English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Basque Word
sordid	1	0	1	1	0	1	0	1	0	0	sordidoa
sore	1	0	0	0	0	1	0	1	0	0	mina
sorely	0	0	0	0	0	1	0	1	0	0	minez
soreness	0	0	1	0	0	1	0	1	0	0	mina
sorghum	0	0	0	0	0	0	0	0	0	0	sorgo
sorority	0	0	0	0	0	0	0	0	0	0	sorortasuna
sorrow	0	0	0	1	0	1	0	1	0	0	pena
sorrowful	0	0	0	0	0	1	0	1	0	0	triste
sort	0	0	0	0	0	0	0	0	0	0	ordenatu
sorter	0	0	0	0	0	0	1	0	0	0	sailkatu
sortie	0	0	0	1	0	1	0	0	0	0	irteera
sorting	0	0	0	0	0	0	0	0	0	0	ordenatzea
sou	0	0	0	0	0	0	0	0	0	0	sou
soulless	0	0	1	1	0	1	0	1	0	0	arimarik gabe
soulmate	0	0	0	1	0	1	0	0	0	0	arima bikotea
sound	0	0	0	0	0	0	0	0	0	0	soinua
sounding	0	0	0	0	0	0	0	0	0	0	soinua
soundness	0	1	0	0	1	0	1	0	0	1	sendotasuna
soup	0	0	0	0	0	0	1	0	0	0	zopa
sour	0	0	1	0	0	1	0	0	0	0	garratza
source	0	0	0	0	0	0	0	0	0	0	iturria
souvenir	0	0	0	0	0	0	0	0	0	0	oroigarria
sovereign	0	0	0	0	0	0	0	0	0	1	subiranoa
sovereignty	0	0	0	0	0	0	0	0	0	0	subiranotasuna
sow	0	0	0	0	0	0	0	0	0	0	erein
spa	0	1	0	0	1	0	1	0	1	1	bainuetxea
space	0	0	0	0	0	0	0	0	0	0	espazioa
spacious	0	0	0	0	0	0	1	0	0	0	zabala
spade	0	0	0	0	0	0	0	0	0	0	laia
span	0	0	0	0	0	0	0	0	0	0	tartea
spaniel	0	0	0	0	1	0	1	0	0	1	spaniel
spank	1	0	0	1	0	1	0	1	0	0	zartada
spanking	1	0	0	0	0	0	0	0	0	0	zartada
spar	0	0	0	0	0	0	0	0	0	0	spar
spare	0	0	0	0	0	0	0	0	0	0	ordezkoa
sparingly	0	0	0	0	0	0	0	0	0	0	neurriz
spark	0	0	0	0	0	0	0	0	0	0	txinparta
sparkle	0	1	0	0	1	0	1	0	1	0	txinparta
sparring	0	0	0	0	0	0	0	0	0	0	sparring
sparse	0	0	0	0	0	0	0	0	0	0	eskasa
spasm	0	0	0	1	0	1	0	0	0	0	espasmoa
spat	1	0	0	0	0	1	0	0	0	0	tutu
spatula	0	0	0	0	0	0	0	0	0	0	espatula
spawn	0	0	0	0	0	0	0	0	0	0	kumea
speaker	0	0	0	0	0	0	0	0	0	0	hizlari
speaking	0	0	0	0	0	0	0	0	0	0	mintzatzen
spear	1	1	0	1	0	1	0	0	0	0	lantza
special	0	0	0	0	1	0	1	0	0	0	berezia
specialist	0	0	0	0	0	0	0	0	0	1	espezialista
speciality	0	0	0	0	0	0	0	0	0	0	espezialitatea
specialize	0	0	0	0	0	0	0	0	0	1	espezializatu
specially	0	0	0	0	0	0	0	0	0	0	bereziki
specie	0	0	0	0	0	0	1	0	0	0	espeziea
species	0	0	0	0	0	0	0	0	0	0	espeziea
specific	0	0	0	0	0	0	0	0	0	0	espezifikoak
specification	0	0	0	0	0	0	0	0	0	0	zehaztapena
specimen	0	0	0	0	0	0	0	0	0	0	ale
speck	0	0	1	0	0	1	0	0	0	0	motza
speckled	0	0	0	0	0	0	0	0	0	0	zikinduta
specs	0	0	0	0	0	0	0	0	0	0	zehaztapenak
spectacle	0	0	0	0	0	1	1	0	0	0	ikuskizuna
spectacles	0	0	0	0	0	0	0	0	0	0	betaurrekoak
spectacular	0	1	0	0	0	0	0	0	1	0	ikusgarria
spectator	0	0	0	0	0	0	0	0	0	0	ikusle
specter	0	0	0	1	0	1	0	1	0	0	espektroa
spectral	0	0	0	0	0	1	0	0	0	0	espektralak
spectrometer	0	0	0	0	0	0	0	0	0	0	espektrometroa
spectrophotometer	0	0	0	0	0	0	0	0	0	0	espektrofotometroa
spectroscopy	0	0	0	0	0	0	0	0	0	0	espektroskopia
spectrum	0	0	0	0	0	0	0	0	0	0	espektroa
speculate	0	0	0	0	0	0	0	0	0	0	espekulatu
speculation	0	0	0	1	0	1	0	1	0	0	espekulazioa
speculative	0	1	0	0	0	0	0	0	0	0	espekulatiboa
speculum	0	0	0	0	0	0	0	0	0	0	espekulua
speech	0	0	0	0	0	0	1	0	0	0	hizkera
speechless	0	0	0	0	0	0	0	0	0	0	hitzik gabe
speed	0	0	0	0	0	0	0	0	0	0	abiadura
speedily	0	0	0	0	0	0	0	0	0	0	bizkor
speedometer	0	0	0	0	0	0	0	0	0	0	abiadura-neurgailua
speedway	0	0	0	0	0	0	0	0	0	0	speedway
speedy	0	0	0	0	0	0	1	0	0	0	bizkor
spellbound	0	0	0	0	0	0	0	0	0	0	sorginduta
spelling	0	0	0	0	0	0	1	0	0	0	ortografia
spencer	0	0	0	0	0	0	0	0	0	0	spencer
spend	0	0	0	0	0	0	0	0	0	0	gastatu
spent	0	0	0	0	0	1	0	0	0	0	gastatu
sperm	0	0	0	0	0	0	0	0	0	0	espermatozoide
spew	0	0	1	0	0	0	0	0	0	0	bota
sphere	0	0	0	0	0	0	0	0	0	0	esfera
spherical	0	0	0	0	0	0	0	0	0	0	esferikoa
sphinx	0	0	0	0	0	0	0	0	0	0	esfingea
spice	0	0	0	0	0	0	1	0	0	0	espezia
spicy	0	0	0	0	0	0	0	0	0	0	pikantea
spider	0	0	1	1	0	0	0	0	0	0	armiarma
spigot	0	0	0	0	0	0	0	0	0	0	txorrota
spike	0	0	0	1	0	0	0	0	0	0	punta
spiked	0	0	0	0	0	0	0	0	0	0	pikatua
spiky	0	0	0	0	0	0	0	0	0	0	pikortsu
spill	0	0	0	0	0	0	0	0	0	0	isuri
spin	0	0	0	0	0	0	0	0	0	0	biraka
spinal	0	0	0	0	0	0	0	0	0	0	bizkarrezurra
spindle	0	0	0	0	0	0	0	0	0	0	ardatza
spine	1	0	0	0	0	1	1	0	0	0	bizkarrezurra
spinning	0	0	0	0	0	0	0	0	0	0	biraka
spinster	0	0	0	1	0	1	0	1	0	0	solteroa
spiny	0	0	0	0	0	0	0	0	0	0	bizkarrezurra
spiral	0	0	0	0	0	0	0	0	0	0	kiribila
spire	0	0	0	0	0	0	0	0	0	0	spire
spirit	0	0	0	0	0	0	1	0	0	0	izpiritua
spirits	0	1	0	0	1	0	1	0	1	0	izpirituak
spiritual	0	0	0	0	0	0	0	0	0	0	espirituala
spirituality	0	0	0	0	0	0	0	0	0	0	espiritualtasuna
spit	0	0	1	0	0	0	0	0	0	0	tu
spite	1	0	0	0	0	1	0	0	0	0	arren
spiteful	1	0	0	0	0	1	0	0	0	0	maltzurra
splash	0	0	0	0	0	0	0	0	1	0	zipriztinduta
spleen	0	0	0	0	0	0	0	0	0	0	barea
splendid	0	0	0	0	1	0	1	0	1	0	zoragarria
splendor	0	1	0	0	1	0	1	0	1	0	distira
splice	0	0	0	0	0	0	0	0	0	0	juntura
spline	0	0	0	0	0	0	0	0	0	0	spline
splint	0	0	0	0	0	0	0	0	0	0	ferula
splinter	0	0	0	0	0	1	0	0	0	0	ezpaldu
split	0	0	0	0	0	1	0	0	0	0	zatitu
splitting	0	0	0	0	0	1	0	1	0	0	zatitzea
splurge	0	0	0	0	0	0	0	0	0	0	splurge
spoil	0	0	1	0	0	1	0	0	0	0	hondatu
spoiler	0	0	0	0	0	1	0	1	0	0	spoiler
spoiling	0	0	0	0	0	0	0	0	0	0	hondatuz
spoke	0	0	0	0	0	1	0	0	0	0	hitz egin zuen
spoken	0	0	0	0	0	0	0	0	0	0	mintzatu
spokesman	0	0	0	0	0	0	0	0	0	1	bozeramailea
sponge	0	0	0	0	0	1	0	0	0	0	belakia
spongy	0	0	0	0	0	0	0	0	0	0	belakitsua
sponsor	0	0	0	0	0	0	1	0	0	1	babeslea
sponsorship	0	0	0	0	0	0	0	0	0	0	babesa
spoof	0	0	0	0	0	0	0	0	0	0	parodia
spook	0	0	0	1	0	1	0	0	0	0	beldurra
spoon	0	0	0	0	0	0	0	0	0	0	koilara
spoonful	0	0	0	0	0	0	0	0	0	0	koilarakada
sporadic	0	0	0	0	0	0	0	0	0	0	aldizkakoa
spore	0	0	0	0	0	0	0	0	0	0	espora
sport	0	0	0	0	0	0	0	0	0	0	Kirola
sporting	0	0	0	0	0	0	0	0	0	0	kirola
sports	0	0	0	0	0	0	0	0	0	0	kirolak
sportsman	0	0	0	0	0	0	0	0	0	0	kirolari
spot	0	0	0	0	0	0	0	0	0	0	leku
spotless	0	0	0	0	0	0	1	0	0	1	orbangabea
spotted	0	0	0	0	0	0	0	0	0	0	antzeman
spotty	0	0	0	0	0	0	0	0	0	0	orbanak
spousal	0	0	0	0	0	0	0	0	0	0	ezkontide
spouse	0	0	0	0	1	0	1	0	0	1	ezkontide
spout	0	0	0	0	0	0	0	0	0	0	isurketa
sprain	0	0	0	0	0	1	0	1	0	0	bihurridura
sprawl	0	0	0	0	0	0	0	0	0	0	hedatu
spray	0	0	0	0	0	0	0	0	0	0	spray
spread	0	0	0	0	0	0	0	0	0	0	barreiatu
spree	0	0	0	0	0	1	0	0	0	0	isurketa
sprinkling	0	0	0	0	0	0	0	0	0	0	ihinztaketa
sprite	0	0	0	1	0	1	0	0	0	0	sprite
sprout	0	0	0	0	0	0	0	0	0	0	kimu
spruce	0	0	0	0	0	0	1	0	0	0	izeia
spur	0	0	0	1	0	0	0	0	0	0	espoloi
spurious	0	0	1	0	0	1	0	0	0	0	faltsuak
spurred	0	0	0	0	0	0	0	0	0	0	akuilatu
spurt	0	0	0	0	0	0	0	0	0	0	puztu
spy	0	0	0	0	0	0	0	0	0	0	espioi
squad	0	0	0	0	0	0	0	0	0	0	taldea
squadron	0	0	0	0	0	0	0	0	0	0	eskuadra
squall	0	0	0	1	0	1	0	1	0	0	zaparrada
squamous	0	0	0	0	0	0	0	0	0	0	ezkatsua
square	0	0	0	0	0	0	0	0	0	0	karratu
squat	0	0	0	0	0	0	0	0	0	0	okupa
squatter	0	0	0	0	0	1	0	0	0	0	okupa
squeak	0	0	0	0	0	0	0	0	0	0	kirrinka
squeal	0	0	0	0	0	0	0	0	0	0	irrintzi
squeamish	0	0	1	1	0	1	0	0	0	0	zirraragarri
squeeze	0	0	0	0	0	0	0	0	0	0	estutu
squeezing	0	0	0	0	0	0	0	0	0	0	estutuz
squelch	1	0	1	0	0	1	0	0	0	0	kikildu
squint	0	0	0	0	0	0	0	0	0	0	estutu
squire	0	0	0	0	0	0	0	0	0	0	ezkutari
squirm	0	0	1	0	0	1	0	0	0	0	zirrikitu
squirrel	0	0	0	0	0	0	0	0	0	0	Urtxintxa
squirt	0	0	0	0	0	0	0	0	0	0	zorrotada
stab	1	0	0	1	0	1	0	1	1	0	labankada
stability	0	0	0	0	0	0	0	0	0	0	egonkortasuna
stable	0	0	0	0	0	0	1	0	0	1	egonkorra
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	pilatu
staff	0	0	0	0	0	0	0	0	0	0	langileak
stag	0	0	0	0	0	0	0	0	0	0	oiloa
stage	0	0	0	0	0	0	0	0	0	0	etapa
stagger	0	0	0	0	0	0	0	0	1	0	kolokan jarri
staggering	0	0	0	0	0	1	0	0	0	0	harrigarria
stagnant	0	0	0	0	0	1	0	1	0	0	geldirik
stagnation	0	0	0	0	0	0	0	0	0	0	geldialdia
staid	0	0	0	0	0	0	0	0	0	0	gelditu
stain	0	0	1	0	0	1	0	0	0	0	orban
stainless	0	0	0	0	0	0	1	0	0	0	herdoilgaitz
stair	0	0	0	0	0	0	0	0	0	0	eskailera
staircase	0	0	0	0	0	0	0	0	0	0	eskailera
stairway	0	0	0	0	0	0	0	0	0	0	eskailera
stake	0	0	0	0	0	0	0	0	0	0	partaidetza
stale	0	0	0	0	0	1	0	0	0	0	zaharkitua
stalemate	1	0	1	0	0	0	0	0	0	0	geldialdia
stalk	0	0	0	1	0	1	0	0	0	0	zurtoina
stall	0	0	1	0	0	0	0	0	0	0	postua
stallion	0	0	0	0	0	0	1	0	0	0	sementala
stalls	0	0	0	0	0	0	0	0	0	0	postuak
stalwart	0	0	0	0	0	0	1	0	0	0	irmoa
stamina	0	0	0	0	0	0	1	0	0	1	egonkortasuna
stamp	0	0	0	0	0	0	0	0	0	0	zigilua
stand	0	0	0	0	0	0	0	0	0	0	zutik egon
standard	0	0	0	0	0	0	0	0	0	0	estandarra
standardize	0	0	0	0	0	0	0	0	0	0	estandarizatu
standing	0	0	0	0	0	0	1	0	0	0	zutik
standoff	1	0	0	1	0	1	0	0	0	0	geldialdia
standpoint	0	0	0	0	0	0	0	0	0	0	ikuspegia
standstill	1	0	0	0	0	1	0	0	0	0	geldirik
stanza	0	0	0	0	0	0	0	0	0	0	estrofa
staple	0	0	0	0	0	0	0	0	0	0	grapa
star	0	1	0	0	1	0	1	0	0	1	izarra
starboard	0	0	0	0	0	0	0	0	0	0	estribor
starch	0	0	0	0	0	0	0	0	0	0	almidoia
stare	0	0	0	0	0	0	0	0	0	0	begira
staring	0	0	0	0	0	1	0	0	0	0	begira
stark	0	0	0	0	0	1	0	0	0	1	zorrotza
starlight	0	0	0	0	0	0	1	0	0	0	izar argia
starry	0	1	0	0	1	0	1	0	0	0	izartsua
stars	0	0	0	0	0	0	0	0	0	0	izarrak
start	0	1	0	0	0	0	0	0	0	0	hasi
startle	0	0	0	1	0	1	0	0	1	0	ikaratu
startling	0	0	0	0	0	0	0	0	1	0	harrigarria
starvation	0	0	0	1	0	1	0	1	0	0	gosea
starved	0	0	0	0	0	1	0	0	0	0	gosez
starving	0	0	0	0	0	1	0	0	0	0	gosez
state	0	0	0	0	0	0	0	0	0	0	Estatu
stately	0	0	0	0	0	0	1	0	0	0	jatorra
statement	0	0	0	0	0	0	1	0	0	1	adierazpena
stateroom	0	0	0	0	0	0	0	0	0	0	kabina
statesman	0	0	0	0	0	0	0	0	0	0	estatu-gizona
static	0	0	0	0	0	0	0	0	0	0	estatikoa
statics	0	0	0	0	0	0	0	0	0	0	estatikoak
station	0	0	0	0	0	0	0	0	0	0	geltokia
stationary	0	0	0	0	0	1	0	0	0	0	geldirik
stationery	0	0	0	0	0	0	0	0	0	0	papergintza
statistical	0	0	0	0	0	0	0	0	0	1	estatistikoa
statistician	0	0	0	0	0	0	0	0	0	0	estatistikari
stator	0	0	0	0	0	0	0	0	0	0	estatorea
statuary	0	0	0	0	0	0	0	0	0	0	estatuarioa
statue	0	0	0	0	0	0	1	0	0	0	estatua
statuette	0	0	0	0	0	0	0	0	0	0	estatuatxoa
stature	0	0	0	0	0	0	0	0	0	0	altuera
status	0	0	0	0	0	0	1	0	0	0	egoera
statute	0	0	0	0	0	0	0	0	0	0	estatutua
statutory	0	0	0	0	0	0	0	0	0	0	estatutarioa
staunch	0	0	0	0	0	0	1	0	0	0	irmoa
stave	0	0	0	0	0	1	0	0	0	0	pentagrama
stay	0	0	0	0	0	0	0	0	0	0	egon
stayed	0	0	0	0	0	0	0	0	0	0	geratu zen
stays	0	0	0	0	0	0	0	0	0	0	egonaldiak
stead	0	0	0	0	0	0	0	0	0	0	ordez
steadfast	0	0	0	0	0	0	1	0	0	1	irmoa
steady	0	0	0	0	0	0	0	0	1	1	egonkorra
steal	1	0	0	1	0	1	0	1	0	0	lapurtu
stealing	0	0	1	1	0	1	0	0	0	0	lapurtzen
stealth	0	0	0	0	0	0	0	0	1	0	ezkutuan
stealthily	0	0	0	0	0	0	0	0	1	0	ezkutuan
stealthy	0	1	0	1	0	1	0	0	1	0	ezkutuan
steamboat	0	0	0	0	0	0	0	0	0	0	lurrunontzia
steamer	0	0	0	0	0	0	0	0	0	0	baporea
steamroller	0	0	0	0	0	0	0	0	0	0	steamroller
steamship	0	0	0	0	0	0	0	0	0	0	lurrunontzia
steamy	0	0	0	0	0	0	0	0	0	0	lurruntsua
steel	0	0	0	0	0	0	0	0	0	0	altzairua
steep	0	0	0	0	0	0	0	0	0	0	aldapatsua
steeple	0	0	0	0	0	0	0	0	0	0	kanpandorre
steer	0	0	0	0	0	0	0	0	0	0	zuzendu
stellar	0	0	0	0	0	0	1	0	0	0	izar
stem	0	0	0	0	0	0	0	0	0	0	zurtoina
stench	0	0	0	0	0	0	0	0	0	0	kiratsa
stencil	0	0	0	0	0	0	0	0	0	0	txantiloia
step	0	0	0	0	0	0	0	0	0	0	urratsa
steppe	0	0	0	0	0	0	0	0	0	0	estepa
steps	0	0	0	0	0	0	0	0	0	0	urratsak
stereoscopic	0	0	0	0	0	0	0	0	0	0	estereoskopikoa
stereotype	0	0	0	0	0	1	0	0	0	0	estereotipoa
stereotyped	0	0	0	0	0	1	0	0	0	0	estereotipatua
sterile	0	0	0	0	0	1	0	1	0	0	antzua
sterility	0	0	0	0	0	1	0	0	0	0	antzutasuna
sterling	1	1	0	0	1	1	1	0	0	1	esterlina
stern	0	0	0	0	0	1	0	0	0	0	popa
stethoscope	0	0	0	0	0	0	0	0	0	0	estetoskopioa
stew	0	0	0	0	0	0	0	0	0	0	menestra
steward	0	0	0	0	0	0	1	0	0	1	arduradun
stewardship	0	0	0	0	0	0	0	0	0	0	zaintza
stick	0	0	0	0	0	0	0	0	0	0	makila
sticking	0	0	0	0	0	0	0	0	0	0	itsatsita
sticky	0	0	1	0	0	0	0	0	0	0	itsaskor
stiff	0	0	0	0	0	1	0	0	0	0	zurrun
stiffen	0	0	0	0	0	0	0	0	0	0	zurrundu
stiffness	0	0	0	0	0	1	0	0	0	0	zurruntasuna
stifle	0	0	0	0	0	1	0	0	0	0	ito
stifled	1	0	0	1	0	1	0	1	0	0	itota
stifling	0	0	0	0	0	0	0	0	0	0	itogarria
stigma	1	0	1	1	0	1	0	1	0	0	estigma
stile	0	0	0	0	0	0	0	0	0	0	estilo
stiletto	0	0	0	0	0	0	0	0	0	0	estilete
stillborn	0	0	0	0	0	1	0	1	0	0	hilda jaioa
stillness	0	0	0	1	0	0	1	1	0	0	isiltasuna
stilts	0	0	0	0	0	0	0	0	0	0	zangoak
stimulant	0	0	0	0	0	0	0	0	0	0	bizigarri
stimulation	0	0	0	0	0	0	0	0	0	0	estimulazioa
stimulus	0	0	0	0	0	0	0	0	0	0	estimulu
sting	1	0	0	1	0	1	0	0	0	0	eztena
stinging	0	0	0	0	0	1	0	0	0	0	ziztada
stingy	1	0	1	1	0	1	0	1	0	0	zikorrak
stink	0	0	1	0	0	1	0	0	0	0	kiratsa
stinking	0	0	1	0	0	1	0	0	0	0	kiratsa
stint	0	0	0	1	0	1	0	1	0	0	aldia
stipulate	0	0	0	0	0	0	0	0	0	0	xedatu
stipulation	0	0	0	0	0	0	0	0	0	0	estipulazioa
stir	0	0	0	0	0	0	0	0	0	0	irabiatu
stirring	0	0	0	0	0	0	0	0	0	0	irabiatuz
stitch	0	0	0	0	0	0	0	0	0	0	puntu
stock	0	0	0	0	0	0	0	0	0	0	stocka
stockbroker	0	0	0	0	0	0	0	0	0	0	burtsa-artekaria
stocking	0	0	0	0	0	0	0	0	0	0	galtzerdiak
stocks	0	0	0	0	0	1	0	0	0	0	izakinak
stole	0	0	0	0	0	0	0	0	0	0	lapurtu
stolen	1	0	0	0	0	1	0	0	0	0	lapurtu
stomach	0	0	1	0	0	0	0	0	0	0	urdaila
stone	1	0	0	0	0	1	0	0	0	0	harria
stoned	0	0	0	0	0	1	0	0	0	0	harrikatua
stoneware	0	0	0	0	0	0	0	0	0	0	gres
stony	0	0	0	0	0	0	0	0	0	0	harritsu
stool	0	0	0	0	0	0	0	0	0	0	taburetea
stools	0	0	1	0	0	1	0	0	0	0	tabureteak
stoop	0	0	0	0	0	0	0	0	0	0	makurtu
stop	0	0	0	0	0	0	0	0	0	0	gelditu
stoppage	0	0	0	0	0	1	0	0	0	0	geldialdia
stopper	0	0	0	0	0	0	0	0	0	0	tapoia
stopping	0	0	0	0	0	0	0	0	0	0	geldituz
stopwatch	0	0	0	0	0	0	0	0	0	0	kronometroa
storage	0	0	0	0	0	0	0	0	0	0	biltegiratzea
store	0	1	0	0	0	0	1	0	0	0	denda
storehouse	0	0	0	0	0	0	0	0	0	0	biltegia
storing	0	0	0	0	0	0	0	0	0	0	gordetzea
storm	1	0	0	0	0	1	0	0	0	0	ekaitza
storming	1	0	0	0	0	0	0	0	0	0	ekaitza
stormy	0	0	0	1	0	1	0	0	0	0	ekaiztsu
story	0	0	0	0	0	0	0	0	0	0	ipuina
stout	0	0	0	0	0	0	0	0	0	0	potoloa
stove	0	0	0	0	0	0	0	0	0	0	sukaldea
stow	0	0	0	0	0	0	0	0	0	0	gorde
straddle	0	0	0	0	0	0	0	0	0	0	ibili
straighten	0	0	0	0	0	0	0	0	0	0	zuzendu
straightforward	0	0	0	0	0	0	1	0	0	1	zuzena
straightway	0	0	0	0	0	0	0	0	0	0	berehala
strained	1	0	0	0	0	1	0	0	0	0	tenkatu
strait	0	0	0	0	0	0	0	0	0	0	itsasartea
straits	0	0	0	1	0	1	0	0	0	0	itsasarteak
strand	0	0	0	0	0	0	0	0	0	0	haria
stranded	0	0	0	0	0	1	0	0	0	0	lehortuta
stranger	0	0	0	1	0	1	0	0	0	0	arrotza
strangle	1	0	1	1	0	1	0	1	1	0	itotzea
strap	0	0	0	0	0	0	0	0	0	0	uhala
strapping	0	0	0	0	0	0	0	0	0	0	uhalak
strata	0	0	0	0	0	0	0	0	0	0	geruza
strategic	0	0	0	0	0	0	1	0	0	0	estrategikoa
strategist	0	1	0	0	0	0	1	0	0	1	estratega
strategy	0	0	0	0	0	0	0	0	0	0	estrategia
stratification	0	0	0	0	0	0	0	0	0	0	estratifikazioa
stratum	0	0	0	0	0	0	0	0	0	0	geruza
stratus	0	0	0	0	0	0	0	0	0	0	estratu
straw	0	0	0	0	0	0	0	0	0	0	lastoa
stray	0	0	0	0	0	1	0	0	0	0	galdu
streak	0	0	0	0	0	0	0	0	0	0	marra
streaked	0	0	0	0	0	0	0	0	0	0	marraduna
stream	0	0	0	0	0	0	0	0	0	0	erreka
streamer	0	0	0	0	0	0	0	0	0	0	korrontea
streaming	0	0	0	0	0	0	0	0	0	0	streaming
street	0	0	0	0	0	0	0	0	0	0	kalea
strength	0	0	0	0	0	0	1	0	0	1	indarra
strengthen	0	0	0	0	0	0	1	0	0	0	indartu
strengthening	0	0	0	0	1	0	1	0	0	1	indartuz
strenuous	0	0	0	0	0	0	0	0	0	0	gogorra
stress	0	0	0	0	0	1	0	0	0	0	estresa
stretch	0	0	0	0	0	0	0	0	0	0	tartea
stretcher	0	0	0	1	0	0	0	1	0	0	ohatila
stricken	0	0	0	0	0	0	0	1	0	0	jota
stride	0	0	0	0	0	0	0	0	0	0	urratsa
strife	1	0	0	0	0	1	0	0	0	0	liskar
strike	1	0	0	0	0	1	0	0	0	0	greba
striking	0	0	0	0	0	0	1	0	0	0	deigarria
strikingly	0	0	0	0	0	0	1	0	0	0	deigarriki
string	0	0	0	0	0	0	0	0	0	0	katea
stringy	0	0	0	0	0	0	0	0	0	0	haritsu
strip	0	0	0	0	0	1	0	1	0	0	zerrenda
stripe	0	0	0	0	0	1	0	0	0	0	marra
stripped	1	1	1	1	0	1	0	1	0	0	biluztu
strive	0	1	0	0	0	0	0	0	0	0	ahalegindu
strobe	0	0	0	0	0	0	0	0	0	0	estroboscopioa
stroke	0	0	0	1	0	1	0	1	0	0	trazua
stroll	0	0	0	0	0	0	0	0	0	0	paseatu
stronghold	0	0	0	0	0	0	0	0	0	0	gotorlekua
strongly	0	0	0	0	0	0	1	0	0	0	biziki
structural	0	0	0	0	0	0	0	0	0	1	egiturazkoak
structure	0	0	0	0	0	0	1	0	0	1	egitura
struggle	1	0	0	1	0	1	0	1	0	0	borroka
strut	0	0	0	0	0	1	0	0	0	0	zulatu
stubble	0	0	0	0	0	0	0	0	0	0	sarraskia
stubbornness	0	0	0	0	0	0	0	0	0	0	egoskorkeria
stubby	0	0	0	0	0	0	0	0	0	0	potoloa
stucco	0	0	0	0	0	0	0	0	0	0	iztukua
stuck	0	0	0	0	0	0	0	0	0	0	itsatsita
stud	0	0	0	0	0	0	1	0	0	0	zurtoin
studded	0	0	0	0	0	0	0	0	0	0	txupinatuta
student	0	0	0	0	0	0	0	0	0	0	ikaslea
studied	0	0	0	0	0	0	0	0	0	0	aztertu
studio	0	0	0	0	0	0	0	0	0	0	estudioa
study	0	0	0	0	0	0	1	0	0	0	aztertzea
stuff	0	0	0	0	0	0	0	0	0	0	gauzak
stuffing	0	0	0	0	0	0	0	0	0	0	betegarri
stuffy	0	0	0	0	0	1	0	0	0	0	betegarria
stumble	0	0	0	0	0	1	0	0	0	0	estropezu egin
stump	0	0	0	0	0	0	0	0	0	0	zurtoin
stunned	0	0	0	1	0	1	0	0	1	0	txundituta
stunt	0	0	0	0	0	0	0	0	0	0	abentura
stunted	0	0	0	0	0	1	0	0	0	0	kolokan
stupendous	0	0	0	0	0	0	0	0	0	0	ikaragarria
stupid	0	0	0	0	0	1	0	0	0	0	ergelak
stupidity	0	0	0	0	0	1	0	0	0	0	astakeria
stupor	0	0	0	0	0	1	0	0	0	0	estupora
sturdy	0	0	0	0	0	0	1	0	0	0	sendoa
sturgeon	0	0	0	0	0	0	0	0	0	0	esturioia
stutter	0	0	0	0	0	0	0	0	0	0	totelka
sty	0	0	1	0	0	1	0	0	0	0	ortza
style	0	0	0	0	0	0	0	0	0	0	estiloa
stylish	0	0	0	0	0	0	0	0	0	0	dotorea
subatomic	0	0	0	0	0	0	0	0	0	0	azpiatomikoa
subcommittee	0	0	0	0	0	0	0	0	0	0	azpibatzordea
subconscious	0	0	0	0	0	0	0	0	0	0	inkontzientea
subcutaneous	0	0	0	0	0	0	0	0	0	0	larruazalpekoa
subdivide	0	0	0	0	0	0	0	0	0	0	zatitu
subdivision	0	0	0	0	0	0	0	0	0	0	azpizatiketa
subduction	0	0	0	0	0	0	0	0	0	0	subdukzioa
subdue	0	0	0	0	0	1	0	0	0	0	menperatu
subdued	0	0	0	0	0	0	0	0	0	0	menperatu
subito	0	0	0	0	0	0	0	0	1	0	berehala
subject	0	0	0	0	0	1	0	0	0	0	gaia
subjected	0	0	0	0	0	1	0	1	0	0	menperatu
subjection	0	0	0	0	0	1	0	0	0	0	menpekotasuna
subjective	0	0	0	0	0	0	0	0	0	0	subjektiboa
subjugation	1	0	1	1	0	1	0	1	0	0	menderatzea
sublimation	0	0	0	0	1	0	1	0	0	0	sublimazioa
subliminal	0	0	0	0	0	0	0	0	0	0	subliminala
submarine	0	0	0	0	0	0	0	0	0	0	itsaspekoa
submerged	0	0	0	0	0	0	0	0	0	0	urpean
submersible	0	0	0	0	0	0	0	0	0	0	urperagarria
submission	0	0	0	0	0	0	0	0	0	0	bidalketa
submit	0	1	0	0	0	0	0	0	0	0	aurkeztu
subordinate	0	0	0	1	0	1	0	0	0	0	menpeko
subordination	0	0	0	0	0	0	0	0	0	0	menpekotasuna
subplot	0	0	0	0	0	0	0	0	0	0	azpi-trama
subpoena	0	0	0	0	0	1	0	0	0	0	zitazioa
subscribe	0	1	0	0	0	0	0	0	0	0	harpidetu
subscription	0	0	0	0	0	0	0	0	0	0	harpidetza
subsequence	0	0	0	0	0	0	0	0	0	0	ondorengoa
subsequent	0	0	0	0	0	0	0	0	0	0	ondorengoa
subsequently	0	0	0	0	0	0	0	0	0	0	gerora
subset	0	0	0	0	0	0	0	0	0	0	azpimultzoa
subside	0	0	0	0	0	0	0	0	0	0	apaldu
subsidence	0	0	0	0	0	1	0	1	0	0	hondoratzea
subsidiary	0	0	0	0	0	0	0	0	0	0	subsidiarioa
subsidize	0	0	0	0	0	0	0	0	0	0	diruz lagundu
