English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Bosnian Word
ripen	0	1	0	0	0	0	1	0	0	0	sazreti
ripening	0	0	0	0	0	0	0	0	0	0	zrenja
ripple	0	0	0	0	0	0	0	0	0	0	ripple
rise	0	0	0	0	0	0	0	0	0	0	porasti
rising	0	1	0	0	1	0	1	0	0	0	diže se
risk	0	1	0	1	0	1	0	0	0	0	rizik
risky	0	1	0	1	0	1	0	0	0	0	rizično
rite	0	0	0	0	0	0	0	0	0	0	obred
ritual	0	0	0	0	0	0	0	0	0	0	ritual
ritualistic	0	0	0	0	0	0	0	0	0	0	ritualistički
rival	0	0	0	0	0	0	0	0	0	0	rival
rivalry	1	0	0	0	0	1	0	0	0	0	rivalstvo
river	0	0	0	0	0	0	0	0	0	0	rijeka
riverbank	0	0	0	0	0	0	0	0	0	0	obala rijeke
rivet	0	0	0	0	0	0	0	0	0	0	zakovice
riveted	0	0	0	0	0	0	0	0	0	0	zakovan
riveting	0	0	0	0	0	0	1	0	0	0	zakivanje
road	0	0	0	0	0	0	0	0	0	0	cesta
roads	0	0	0	0	0	0	0	0	0	0	putevi
roadster	0	0	0	0	1	0	1	0	0	1	roadster
roadway	0	0	0	0	0	0	0	0	0	0	kolovoz
roam	0	0	0	0	0	0	0	0	0	0	lutati
roar	0	0	0	0	0	0	0	0	0	0	urlati
roast	0	0	0	0	0	0	0	0	0	0	pečenje
rob	1	0	1	1	0	1	0	1	0	0	rob
robber	0	0	1	1	0	1	0	0	0	0	pljačkaš
robbery	1	0	1	1	0	1	0	1	0	0	pljačka
robe	0	0	0	0	0	0	0	0	0	0	ogrtač
robot	0	0	0	0	0	0	0	0	0	0	robot
robotics	0	0	0	0	0	0	0	0	0	0	robotika
robust	0	0	0	0	0	0	1	0	0	0	robustan
roc	0	0	0	0	0	0	0	0	0	0	roc
rock	0	0	0	0	0	0	1	0	0	0	rock
rocket	1	0	0	0	0	0	0	0	0	0	raketa
rocks	0	0	0	0	0	0	0	0	0	0	stijene
rod	0	0	0	1	0	0	1	0	0	1	rod
roe	0	0	0	0	0	0	0	0	0	0	srna
rogue	0	0	1	0	0	1	0	0	0	0	skitnica
role	0	0	0	0	0	0	0	0	0	0	uloga
roll	0	0	0	0	0	0	0	0	0	0	roll
roller	0	0	0	0	0	0	0	0	0	0	valjak
rollers	0	0	0	0	0	0	0	0	0	0	valjci
rollicking	0	0	0	0	1	0	1	0	0	0	rollicking
rolling	0	0	0	0	0	0	0	0	0	0	valjanje
romance	0	1	0	1	1	0	1	1	1	1	romansa
romantic	0	1	0	0	1	0	1	0	0	1	romantično
romanticism	0	0	0	0	1	0	1	0	0	0	romantizam
romp	0	0	0	0	1	0	1	0	0	0	romp
roof	0	0	0	0	0	0	0	0	0	0	krov
rook	1	0	1	0	0	1	0	0	0	0	top
room	0	0	0	0	0	0	0	0	0	0	soba
roomy	0	0	0	0	0	0	0	0	0	0	prostran
roost	0	0	0	0	0	0	0	0	0	0	roost
rooster	0	0	0	0	0	0	0	0	0	0	horoz
root	0	0	0	0	0	0	0	0	0	0	root
rooted	0	0	0	0	0	0	1	0	0	1	rooted
rope	0	0	0	0	0	0	0	0	0	0	konopac
rosary	0	0	0	0	0	0	0	0	0	0	brojanica
rose	0	0	0	0	0	0	0	0	0	0	ruža
rosemary	0	0	0	0	0	0	0	0	0	0	ruzmarin
rosette	0	0	0	0	0	0	0	0	0	0	rozeta
roster	0	0	0	0	0	0	0	0	0	0	roster
rosy	0	0	0	0	0	0	1	0	0	0	rosy
rot	0	0	1	1	0	1	0	1	0	0	truleži
rota	0	0	0	0	0	0	1	0	0	1	rota
rotary	0	0	0	0	0	0	0	0	0	0	rotacijski
rotate	0	0	0	0	0	0	0	0	0	0	rotirati
rotation	0	0	0	0	0	0	0	0	0	0	rotacija
rote	0	0	0	0	0	0	0	0	0	0	napamet
rotor	0	0	0	0	0	0	0	0	0	0	rotor
rotting	0	0	1	0	0	1	0	0	0	0	truljenje
rouge	0	0	0	0	0	0	0	0	0	0	rouge
rough	0	0	0	0	0	0	0	0	0	0	grubo
roughly	0	0	0	0	0	0	0	0	0	0	grubo
roughness	0	0	0	0	0	1	0	0	0	0	hrapavost
roulette	0	1	0	0	0	0	0	0	0	0	rulet
round	0	0	0	0	0	0	0	0	0	0	round
roundabout	0	0	0	0	0	0	0	0	0	0	kružni tok
rounded	0	0	0	0	0	0	0	0	0	0	zaobljen
roundup	0	0	0	0	0	0	0	0	0	0	roundup
rouse	0	0	0	0	0	0	0	0	0	0	probuditi
rouser	0	0	0	0	0	0	0	0	0	0	rouser
rousing	0	0	0	0	0	0	0	0	0	0	buđenje
rout	0	0	0	0	0	1	0	0	0	0	razbiti
route	0	0	0	0	0	0	0	0	0	0	ruta
routine	0	0	0	0	0	0	1	0	0	1	rutina
rover	0	0	0	0	0	0	0	0	0	0	rover
roving	0	0	0	0	0	0	0	0	0	0	roving
row	1	0	0	0	0	1	0	0	0	0	red
rowdy	0	0	0	0	0	1	0	0	0	0	rowdy
royal	0	0	0	0	0	0	0	0	0	0	kraljevski
royalty	0	0	0	0	0	0	1	0	0	0	royalty
rub	0	0	0	0	0	0	0	0	0	0	rub
rubber	0	0	0	0	0	0	0	0	0	0	guma
rubbers	0	0	0	0	0	0	0	0	0	0	gume
rubbing	0	0	0	0	0	0	0	0	0	0	trljanje
rubbish	0	0	1	0	0	1	0	0	0	0	smeće
rubble	0	0	0	1	0	1	0	1	0	0	ruševina
rubric	0	0	0	0	0	0	1	0	0	0	rubrika
ruby	0	0	0	0	0	0	0	0	0	0	ruby
rudder	0	0	0	0	0	0	0	0	0	0	kormilo
ruddy	0	0	0	0	0	0	0	0	0	0	rumen
rudimentary	0	0	0	0	0	0	0	0	0	0	rudimentaran
rudiments	0	0	0	0	0	0	0	0	0	0	rudimenti
rue	0	0	0	0	0	1	0	1	0	0	rue
ruff	0	0	0	0	0	0	0	0	0	0	ruff
ruffle	0	0	0	0	0	1	0	0	0	0	ruffle
rug	0	0	0	0	0	0	0	0	0	0	rug
rugged	0	0	0	0	0	1	0	0	0	0	hrapav
ruin	0	0	0	1	0	1	0	1	0	0	propast
ruined	1	0	1	1	0	1	0	1	0	0	upropastio
ruinous	1	0	1	1	0	1	0	1	0	0	ruinous
ruins	0	0	0	0	0	0	0	0	0	0	ruševine
rule	0	0	0	1	0	0	0	0	0	1	pravilo
ruler	0	0	0	0	0	0	0	0	0	0	vladar
ruling	0	0	0	0	0	0	0	0	0	0	vladati
rum	0	0	0	0	0	0	0	0	0	0	rum
rumble	0	0	0	0	0	0	0	0	0	0	tutnjava
rummage	0	0	0	0	0	0	0	0	0	0	čeprkati
rumor	0	0	0	0	0	1	0	1	0	0	glasina
rumored	0	0	0	0	0	0	0	0	0	0	glasine
rump	0	0	0	0	0	0	0	0	0	0	krtica
runaway	0	0	0	0	0	1	0	1	0	0	bježi
runes	0	0	0	0	0	0	0	0	0	0	rune
rung	0	0	0	0	0	0	0	0	0	0	rung
runner	0	0	0	0	0	0	0	0	0	0	trkač
running	0	0	0	0	0	0	0	0	0	0	trčanje
runway	0	0	0	0	0	0	0	0	0	0	pista
rupture	0	0	0	1	0	1	0	1	1	0	rupture
rural	0	0	0	0	0	0	0	0	0	0	ruralni
ruse	0	0	0	0	0	1	0	0	0	0	lukavstvo
rush	0	0	0	0	0	0	0	0	0	0	žurba
rust	0	0	0	0	0	1	0	0	0	0	hrđa
rustic	0	0	0	0	0	0	0	0	0	0	rustikalno
rustle	0	0	0	0	0	0	0	0	0	0	šuštati
rusty	0	0	0	0	0	1	0	0	0	0	zarđao
rut	0	0	0	0	0	0	0	0	0	0	rut
ruth	0	0	0	0	0	0	1	0	0	0	ruth
ruthless	1	0	1	1	0	1	0	0	0	0	nemilosrdni
rye	0	0	0	0	0	0	0	0	0	0	raž
saber	1	0	0	1	0	1	0	0	0	0	sablja
sable	0	0	0	0	0	0	0	0	0	0	sable
sabotage	1	0	1	1	0	1	0	1	1	0	sabotaža
sac	0	0	0	0	0	0	0	0	0	0	sac
sack	0	0	0	0	0	0	0	0	0	0	sack
sacrament	0	0	0	0	0	0	0	0	0	0	sakrament
sacred	0	0	0	0	0	0	0	0	0	0	sveto
sacrifices	0	0	1	1	0	1	0	1	0	0	žrtve
saddle	0	0	0	0	0	0	0	0	0	0	sedlo
sadly	0	0	0	0	0	1	0	1	0	0	tužno
sadness	0	0	0	0	0	1	0	1	0	1	tuga
safe	0	0	0	0	1	0	1	0	0	1	sigurno
safeguard	0	0	0	0	0	0	1	0	0	1	zaštita
safekeeping	0	0	0	0	0	0	0	0	0	1	čuvanje
safety	0	0	0	0	0	0	0	0	0	0	sigurnost
saffron	0	0	0	0	0	0	0	0	0	0	šafran
sag	0	0	0	1	0	1	0	0	0	0	sag
saga	0	0	0	0	0	0	0	0	0	0	saga
sage	0	0	0	0	0	0	1	0	0	1	žalfija
sail	0	0	0	0	0	0	0	0	0	0	ploviti
sailing	0	0	0	0	0	0	0	0	0	0	jedrenje
sailor	0	0	0	0	0	0	0	0	0	0	mornar
saint	0	1	0	0	1	0	1	0	1	1	svetac
saintly	0	1	0	0	1	0	1	0	1	1	svetački
salad	0	0	0	0	0	0	0	0	0	0	salata
salamander	0	0	0	0	0	0	0	0	0	0	salamander
salary	0	1	0	0	1	0	1	0	0	1	plata
sale	0	0	0	0	0	0	0	0	0	0	prodaja
salesman	0	0	0	0	0	0	0	0	0	0	prodavač
salient	0	0	0	0	0	0	1	0	0	0	istaknuto
saline	0	0	0	0	0	0	0	0	0	0	fiziološki rastvor
saliva	0	1	0	0	0	0	0	0	0	0	pljuvačke
sally	0	0	0	0	0	0	0	0	1	0	sally
salon	0	0	0	0	0	0	0	0	0	0	salon
saloon	1	0	0	0	0	0	0	0	0	0	salon
salt	0	0	0	0	0	0	0	0	0	0	sol
salty	0	0	0	0	0	0	0	0	0	0	slano
salutary	0	0	0	0	1	0	1	0	0	1	spasonosno
salutation	0	0	0	0	0	0	0	0	0	0	salutation
salute	0	0	0	0	1	0	1	0	0	0	salute
salvage	0	0	0	0	0	0	0	0	0	0	spasiti
salvation	0	1	0	0	1	0	1	0	0	1	spasenje
salve	0	0	0	0	0	0	1	0	0	0	salve
samba	0	0	0	0	0	0	0	0	0	0	samba
sameness	0	0	0	0	0	0	0	0	0	0	istost
samurai	0	0	0	1	0	0	1	0	0	0	samuraj
sanctification	0	0	0	0	1	0	1	0	0	1	posvećenje
sanctified	0	0	0	0	0	0	0	0	0	0	posvećeni
sanctify	0	1	0	0	1	0	1	1	1	1	posvetiti
sanction	0	0	0	0	0	0	0	0	0	0	sankcionisati
sanctioned	0	0	0	0	0	0	0	0	0	0	sankcionisano
sanctity	0	0	0	0	0	0	0	0	0	0	svetost
sanctuary	0	1	0	0	1	0	1	0	0	1	svetište
sand	0	0	0	0	0	0	0	0	0	0	pijesak
sandal	0	0	0	0	0	0	0	0	0	0	sandala
sander	0	0	0	0	0	0	0	0	0	0	sander
sands	0	0	0	0	0	0	0	0	0	0	pijesak
sandy	0	0	0	0	0	0	0	0	0	0	pješčana
sane	0	0	0	0	0	0	0	0	0	0	zdrav razum
sanguine	0	0	0	0	0	0	1	0	0	0	sanguine
sanitary	0	0	0	0	0	0	1	0	0	0	sanitarni
sanity	0	0	0	0	0	0	0	0	0	0	zdrav razum
sans	0	0	0	0	0	0	0	0	0	0	sans
sap	0	0	0	0	0	1	0	1	0	0	sok
sapphire	0	0	0	0	0	0	0	0	0	0	safir
sappy	0	0	0	0	0	0	0	0	0	1	sappy
sarcasm	1	0	1	0	0	1	0	1	0	0	sarkazam
sarcoma	0	0	0	1	0	1	0	1	0	0	sarkom
sardonic	0	0	0	0	0	1	0	0	0	0	sardonic
sash	0	0	0	0	0	0	0	0	0	0	sash
satanic	1	0	0	0	0	1	0	0	0	0	satanski
satchel	0	0	0	0	0	0	0	0	0	0	torba
sate	0	0	0	0	0	0	0	0	0	0	sate
satellite	0	0	0	0	0	0	0	0	0	0	satelit
satin	0	0	0	0	0	0	1	0	0	0	saten
satire	0	0	0	0	0	0	0	0	0	0	satira
satirical	0	0	0	0	0	0	0	0	0	0	satiričan
satisfaction	0	0	0	0	0	0	0	0	0	0	zadovoljstvo
satisfactorily	0	0	0	0	0	0	1	0	0	0	zadovoljavajuće
satisfied	0	0	0	0	1	0	1	0	0	0	zadovoljan
saturate	0	0	0	0	0	0	0	0	0	0	saturate
saturated	0	0	1	0	0	1	0	0	0	0	zasićen
saturation	0	0	0	0	0	0	0	0	0	0	saturation
sauce	0	0	0	0	0	0	0	0	0	0	sos
saucepan	0	0	0	0	0	0	0	0	0	0	lonac
saucer	0	0	0	0	0	0	0	0	0	0	tanjurić
saucy	0	0	0	0	0	0	0	0	0	0	saucy
sauerkraut	0	0	0	0	0	0	0	0	0	0	kiseli kupus
sauna	0	0	0	0	0	0	0	0	0	0	sauna
savage	1	0	0	1	0	1	0	0	0	0	divljak
savagery	1	0	0	1	0	1	0	0	0	0	divljaštvo
savanna	0	0	0	0	0	0	0	0	0	0	savana
save	0	0	0	0	1	0	1	0	0	1	spasiti
saving	0	0	0	0	0	0	0	0	0	0	štednja
savings	0	0	0	0	0	0	1	0	0	0	štednja
savor	0	1	1	0	1	0	1	1	0	1	savor
savory	0	0	0	0	0	0	1	0	0	0	ukusno
savvy	0	0	0	0	0	0	1	0	0	0	pamet
sawdust	0	0	0	0	0	0	0	0	0	0	piljevina
sax	0	0	0	0	0	0	0	0	0	0	sax
saxophone	0	0	0	0	0	0	0	0	0	0	saksofon
scab	0	0	0	0	0	1	0	0	0	0	krasta
scabbard	0	0	0	0	0	0	0	0	0	0	korice
scaffold	0	0	0	1	0	1	0	0	0	0	skela
scaffolding	0	0	0	0	0	0	0	0	0	0	skele
scale	0	0	0	0	0	0	0	0	0	0	skala
scales	0	0	0	0	0	0	0	0	0	0	vage
scallop	0	0	0	0	0	0	0	0	0	0	scallop
scalp	0	0	0	0	0	0	0	0	0	0	skalp
scalpel	0	0	0	1	0	1	0	0	0	0	skalpel
scaly	0	0	0	0	0	1	0	0	0	0	ljuskav
scan	0	0	0	0	0	0	0	0	0	0	scan
scandal	0	0	0	1	0	1	0	0	0	0	skandal
scandalous	1	0	0	0	0	1	0	0	0	0	skandalozno
scanty	0	0	0	0	0	1	0	0	0	0	oskudan
scape	0	0	0	0	0	0	0	0	0	0	scape
scapegoat	1	0	0	1	0	1	0	0	0	0	žrtveno janje
scar	1	0	1	1	0	1	0	1	0	0	ožiljak
scarab	0	0	0	0	0	0	0	0	0	0	skarabej
scarce	0	0	0	1	0	1	0	1	0	0	oskudni
scarcely	0	0	0	0	0	1	0	1	0	0	jedva
scarcity	1	0	0	1	0	1	0	1	0	0	oskudica
scare	1	1	0	1	0	1	0	0	1	0	plašiti se
scarecrow	0	0	0	1	0	1	1	0	0	0	strašilo
scarf	0	0	0	0	0	0	0	0	0	0	šal
scarlet	0	0	0	0	0	0	0	0	0	0	grimiz
scatter	0	0	0	0	0	0	0	0	0	0	raspršiti se
scattered	0	0	0	0	0	0	0	0	0	0	rasuti
scattering	0	0	0	0	0	0	0	0	0	0	rasipanje
scavenger	0	0	0	0	0	1	0	0	0	0	scavenger
scene	0	0	0	0	0	0	0	0	0	0	scene
scenery	0	0	0	0	0	0	0	0	0	0	pejzaž
scenic	0	0	0	0	0	0	0	0	0	0	scenic
scent	0	0	0	0	0	0	0	0	0	0	miris
sceptical	0	0	0	0	0	0	0	0	0	1	skeptičan
scepticism	0	0	0	0	0	0	0	0	0	0	skepticizam
schematic	0	0	0	0	0	0	0	0	0	0	shematski
scheme	0	0	0	0	0	1	0	0	0	0	shema
schism	1	0	0	0	0	1	0	0	0	0	raskol
schizophrenia	1	0	1	1	0	1	0	1	0	0	shizofrenija
scholar	0	0	0	0	0	0	1	0	0	0	učenjak
scholarly	0	0	0	0	0	0	0	0	0	0	akademski
scholarship	0	0	0	0	1	0	1	0	0	0	stipendija
school	0	0	0	0	0	0	0	0	0	1	škola
schoolboy	0	0	0	0	0	0	0	0	0	0	školarac
schooling	0	0	0	0	0	0	0	0	0	0	školovanje
schoolmaster	0	0	0	0	0	0	0	0	0	0	školski učitelj
schooner	0	0	0	0	0	0	0	0	0	0	škuna
sciatica	0	0	0	0	0	1	0	0	0	0	išijas
science	0	0	0	0	0	0	0	0	0	0	nauka
scientific	0	0	0	0	0	0	1	0	0	1	naučnim
scientist	0	1	0	0	0	0	1	0	0	1	naučnik
scintilla	0	0	0	0	0	0	1	0	0	0	scintilla
scintillation	0	0	0	0	0	0	0	0	0	0	scintilacija
scintillator	0	0	0	0	0	0	0	0	0	0	scintilator
scion	0	0	0	0	0	0	0	0	0	0	potomak
scissors	0	0	0	0	0	0	0	0	0	0	makaze
scoff	1	0	1	0	0	1	0	0	0	0	rugati se
scold	1	0	1	1	0	1	0	1	0	0	grditi
scolding	1	0	0	0	0	1	0	0	0	0	grditi
scoop	0	0	0	0	0	0	0	0	0	0	scoop
scope	0	0	0	0	0	0	0	0	0	0	obim
scorching	1	0	0	0	0	1	0	0	0	0	scorching
score	0	1	0	0	1	0	1	0	1	0	rezultat
scores	0	0	0	0	0	0	0	0	0	0	rezultati
scorn	1	0	0	0	0	1	0	0	0	0	prezir
scorpion	1	0	1	1	0	1	0	0	1	0	škorpion
scotch	0	0	0	0	0	1	0	0	0	0	scotch
scoundrel	1	0	1	1	0	1	0	0	0	1	nitkov
scour	0	0	0	0	0	0	0	0	0	0	scour
scourge	1	0	0	1	0	1	0	1	0	0	bič
scout	0	0	0	0	0	0	0	0	0	0	scout
scrabble	0	0	0	0	0	0	0	0	0	0	scrabble
scramble	0	0	0	0	0	0	0	0	0	0	scramble
scrambling	0	0	0	0	0	1	0	0	0	0	scrambling
scrape	0	0	0	0	0	0	0	0	0	0	strugati
scrapie	1	0	0	1	0	1	0	1	0	0	scrapie
scraping	0	0	0	0	0	0	0	0	0	0	struganje
scratch	0	0	0	0	0	0	0	0	0	0	ogrebotina
scream	1	0	1	1	0	1	0	0	1	0	vrisak
screaming	1	0	1	1	0	1	0	0	0	0	vrišti
screech	0	0	0	1	0	1	0	0	1	0	screech
screen	0	0	0	0	0	0	0	0	0	0	ekran
screwdriver	0	0	0	0	0	0	0	0	0	0	šrafciger
screwed	1	0	0	0	0	1	0	0	0	0	sjeban
scribble	0	0	0	0	0	0	0	0	0	0	scribble
scribe	0	0	0	0	0	0	1	0	0	0	pisar
scrimmage	0	0	0	0	0	1	0	0	1	0	scrimmage
scrip	0	0	0	0	0	0	0	0	0	0	scrip
script	0	0	0	0	0	0	1	0	0	0	script
scriptural	0	0	0	0	0	0	0	0	0	0	scriptural
scripture	0	0	0	0	0	0	0	0	0	1	sveto pismo
scroll	0	0	0	0	0	0	0	0	0	0	skrolujte
scrub	0	0	1	0	0	1	0	0	0	0	piling
scrumptious	0	0	0	0	0	0	1	0	0	0	odlicno
scrupulous	0	0	0	0	0	0	0	0	0	0	skrupulozan
scrutinize	0	1	0	0	0	1	0	0	0	0	ispitati
scrutiny	0	0	0	0	0	1	0	0	0	0	ispitivanje
sculptor	0	0	0	0	0	0	0	0	0	0	skulptor
sculpture	0	0	0	0	0	0	1	0	0	0	skulptura
sculptured	0	0	0	0	0	0	0	0	0	0	isklesan
scum	0	0	1	0	0	1	0	0	0	0	ološ
sea	0	0	0	0	0	0	1	0	0	0	more
seaboard	0	0	0	0	0	0	0	0	0	0	seaboard
seal	0	0	0	0	0	0	1	0	0	1	pečat
seals	0	0	0	0	0	0	0	0	0	1	pečati
seam	0	0	0	0	0	0	0	0	0	0	šav
seaman	0	0	0	0	0	0	0	0	0	0	seaman
seamless	0	0	0	0	0	0	0	0	0	0	bešavne
seamstress	0	0	0	0	0	0	0	0	0	0	krojačica
seaport	0	0	0	0	0	0	0	0	0	0	morska luka
sear	0	0	0	0	0	1	0	0	0	0	sear
search	0	0	0	0	0	0	0	0	0	0	traži
searching	0	0	0	0	0	0	0	0	0	0	traženje
seared	0	0	0	0	0	0	0	0	0	0	seared
seaside	0	0	0	0	0	0	0	0	0	0	more
season	0	0	0	0	0	0	0	0	0	0	sezone
seasoned	0	0	0	0	0	0	1	0	0	0	začinjeno
seasoning	0	0	0	0	0	0	0	0	0	0	začin
seat	0	0	0	0	0	0	0	0	0	0	sjedište
secession	0	0	0	0	0	1	0	0	0	0	secesija
secluded	0	0	0	0	0	1	0	1	0	0	osamljeno
seclusion	0	0	0	1	0	1	1	0	0	0	osamljenost
secondary	0	0	0	0	0	0	0	0	0	0	sekundarno
secondhand	0	0	0	0	0	1	0	0	0	0	druga ruka
secrecy	0	0	0	0	0	0	0	0	1	1	tajnost
secret	0	0	0	0	0	0	0	0	0	1	tajna
secretariat	0	0	0	0	0	0	1	0	0	0	sekretarijat
secretary	0	0	0	0	0	0	0	0	0	0	sekretar
secrete	0	0	1	0	0	0	0	0	0	0	tajiti
secretion	0	0	1	0	0	1	0	0	0	0	sekrecija
secretive	0	0	0	0	0	1	0	0	0	0	tajnovit
secretly	0	0	0	0	0	0	0	0	0	0	tajno
sect	0	0	0	0	0	0	0	0	0	0	sekta
sectarian	1	0	0	1	0	1	0	0	0	0	sektaš
sectional	0	0	0	0	0	0	0	0	0	0	sekcijski
sector	0	0	0	0	0	0	0	0	0	0	sektoru
secular	0	1	0	0	0	0	0	0	0	0	sekularni
secularism	0	0	0	0	0	0	0	0	0	0	sekularizam
securities	0	0	0	0	0	0	0	0	0	1	vrijednosne papire
security	0	0	0	0	0	0	0	0	0	0	sigurnost
sedan	0	0	0	0	0	0	0	0	0	0	sedan
sedate	0	0	0	0	0	0	0	0	0	0	smireno
sedative	0	0	0	0	0	0	0	0	0	0	sedativ
sedentary	0	0	0	0	0	0	0	0	0	0	sjedilački
sedge	0	0	0	0	0	0	0	0	0	0	šaš
sediment	0	0	0	0	0	0	0	0	0	0	sediment
sedimentary	0	0	0	0	0	0	0	0	0	0	sedimentne
sedition	1	0	0	0	0	1	0	1	0	0	pobuna
seduce	0	0	0	0	0	1	0	0	0	0	zavesti
seducing	0	0	0	0	0	0	0	0	0	0	zavodljivo
seduction	0	0	0	0	0	1	0	0	0	0	zavođenje
seductive	0	1	0	0	0	0	0	0	0	0	zavodljivo
seed	0	0	0	0	0	0	0	0	0	0	sjeme
seedling	0	0	0	0	0	0	0	0	0	0	sadnica
seek	0	1	0	0	0	0	0	0	0	0	tražiti
seeker	0	0	0	0	0	0	0	0	0	0	tražilac
seemingly	0	0	0	0	0	0	0	0	0	0	naizgled
seer	0	0	0	0	0	0	0	0	0	0	seer
seething	0	0	0	0	0	0	0	0	0	0	kipi
segment	0	0	0	0	0	0	0	0	0	0	segment
segregate	1	0	1	0	0	1	0	1	0	0	segregirati
segregated	0	0	0	0	0	1	0	0	0	0	odvojeno
segregation	0	0	0	0	0	0	0	0	0	0	segregacija
seize	0	0	0	1	0	1	0	0	0	0	uhvatiti
seizure	0	0	0	1	0	0	0	0	0	0	napad
seldom	0	0	0	0	0	0	0	0	0	0	rijetko
select	0	0	0	0	0	0	0	0	0	0	izaberite
selection	0	0	0	0	0	0	0	0	0	0	izbor
selfish	1	0	1	0	0	1	0	0	0	0	sebičan
selfishness	0	0	0	0	0	1	0	0	0	0	sebičnost
sell	0	0	0	0	0	0	0	0	0	0	prodati
seller	0	0	0	0	0	0	0	0	0	0	prodavac
semaphore	0	0	0	0	0	0	0	0	0	0	semafor
semblance	0	0	0	0	0	0	0	0	0	0	privid
semen	0	0	0	0	0	0	0	0	0	0	sperma
semicolon	0	0	0	0	0	0	0	0	0	0	tačka i zarez
seminal	0	0	0	0	0	0	0	0	0	0	seminal
seminar	0	0	0	0	0	0	0	0	0	0	seminar
seminary	0	0	0	0	0	0	0	0	0	0	sjemenište
semiotics	0	0	0	0	0	0	0	0	0	0	semiotika
senate	0	0	0	0	0	0	0	0	0	1	senat
senator	0	0	0	0	0	0	0	0	0	0	senator
send	0	0	0	0	0	0	0	0	0	0	poslati
senescence	0	0	0	0	0	0	0	0	0	0	starenje
senile	0	0	0	1	0	1	0	1	0	0	senilan
senior	0	0	0	0	0	0	0	0	0	0	senior
seniority	0	0	0	0	0	0	1	0	0	1	staž
sensation	0	0	0	0	0	0	0	0	0	0	senzacija
sensational	0	0	0	0	1	0	1	0	0	0	senzacionalno
sense	0	0	0	0	0	0	1	0	0	0	smisao
senseless	1	0	1	1	0	1	0	1	1	0	besmisleno
senses	0	0	0	0	0	0	0	0	0	0	čula
sensibility	0	0	0	0	0	0	1	0	0	0	senzibilitet
sensibly	0	0	0	0	0	0	1	0	0	0	razumno
sensitive	0	0	0	0	0	0	0	0	0	0	osjetljivo
sensory	0	0	0	0	0	0	0	0	0	0	senzorni
sensual	0	1	0	0	1	1	1	0	1	1	senzualan
sensuality	0	1	0	0	1	0	1	0	0	0	senzualnost
sensuous	0	0	0	0	1	0	1	0	0	0	senzualno
sentence	1	1	1	1	0	1	0	1	0	0	rečenica
sentient	0	0	0	0	0	0	0	0	0	0	razuman
sentiment	0	0	0	0	0	0	0	0	0	0	sentiment
sentimental	0	0	0	0	0	0	1	0	0	0	sentimentalan
sentimentality	0	0	0	0	0	0	1	0	0	0	sentimentalnost
sentinel	0	0	0	0	0	0	1	0	0	1	sentinel
sentry	0	0	0	0	0	0	0	0	0	1	stražar
separable	0	0	0	0	0	0	0	0	0	0	odvojivi
separate	0	0	0	0	0	0	0	0	0	0	odvojeno
separately	0	0	0	0	0	0	0	0	0	0	odvojeno
separation	0	0	0	0	0	0	0	0	0	0	razdvajanje
separatist	1	0	1	0	0	1	0	0	0	0	separatista
sepia	0	0	0	0	0	0	0	0	0	0	sepija
sepsis	0	0	0	1	0	1	0	1	0	0	sepsa
sept	0	0	0	0	0	0	0	0	0	0	sept
septic	0	0	1	0	0	1	0	0	0	0	septička
septum	0	0	0	0	0	0	0	0	0	0	septum
sequel	0	1	0	0	0	0	0	0	0	0	nastavak
sequence	0	0	0	0	0	0	0	0	0	0	sekvenca
sequent	0	0	0	0	0	0	0	0	0	0	sekvencijalno
sequestered	0	0	0	0	0	0	0	0	0	0	sekvestrirano
sequestration	0	0	0	0	0	1	0	1	0	0	sekvestracija
serene	0	0	0	0	0	1	0	0	0	1	spokojan
serenity	0	1	0	0	1	0	1	0	0	1	spokojstvo
sergeant	0	0	0	0	0	0	0	0	0	0	naredniče
serial	0	1	0	0	0	0	0	0	0	0	serial
series	0	0	0	0	0	0	0	0	0	1	serije
serif	0	0	0	0	0	0	0	0	0	0	serif
seriousness	0	0	0	1	0	0	0	1	0	0	ozbiljnost
sermon	0	0	0	0	0	0	1	0	0	1	propovijed
serpent	0	0	1	1	0	1	0	0	0	0	zmija
serpentine	0	0	0	0	0	0	0	0	0	0	serpentina
serrated	0	0	0	0	0	0	0	0	0	0	nazubljen
serum	0	0	0	0	0	0	1	0	0	0	serum
servant	0	0	0	0	0	1	0	0	0	1	sluga
serve	0	0	0	0	0	1	0	0	0	1	služiti
service	0	0	0	0	0	0	0	0	0	0	usluga
serviceable	0	0	0	0	0	0	0	0	0	0	uslužan
servile	0	0	1	1	0	1	0	1	0	0	sluganski
servitude	0	0	0	0	0	1	0	0	0	0	služnosti
sess	0	0	0	0	0	0	0	0	0	0	sess
session	0	0	0	0	0	0	0	0	0	0	sjednici
sessions	0	0	0	0	0	0	0	0	0	0	sesije
set	0	0	0	0	0	0	0	0	0	0	set
setback	0	0	0	0	0	1	0	1	0	0	nazadovanje
sett	0	0	0	0	0	0	0	0	0	0	sett
setter	0	0	0	0	0	0	0	0	0	0	seter
settle	0	0	0	0	0	0	0	0	0	0	smiriti
settled	0	0	0	0	0	0	0	0	0	0	namireno
settler	0	0	0	0	0	0	0	0	0	0	naseljenik
