English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Odia Word
slip	0	0	0	0	0	1	0	0	1	0	ସ୍ଲିପ୍
slipper	0	0	0	0	0	0	0	0	0	0	ଚପଲ
slippers	0	0	0	0	0	0	0	0	0	0	ଚପଲ
slit	0	0	0	0	0	0	0	0	0	0	ସ୍ଲଟ୍
sliver	0	0	0	0	0	0	0	0	0	0	ସ୍ଲିଭର୍ |
slogan	0	0	0	0	0	0	0	0	0	0	ସ୍ଲୋଗାନ
sloop	0	0	0	0	0	0	0	0	0	0	ସ୍ଲପ୍
slop	0	0	1	0	0	1	0	0	0	0	op ୁଲା
slope	0	0	0	0	0	0	0	0	0	0	ope ୁଲା
sloppy	0	0	1	0	0	1	0	0	0	0	ସ୍ଲିପି
slot	0	0	0	0	0	0	0	0	0	0	ସ୍ଲଟ୍
sloth	0	0	1	0	0	1	0	0	0	0	ଅଳସୁଆ |
slouch	0	0	0	0	0	1	0	0	0	0	ସ୍ଲୁଚ୍
slough	0	0	0	0	0	1	0	0	0	0	ସ୍ଲୁ
slow	0	0	0	0	0	0	0	0	0	0	ଧୀର
slowly	0	0	0	0	0	0	0	0	0	0	ଧୀରେ
slowness	0	0	0	0	0	1	0	0	0	0	ମନ୍ଥରତା
sludge	0	0	1	0	0	1	0	0	0	0	କାଦୁଅ
slug	0	0	1	0	0	1	0	0	0	0	ସ୍ଲଗ୍
sluggish	0	0	0	0	0	1	0	1	0	0	ଅଳସୁଆ |
sluice	0	0	0	0	0	0	0	0	0	0	ସ୍ଲୁଇସ୍ |
slum	0	0	1	0	0	1	0	0	0	0	ବସ୍ତି
slumber	0	0	0	0	0	0	0	0	0	0	ନିଦ
slump	0	0	0	0	0	1	0	1	0	0	ump ୁଲା
slur	1	0	1	0	0	1	0	1	0	0	slur
slush	0	0	1	0	0	1	0	0	1	0	ସ୍ଲାସ୍ |
slut	1	0	1	0	0	1	0	0	0	0	ସ୍ଲଟ୍
sly	1	0	1	1	0	1	0	0	0	0	ଚତୁର
smack	1	0	0	0	0	1	0	0	0	0	ସ୍ମାକ୍
small	0	0	0	0	0	1	0	0	0	0	ଛୋଟ
smaller	0	0	0	0	0	0	0	0	0	0	ଛୋଟ
smallest	0	0	0	0	0	0	0	0	0	0	ଛୋଟ
smash	1	0	0	1	0	1	0	0	0	0	ଧୂଳିସାତ୍
smashed	0	0	0	0	0	1	0	0	0	0	ଭାଙ୍ଗିଗଲା |
smattering	0	0	0	0	0	1	0	0	0	0	ଧୂଳିସାତ୍
smear	0	0	0	0	0	0	0	0	0	0	ସ୍ମାରକ
smell	1	0	1	0	0	1	0	0	0	0	ଗନ୍ଧ
smelling	0	0	1	0	0	1	0	0	0	0	ଗନ୍ଧ
smelt	0	0	0	0	0	0	0	0	0	0	ଦୁର୍ଗନ୍ଧ
smile	0	0	0	0	1	0	1	0	1	1	ହସ
smiling	0	0	0	0	1	0	1	0	0	0	ହସୁଛି |
smirk	0	0	0	0	0	1	0	0	0	0	ହସ
smite	1	0	0	1	0	1	0	1	0	0	ପ୍ରହାର
smith	0	0	0	0	0	0	0	0	0	1	ସ୍ମିଥ୍
smitten	0	0	0	0	0	0	1	0	0	0	ପ୍ରହାର
smoker	0	0	0	0	0	1	0	0	0	0	ଧୂମପାନକାରୀ
smokey	0	0	0	0	0	0	0	0	0	0	ଧୂମପାନ
smoking	0	0	0	0	0	0	0	0	0	0	ଧୂମପାନ
smoky	0	0	0	0	0	0	0	0	0	0	ଧୂମପାନ
smoldering	0	0	0	0	0	0	0	0	0	0	ଗନ୍ଧ
smoothly	0	0	0	0	0	0	0	0	0	0	ସୁରୁଖୁରୁରେ |
smoothness	0	0	0	0	0	0	1	0	0	0	ସରଳତା
smother	1	0	0	0	0	1	0	0	0	0	ଧୂମପାନ
smudge	0	0	0	0	0	1	0	0	0	0	ଦୁର୍ଗନ୍ଧ
smug	0	0	0	0	0	1	0	0	0	0	ସ୍ମଗ୍
smuggle	0	0	0	1	0	1	0	0	0	0	ଚୋରା ଚାଲାଣ |
smuggler	1	0	1	1	0	1	0	0	0	0	ଚୋରା ଚାଲାଣକାରୀ |
smuggling	0	0	0	0	0	1	0	0	0	0	ଚୋରା ଚାଲାଣ
smut	0	0	1	1	0	1	0	0	0	0	ସ୍ମଟ୍
snack	0	0	0	0	0	0	0	0	0	0	ସ୍ନାକ୍ସ
snacks	0	0	0	0	0	0	0	0	0	0	ସ୍ନାକ୍ସ
snag	0	0	0	0	0	1	0	0	1	0	ସ୍ନାଗ୍
snags	0	0	0	0	0	1	0	0	0	0	ସ୍ନାଗ୍
snail	0	0	0	0	0	0	0	0	0	0	ଶାବକ
snake	0	0	1	1	0	1	0	0	0	0	ସାପ
snap	0	0	0	0	0	0	0	0	0	0	ସ୍ନାପ୍
snapshot	0	0	0	0	0	0	0	0	0	0	ସ୍ନାପସଟ୍ |
snare	0	0	0	1	0	1	0	0	0	0	ଫାନ୍ଦ
snarl	1	0	1	0	0	1	0	0	0	0	snarl
snarling	1	0	0	0	0	1	0	0	0	0	snarling
snatch	0	0	0	0	0	0	0	0	0	0	ଛଡ଼ାଇ ନିଅ |
sneak	1	0	0	1	0	1	0	0	1	0	ଚୋରି
sneakers	0	0	0	0	0	0	0	0	0	0	ସ୍ନେକର୍ସ
sneaking	0	1	0	1	0	1	0	0	0	1	ଚୋରି
sneer	1	0	1	0	0	1	0	0	0	0	ନିନ୍ଦା
sneeze	0	0	1	0	0	1	0	0	1	0	ଛିଙ୍କ
sneezing	0	0	0	0	0	0	0	0	0	0	ଛିଙ୍କିବା
snicker	0	0	0	0	0	0	1	0	0	0	ସ୍ନିକର୍
snide	0	0	0	0	0	1	0	0	0	0	ସ୍ନାଇଡ୍
sniff	0	0	0	0	0	0	0	0	0	0	ସ୍ନିଗ୍ଧ |
snip	0	0	0	0	0	0	0	0	0	0	ସ୍ନିପ୍
snipe	0	0	0	0	0	0	0	0	0	0	ସ୍ନାଇପ୍
snippet	0	0	0	0	0	0	0	0	0	0	ସ୍ନିପେଟ୍ |
snob	0	0	0	0	0	1	0	0	0	0	ସ୍ନୋବ୍ |
snoopy	0	0	0	0	0	0	0	0	0	0	ସ୍ନୋପି
snooze	0	0	0	0	0	0	0	0	0	0	ସ୍ନୁଜ୍
snore	0	0	0	0	0	0	0	0	0	0	ଖରାପ
snort	0	0	0	0	0	0	0	1	0	0	snort
snout	0	0	0	0	0	0	0	0	0	0	ସ୍ନାଟ୍
snow	0	0	0	0	0	0	0	0	0	0	ତୁଷାର
snowball	0	0	0	0	0	0	0	0	0	0	ତୁଷାରପାତ
snowflake	0	0	0	0	0	0	0	0	0	0	ତୁଷାରପାତ
snowy	0	0	0	0	0	0	0	0	0	0	ତୁଷାର
snuff	0	0	0	0	0	0	0	0	0	0	ସ୍ନୁଫ୍ |
soak	0	0	0	0	0	1	0	0	0	0	ଭିଜାନ୍ତୁ |
soaking	0	0	0	0	0	0	0	0	0	0	ଭିଜାଇବା |
soap	0	0	0	0	0	0	0	0	0	0	ସାବୁନ୍
soapy	0	0	0	0	0	0	0	0	0	0	ସାବୁନ୍
soaring	0	0	0	0	0	0	0	0	0	0	ବ aring ିବା
sob	0	0	0	0	0	1	0	1	0	0	କାନ୍ଦ
sobriety	0	0	0	0	0	0	1	0	0	1	ସାବଧାନତା |
soc	0	0	0	0	0	0	0	0	0	0	soc
soccer	0	0	0	0	0	0	0	0	0	0	ଫୁଟବଲ୍
sociable	0	0	0	0	0	0	1	0	0	0	ସହଭାଗୀ
social	0	0	0	0	0	0	0	0	0	0	ସାମାଜିକ
socialism	0	0	1	1	0	0	0	0	0	0	ସମାଜବାଦ
socialist	1	0	1	1	0	1	0	1	0	0	ସମାଜବାଦୀ
society	0	0	0	0	0	0	0	0	0	0	ସମାଜ
sock	0	0	0	0	0	0	0	0	0	0	ସକ୍
socket	0	0	0	0	0	0	0	0	0	0	ସକେଟ୍
sod	0	0	0	0	0	0	0	0	0	0	ସୋଡ୍ |
sofa	0	0	0	0	0	0	0	0	0	0	ସୋଫା
softening	0	0	0	0	0	0	0	0	0	0	ନରମ
softness	0	0	0	0	0	0	0	0	0	0	କୋମଳତା
soggy	0	0	0	0	0	0	0	0	0	0	soggy
soil	0	0	1	0	0	1	0	0	0	0	ମାଟି
soiled	0	0	1	0	0	1	0	0	0	0	ମୃତ୍ତିକା
sojourn	0	0	0	0	0	0	0	0	0	0	ପ୍ରବାସ
solace	0	0	0	0	0	0	1	0	0	0	ସାନ୍ତ୍ୱନା
solar	0	0	0	0	0	0	0	0	0	0	ସ ar ର
solder	0	0	0	0	0	0	0	0	0	0	ସୋଲଡର
soldering	0	0	0	0	0	0	0	0	0	0	ସୋଲଡିଂ
soldier	1	0	0	0	0	0	1	1	0	0	ସ soldier ନିକ
sole	0	0	0	0	0	0	0	0	0	0	ଏକମାତ୍ର
solicit	0	0	0	0	0	0	0	0	0	0	ଅନୁରୋଧ
solicitation	0	0	0	0	0	0	0	0	0	0	ନିବେଦନ
solicitor	0	0	0	0	0	0	0	0	0	0	ସଲିସିଟର
solid	0	0	0	0	0	0	1	0	0	0	କଠିନ
solidarity	0	0	0	0	0	0	0	0	0	1	ଏକତା
solidification	0	0	0	0	0	0	0	0	0	0	କଠିନୀକରଣ
solidified	0	0	0	0	0	0	0	0	0	0	ଦୃ solid
solidify	0	0	0	0	0	0	0	0	0	0	ଦୃ solid କର
solidity	0	0	0	0	0	0	1	0	0	1	ଦୃ solid ତା
solitaire	0	0	0	0	0	0	0	0	0	0	solitaire
solitary	0	0	0	0	0	0	0	0	0	0	ଏକାକୀ
solitude	0	0	0	0	0	0	0	0	0	0	ଏକାକୀ
solo	0	0	0	0	0	0	0	0	0	0	ଏକକ
solubility	0	0	0	0	0	0	0	0	0	0	ଦ୍ରବଣ
soluble	0	0	0	0	0	0	0	0	0	0	ଦ୍ରବୀଭୂତ |
solution	0	0	0	0	0	0	1	0	0	0	ସମାଧାନ
solve	0	0	0	0	0	0	0	0	0	0	ସମାଧାନ
solvency	0	0	0	0	0	0	1	0	0	0	ସମାଧାନ
solvent	0	0	0	0	0	0	0	0	0	0	ଦ୍ରବଣକାରୀ |
somatic	0	0	0	0	0	1	0	0	1	0	ସୋମାଟିକ୍ |
somber	0	0	0	0	0	1	0	1	0	0	କିଛି ସମୟ
son	0	0	0	0	0	0	0	0	0	0	ପୁଅ
sonar	0	1	0	0	0	0	1	0	0	0	ସୋନାର |
sonata	0	0	0	0	0	0	1	0	0	0	ସୋନାଟା |
song	0	0	0	0	0	0	0	0	0	0	ଗୀତ
sonnet	0	0	0	0	1	0	1	1	0	0	ସୋନେଟ୍ |
sonorous	0	0	0	0	1	0	1	0	0	0	ସୋନୋରସ୍ |
soot	0	0	1	0	0	1	0	0	0	0	ସୁଟ୍
soothe	0	0	0	0	0	0	1	0	0	0	ଶାନ୍ତ କର |
soothing	0	0	0	0	1	0	1	0	0	1	ଶାନ୍ତ
sophomore	0	0	0	0	0	0	0	0	0	0	ଦ୍ୱିତୀୟ ଶ୍ରେଣୀ
soprano	0	0	0	0	0	0	0	0	0	0	ସୋପ୍ରାନୋ |
sorcerer	0	0	0	0	0	0	0	0	0	0	ଯାଦୁକର
sorcery	0	1	0	1	0	1	0	0	1	0	ଯାଦୁ
sordid	1	0	1	1	0	1	0	1	0	0	ସର୍ଡିଡ୍ |
sore	1	0	0	0	0	1	0	1	0	0	ଘା ’
sorely	0	0	0	0	0	1	0	1	0	0	ବହୁତ କଷ୍ଟ
soreness	0	0	1	0	0	1	0	1	0	0	ଯନ୍ତ୍ରଣା
sorghum	0	0	0	0	0	0	0	0	0	0	ସୋରିଷ |
sorority	0	0	0	0	0	0	0	0	0	0	ଦୁ or ଖ
sorrow	0	0	0	1	0	1	0	1	0	0	ଦୁ orrow ଖ
sorrowful	0	0	0	0	0	1	0	1	0	0	ଦୁ orrow ଖୀ
sort	0	0	0	0	0	0	0	0	0	0	ସର୍ଟ କରନ୍ତୁ |
sorter	0	0	0	0	0	0	1	0	0	0	ସର୍ଟର୍
sortie	0	0	0	1	0	1	0	0	0	0	ସର୍ଟୀ |
sorting	0	0	0	0	0	0	0	0	0	0	ସର୍ଟିଂ
sou	0	0	0	0	0	0	0	0	0	0	sou
soulless	0	0	1	1	0	1	0	1	0	0	ପ୍ରାଣହୀନ
soulmate	0	0	0	1	0	1	0	0	0	0	ପ୍ରାଣକର୍ମୀ
sound	0	0	0	0	0	0	0	0	0	0	ଶବ୍ଦ
sounding	0	0	0	0	0	0	0	0	0	0	ଶବ୍ଦ
soundness	0	1	0	0	1	0	1	0	0	1	ସୁସ୍ଥତା
soup	0	0	0	0	0	0	1	0	0	0	ସୁପ୍
sour	0	0	1	0	0	1	0	0	0	0	ଖଟା
source	0	0	0	0	0	0	0	0	0	0	ଉତ୍ସ
souvenir	0	0	0	0	0	0	0	0	0	0	ସ୍ମରଣିକା
sovereign	0	0	0	0	0	0	0	0	0	1	ସାର୍ବଭ .ମ
sovereignty	0	0	0	0	0	0	0	0	0	0	ସାର୍ବଭ .ମତ୍ୱ
sow	0	0	0	0	0	0	0	0	0	0	ବୁଣନ୍ତୁ |
spa	0	1	0	0	1	0	1	0	1	1	ସ୍ପା
space	0	0	0	0	0	0	0	0	0	0	ସ୍ଥାନ
spacious	0	0	0	0	0	0	1	0	0	0	ପ୍ରଶସ୍ତ
spade	0	0	0	0	0	0	0	0	0	0	ସ୍ପେଡ୍
span	0	0	0	0	0	0	0	0	0	0	ସ୍ପାନ୍
spaniel	0	0	0	0	1	0	1	0	0	1	ସ୍ପାନିଏଲ୍ |
spank	1	0	0	1	0	1	0	1	0	0	ସ୍ପଙ୍କ
spanking	1	0	0	0	0	0	0	0	0	0	ସ୍ପଙ୍କିଙ୍ଗ୍ |
spar	0	0	0	0	0	0	0	0	0	0	spar
spare	0	0	0	0	0	0	0	0	0	0	ଅତିରିକ୍ତ
sparingly	0	0	0	0	0	0	0	0	0	0	ଅଳ୍ପ
spark	0	0	0	0	0	0	0	0	0	0	ସ୍ପାର୍କ |
sparkle	0	1	0	0	1	0	1	0	1	0	ଚମକ
sparring	0	0	0	0	0	0	0	0	0	0	sparring
sparse	0	0	0	0	0	0	0	0	0	0	ଅଳ୍ପ
spasm	0	0	0	1	0	1	0	0	0	0	ସ୍ପାସମ୍
spat	1	0	0	0	0	1	0	0	0	0	ଛେପ
spatula	0	0	0	0	0	0	0	0	0	0	ସ୍ପାଟୁଲା |
spawn	0	0	0	0	0	0	0	0	0	0	spawn
speaker	0	0	0	0	0	0	0	0	0	0	ବକ୍ତା
speaking	0	0	0	0	0	0	0	0	0	0	କହିବା
spear	1	1	0	1	0	1	0	0	0	0	ବର୍ଚ୍ଛା
special	0	0	0	0	1	0	1	0	0	0	ବିଶେଷ
specialist	0	0	0	0	0	0	0	0	0	1	ବିଶେଷଜ୍ଞ |
speciality	0	0	0	0	0	0	0	0	0	0	ବିଶେଷତା
specialize	0	0	0	0	0	0	0	0	0	1	ବିଶେଷ କର
specially	0	0	0	0	0	0	0	0	0	0	ବିଶେଷ ଭାବରେ |
specie	0	0	0	0	0	0	1	0	0	0	ନିର୍ଦ୍ଦିଷ୍ଟ
species	0	0	0	0	0	0	0	0	0	0	ପ୍ରଜାତିଗୁଡିକ |
specific	0	0	0	0	0	0	0	0	0	0	ନିର୍ଦ୍ଦିଷ୍ଟ
specification	0	0	0	0	0	0	0	0	0	0	ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
specimen	0	0	0	0	0	0	0	0	0	0	ନମୁନା
speck	0	0	1	0	0	1	0	0	0	0	ଦାଗ
speckled	0	0	0	0	0	0	0	0	0	0	ଦାଗ
specs	0	0	0	0	0	0	0	0	0	0	ନିର୍ଦ୍ଦିଷ୍ଟ
spectacle	0	0	0	0	0	1	1	0	0	0	ଦର୍ଶକ |
spectacles	0	0	0	0	0	0	0	0	0	0	ଦର୍ଶକ |
spectacular	0	1	0	0	0	0	0	0	1	0	ଚମତ୍କାର |
spectator	0	0	0	0	0	0	0	0	0	0	ଦର୍ଶକ
specter	0	0	0	1	0	1	0	1	0	0	ଦର୍ଶକ |
spectral	0	0	0	0	0	1	0	0	0	0	ସ୍ପେକ୍ଟ୍ରାଲ୍
spectrometer	0	0	0	0	0	0	0	0	0	0	ସ୍ପେକ୍ଟ୍ରୋମିଟର
spectrophotometer	0	0	0	0	0	0	0	0	0	0	ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର |
spectroscopy	0	0	0	0	0	0	0	0	0	0	ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
spectrum	0	0	0	0	0	0	0	0	0	0	ସ୍ପେକ୍ଟ୍ରମ୍
speculate	0	0	0	0	0	0	0	0	0	0	କଳ୍ପନା କରନ୍ତୁ |
speculation	0	0	0	1	0	1	0	1	0	0	ଅନୁମାନ
speculative	0	1	0	0	0	0	0	0	0	0	କଳ୍ପନାକାରୀ |
speculum	0	0	0	0	0	0	0	0	0	0	କଳ୍ପନା
speech	0	0	0	0	0	0	1	0	0	0	ଭାଷଣ
speechless	0	0	0	0	0	0	0	0	0	0	ବାଣୀବିହୀନ |
speed	0	0	0	0	0	0	0	0	0	0	ଗତି
speedily	0	0	0	0	0	0	0	0	0	0	ଶୀଘ୍ର
speedometer	0	0	0	0	0	0	0	0	0	0	ସ୍ପିଡୋମିଟର
speedway	0	0	0	0	0	0	0	0	0	0	ଗତିପଥ
speedy	0	0	0	0	0	0	1	0	0	0	ଦ୍ରୁତ
spellbound	0	0	0	0	0	0	0	0	0	0	ବନାନ
spelling	0	0	0	0	0	0	1	0	0	0	ବନାନ
spencer	0	0	0	0	0	0	0	0	0	0	ସ୍ପେନ୍ସର
spend	0	0	0	0	0	0	0	0	0	0	ଖର୍ଚ୍ଚ କରନ୍ତୁ |
spent	0	0	0	0	0	1	0	0	0	0	ଖର୍ଚ୍ଚ
sperm	0	0	0	0	0	0	0	0	0	0	ଶୁକ୍ରାଣୁ
spew	0	0	1	0	0	0	0	0	0	0	spw
sphere	0	0	0	0	0	0	0	0	0	0	କ୍ଷେତ୍ର
spherical	0	0	0	0	0	0	0	0	0	0	ଗୋଲାକାର |
sphinx	0	0	0	0	0	0	0	0	0	0	ସ୍ପିନ୍କ୍ସ
spice	0	0	0	0	0	0	1	0	0	0	ମସଲା |
spicy	0	0	0	0	0	0	0	0	0	0	ମସଲାଯୁକ୍ତ |
spider	0	0	1	1	0	0	0	0	0	0	ସ୍ପାଇଡର୍
spigot	0	0	0	0	0	0	0	0	0	0	spigot
spike	0	0	0	1	0	0	0	0	0	0	ସ୍ପାଇକ୍
spiked	0	0	0	0	0	0	0	0	0	0	ସ୍ପିକ୍
spiky	0	0	0	0	0	0	0	0	0	0	spiky
spill	0	0	0	0	0	0	0	0	0	0	ill ାଳ
spin	0	0	0	0	0	0	0	0	0	0	ସ୍ପିନ୍
spinal	0	0	0	0	0	0	0	0	0	0	ମେରୁଦଣ୍ଡ
spindle	0	0	0	0	0	0	0	0	0	0	ସ୍ପିଣ୍ଡଲ୍ |
spine	1	0	0	0	0	1	1	0	0	0	ମେରୁଦଣ୍ଡ
spinning	0	0	0	0	0	0	0	0	0	0	ଘୂର୍ଣ୍ଣନ
spinster	0	0	0	1	0	1	0	1	0	0	ସ୍ପିନଷ୍ଟର
spiny	0	0	0	0	0	0	0	0	0	0	ସ୍ପାଇନ୍
spiral	0	0	0	0	0	0	0	0	0	0	spiral
spire	0	0	0	0	0	0	0	0	0	0	spire
spirit	0	0	0	0	0	0	1	0	0	0	ଆତ୍ମା
spirits	0	1	0	0	1	0	1	0	1	0	ଆତ୍ମା
spiritual	0	0	0	0	0	0	0	0	0	0	ଆଧ୍ୟାତ୍ମିକ
spirituality	0	0	0	0	0	0	0	0	0	0	ଆଧ୍ୟାତ୍ମିକତା
spit	0	0	1	0	0	0	0	0	0	0	ଛେପ ପକାନ୍ତୁ |
spite	1	0	0	0	0	1	0	0	0	0	ସତ୍ତ୍ .େ |
spiteful	1	0	0	0	0	1	0	0	0	0	ଖରାପ
splash	0	0	0	0	0	0	0	0	1	0	ସ୍ପ୍ଲାସ୍
spleen	0	0	0	0	0	0	0	0	0	0	କଫ
splendid	0	0	0	0	1	0	1	0	1	0	ଚମତ୍କାର
splendor	0	1	0	0	1	0	1	0	1	0	ମହିମା
splice	0	0	0	0	0	0	0	0	0	0	ବିଭାଜନ
spline	0	0	0	0	0	0	0	0	0	0	spline
splint	0	0	0	0	0	0	0	0	0	0	splint
splinter	0	0	0	0	0	1	0	0	0	0	splinter
split	0	0	0	0	0	1	0	0	0	0	ବିଭାଜନ
splitting	0	0	0	0	0	1	0	1	0	0	ବିଭାଜନ
splurge	0	0	0	0	0	0	0	0	0	0	ବିଭାଜନ
spoil	0	0	1	0	0	1	0	0	0	0	ଲୁଣ୍ଠନ
spoiler	0	0	0	0	0	1	0	1	0	0	ଲୁଟେରା |
spoiling	0	0	0	0	0	0	0	0	0	0	ଲୁଣ୍ଠନ
spoke	0	0	0	0	0	1	0	0	0	0	କଥା ହେଲା |
spoken	0	0	0	0	0	0	0	0	0	0	କଥିତ
spokesman	0	0	0	0	0	0	0	0	0	1	ମୁଖପାତ୍ର
sponge	0	0	0	0	0	1	0	0	0	0	ସ୍ପଞ୍ଜ
spongy	0	0	0	0	0	0	0	0	0	0	ସ୍ପଞ୍ଜୀ |
sponsor	0	0	0	0	0	0	1	0	0	1	ପ୍ରଯୋଜକ
sponsorship	0	0	0	0	0	0	0	0	0	0	ପ୍ରାୟୋଜକ
spoof	0	0	0	0	0	0	0	0	0	0	spoof
spook	0	0	0	1	0	1	0	0	0	0	ସ୍ପୋକ
spoon	0	0	0	0	0	0	0	0	0	0	ଚାମଚ
spoonful	0	0	0	0	0	0	0	0	0	0	ଚାମଚ
sporadic	0	0	0	0	0	0	0	0	0	0	sporadic
spore	0	0	0	0	0	0	0	0	0	0	spore
sport	0	0	0	0	0	0	0	0	0	0	ଖେଳ
sporting	0	0	0	0	0	0	0	0	0	0	ଖେଳ
sports	0	0	0	0	0	0	0	0	0	0	କ୍ରୀଡା
sportsman	0	0	0	0	0	0	0	0	0	0	କ୍ରୀଡ଼ାବିତ୍
spot	0	0	0	0	0	0	0	0	0	0	ସ୍ପଟ୍
spotless	0	0	0	0	0	0	1	0	0	1	ଦାଗହୀନ |
spotted	0	0	0	0	0	0	0	0	0	0	ଦାଗ
spotty	0	0	0	0	0	0	0	0	0	0	ଦାଗ
spousal	0	0	0	0	0	0	0	0	0	0	ପତି
spouse	0	0	0	0	1	0	1	0	0	1	ପତି
spout	0	0	0	0	0	0	0	0	0	0	spout
sprain	0	0	0	0	0	1	0	1	0	0	ସ୍ପ୍ରେନ୍
sprawl	0	0	0	0	0	0	0	0	0	0	sprawl
spray	0	0	0	0	0	0	0	0	0	0	ସ୍ପ୍ରେ
spread	0	0	0	0	0	0	0	0	0	0	ବିସ୍ତାର
spree	0	0	0	0	0	1	0	0	0	0	ସ୍ପ୍ରି
sprinkling	0	0	0	0	0	0	0	0	0	0	ଛିଞ୍ଚିବା |
sprite	0	0	0	1	0	1	0	0	0	0	ସ୍ପ୍ରିଟ୍
sprout	0	0	0	0	0	0	0	0	0	0	ବ ro ଼ିବା
spruce	0	0	0	0	0	0	1	0	0	0	ସ୍ପ୍ରେସ୍
spur	0	0	0	1	0	0	0	0	0	0	spur
spurious	0	0	1	0	0	1	0	0	0	0	ଭ୍ରାନ୍ତ
spurred	0	0	0	0	0	0	0	0	0	0	spurred
spurt	0	0	0	0	0	0	0	0	0	0	spurt
spy	0	0	0	0	0	0	0	0	0	0	ଗୁପ୍ତଚର
squad	0	0	0	0	0	0	0	0	0	0	ଦଳ
squadron	0	0	0	0	0	0	0	0	0	0	ସ୍କ୍ ron ାଡ୍ରନ୍ |
squall	0	0	0	1	0	1	0	1	0	0	ସ୍କ୍ୱାଲ୍ |
squamous	0	0	0	0	0	0	0	0	0	0	ସ୍କ୍ୱାମସ୍ |
square	0	0	0	0	0	0	0	0	0	0	ବର୍ଗ
squat	0	0	0	0	0	0	0	0	0	0	ସ୍କ୍ୱାଟ
squatter	0	0	0	0	0	1	0	0	0	0	ସ୍କ୍ୱାଟର୍ |
squeak	0	0	0	0	0	0	0	0	0	0	ଚିପିବା |
squeal	0	0	0	0	0	0	0	0	0	0	ଚିତ୍କାର
squeamish	0	0	1	1	0	1	0	0	0	0	ଚିତ୍କାର
squeeze	0	0	0	0	0	0	0	0	0	0	ଚିପୁଡ଼ିବା
squeezing	0	0	0	0	0	0	0	0	0	0	ଚିପିବା
squelch	1	0	1	0	0	1	0	0	0	0	ସ୍କେଲଚ୍
squint	0	0	0	0	0	0	0	0	0	0	ସ୍କ୍ୱିଣ୍ଟ୍ |
squire	0	0	0	0	0	0	0	0	0	0	ସ୍କ୍ ire ାର୍
squirm	0	0	1	0	0	1	0	0	0	0	squirm
squirrel	0	0	0	0	0	0	0	0	0	0	ଗୋଲମରିଚ |
squirt	0	0	0	0	0	0	0	0	0	0	squirt
stab	1	0	0	1	0	1	0	1	1	0	ଛୁରୀ
stability	0	0	0	0	0	0	0	0	0	0	ସ୍ଥିରତା
stable	0	0	0	0	0	0	1	0	0	1	ସ୍ଥିର
staccato	0	0	0	0	0	0	1	0	0	0	ଷ୍ଟାକାଟୋ |
stack	0	0	0	0	0	0	0	0	0	0	ଷ୍ଟାକ
staff	0	0	0	0	0	0	0	0	0	0	କର୍ମଚାରୀ
stag	0	0	0	0	0	0	0	0	0	0	ଷ୍ଟଗ୍
stage	0	0	0	0	0	0	0	0	0	0	ପର୍ଯ୍ୟାୟ
stagger	0	0	0	0	0	0	0	0	1	0	ଠିଆ
staggering	0	0	0	0	0	1	0	0	0	0	ଚମତ୍କୃତ |
stagnant	0	0	0	0	0	1	0	1	0	0	ସ୍ଥିର
stagnation	0	0	0	0	0	0	0	0	0	0	ସ୍ଥଗିତ
staid	0	0	0	0	0	0	0	0	0	0	staid
stain	0	0	1	0	0	1	0	0	0	0	ଦାଗ
stainless	0	0	0	0	0	0	1	0	0	0	ଷ୍ଟେନଲେସ୍ |
stair	0	0	0	0	0	0	0	0	0	0	ପାହାଚ
staircase	0	0	0	0	0	0	0	0	0	0	ପାହାଚ
stairway	0	0	0	0	0	0	0	0	0	0	ପାହାଚ
stake	0	0	0	0	0	0	0	0	0	0	ଅଂଶ
stale	0	0	0	0	0	1	0	0	0	0	ଷ୍ଟଲ୍
stalemate	1	0	1	0	0	0	0	0	0	0	ଅସ୍ଥିର
stalk	0	0	0	1	0	1	0	0	0	0	ଡାଳ
stall	0	0	1	0	0	0	0	0	0	0	ଷ୍ଟଲ୍
stallion	0	0	0	0	0	0	1	0	0	0	ଷ୍ଟଲ୍
stalls	0	0	0	0	0	0	0	0	0	0	ଷ୍ଟଲ୍ |
stalwart	0	0	0	0	0	0	1	0	0	0	stalwart
stamina	0	0	0	0	0	0	1	0	0	1	ଦୃ am ତା
stamp	0	0	0	0	0	0	0	0	0	0	ମୋହର
stand	0	0	0	0	0	0	0	0	0	0	ଛିଡା ହୁଅ |
standard	0	0	0	0	0	0	0	0	0	0	ମାନକ
standardize	0	0	0	0	0	0	0	0	0	0	ମାନକ
standing	0	0	0	0	0	0	1	0	0	0	ଛିଡା ହୋଇଛି |
standoff	1	0	0	1	0	1	0	0	0	0	ଷ୍ଟାଣ୍ଡଅଫ୍ |
standpoint	0	0	0	0	0	0	0	0	0	0	ଦୃଷ୍ଟିକୋଣ
standstill	1	0	0	0	0	1	0	0	0	0	ସ୍ଥିର
stanza	0	0	0	0	0	0	0	0	0	0	ସ୍ତାନ
staple	0	0	0	0	0	0	0	0	0	0	ମୁଖ୍ୟ
