English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Gujarati Word
scribble	0	0	0	0	0	0	0	0	0	0	સ્ક્રિબલ
scribe	0	0	0	0	0	0	1	0	0	0	લેખક
scrimmage	0	0	0	0	0	1	0	0	1	0	ઝપાઝપી
scrip	0	0	0	0	0	0	0	0	0	0	સ્ક્રિપ
script	0	0	0	0	0	0	1	0	0	0	સ્ક્રિપ્ટ
scriptural	0	0	0	0	0	0	0	0	0	0	શાસ્ત્રોક્ત
scripture	0	0	0	0	0	0	0	0	0	1	શાસ્ત્ર
scroll	0	0	0	0	0	0	0	0	0	0	સ્ક્રોલ
scrub	0	0	1	0	0	1	0	0	0	0	ઝાડી
scrumptious	0	0	0	0	0	0	1	0	0	0	ચપળ
scrupulous	0	0	0	0	0	0	0	0	0	0	ઈમાનદાર
scrutinize	0	1	0	0	0	1	0	0	0	0	તપાસ
scrutiny	0	0	0	0	0	1	0	0	0	0	ચકાસણી
sculptor	0	0	0	0	0	0	0	0	0	0	શિલ્પકાર
sculpture	0	0	0	0	0	0	1	0	0	0	શિલ્પ
sculptured	0	0	0	0	0	0	0	0	0	0	શિલ્પ
scum	0	0	1	0	0	1	0	0	0	0	મેલ
sea	0	0	0	0	0	0	1	0	0	0	સમુદ્ર
seaboard	0	0	0	0	0	0	0	0	0	0	સમુદ્રતટ
seal	0	0	0	0	0	0	1	0	0	1	સીલ
seals	0	0	0	0	0	0	0	0	0	1	સીલ
seam	0	0	0	0	0	0	0	0	0	0	સીમ
seaman	0	0	0	0	0	0	0	0	0	0	નાવિક
seamless	0	0	0	0	0	0	0	0	0	0	સીમલેસ
seamstress	0	0	0	0	0	0	0	0	0	0	સીમસ્ટ્રેસ
seaport	0	0	0	0	0	0	0	0	0	0	બંદર
sear	0	0	0	0	0	1	0	0	0	0	સીઅર
search	0	0	0	0	0	0	0	0	0	0	શોધ
searching	0	0	0	0	0	0	0	0	0	0	શોધ
seared	0	0	0	0	0	0	0	0	0	0	seared
seaside	0	0	0	0	0	0	0	0	0	0	દરિયા કિનારો
season	0	0	0	0	0	0	0	0	0	0	મોસમ
seasoned	0	0	0	0	0	0	1	0	0	0	અનુભવી
seasoning	0	0	0	0	0	0	0	0	0	0	મસાલા
seat	0	0	0	0	0	0	0	0	0	0	બેઠક
secession	0	0	0	0	0	1	0	0	0	0	અલગતા
secluded	0	0	0	0	0	1	0	1	0	0	એકાંત
seclusion	0	0	0	1	0	1	1	0	0	0	એકાંત
secondary	0	0	0	0	0	0	0	0	0	0	ગૌણ
secondhand	0	0	0	0	0	1	0	0	0	0	વપરાયલું
secrecy	0	0	0	0	0	0	0	0	1	1	ગુપ્તતા
secret	0	0	0	0	0	0	0	0	0	1	ગુપ્ત
secretariat	0	0	0	0	0	0	1	0	0	0	સચિવાલય
secretary	0	0	0	0	0	0	0	0	0	0	સચિવ
secrete	0	0	1	0	0	0	0	0	0	0	સ્ત્રાવ
secretion	0	0	1	0	0	1	0	0	0	0	સ્ત્રાવ
secretive	0	0	0	0	0	1	0	0	0	0	ગુપ્ત
secretly	0	0	0	0	0	0	0	0	0	0	ગુપ્ત રીતે
sect	0	0	0	0	0	0	0	0	0	0	સંપ્રદાય
sectarian	1	0	0	1	0	1	0	0	0	0	સાંપ્રદાયિક
sectional	0	0	0	0	0	0	0	0	0	0	વિભાગીય
sector	0	0	0	0	0	0	0	0	0	0	ક્ષેત્ર
secular	0	1	0	0	0	0	0	0	0	0	બિનસાંપ્રદાયિક
secularism	0	0	0	0	0	0	0	0	0	0	બિનસાંપ્રદાયિકતા
securities	0	0	0	0	0	0	0	0	0	1	સિક્યોરિટીઝ
security	0	0	0	0	0	0	0	0	0	0	સુરક્ષા
sedan	0	0	0	0	0	0	0	0	0	0	સેડાન
sedate	0	0	0	0	0	0	0	0	0	0	શામક
sedative	0	0	0	0	0	0	0	0	0	0	શામક
sedentary	0	0	0	0	0	0	0	0	0	0	બેઠાડુ
sedge	0	0	0	0	0	0	0	0	0	0	સેજ
sediment	0	0	0	0	0	0	0	0	0	0	કાંપ
sedimentary	0	0	0	0	0	0	0	0	0	0	જળકૃત
sedition	1	0	0	0	0	1	0	1	0	0	રાજદ્રોહ
seduce	0	0	0	0	0	1	0	0	0	0	લલચાવવું
seducing	0	0	0	0	0	0	0	0	0	0	મોહક
seduction	0	0	0	0	0	1	0	0	0	0	પ્રલોભન
seductive	0	1	0	0	0	0	0	0	0	0	મોહક
seed	0	0	0	0	0	0	0	0	0	0	બીજ
seedling	0	0	0	0	0	0	0	0	0	0	બીજ
seek	0	1	0	0	0	0	0	0	0	0	શોધો
seeker	0	0	0	0	0	0	0	0	0	0	શોધનાર
seemingly	0	0	0	0	0	0	0	0	0	0	મોટે ભાગે
seer	0	0	0	0	0	0	0	0	0	0	દ્રષ્ટા
seething	0	0	0	0	0	0	0	0	0	0	ખંજવાળ
segment	0	0	0	0	0	0	0	0	0	0	સેગમેન્ટ
segregate	1	0	1	0	0	1	0	1	0	0	અલગ કરવું
segregated	0	0	0	0	0	1	0	0	0	0	અલગ
segregation	0	0	0	0	0	0	0	0	0	0	અલગતા
seize	0	0	0	1	0	1	0	0	0	0	જપ્ત
seizure	0	0	0	1	0	0	0	0	0	0	જપ્તી
seldom	0	0	0	0	0	0	0	0	0	0	ભાગ્યે જ
select	0	0	0	0	0	0	0	0	0	0	પસંદ કરો
selection	0	0	0	0	0	0	0	0	0	0	પસંદગી
selfish	1	0	1	0	0	1	0	0	0	0	સ્વાર્થી
selfishness	0	0	0	0	0	1	0	0	0	0	સ્વાર્થ
sell	0	0	0	0	0	0	0	0	0	0	વેચાણ
seller	0	0	0	0	0	0	0	0	0	0	વેચનાર
semaphore	0	0	0	0	0	0	0	0	0	0	સેમાફોર
semblance	0	0	0	0	0	0	0	0	0	0	સામ્યતા
semen	0	0	0	0	0	0	0	0	0	0	વીર્ય
semicolon	0	0	0	0	0	0	0	0	0	0	અર્ધવિરામ
seminal	0	0	0	0	0	0	0	0	0	0	સેમિનલ
seminar	0	0	0	0	0	0	0	0	0	0	પરિસંવાદ
seminary	0	0	0	0	0	0	0	0	0	0	સેમિનરી
semiotics	0	0	0	0	0	0	0	0	0	0	સેમિઓટિક્સ
senate	0	0	0	0	0	0	0	0	0	1	સેનેટ
senator	0	0	0	0	0	0	0	0	0	0	સેનેટર
send	0	0	0	0	0	0	0	0	0	0	મોકલો
senescence	0	0	0	0	0	0	0	0	0	0	વૃદ્ધાવસ્થા
senile	0	0	0	1	0	1	0	1	0	0	વૃદ્ધ
senior	0	0	0	0	0	0	0	0	0	0	વરિષ્ઠ
seniority	0	0	0	0	0	0	1	0	0	1	વરિષ્ઠતા
sensation	0	0	0	0	0	0	0	0	0	0	સંવેદના
sensational	0	0	0	0	1	0	1	0	0	0	સનસનાટીભર્યા
sense	0	0	0	0	0	0	1	0	0	0	અર્થ
senseless	1	0	1	1	0	1	0	1	1	0	અણસમજુ
senses	0	0	0	0	0	0	0	0	0	0	ઇન્દ્રિયો
sensibility	0	0	0	0	0	0	1	0	0	0	સંવેદનશીલતા
sensibly	0	0	0	0	0	0	1	0	0	0	સમજદારીપૂર્વક
sensitive	0	0	0	0	0	0	0	0	0	0	સંવેદનશીલ
sensory	0	0	0	0	0	0	0	0	0	0	સંવેદનાત્મક
sensual	0	1	0	0	1	1	1	0	1	1	વિષયાસક્ત
sensuality	0	1	0	0	1	0	1	0	0	0	વિષયાસક્તતા
sensuous	0	0	0	0	1	0	1	0	0	0	વિષયાસક્ત
sentence	1	1	1	1	0	1	0	1	0	0	વાક્ય
sentient	0	0	0	0	0	0	0	0	0	0	સંવેદનશીલ
sentiment	0	0	0	0	0	0	0	0	0	0	લાગણી
sentimental	0	0	0	0	0	0	1	0	0	0	ભાવનાત્મક
sentimentality	0	0	0	0	0	0	1	0	0	0	લાગણીશીલતા
sentinel	0	0	0	0	0	0	1	0	0	1	સેન્ટિનલ
sentry	0	0	0	0	0	0	0	0	0	1	સંત્રી
separable	0	0	0	0	0	0	0	0	0	0	અલગ કરી શકાય તેવું
separate	0	0	0	0	0	0	0	0	0	0	અલગ
separately	0	0	0	0	0	0	0	0	0	0	અલગ
separation	0	0	0	0	0	0	0	0	0	0	અલગ
separatist	1	0	1	0	0	1	0	0	0	0	અલગતાવાદી
sepia	0	0	0	0	0	0	0	0	0	0	સેપિયા
sepsis	0	0	0	1	0	1	0	1	0	0	સેપ્સિસ
sept	0	0	0	0	0	0	0	0	0	0	સપ્ટેમ્બર
septic	0	0	1	0	0	1	0	0	0	0	સેપ્ટિક
septum	0	0	0	0	0	0	0	0	0	0	સેપ્ટમ
sequel	0	1	0	0	0	0	0	0	0	0	સિક્વલ
sequence	0	0	0	0	0	0	0	0	0	0	ક્રમ
sequent	0	0	0	0	0	0	0	0	0	0	ક્રમ
sequestered	0	0	0	0	0	0	0	0	0	0	અલગ
sequestration	0	0	0	0	0	1	0	1	0	0	જપ્તી
serene	0	0	0	0	0	1	0	0	0	1	શાંત
serenity	0	1	0	0	1	0	1	0	0	1	શાંતિ
sergeant	0	0	0	0	0	0	0	0	0	0	સાર્જન્ટ
serial	0	1	0	0	0	0	0	0	0	0	સીરીયલ
series	0	0	0	0	0	0	0	0	0	1	શ્રેણી
serif	0	0	0	0	0	0	0	0	0	0	સેરિફ
seriousness	0	0	0	1	0	0	0	1	0	0	ગંભીરતા
sermon	0	0	0	0	0	0	1	0	0	1	ઉપદેશ
serpent	0	0	1	1	0	1	0	0	0	0	સર્પ
serpentine	0	0	0	0	0	0	0	0	0	0	સર્પન્ટાઇન
serrated	0	0	0	0	0	0	0	0	0	0	દાણાદાર
serum	0	0	0	0	0	0	1	0	0	0	સીરમ
servant	0	0	0	0	0	1	0	0	0	1	નોકર
serve	0	0	0	0	0	1	0	0	0	1	સેવા
service	0	0	0	0	0	0	0	0	0	0	સેવા
serviceable	0	0	0	0	0	0	0	0	0	0	સેવાયોગ્ય
servile	0	0	1	1	0	1	0	1	0	0	ગુલામી
servitude	0	0	0	0	0	1	0	0	0	0	ગુલામી
sess	0	0	0	0	0	0	0	0	0	0	સેસ
session	0	0	0	0	0	0	0	0	0	0	સત્ર
sessions	0	0	0	0	0	0	0	0	0	0	સત્રો
set	0	0	0	0	0	0	0	0	0	0	સેટ
setback	0	0	0	0	0	1	0	1	0	0	આંચકો
sett	0	0	0	0	0	0	0	0	0	0	સેટ
setter	0	0	0	0	0	0	0	0	0	0	સેટર
settle	0	0	0	0	0	0	0	0	0	0	પતાવટ
settled	0	0	0	0	0	0	0	0	0	0	સ્થાયી
settler	0	0	0	0	0	0	0	0	0	0	વસાહતી
settlor	0	0	0	1	0	0	1	0	0	0	વસાહતી
seventh	0	0	0	0	0	0	0	0	0	0	સાતમું
seventy	0	0	0	0	0	0	0	0	0	0	સિત્તેર
sever	0	0	0	0	0	1	0	0	0	0	વિચ્છેદ
severable	0	0	0	0	0	0	0	0	0	0	વિચ્છેદ કરી શકાય તેવું
severally	0	0	0	0	0	0	0	0	0	0	અલગથી
severance	0	0	0	0	0	0	0	1	0	0	વિચ્છેદ
severely	0	0	0	0	0	0	0	0	0	0	ગંભીરપણે
severity	0	0	0	0	0	0	0	0	0	0	ગંભીરતા
sew	0	0	0	0	0	0	0	0	0	0	સીવવું
sewage	0	0	1	0	0	1	0	0	0	0	ગટર
sewer	0	0	1	0	0	0	0	0	0	0	ગટર
sewerage	0	0	1	0	0	1	0	0	0	0	ગટર
sex	0	1	0	0	1	0	1	0	0	1	સેક્સ
sexuality	0	0	0	0	0	0	0	0	0	0	જાતીયતા
sexy	0	0	0	0	0	0	0	0	0	0	સેક્સી
shabby	0	0	1	0	0	1	0	0	0	0	ચીંથરેહાલ
shack	0	0	1	0	0	1	0	1	0	0	ઝુંપડી
shackle	1	1	1	1	0	1	0	1	0	0	બેડી
shade	0	0	0	0	0	0	0	0	0	0	છાંયો
shades	0	0	0	0	0	0	0	0	0	0	શેડ્સ
shading	0	0	0	0	0	0	0	0	0	0	શેડિંગ
shadow	0	0	0	0	0	0	0	0	0	0	પડછાયો
shadowy	0	0	0	0	0	0	0	0	0	0	સંદિગ્ધ
shady	0	0	0	1	0	1	0	0	0	0	સંદિગ્ધ
shaft	0	0	0	0	0	0	0	0	0	0	શાફ્ટ
shag	0	0	0	0	0	0	0	0	0	0	શેગ
shaggy	0	0	0	0	0	0	0	0	0	0	શેગી
shake	0	0	0	0	0	0	0	0	0	0	હલાવો
shaken	0	0	0	0	0	0	0	0	0	0	હચમચી
shaking	0	0	0	1	0	1	0	0	0	0	ધ્રુજારી
shaky	1	1	0	1	0	1	0	0	0	0	અસ્થિર
sham	1	0	1	0	0	1	0	0	0	0	શેમ
shaman	0	0	0	0	0	0	0	0	0	0	શામન
shambles	0	0	0	0	0	1	0	0	0	0	હલચલ
shame	0	0	1	1	0	1	0	1	0	0	શરમ
shameful	0	0	0	0	0	1	0	1	0	0	શરમજનક
shameless	0	0	1	0	0	1	0	0	0	0	બેશરમ
shanghai	0	0	1	1	0	1	0	0	0	0	શાંઘાઈ
shank	0	0	0	1	0	0	0	0	0	0	પાંખ
shanty	0	0	0	0	0	0	0	0	0	0	ઝૂંપડી
shape	0	0	0	0	0	0	1	0	0	0	આકાર
shapely	0	0	0	0	0	0	1	0	0	0	સુડોળ
share	0	1	0	0	1	0	1	0	0	1	શેર
shareholder	0	0	0	0	0	0	0	0	0	0	શેરહોલ્ડર
shark	0	0	0	0	0	1	0	0	0	0	શાર્ક
sharpen	1	1	0	0	0	0	0	0	0	0	તીક્ષ્ણ
sharpened	0	0	0	0	0	0	0	0	0	0	તીક્ષ્ણ
sharpener	0	0	0	0	0	0	0	0	0	0	શાર્પનર
sharpness	0	0	0	0	0	0	0	0	0	0	તીક્ષ્ણતા
shatter	1	0	0	1	0	1	0	1	1	0	વિખેરવું
shattered	0	0	0	0	0	1	0	1	0	0	વિખેરાઈ ગયું
shave	0	0	0	0	0	0	0	0	0	0	હજામત કરવી
shaving	0	0	0	0	0	0	0	0	0	0	શેવિંગ
shawl	0	0	0	0	0	0	0	0	0	0	શાલ
sheaf	0	0	0	0	0	0	0	0	0	0	શેફ
shear	0	0	0	0	0	0	0	0	0	0	કાતર
shears	0	0	0	0	0	0	0	0	0	0	કાતર
sheath	0	0	0	0	0	0	0	0	0	0	મ્યાન કરવું
sheathing	0	0	0	0	0	0	0	0	0	0	આવરણ
shed	0	0	0	0	0	1	0	0	0	0	શેડ
sheen	0	0	0	0	0	0	0	0	0	0	ચમક
sheep	0	0	0	0	0	0	0	0	0	0	ઘેટાં
sheer	0	0	0	0	0	0	0	0	0	0	નિર્ભેળ
sheet	0	0	0	0	0	0	0	0	0	0	શીટ
shelf	0	0	0	0	0	0	0	0	0	0	શેલ્ફ
shell	1	0	0	1	0	1	0	1	1	0	શેલ
shellfish	0	0	0	0	0	0	0	0	0	0	શેલફિશ
shelter	0	0	0	0	0	0	1	0	0	1	આશ્રય
shelved	0	0	0	0	0	1	0	0	0	0	છાજલીઓ
shepherd	0	0	0	0	0	0	1	0	0	1	ભરવાડ
sheriff	0	0	0	0	0	0	0	0	0	1	શેરિફ
sherry	0	0	0	0	0	0	0	0	0	0	શેરી
shield	0	0	0	0	0	0	0	0	0	0	ઢાલ
shift	0	0	0	0	0	0	0	0	0	0	પાળી
shifting	0	0	0	0	0	0	0	0	0	0	સ્થળાંતર
shilling	0	0	0	0	0	0	0	0	0	0	શિલિંગ
shimmer	0	0	0	0	0	0	0	0	0	0	ઝબૂકવું
shin	0	0	0	0	0	0	0	0	0	0	શિન
shine	0	0	0	0	0	0	1	0	0	0	ચમકવું
shingle	0	0	0	0	0	0	0	0	0	0	દાદર
shining	0	1	0	0	1	0	1	0	0	0	ચમકતું
shiny	0	0	0	0	0	0	0	0	0	0	ચમકદાર
ship	0	1	0	0	0	0	0	0	0	0	વહાણ
shipment	0	0	0	0	0	0	0	0	0	0	શિપમેન્ટ
shipping	0	0	0	0	0	0	0	0	0	0	વહાણ પરિવહન
shipwreck	0	0	0	1	0	1	0	1	0	0	જહાજનો ભંગાર
shire	0	0	0	0	0	0	0	0	0	0	શાયર
shirt	0	0	0	0	0	0	0	0	0	0	શર્ટ
shit	1	0	1	0	0	1	0	0	0	0	છી
shiver	1	1	0	1	0	1	0	1	0	0	ધ્રુજારી
shivering	0	0	0	0	0	0	0	0	0	0	ધ્રુજારી
shoals	0	0	0	0	0	0	0	0	0	0	શોલ્સ
shock	1	0	0	1	0	1	0	0	1	0	આઘાત
shockingly	0	0	0	0	0	0	0	0	1	0	આઘાતજનક રીતે
shoddy	1	0	1	0	0	1	0	0	0	0	ખરાબ
shoe	0	0	0	0	0	0	0	0	0	0	જૂતા
shoemaker	0	0	0	0	0	0	0	0	0	0	જૂતા બનાવનાર
shoot	1	0	0	1	0	1	0	0	0	0	શૂટ
shooter	0	0	0	1	0	0	0	0	0	0	શૂટર
shooting	1	0	0	1	0	1	0	0	0	0	શૂટિંગ
shop	0	0	0	0	0	0	0	0	0	0	દુકાન
shopkeeper	0	0	0	0	0	0	0	0	0	1	દુકાનદાર
shoplifting	1	0	1	0	0	1	0	0	0	0	શોપલિફ્ટિંગ
shopping	0	1	0	0	1	0	1	0	1	1	ખરીદી
shore	0	0	0	0	0	0	0	0	0	0	કિનારો
shorn	0	0	0	0	0	0	0	0	0	0	શોર્ન
short	0	0	0	0	0	0	0	0	0	0	ટૂંકું
shortage	1	0	0	1	0	1	0	1	0	0	અછત
shortcoming	0	0	0	0	0	1	0	0	0	0	ખામી
shorten	0	0	0	0	0	0	0	0	0	0	ટૂંકું
shortening	0	0	0	0	0	0	0	0	0	0	શોર્ટનિંગ
shorthand	0	0	0	0	0	0	0	0	0	0	લઘુલિપિ
shortly	0	1	0	0	0	0	0	0	0	0	ટૂંક સમયમાં
shortness	0	0	0	0	0	0	0	0	0	0	તંગી
shorts	0	0	0	0	0	0	0	0	0	0	શોર્ટ્સ
shot	1	0	0	1	0	1	0	1	1	0	ગોળી
shotgun	0	0	0	0	0	0	0	0	0	0	શોટગન
shoulder	0	0	0	0	0	0	1	0	0	1	ખભા
shout	1	0	0	0	0	0	0	0	1	0	પોકાર
shove	1	0	0	0	0	1	0	0	0	0	ધક્કો મારવો
shovel	0	0	0	0	0	0	0	0	0	0	પાવડો
shoveling	0	0	0	0	0	0	0	0	0	0	પાવડો
show	0	0	0	0	0	0	0	0	0	1	બતાવો
shower	0	0	0	0	0	0	0	0	0	0	ફુવારો
showing	0	0	0	0	0	0	0	0	0	0	દર્શાવે
showy	0	0	0	0	0	1	0	0	0	0	દેખાવડી
shrapnel	0	0	0	1	0	0	0	0	0	0	શ્રાપનલ
shred	0	0	0	0	0	0	0	0	0	0	કટકો
shrewd	0	0	0	0	0	0	1	0	0	0	ચતુર
shriek	1	0	0	1	0	1	0	1	1	0	ચીસો
shrill	1	0	0	1	0	1	0	0	1	0	તીક્ષ્ણ
shrimp	0	0	0	0	0	0	0	0	0	0	ઝીંગા
shrine	0	0	0	0	0	0	0	0	0	0	મંદિર
shrink	0	0	0	1	0	1	0	1	0	0	સંકોચો
shrinking	0	0	0	0	0	0	0	0	0	0	સંકોચન
shroud	0	0	0	0	0	0	0	1	0	0	કફન
shrub	0	0	0	0	0	0	0	0	0	0	ઝાડવા
shrubbery	0	0	0	0	0	0	0	0	0	0	ઝાડવાળું
shrug	0	0	0	0	0	0	0	0	0	0	ધ્રુજારી
shrunk	0	0	0	0	0	1	0	0	0	0	સંકોચાઈ
shudder	0	0	0	1	0	1	0	0	0	0	થરથર
shuffle	0	0	0	0	0	0	0	0	0	0	શફલ
shuffling	0	0	0	0	0	0	0	0	0	0	શફલિંગ
shun	1	0	1	0	0	1	0	1	0	0	દૂર કરવું
shunt	0	0	0	0	0	0	0	0	0	0	શંટ
shut	0	0	0	0	0	0	0	0	0	0	બંધ
shutter	0	0	0	0	0	0	0	0	0	0	શટર
shuttle	0	0	0	0	0	0	0	0	0	0	શટલ
sib	0	0	0	0	0	0	0	0	0	1	સાહેબ
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	બીમાર
sickening	1	0	1	1	0	1	0	1	0	0	બીમાર
sickle	0	0	0	0	0	0	0	0	0	0	સિકલ
sickly	0	0	1	0	0	1	0	1	0	0	બીમાર
sickness	0	0	1	1	0	1	0	1	0	0	માંદગી
side	0	0	0	0	0	0	0	0	0	0	બાજુ
sideboard	0	0	0	0	0	0	0	0	0	0	સાઇડબોર્ડ
sidestep	0	0	0	0	0	0	0	0	0	0	સાઇડસ્ટેપ
sideways	0	0	0	0	0	0	0	0	0	0	પડખોપડખ
siege	0	0	0	0	0	0	0	0	0	0	ઘેરો
siesta	0	0	0	0	0	0	0	0	0	0	સિએસ્ટા
sieve	0	0	0	0	0	0	0	0	0	0	ચાળણી
sifting	0	0	0	0	0	0	0	0	0	0	sifting
sigh	0	0	0	0	0	0	0	0	0	0	નિસાસો
sight	0	0	0	0	0	0	0	0	0	0	દૃષ્ટિ
sign	0	0	0	0	0	0	0	0	0	0	હસ્તાક્ષર
signal	0	0	0	0	0	0	0	0	0	0	સંકેત
signature	0	0	0	0	0	0	0	0	0	1	સહી
significance	0	0	0	0	0	0	0	0	0	0	મહત્વ
significant	0	0	0	0	0	0	0	0	0	0	નોંધપાત્ર
signification	0	0	0	0	0	0	0	0	0	0	અર્થ
signify	0	1	0	0	0	0	0	0	0	0	સૂચવે છે
signpost	0	0	0	0	0	0	0	0	0	0	સાઇનપોસ્ટ
silent	0	0	0	0	0	0	0	0	0	0	મૌન
silently	0	0	0	0	0	0	0	0	0	0	શાંતિથી
silhouette	0	0	0	0	0	0	0	0	0	0	સિલુએટ
silk	0	0	0	0	0	0	1	0	0	0	રેશમ
silken	0	0	0	0	0	0	0	0	0	0	રેશમ
silky	0	0	0	0	0	0	0	0	0	0	રેશમ જેવું
sill	0	0	0	0	0	0	0	0	0	0	ઉંબરો
silliness	0	0	0	0	0	0	0	0	0	0	મૂર્ખતા
silly	0	0	0	0	1	1	0	0	0	0	મૂર્ખ
silt	0	0	0	0	0	0	0	0	0	0	કાંપ
silver	0	0	0	0	0	0	0	0	0	0	ચાંદીના
silvery	0	0	0	0	0	0	0	0	0	0	ચાંદી
similar	0	0	0	0	0	0	0	0	0	0	સમાન
similarity	0	0	0	0	0	0	0	0	0	0	સમાનતા
simile	0	0	0	0	0	0	0	0	0	0	ઉપમા
simmer	1	1	0	0	0	0	0	0	0	0	ઉકાળો
simmering	0	1	0	0	0	0	0	0	0	0	ઉકળતા
simple	0	0	0	0	0	0	0	0	0	0	સરળ
simples	0	0	0	0	0	0	0	0	0	0	સરળ
simplify	0	1	0	0	1	0	1	0	1	1	સરળ બનાવવું
simply	0	0	0	0	0	0	0	0	0	0	સરળ રીતે
simulate	0	0	0	0	0	0	0	0	0	0	અનુકરણ
simulated	0	0	0	0	0	0	0	0	0	0	સિમ્યુલેટેડ
simulating	0	0	0	0	0	0	0	0	0	0	અનુકરણ
simulation	0	0	0	0	0	0	0	0	0	0	સિમ્યુલેશન
simultaneous	0	0	0	0	0	0	0	0	0	0	એક સાથે
simultaneously	0	0	0	0	0	0	0	0	0	0	સાથે સાથે
sin	1	0	1	1	0	1	0	1	0	0	પાપ
sincere	0	0	0	0	0	0	1	0	0	1	નિષ્ઠાવાન
sincerity	0	0	0	0	0	0	1	0	0	0	ઇમાનદારી
sinful	1	0	1	1	0	1	0	1	0	0	પાપી
sing	0	1	0	0	1	0	1	1	0	1	ગાઓ
singer	0	0	0	0	0	0	0	0	0	0	ગાયક
single	0	0	0	0	0	0	0	0	0	0	એકલુ
singly	0	0	0	0	0	0	1	0	0	0	એકલા
singular	0	0	0	0	0	0	0	0	0	0	એકવચન
singularity	0	0	0	0	0	0	0	0	0	0	એકલતા
singularly	0	0	0	0	0	0	0	0	1	0	એકવચનમાં
sinister	1	0	1	1	0	1	0	0	0	0	એકદમ વિચિત્ર
sink	0	0	0	0	0	0	0	0	0	0	સિંક
sinner	1	0	1	1	0	1	0	1	0	0	પાપી
sinning	0	0	1	0	0	1	0	0	0	0	પાપ
sinus	0	0	0	0	0	0	0	0	0	0	સાઇનસ
sip	0	0	0	0	0	0	0	0	0	0	ચૂસકી
siphon	0	0	0	0	0	0	0	0	0	0	સાઇફન
sir	0	0	0	0	0	0	1	0	0	1	સાહેબ
sire	0	0	0	0	0	0	0	0	0	0	સાહેબ
siren	0	0	0	1	0	1	0	0	0	0	સાયરન
sissy	0	0	0	0	0	1	0	0	0	0	સિસી
sister	0	0	0	0	0	0	0	0	0	0	બહેન
sisterhood	1	0	0	0	0	0	1	1	1	1	બહેનપણુ
site	0	0	0	0	0	0	0	0	0	0	સાઇટ
sith	0	0	0	0	0	0	0	0	0	0	સિથ
sitting	0	0	0	0	0	0	0	0	0	0	બેઠક
situate	0	0	0	0	0	0	0	0	0	0	સ્થિત
situated	0	0	0	0	0	0	0	0	0	0	સ્થિત
situation	0	0	0	0	0	0	0	0	0	0	પરિસ્થિતિ
sixth	0	0	0	0	0	0	0	0	0	0	છઠ્ઠું
sixty	0	0	0	0	0	0	0	0	0	0	સાઠ
size	0	0	0	0	0	0	0	0	0	0	કદ
sizzle	1	0	0	0	0	0	0	0	0	0	સિઝલ
skate	0	0	0	0	0	0	0	0	0	0	સ્કેટ
skating	0	0	0	0	0	0	0	0	0	0	સ્કેટિંગ
skein	0	0	0	0	0	0	0	0	0	0	સ્કીન
skeleton	0	0	0	0	0	0	0	0	0	0	હાડપિંજર
skeptic	0	0	0	0	0	0	0	0	0	0	સંશયવાદી
skeptical	0	0	0	0	0	1	0	0	0	0	શંકાસ્પદ
skepticism	0	0	0	0	0	0	0	0	0	0	સંશયવાદ
sketch	0	0	0	0	0	0	0	0	0	0	સ્કેચ
sketchy	0	0	0	0	0	1	0	0	0	0	રેખાચિત્ર
skewed	1	1	0	0	0	1	0	0	0	0	અચાનક ફેરફાર
skewer	0	0	0	0	0	0	0	0	0	0	skewer
ski	0	0	0	0	0	0	0	0	0	0	સ્કી
skid	1	0	0	1	0	1	0	1	0	0	અટકણ
skiff	0	0	0	0	0	0	0	0	0	0	સ્કિફ
skill	0	0	0	0	0	0	0	0	0	0	કૌશલ્ય
skilled	0	0	0	0	0	0	1	0	0	0	કુશળ
skillet	0	0	0	0	0	0	0	0	0	0	સ્કિલેટ
skillful	0	0	0	0	0	0	1	0	0	1	કુશળ
skim	0	0	0	0	0	0	0	0	0	0	સ્કિમ
skin	0	0	0	0	0	0	0	0	0	0	ત્વચા
skinny	0	0	0	0	0	0	0	0	0	0	ડિપિંગ
skip	0	0	0	0	0	1	0	0	0	0	અવગણો
skipper	0	0	0	0	0	0	0	0	0	0	સુકાની
skirmish	1	0	0	0	0	1	0	0	0	0	અથડામણ
skirt	0	0	0	0	0	0	0	0	0	0	સ્કર્ટ
skirting	0	0	0	0	0	0	0	0	0	0	સ્કર્ટિંગ
skirts	0	0	0	0	0	0	0	0	0	0	સ્કર્ટ
skit	0	0	0	0	0	0	0	0	0	0	સ્કિટ
skull	0	0	0	0	0	0	0	0	0	0	ખોપરી
skunk	0	0	0	0	0	0	0	0	0	0	સ્કંક
sky	0	0	0	0	0	0	1	0	0	0	આકાશ
skyscraper	0	0	0	0	0	0	0	0	0	0	ગગનચુંબી
slab	0	0	0	0	0	0	0	0	0	0	સ્લેબ
slack	0	0	0	0	0	1	0	0	0	0	ઢીલું
slag	0	0	0	0	0	1	0	0	0	0	સ્લેગ
slam	1	0	0	1	0	1	0	0	1	0	સ્લેમ
slander	1	0	1	0	0	1	0	0	0	0	નિંદા
slanderous	0	0	0	0	0	1	0	0	0	0	નિંદાકારક
