English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Czech Word
unfettered	0	0	0	0	0	0	0	0	0	0	nespoutaný
unfinished	0	0	0	0	0	1	0	0	0	0	nedokončený
unflinching	0	0	0	0	0	0	0	0	0	0	neochvějně
unfold	0	1	0	0	0	0	1	0	0	0	rozvinout
unforeseen	0	0	0	0	0	0	0	0	1	0	nepředvídané
unforgiving	1	0	0	0	0	1	0	1	0	0	neodpouštějící
unfortunate	0	0	0	0	0	1	0	1	0	0	nešťastný
unfriendly	1	0	1	1	0	1	0	1	0	0	nepřátelský
unfulfilled	1	1	0	0	0	1	0	1	1	0	nesplněno
unfurnished	0	0	0	0	0	1	0	0	0	0	nezařízený
ungodly	0	0	0	0	0	1	0	1	0	0	bezbožný
ungrateful	1	0	1	0	0	1	0	0	0	0	nevděčný
unguarded	0	0	0	0	0	0	0	0	1	0	nehlídané
unhappiness	0	0	0	0	0	1	0	1	0	0	neštěstí
unhappy	1	0	1	0	0	1	0	1	0	0	nešťastný
unharmed	0	0	0	0	0	0	0	0	0	0	nezraněný
unhealthy	0	0	1	1	0	1	0	1	0	0	nezdravý
unhindered	0	0	0	0	0	0	0	0	0	0	bez zábran
unholy	0	0	0	1	0	1	0	0	0	0	bezbožný
unicorn	0	0	0	0	0	0	0	0	0	0	jednorožec
unification	0	1	0	0	1	0	1	0	0	1	unifikace
uniform	0	0	0	0	0	0	0	0	0	0	jednotný
uniformity	0	0	0	0	0	0	0	0	0	0	jednotnost
uniformly	0	0	0	0	0	0	1	0	0	0	jednotně
unimaginable	0	0	0	0	0	1	1	0	1	0	nepředstavitelné
unimportant	0	0	0	0	0	1	0	1	0	0	nedůležité
unimpressed	0	0	0	0	0	1	0	0	0	0	nezaujatý
unimproved	0	0	0	0	0	1	0	0	0	0	nevylepšené
uninfected	0	0	0	0	0	0	1	0	0	0	neinfikovaný
uninformed	0	0	0	0	0	1	0	0	0	0	neinformovaný
uninhabited	0	0	0	0	0	0	0	0	0	0	neobydlený
uninitiated	0	0	0	0	0	1	0	0	0	0	nezasvěcený
uninspired	0	0	0	0	0	1	0	1	0	0	nenápaditý
unintelligible	0	0	0	0	0	1	0	0	0	0	nesrozumitelný
unintended	0	0	0	0	0	0	0	0	1	0	nezamýšlený
unintentional	0	0	0	0	0	0	0	0	1	0	neúmyslné
unintentionally	0	0	0	0	0	1	0	0	1	0	neúmyslně
uninterested	0	0	0	0	0	1	0	1	0	0	bez zájmu
uninteresting	0	0	0	0	0	1	0	1	0	0	nezajímavý
uninterrupted	0	0	0	0	0	0	0	0	0	0	nepřetržitý
uninvited	0	0	0	0	0	0	0	1	0	0	nezvaný
union	0	0	0	0	0	0	0	0	0	0	unie
unique	0	0	0	0	0	0	1	0	1	0	unikátní
unison	0	0	0	0	0	0	1	0	0	0	unisono
unit	0	0	0	0	0	0	0	0	0	0	jednotka
unitary	0	0	0	0	0	0	1	0	0	0	unitární
unite	0	0	0	0	0	0	0	0	0	0	sjednotit
united	0	0	0	0	0	0	1	0	0	1	sjednocený
unity	0	0	0	0	0	0	1	0	0	1	jednota
universal	0	0	0	0	0	0	0	0	0	0	univerzální
universality	0	0	0	0	0	0	0	0	0	0	univerzálnost
universe	0	0	0	0	0	0	0	0	0	0	vesmír
university	0	1	0	0	0	0	1	0	0	0	univerzita
unjust	1	0	0	0	0	1	0	0	0	0	nespravedlivý
unjustifiable	1	0	1	1	0	1	0	0	0	0	neospravedlnitelné
unjustified	0	0	0	0	0	1	0	0	0	0	neoprávněné
unkind	1	0	1	1	0	1	0	1	0	0	nevlídný
unknowable	0	0	0	0	0	0	0	0	0	0	nepoznatelná
unknown	0	1	0	1	0	1	0	0	0	0	neznámý
unlawful	1	0	1	1	0	1	0	1	0	0	protiprávní
unleash	0	0	0	0	0	0	0	0	0	0	rozpoutat
unlicensed	0	0	0	0	0	1	0	0	0	0	bez licence
unlike	0	0	0	0	0	0	0	0	0	0	na rozdíl od
unlimited	0	0	0	0	0	0	1	0	0	0	neomezený
unload	0	0	0	0	0	0	0	0	0	0	vyložit
unloaded	0	0	0	0	0	0	0	0	0	0	vyloženo
unlock	0	0	0	0	0	0	0	0	0	0	odemknout
unlucky	1	0	1	1	0	1	0	1	0	0	nešťastný
unmanageable	0	0	1	0	0	1	0	0	0	0	nezvladatelná
unmarked	0	0	0	0	0	0	0	0	0	0	neoznačený
unmarried	0	0	0	0	0	0	0	0	0	0	svobodný
unmask	0	0	0	0	0	0	0	0	0	0	odhalit
unmatched	0	0	0	0	0	0	0	0	0	0	bezkonkurenční
unmistakable	0	0	0	0	0	0	0	0	0	0	nezaměnitelný
unmitigated	0	0	0	0	0	0	0	0	0	0	naprostý
unmoved	0	0	0	0	0	0	0	0	0	0	nepohnutý
unnamed	0	0	0	0	0	0	0	0	0	0	bezejmený
unnatural	0	0	1	1	0	1	0	0	0	0	nepřirozený
unnecessary	0	0	0	0	0	0	0	0	0	0	zbytečné
unneeded	0	0	0	0	0	0	0	0	0	0	nepotřebný
unnoticed	0	0	0	0	0	0	0	0	0	0	nepovšimnutý
unnumbered	0	0	0	0	0	0	0	0	0	0	nečíslované
unobserved	0	0	0	0	0	0	0	0	0	0	nepozorovaný
unobstructed	0	0	0	0	0	0	0	0	0	0	bez překážek
unobtrusive	0	0	0	0	0	0	0	0	0	0	nenápadný
unoccupied	0	0	0	0	0	0	0	0	0	0	neobsazený
unofficial	0	0	0	0	0	1	0	0	0	0	neoficiální
unopened	0	0	0	0	0	0	0	0	0	0	neotevřené
unopposed	0	0	0	0	0	0	0	0	0	0	bez odporu
unordered	0	0	0	0	0	0	0	0	0	0	neuspořádané
unorganized	0	0	0	0	0	0	0	0	0	0	neorganizované
unorthodox	0	0	0	0	0	0	0	0	0	0	neortodoxní
unpack	0	0	0	0	0	0	0	0	0	0	rozbalit
unpaid	1	0	0	0	0	1	0	1	0	0	nezaplaceno
unpleasant	0	0	1	0	0	1	0	1	0	0	nepříjemný
unpopular	0	0	1	0	0	1	0	1	0	0	nepopulární
unprecedented	0	0	0	0	0	0	0	0	1	0	bezprecedentní
unpredictable	0	0	0	0	0	1	0	0	1	0	nepředvídatelné
unprepared	0	0	0	0	0	1	0	0	0	0	nepřipravený
unpretentious	0	0	0	0	0	0	1	0	0	0	nenáročný
unproductive	0	0	0	0	0	1	0	0	0	0	neproduktivní
unprofitable	0	0	0	0	0	1	0	0	0	0	nerentabilní
unprotected	0	0	0	0	0	1	0	0	0	0	nechráněný
unproven	0	0	0	0	0	0	0	0	0	0	nedokázaný
unpublished	0	1	0	0	0	1	0	1	0	0	nepublikovaný
unquestionable	0	0	0	0	0	0	1	0	0	1	nezpochybnitelný
unquestionably	0	0	0	0	0	0	1	0	0	1	nepochybně
unquestioned	0	0	0	0	0	0	1	0	0	1	nezpochybnitelný
unread	0	0	0	0	0	0	0	0	0	0	nepřečtený
unreal	0	0	0	0	0	0	0	0	0	0	neskutečný
unrealistic	0	0	0	0	0	0	0	0	0	0	nereálné
unrecorded	0	0	0	0	0	0	0	0	0	0	nezaznamenané
unregistered	0	0	0	0	0	0	0	0	0	0	neregistrovaný
unregulated	0	0	0	0	0	0	0	0	0	0	neregulované
unrelated	0	0	0	0	0	0	0	0	0	0	nesouvisející
unrelenting	0	0	0	0	0	0	0	0	0	0	nepolevující
unreliable	0	0	0	0	0	1	0	0	0	1	nespolehlivý
unrepentant	0	0	0	0	0	0	0	0	0	0	nekajícný
unrequited	0	0	0	0	0	1	0	1	0	0	neopětovaný
unresolved	0	1	0	0	0	0	0	0	0	0	nevyřešené
unrest	0	0	0	1	0	0	0	1	0	0	neklid
unrestrained	0	0	0	0	0	0	0	0	0	0	nespoutaný
unrestricted	0	0	0	0	0	0	0	0	0	0	neomezený
unruly	1	0	1	1	0	1	0	0	0	0	neukázněný
unsafe	0	0	0	1	0	1	0	0	0	0	nebezpečný
unsatisfactory	0	0	1	0	0	1	0	0	0	0	nevyhovující
unsatisfied	0	0	1	0	0	1	0	1	0	0	nespokojený
unsavory	0	0	0	0	0	1	0	0	0	0	nechutný
unscathed	0	0	0	0	0	0	1	0	0	0	nezraněný
unscientific	0	0	0	0	0	0	0	0	0	0	nevědecký
unscrupulous	0	0	0	0	0	1	0	0	0	0	bezohledný
unseat	0	0	0	0	0	0	0	1	0	0	sesadit
unseen	0	0	0	0	0	0	0	0	0	0	neviděn
unselfish	0	0	0	0	0	0	1	0	0	0	nesobecký
unsettled	1	0	1	1	0	1	0	0	0	0	nevyrovnaný
unsightly	0	0	1	0	0	1	0	0	0	0	nevzhledný
unsophisticated	0	0	0	0	0	1	0	0	0	0	prosté
unspeakable	0	0	0	1	0	1	0	0	0	0	nevyslovitelné
unspecified	0	0	0	0	0	0	0	0	0	0	nespecifikováno
unstable	0	0	0	1	0	1	0	0	1	0	nestabilní
unsteady	0	0	0	1	0	0	0	0	0	0	nestabilní
unsuccessful	0	0	0	0	0	1	0	1	0	0	neúspěšný
unsuitable	0	0	0	0	0	1	0	0	0	0	nevhodný
unsung	0	0	0	0	0	1	0	0	0	0	nezpívaný
unsupported	0	0	0	0	0	1	0	0	0	0	nepodporované
unsurpassed	0	1	0	1	1	0	1	0	0	1	nepřekonatelné
unsuspecting	0	0	0	0	0	0	0	0	1	0	netušící
unsustainable	0	0	0	0	0	1	0	0	0	0	neudržitelný
unsweetened	0	0	0	0	0	0	0	0	0	0	neslazené
unsympathetic	1	0	0	0	0	1	0	0	0	0	nesympatický
untamed	0	0	0	0	0	1	0	0	0	0	nezkrocený
untenable	0	0	0	0	0	1	0	0	0	0	neudržitelný
untested	0	0	0	0	0	0	0	0	0	0	nevyzkoušeno
unthinkable	1	0	1	1	0	1	0	0	0	0	nemyslitelné
untidy	0	0	1	0	0	1	0	0	0	0	neuklizený
untie	0	0	0	0	1	1	1	0	0	0	rozvázat
untimely	0	0	0	0	0	1	0	0	0	0	předčasné
untitled	0	0	0	0	0	1	0	1	0	0	nepojmenovaná
untold	0	1	0	0	0	1	0	0	0	0	nevýslovný
untouched	0	0	0	0	0	0	0	0	0	0	nedotčený
untoward	1	0	1	0	0	1	0	0	0	0	nežádoucí
untrained	0	0	0	0	0	1	0	0	0	0	netrénovaný
untranslated	0	0	0	0	0	0	0	0	0	0	nepřeloženo
untrue	0	0	0	0	0	1	0	0	0	0	nepravdivé
untrustworthy	1	0	0	0	0	1	0	0	0	0	nedůvěryhodný
unused	0	0	0	0	0	0	0	0	0	0	nepoužitý
unusual	0	0	0	0	0	0	0	0	0	0	neobvyklý
unusually	0	0	0	0	0	0	0	0	0	0	nezvykle
unveil	0	0	0	0	0	0	0	0	0	0	odhalit
unveiling	0	0	0	0	0	0	0	0	0	0	odhalení
unverified	0	1	0	0	0	0	0	0	0	0	neověřeno
unwarranted	0	0	0	0	0	1	0	0	0	0	neoprávněné
unwary	0	0	0	0	0	0	0	0	0	0	neopatrný
unwashed	0	0	1	0	0	1	0	0	0	0	nemytý
unwavering	0	0	0	0	0	0	1	0	0	1	neochvějný
unwelcome	0	0	0	0	0	1	0	1	0	0	nevítaný
unwell	0	0	0	0	0	1	0	1	0	0	indisponovaný
unwilling	0	0	0	0	0	0	0	0	0	0	nepřející
unwillingly	0	0	0	0	0	0	0	0	0	0	nedobrovolně
unwillingness	0	0	0	0	0	1	0	0	0	0	neochota
unwind	0	0	0	0	0	0	0	0	0	0	uvolnit se
unwise	0	0	0	0	0	1	0	0	0	0	nemoudrý
unwitting	0	0	0	0	0	1	0	0	0	0	bezděčný
unwittingly	0	0	0	0	0	0	0	0	0	0	nevědomky
unworthy	0	0	1	0	0	1	0	0	0	0	nehodný
unwritten	0	0	0	0	0	0	0	0	0	0	nepsaný
unyielding	0	0	0	0	0	1	0	0	0	0	neústupný
upheaval	1	0	0	1	0	1	0	1	0	0	pozdvižení
uphill	0	1	0	1	0	1	1	0	0	0	do kopce
upholstery	0	0	0	0	0	0	0	0	0	0	čalounictví
upland	0	0	0	0	0	0	0	0	0	0	náhorní
uplands	0	0	0	0	0	0	0	0	0	0	pahorkatiny
uplift	0	1	0	0	1	0	1	0	0	1	povznesení
upper	0	0	0	0	0	0	0	0	0	0	horní
upright	0	0	0	0	0	0	1	0	0	1	vzpřímený
uprising	1	1	0	1	0	1	0	0	0	0	povstání
uproar	0	0	0	0	0	1	0	0	0	0	vřava
upset	1	0	0	0	0	1	0	1	0	0	naštvaný
upshot	0	0	0	0	0	0	0	0	0	0	výsledek
upstairs	0	0	0	0	0	0	0	0	0	0	nahoru po schodech
upstart	0	0	0	0	0	0	0	0	0	0	povýšenec
upwards	0	0	0	0	0	0	0	0	0	0	nahoru
uranium	0	0	0	0	0	0	0	0	0	0	uran
urban	0	0	0	0	0	0	0	0	0	0	městský
urchin	0	0	0	0	0	1	0	0	0	0	uličník
urge	0	0	0	0	0	0	0	0	0	0	nutkání
urgency	0	1	0	1	0	0	0	0	1	0	naléhavost
urgent	0	1	0	1	0	1	0	0	1	0	naléhavé
urinalysis	0	0	0	0	0	0	0	0	0	0	analýza moči
urn	0	0	0	0	0	0	0	1	0	0	urna
usage	0	0	0	0	0	0	0	0	0	0	používání
usefully	0	0	0	0	0	0	0	0	0	0	užitečně
usefulness	0	0	0	0	0	0	1	0	0	0	účelnost
useless	0	0	0	0	0	1	0	0	0	0	Zbytečný
usher	0	0	0	0	0	0	1	0	0	1	uvaděč
usual	0	0	0	0	0	0	1	0	0	1	obvyklý
usurp	1	0	0	0	0	1	0	0	0	0	uzurpovat
usurped	1	0	0	1	0	1	0	0	0	0	uzurpoval
usury	0	0	0	0	0	1	0	0	0	0	lichva
utensil	0	0	0	0	0	0	0	0	0	0	nádoba
utilitarian	0	0	0	0	0	0	0	0	0	0	utilitaristický
utility	0	0	0	0	0	0	1	0	0	0	utility
utilization	0	0	0	0	0	0	0	0	0	0	využití
utilize	0	0	0	0	0	0	0	0	0	0	využít
utmost	0	0	0	0	0	0	0	0	0	0	maximální
utopian	0	1	0	0	1	0	1	0	0	1	utopista
utterance	0	0	0	0	0	0	0	0	0	0	promluva
utterly	0	0	0	0	0	0	0	0	0	0	naprosto
vacancy	0	0	0	0	0	1	0	0	0	0	volné místo
vacation	0	1	0	0	1	0	1	0	0	0	dovolená
vaccination	0	0	0	0	0	0	0	0	0	0	očkování
vaccine	0	0	0	0	0	0	1	0	0	0	vakcína
vacuolar	0	0	0	0	0	0	0	0	0	0	vakuolární
vacuole	0	0	0	0	0	0	0	0	0	0	vakuola
vacuous	0	0	1	0	0	1	0	0	0	0	prázdný
vacuum	0	0	0	0	0	0	0	0	0	0	vakuum
vague	0	0	0	0	0	1	0	0	0	0	vágní
vagueness	0	0	0	0	0	1	0	0	0	0	vágnost
vainly	0	0	1	0	0	1	0	1	0	0	marně
valance	0	0	0	0	0	0	0	0	0	0	záclonka
vale	0	0	0	0	0	0	0	0	0	0	údolí
valet	0	0	0	0	0	0	0	0	0	0	komorník
valiant	0	0	0	0	0	0	1	0	0	0	statečný
validity	0	0	0	1	0	0	0	0	0	0	doba platnosti
valley	0	0	0	0	0	0	0	0	0	0	údolí
valor	0	0	0	0	0	0	1	0	0	1	chrabrost
valuable	0	0	0	0	0	0	1	0	0	0	cenný
valuation	0	0	0	0	0	0	0	0	0	0	ocenění
valve	0	0	0	0	0	0	0	0	0	0	ventil
vamp	0	0	0	0	0	0	0	0	0	0	vamp
vampire	1	0	1	1	0	1	0	0	0	0	upír
van	0	0	0	0	0	0	0	0	0	0	dodávka
vane	0	0	0	0	0	0	0	0	0	0	lopatka
vanguard	0	0	0	0	0	0	1	0	0	0	předvoj
vanilla	0	0	0	0	0	0	0	0	0	0	vanilka
vanish	0	0	0	0	0	0	0	0	1	0	zmizet
vanished	0	0	0	1	0	1	0	1	1	0	zmizela
vanity	0	0	0	0	0	1	0	0	0	0	marnost
vanquish	0	0	0	0	0	0	1	0	0	0	porazit
vapor	0	0	0	0	0	0	0	0	0	0	pára
vara	0	0	0	0	0	0	0	0	0	0	vara
variable	0	0	0	0	0	0	0	0	1	0	variabilní
variance	0	0	0	0	0	0	0	0	0	0	rozptyl
variation	0	0	0	0	0	0	0	0	0	0	variace
variations	0	0	0	0	0	0	0	0	0	0	variace
varicella	0	0	1	1	0	1	0	1	0	0	plané neštovice
varicose	0	0	0	0	0	1	0	0	0	0	varikózní
varied	0	0	0	0	0	0	0	0	0	0	pestrý
variegated	0	0	0	0	0	0	0	0	0	0	pestrý
variety	0	0	0	0	0	0	0	0	0	0	odrůda
vary	0	0	0	0	0	0	0	0	0	0	lišit se
vascular	0	0	0	0	0	0	0	0	0	0	cévní
vase	0	0	0	0	0	0	0	0	0	0	váza
vast	0	0	0	0	0	0	0	0	0	0	rozlehlý
vat	0	0	0	0	0	0	0	0	0	0	káď
vaudeville	0	0	0	0	0	0	0	0	0	0	varieté
vault	0	0	0	0	0	0	0	0	0	0	klenba
vaulted	0	0	0	0	0	0	0	0	0	0	klenutý
vaulting	0	0	0	0	0	0	0	0	0	0	klenutí
veal	0	0	0	0	0	0	0	1	0	1	telecí maso
vector	0	0	0	0	0	0	0	0	0	0	vektor
veer	0	0	0	1	0	0	0	0	1	0	zatáčet
vega	0	0	0	0	0	0	0	0	0	0	vega
vegetable	0	0	0	0	0	0	0	0	0	0	zeleniny
vegetarian	0	0	0	0	0	0	0	0	0	0	vegetariánský
vegetarianism	0	0	0	0	0	0	0	0	0	0	vegetariánství
vegetation	0	0	0	0	0	0	0	0	0	0	vegetace
vegetative	0	0	1	0	0	1	0	1	0	0	vegetativní
vehement	1	0	0	1	0	1	0	0	0	0	vehementně
vehicle	0	0	0	0	0	0	0	0	0	0	vozidlo
veil	0	0	0	0	0	0	0	0	0	0	závoj
veiled	0	0	0	0	0	0	0	0	0	0	zahalený
vein	0	0	0	0	0	0	0	0	0	0	žíla
veined	0	0	0	0	0	0	0	0	0	0	žilkovaný
vellum	0	0	0	0	0	0	0	0	0	0	pergamen
velocity	0	0	0	0	0	0	0	0	0	0	rychlost
velour	0	0	0	0	0	0	0	0	0	0	velur
velvet	0	0	0	0	0	0	1	0	0	0	samet
velvety	0	0	0	0	0	0	1	0	0	0	sametový
vena	0	0	0	0	0	0	0	0	0	0	vena
vendetta	1	0	0	1	0	1	0	1	0	0	vendeta
vendor	0	0	0	0	0	0	0	0	0	0	prodejce
veneer	0	0	0	0	0	0	0	0	0	0	dýha
venerable	0	1	0	0	1	0	1	0	0	1	ctihodný
veneration	0	0	0	0	0	0	1	0	0	0	úcta
vengeance	1	0	0	0	0	1	0	0	0	0	pomsta
vengeful	1	0	0	1	0	1	0	0	0	0	pomstychtivý
venison	0	0	0	0	0	0	0	0	0	0	zvěřina
venom	1	0	1	1	0	1	0	0	0	0	jed
venomous	1	0	1	1	0	1	0	0	0	0	jedovatý
venous	0	0	0	0	0	0	0	0	0	0	žilní
vent	1	0	0	0	0	0	0	0	0	0	větrací otvor
ventilation	0	0	0	0	0	0	0	0	0	0	větrání
ventilator	0	0	0	0	0	0	0	0	0	0	ventilátor
ventricle	0	0	0	0	0	0	0	0	0	0	komory
ventricular	0	0	0	0	0	0	0	0	0	0	komorové
venture	0	0	0	0	0	0	0	0	0	0	podnik
venue	0	0	0	0	0	0	0	0	0	0	místo
veracity	0	1	0	0	1	0	1	0	1	1	pravdivost
veranda	0	0	0	0	0	0	0	0	0	0	veranda
verbal	0	0	0	0	0	0	0	0	0	0	slovní
verbatim	0	0	0	0	0	0	0	0	0	0	doslovně
verbiage	0	0	0	0	0	0	0	0	0	0	mnohomluvnost
verbose	0	0	0	0	0	0	0	0	0	0	podrobný
verbosity	0	0	0	0	0	1	0	0	0	0	upovídanost
verdant	0	0	0	0	0	0	1	0	0	0	zelenající se
verdict	0	0	0	1	0	0	0	0	0	0	výrok
verge	0	1	0	1	0	1	0	0	0	0	krajnice
verification	0	0	0	0	0	0	1	0	0	1	ověření
verified	0	0	0	0	0	0	1	0	0	1	ověřeno
verify	0	0	0	0	0	0	0	0	0	0	ověřit
verily	0	0	0	0	0	0	1	0	0	1	opravdu
veritable	0	0	0	0	0	0	1	0	0	0	opravdový
vermin	1	0	1	1	0	1	0	0	0	0	havěť
vernacular	0	0	0	0	0	0	0	0	0	0	lidový jazyk
vernal	0	0	0	0	1	0	1	0	0	0	jarní
veronica	0	0	0	0	0	0	0	0	0	0	rozrazil
versatile	0	0	0	0	0	0	0	0	0	0	univerzální
versatility	0	0	0	0	0	0	0	0	0	0	všestrannost
verse	0	0	0	0	0	0	0	0	0	0	verš
version	0	0	0	0	0	0	0	0	0	0	verze
versus	1	0	0	0	0	1	0	0	0	0	proti
vert	0	0	0	0	0	0	0	0	0	0	vert
vertebra	0	0	0	0	0	0	0	0	0	0	obratel
vertebral	0	0	0	0	0	0	0	0	0	0	vertebrální
vertex	0	0	0	0	0	0	0	0	0	0	vrchol
vertical	0	0	0	0	0	0	0	0	0	0	vertikální
vertically	0	0	0	0	0	0	0	0	0	0	vertikálně
vertigo	0	0	0	1	0	1	0	0	0	0	závrať
verve	0	0	0	0	0	0	1	0	0	0	elán
vesicle	0	0	0	0	0	0	0	0	0	0	váček
vesicular	0	0	1	0	0	0	0	0	0	0	vezikulární
vessel	0	0	0	0	0	0	0	0	0	0	plavidlo
vest	0	0	0	0	0	0	0	0	0	0	vesta
vested	0	0	0	0	0	0	0	0	0	0	nezadaní
vestibule	0	0	0	0	0	0	0	0	0	0	vestibul
vestige	0	0	0	0	0	0	0	0	0	0	známka
vet	0	0	0	0	0	0	0	0	0	0	veterinář
veteran	0	0	0	0	0	0	1	0	0	1	veterán
veterinarian	0	0	0	0	0	0	0	0	0	0	veterinář
veto	1	0	0	0	0	1	0	0	0	0	vetovat
viability	0	0	0	0	0	0	0	0	0	0	životaschopnost
viable	0	0	0	0	0	0	0	0	0	0	životaschopný
viaduct	0	0	0	0	0	0	0	0	0	0	viadukt
vial	0	0	0	0	0	0	0	0	0	0	lahvička
vibrate	0	0	0	0	0	0	0	0	0	0	vibrovat
vibration	0	0	0	0	0	0	0	0	0	0	vibrace
vibratory	0	0	0	0	0	0	0	0	0	0	vibrační
vicar	0	0	0	0	0	0	1	0	0	1	vikář
vicarious	0	0	0	0	0	0	0	0	0	0	zástupný
vice	0	0	0	0	0	1	0	0	0	0	svěrák
vicinity	0	0	0	0	0	0	0	0	0	0	okolí
vicious	1	0	1	0	0	1	0	0	0	0	zlý
victim	1	0	0	1	0	1	0	1	0	0	oběť
victimized	1	0	1	1	0	1	0	1	1	0	obětí
victor	0	0	0	0	1	0	1	0	0	0	vítěz
victoria	0	0	0	0	0	0	0	0	0	0	victoria
victorious	0	0	0	0	1	0	1	0	0	0	vítězný
victory	0	1	0	0	1	0	1	0	0	1	vítězství
videotape	0	0	0	0	0	0	0	0	0	0	videokazeta
vie	0	0	0	0	0	0	0	0	0	0	ví
view	0	0	0	0	0	0	0	0	0	0	Pohled
vigil	0	1	0	0	0	0	0	0	0	0	bdění
vigilance	0	1	0	0	0	0	1	0	0	1	bdělost
vigilant	0	0	0	1	0	0	1	0	0	1	bdělý
vignette	0	0	0	0	0	0	0	0	0	0	viněta
vigor	0	0	0	0	0	0	1	0	0	0	ráznost
vigorous	0	0	0	0	0	0	1	0	0	1	rázný
viking	0	0	0	0	0	0	0	0	0	0	viking
villa	0	0	0	0	0	0	0	0	0	0	vila
village	0	0	0	0	0	0	0	0	0	0	vesnice
villager	0	0	0	0	0	0	1	0	0	1	vesničan
villain	0	0	0	1	0	1	0	0	0	0	padouch
villainous	1	0	1	1	0	1	0	0	0	0	darebný
vinaigrette	0	0	0	0	0	0	0	0	0	0	vinaigrette
vindicate	1	0	0	0	0	0	0	0	0	0	obhájit
vindicated	0	0	0	0	0	0	1	0	0	0	ospravedlněno
vindication	0	1	0	0	1	0	1	0	0	1	ospravedlnění
vindictive	1	0	1	0	0	1	0	0	0	0	mstivý
vinegar	0	0	0	0	0	0	0	0	0	0	ocet
vineyard	0	0	0	0	0	0	0	0	0	0	vinice
viola	0	0	0	0	0	0	0	0	0	0	viola
violation	1	0	0	1	0	1	0	1	1	0	porušení
violence	1	0	0	1	0	1	0	1	0	0	násilí
violent	1	0	1	1	0	1	0	0	1	0	násilný
violently	1	0	1	1	0	1	0	1	0	0	násilně
violet	0	0	0	0	0	0	0	0	0	0	fialový
violin	0	0	0	0	0	0	0	0	0	0	housle
violinist	0	0	0	0	0	0	0	0	0	0	houslista
viper	0	0	0	1	0	1	0	0	0	0	zmije
virgin	0	0	0	0	0	0	1	0	0	1	panna
virginity	0	1	0	0	0	0	1	0	0	0	panenství
virology	0	0	0	0	0	0	0	0	0	0	virologie
virtual	0	0	0	0	0	0	0	0	0	0	virtuální
virtually	0	0	0	0	0	0	0	0	0	0	prakticky
virtue	0	0	0	0	0	0	1	0	0	1	ctnost
virtuoso	0	0	0	0	0	0	0	0	0	0	virtuos
virtuous	0	0	0	0	1	0	1	0	0	1	ctnostný
virulence	1	0	0	1	0	1	0	0	0	0	virulence
virus	0	0	0	0	0	1	0	0	0	0	virus
visa	0	0	0	0	0	0	0	0	0	0	vízum
visage	0	0	0	0	0	0	0	0	0	0	tvář
viscosity	0	0	0	0	0	0	0	0	0	0	viskozita
viscous	0	0	0	0	0	0	0	0	0	0	viskózní
vise	0	0	0	0	0	0	0	0	0	0	svěrák
visibility	0	0	0	0	0	0	0	0	0	0	viditelnost
visible	0	0	0	0	0	0	0	0	0	0	viditelné
visibly	0	0	0	0	0	0	0	0	0	0	viditelně
vision	0	1	0	0	0	0	1	0	0	0	vidění
visionary	0	1	0	0	1	0	1	0	0	1	vizionář
visit	0	0	0	0	0	0	1	0	0	0	návštěva
visitation	0	0	0	0	0	1	0	0	0	0	prohlídka
visiting	0	0	0	0	0	0	0	0	0	0	hostující
visitor	0	1	0	0	1	0	1	0	0	0	návštěvník
visor	0	1	0	0	0	0	0	0	1	0	hledí
vista	0	0	0	0	0	0	0	0	0	0	průhled
visual	0	0	0	0	0	0	0	0	0	0	vizuální
visualize	0	0	0	0	0	0	0	0	0	0	vizualizovat
vital	0	0	0	0	0	0	1	0	0	0	vitální
vitality	0	0	0	0	1	0	1	0	0	1	vitalita
vitreous	0	0	0	0	0	0	0	0	0	0	sklovitý
vivacious	0	0	0	0	1	0	1	0	0	0	temperamentní
vivid	0	0	0	0	1	0	1	0	0	0	živý
vixen	0	0	0	0	0	1	0	0	0	0	dračice
vocabulary	0	0	0	0	0	0	1	0	0	0	slovní zásoba
vocal	0	0	0	0	0	0	0	0	0	0	hlasitý
vocalist	0	0	0	0	0	0	0	0	0	0	zpěvák
vocation	0	0	0	0	0	0	0	0	0	0	povolání
vogue	0	0	0	0	0	0	0	0	0	0	móda
voice	0	0	0	0	0	0	0	0	0	0	hlas
voiceless	0	0	0	0	0	0	0	0	0	0	neznělý
void	0	0	0	0	0	0	0	0	0	0	prázdnota
volatility	1	1	0	1	0	1	0	0	1	0	volatilita
volcanic	0	0	0	0	0	0	0	0	0	0	sopečný
volcano	0	0	0	1	0	1	0	0	1	0	sopka
volition	0	0	0	0	0	0	0	0	0	0	vůle
volley	0	0	0	0	0	0	0	0	0	0	volej
voltmeter	0	0	0	0	0	0	0	0	0	0	voltmetr
volume	0	0	0	0	0	0	0	0	0	0	hlasitost
voluminous	0	0	0	0	0	0	0	0	0	0	objemný
voluntarily	0	0	0	0	0	0	0	0	0	0	dobrovolně
voluntary	0	0	0	0	0	0	0	0	0	0	dobrovolný
volunteer	0	1	0	1	1	0	1	0	0	1	dobrovolník
volunteering	0	0	0	0	0	0	0	0	0	0	dobrovolnictví
volunteers	0	0	0	0	0	0	0	0	0	1	dobrovolníci
voluptuous	0	1	0	0	1	0	1	0	0	0	smyslný
vomit	0	0	1	0	0	0	0	0	0	0	zvracení
