English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Ukrainian Word
roost	0	0	0	0	0	0	0	0	0	0	лежбище
rooster	0	0	0	0	0	0	0	0	0	0	півень
root	0	0	0	0	0	0	0	0	0	0	корінь
rooted	0	0	0	0	0	0	1	0	0	1	вкорінений
rope	0	0	0	0	0	0	0	0	0	0	мотузка
rosary	0	0	0	0	0	0	0	0	0	0	чотки
rose	0	0	0	0	0	0	0	0	0	0	троянда
rosemary	0	0	0	0	0	0	0	0	0	0	розмарин
rosette	0	0	0	0	0	0	0	0	0	0	розетка
roster	0	0	0	0	0	0	0	0	0	0	список
rosy	0	0	0	0	0	0	1	0	0	0	рожевий
rot	0	0	1	1	0	1	0	1	0	0	гниль
rota	0	0	0	0	0	0	1	0	0	1	рота
rotary	0	0	0	0	0	0	0	0	0	0	поворотний
rotate	0	0	0	0	0	0	0	0	0	0	обертати
rotation	0	0	0	0	0	0	0	0	0	0	обертання
rote	0	0	0	0	0	0	0	0	0	0	запам'ятовувати
rotor	0	0	0	0	0	0	0	0	0	0	ротор
rotting	0	0	1	0	0	1	0	0	0	0	гниття
rouge	0	0	0	0	0	0	0	0	0	0	рум'яна
rough	0	0	0	0	0	0	0	0	0	0	грубий
roughly	0	0	0	0	0	0	0	0	0	0	приблизно
roughness	0	0	0	0	0	1	0	0	0	0	шорсткість
roulette	0	1	0	0	0	0	0	0	0	0	рулетка
round	0	0	0	0	0	0	0	0	0	0	круглий
roundabout	0	0	0	0	0	0	0	0	0	0	круговий рух
rounded	0	0	0	0	0	0	0	0	0	0	округлі
roundup	0	0	0	0	0	0	0	0	0	0	облава
rouse	0	0	0	0	0	0	0	0	0	0	будити
rouser	0	0	0	0	0	0	0	0	0	0	будильник
rousing	0	0	0	0	0	0	0	0	0	0	збудження
rout	0	0	0	0	0	1	0	0	0	0	розгром
route	0	0	0	0	0	0	0	0	0	0	маршрут
routine	0	0	0	0	0	0	1	0	0	1	рутина
rover	0	0	0	0	0	0	0	0	0	0	марсохід
roving	0	0	0	0	0	0	0	0	0	0	мандрівний
row	1	0	0	0	0	1	0	0	0	0	рядок
rowdy	0	0	0	0	0	1	0	0	0	0	шумний
royal	0	0	0	0	0	0	0	0	0	0	королівський
royalty	0	0	0	0	0	0	1	0	0	0	роялті
rub	0	0	0	0	0	0	0	0	0	0	руб
rubber	0	0	0	0	0	0	0	0	0	0	гумовий
rubbers	0	0	0	0	0	0	0	0	0	0	каучуки
rubbing	0	0	0	0	0	0	0	0	0	0	розтирання
rubbish	0	0	1	0	0	1	0	0	0	0	сміття
rubble	0	0	0	1	0	1	0	1	0	0	щебінь
rubric	0	0	0	0	0	0	1	0	0	0	рубрика
ruby	0	0	0	0	0	0	0	0	0	0	рубін
rudder	0	0	0	0	0	0	0	0	0	0	кермо
ruddy	0	0	0	0	0	0	0	0	0	0	рум'яний
rudimentary	0	0	0	0	0	0	0	0	0	0	рудиментарний
rudiments	0	0	0	0	0	0	0	0	0	0	зачатки
rue	0	0	0	0	0	1	0	1	0	0	рута
ruff	0	0	0	0	0	0	0	0	0	0	йорж
ruffle	0	0	0	0	0	1	0	0	0	0	волан
rug	0	0	0	0	0	0	0	0	0	0	килимок
rugged	0	0	0	0	0	1	0	0	0	0	міцний
ruin	0	0	0	1	0	1	0	1	0	0	руїна
ruined	1	0	1	1	0	1	0	1	0	0	розорений
ruinous	1	0	1	1	0	1	0	1	0	0	руйнівний
ruins	0	0	0	0	0	0	0	0	0	0	руїни
rule	0	0	0	1	0	0	0	0	0	1	правило
ruler	0	0	0	0	0	0	0	0	0	0	лінійка
ruling	0	0	0	0	0	0	0	0	0	0	правляча
rum	0	0	0	0	0	0	0	0	0	0	ром
rumble	0	0	0	0	0	0	0	0	0	0	гул
rummage	0	0	0	0	0	0	0	0	0	0	нишпорити
rumor	0	0	0	0	0	1	0	1	0	0	чутка
rumored	0	0	0	0	0	0	0	0	0	0	за чутками
rump	0	0	0	0	0	0	0	0	0	0	огузок
runaway	0	0	0	0	0	1	0	1	0	0	втеча
runes	0	0	0	0	0	0	0	0	0	0	руни
rung	0	0	0	0	0	0	0	0	0	0	дзвоник
runner	0	0	0	0	0	0	0	0	0	0	бігун
running	0	0	0	0	0	0	0	0	0	0	біг
runway	0	0	0	0	0	0	0	0	0	0	злітно-посадкова смуга
rupture	0	0	0	1	0	1	0	1	1	0	розрив
rural	0	0	0	0	0	0	0	0	0	0	сільський
ruse	0	0	0	0	0	1	0	0	0	0	хитрість
rush	0	0	0	0	0	0	0	0	0	0	поспіх
rust	0	0	0	0	0	1	0	0	0	0	іржа
rustic	0	0	0	0	0	0	0	0	0	0	сільський
rustle	0	0	0	0	0	0	0	0	0	0	шелест
rusty	0	0	0	0	0	1	0	0	0	0	іржавий
rut	0	0	0	0	0	0	0	0	0	0	колія
ruth	0	0	0	0	0	0	1	0	0	0	Рут
ruthless	1	0	1	1	0	1	0	0	0	0	безжальний
rye	0	0	0	0	0	0	0	0	0	0	жито
saber	1	0	0	1	0	1	0	0	0	0	шабля
sable	0	0	0	0	0	0	0	0	0	0	соболь
sabotage	1	0	1	1	0	1	0	1	1	0	саботаж
sac	0	0	0	0	0	0	0	0	0	0	мішечок
sack	0	0	0	0	0	0	0	0	0	0	мішок
sacrament	0	0	0	0	0	0	0	0	0	0	причастя
sacred	0	0	0	0	0	0	0	0	0	0	священний
sacrifices	0	0	1	1	0	1	0	1	0	0	жертви
saddle	0	0	0	0	0	0	0	0	0	0	сідло
sadly	0	0	0	0	0	1	0	1	0	0	сумно
sadness	0	0	0	0	0	1	0	1	0	1	смуток
safe	0	0	0	0	1	0	1	0	0	1	сейф
safeguard	0	0	0	0	0	0	1	0	0	1	захист
safekeeping	0	0	0	0	0	0	0	0	0	1	відповідальне зберігання
safety	0	0	0	0	0	0	0	0	0	0	безпеки
saffron	0	0	0	0	0	0	0	0	0	0	шафран
sag	0	0	0	1	0	1	0	0	0	0	провисати
saga	0	0	0	0	0	0	0	0	0	0	сага
sage	0	0	0	0	0	0	1	0	0	1	шавлія
sail	0	0	0	0	0	0	0	0	0	0	вітрило
sailing	0	0	0	0	0	0	0	0	0	0	вітрильний спорт
sailor	0	0	0	0	0	0	0	0	0	0	матрос
saint	0	1	0	0	1	0	1	0	1	1	святий
saintly	0	1	0	0	1	0	1	0	1	1	святий
salad	0	0	0	0	0	0	0	0	0	0	салат
salamander	0	0	0	0	0	0	0	0	0	0	саламандра
salary	0	1	0	0	1	0	1	0	0	1	зарплата
sale	0	0	0	0	0	0	0	0	0	0	продаж
salesman	0	0	0	0	0	0	0	0	0	0	продавець
salient	0	0	0	0	0	0	1	0	0	0	помітний
saline	0	0	0	0	0	0	0	0	0	0	фізіологічний розчин
saliva	0	1	0	0	0	0	0	0	0	0	слина
sally	0	0	0	0	0	0	0	0	1	0	Саллі
salon	0	0	0	0	0	0	0	0	0	0	салон
saloon	1	0	0	0	0	0	0	0	0	0	салон
salt	0	0	0	0	0	0	0	0	0	0	сіль
salty	0	0	0	0	0	0	0	0	0	0	солоний
salutary	0	0	0	0	1	0	1	0	0	1	рятівний
salutation	0	0	0	0	0	0	0	0	0	0	привітання
salute	0	0	0	0	1	0	1	0	0	0	салют
salvage	0	0	0	0	0	0	0	0	0	0	порятунок
salvation	0	1	0	0	1	0	1	0	0	1	порятунок
salve	0	0	0	0	0	0	1	0	0	0	мазь
samba	0	0	0	0	0	0	0	0	0	0	самба
sameness	0	0	0	0	0	0	0	0	0	0	однаковість
samurai	0	0	0	1	0	0	1	0	0	0	самурай
sanctification	0	0	0	0	1	0	1	0	0	1	освячення
sanctified	0	0	0	0	0	0	0	0	0	0	освячений
sanctify	0	1	0	0	1	0	1	1	1	1	освячувати
sanction	0	0	0	0	0	0	0	0	0	0	санкція
sanctioned	0	0	0	0	0	0	0	0	0	0	санкціонований
sanctity	0	0	0	0	0	0	0	0	0	0	святість
sanctuary	0	1	0	0	1	0	1	0	0	1	святилище
sand	0	0	0	0	0	0	0	0	0	0	пісок
sandal	0	0	0	0	0	0	0	0	0	0	босоніжки
sander	0	0	0	0	0	0	0	0	0	0	шліфувальна машина
sands	0	0	0	0	0	0	0	0	0	0	піски
sandy	0	0	0	0	0	0	0	0	0	0	піщаний
sane	0	0	0	0	0	0	0	0	0	0	осудний
sanguine	0	0	0	0	0	0	1	0	0	0	сангвінік
sanitary	0	0	0	0	0	0	1	0	0	0	санітарний
sanity	0	0	0	0	0	0	0	0	0	0	осудність
sans	0	0	0	0	0	0	0	0	0	0	sans
sap	0	0	0	0	0	1	0	1	0	0	сік
sapphire	0	0	0	0	0	0	0	0	0	0	сапфір
sappy	0	0	0	0	0	0	0	0	0	1	соковитий
sarcasm	1	0	1	0	0	1	0	1	0	0	сарказм
sarcoma	0	0	0	1	0	1	0	1	0	0	саркома
sardonic	0	0	0	0	0	1	0	0	0	0	сардонічний
sash	0	0	0	0	0	0	0	0	0	0	стулки
satanic	1	0	0	0	0	1	0	0	0	0	сатанинський
satchel	0	0	0	0	0	0	0	0	0	0	ранець
sate	0	0	0	0	0	0	0	0	0	0	наситити
satellite	0	0	0	0	0	0	0	0	0	0	супутник
satin	0	0	0	0	0	0	1	0	0	0	сатин
satire	0	0	0	0	0	0	0	0	0	0	сатира
satirical	0	0	0	0	0	0	0	0	0	0	сатиричний
satisfaction	0	0	0	0	0	0	0	0	0	0	задоволення
satisfactorily	0	0	0	0	0	0	1	0	0	0	задовільно
satisfied	0	0	0	0	1	0	1	0	0	0	задоволений
saturate	0	0	0	0	0	0	0	0	0	0	насичувати
saturated	0	0	1	0	0	1	0	0	0	0	насичений
saturation	0	0	0	0	0	0	0	0	0	0	насиченість
sauce	0	0	0	0	0	0	0	0	0	0	соус
saucepan	0	0	0	0	0	0	0	0	0	0	каструля
saucer	0	0	0	0	0	0	0	0	0	0	блюдце
saucy	0	0	0	0	0	0	0	0	0	0	зухвалий
sauerkraut	0	0	0	0	0	0	0	0	0	0	квашена капуста
sauna	0	0	0	0	0	0	0	0	0	0	сауна
savage	1	0	0	1	0	1	0	0	0	0	дикий
savagery	1	0	0	1	0	1	0	0	0	0	дикість
savanna	0	0	0	0	0	0	0	0	0	0	савана
save	0	0	0	0	1	0	1	0	0	1	зберегти
saving	0	0	0	0	0	0	0	0	0	0	збереження
savings	0	0	0	0	0	0	1	0	0	0	заощадження
savor	0	1	1	0	1	0	1	1	0	1	смакувати
savory	0	0	0	0	0	0	1	0	0	0	чабер
savvy	0	0	0	0	0	0	1	0	0	0	підкований
sawdust	0	0	0	0	0	0	0	0	0	0	тирсу
sax	0	0	0	0	0	0	0	0	0	0	саксофон
saxophone	0	0	0	0	0	0	0	0	0	0	саксофон
scab	0	0	0	0	0	1	0	0	0	0	парша
scabbard	0	0	0	0	0	0	0	0	0	0	піхви
scaffold	0	0	0	1	0	1	0	0	0	0	ешафот
scaffolding	0	0	0	0	0	0	0	0	0	0	риштування
scale	0	0	0	0	0	0	0	0	0	0	масштаб
scales	0	0	0	0	0	0	0	0	0	0	ваги
scallop	0	0	0	0	0	0	0	0	0	0	гребінець
scalp	0	0	0	0	0	0	0	0	0	0	шкіра голови
scalpel	0	0	0	1	0	1	0	0	0	0	скальпель
scaly	0	0	0	0	0	1	0	0	0	0	лускатий
scan	0	0	0	0	0	0	0	0	0	0	сканування
scandal	0	0	0	1	0	1	0	0	0	0	скандал
scandalous	1	0	0	0	0	1	0	0	0	0	скандально
scanty	0	0	0	0	0	1	0	0	0	0	мізерний
scape	0	0	0	0	0	0	0	0	0	0	пейзаж
scapegoat	1	0	0	1	0	1	0	0	0	0	козел відпущення
scar	1	0	1	1	0	1	0	1	0	0	шрам
scarab	0	0	0	0	0	0	0	0	0	0	скарабей
scarce	0	0	0	1	0	1	0	1	0	0	дефіцитний
scarcely	0	0	0	0	0	1	0	1	0	0	навряд чи
scarcity	1	0	0	1	0	1	0	1	0	0	дефіцит
scare	1	1	0	1	0	1	0	0	1	0	налякати
scarecrow	0	0	0	1	0	1	1	0	0	0	Опудало
scarf	0	0	0	0	0	0	0	0	0	0	шарф
scarlet	0	0	0	0	0	0	0	0	0	0	червоний
scatter	0	0	0	0	0	0	0	0	0	0	розкидати
scattered	0	0	0	0	0	0	0	0	0	0	розсіяний
scattering	0	0	0	0	0	0	0	0	0	0	розсіювання
scavenger	0	0	0	0	0	1	0	0	0	0	сміттяр
scene	0	0	0	0	0	0	0	0	0	0	сцена
scenery	0	0	0	0	0	0	0	0	0	0	декорації
scenic	0	0	0	0	0	0	0	0	0	0	сценічний
scent	0	0	0	0	0	0	0	0	0	0	запах
sceptical	0	0	0	0	0	0	0	0	0	1	скептично
scepticism	0	0	0	0	0	0	0	0	0	0	скептицизм
schematic	0	0	0	0	0	0	0	0	0	0	схематичний
scheme	0	0	0	0	0	1	0	0	0	0	схема
schism	1	0	0	0	0	1	0	0	0	0	розкол
schizophrenia	1	0	1	1	0	1	0	1	0	0	шизофренія
scholar	0	0	0	0	0	0	1	0	0	0	вчений
scholarly	0	0	0	0	0	0	0	0	0	0	науковий
scholarship	0	0	0	0	1	0	1	0	0	0	стипендія
school	0	0	0	0	0	0	0	0	0	1	школа
schoolboy	0	0	0	0	0	0	0	0	0	0	школяр
schooling	0	0	0	0	0	0	0	0	0	0	навчання в школі
schoolmaster	0	0	0	0	0	0	0	0	0	0	учитель школи
schooner	0	0	0	0	0	0	0	0	0	0	шхуна
sciatica	0	0	0	0	0	1	0	0	0	0	ішіас
science	0	0	0	0	0	0	0	0	0	0	наука
scientific	0	0	0	0	0	0	1	0	0	1	науковий
scientist	0	1	0	0	0	0	1	0	0	1	науковець
scintilla	0	0	0	0	0	0	1	0	0	0	сцинтилла
scintillation	0	0	0	0	0	0	0	0	0	0	мерехтіння
scintillator	0	0	0	0	0	0	0	0	0	0	сцинтилятор
scion	0	0	0	0	0	0	0	0	0	0	нащадок
scissors	0	0	0	0	0	0	0	0	0	0	ножиці
scoff	1	0	1	0	0	1	0	0	0	0	глузувати
scold	1	0	1	1	0	1	0	1	0	0	лаяти
scolding	1	0	0	0	0	1	0	0	0	0	лаяти
scoop	0	0	0	0	0	0	0	0	0	0	совок
scope	0	0	0	0	0	0	0	0	0	0	сфера застосування
scorching	1	0	0	0	0	1	0	0	0	0	пекучий
score	0	1	0	0	1	0	1	0	1	0	рахунок
scores	0	0	0	0	0	0	0	0	0	0	бали
scorn	1	0	0	0	0	1	0	0	0	0	презирство
scorpion	1	0	1	1	0	1	0	0	1	0	скорпіон
scotch	0	0	0	0	0	1	0	0	0	0	скотч
scoundrel	1	0	1	1	0	1	0	0	0	1	негідник
scour	0	0	0	0	0	0	0	0	0	0	обтирати
scourge	1	0	0	1	0	1	0	1	0	0	бич
scout	0	0	0	0	0	0	0	0	0	0	розвідник
scrabble	0	0	0	0	0	0	0	0	0	0	скраббл
scramble	0	0	0	0	0	0	0	0	0	0	сутичка
scrambling	0	0	0	0	0	1	0	0	0	0	скремблування
scrape	0	0	0	0	0	0	0	0	0	0	зішкріб
scrapie	1	0	0	1	0	1	0	1	0	0	скрепі
scraping	0	0	0	0	0	0	0	0	0	0	вишкрібання
scratch	0	0	0	0	0	0	0	0	0	0	подряпина
scream	1	0	1	1	0	1	0	0	1	0	кричати
screaming	1	0	1	1	0	1	0	0	0	0	кричати
screech	0	0	0	1	0	1	0	0	1	0	вереск
screen	0	0	0	0	0	0	0	0	0	0	екран
screwdriver	0	0	0	0	0	0	0	0	0	0	викрутка
screwed	1	0	0	0	0	1	0	0	0	0	прикручений
scribble	0	0	0	0	0	0	0	0	0	0	каракулі
scribe	0	0	0	0	0	0	1	0	0	0	писар
scrimmage	0	0	0	0	0	1	0	0	1	0	сутичка
scrip	0	0	0	0	0	0	0	0	0	0	скарбничка
script	0	0	0	0	0	0	1	0	0	0	сценарій
scriptural	0	0	0	0	0	0	0	0	0	0	біблійний
scripture	0	0	0	0	0	0	0	0	0	1	священне писання
scroll	0	0	0	0	0	0	0	0	0	0	сувій
scrub	0	0	1	0	0	1	0	0	0	0	скраб
scrumptious	0	0	0	0	0	0	1	0	0	0	смачний
scrupulous	0	0	0	0	0	0	0	0	0	0	скрупульозний
scrutinize	0	1	0	0	0	1	0	0	0	0	уважно вивчати
scrutiny	0	0	0	0	0	1	0	0	0	0	перевірка
sculptor	0	0	0	0	0	0	0	0	0	0	скульптор
sculpture	0	0	0	0	0	0	1	0	0	0	скульптура
sculptured	0	0	0	0	0	0	0	0	0	0	скульптурний
scum	0	0	1	0	0	1	0	0	0	0	покидьки
sea	0	0	0	0	0	0	1	0	0	0	море
seaboard	0	0	0	0	0	0	0	0	0	0	узбережжя
seal	0	0	0	0	0	0	1	0	0	1	печатка
seals	0	0	0	0	0	0	0	0	0	1	ущільнення
seam	0	0	0	0	0	0	0	0	0	0	шов
seaman	0	0	0	0	0	0	0	0	0	0	моряк
seamless	0	0	0	0	0	0	0	0	0	0	безшовні
seamstress	0	0	0	0	0	0	0	0	0	0	швачка
seaport	0	0	0	0	0	0	0	0	0	0	морський порт
sear	0	0	0	0	0	1	0	0	0	0	обсмажувати
search	0	0	0	0	0	0	0	0	0	0	пошук
searching	0	0	0	0	0	0	0	0	0	0	пошук
seared	0	0	0	0	0	0	0	0	0	0	обпалений
seaside	0	0	0	0	0	0	0	0	0	0	узбережжя
season	0	0	0	0	0	0	0	0	0	0	сезон
seasoned	0	0	0	0	0	0	1	0	0	0	приправлений
seasoning	0	0	0	0	0	0	0	0	0	0	приправа
seat	0	0	0	0	0	0	0	0	0	0	сидіння
secession	0	0	0	0	0	1	0	0	0	0	сецесія
secluded	0	0	0	0	0	1	0	1	0	0	відокремлений
seclusion	0	0	0	1	0	1	1	0	0	0	усамітнення
secondary	0	0	0	0	0	0	0	0	0	0	вторинний
secondhand	0	0	0	0	0	1	0	0	0	0	друга рука
secrecy	0	0	0	0	0	0	0	0	1	1	секретність
secret	0	0	0	0	0	0	0	0	0	1	секрет
secretariat	0	0	0	0	0	0	1	0	0	0	секретаріат
secretary	0	0	0	0	0	0	0	0	0	0	секретар
secrete	0	0	1	0	0	0	0	0	0	0	виділяють
secretion	0	0	1	0	0	1	0	0	0	0	секреція
secretive	0	0	0	0	0	1	0	0	0	0	секретний
secretly	0	0	0	0	0	0	0	0	0	0	таємно
sect	0	0	0	0	0	0	0	0	0	0	секта
sectarian	1	0	0	1	0	1	0	0	0	0	сектантський
sectional	0	0	0	0	0	0	0	0	0	0	секційні
sector	0	0	0	0	0	0	0	0	0	0	сектора
secular	0	1	0	0	0	0	0	0	0	0	світський
secularism	0	0	0	0	0	0	0	0	0	0	секуляризм
securities	0	0	0	0	0	0	0	0	0	1	цінні папери
security	0	0	0	0	0	0	0	0	0	0	безпеки
sedan	0	0	0	0	0	0	0	0	0	0	седан
sedate	0	0	0	0	0	0	0	0	0	0	статечний
sedative	0	0	0	0	0	0	0	0	0	0	седативний засіб
sedentary	0	0	0	0	0	0	0	0	0	0	малорухливий
sedge	0	0	0	0	0	0	0	0	0	0	осока
sediment	0	0	0	0	0	0	0	0	0	0	осад
sedimentary	0	0	0	0	0	0	0	0	0	0	осадові
sedition	1	0	0	0	0	1	0	1	0	0	крамола
seduce	0	0	0	0	0	1	0	0	0	0	спокушати
seducing	0	0	0	0	0	0	0	0	0	0	спокусливий
seduction	0	0	0	0	0	1	0	0	0	0	спокушання
seductive	0	1	0	0	0	0	0	0	0	0	спокусливий
seed	0	0	0	0	0	0	0	0	0	0	насіння
seedling	0	0	0	0	0	0	0	0	0	0	розсада
seek	0	1	0	0	0	0	0	0	0	0	шукати
seeker	0	0	0	0	0	0	0	0	0	0	шукач
seemingly	0	0	0	0	0	0	0	0	0	0	начебто
seer	0	0	0	0	0	0	0	0	0	0	провидець
seething	0	0	0	0	0	0	0	0	0	0	киплячий
segment	0	0	0	0	0	0	0	0	0	0	сегмент
segregate	1	0	1	0	0	1	0	1	0	0	відокремити
segregated	0	0	0	0	0	1	0	0	0	0	відокремлений
segregation	0	0	0	0	0	0	0	0	0	0	сегрегація
seize	0	0	0	1	0	1	0	0	0	0	схопити
seizure	0	0	0	1	0	0	0	0	0	0	напад
seldom	0	0	0	0	0	0	0	0	0	0	рідко
select	0	0	0	0	0	0	0	0	0	0	вибрати
selection	0	0	0	0	0	0	0	0	0	0	вибір
selfish	1	0	1	0	0	1	0	0	0	0	егоїстичний
selfishness	0	0	0	0	0	1	0	0	0	0	егоїзм
sell	0	0	0	0	0	0	0	0	0	0	продати
seller	0	0	0	0	0	0	0	0	0	0	продавець
semaphore	0	0	0	0	0	0	0	0	0	0	семафор
semblance	0	0	0	0	0	0	0	0	0	0	схожість
semen	0	0	0	0	0	0	0	0	0	0	сперма
semicolon	0	0	0	0	0	0	0	0	0	0	крапка з комою
seminal	0	0	0	0	0	0	0	0	0	0	сім'яний
seminar	0	0	0	0	0	0	0	0	0	0	семінар
seminary	0	0	0	0	0	0	0	0	0	0	семінарія
semiotics	0	0	0	0	0	0	0	0	0	0	семіотика
senate	0	0	0	0	0	0	0	0	0	1	сенат
senator	0	0	0	0	0	0	0	0	0	0	сенатор
send	0	0	0	0	0	0	0	0	0	0	відправити
senescence	0	0	0	0	0	0	0	0	0	0	старіння
senile	0	0	0	1	0	1	0	1	0	0	старечий
senior	0	0	0	0	0	0	0	0	0	0	старший
seniority	0	0	0	0	0	0	1	0	0	1	трудовий стаж
sensation	0	0	0	0	0	0	0	0	0	0	відчуття
sensational	0	0	0	0	1	0	1	0	0	0	сенсаційний
sense	0	0	0	0	0	0	1	0	0	0	сенс
senseless	1	0	1	1	0	1	0	1	1	0	безглуздий
senses	0	0	0	0	0	0	0	0	0	0	почуття
sensibility	0	0	0	0	0	0	1	0	0	0	чутливість
sensibly	0	0	0	0	0	0	1	0	0	0	розумно
sensitive	0	0	0	0	0	0	0	0	0	0	чутливий
sensory	0	0	0	0	0	0	0	0	0	0	сенсорний
sensual	0	1	0	0	1	1	1	0	1	1	чуттєвий
sensuality	0	1	0	0	1	0	1	0	0	0	чуттєвість
sensuous	0	0	0	0	1	0	1	0	0	0	чуттєвий
sentence	1	1	1	1	0	1	0	1	0	0	речення
sentient	0	0	0	0	0	0	0	0	0	0	розумний
sentiment	0	0	0	0	0	0	0	0	0	0	почуття
sentimental	0	0	0	0	0	0	1	0	0	0	сентиментальний
sentimentality	0	0	0	0	0	0	1	0	0	0	сентиментальність
sentinel	0	0	0	0	0	0	1	0	0	1	дозорний
sentry	0	0	0	0	0	0	0	0	0	1	вартовий
separable	0	0	0	0	0	0	0	0	0	0	роздільні
separate	0	0	0	0	0	0	0	0	0	0	окремо
separately	0	0	0	0	0	0	0	0	0	0	окремо
separation	0	0	0	0	0	0	0	0	0	0	поділ
separatist	1	0	1	0	0	1	0	0	0	0	сепаратист
sepia	0	0	0	0	0	0	0	0	0	0	сепія
sepsis	0	0	0	1	0	1	0	1	0	0	сепсис
sept	0	0	0	0	0	0	0	0	0	0	вересень
septic	0	0	1	0	0	1	0	0	0	0	септичний
septum	0	0	0	0	0	0	0	0	0	0	перегородка
sequel	0	1	0	0	0	0	0	0	0	0	продовження
sequence	0	0	0	0	0	0	0	0	0	0	послідовність
sequent	0	0	0	0	0	0	0	0	0	0	послідовний
sequestered	0	0	0	0	0	0	0	0	0	0	секвестрований
sequestration	0	0	0	0	0	1	0	1	0	0	секвестр
serene	0	0	0	0	0	1	0	0	0	1	безтурботний
serenity	0	1	0	0	1	0	1	0	0	1	безтурботність
sergeant	0	0	0	0	0	0	0	0	0	0	сержант
serial	0	1	0	0	0	0	0	0	0	0	серіал
series	0	0	0	0	0	0	0	0	0	1	серії
serif	0	0	0	0	0	0	0	0	0	0	із засічками
seriousness	0	0	0	1	0	0	0	1	0	0	серйозність
sermon	0	0	0	0	0	0	1	0	0	1	проповідь
serpent	0	0	1	1	0	1	0	0	0	0	змія
serpentine	0	0	0	0	0	0	0	0	0	0	серпантин
serrated	0	0	0	0	0	0	0	0	0	0	зубчастий
serum	0	0	0	0	0	0	1	0	0	0	сироватка
servant	0	0	0	0	0	1	0	0	0	1	слуга
serve	0	0	0	0	0	1	0	0	0	1	служити
service	0	0	0	0	0	0	0	0	0	0	обслуговування
serviceable	0	0	0	0	0	0	0	0	0	0	справний
servile	0	0	1	1	0	1	0	1	0	0	холопський
servitude	0	0	0	0	0	1	0	0	0	0	сервітут
sess	0	0	0	0	0	0	0	0	0	0	сес
session	0	0	0	0	0	0	0	0	0	0	сесії
sessions	0	0	0	0	0	0	0	0	0	0	сесії
set	0	0	0	0	0	0	0	0	0	0	встановити
setback	0	0	0	0	0	1	0	1	0	0	невдача
sett	0	0	0	0	0	0	0	0	0	0	встановити
setter	0	0	0	0	0	0	0	0	0	0	сетер
settle	0	0	0	0	0	0	0	0	0	0	розраховуватися
settled	0	0	0	0	0	0	0	0	0	0	осіли
settler	0	0	0	0	0	0	0	0	0	0	поселенець
settlor	0	0	0	1	0	0	1	0	0	0	поселенець
seventh	0	0	0	0	0	0	0	0	0	0	сьоме
seventy	0	0	0	0	0	0	0	0	0	0	сімдесят
sever	0	0	0	0	0	1	0	0	0	0	розірвати
severable	0	0	0	0	0	0	0	0	0	0	роздільний
severally	0	0	0	0	0	0	0	0	0	0	окремо
severance	0	0	0	0	0	0	0	1	0	0	розірвання
severely	0	0	0	0	0	0	0	0	0	0	суворо
severity	0	0	0	0	0	0	0	0	0	0	тяжкість
sew	0	0	0	0	0	0	0	0	0	0	шити
sewage	0	0	1	0	0	1	0	0	0	0	стічні води
sewer	0	0	1	0	0	0	0	0	0	0	каналізація
sewerage	0	0	1	0	0	1	0	0	0	0	каналізація
sex	0	1	0	0	1	0	1	0	0	1	секс
sexuality	0	0	0	0	0	0	0	0	0	0	сексуальність
sexy	0	0	0	0	0	0	0	0	0	0	сексуальний
shabby	0	0	1	0	0	1	0	0	0	0	пошарпаний
shack	0	0	1	0	0	1	0	1	0	0	халупа
shackle	1	1	1	1	0	1	0	1	0	0	кайдани
shade	0	0	0	0	0	0	0	0	0	0	відтінок
shades	0	0	0	0	0	0	0	0	0	0	відтінки
shading	0	0	0	0	0	0	0	0	0	0	затінення
shadow	0	0	0	0	0	0	0	0	0	0	тінь
shadowy	0	0	0	0	0	0	0	0	0	0	тіньовий
shady	0	0	0	1	0	1	0	0	0	0	тіньовий
shaft	0	0	0	0	0	0	0	0	0	0	вал
shag	0	0	0	0	0	0	0	0	0	0	махорка
shaggy	0	0	0	0	0	0	0	0	0	0	кудлатий
shake	0	0	0	0	0	0	0	0	0	0	струсити
shaken	0	0	0	0	0	0	0	0	0	0	потрясений
shaking	0	0	0	1	0	1	0	0	0	0	струшування
shaky	1	1	0	1	0	1	0	0	0	0	хиткий
sham	1	0	1	0	0	1	0	0	0	0	бутафорія
shaman	0	0	0	0	0	0	0	0	0	0	шаман
shambles	0	0	0	0	0	1	0	0	0	0	халепи
shame	0	0	1	1	0	1	0	1	0	0	сором
shameful	0	0	0	0	0	1	0	1	0	0	соромно
shameless	0	0	1	0	0	1	0	0	0	0	безсоромний
shanghai	0	0	1	1	0	1	0	0	0	0	шанхай
shank	0	0	0	1	0	0	0	0	0	0	хвостовик
shanty	0	0	0	0	0	0	0	0	0	0	халупа
shape	0	0	0	0	0	0	1	0	0	0	форму
shapely	0	0	0	0	0	0	1	0	0	0	стрункий
share	0	1	0	0	1	0	1	0	0	1	частка
shareholder	0	0	0	0	0	0	0	0	0	0	акціонер
shark	0	0	0	0	0	1	0	0	0	0	акула
