English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Uzbek Word
tasteful	0	0	0	0	0	0	1	0	0	0	mazali
tasteless	0	0	1	0	0	1	0	0	0	0	mazasiz
tasting	0	0	0	0	0	0	0	0	0	0	tatib ko'rish
tasty	0	0	0	0	0	0	1	0	0	0	mazali
tat	0	0	0	0	0	0	0	0	0	0	tat
tattoo	0	0	0	0	0	0	0	0	0	0	tatuirovka
taught	0	0	0	0	0	0	0	0	0	1	o'rgatgan
taunt	1	0	0	1	0	1	0	1	0	0	masxara qilish
taut	0	0	0	0	0	0	0	0	0	0	tarang
tavern	0	0	0	0	0	0	0	0	0	0	taverna
tawny	0	0	1	0	0	0	0	0	0	0	sarg'ish
tax	0	0	0	0	0	1	0	1	0	0	soliq
taxicab	0	0	0	0	0	0	0	0	0	0	taksi
taxonomy	0	0	0	0	0	0	0	0	0	0	taksonomiya
tea	0	0	0	0	0	0	0	0	0	0	choy
teach	0	0	0	0	1	0	1	0	1	1	o'rgatish
teacher	0	0	0	0	0	0	1	0	0	1	o'qituvchi
teaching	0	0	0	0	0	0	0	0	0	0	ta'lim berish
team	0	0	0	0	0	0	0	0	0	1	jamoa
tearful	0	0	1	1	0	0	0	1	0	0	ko'z yoshi
tease	1	1	0	0	0	1	0	1	0	0	masxara qilish
teaser	0	0	0	0	0	0	0	0	0	0	tizer
teasing	1	0	0	1	0	1	0	0	0	0	masxara qilish
teat	0	0	0	0	0	0	0	0	0	0	so'rg'ich
technical	0	0	0	0	0	0	0	0	0	0	texnik
technicality	0	0	0	0	0	0	0	0	0	0	texniklik
technician	0	0	0	0	0	0	0	0	0	0	texnik
technology	0	0	0	0	0	0	1	0	0	0	texnologiya
ted	0	0	0	0	0	0	0	0	0	0	ted
tedious	0	0	0	0	0	1	0	0	0	0	zerikarli
tedium	0	0	0	0	0	1	0	0	0	0	zerikarli
teeming	0	0	1	0	0	0	0	0	0	0	to'lib-toshgan
teens	0	0	0	0	0	1	1	0	0	0	o'smirlar
teeth	0	0	0	0	0	0	0	0	0	0	tishlar
teflon	0	0	0	0	0	0	0	0	0	0	teflon
telegram	0	0	0	0	0	0	0	0	0	0	telegramma
telegraph	0	0	0	0	0	0	0	0	0	0	telegraf
telephone	0	0	0	0	0	0	0	0	0	0	telefon
telescope	0	0	0	0	0	0	0	0	0	0	teleskop
telescopic	0	0	0	0	0	0	0	0	0	0	teleskopik
television	0	0	0	0	0	0	0	0	0	0	televizor
teller	0	0	0	0	0	0	0	0	0	0	aytuvchi
telling	0	0	0	0	0	0	0	0	0	0	aytib
telltale	0	0	0	0	0	0	0	0	0	0	hikoya
temper	0	0	0	0	0	0	0	0	0	0	jahl
tempera	0	0	0	0	0	0	0	0	0	0	tempera
temperament	0	0	0	0	0	0	0	0	0	0	temperament
temperance	0	0	0	0	0	0	1	0	0	0	mo''tadillik
temperate	0	0	0	0	0	0	0	0	0	1	mo''tadil
temperature	0	0	0	0	0	0	0	0	0	0	harorat
tempered	0	0	0	0	0	0	1	0	0	0	jahldor
tempest	1	1	0	1	0	1	0	1	1	0	bo'ron
temple	0	0	0	0	0	0	0	0	0	0	ma'bad
temporal	0	0	0	0	0	0	0	0	0	0	vaqtinchalik
temporarily	0	0	0	0	0	0	0	0	0	0	vaqtincha
temporary	0	0	0	0	0	0	0	0	0	0	vaqtinchalik
tempt	0	0	0	0	0	0	0	0	0	0	vasvasaga solmoq
temptation	0	0	0	0	0	1	0	0	0	0	vasvasa
tempting	0	0	0	0	0	0	0	0	0	0	jozibali
ten	0	0	0	0	0	0	0	0	0	0	o'n
tenable	0	0	0	0	0	0	1	0	0	0	chidamli
tenacious	0	0	0	0	0	0	1	0	0	0	qat'iyatli
tenacity	0	0	0	0	0	0	1	0	0	0	chidamlilik
tenancy	0	0	0	0	0	0	1	0	0	0	ijaraga berish
tenant	0	0	0	0	0	0	1	0	0	0	ijarachi
tendency	0	0	0	0	0	0	0	0	0	0	moyillik
tender	0	0	0	0	1	0	1	0	0	1	tender
tenderness	0	0	0	0	1	0	1	0	0	0	muloyimlik
tending	0	0	0	0	0	0	0	0	0	0	parvarish qilish
tendon	0	0	0	0	0	0	0	0	0	0	tendon
tenement	0	0	0	0	0	1	0	0	0	0	turar joy
tenet	0	0	0	0	0	0	0	0	0	0	aqida
tenets	0	0	0	0	0	0	0	0	0	0	tamoyillari
tenfold	0	0	0	0	0	0	0	0	0	0	o'n barobar
tennis	0	0	0	0	0	0	0	0	0	0	tennis
tense	0	0	0	0	0	0	0	0	0	0	zamon
tensile	0	0	0	0	0	0	0	0	0	0	kuchlanish
tension	1	0	0	0	0	0	0	0	0	0	kuchlanish
tent	0	0	0	0	0	0	0	0	0	0	chodir
tentacle	0	0	0	0	0	0	0	0	0	0	chodir
tentative	0	0	0	0	0	0	0	0	0	0	taxminiy
tenth	0	0	0	0	0	0	0	0	0	0	o'ninchi
tenths	0	0	0	0	0	0	0	0	0	0	o'ndan bir
tenuous	0	0	0	0	0	0	0	0	0	0	zaif
tenure	0	0	0	0	0	0	0	0	0	0	egalik
tepid	0	0	0	0	0	0	0	0	0	0	iliq
term	0	0	0	0	0	0	0	0	0	0	muddat
terminal	0	0	0	1	0	1	0	1	0	0	Terminal
terminate	0	0	0	0	0	0	0	1	0	0	tugatish
termination	0	0	0	0	0	1	0	1	0	0	tugatish
terminus	0	0	0	0	0	0	0	0	0	0	oxiri
termite	0	0	1	0	0	1	0	0	0	0	termit
terms	0	0	0	0	0	0	0	0	0	0	shartlari
tern	0	0	0	0	0	0	0	0	0	0	tern
ternary	0	0	0	0	0	0	0	0	0	0	uchlik
terrace	0	0	0	0	0	0	0	0	0	0	teras
terrestrial	0	0	0	0	0	0	0	0	0	0	yerdagi
terrible	1	0	1	1	0	1	0	1	0	0	qo'rqinchli
terribly	0	0	0	0	0	0	0	1	0	0	dahshatli
terrier	0	0	0	0	0	0	0	0	0	0	teriyer
terrific	0	0	0	0	0	0	0	1	0	0	ajoyib
territorial	0	0	0	0	0	0	0	0	0	0	hududiy
territory	0	0	0	0	0	0	0	0	0	0	hudud
terror	0	0	0	1	0	1	0	0	0	0	terror
terrorism	1	0	1	1	0	1	0	1	0	0	terrorizm
terrorist	1	0	1	1	0	1	0	1	1	0	terrorchi
terrorize	1	0	0	1	0	1	0	1	0	0	dahshatga solish
terse	0	0	0	0	0	0	0	0	0	0	qisqacha
tertiary	0	0	0	0	0	0	0	0	0	0	uchinchi darajali
test	0	0	0	0	0	0	0	0	0	0	sinov
testament	0	1	0	0	0	0	0	0	0	1	vasiyatnoma
testify	0	0	0	0	0	0	0	0	0	0	guvohlik berish
testimonial	0	0	0	0	0	0	0	0	0	0	guvohlik
testimony	0	0	0	0	0	0	0	0	0	1	guvohlik
tetanus	0	0	1	0	0	1	0	0	0	0	qoqshol
tether	0	0	0	0	0	1	0	0	0	0	bog'lash
tethered	0	0	0	0	0	0	0	0	0	0	bog'langan
tetrahedral	0	0	0	0	0	0	0	0	0	0	tetraedral
text	0	0	0	0	0	0	0	0	0	0	matn
textbook	0	0	0	0	0	0	0	0	0	0	darslik
textile	0	0	0	0	0	0	0	0	0	0	to'qimachilik
textural	0	0	0	0	0	0	0	0	0	0	teksturali
texture	0	0	0	0	0	0	0	0	0	0	tekstura
thankful	0	0	0	0	1	0	1	0	0	0	rahmat
thanksgiving	0	0	0	0	1	0	1	0	0	0	minnatdorchilik
thatch	0	0	0	0	0	0	0	0	0	0	somon
thaw	0	0	0	0	0	0	0	0	0	0	erish
theater	0	0	0	0	0	0	0	0	0	0	teatr
theatrical	0	0	0	0	0	0	0	0	0	0	teatrlashtirilgan
theft	1	0	1	1	0	1	0	1	0	0	o'g'irlik
theism	0	0	1	0	0	1	0	0	0	0	teizm
theistic	0	0	0	0	0	0	0	0	0	0	teistik
theme	0	0	0	0	0	0	0	0	0	0	mavzu
theocracy	0	0	0	0	0	0	0	0	0	0	teokratiya
theocratic	1	0	0	1	0	1	0	1	0	1	teokratik
theologian	0	0	0	0	0	0	0	0	0	0	ilohiyotchi
theological	0	0	0	0	0	0	0	0	0	1	teologik
theology	0	1	0	0	0	0	0	0	0	0	ilohiyot
theorem	0	0	0	0	0	0	0	0	0	1	teorema
theoretical	0	0	0	0	0	0	1	0	0	0	nazariy
theory	0	1	0	0	0	0	0	0	0	1	nazariya
therapeutic	0	0	0	0	1	0	1	0	0	1	terapevtik
therapeutics	0	0	0	0	0	0	1	0	0	0	terapevtik vositalar
thereabouts	0	0	0	0	0	0	0	0	0	0	u haqida
thereof	0	0	0	0	0	0	0	0	0	0	undan
therewith	0	0	0	0	0	0	0	0	0	0	shu bilan
thermal	0	0	0	0	0	0	0	0	0	0	issiqlik
thermocouple	0	1	0	0	0	0	0	0	0	0	termojuft
thermodynamics	0	0	0	0	0	0	0	0	0	0	termodinamika
thermometer	0	0	0	0	0	0	0	0	0	1	termometr
thermostat	0	0	0	0	0	0	0	0	0	0	termostat
thesaurus	0	0	0	0	0	0	0	0	0	0	tezaurus
thesis	0	0	0	0	0	0	0	0	0	0	tezis
thick	0	0	0	0	0	0	0	0	0	0	qalin
thicken	0	0	0	0	0	0	0	0	0	0	qalinlashtirmoq
thickening	0	0	0	0	0	0	0	0	0	0	qalinlashuv
thicket	0	0	0	0	0	0	0	0	0	0	chakalakzor
thickness	0	0	0	0	0	0	0	0	0	0	qalinligi
thief	1	0	1	1	0	1	0	1	1	0	o'g'ri
thimble	0	0	0	0	0	0	0	0	0	0	uchburchak
thin	0	0	0	0	0	0	0	0	0	0	yupqa
thing	0	0	0	0	0	0	0	0	0	0	narsa
things	0	0	0	0	0	0	0	0	0	0	narsalar
thinker	0	0	0	0	0	0	1	0	0	0	mutafakkir
thinking	0	0	0	0	0	0	0	0	0	0	fikrlash
thirds	0	0	0	0	0	0	0	0	0	0	uchdan bir qismi
thirst	0	1	0	0	0	0	0	1	1	0	tashnalik
thirsty	0	0	0	0	0	1	0	0	0	0	chanqagan
thirteen	0	0	0	0	0	0	0	0	0	0	o'n uch
thirteenth	0	0	0	1	0	0	0	0	0	0	o'n uchinchi
thistle	0	0	0	0	0	0	0	0	0	0	qushqo'nmas
thither	0	0	0	0	0	0	0	0	0	0	u yerda
thong	0	0	0	0	0	0	0	0	0	0	tanga
thorn	0	0	0	0	0	1	0	0	0	0	tikan
thorny	0	0	0	1	0	1	0	0	0	0	tikanli
thoroughbred	0	0	0	0	0	0	1	0	0	0	zotli
thoroughfare	0	0	0	0	0	0	0	0	0	0	magistral yo'l
thought	0	1	0	0	0	0	0	0	0	0	o'yladi
thoughtful	0	0	0	0	0	0	1	0	0	1	o'ychan
thoughtfulness	0	0	0	0	0	0	1	0	0	0	o'ychanlik
thoughtless	1	0	1	0	0	1	0	0	0	0	o'ylamasdan
thoughts	0	0	0	0	0	0	0	0	0	0	fikrlar
thousand	0	0	0	0	0	0	0	0	0	0	ming
thrash	1	0	1	1	0	1	0	1	0	0	urish
thread	0	0	0	0	0	0	0	0	0	0	ip
threat	1	0	0	1	0	1	0	0	0	0	tahdid
threaten	1	1	0	1	0	1	0	0	0	0	tahdid qilish
threatening	1	0	1	1	0	1	0	0	0	0	tahdid qilish
threefold	0	0	0	0	0	0	0	0	0	0	uch barobar
thresh	1	0	0	1	0	1	0	1	0	0	xirmon
threshold	0	0	0	0	0	0	0	0	0	0	chegara
thrice	0	0	0	0	0	0	0	0	0	0	uch marta
thrift	0	0	1	0	0	0	1	0	0	1	tejamkorlik
thrifty	0	0	0	0	0	0	0	0	0	0	tejamkor
thrill	0	1	0	1	1	0	1	0	1	0	hayajon
thrilling	0	1	0	0	1	0	1	0	1	0	hayajonli
thriving	0	1	0	0	1	0	1	0	0	0	gullab-yashnamoqda
throat	0	0	0	0	0	0	0	0	0	0	tomoq
throb	0	0	0	1	0	1	0	1	0	0	urish
throbbing	0	0	0	0	0	0	0	0	0	0	titroq
throne	0	0	0	0	0	0	1	0	0	1	taxt
throng	0	0	0	0	0	0	0	0	0	0	olomon
throttle	1	0	0	0	0	1	0	0	0	0	gaz kelebeği
throw	0	0	0	0	0	0	0	0	0	0	tashlash
thrush	0	0	0	0	0	0	0	0	0	0	qo'ziqorin
thrust	0	0	0	0	0	0	0	0	0	0	surish
thud	0	0	0	0	0	0	0	0	0	0	zarba
thug	1	0	1	1	0	1	0	0	0	0	bezori
thumb	0	0	0	0	0	0	0	0	0	0	bosh barmog'i
thump	1	0	0	0	0	1	0	0	0	0	urish
thumping	0	0	0	1	0	0	0	0	0	0	urish
thunder	0	0	0	0	0	0	0	0	0	0	momaqaldiroq
thunderbolt	0	0	0	0	0	0	0	0	0	0	momaqaldiroq
thundering	1	0	0	1	0	1	0	0	0	0	momaqaldiroq
thunderstorm	0	0	0	0	0	0	0	0	0	0	momaqaldiroq
thwart	0	0	0	0	0	1	0	0	1	0	to'sqinlik qilmoq
thyme	0	0	0	0	0	0	0	0	0	0	kekik
tiara	0	0	0	0	0	0	0	0	0	0	tiara
tick	0	0	0	0	0	0	0	0	0	0	belgi
ticker	0	0	0	0	0	0	0	0	0	0	ticker
ticket	0	0	0	0	0	0	0	0	0	0	chipta
tickle	0	1	0	0	1	0	1	0	1	1	qitiqlash
ticklish	0	0	0	0	0	0	0	0	0	0	qitiqli
tidal	0	0	0	0	0	0	0	0	0	0	suv toshqini
tidbit	0	0	0	0	0	0	0	0	0	0	ma'lumot
tide	0	0	0	0	0	0	0	0	0	0	to'lqin
tidings	0	0	0	0	0	0	0	0	0	0	xabarlar
tie	0	0	0	0	0	0	0	0	0	0	galstuk
tier	0	0	0	0	0	0	0	0	0	0	daraja
tiff	1	0	0	0	0	1	0	0	0	0	tiff
tiger	0	0	0	0	0	0	0	0	0	0	yo'lbars
tighten	1	0	0	0	0	0	0	0	0	0	torting
tightness	0	0	0	0	0	0	0	0	0	0	qattiqlik
tights	0	0	0	0	0	0	0	0	0	0	taytlar
tilde	0	0	0	0	0	0	0	0	0	0	tilda
tile	0	0	0	0	0	0	0	0	0	0	kafel
tiling	0	0	0	0	0	0	1	0	0	0	plitka qo'yish
till	0	0	0	0	0	0	0	0	0	0	gacha
tillage	0	0	0	0	0	0	0	0	0	0	yerga ishlov berish
tiller	0	0	0	0	0	0	0	0	0	0	ishlov beruvchi
tilt	0	0	0	0	0	0	0	0	0	0	egilish
tilting	0	0	0	0	0	0	0	0	0	0	egilish
timber	0	0	0	0	0	0	0	0	0	0	yog'och
timberland	0	0	0	0	0	0	0	0	0	0	timberland
timbre	0	0	0	0	0	0	0	0	0	0	tembr
time	0	1	0	0	0	0	0	0	0	0	vaqt
timeliness	0	0	0	0	0	0	0	0	0	0	vaqtlilik
timely	0	0	0	0	0	0	1	0	0	0	o'z vaqtida
timepiece	0	0	0	0	0	0	0	0	0	0	soat
timid	0	0	0	1	0	1	0	1	0	0	qo'rqoq
timidity	0	1	0	1	0	1	0	0	0	0	qo'rqoqlik
tin	0	0	0	0	0	0	0	0	0	0	qalay
tincture	0	0	0	0	0	0	0	0	0	0	damlamasi
tine	0	0	0	0	0	0	0	0	0	0	tish
tinge	0	0	0	0	0	0	0	0	0	0	tus
tingle	0	0	0	0	0	0	0	0	0	0	qichishish
tingling	0	0	0	0	0	0	0	0	0	0	karıncalanma
tinker	0	0	0	0	0	0	0	0	0	0	tinker
tinkering	0	0	0	0	0	0	0	0	0	0	tinkerlik
tinnitus	0	0	0	0	0	0	0	0	0	0	tinnitus
tinsel	0	0	0	0	1	0	1	0	0	0	tinsel
tint	0	0	0	0	0	0	0	0	0	0	rang berish
tiny	0	0	0	0	0	0	0	0	0	0	mayda
tip	0	0	0	0	0	0	0	0	0	0	maslahat
tipsy	0	0	0	0	0	1	0	0	0	0	zerikarli
tirade	1	0	1	0	0	1	0	0	0	0	tirad
tire	0	0	0	0	0	0	0	0	0	0	shina
tired	0	0	0	0	0	1	0	0	0	0	charchagan
tiredness	0	0	0	0	0	1	0	0	0	0	charchoq
tiresome	0	0	0	0	0	1	0	0	0	0	zerikarli
tissue	0	0	0	0	0	0	0	0	0	0	to'qimalar
tit	0	0	0	0	0	1	0	0	0	0	tit
titanic	0	0	0	0	0	0	0	0	0	0	titanik
tithe	0	0	0	0	0	0	0	0	0	0	ushr
title	0	0	0	0	0	0	1	0	0	1	sarlavha
titled	0	0	0	0	0	0	0	0	0	0	sarlavhali
titty	0	0	0	0	0	0	0	0	0	0	titty
titular	0	0	0	0	0	0	0	0	0	0	nomli
toad	0	0	1	0	0	1	0	0	0	0	qurbaqa
toast	0	0	0	0	1	0	1	0	0	0	tushdi
tobacco	0	0	0	0	0	1	0	0	0	0	tamaki
toby	0	0	0	0	0	0	0	0	0	0	tobi
tod	0	0	0	0	0	0	0	0	0	0	tod
today	0	0	0	0	0	0	0	0	0	0	Bugun
toe	0	0	0	0	0	0	0	0	0	0	oyoq barmog'i
toga	0	0	0	0	0	0	0	0	0	0	toga
toil	0	0	0	0	0	0	0	0	0	0	mehnat qilish
toilet	0	0	1	0	0	1	0	0	0	0	hojatxona
toils	0	0	0	0	0	1	0	0	0	0	mehnatlar
token	0	0	0	0	0	0	0	0	0	0	token
tolerance	0	0	0	0	0	0	0	0	0	0	bag'rikenglik
tolerant	0	0	0	0	0	0	1	0	0	0	bardoshli
tolerate	1	0	0	0	0	1	0	1	0	0	chidash
toleration	0	0	0	0	0	0	1	0	0	0	bag'rikenglik
toll	0	0	0	0	0	0	0	0	0	0	Yo'l uchun haq
tomahawk	0	0	0	0	0	0	0	0	0	0	tomahawk
tomb	0	0	0	0	0	0	0	1	0	0	qabr
tomcat	0	0	0	0	0	0	0	0	0	0	tomcat
tome	0	0	0	0	0	0	0	0	0	0	menga
tomorrow	0	1	0	0	0	0	0	0	0	0	ertaga
ton	0	0	0	0	0	0	0	0	0	0	tonna
tone	0	0	0	0	0	0	0	0	0	0	ohang
tong	0	0	0	0	0	0	0	0	0	0	qisqich
tongs	0	0	0	0	0	0	0	0	0	0	qisqichlar
tongue	0	0	0	0	0	0	0	0	0	0	til
tonic	0	0	0	0	0	0	0	0	0	0	tonik
tonnage	0	0	0	0	0	0	0	0	0	0	tonnaj
tonsils	0	0	0	0	0	0	0	0	0	0	bodomsimon bezlar
tooling	0	0	0	0	0	0	0	0	0	0	asboblar
tooth	0	0	0	0	0	0	0	0	0	0	tish
toothache	0	0	0	1	0	1	0	0	0	0	tish og'rig'i
toothed	0	0	0	0	0	0	0	0	0	0	tishli
toothless	0	0	0	0	0	0	0	0	0	0	tishsiz
top	0	1	0	0	0	0	1	0	0	1	yuqori
topaz	0	0	0	0	0	0	0	0	0	0	topaz
topic	0	0	0	0	0	0	0	0	0	0	mavzu
topical	0	0	0	0	0	0	0	0	0	0	dolzarb
topographic	0	0	0	0	0	0	0	0	0	0	topografik
topographical	0	0	0	0	0	0	0	0	0	0	topografik
topography	0	0	0	0	0	0	0	0	0	0	topografiya
topple	0	0	0	0	0	0	0	0	1	0	ag'darish
tor	0	0	0	0	0	0	0	0	0	0	tor
torch	0	0	0	0	0	0	0	0	0	0	mash'al
torment	1	0	0	1	0	1	0	1	0	0	azob
torn	0	0	0	0	0	1	0	0	0	0	yirtilgan
tornado	0	0	0	1	0	0	0	0	0	0	tornado
torpedo	1	0	0	0	0	1	0	0	0	0	torpedo
torrent	0	0	0	1	0	0	0	0	0	0	torrent
torrid	0	0	0	0	0	1	0	0	0	0	qattiq
torsion	0	0	0	0	0	0	0	0	0	0	burilish
torso	0	0	0	0	0	0	0	0	0	0	tanasi
tort	0	0	0	0	0	1	0	0	0	0	huquqbuzarlik
tortious	1	0	1	0	0	1	0	0	0	0	azobli
tortoise	0	0	0	0	0	0	0	0	0	0	toshbaqa
tortuous	0	0	0	0	0	0	0	0	0	0	burilishli
torture	1	1	1	1	0	1	0	1	0	0	qiynoqlar
toss	0	0	0	0	0	0	0	0	0	0	tashlamoq
total	0	0	0	0	0	0	0	0	0	0	jami
totality	0	0	0	0	0	0	0	0	0	0	umumiylik
totally	0	0	0	0	0	0	0	0	0	0	butunlay
tote	0	0	0	0	0	0	0	0	0	0	sumka
totem	0	0	0	0	0	0	0	0	0	0	totem
touch	0	0	0	0	0	0	0	0	0	0	teginish
touched	0	0	0	0	0	1	0	0	0	0	tegdi
touching	0	0	0	0	0	0	0	0	0	0	teginish
touchy	1	0	0	0	0	1	0	1	0	0	ta'sirchan
tough	0	0	0	0	0	1	0	1	0	0	qattiq
toughness	1	0	0	1	0	0	1	0	0	1	qattiqlik
tour	0	0	0	0	0	0	0	0	0	0	sayohat
tourist	0	0	0	0	0	0	0	0	0	0	turist
tourmaline	0	0	0	0	0	0	0	0	0	0	turmalin
tournament	0	0	0	0	0	0	0	0	0	0	turnir
tourniquet	0	0	0	0	0	0	0	0	0	0	turniket
tout	0	0	0	0	0	0	0	0	0	0	tout
tow	0	0	0	0	0	0	0	0	0	0	tortmoq
towel	0	0	0	0	0	0	0	0	0	0	sochiq
tower	0	0	0	0	0	0	1	0	0	0	minora
towering	0	1	0	1	0	0	1	0	0	0	balandparvoz
town	0	0	0	0	0	0	0	0	0	0	shahar
townhouse	0	0	0	0	0	0	0	0	0	0	shaharcha uyi
toxic	0	0	1	0	0	1	0	0	0	0	zaharli
toxicology	0	0	0	0	0	0	0	0	0	0	toksikologiya
toxin	0	0	0	1	0	1	0	0	0	0	toksin
toy	0	0	0	0	0	0	0	0	0	0	o'yinchoq
trace	0	0	0	0	0	0	0	0	0	0	iz
traces	0	0	0	0	0	0	0	0	0	0	izlar
trachea	0	0	0	0	0	0	0	0	0	0	traxeya
tracing	0	0	0	0	0	0	0	0	0	0	kuzatish
track	0	1	0	0	0	0	0	0	0	0	trek
tract	0	0	0	1	0	0	0	0	0	0	trakt
tractable	0	0	0	0	0	0	0	0	0	0	yurish mumkin
traction	0	0	0	0	0	0	0	0	0	0	tortish
tractor	0	0	0	0	0	0	0	0	0	0	traktor
trade	0	0	0	0	0	0	0	0	0	1	savdo
trader	0	0	0	0	0	0	0	0	0	0	savdogar
tradesman	0	0	0	0	0	0	0	0	0	0	savdogar
trading	0	0	0	0	0	0	0	0	0	0	savdo
tradition	0	0	0	0	0	0	0	0	0	0	an'ana
traditional	0	0	0	0	0	0	1	0	0	0	an'anaviy
traffic	0	0	0	0	0	0	0	0	0	0	tirbandlik
tragedy	0	0	0	1	0	1	0	1	0	0	fojia
tragic	0	0	0	0	0	1	0	0	0	0	fojiali
trail	0	0	0	0	0	0	0	0	0	0	iz
train	0	0	0	0	0	0	0	0	0	0	poyezd
trained	0	0	0	0	0	0	0	0	0	0	tarbiyalangan
trainer	0	0	0	0	0	0	0	0	0	1	murabbiy
training	0	0	0	0	0	0	0	0	0	0	trening
trait	0	0	0	0	0	0	0	0	0	0	xususiyat
traitor	1	0	1	1	0	1	0	1	0	0	xoin
trajectory	0	0	0	0	0	0	0	0	0	0	traektoriya
tram	0	0	0	0	0	0	0	0	0	0	tramvay
tramp	0	0	1	1	0	1	0	1	0	0	sershovqin
tramway	0	0	0	0	0	0	0	0	0	0	tramvay
trance	0	0	0	0	0	1	0	0	0	0	trans
tranquil	0	0	0	0	1	0	1	0	0	0	tinch
tranquility	0	0	0	0	1	0	1	0	0	1	xotirjamlik
transact	0	0	0	0	0	0	0	0	0	0	bitim
transaction	0	0	0	0	0	0	0	0	0	1	tranzaksiya
transatlantic	0	0	0	0	0	0	0	0	0	0	transatlantik
transcendence	0	1	0	0	1	0	1	0	1	1	transsendensiya
transcendent	0	0	0	0	0	0	0	0	0	0	transsendent
transcendental	0	0	0	0	0	0	1	0	0	0	transsendental
transcribe	0	0	0	0	0	0	0	0	0	0	transkripsiya qilish
transcriber	0	0	0	0	0	0	0	0	0	0	transkriptor
transcript	0	0	0	0	0	0	0	0	0	1	transkript
transcription	0	0	0	0	0	0	0	0	0	0	transkripsiya
transfer	0	0	0	0	0	0	0	0	0	0	transfer
transference	0	0	0	0	0	0	0	0	0	0	uzatish
transferred	0	0	0	0	0	0	0	0	0	0	uzatildi
transfixed	0	0	0	0	0	0	0	0	0	0	transfiksatsiya qilingan
transform	0	0	0	0	0	0	0	0	0	0	aylantirish
transformation	0	0	0	0	0	0	0	0	0	0	transformatsiya
transfusion	0	0	0	0	0	0	0	0	0	0	qon quyish
transgression	0	0	0	0	0	1	0	0	0	0	huquqbuzarlik
transient	0	0	0	0	0	0	0	0	0	0	vaqtinchalik
transit	0	0	0	0	0	0	0	0	0	0	tranzit
transition	0	0	0	0	0	0	0	0	0	0	o'tish
transitional	0	1	0	0	0	0	0	0	0	0	o'tish davri
transitive	0	0	0	0	0	0	0	0	0	0	tranzitiv
transitory	0	0	0	0	0	0	0	0	0	0	o'tkinchi
translate	0	0	0	0	0	0	0	0	0	0	tarjima qiling
translation	0	0	0	0	0	0	0	0	0	1	tarjima
translocation	0	0	0	0	0	0	0	0	0	0	translokatsiya
translucent	0	0	0	0	0	0	0	0	0	0	shaffof
transmission	0	0	0	0	0	0	0	0	0	0	yuqish
transmit	0	0	0	0	0	0	0	0	0	0	uzatish
transmutation	0	0	0	0	0	0	0	0	0	0	transmutatsiya
transom	0	0	0	0	0	0	0	0	0	0	transom
transparency	0	0	0	0	0	0	0	0	0	0	shaffoflik
transparent	0	0	0	0	0	0	0	0	0	0	shaffof
transplant	0	0	0	0	0	0	0	0	0	0	transplantatsiya
transplantation	0	0	0	0	0	0	0	0	0	0	transplantatsiya
transport	0	0	0	0	0	0	0	0	0	0	transport
transportation	0	0	0	0	0	0	0	0	0	0	transport
transpose	0	0	0	0	0	0	0	0	0	0	ko'chirish
transposition	0	0	0	0	0	0	0	0	0	0	transpozitsiya
transverse	0	0	0	0	0	0	0	0	0	0	ko'ndalang
trap	0	0	0	0	0	0	0	0	0	0	tuzoq
trapping	0	0	0	0	0	0	0	0	0	0	tuzoqqa tushirish
trappings	0	0	0	0	0	1	0	0	0	0	tuzoqlar
traps	0	0	0	0	0	1	0	0	0	0	tuzoqlar
trash	0	0	1	0	0	1	0	1	0	0	axlat
trashy	0	0	1	0	0	1	0	0	0	0	axlat
traumatic	1	0	0	1	0	1	0	1	0	0	travmatik
travail	0	0	0	0	0	1	0	0	0	0	azob
travel	0	0	0	0	0	0	0	0	0	0	sayohat
traveler	0	0	0	0	0	0	0	0	0	0	sayohatchi
traveling	0	0	0	0	0	0	1	0	0	0	sayohat
traverse	0	0	0	0	0	0	0	0	0	0	o'tish
travesty	0	0	1	1	0	1	0	1	0	0	travesti
trawl	0	0	0	0	0	0	0	0	0	0	trol
trawler	0	0	0	0	0	0	0	0	0	0	trol kemasi
tray	0	0	0	0	0	0	0	0	0	0	laganda
treacherous	1	0	1	1	0	1	0	0	0	0	xoin
treachery	1	0	0	1	0	1	0	1	1	0	xiyonat
tread	0	0	0	0	0	0	0	0	0	0	qadam
treadmill	0	1	0	0	0	0	0	0	0	0	yugurish yo'lakchasi
treason	1	0	1	1	0	1	0	0	1	0	xiyonat
treasure	0	1	0	0	1	0	1	0	0	1	xazina
treasurer	0	0	0	0	0	0	0	0	0	1	xazinachi
treasury	0	0	0	0	0	0	0	0	0	0	xazina
treat	1	1	1	1	1	1	1	1	1	1	davolash
treatise	0	0	0	0	0	0	0	0	0	0	risola
treatment	0	0	0	0	0	0	0	0	0	0	davolash
treaty	0	0	0	0	0	0	0	0	0	0	shartnoma
treble	0	0	0	0	0	0	0	0	0	0	uch barobar
tree	1	1	1	0	1	0	1	0	1	1	daraxt
trek	0	0	0	0	0	0	0	0	0	0	trek
trellis	0	0	0	0	0	0	0	0	0	0	panjara
tremble	0	0	0	0	0	0	0	0	0	0	titramoq
trembling	0	0	0	1	0	1	0	0	0	0	titroq
tremendous	0	0	0	0	0	0	0	0	0	0	ulkan
