English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Somali Word
spencer	0	0	0	0	0	0	0	0	0	0	Spencer
spend	0	0	0	0	0	0	0	0	0	0	qarash gareyn
spent	0	0	0	0	0	1	0	0	0	0	kharash gareeyay
sperm	0	0	0	0	0	0	0	0	0	0	shahwada
spew	0	0	1	0	0	0	0	0	0	0	tufid
sphere	0	0	0	0	0	0	0	0	0	0	goob
spherical	0	0	0	0	0	0	0	0	0	0	wareegsan
sphinx	0	0	0	0	0	0	0	0	0	0	sphinx
spice	0	0	0	0	0	0	1	0	0	0	xawaashka
spicy	0	0	0	0	0	0	0	0	0	0	basbaas leh
spider	0	0	1	1	0	0	0	0	0	0	caaro
spigot	0	0	0	0	0	0	0	0	0	0	caaro
spike	0	0	0	1	0	0	0	0	0	0	baraarujin
spiked	0	0	0	0	0	0	0	0	0	0	kabisay
spiky	0	0	0	0	0	0	0	0	0	0	basbaaska leh
spill	0	0	0	0	0	0	0	0	0	0	daatay
spin	0	0	0	0	0	0	0	0	0	0	miiqan
spinal	0	0	0	0	0	0	0	0	0	0	laf dhabarta
spindle	0	0	0	0	0	0	0	0	0	0	dunta dunta
spine	1	0	0	0	0	1	1	0	0	0	laf dhabarta
spinning	0	0	0	0	0	0	0	0	0	0	wareegaysa
spinster	0	0	0	1	0	1	0	1	0	0	spinster
spiny	0	0	0	0	0	0	0	0	0	0	lafdhabarta
spiral	0	0	0	0	0	0	0	0	0	0	wareegsan
spire	0	0	0	0	0	0	0	0	0	0	cufan
spirit	0	0	0	0	0	0	1	0	0	0	ruux
spirits	0	1	0	0	1	0	1	0	1	0	ruuxaan
spiritual	0	0	0	0	0	0	0	0	0	0	ruuxiyan
spirituality	0	0	0	0	0	0	0	0	0	0	ruuxnimada
spit	0	0	1	0	0	0	0	0	0	0	candhuuf
spite	1	0	0	0	0	1	0	0	0	0	cayda
spiteful	1	0	0	0	0	1	0	0	0	0	caasinimo
splash	0	0	0	0	0	0	0	0	1	0	firidhsan
spleen	0	0	0	0	0	0	0	0	0	0	beeryaro
splendid	0	0	0	0	1	0	1	0	1	0	qurux badan
splendor	0	1	0	0	1	0	1	0	1	0	qurux
splice	0	0	0	0	0	0	0	0	0	0	kala goyn
spline	0	0	0	0	0	0	0	0	0	0	kabitaanka
splint	0	0	0	0	0	0	0	0	0	0	kabka
splinter	0	0	0	0	0	1	0	0	0	0	kabid
split	0	0	0	0	0	1	0	0	0	0	kala qaybsanaan
splitting	0	0	0	0	0	1	0	1	0	0	kala qaybsanaan
splurge	0	0	0	0	0	0	0	0	0	0	splurge
spoil	0	0	1	0	0	1	0	0	0	0	kharribid
spoiler	0	0	0	0	0	1	0	1	0	0	qaswadayaasha
spoiling	0	0	0	0	0	0	0	0	0	0	kharriban
spoke	0	0	0	0	0	1	0	0	0	0	hadlay
spoken	0	0	0	0	0	0	0	0	0	0	lagu hadlo
spokesman	0	0	0	0	0	0	0	0	0	1	afhayeenka
sponge	0	0	0	0	0	1	0	0	0	0	isbuunyo
spongy	0	0	0	0	0	0	0	0	0	0	isbuunyo
sponsor	0	0	0	0	0	0	1	0	0	1	kafaala qaado
sponsorship	0	0	0	0	0	0	0	0	0	0	kafaalaqaadid
spoof	0	0	0	0	0	0	0	0	0	0	xabo
spook	0	0	0	1	0	1	0	0	0	0	hadal
spoon	0	0	0	0	0	0	0	0	0	0	qaaddo
spoonful	0	0	0	0	0	0	0	0	0	0	malqacadaysan
sporadic	0	0	0	0	0	0	0	0	0	0	goos goos ah
spore	0	0	0	0	0	0	0	0	0	0	kudka
sport	0	0	0	0	0	0	0	0	0	0	ciyaaraha
sporting	0	0	0	0	0	0	0	0	0	0	ciyaaraha
sports	0	0	0	0	0	0	0	0	0	0	ciyaaraha
sportsman	0	0	0	0	0	0	0	0	0	0	cayaartoyga
spot	0	0	0	0	0	0	0	0	0	0	bar
spotless	0	0	0	0	0	0	1	0	0	1	dhib la'aan
spotted	0	0	0	0	0	0	0	0	0	0	la arkay
spotty	0	0	0	0	0	0	0	0	0	0	dhib badan
spousal	0	0	0	0	0	0	0	0	0	0	xaaska
spouse	0	0	0	0	1	0	1	0	0	1	xaaska
spout	0	0	0	0	0	0	0	0	0	0	tufaax
sprain	0	0	0	0	0	1	0	1	0	0	murgacashada
sprawl	0	0	0	0	0	0	0	0	0	0	fidsan
spray	0	0	0	0	0	0	0	0	0	0	buufin
spread	0	0	0	0	0	0	0	0	0	0	faafitaan
spree	0	0	0	0	0	1	0	0	0	0	fidin
sprinkling	0	0	0	0	0	0	0	0	0	0	rushaynta
sprite	0	0	0	1	0	1	0	0	0	0	sprite
sprout	0	0	0	0	0	0	0	0	0	0	biqil
spruce	0	0	0	0	0	0	1	0	0	0	spruce
spur	0	0	0	1	0	0	0	0	0	0	kicin
spurious	0	0	1	0	0	1	0	0	0	0	khayaali
spurred	0	0	0	0	0	0	0	0	0	0	kicin
spurt	0	0	0	0	0	0	0	0	0	0	kicin
spy	0	0	0	0	0	0	0	0	0	0	basaas
squad	0	0	0	0	0	0	0	0	0	0	kooxda
squadron	0	0	0	0	0	0	0	0	0	0	kooxda
squall	0	0	0	1	0	1	0	1	0	0	kufsan
squamous	0	0	0	0	0	0	0	0	0	0	qallafsanaan
square	0	0	0	0	0	0	0	0	0	0	afar geesle
squat	0	0	0	0	0	0	0	0	0	0	foorarsanaan
squatter	0	0	0	0	0	1	0	0	0	0	dabadhilif
squeak	0	0	0	0	0	0	0	0	0	0	gariir
squeal	0	0	0	0	0	0	0	0	0	0	qaylo
squeamish	0	0	1	1	0	1	0	0	0	0	gariir
squeeze	0	0	0	0	0	0	0	0	0	0	tuujin
squeezing	0	0	0	0	0	0	0	0	0	0	tuujin
squelch	1	0	1	0	0	1	0	0	0	0	xajin
squint	0	0	0	0	0	0	0	0	0	0	dhuudhuuban
squire	0	0	0	0	0	0	0	0	0	0	dabac
squirm	0	0	1	0	0	1	0	0	0	0	gariir
squirrel	0	0	0	0	0	0	0	0	0	0	dabagaalle
squirt	0	0	0	0	0	0	0	0	0	0	dabaro
stab	1	0	0	1	0	1	0	1	1	0	mindidii
stability	0	0	0	0	0	0	0	0	0	0	xasiloonida
stable	0	0	0	0	0	0	1	0	0	1	deggan
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	raasamaal
staff	0	0	0	0	0	0	0	0	0	0	shaqaalaha
stag	0	0	0	0	0	0	0	0	0	0	dibidii
stage	0	0	0	0	0	0	0	0	0	0	Marxalad
stagger	0	0	0	0	0	0	0	0	1	0	gariirsan
staggering	0	0	0	0	0	1	0	0	0	0	gariirsan
stagnant	0	0	0	0	0	1	0	1	0	0	fadhiid ah
stagnation	0	0	0	0	0	0	0	0	0	0	fadhiidnimo
staid	0	0	0	0	0	0	0	0	0	0	joogsatay
stain	0	0	1	0	0	1	0	0	0	0	wasakh
stainless	0	0	0	0	0	0	1	0	0	0	aan lahayn
stair	0	0	0	0	0	0	0	0	0	0	jaranjarada
staircase	0	0	0	0	0	0	0	0	0	0	jaranjarada
stairway	0	0	0	0	0	0	0	0	0	0	jaranjarada
stake	0	0	0	0	0	0	0	0	0	0	saamiga
stale	0	0	0	0	0	1	0	0	0	0	fadhiid ah
stalemate	1	0	1	0	0	0	0	0	0	0	ismarinwaad
stalk	0	0	0	1	0	1	0	0	0	0	dabo
stall	0	0	1	0	0	0	0	0	0	0	fadhiid
stallion	0	0	0	0	0	0	1	0	0	0	baalle
stalls	0	0	0	0	0	0	0	0	0	0	dukaamada
stalwart	0	0	0	0	0	0	1	0	0	0	fadhiid
stamina	0	0	0	0	0	0	1	0	0	1	adkaysi
stamp	0	0	0	0	0	0	0	0	0	0	shaambad
stand	0	0	0	0	0	0	0	0	0	0	istaag
standard	0	0	0	0	0	0	0	0	0	0	heerka
standardize	0	0	0	0	0	0	0	0	0	0	habayn
standing	0	0	0	0	0	0	1	0	0	0	taagan
standoff	1	0	0	1	0	1	0	0	0	0	is taagid
standpoint	0	0	0	0	0	0	0	0	0	0	aragtida
standstill	1	0	0	0	0	1	0	0	0	0	istaagid
stanza	0	0	0	0	0	0	0	0	0	0	stanza
staple	0	0	0	0	0	0	0	0	0	0	daruuriga
star	0	1	0	0	1	0	1	0	0	1	xiddiga
starboard	0	0	0	0	0	0	0	0	0	0	starboard
starch	0	0	0	0	0	0	0	0	0	0	istaarijka
stare	0	0	0	0	0	0	0	0	0	0	dhaygag
staring	0	0	0	0	0	1	0	0	0	0	dhaygagsan
stark	0	0	0	0	0	1	0	0	0	1	adag
starlight	0	0	0	0	0	0	1	0	0	0	iftiinka xiddigaha
starry	0	1	0	0	1	0	1	0	0	0	xiddigle
stars	0	0	0	0	0	0	0	0	0	0	xiddigaha
start	0	1	0	0	0	0	0	0	0	0	bilow
startle	0	0	0	1	0	1	0	0	1	0	argagax
startling	0	0	0	0	0	0	0	0	1	0	naxdin leh
starvation	0	0	0	1	0	1	0	1	0	0	gaajo
starved	0	0	0	0	0	1	0	0	0	0	gaajaysan
starving	0	0	0	0	0	1	0	0	0	0	gaajoonaysa
state	0	0	0	0	0	0	0	0	0	0	gobol
stately	0	0	0	0	0	0	1	0	0	0	si sharaf leh
statement	0	0	0	0	0	0	1	0	0	1	hadal
stateroom	0	0	0	0	0	0	0	0	0	0	qolka dawladda
statesman	0	0	0	0	0	0	0	0	0	0	dawlad-goboleed
static	0	0	0	0	0	0	0	0	0	0	taagan
statics	0	0	0	0	0	0	0	0	0	0	statics
station	0	0	0	0	0	0	0	0	0	0	saldhig
stationary	0	0	0	0	0	1	0	0	0	0	taagan
stationery	0	0	0	0	0	0	0	0	0	0	qalabka waraaqaha
statistical	0	0	0	0	0	0	0	0	0	1	tirakoob
statistician	0	0	0	0	0	0	0	0	0	0	xisaabiye
stator	0	0	0	0	0	0	0	0	0	0	stator
statuary	0	0	0	0	0	0	0	0	0	0	statuary
statue	0	0	0	0	0	0	1	0	0	0	taallo
statuette	0	0	0	0	0	0	0	0	0	0	taallo
stature	0	0	0	0	0	0	0	0	0	0	dhererka
status	0	0	0	0	0	0	1	0	0	0	heerka
statute	0	0	0	0	0	0	0	0	0	0	xeer
statutory	0	0	0	0	0	0	0	0	0	0	sharci ah
staunch	0	0	0	0	0	0	1	0	0	0	adag
stave	0	0	0	0	0	1	0	0	0	0	Ul
stay	0	0	0	0	0	0	0	0	0	0	joog
stayed	0	0	0	0	0	0	0	0	0	0	joogay
stays	0	0	0	0	0	0	0	0	0	0	joogi
stead	0	0	0	0	0	0	0	0	0	0	halkii
steadfast	0	0	0	0	0	0	1	0	0	1	adkaysan
steady	0	0	0	0	0	0	0	0	1	1	joogto ah
steal	1	0	0	1	0	1	0	1	0	0	xado
stealing	0	0	1	1	0	1	0	0	0	0	xatooyo
stealth	0	0	0	0	0	0	0	0	1	0	qarsoodi
stealthily	0	0	0	0	0	0	0	0	1	0	si qarsoodi ah
stealthy	0	1	0	1	0	1	0	0	1	0	qarsoodi ah
steamboat	0	0	0	0	0	0	0	0	0	0	doomaha uumiga
steamer	0	0	0	0	0	0	0	0	0	0	uumiye
steamroller	0	0	0	0	0	0	0	0	0	0	uumi-roolaha
steamship	0	0	0	0	0	0	0	0	0	0	uumi
steamy	0	0	0	0	0	0	0	0	0	0	uumiye
steel	0	0	0	0	0	0	0	0	0	0	bir
steep	0	0	0	0	0	0	0	0	0	0	taag
steeple	0	0	0	0	0	0	0	0	0	0	qallafsanaan
steer	0	0	0	0	0	0	0	0	0	0	isteerin
stellar	0	0	0	0	0	0	1	0	0	0	xiddigiye
stem	0	0	0	0	0	0	0	0	0	0	jirid
stench	0	0	0	0	0	0	0	0	0	0	ur
stencil	0	0	0	0	0	0	0	0	0	0	stencil
step	0	0	0	0	0	0	0	0	0	0	tallaabo
steppe	0	0	0	0	0	0	0	0	0	0	taako
steps	0	0	0	0	0	0	0	0	0	0	talaabooyinka
stereoscopic	0	0	0	0	0	0	0	0	0	0	stereoscopic
stereotype	0	0	0	0	0	1	0	0	0	0	stereotype
stereotyped	0	0	0	0	0	1	0	0	0	0	aragti la'aan
sterile	0	0	0	0	0	1	0	1	0	0	madhalays ah
sterility	0	0	0	0	0	1	0	0	0	0	madhalaysnimo
sterling	1	1	0	0	1	1	1	0	0	1	Sterling
stern	0	0	0	0	0	1	0	0	0	0	daran
stethoscope	0	0	0	0	0	0	0	0	0	0	stethoscope
stew	0	0	0	0	0	0	0	0	0	0	fuud
steward	0	0	0	0	0	0	1	0	0	1	wakiil
stewardship	0	0	0	0	0	0	0	0	0	0	wakiilnimo
stick	0	0	0	0	0	0	0	0	0	0	ul
sticking	0	0	0	0	0	0	0	0	0	0	ku dheggan
sticky	0	0	1	0	0	0	0	0	0	0	dhegdhegaysan
stiff	0	0	0	0	0	1	0	0	0	0	qallafsanaan
stiffen	0	0	0	0	0	0	0	0	0	0	qallafsanaan
stiffness	0	0	0	0	0	1	0	0	0	0	qallafsanaan
stifle	0	0	0	0	0	1	0	0	0	0	cabudhin
stifled	1	0	0	1	0	1	0	1	0	0	cabudhin
stifling	0	0	0	0	0	0	0	0	0	0	cabudhinta
stigma	1	0	1	1	0	1	0	1	0	0	ceebayn
stile	0	0	0	0	0	0	0	0	0	0	dharbaaxo
stiletto	0	0	0	0	0	0	0	0	0	0	stiletto
stillborn	0	0	0	0	0	1	0	1	0	0	dhintay
stillness	0	0	0	1	0	0	1	1	0	0	aamusnaan
stilts	0	0	0	0	0	0	0	0	0	0	taagid
stimulant	0	0	0	0	0	0	0	0	0	0	kiciya
stimulation	0	0	0	0	0	0	0	0	0	0	kicinta
stimulus	0	0	0	0	0	0	0	0	0	0	Wax kicinaya
sting	1	0	0	1	0	1	0	0	0	0	qaniinyo
stinging	0	0	0	0	0	1	0	0	0	0	qaniinyo
stingy	1	0	1	1	0	1	0	1	0	0	bakhaylnimo
stink	0	0	1	0	0	1	0	0	0	0	ur
stinking	0	0	1	0	0	1	0	0	0	0	urayaan
stint	0	0	0	1	0	1	0	1	0	0	tirade
stipulate	0	0	0	0	0	0	0	0	0	0	xeerin
stipulation	0	0	0	0	0	0	0	0	0	0	xeerar
stir	0	0	0	0	0	0	0	0	0	0	walaaq
stirring	0	0	0	0	0	0	0	0	0	0	walaaqaya
stitch	0	0	0	0	0	0	0	0	0	0	tolnimo
stock	0	0	0	0	0	0	0	0	0	0	kaydka
stockbroker	0	0	0	0	0	0	0	0	0	0	hantiile
stocking	0	0	0	0	0	0	0	0	0	0	kaydinta
stocks	0	0	0	0	0	1	0	0	0	0	kayd
stole	0	0	0	0	0	0	0	0	0	0	xaday
stolen	1	0	0	0	0	1	0	0	0	0	xaday
stomach	0	0	1	0	0	0	0	0	0	0	caloosha
stone	1	0	0	0	0	1	0	0	0	0	dhagax
stoned	0	0	0	0	0	1	0	0	0	0	dhagxaan
stoneware	0	0	0	0	0	0	0	0	0	0	dhagaxyo
stony	0	0	0	0	0	0	0	0	0	0	dhagax leh
stool	0	0	0	0	0	0	0	0	0	0	saxaro
stools	0	0	1	0	0	1	0	0	0	0	saxaro
stoop	0	0	0	0	0	0	0	0	0	0	foorarsan
stop	0	0	0	0	0	0	0	0	0	0	joojin
stoppage	0	0	0	0	0	1	0	0	0	0	joojinta
stopper	0	0	0	0	0	0	0	0	0	0	joojin
stopping	0	0	0	0	0	0	0	0	0	0	joojinta
stopwatch	0	0	0	0	0	0	0	0	0	0	saacada joogsiga
storage	0	0	0	0	0	0	0	0	0	0	kaydinta
store	0	1	0	0	0	0	1	0	0	0	dukaan
storehouse	0	0	0	0	0	0	0	0	0	0	bakhaar
storing	0	0	0	0	0	0	0	0	0	0	kaydinta
storm	1	0	0	0	0	1	0	0	0	0	duufaan
storming	1	0	0	0	0	0	0	0	0	0	duufaan
stormy	0	0	0	1	0	1	0	0	0	0	duufaan leh
story	0	0	0	0	0	0	0	0	0	0	sheeko
stout	0	0	0	0	0	0	0	0	0	0	adag
stove	0	0	0	0	0	0	0	0	0	0	kariyaha
stow	0	0	0	0	0	0	0	0	0	0	dhir
straddle	0	0	0	0	0	0	0	0	0	0	luqunta
straighten	0	0	0	0	0	0	0	0	0	0	toosin
straightforward	0	0	0	0	0	0	1	0	0	1	toosan
straightway	0	0	0	0	0	0	0	0	0	0	isla markiiba
strained	1	0	0	0	0	1	0	0	0	0	cadaadisay
strait	0	0	0	0	0	0	0	0	0	0	cidhiidhi
straits	0	0	0	1	0	1	0	0	0	0	cidhiidhi
strand	0	0	0	0	0	0	0	0	0	0	xadhig
stranded	0	0	0	0	0	1	0	0	0	0	xayiran
stranger	0	0	0	1	0	1	0	0	0	0	shisheeye
strangle	1	0	1	1	0	1	0	1	1	0	ceejin
strap	0	0	0	0	0	0	0	0	0	0	suunka
strapping	0	0	0	0	0	0	0	0	0	0	suunka
strata	0	0	0	0	0	0	0	0	0	0	strata
strategic	0	0	0	0	0	0	1	0	0	0	istiraatijiyad
strategist	0	1	0	0	0	0	1	0	0	1	istiraatijiyad
strategy	0	0	0	0	0	0	0	0	0	0	xeelad
stratification	0	0	0	0	0	0	0	0	0	0	stratification
stratum	0	0	0	0	0	0	0	0	0	0	stratum
stratus	0	0	0	0	0	0	0	0	0	0	stratus
straw	0	0	0	0	0	0	0	0	0	0	caws
stray	0	0	0	0	0	1	0	0	0	0	baadi
streak	0	0	0	0	0	0	0	0	0	0	dharbaaxo
streaked	0	0	0	0	0	0	0	0	0	0	xariijimo
stream	0	0	0	0	0	0	0	0	0	0	durdurrada
streamer	0	0	0	0	0	0	0	0	0	0	durduriyaha
streaming	0	0	0	0	0	0	0	0	0	0	qulqulka
street	0	0	0	0	0	0	0	0	0	0	waddo
strength	0	0	0	0	0	0	1	0	0	1	xoog
strengthen	0	0	0	0	0	0	1	0	0	0	xoojiyaan
strengthening	0	0	0	0	1	0	1	0	0	1	xoojinta
strenuous	0	0	0	0	0	0	0	0	0	0	dadaal badan
stress	0	0	0	0	0	1	0	0	0	0	stress
stretch	0	0	0	0	0	0	0	0	0	0	kala bixin
stretcher	0	0	0	1	0	0	0	1	0	0	bareelo
stricken	0	0	0	0	0	0	0	1	0	0	ku dhufatay
stride	0	0	0	0	0	0	0	0	0	0	talaabsanaan
strife	1	0	0	0	0	1	0	0	0	0	colaad
strike	1	0	0	0	0	1	0	0	0	0	shaqo joojin
striking	0	0	0	0	0	0	1	0	0	0	garaacid
strikingly	0	0	0	0	0	0	1	0	0	0	si cajiib ah
string	0	0	0	0	0	0	0	0	0	0	xadhig
stringy	0	0	0	0	0	0	0	0	0	0	stringy
strip	0	0	0	0	0	1	0	1	0	0	xadhig
stripe	0	0	0	0	0	1	0	0	0	0	xariijimo
stripped	1	1	1	1	0	1	0	1	0	0	qaawiyey
strive	0	1	0	0	0	0	0	0	0	0	ku dadaal
strobe	0	0	0	0	0	0	0	0	0	0	faalig
stroke	0	0	0	1	0	1	0	1	0	0	istaroog
stroll	0	0	0	0	0	0	0	0	0	0	socod socod
stronghold	0	0	0	0	0	0	0	0	0	0	dhufays
strongly	0	0	0	0	0	0	1	0	0	0	xoog leh
structural	0	0	0	0	0	0	0	0	0	1	dhismeed
structure	0	0	0	0	0	0	1	0	0	1	qaab dhismeedka
struggle	1	0	0	1	0	1	0	1	0	0	halgan
strut	0	0	0	0	0	1	0	0	0	0	strut
stubble	0	0	0	0	0	0	0	0	0	0	jirrid
stubbornness	0	0	0	0	0	0	0	0	0	0	madax adayg
stubby	0	0	0	0	0	0	0	0	0	0	qallafsanaan
stucco	0	0	0	0	0	0	0	0	0	0	stucco
stuck	0	0	0	0	0	0	0	0	0	0	ku dheggan
stud	0	0	0	0	0	0	1	0	0	0	urad
studded	0	0	0	0	0	0	0	0	0	0	bararay
student	0	0	0	0	0	0	0	0	0	0	arday
studied	0	0	0	0	0	0	0	0	0	0	bartay
studio	0	0	0	0	0	0	0	0	0	0	studio
study	0	0	0	0	0	0	1	0	0	0	waxbarasho
stuff	0	0	0	0	0	0	0	0	0	0	alaab
stuffing	0	0	0	0	0	0	0	0	0	0	wax lagu shubo
stuffy	0	0	0	0	0	1	0	0	0	0	cufan
stumble	0	0	0	0	0	1	0	0	0	0	ku turunturoodo
stump	0	0	0	0	0	0	0	0	0	0	jirrid
stunned	0	0	0	1	0	1	0	0	1	0	yaabban
stunt	0	0	0	0	0	0	0	0	0	0	ku tusin
stunted	0	0	0	0	0	1	0	0	0	0	fadhiid
stupendous	0	0	0	0	0	0	0	0	0	0	cajiib ah
stupid	0	0	0	0	0	1	0	0	0	0	doqon
stupidity	0	0	0	0	0	1	0	0	0	0	nacasnimo
stupor	0	0	0	0	0	1	0	0	0	0	caajisnimo
sturdy	0	0	0	0	0	0	1	0	0	0	adag
sturgeon	0	0	0	0	0	0	0	0	0	0	sturgeon
stutter	0	0	0	0	0	0	0	0	0	0	ku turunturoodo
sty	0	0	1	0	0	1	0	0	0	0	sty
style	0	0	0	0	0	0	0	0	0	0	qaab
stylish	0	0	0	0	0	0	0	0	0	0	xarrago leh
subatomic	0	0	0	0	0	0	0	0	0	0	subatomic
subcommittee	0	0	0	0	0	0	0	0	0	0	guddi-hoosaad
subconscious	0	0	0	0	0	0	0	0	0	0	miyir daboolan
subcutaneous	0	0	0	0	0	0	0	0	0	0	maqaarka hoostiisa
subdivide	0	0	0	0	0	0	0	0	0	0	qaybi
subdivision	0	0	0	0	0	0	0	0	0	0	qayb hoosaad
subduction	0	0	0	0	0	0	0	0	0	0	hoosaysiin
subdue	0	0	0	0	0	1	0	0	0	0	sakhiray
subdued	0	0	0	0	0	0	0	0	0	0	la sakhiray
subito	0	0	0	0	0	0	0	0	1	0	subito
subject	0	0	0	0	0	1	0	0	0	0	mowduuca
subjected	0	0	0	0	0	1	0	1	0	0	loo sakhiray
subjection	0	0	0	0	0	1	0	0	0	0	hoosaysiin
subjective	0	0	0	0	0	0	0	0	0	0	shakhsi ahaan
subjugation	1	0	1	1	0	1	0	1	0	0	hoosaysiin
sublimation	0	0	0	0	1	0	1	0	0	0	sublimaynta
subliminal	0	0	0	0	0	0	0	0	0	0	subliminal
submarine	0	0	0	0	0	0	0	0	0	0	badda hoosteeda
submerged	0	0	0	0	0	0	0	0	0	0	quusay
submersible	0	0	0	0	0	0	0	0	0	0	quusin
submission	0	0	0	0	0	0	0	0	0	0	soo gudbin
submit	0	1	0	0	0	0	0	0	0	0	soo gudbin
subordinate	0	0	0	1	0	1	0	0	0	0	hooseeyo
subordination	0	0	0	0	0	0	0	0	0	0	hoosaysiin
subplot	0	0	0	0	0	0	0	0	0	0	hindise-hoosaad
subpoena	0	0	0	0	0	1	0	0	0	0	amar maxkamadeed
subscribe	0	1	0	0	0	0	0	0	0	0	subscribe dheh
subscription	0	0	0	0	0	0	0	0	0	0	rukunid
subsequence	0	0	0	0	0	0	0	0	0	0	xigasho
subsequent	0	0	0	0	0	0	0	0	0	0	xiga
subsequently	0	0	0	0	0	0	0	0	0	0	ka dib
subset	0	0	0	0	0	0	0	0	0	0	qayb-hoosaad
subside	0	0	0	0	0	0	0	0	0	0	hoos u dhigid
subsidence	0	0	0	0	0	1	0	1	0	0	hoos u dhac
subsidiary	0	0	0	0	0	0	0	0	0	0	hoosaad
subsidize	0	0	0	0	0	0	0	0	0	0	kabid
subsidy	1	0	1	0	0	1	0	0	0	0	kabitaan
subsist	0	0	0	0	0	1	0	0	0	0	ku noolaado
subsistence	0	0	0	0	0	0	0	0	0	0	nolol maalmeedka
subsoil	0	0	0	0	0	0	0	0	0	0	dhulka hoostiisa
substance	0	0	0	0	0	0	1	0	0	0	walax
substantially	0	0	0	0	0	0	0	0	0	0	la taaban karo
substantiate	0	0	0	0	0	0	0	0	0	1	caddayn
substantive	0	0	0	0	0	0	1	0	0	0	la taaban karo
substitute	0	0	0	0	0	0	0	0	0	0	badal
substituted	0	0	0	0	0	0	0	0	0	0	lagu beddelay
substitution	0	0	0	0	0	0	0	0	0	0	badalid
substructure	0	0	0	0	0	0	0	0	0	0	dhisme hoose
subterranean	0	0	0	0	0	0	0	0	0	0	dhulka hoostiisa
subtle	0	0	0	0	0	0	0	0	0	0	khiyaano
subtlety	0	0	0	0	0	0	0	0	0	0	daahsoon
subtract	0	0	0	0	0	1	0	0	0	0	ka jar
subtraction	0	0	0	0	0	0	0	0	0	0	kala goyn
subtype	0	0	0	0	0	0	0	0	0	0	nooca hoosaadka
suburb	0	0	0	0	0	0	0	0	0	0	xaafad
suburban	0	0	0	0	0	0	0	0	0	0	magaalada hareeraheeda
suburbs	0	0	0	0	0	0	0	0	0	0	xaafadaha
subversion	1	0	0	1	0	1	0	0	0	0	qaran dumis
subversive	1	0	0	0	0	1	0	0	1	0	qaran dumis
subvert	0	0	1	1	0	1	0	1	0	0	afgembi
subway	0	0	0	0	0	0	0	0	0	0	tareenka dhulka hoostiisa mara
succeed	0	1	0	0	1	0	1	0	1	1	guulayso
succeeding	0	1	0	0	1	0	1	0	0	1	guulaysato
success	0	1	0	0	1	0	1	0	0	0	guul
successful	0	1	0	0	1	0	1	0	0	1	guul
succession	0	0	0	0	0	0	0	0	0	0	isku xigxiga
successive	0	0	0	0	0	0	0	0	0	0	isku xiga
successor	0	0	0	0	0	0	0	0	0	0	dhaxal sugaha
succinct	0	0	0	0	0	0	1	0	0	0	kooban
succulent	0	0	0	0	0	1	1	0	0	0	macaan
succumb	0	0	0	0	0	1	0	0	0	0	raacayn
suck	0	0	0	0	0	1	0	0	0	0	nuugid
sucker	1	0	0	0	0	1	0	0	0	0	nuugid
sucking	0	0	0	0	0	0	0	0	0	0	nuugid
suckling	0	0	0	0	0	0	0	0	0	0	nuugid
suction	0	0	0	0	0	0	0	0	0	0	nuugid
sudden	0	0	0	0	0	0	0	0	1	0	lama filaan ah
suddenly	0	0	0	0	0	0	0	0	1	0	si lama filaan ah
sue	1	0	0	0	0	1	0	1	0	0	dacwayn
suffer	0	0	0	0	0	1	0	0	0	0	rafaadsan
sufferer	0	0	0	1	0	1	0	1	0	0	dhibane
suffering	0	0	1	1	0	1	0	1	0	0	silica
suffice	0	0	0	0	0	0	0	0	0	0	ku filan
sufficiency	0	0	0	0	0	0	1	0	0	0	ku filan
sufficient	0	0	0	0	0	0	0	0	0	0	ku filan
sufficiently	0	0	0	0	0	0	0	0	0	0	ku filan
suffix	0	0	0	0	0	0	0	0	0	0	daba-gal
suffocating	0	0	1	1	0	1	0	1	0	0	caburin
suffocation	1	0	0	1	0	1	0	0	0	0	caburin
sugar	0	0	0	0	0	0	1	0	0	0	sonkorta
suggest	0	0	0	0	0	0	0	0	0	1	soo jeedin
suggestion	0	0	0	0	0	0	0	0	0	0	soo jeedin
suggestive	0	0	0	0	0	0	0	0	0	0	soo jeedin
suicidal	1	0	1	1	0	1	0	1	0	0	isdilid
suicide	1	0	0	1	0	1	0	1	0	0	isdilid
suit	0	0	0	0	0	0	0	0	0	0	suud
suitable	0	0	0	0	0	0	1	0	0	0	ku habboon
suite	0	0	0	0	0	0	0	0	0	0	Suite
suitor	0	0	0	0	0	0	0	0	0	0	guursada
sullen	1	0	0	0	0	1	0	1	0	0	murugaysan
sulphur	0	0	0	0	0	0	0	0	0	0	baaruud
sultan	0	0	0	1	0	0	0	0	0	0	suldaan
sultry	0	0	0	0	0	0	1	0	0	0	macaan
sum	0	0	0	0	0	0	0	0	0	0	wadar
summarily	0	0	0	0	0	0	0	0	0	0	soo koobid
summarize	0	0	0	0	0	0	0	0	0	0	soo koobid
summary	0	0	0	0	0	0	0	0	0	0	soo koobid
summation	0	0	0	0	0	0	0	0	0	0	soo koobid
summer	0	0	0	0	0	0	0	0	0	0	xagaaga
summit	0	0	0	0	0	0	0	0	0	0	shirweyne
summon	0	0	0	0	0	0	0	0	0	0	u yeedhid
