English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Norwegian Word
septic	0	0	1	0	0	1	0	0	0	0	septisk
septum	0	0	0	0	0	0	0	0	0	0	septum
sequel	0	1	0	0	0	0	0	0	0	0	oppfølger
sequence	0	0	0	0	0	0	0	0	0	0	sekvens
sequent	0	0	0	0	0	0	0	0	0	0	sekvens
sequestered	0	0	0	0	0	0	0	0	0	0	sekvestrert
sequestration	0	0	0	0	0	1	0	1	0	0	sekvestrering
serene	0	0	0	0	0	1	0	0	0	1	fredelig
serenity	0	1	0	0	1	0	1	0	0	1	sinnsro
sergeant	0	0	0	0	0	0	0	0	0	0	sersjant
serial	0	1	0	0	0	0	0	0	0	0	serie
series	0	0	0	0	0	0	0	0	0	1	serie
serif	0	0	0	0	0	0	0	0	0	0	serif
seriousness	0	0	0	1	0	0	0	1	0	0	alvor
sermon	0	0	0	0	0	0	1	0	0	1	preken
serpent	0	0	1	1	0	1	0	0	0	0	slange
serpentine	0	0	0	0	0	0	0	0	0	0	serpentin
serrated	0	0	0	0	0	0	0	0	0	0	taggete
serum	0	0	0	0	0	0	1	0	0	0	serum
servant	0	0	0	0	0	1	0	0	0	1	tjener
serve	0	0	0	0	0	1	0	0	0	1	tjene
service	0	0	0	0	0	0	0	0	0	0	service
serviceable	0	0	0	0	0	0	0	0	0	0	brukbar
servile	0	0	1	1	0	1	0	1	0	0	servile
servitude	0	0	0	0	0	1	0	0	0	0	slaveri
sess	0	0	0	0	0	0	0	0	0	0	sess
session	0	0	0	0	0	0	0	0	0	0	økt
sessions	0	0	0	0	0	0	0	0	0	0	økter
set	0	0	0	0	0	0	0	0	0	0	sett
setback	0	0	0	0	0	1	0	1	0	0	tilbakeslag
sett	0	0	0	0	0	0	0	0	0	0	sett
setter	0	0	0	0	0	0	0	0	0	0	setter
settle	0	0	0	0	0	0	0	0	0	0	gjøre opp
settled	0	0	0	0	0	0	0	0	0	0	bosatte seg
settler	0	0	0	0	0	0	0	0	0	0	nybygger
settlor	0	0	0	1	0	0	1	0	0	0	nybygger
seventh	0	0	0	0	0	0	0	0	0	0	syvende
seventy	0	0	0	0	0	0	0	0	0	0	sytti
sever	0	0	0	0	0	1	0	0	0	0	sever
severable	0	0	0	0	0	0	0	0	0	0	adskillelig
severally	0	0	0	0	0	0	0	0	0	0	hver for seg
severance	0	0	0	0	0	0	0	1	0	0	sluttvederlag
severely	0	0	0	0	0	0	0	0	0	0	alvorlig
severity	0	0	0	0	0	0	0	0	0	0	alvorlighetsgrad
sew	0	0	0	0	0	0	0	0	0	0	sy
sewage	0	0	1	0	0	1	0	0	0	0	kloakk
sewer	0	0	1	0	0	0	0	0	0	0	kloakkrør
sewerage	0	0	1	0	0	1	0	0	0	0	kloakk
sex	0	1	0	0	1	0	1	0	0	1	kjønn
sexuality	0	0	0	0	0	0	0	0	0	0	seksualitet
sexy	0	0	0	0	0	0	0	0	0	0	sexy
shabby	0	0	1	0	0	1	0	0	0	0	shabby
shack	0	0	1	0	0	1	0	1	0	0	skur
shackle	1	1	1	1	0	1	0	1	0	0	lenke
shade	0	0	0	0	0	0	0	0	0	0	skygge
shades	0	0	0	0	0	0	0	0	0	0	nyanser
shading	0	0	0	0	0	0	0	0	0	0	skyggelegging
shadow	0	0	0	0	0	0	0	0	0	0	skygge
shadowy	0	0	0	0	0	0	0	0	0	0	skyggefulle
shady	0	0	0	1	0	1	0	0	0	0	lyssky
shaft	0	0	0	0	0	0	0	0	0	0	aksel
shag	0	0	0	0	0	0	0	0	0	0	shag
shaggy	0	0	0	0	0	0	0	0	0	0	shaggy
shake	0	0	0	0	0	0	0	0	0	0	riste
shaken	0	0	0	0	0	0	0	0	0	0	rystet
shaking	0	0	0	1	0	1	0	0	0	0	rister
shaky	1	1	0	1	0	1	0	0	0	0	skjelvende
sham	1	0	1	0	0	1	0	0	0	0	humbug
shaman	0	0	0	0	0	0	0	0	0	0	sjaman
shambles	0	0	0	0	0	1	0	0	0	0	rusker
shame	0	0	1	1	0	1	0	1	0	0	skam
shameful	0	0	0	0	0	1	0	1	0	0	skammelig
shameless	0	0	1	0	0	1	0	0	0	0	skamløs
shanghai	0	0	1	1	0	1	0	0	0	0	shanghai
shank	0	0	0	1	0	0	0	0	0	0	skaft
shanty	0	0	0	0	0	0	0	0	0	0	shanty
shape	0	0	0	0	0	0	1	0	0	0	form
shapely	0	0	0	0	0	0	1	0	0	0	velskapt
share	0	1	0	0	1	0	1	0	0	1	dele
shareholder	0	0	0	0	0	0	0	0	0	0	aksjonær
shark	0	0	0	0	0	1	0	0	0	0	hai
sharpen	1	1	0	0	0	0	0	0	0	0	spisse
sharpened	0	0	0	0	0	0	0	0	0	0	skjerpet
sharpener	0	0	0	0	0	0	0	0	0	0	skjerper
sharpness	0	0	0	0	0	0	0	0	0	0	skarphet
shatter	1	0	0	1	0	1	0	1	1	0	knuse
shattered	0	0	0	0	0	1	0	1	0	0	knust
shave	0	0	0	0	0	0	0	0	0	0	barbere
shaving	0	0	0	0	0	0	0	0	0	0	barbering
shawl	0	0	0	0	0	0	0	0	0	0	sjal
sheaf	0	0	0	0	0	0	0	0	0	0	skjær
shear	0	0	0	0	0	0	0	0	0	0	klippe
shears	0	0	0	0	0	0	0	0	0	0	saks
sheath	0	0	0	0	0	0	0	0	0	0	skjede
sheathing	0	0	0	0	0	0	0	0	0	0	kappe
shed	0	0	0	0	0	1	0	0	0	0	skur
sheen	0	0	0	0	0	0	0	0	0	0	glans
sheep	0	0	0	0	0	0	0	0	0	0	sau
sheer	0	0	0	0	0	0	0	0	0	0	ren
sheet	0	0	0	0	0	0	0	0	0	0	ark
shelf	0	0	0	0	0	0	0	0	0	0	hylle
shell	1	0	0	1	0	1	0	1	1	0	skall
shellfish	0	0	0	0	0	0	0	0	0	0	skalldyr
shelter	0	0	0	0	0	0	1	0	0	1	husly
shelved	0	0	0	0	0	1	0	0	0	0	skrinlagt
shepherd	0	0	0	0	0	0	1	0	0	1	hyrde
sheriff	0	0	0	0	0	0	0	0	0	1	lensmann
sherry	0	0	0	0	0	0	0	0	0	0	sherry
shield	0	0	0	0	0	0	0	0	0	0	skjold
shift	0	0	0	0	0	0	0	0	0	0	skifte
shifting	0	0	0	0	0	0	0	0	0	0	skiftende
shilling	0	0	0	0	0	0	0	0	0	0	skilling
shimmer	0	0	0	0	0	0	0	0	0	0	skimmer
shin	0	0	0	0	0	0	0	0	0	0	shin
shine	0	0	0	0	0	0	1	0	0	0	skinne
shingle	0	0	0	0	0	0	0	0	0	0	helvetesild
shining	0	1	0	0	1	0	1	0	0	0	skinner
shiny	0	0	0	0	0	0	0	0	0	0	skinnende
ship	0	1	0	0	0	0	0	0	0	0	skip
shipment	0	0	0	0	0	0	0	0	0	0	forsendelse
shipping	0	0	0	0	0	0	0	0	0	0	Shipping
shipwreck	0	0	0	1	0	1	0	1	0	0	skipsvrak
shire	0	0	0	0	0	0	0	0	0	0	fylke
shirt	0	0	0	0	0	0	0	0	0	0	skjorte
shit	1	0	1	0	0	1	0	0	0	0	dritt
shiver	1	1	0	1	0	1	0	1	0	0	skjelve
shivering	0	0	0	0	0	0	0	0	0	0	skjelver
shoals	0	0	0	0	0	0	0	0	0	0	stimer
shock	1	0	0	1	0	1	0	0	1	0	sjokk
shockingly	0	0	0	0	0	0	0	0	1	0	sjokkerende nok
shoddy	1	0	1	0	0	1	0	0	0	0	lurt
shoe	0	0	0	0	0	0	0	0	0	0	sko
shoemaker	0	0	0	0	0	0	0	0	0	0	skomaker
shoot	1	0	0	1	0	1	0	0	0	0	skyte
shooter	0	0	0	1	0	0	0	0	0	0	skytter
shooting	1	0	0	1	0	1	0	0	0	0	skyting
shop	0	0	0	0	0	0	0	0	0	0	butikk
shopkeeper	0	0	0	0	0	0	0	0	0	1	butikkeier
shoplifting	1	0	1	0	0	1	0	0	0	0	butikktyveri
shopping	0	1	0	0	1	0	1	0	1	1	shopping
shore	0	0	0	0	0	0	0	0	0	0	kysten
shorn	0	0	0	0	0	0	0	0	0	0	klippet
short	0	0	0	0	0	0	0	0	0	0	kort
shortage	1	0	0	1	0	1	0	1	0	0	mangel
shortcoming	0	0	0	0	0	1	0	0	0	0	mangel
shorten	0	0	0	0	0	0	0	0	0	0	forkorte
shortening	0	0	0	0	0	0	0	0	0	0	forkorting
shorthand	0	0	0	0	0	0	0	0	0	0	stenografi
shortly	0	1	0	0	0	0	0	0	0	0	om kort tid
shortness	0	0	0	0	0	0	0	0	0	0	korthet
shorts	0	0	0	0	0	0	0	0	0	0	shorts
shot	1	0	0	1	0	1	0	1	1	0	skudd
shotgun	0	0	0	0	0	0	0	0	0	0	hagle
shoulder	0	0	0	0	0	0	1	0	0	1	skulder
shout	1	0	0	0	0	0	0	0	1	0	rope
shove	1	0	0	0	0	1	0	0	0	0	skubbe
shovel	0	0	0	0	0	0	0	0	0	0	skuffe
shoveling	0	0	0	0	0	0	0	0	0	0	måking
show	0	0	0	0	0	0	0	0	0	1	forestilling
shower	0	0	0	0	0	0	0	0	0	0	dusj
showing	0	0	0	0	0	0	0	0	0	0	viser
showy	0	0	0	0	0	1	0	0	0	0	prangende
shrapnel	0	0	0	1	0	0	0	0	0	0	splitter
shred	0	0	0	0	0	0	0	0	0	0	makulere
shrewd	0	0	0	0	0	0	1	0	0	0	kløktig
shriek	1	0	0	1	0	1	0	1	1	0	skrik
shrill	1	0	0	1	0	1	0	0	1	0	skingrende
shrimp	0	0	0	0	0	0	0	0	0	0	reke
shrine	0	0	0	0	0	0	0	0	0	0	helligdom
shrink	0	0	0	1	0	1	0	1	0	0	krympe
shrinking	0	0	0	0	0	0	0	0	0	0	krymper
shroud	0	0	0	0	0	0	0	1	0	0	likkledet
shrub	0	0	0	0	0	0	0	0	0	0	busk
shrubbery	0	0	0	0	0	0	0	0	0	0	buskads
shrug	0	0	0	0	0	0	0	0	0	0	trekke på skuldrene
shrunk	0	0	0	0	0	1	0	0	0	0	krympet
shudder	0	0	0	1	0	1	0	0	0	0	gyse
shuffle	0	0	0	0	0	0	0	0	0	0	tilfeldig rekkefølge
shuffling	0	0	0	0	0	0	0	0	0	0	stokking
shun	1	0	1	0	0	1	0	1	0	0	sky
shunt	0	0	0	0	0	0	0	0	0	0	shunt
shut	0	0	0	0	0	0	0	0	0	0	lukke
shutter	0	0	0	0	0	0	0	0	0	0	lukker
shuttle	0	0	0	0	0	0	0	0	0	0	skyttel
sib	0	0	0	0	0	0	0	0	0	1	sib
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	syk
sickening	1	0	1	1	0	1	0	1	0	0	kvalmende
sickle	0	0	0	0	0	0	0	0	0	0	sigd
sickly	0	0	1	0	0	1	0	1	0	0	sykelig
sickness	0	0	1	1	0	1	0	1	0	0	sykdom
side	0	0	0	0	0	0	0	0	0	0	side
sideboard	0	0	0	0	0	0	0	0	0	0	skjenk
sidestep	0	0	0	0	0	0	0	0	0	0	sidesprang
sideways	0	0	0	0	0	0	0	0	0	0	sidelengs
siege	0	0	0	0	0	0	0	0	0	0	beleiring
siesta	0	0	0	0	0	0	0	0	0	0	siesta
sieve	0	0	0	0	0	0	0	0	0	0	sil
sifting	0	0	0	0	0	0	0	0	0	0	sikting
sigh	0	0	0	0	0	0	0	0	0	0	sukk
sight	0	0	0	0	0	0	0	0	0	0	syn
sign	0	0	0	0	0	0	0	0	0	0	skilt
signal	0	0	0	0	0	0	0	0	0	0	signal
signature	0	0	0	0	0	0	0	0	0	1	signatur
significance	0	0	0	0	0	0	0	0	0	0	betydning
significant	0	0	0	0	0	0	0	0	0	0	betydelige
signification	0	0	0	0	0	0	0	0	0	0	betydning
signify	0	1	0	0	0	0	0	0	0	0	signalisere
signpost	0	0	0	0	0	0	0	0	0	0	skilt
silent	0	0	0	0	0	0	0	0	0	0	stille
silently	0	0	0	0	0	0	0	0	0	0	stille
silhouette	0	0	0	0	0	0	0	0	0	0	silhuett
silk	0	0	0	0	0	0	1	0	0	0	silke
silken	0	0	0	0	0	0	0	0	0	0	silke
silky	0	0	0	0	0	0	0	0	0	0	silkeaktig
sill	0	0	0	0	0	0	0	0	0	0	terskel
silliness	0	0	0	0	0	0	0	0	0	0	dumhet
silly	0	0	0	0	1	1	0	0	0	0	dumt
silt	0	0	0	0	0	0	0	0	0	0	silt
silver	0	0	0	0	0	0	0	0	0	0	sølv
silvery	0	0	0	0	0	0	0	0	0	0	sølvfarget
similar	0	0	0	0	0	0	0	0	0	0	lignende
similarity	0	0	0	0	0	0	0	0	0	0	likheten
simile	0	0	0	0	0	0	0	0	0	0	liknelse
simmer	1	1	0	0	0	0	0	0	0	0	småkoke
simmering	0	1	0	0	0	0	0	0	0	0	småkoker
simple	0	0	0	0	0	0	0	0	0	0	enkel
simples	0	0	0	0	0	0	0	0	0	0	enkle
simplify	0	1	0	0	1	0	1	0	1	1	forenkle
simply	0	0	0	0	0	0	0	0	0	0	ganske enkelt
simulate	0	0	0	0	0	0	0	0	0	0	simulere
simulated	0	0	0	0	0	0	0	0	0	0	simulert
simulating	0	0	0	0	0	0	0	0	0	0	simulere
simulation	0	0	0	0	0	0	0	0	0	0	simulering
simultaneous	0	0	0	0	0	0	0	0	0	0	samtidig
simultaneously	0	0	0	0	0	0	0	0	0	0	samtidig
sin	1	0	1	1	0	1	0	1	0	0	synd
sincere	0	0	0	0	0	0	1	0	0	1	oppriktig
sincerity	0	0	0	0	0	0	1	0	0	0	oppriktighet
sinful	1	0	1	1	0	1	0	1	0	0	syndig
sing	0	1	0	0	1	0	1	1	0	1	synge
singer	0	0	0	0	0	0	0	0	0	0	sanger
single	0	0	0	0	0	0	0	0	0	0	enkelt
singly	0	0	0	0	0	0	1	0	0	0	enkeltvis
singular	0	0	0	0	0	0	0	0	0	0	entall
singularity	0	0	0	0	0	0	0	0	0	0	singularitet
singularly	0	0	0	0	0	0	0	0	1	0	enkeltvis
sinister	1	0	1	1	0	1	0	0	0	0	uhyggelig
sink	0	0	0	0	0	0	0	0	0	0	synke
sinner	1	0	1	1	0	1	0	1	0	0	synder
sinning	0	0	1	0	0	1	0	0	0	0	synde
sinus	0	0	0	0	0	0	0	0	0	0	sinus
sip	0	0	0	0	0	0	0	0	0	0	nippe
siphon	0	0	0	0	0	0	0	0	0	0	sifon
sir	0	0	0	0	0	0	1	0	0	1	Herr
sire	0	0	0	0	0	0	0	0	0	0	sire
siren	0	0	0	1	0	1	0	0	0	0	sirene
sissy	0	0	0	0	0	1	0	0	0	0	pingle
sister	0	0	0	0	0	0	0	0	0	0	søster
sisterhood	1	0	0	0	0	0	1	1	1	1	søsterskap
site	0	0	0	0	0	0	0	0	0	0	nettstedet
sith	0	0	0	0	0	0	0	0	0	0	sith
sitting	0	0	0	0	0	0	0	0	0	0	sitter
situate	0	0	0	0	0	0	0	0	0	0	plassere
situated	0	0	0	0	0	0	0	0	0	0	ligger
situation	0	0	0	0	0	0	0	0	0	0	situasjon
sixth	0	0	0	0	0	0	0	0	0	0	sjette
sixty	0	0	0	0	0	0	0	0	0	0	seksti
size	0	0	0	0	0	0	0	0	0	0	størrelse
sizzle	1	0	0	0	0	0	0	0	0	0	suser
skate	0	0	0	0	0	0	0	0	0	0	gå på skøyter
skating	0	0	0	0	0	0	0	0	0	0	skøyter
skein	0	0	0	0	0	0	0	0	0	0	nøste
skeleton	0	0	0	0	0	0	0	0	0	0	skjelett
skeptic	0	0	0	0	0	0	0	0	0	0	skeptiker
skeptical	0	0	0	0	0	1	0	0	0	0	skeptisk
skepticism	0	0	0	0	0	0	0	0	0	0	skepsis
sketch	0	0	0	0	0	0	0	0	0	0	skisse
sketchy	0	0	0	0	0	1	0	0	0	0	tvilsom
skewed	1	1	0	0	0	1	0	0	0	0	skjevt
skewer	0	0	0	0	0	0	0	0	0	0	spyd
ski	0	0	0	0	0	0	0	0	0	0	ski
skid	1	0	0	1	0	1	0	1	0	0	skrens
skiff	0	0	0	0	0	0	0	0	0	0	skiff
skill	0	0	0	0	0	0	0	0	0	0	ferdighet
skilled	0	0	0	0	0	0	1	0	0	0	dyktig
skillet	0	0	0	0	0	0	0	0	0	0	stekepanne
skillful	0	0	0	0	0	0	1	0	0	1	dyktig
skim	0	0	0	0	0	0	0	0	0	0	skumme
skin	0	0	0	0	0	0	0	0	0	0	hud
skinny	0	0	0	0	0	0	0	0	0	0	mager
skip	0	0	0	0	0	1	0	0	0	0	hoppe over
skipper	0	0	0	0	0	0	0	0	0	0	skipper
skirmish	1	0	0	0	0	1	0	0	0	0	trefning
skirt	0	0	0	0	0	0	0	0	0	0	skjørt
skirting	0	0	0	0	0	0	0	0	0	0	skjørt
skirts	0	0	0	0	0	0	0	0	0	0	skjørt
skit	0	0	0	0	0	0	0	0	0	0	sketsj
skull	0	0	0	0	0	0	0	0	0	0	hodeskalle
skunk	0	0	0	0	0	0	0	0	0	0	stinkdyr
sky	0	0	0	0	0	0	1	0	0	0	himmel
skyscraper	0	0	0	0	0	0	0	0	0	0	skyskraper
slab	0	0	0	0	0	0	0	0	0	0	plate
slack	0	0	0	0	0	1	0	0	0	0	slakk
slag	0	0	0	0	0	1	0	0	0	0	slagg
slam	1	0	0	1	0	1	0	0	1	0	smelle
slander	1	0	1	0	0	1	0	0	0	0	bakvaskelse
slanderous	0	0	0	0	0	1	0	0	0	0	baktalende
slang	0	0	0	0	0	0	0	0	0	0	slang
slant	0	0	0	0	0	0	0	0	0	0	skråstilt
slap	1	0	0	0	0	1	0	0	1	0	dask
slash	1	0	0	0	0	0	0	0	0	0	skråstrek
slashes	0	0	0	0	0	0	0	0	0	0	skråstreker
slate	0	0	0	0	0	0	1	0	0	0	skifer
slates	0	0	0	0	0	0	0	0	0	0	skifer
slaughter	1	0	1	1	0	1	0	1	1	0	slakte
slaughterhouse	1	0	1	1	0	1	0	1	0	0	slakteri
slaughtering	1	0	1	1	0	1	0	1	1	0	slakting
slave	1	0	0	1	0	1	0	1	0	0	slave
slavery	1	0	1	1	0	1	0	1	0	0	slaveri
slay	1	0	0	0	0	1	0	0	0	0	slå ihjel
slayer	1	0	1	1	0	1	0	1	1	0	slakter
sledge	0	0	0	0	0	0	0	0	0	0	slede
sleek	0	0	0	0	0	0	1	0	0	0	slank
sleep	0	0	0	0	0	0	0	0	0	0	sove
sleeper	0	0	0	0	0	0	0	0	0	0	sovende
sleeping	0	0	0	0	0	0	0	0	0	0	sover
sleeplessness	0	0	0	0	0	0	0	0	0	0	søvnløshet
sleepy	0	0	0	0	0	0	0	0	0	0	søvnig
sleet	0	0	0	0	0	1	0	0	0	0	sludd
sleeve	0	0	0	0	0	0	0	0	0	0	erme
sleeveless	0	0	0	0	0	0	0	0	0	0	ermeløs
sleigh	0	0	0	0	0	0	0	0	0	0	slede
sleight	0	0	0	0	0	0	0	0	0	0	sleipe
slender	0	0	0	0	0	0	1	0	0	0	slank
sleuth	0	0	0	0	0	0	0	0	0	0	speider
slice	0	0	0	0	0	0	0	0	0	0	skive
slick	0	0	0	0	0	0	0	0	0	0	glatt
slide	0	0	0	0	0	0	0	0	0	0	lysbilde
sliding	0	0	0	0	0	0	0	0	0	0	skyve
slight	0	0	0	0	0	0	0	0	0	0	liten
slightly	0	0	0	0	0	0	0	0	0	0	litt
slim	0	0	0	0	0	0	1	0	0	0	slank
slime	0	0	1	0	0	0	0	0	0	0	slim
slimy	0	0	1	0	0	1	0	0	0	0	slimete
sling	0	0	0	0	0	0	0	0	0	0	fatle
slink	0	0	0	0	0	1	0	0	0	0	slinke
slip	0	0	0	0	0	1	0	0	1	0	slip
slipper	0	0	0	0	0	0	0	0	0	0	tøffel
slippers	0	0	0	0	0	0	0	0	0	0	tøfler
slit	0	0	0	0	0	0	0	0	0	0	spalte
sliver	0	0	0	0	0	0	0	0	0	0	sliver
slogan	0	0	0	0	0	0	0	0	0	0	slagord
sloop	0	0	0	0	0	0	0	0	0	0	slup
slop	0	0	1	0	0	1	0	0	0	0	pytt
slope	0	0	0	0	0	0	0	0	0	0	skråningen
sloppy	0	0	1	0	0	1	0	0	0	0	slurvet
slot	0	0	0	0	0	0	0	0	0	0	spor
sloth	0	0	1	0	0	1	0	0	0	0	dovendyr
slouch	0	0	0	0	0	1	0	0	0	0	slurve
slough	0	0	0	0	0	1	0	0	0	0	slough
slow	0	0	0	0	0	0	0	0	0	0	langsom
slowly	0	0	0	0	0	0	0	0	0	0	sakte
slowness	0	0	0	0	0	1	0	0	0	0	langsomhet
sludge	0	0	1	0	0	1	0	0	0	0	slam
slug	0	0	1	0	0	1	0	0	0	0	mordersnegle
sluggish	0	0	0	0	0	1	0	1	0	0	treg
sluice	0	0	0	0	0	0	0	0	0	0	sluse
slum	0	0	1	0	0	1	0	0	0	0	slum
slumber	0	0	0	0	0	0	0	0	0	0	slumre
slump	0	0	0	0	0	1	0	1	0	0	nedgang
slur	1	0	1	0	0	1	0	1	0	0	Sladder
slush	0	0	1	0	0	1	0	0	1	0	slaps
slut	1	0	1	0	0	1	0	0	0	0	ludder
sly	1	0	1	1	0	1	0	0	0	0	slu
smack	1	0	0	0	0	1	0	0	0	0	smell
small	0	0	0	0	0	1	0	0	0	0	liten
smaller	0	0	0	0	0	0	0	0	0	0	mindre
smallest	0	0	0	0	0	0	0	0	0	0	minste
smash	1	0	0	1	0	1	0	0	0	0	knuse
smashed	0	0	0	0	0	1	0	0	0	0	knust
smattering	0	0	0	0	0	1	0	0	0	0	smatteri
smear	0	0	0	0	0	0	0	0	0	0	smøre
smell	1	0	1	0	0	1	0	0	0	0	lukt
smelling	0	0	1	0	0	1	0	0	0	0	luktende
smelt	0	0	0	0	0	0	0	0	0	0	smelte
smile	0	0	0	0	1	0	1	0	1	1	smil
smiling	0	0	0	0	1	0	1	0	0	0	smiler
smirk	0	0	0	0	0	1	0	0	0	0	tåpelig flir
smite	1	0	0	1	0	1	0	1	0	0	slå
smith	0	0	0	0	0	0	0	0	0	1	smed
smitten	0	0	0	0	0	0	1	0	0	0	smittet
smoker	0	0	0	0	0	1	0	0	0	0	røyker
smokey	0	0	0	0	0	0	0	0	0	0	røykfylt
smoking	0	0	0	0	0	0	0	0	0	0	røyking
smoky	0	0	0	0	0	0	0	0	0	0	røykfylt
smoldering	0	0	0	0	0	0	0	0	0	0	ulmende
smoothly	0	0	0	0	0	0	0	0	0	0	problemfritt
smoothness	0	0	0	0	0	0	1	0	0	0	glatthet
smother	1	0	0	0	0	1	0	0	0	0	kvele
smudge	0	0	0	0	0	1	0	0	0	0	flekker
smug	0	0	0	0	0	1	0	0	0	0	selvtilfreds
smuggle	0	0	0	1	0	1	0	0	0	0	smugle
smuggler	1	0	1	1	0	1	0	0	0	0	smugler
smuggling	0	0	0	0	0	1	0	0	0	0	smugling
smut	0	0	1	1	0	1	0	0	0	0	smut
snack	0	0	0	0	0	0	0	0	0	0	matbit
snacks	0	0	0	0	0	0	0	0	0	0	snacks
snag	0	0	0	0	0	1	0	0	1	0	hake
snags	0	0	0	0	0	1	0	0	0	0	haker
snail	0	0	0	0	0	0	0	0	0	0	snegl
snake	0	0	1	1	0	1	0	0	0	0	slange
snap	0	0	0	0	0	0	0	0	0	0	snapp
snapshot	0	0	0	0	0	0	0	0	0	0	øyeblikksbilde
snare	0	0	0	1	0	1	0	0	0	0	skarptromme
snarl	1	0	1	0	0	1	0	0	0	0	snerre
snarling	1	0	0	0	0	1	0	0	0	0	snerrende
snatch	0	0	0	0	0	0	0	0	0	0	snappe
sneak	1	0	0	1	0	1	0	0	1	0	snike
sneakers	0	0	0	0	0	0	0	0	0	0	joggesko
sneaking	0	1	0	1	0	1	0	0	0	1	sniking
sneer	1	0	1	0	0	1	0	0	0	0	hån
sneeze	0	0	1	0	0	1	0	0	1	0	nyse
sneezing	0	0	0	0	0	0	0	0	0	0	nysing
snicker	0	0	0	0	0	0	1	0	0	0	snicker
snide	0	0	0	0	0	1	0	0	0	0	snide
sniff	0	0	0	0	0	0	0	0	0	0	snuse
snip	0	0	0	0	0	0	0	0	0	0	klipp
snipe	0	0	0	0	0	0	0	0	0	0	snipe
snippet	0	0	0	0	0	0	0	0	0	0	utdrag
snob	0	0	0	0	0	1	0	0	0	0	snobb
snoopy	0	0	0	0	0	0	0	0	0	0	snopet
snooze	0	0	0	0	0	0	0	0	0	0	slumre
snore	0	0	0	0	0	0	0	0	0	0	snorke
snort	0	0	0	0	0	0	0	1	0	0	fnyse
snout	0	0	0	0	0	0	0	0	0	0	snute
snow	0	0	0	0	0	0	0	0	0	0	snø
snowball	0	0	0	0	0	0	0	0	0	0	snøball
snowflake	0	0	0	0	0	0	0	0	0	0	snøfnugg
snowy	0	0	0	0	0	0	0	0	0	0	snødekt
snuff	0	0	0	0	0	0	0	0	0	0	snus
soak	0	0	0	0	0	1	0	0	0	0	bløtlegge
soaking	0	0	0	0	0	0	0	0	0	0	bløtlegging
soap	0	0	0	0	0	0	0	0	0	0	såpe
soapy	0	0	0	0	0	0	0	0	0	0	såpeaktig
soaring	0	0	0	0	0	0	0	0	0	0	svevende
sob	0	0	0	0	0	1	0	1	0	0	hulke
sobriety	0	0	0	0	0	0	1	0	0	1	Edruelighet
soc	0	0	0	0	0	0	0	0	0	0	soc
soccer	0	0	0	0	0	0	0	0	0	0	fotball
sociable	0	0	0	0	0	0	1	0	0	0	sosial
social	0	0	0	0	0	0	0	0	0	0	sosial
socialism	0	0	1	1	0	0	0	0	0	0	sosialisme
socialist	1	0	1	1	0	1	0	1	0	0	sosialist
society	0	0	0	0	0	0	0	0	0	0	samfunn
sock	0	0	0	0	0	0	0	0	0	0	sokk
socket	0	0	0	0	0	0	0	0	0	0	stikkontakt
sod	0	0	0	0	0	0	0	0	0	0	torv
sofa	0	0	0	0	0	0	0	0	0	0	sofa
softening	0	0	0	0	0	0	0	0	0	0	mykgjøring
softness	0	0	0	0	0	0	0	0	0	0	mykhet
soggy	0	0	0	0	0	0	0	0	0	0	bløtt
soil	0	0	1	0	0	1	0	0	0	0	jord
soiled	0	0	1	0	0	1	0	0	0	0	skitten
sojourn	0	0	0	0	0	0	0	0	0	0	opphold
solace	0	0	0	0	0	0	1	0	0	0	trøst
solar	0	0	0	0	0	0	0	0	0	0	solenergi
solder	0	0	0	0	0	0	0	0	0	0	loddetinn
soldering	0	0	0	0	0	0	0	0	0	0	lodding
soldier	1	0	0	0	0	0	1	1	0	0	soldat
sole	0	0	0	0	0	0	0	0	0	0	såle
solicit	0	0	0	0	0	0	0	0	0	0	be om
solicitation	0	0	0	0	0	0	0	0	0	0	oppfordring
solicitor	0	0	0	0	0	0	0	0	0	0	advokat
solid	0	0	0	0	0	0	1	0	0	0	fast
solidarity	0	0	0	0	0	0	0	0	0	1	solidaritet
solidification	0	0	0	0	0	0	0	0	0	0	størkning
solidified	0	0	0	0	0	0	0	0	0	0	størknet
solidify	0	0	0	0	0	0	0	0	0	0	stivne
solidity	0	0	0	0	0	0	1	0	0	1	soliditet
solitaire	0	0	0	0	0	0	0	0	0	0	kabal
solitary	0	0	0	0	0	0	0	0	0	0	ensom
solitude	0	0	0	0	0	0	0	0	0	0	ensomhet
solo	0	0	0	0	0	0	0	0	0	0	solo
solubility	0	0	0	0	0	0	0	0	0	0	løselighet
soluble	0	0	0	0	0	0	0	0	0	0	løselig
solution	0	0	0	0	0	0	1	0	0	0	løsning
solve	0	0	0	0	0	0	0	0	0	0	løse
solvency	0	0	0	0	0	0	1	0	0	0	soliditet
solvent	0	0	0	0	0	0	0	0	0	0	løsemiddel
somatic	0	0	0	0	0	1	0	0	1	0	somatisk
somber	0	0	0	0	0	1	0	1	0	0	dystert
son	0	0	0	0	0	0	0	0	0	0	sønn
sonar	0	1	0	0	0	0	1	0	0	0	ekkolodd
