English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Shona Word
ruin	0	0	0	1	0	1	0	1	0	0	kuparadza
ruined	1	0	1	1	0	1	0	1	0	0	kuparadzwa
ruinous	1	0	1	1	0	1	0	1	0	0	zvinoparadza
ruins	0	0	0	0	0	0	0	0	0	0	matongo
rule	0	0	0	1	0	0	0	0	0	1	kutonga
ruler	0	0	0	0	0	0	0	0	0	0	mutongi
ruling	0	0	0	0	0	0	0	0	0	0	kutonga
rum	0	0	0	0	0	0	0	0	0	0	rum
rumble	0	0	0	0	0	0	0	0	0	0	rumble
rummage	0	0	0	0	0	0	0	0	0	0	rummage
rumor	0	0	0	0	0	1	0	1	0	0	makuhwa
rumored	0	0	0	0	0	0	0	0	0	0	runyerekupe
rump	0	0	0	0	0	0	0	0	0	0	rump
runaway	0	0	0	0	0	1	0	1	0	0	tiza
runes	0	0	0	0	0	0	0	0	0	0	runes
rung	0	0	0	0	0	0	0	0	0	0	rung
runner	0	0	0	0	0	0	0	0	0	0	mumhanyi
running	0	0	0	0	0	0	0	0	0	0	kumhanya
runway	0	0	0	0	0	0	0	0	0	0	runway
rupture	0	0	0	1	0	1	0	1	1	0	kuputika
rural	0	0	0	0	0	0	0	0	0	0	kumaruwa
ruse	0	0	0	0	0	1	0	0	0	0	ruse
rush	0	0	0	0	0	0	0	0	0	0	rush
rust	0	0	0	0	0	1	0	0	0	0	ngura
rustic	0	0	0	0	0	0	0	0	0	0	rustic
rustle	0	0	0	0	0	0	0	0	0	0	rustle
rusty	0	0	0	0	0	1	0	0	0	0	rusty
rut	0	0	0	0	0	0	0	0	0	0	rut
ruth	0	0	0	0	0	0	1	0	0	0	ruth
ruthless	1	0	1	1	0	1	0	0	0	0	vasina tsitsi
rye	0	0	0	0	0	0	0	0	0	0	rye
saber	1	0	0	1	0	1	0	0	0	0	saber
sable	0	0	0	0	0	0	0	0	0	0	sable
sabotage	1	0	1	1	0	1	0	1	1	0	sabotage
sac	0	0	0	0	0	0	0	0	0	0	sac
sack	0	0	0	0	0	0	0	0	0	0	sack
sacrament	0	0	0	0	0	0	0	0	0	0	sakaramende
sacred	0	0	0	0	0	0	0	0	0	0	zvitsvene
sacrifices	0	0	1	1	0	1	0	1	0	0	zvibayiro
saddle	0	0	0	0	0	0	0	0	0	0	chigaro
sadly	0	0	0	0	0	1	0	1	0	0	zvinosuwisa
sadness	0	0	0	0	0	1	0	1	0	1	kusuwa
safe	0	0	0	0	1	0	1	0	0	1	safe
safeguard	0	0	0	0	0	0	1	0	0	1	kuchengetedza
safekeeping	0	0	0	0	0	0	0	0	0	1	kuchengetedza
safety	0	0	0	0	0	0	0	0	0	0	kuchengeteka
saffron	0	0	0	0	0	0	0	0	0	0	safoni
sag	0	0	0	1	0	1	0	0	0	0	sag
saga	0	0	0	0	0	0	0	0	0	0	saga
sage	0	0	0	0	0	0	1	0	0	1	sage
sail	0	0	0	0	0	0	0	0	0	0	sail
sailing	0	0	0	0	0	0	0	0	0	0	kufamba nechikepe
sailor	0	0	0	0	0	0	0	0	0	0	mutyairi wechikepe
saint	0	1	0	0	1	0	1	0	1	1	mutsvene
saintly	0	1	0	0	1	0	1	0	1	1	mutsvene
salad	0	0	0	0	0	0	0	0	0	0	saladhi
salamander	0	0	0	0	0	0	0	0	0	0	salamander
salary	0	1	0	0	1	0	1	0	0	1	muhoro
sale	0	0	0	0	0	0	0	0	0	0	sale
salesman	0	0	0	0	0	0	0	0	0	0	mutengesi
salient	0	0	0	0	0	0	1	0	0	0	salient
saline	0	0	0	0	0	0	0	0	0	0	saline
saliva	0	1	0	0	0	0	0	0	0	0	mate
sally	0	0	0	0	0	0	0	0	1	0	sally
salon	0	0	0	0	0	0	0	0	0	0	salon
saloon	1	0	0	0	0	0	0	0	0	0	saloon
salt	0	0	0	0	0	0	0	0	0	0	munyu
salty	0	0	0	0	0	0	0	0	0	0	munyu
salutary	0	0	0	0	1	0	1	0	0	1	salutary
salutation	0	0	0	0	0	0	0	0	0	0	salutation
salute	0	0	0	0	1	0	1	0	0	0	salute
salvage	0	0	0	0	0	0	0	0	0	0	salvage
salvation	0	1	0	0	1	0	1	0	0	1	ruponeso
salve	0	0	0	0	0	0	1	0	0	0	mushonga
samba	0	0	0	0	0	0	0	0	0	0	samba
sameness	0	0	0	0	0	0	0	0	0	0	kufanana
samurai	0	0	0	1	0	0	1	0	0	0	samurai
sanctification	0	0	0	0	1	0	1	0	0	1	kucheneswa
sanctified	0	0	0	0	0	0	0	0	0	0	kutsveneswa
sanctify	0	1	0	0	1	0	1	1	1	1	tsvenesa
sanction	0	0	0	0	0	0	0	0	0	0	sanction
sanctioned	0	0	0	0	0	0	0	0	0	0	kubvumidzwa
sanctity	0	0	0	0	0	0	0	0	0	0	utsvene
sanctuary	0	1	0	0	1	0	1	0	0	1	nzvimbo tsvene
sand	0	0	0	0	0	0	0	0	0	0	jecha
sandal	0	0	0	0	0	0	0	0	0	0	sandal
sander	0	0	0	0	0	0	0	0	0	0	sander
sands	0	0	0	0	0	0	0	0	0	0	sands
sandy	0	0	0	0	0	0	0	0	0	0	sandy
sane	0	0	0	0	0	0	0	0	0	0	ane njere
sanguine	0	0	0	0	0	0	1	0	0	0	sanguine
sanitary	0	0	0	0	0	0	1	0	0	0	sanitary
sanity	0	0	0	0	0	0	0	0	0	0	ungwaru
sans	0	0	0	0	0	0	0	0	0	0	sans
sap	0	0	0	0	0	1	0	1	0	0	muto
sapphire	0	0	0	0	0	0	0	0	0	0	safiri
sappy	0	0	0	0	0	0	0	0	0	1	sappy
sarcasm	1	0	1	0	0	1	0	1	0	0	kutsvinya
sarcoma	0	0	0	1	0	1	0	1	0	0	sarcoma
sardonic	0	0	0	0	0	1	0	0	0	0	sardonic
sash	0	0	0	0	0	0	0	0	0	0	sash
satanic	1	0	0	0	0	1	0	0	0	0	satani
satchel	0	0	0	0	0	0	0	0	0	0	satchel
sate	0	0	0	0	0	0	0	0	0	0	sate
satellite	0	0	0	0	0	0	0	0	0	0	satellite
satin	0	0	0	0	0	0	1	0	0	0	satin
satire	0	0	0	0	0	0	0	0	0	0	satire
satirical	0	0	0	0	0	0	0	0	0	0	satirical
satisfaction	0	0	0	0	0	0	0	0	0	0	kugutsikana
satisfactorily	0	0	0	0	0	0	1	0	0	0	zvinogutsa
satisfied	0	0	0	0	1	0	1	0	0	0	kugutsikana
saturate	0	0	0	0	0	0	0	0	0	0	saturate
saturated	0	0	1	0	0	1	0	0	0	0	saturated
saturation	0	0	0	0	0	0	0	0	0	0	saturation
sauce	0	0	0	0	0	0	0	0	0	0	muto
saucepan	0	0	0	0	0	0	0	0	0	0	saucepan
saucer	0	0	0	0	0	0	0	0	0	0	saucer
saucy	0	0	0	0	0	0	0	0	0	0	saucy
sauerkraut	0	0	0	0	0	0	0	0	0	0	sauerkraut
sauna	0	0	0	0	0	0	0	0	0	0	sauna
savage	1	0	0	1	0	1	0	0	0	0	savage
savagery	1	0	0	1	0	1	0	0	0	0	hutsinye
savanna	0	0	0	0	0	0	0	0	0	0	savanna
save	0	0	0	0	1	0	1	0	0	1	save
saving	0	0	0	0	0	0	0	0	0	0	kuchengetedza
savings	0	0	0	0	0	0	1	0	0	0	savings
savor	0	1	1	0	1	0	1	1	0	1	savour
savory	0	0	0	0	0	0	1	0	0	0	savory
savvy	0	0	0	0	0	0	1	0	0	0	savvy
sawdust	0	0	0	0	0	0	0	0	0	0	sawdust
sax	0	0	0	0	0	0	0	0	0	0	sax
saxophone	0	0	0	0	0	0	0	0	0	0	saxophone
scab	0	0	0	0	0	1	0	0	0	0	gwaya
scabbard	0	0	0	0	0	0	0	0	0	0	tsvina
scaffold	0	0	0	1	0	1	0	0	0	0	scaffold
scaffolding	0	0	0	0	0	0	0	0	0	0	scaffolding
scale	0	0	0	0	0	0	0	0	0	0	scale
scales	0	0	0	0	0	0	0	0	0	0	zvikero
scallop	0	0	0	0	0	0	0	0	0	0	scallop
scalp	0	0	0	0	0	0	0	0	0	0	ganda remusoro
scalpel	0	0	0	1	0	1	0	0	0	0	scalpel
scaly	0	0	0	0	0	1	0	0	0	0	scaly
scan	0	0	0	0	0	0	0	0	0	0	scan
scandal	0	0	0	1	0	1	0	0	0	0	scandal
scandalous	1	0	0	0	0	1	0	0	0	0	zvinonyadzisa
scanty	0	0	0	0	0	1	0	0	0	0	zvishoma
scape	0	0	0	0	0	0	0	0	0	0	scape
scapegoat	1	0	0	1	0	1	0	0	0	0	mbudzi
scar	1	0	1	1	0	1	0	1	0	0	vanga
scarab	0	0	0	0	0	0	0	0	0	0	scarab
scarce	0	0	0	1	0	1	0	1	0	0	shoma
scarcely	0	0	0	0	0	1	0	1	0	0	zvishoma
scarcity	1	0	0	1	0	1	0	1	0	0	kushomeka
scare	1	1	0	1	0	1	0	0	1	0	kutya
scarecrow	0	0	0	1	0	1	1	0	0	0	scarecrow
scarf	0	0	0	0	0	0	0	0	0	0	sikavha
scarlet	0	0	0	0	0	0	0	0	0	0	dzvuku
scatter	0	0	0	0	0	0	0	0	0	0	paradzira
scattered	0	0	0	0	0	0	0	0	0	0	vakapararira
scattering	0	0	0	0	0	0	0	0	0	0	kuparadzira
scavenger	0	0	0	0	0	1	0	0	0	0	scavenger
scene	0	0	0	0	0	0	0	0	0	0	chiitiko
scenery	0	0	0	0	0	0	0	0	0	0	nzvimbo
scenic	0	0	0	0	0	0	0	0	0	0	scenic
scent	0	0	0	0	0	0	0	0	0	0	munhuwi
sceptical	0	0	0	0	0	0	0	0	0	1	kukahadzika
scepticism	0	0	0	0	0	0	0	0	0	0	kusava nechokwadi
schematic	0	0	0	0	0	0	0	0	0	0	schematic
scheme	0	0	0	0	0	1	0	0	0	0	chirongwa
schism	1	0	0	0	0	1	0	0	0	0	kupesana
schizophrenia	1	0	1	1	0	1	0	1	0	0	schizophrenia
scholar	0	0	0	0	0	0	1	0	0	0	mudzidzi
scholarly	0	0	0	0	0	0	0	0	0	0	mudzidzi
scholarship	0	0	0	0	1	0	1	0	0	0	scholarship
school	0	0	0	0	0	0	0	0	0	1	chikoro
schoolboy	0	0	0	0	0	0	0	0	0	0	mwana wechikoro
schooling	0	0	0	0	0	0	0	0	0	0	chikoro
schoolmaster	0	0	0	0	0	0	0	0	0	0	mudzidzisi
schooner	0	0	0	0	0	0	0	0	0	0	schooner
sciatica	0	0	0	0	0	1	0	0	0	0	sciatica
science	0	0	0	0	0	0	0	0	0	0	sainzi
scientific	0	0	0	0	0	0	1	0	0	1	zvesainzi
scientist	0	1	0	0	0	0	1	0	0	1	musayendisiti
scintilla	0	0	0	0	0	0	1	0	0	0	scintilla
scintillation	0	0	0	0	0	0	0	0	0	0	scintillation
scintillator	0	0	0	0	0	0	0	0	0	0	scintillator
scion	0	0	0	0	0	0	0	0	0	0	scion
scissors	0	0	0	0	0	0	0	0	0	0	chigero
scoff	1	0	1	0	0	1	0	0	0	0	kuseka
scold	1	0	1	1	0	1	0	1	0	0	tsiura
scolding	1	0	0	0	0	1	0	0	0	0	kupopota
scoop	0	0	0	0	0	0	0	0	0	0	scoop
scope	0	0	0	0	0	0	0	0	0	0	scope
scorching	1	0	0	0	0	1	0	0	0	0	kupisa
score	0	1	0	0	1	0	1	0	1	0	score
scores	0	0	0	0	0	0	0	0	0	0	zvibodzwa
scorn	1	0	0	0	0	1	0	0	0	0	kushora
scorpion	1	0	1	1	0	1	0	0	1	0	chinyavada
scotch	0	0	0	0	0	1	0	0	0	0	Scotch
scoundrel	1	0	1	1	0	1	0	0	0	1	scoundrel
scour	0	0	0	0	0	0	0	0	0	0	scour
scourge	1	0	0	1	0	1	0	1	0	0	denda
scout	0	0	0	0	0	0	0	0	0	0	scout
scrabble	0	0	0	0	0	0	0	0	0	0	scrabble
scramble	0	0	0	0	0	0	0	0	0	0	scramble
scrambling	0	0	0	0	0	1	0	0	0	0	scrabling
scrape	0	0	0	0	0	0	0	0	0	0	scrape
scrapie	1	0	0	1	0	1	0	1	0	0	scrapie
scraping	0	0	0	0	0	0	0	0	0	0	scraping
scratch	0	0	0	0	0	0	0	0	0	0	scratch
scream	1	0	1	1	0	1	0	0	1	0	mhere
screaming	1	0	1	1	0	1	0	0	0	0	kuchema
screech	0	0	0	1	0	1	0	0	1	0	screech
screen	0	0	0	0	0	0	0	0	0	0	skrini
screwdriver	0	0	0	0	0	0	0	0	0	0	screwdriver
screwed	1	0	0	0	0	1	0	0	0	0	screwed
scribble	0	0	0	0	0	0	0	0	0	0	nyora
scribe	0	0	0	0	0	0	1	0	0	0	munyori
scrimmage	0	0	0	0	0	1	0	0	1	0	scrimmage
scrip	0	0	0	0	0	0	0	0	0	0	script
script	0	0	0	0	0	0	1	0	0	0	script
scriptural	0	0	0	0	0	0	0	0	0	0	zvemagwaro
scripture	0	0	0	0	0	0	0	0	0	1	rugwaro
scroll	0	0	0	0	0	0	0	0	0	0	scroll
scrub	0	0	1	0	0	1	0	0	0	0	korobha
scrumptious	0	0	0	0	0	0	1	0	0	0	scrumptious
scrupulous	0	0	0	0	0	0	0	0	0	0	scrupulous
scrutinize	0	1	0	0	0	1	0	0	0	0	ongorora
scrutiny	0	0	0	0	0	1	0	0	0	0	kuongorora
sculptor	0	0	0	0	0	0	0	0	0	0	muvezi
sculpture	0	0	0	0	0	0	1	0	0	0	kuvezwa
sculptured	0	0	0	0	0	0	0	0	0	0	sculptured
scum	0	0	1	0	0	1	0	0	0	0	scum
sea	0	0	0	0	0	0	1	0	0	0	gungwa
seaboard	0	0	0	0	0	0	0	0	0	0	seaboard
seal	0	0	0	0	0	0	1	0	0	1	chisimbiso
seals	0	0	0	0	0	0	0	0	0	1	zvisimbiso
seam	0	0	0	0	0	0	0	0	0	0	musono
seaman	0	0	0	0	0	0	0	0	0	0	mugungwa
seamless	0	0	0	0	0	0	0	0	0	0	isina musono
seamstress	0	0	0	0	0	0	0	0	0	0	musona
seaport	0	0	0	0	0	0	0	0	0	0	chiteshi chengarava
sear	0	0	0	0	0	1	0	0	0	0	sear
search	0	0	0	0	0	0	0	0	0	0	tsvaga
searching	0	0	0	0	0	0	0	0	0	0	kutsvaga
seared	0	0	0	0	0	0	0	0	0	0	seared
seaside	0	0	0	0	0	0	0	0	0	0	pagungwa
season	0	0	0	0	0	0	0	0	0	0	mwaka
seasoned	0	0	0	0	0	0	1	0	0	0	seasoned
seasoning	0	0	0	0	0	0	0	0	0	0	seasoning
seat	0	0	0	0	0	0	0	0	0	0	chigaro
secession	0	0	0	0	0	1	0	0	0	0	secession
secluded	0	0	0	0	0	1	0	1	0	0	secluded
seclusion	0	0	0	1	0	1	1	0	0	0	seclusion
secondary	0	0	0	0	0	0	0	0	0	0	yechipiri
secondhand	0	0	0	0	0	1	0	0	0	0	secondhand
secrecy	0	0	0	0	0	0	0	0	1	1	zvakavanzika
secret	0	0	0	0	0	0	0	0	0	1	zvakavanzika
secretariat	0	0	0	0	0	0	1	0	0	0	secretariat
secretary	0	0	0	0	0	0	0	0	0	0	secretary
secrete	0	0	1	0	0	0	0	0	0	0	secrete
secretion	0	0	1	0	0	1	0	0	0	0	secretion
secretive	0	0	0	0	0	1	0	0	0	0	zvakavanzika
secretly	0	0	0	0	0	0	0	0	0	0	muchivande
sect	0	0	0	0	0	0	0	0	0	0	sect
sectarian	1	0	0	1	0	1	0	0	0	0	vechitendero
sectional	0	0	0	0	0	0	0	0	0	0	chikamu
sector	0	0	0	0	0	0	0	0	0	0	sector
secular	0	1	0	0	0	0	0	0	0	0	zvekunyika
secularism	0	0	0	0	0	0	0	0	0	0	kusanamata
securities	0	0	0	0	0	0	0	0	0	1	securities
security	0	0	0	0	0	0	0	0	0	0	chengetedzo
sedan	0	0	0	0	0	0	0	0	0	0	sedan
sedate	0	0	0	0	0	0	0	0	0	0	nyaradza
sedative	0	0	0	0	0	0	0	0	0	0	sedative
sedentary	0	0	0	0	0	0	0	0	0	0	sedentary
sedge	0	0	0	0	0	0	0	0	0	0	sedge
sediment	0	0	0	0	0	0	0	0	0	0	sediment
sedimentary	0	0	0	0	0	0	0	0	0	0	sedimentary
sedition	1	0	0	0	0	1	0	1	0	0	kupandukira
seduce	0	0	0	0	0	1	0	0	0	0	seduce
seducing	0	0	0	0	0	0	0	0	0	0	seducing
seduction	0	0	0	0	0	1	0	0	0	0	seduction
seductive	0	1	0	0	0	0	0	0	0	0	seductive
seed	0	0	0	0	0	0	0	0	0	0	mbeu
seedling	0	0	0	0	0	0	0	0	0	0	seedling
seek	0	1	0	0	0	0	0	0	0	0	seek
seeker	0	0	0	0	0	0	0	0	0	0	seeker
seemingly	0	0	0	0	0	0	0	0	0	0	zvinoita
seer	0	0	0	0	0	0	0	0	0	0	muoni
seething	0	0	0	0	0	0	0	0	0	0	kupisa
segment	0	0	0	0	0	0	0	0	0	0	chikamu
segregate	1	0	1	0	0	1	0	1	0	0	segregate
segregated	0	0	0	0	0	1	0	0	0	0	segregated
segregation	0	0	0	0	0	0	0	0	0	0	rusarura
seize	0	0	0	1	0	1	0	0	0	0	seize
seizure	0	0	0	1	0	0	0	0	0	0	kubata
seldom	0	0	0	0	0	0	0	0	0	0	kashoma
select	0	0	0	0	0	0	0	0	0	0	sarudza
selection	0	0	0	0	0	0	0	0	0	0	sarudzo
selfish	1	0	1	0	0	1	0	0	0	0	udyire
selfishness	0	0	0	0	0	1	0	0	0	0	udyire
sell	0	0	0	0	0	0	0	0	0	0	tengesa
seller	0	0	0	0	0	0	0	0	0	0	mutengesi
semaphore	0	0	0	0	0	0	0	0	0	0	semaphore
semblance	0	0	0	0	0	0	0	0	0	0	kufanana
semen	0	0	0	0	0	0	0	0	0	0	urume
semicolon	0	0	0	0	0	0	0	0	0	0	semicolon
seminal	0	0	0	0	0	0	0	0	0	0	seminal
seminar	0	0	0	0	0	0	0	0	0	0	seminar
seminary	0	0	0	0	0	0	0	0	0	0	seminari
semiotics	0	0	0	0	0	0	0	0	0	0	semiotics
senate	0	0	0	0	0	0	0	0	0	1	senate
senator	0	0	0	0	0	0	0	0	0	0	senator
send	0	0	0	0	0	0	0	0	0	0	send
senescence	0	0	0	0	0	0	0	0	0	0	senescence
senile	0	0	0	1	0	1	0	1	0	0	senile
senior	0	0	0	0	0	0	0	0	0	0	mukuru
seniority	0	0	0	0	0	0	1	0	0	1	vakuru
sensation	0	0	0	0	0	0	0	0	0	0	kunzwa
sensational	0	0	0	0	1	0	1	0	0	0	sensational
sense	0	0	0	0	0	0	1	0	0	0	pfungwa
senseless	1	0	1	1	0	1	0	1	1	0	vasina njere
senses	0	0	0	0	0	0	0	0	0	0	pfungwa
sensibility	0	0	0	0	0	0	1	0	0	0	kunzwisisa
sensibly	0	0	0	0	0	0	1	0	0	0	zvine musoro
sensitive	0	0	0	0	0	0	0	0	0	0	sensitive
sensory	0	0	0	0	0	0	0	0	0	0	kunzwa
sensual	0	1	0	0	1	1	1	0	1	1	zvenyama
sensuality	0	1	0	0	1	0	1	0	0	0	sensuality
sensuous	0	0	0	0	1	0	1	0	0	0	sensuous
sentence	1	1	1	1	0	1	0	1	0	0	chirevo
sentient	0	0	0	0	0	0	0	0	0	0	sentient
sentiment	0	0	0	0	0	0	0	0	0	0	manzwiro
sentimental	0	0	0	0	0	0	1	0	0	0	manzwiro
sentimentality	0	0	0	0	0	0	1	0	0	0	manzwiro
sentinel	0	0	0	0	0	0	1	0	0	1	sentinel
sentry	0	0	0	0	0	0	0	0	0	1	sentry
separable	0	0	0	0	0	0	0	0	0	0	patsanurika
separate	0	0	0	0	0	0	0	0	0	0	paradzana
separately	0	0	0	0	0	0	0	0	0	0	zvakasiyana
separation	0	0	0	0	0	0	0	0	0	0	kuparadzana
separatist	1	0	1	0	0	1	0	0	0	0	separatist
sepia	0	0	0	0	0	0	0	0	0	0	sepia
sepsis	0	0	0	1	0	1	0	1	0	0	sepsis
sept	0	0	0	0	0	0	0	0	0	0	sept
septic	0	0	1	0	0	1	0	0	0	0	septic
septum	0	0	0	0	0	0	0	0	0	0	septum
sequel	0	1	0	0	0	0	0	0	0	0	sequel
sequence	0	0	0	0	0	0	0	0	0	0	zvinoteverana
sequent	0	0	0	0	0	0	0	0	0	0	sequent
sequestered	0	0	0	0	0	0	0	0	0	0	sequestered
sequestration	0	0	0	0	0	1	0	1	0	0	sequestration
serene	0	0	0	0	0	1	0	0	0	1	serene
serenity	0	1	0	0	1	0	1	0	0	1	runyararo
sergeant	0	0	0	0	0	0	0	0	0	0	sajeni
serial	0	1	0	0	0	0	0	0	0	0	serial
series	0	0	0	0	0	0	0	0	0	1	series
serif	0	0	0	0	0	0	0	0	0	0	serif
seriousness	0	0	0	1	0	0	0	1	0	0	seriousness
sermon	0	0	0	0	0	0	1	0	0	1	sermon
serpent	0	0	1	1	0	1	0	0	0	0	nyoka
serpentine	0	0	0	0	0	0	0	0	0	0	serpentine
serrated	0	0	0	0	0	0	0	0	0	0	serrated
serum	0	0	0	0	0	0	1	0	0	0	serum
servant	0	0	0	0	0	1	0	0	0	1	muranda
serve	0	0	0	0	0	1	0	0	0	1	service
service	0	0	0	0	0	0	0	0	0	0	service
serviceable	0	0	0	0	0	0	0	0	0	0	serviceable
servile	0	0	1	1	0	1	0	1	0	0	servile
servitude	0	0	0	0	0	1	0	0	0	0	huranda
sess	0	0	0	0	0	0	0	0	0	0	sess
session	0	0	0	0	0	0	0	0	0	0	musangano
sessions	0	0	0	0	0	0	0	0	0	0	zvirongwa
set	0	0	0	0	0	0	0	0	0	0	set
setback	0	0	0	0	0	1	0	1	0	0	setback
sett	0	0	0	0	0	0	0	0	0	0	set
setter	0	0	0	0	0	0	0	0	0	0	setter
settle	0	0	0	0	0	0	0	0	0	0	gadzirisa
settled	0	0	0	0	0	0	0	0	0	0	settled
settler	0	0	0	0	0	0	0	0	0	0	settler
settlor	0	0	0	1	0	0	1	0	0	0	settler
seventh	0	0	0	0	0	0	0	0	0	0	chenomwe
seventy	0	0	0	0	0	0	0	0	0	0	makumi manomwe
sever	0	0	0	0	0	1	0	0	0	0	sever
severable	0	0	0	0	0	0	0	0	0	0	severable
severally	0	0	0	0	0	0	0	0	0	0	zvakawanda
severance	0	0	0	0	0	0	0	1	0	0	severance
severely	0	0	0	0	0	0	0	0	0	0	zvakanyanyisa
severity	0	0	0	0	0	0	0	0	0	0	kuomarara
sew	0	0	0	0	0	0	0	0	0	0	kusona
sewage	0	0	1	0	0	1	0	0	0	0	tsvina
sewer	0	0	1	0	0	0	0	0	0	0	seweji
sewerage	0	0	1	0	0	1	0	0	0	0	masuweji
sex	0	1	0	0	1	0	1	0	0	1	sex
sexuality	0	0	0	0	0	0	0	0	0	0	zvepabonde
sexy	0	0	0	0	0	0	0	0	0	0	sexy
shabby	0	0	1	0	0	1	0	0	0	0	shabby
shack	0	0	1	0	0	1	0	1	0	0	shack
shackle	1	1	1	1	0	1	0	1	0	0	shackle
shade	0	0	0	0	0	0	0	0	0	0	mumvuri
shades	0	0	0	0	0	0	0	0	0	0	mithunzi
shading	0	0	0	0	0	0	0	0	0	0	shading
shadow	0	0	0	0	0	0	0	0	0	0	mumvuri
shadowy	0	0	0	0	0	0	0	0	0	0	shadowy
shady	0	0	0	1	0	1	0	0	0	0	shady
shaft	0	0	0	0	0	0	0	0	0	0	shaft
shag	0	0	0	0	0	0	0	0	0	0	shag
shaggy	0	0	0	0	0	0	0	0	0	0	shaggy
shake	0	0	0	0	0	0	0	0	0	0	zunza
shaken	0	0	0	0	0	0	0	0	0	0	kuzununguswa
shaking	0	0	0	1	0	1	0	0	0	0	kudedera
shaky	1	1	0	1	0	1	0	0	0	0	shaky
sham	1	0	1	0	0	1	0	0	0	0	sham
shaman	0	0	0	0	0	0	0	0	0	0	shaman
shambles	0	0	0	0	0	1	0	0	0	0	shambles
shame	0	0	1	1	0	1	0	1	0	0	shame
shameful	0	0	0	0	0	1	0	1	0	0	zvinonyadzisa
shameless	0	0	1	0	0	1	0	0	0	0	vasina nyadzi
shanghai	0	0	1	1	0	1	0	0	0	0	shanghai
shank	0	0	0	1	0	0	0	0	0	0	shank
shanty	0	0	0	0	0	0	0	0	0	0	shanty
shape	0	0	0	0	0	0	1	0	0	0	chimiro
shapely	0	0	0	0	0	0	1	0	0	0	shapely
share	0	1	0	0	1	0	1	0	0	1	share
shareholder	0	0	0	0	0	0	0	0	0	0	shareholder
shark	0	0	0	0	0	1	0	0	0	0	shark
sharpen	1	1	0	0	0	0	0	0	0	0	sharpen
sharpened	0	0	0	0	0	0	0	0	0	0	sharpened
sharpener	0	0	0	0	0	0	0	0	0	0	sharpener
sharpness	0	0	0	0	0	0	0	0	0	0	kupinza
shatter	1	0	0	1	0	1	0	1	1	0	pwanya
shattered	0	0	0	0	0	1	0	1	0	0	shattered
shave	0	0	0	0	0	0	0	0	0	0	shave
shaving	0	0	0	0	0	0	0	0	0	0	kuveura ndebvu
shawl	0	0	0	0	0	0	0	0	0	0	shawl
sheaf	0	0	0	0	0	0	0	0	0	0	chisote
shear	0	0	0	0	0	0	0	0	0	0	shear
shears	0	0	0	0	0	0	0	0	0	0	shears
sheath	0	0	0	0	0	0	0	0	0	0	sheath
sheathing	0	0	0	0	0	0	0	0	0	0	sheathing
shed	0	0	0	0	0	1	0	0	0	0	shed
sheen	0	0	0	0	0	0	0	0	0	0	sheen
sheep	0	0	0	0	0	0	0	0	0	0	hwai
sheer	0	0	0	0	0	0	0	0	0	0	sheer
sheet	0	0	0	0	0	0	0	0	0	0	sheet
shelf	0	0	0	0	0	0	0	0	0	0	sherufu
shell	1	0	0	1	0	1	0	1	1	0	shell
shellfish	0	0	0	0	0	0	0	0	0	0	hove
shelter	0	0	0	0	0	0	1	0	0	1	shelter
shelved	0	0	0	0	0	1	0	0	0	0	shelved
shepherd	0	0	0	0	0	0	1	0	0	1	mufudzi
sheriff	0	0	0	0	0	0	0	0	0	1	sheriff
sherry	0	0	0	0	0	0	0	0	0	0	sherry
shield	0	0	0	0	0	0	0	0	0	0	nhovo
shift	0	0	0	0	0	0	0	0	0	0	shift
shifting	0	0	0	0	0	0	0	0	0	0	kuchinja
shilling	0	0	0	0	0	0	0	0	0	0	shillingi
shimmer	0	0	0	0	0	0	0	0	0	0	kupenya
shin	0	0	0	0	0	0	0	0	0	0	shin
shine	0	0	0	0	0	0	1	0	0	0	kupenya
shingle	0	0	0	0	0	0	0	0	0	0	shingle
shining	0	1	0	0	1	0	1	0	0	0	kupenya
shiny	0	0	0	0	0	0	0	0	0	0	kupenya
ship	0	1	0	0	0	0	0	0	0	0	ngarava
shipment	0	0	0	0	0	0	0	0	0	0	kutakura
shipping	0	0	0	0	0	0	0	0	0	0	kutakura
shipwreck	0	0	0	1	0	1	0	1	0	0	kuputsika kwechikepe
shire	0	0	0	0	0	0	0	0	0	0	shire
shirt	0	0	0	0	0	0	0	0	0	0	hembe
shit	1	0	1	0	0	1	0	0	0	0	shit
shiver	1	1	0	1	0	1	0	1	0	0	kudedera
shivering	0	0	0	0	0	0	0	0	0	0	kudedera
shoals	0	0	0	0	0	0	0	0	0	0	shoals
shock	1	0	0	1	0	1	0	0	1	0	kuvhunduka
shockingly	0	0	0	0	0	0	0	0	1	0	zvinokatyamadza
shoddy	1	0	1	0	0	1	0	0	0	0	shoddy
shoe	0	0	0	0	0	0	0	0	0	0	shoe
shoemaker	0	0	0	0	0	0	0	0	0	0	shoemaker
shoot	1	0	0	1	0	1	0	0	0	0	pfura
shooter	0	0	0	1	0	0	0	0	0	0	shooter
shooting	1	0	0	1	0	1	0	0	0	0	kupfura
shop	0	0	0	0	0	0	0	0	0	0	shop
shopkeeper	0	0	0	0	0	0	0	0	0	1	mutengesi
shoplifting	1	0	1	0	0	1	0	0	0	0	kuba muzvitoro
