English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Korean Word
suspended	0	0	0	0	0	0	0	0	0	0	정지된
suspenders	0	0	0	0	0	0	0	0	0	0	멜빵
suspense	0	1	0	1	0	0	0	0	1	0	미결
suspension	0	0	0	1	0	1	0	0	0	0	보류
suspicion	0	0	0	1	0	1	0	0	0	0	의심
suspicions	0	0	0	0	0	0	0	0	0	0	의심
suspicious	1	1	0	0	0	1	0	0	0	0	의심스러운
sustained	0	0	0	0	0	0	0	0	0	0	지속
sustenance	0	0	0	0	0	0	0	0	0	0	생계
suture	0	0	0	0	0	0	0	0	0	0	봉합선
swab	0	0	0	0	0	1	0	0	0	0	자루 걸레
swag	0	0	0	0	0	0	0	0	0	0	꽃잎 장식
swagger	0	0	0	0	0	0	0	0	0	0	멋진
swallow	0	0	0	0	0	0	0	0	0	0	삼키다
swamp	0	0	1	1	0	1	0	0	0	0	늪
swamped	0	0	0	0	0	0	0	0	0	0	늪에 빠진
swampy	0	0	1	1	0	1	0	0	0	0	늪
swan	0	0	0	0	0	0	0	0	0	0	백조
swap	0	0	0	0	0	0	0	0	0	0	교환
swarm	0	0	1	0	0	0	0	0	0	0	군단
swarming	0	0	0	0	0	0	0	0	0	0	무리 지어
swastika	1	0	0	1	0	1	0	0	0	0	만자
sway	0	0	0	0	0	0	0	0	0	0	동요
swear	0	0	0	0	0	0	1	0	0	1	욕을 하다
swearing	0	0	0	0	0	0	0	0	0	0	서약
sweat	0	0	0	1	0	0	0	0	0	0	땀
sweater	0	0	0	0	0	0	0	0	0	0	스웨터
sweating	0	0	0	0	0	0	0	0	0	0	발한
sweep	0	0	0	0	0	0	0	0	0	0	스위프
sweeping	0	0	0	0	0	0	0	0	0	0	청소
sweet	0	1	0	0	1	0	1	0	1	1	달콤한
sweeten	0	0	0	0	0	0	0	0	0	0	달게 하다
sweetened	0	0	0	0	0	0	0	0	0	0	달게
sweetener	0	0	0	0	0	0	0	0	0	0	감미료
sweetheart	0	1	0	0	1	0	1	1	0	1	여보
sweetie	0	0	0	0	0	0	1	0	0	0	사탕
sweetness	0	0	0	0	0	0	1	0	0	0	단맛
sweets	0	1	0	0	1	0	1	0	0	0	과자
swell	0	0	0	0	0	0	0	0	0	0	팽창
swelling	0	0	0	1	0	1	0	0	0	0	부종
sweltering	0	0	0	0	0	0	0	0	0	0	무더운
swerve	0	0	0	1	0	0	0	0	1	0	곡구
swift	0	0	0	0	0	0	1	0	0	0	빠른
swiftly	0	0	0	0	0	0	0	0	0	0	신속하게
swig	0	0	1	0	0	1	0	0	0	0	통음
swim	0	1	0	1	1	0	1	0	0	0	수영
swimming	0	0	0	0	0	0	0	0	0	0	수영
swine	0	0	1	0	0	1	0	0	0	0	돼지
swing	0	0	0	0	0	0	0	0	0	0	그네
swinging	0	0	0	0	0	0	0	0	0	0	앞뒤로 흔들리는
swish	0	0	0	0	0	0	0	0	0	0	한차례 휘두르기
switch	0	0	0	0	0	0	0	0	0	0	스위치
swivel	0	0	0	0	0	0	0	0	0	0	받침
swollen	0	0	0	0	0	1	0	0	0	0	부푼
swoon	0	0	0	0	0	0	0	0	0	0	실신
swoop	0	0	0	0	0	0	0	0	0	0	급습
sword	0	0	0	0	0	0	0	0	0	0	검
syllable	0	0	0	0	0	0	0	0	0	0	음절
syllabus	0	0	0	0	0	0	0	0	0	0	강의 계획서
symbol	0	0	0	0	0	0	0	0	0	0	상징
symbolic	0	0	0	0	0	0	1	0	0	0	상징적
symbolically	0	0	0	0	0	0	0	0	0	0	상징적으로
symbolism	0	0	0	0	0	0	0	0	0	0	상징주의
symbolize	0	0	0	0	0	0	0	0	0	0	상징하다
symmetric	0	0	0	0	0	0	0	0	0	0	대칭
symmetrical	0	0	0	0	0	0	1	0	0	0	대칭
symmetry	0	0	0	0	1	0	1	0	0	1	대칭
sympathetic	0	0	0	1	1	0	1	1	0	1	교감 신경
sympathize	0	0	0	0	0	0	0	1	0	0	동정하다
sympathy	0	0	0	0	0	0	1	1	0	0	공감
symphony	0	1	0	0	1	0	1	0	0	0	교향곡
symptom	0	0	0	0	0	1	0	0	0	0	징후
symptomatic	0	0	0	0	0	0	0	0	0	0	증상이 있는
synagogue	0	0	0	0	0	0	0	0	0	0	유태 교회당
synchronize	0	1	0	0	1	0	1	0	1	1	동기화
synchronous	0	0	0	0	0	0	0	0	0	0	동기
syncope	0	0	0	1	0	1	0	1	1	0	졸도
syndicate	0	0	0	0	0	0	0	0	0	0	신디케이트
synergistic	0	0	0	0	0	0	1	0	0	1	시너지
synergy	0	0	0	0	0	0	0	0	0	0	시너지
synod	0	0	0	0	0	0	1	0	0	1	총회
synonym	0	0	0	0	0	0	0	0	0	0	동의어
synonymous	0	0	0	1	0	1	1	0	0	1	동의어
synopsis	0	0	0	0	0	0	0	0	0	0	개요
synoptic	0	0	0	0	0	0	0	0	0	0	공관
syntax	0	0	0	0	0	0	0	0	0	0	통사론
synthesis	0	0	0	0	0	0	0	0	0	0	합성
synthetic	0	0	0	0	0	0	0	0	0	0	인조
syringe	0	0	0	1	0	0	0	0	0	0	주사기
syrup	0	0	0	0	0	0	0	0	0	0	시럽
system	0	0	0	0	0	0	0	0	0	1	체계
systematic	0	0	0	0	0	0	0	0	0	0	체계적인
systematically	0	0	0	0	0	0	0	0	0	0	체계적으로
tabby	0	0	0	0	0	0	0	0	0	0	태비
tabernacle	0	0	0	0	0	0	0	0	0	0	장막
table	0	0	0	0	0	0	0	0	0	0	테이블
tableau	0	0	0	0	0	0	0	0	0	0	타블로
tablespoon	0	0	0	0	0	0	0	0	0	0	큰 스푼
tablet	0	0	0	0	0	0	0	0	0	0	태블릿
tableware	0	0	0	0	0	0	0	0	0	0	식기
taboo	0	0	1	1	0	1	0	0	0	0	금기
tabular	0	0	0	0	0	0	0	0	0	0	표의
tabulate	0	1	0	0	0	0	0	0	0	0	표로 만들다
tabulation	0	0	0	0	0	0	0	0	0	0	표
tachometer	0	0	0	0	0	0	0	0	0	0	유속계
tacit	0	0	0	0	0	0	0	0	0	0	말로 나타내지 않은
tack	0	0	0	0	0	0	0	0	0	0	압정
tackle	1	0	0	0	0	0	0	0	1	0	태클
tackling	0	0	0	0	0	0	0	0	0	0	태클
tacky	0	0	0	0	0	0	0	0	0	0	초라한
tact	0	0	0	0	0	0	1	0	0	0	재치
tactics	0	0	0	1	0	0	0	0	0	1	전술
tactile	0	0	0	0	0	0	0	0	0	0	촉각
taffeta	0	0	0	0	0	0	0	0	0	0	태피터
taffy	0	0	0	0	0	0	0	0	0	0	태피
tag	0	0	0	0	0	0	0	0	0	0	꼬리표
tail	0	0	0	0	0	0	0	0	0	0	꼬리
tailed	0	0	0	0	0	0	0	0	0	0	꼬리가 달린
tailings	0	0	0	0	0	0	0	0	0	0	찌끼
tailor	0	0	0	0	0	0	0	0	0	0	재단사
tailoring	0	0	0	0	0	0	0	0	0	0	양복점 경영
taint	0	0	0	0	0	1	0	1	0	0	더러움
taker	0	0	0	0	0	0	0	0	0	0	잡는 사람
tale	0	0	0	0	0	0	1	0	0	0	이야기
talent	0	0	0	0	0	0	1	0	0	0	재능
talented	0	0	0	0	0	0	0	0	0	0	재간 있는
talisman	0	0	0	0	0	0	1	0	0	0	부적
talk	0	0	0	0	0	0	1	0	0	0	말하다
talkative	0	0	0	0	0	0	0	0	0	0	수다스러운
talker	0	0	0	0	0	0	0	0	0	0	연설자
tall	0	0	0	0	0	0	0	0	0	0	키가 큰
tallies	0	0	0	0	0	0	0	0	0	0	집계
tallow	0	0	0	0	0	0	0	0	0	0	수지 양초
tally	0	0	0	0	0	0	0	0	0	0	계정
talons	1	0	0	1	0	1	0	0	0	0	발톱
tambourine	0	0	0	0	0	0	0	0	0	0	탬버린
taming	0	0	0	0	0	0	0	0	0	0	길들이기
tan	0	0	0	0	0	0	0	0	0	0	탠 껍질
tandem	0	0	0	0	0	0	0	0	0	1	협력 관계
tang	0	0	0	0	0	0	0	0	0	0	당나라
tangent	0	0	0	0	0	0	0	0	0	0	접선
tangle	0	0	0	0	0	0	0	0	0	0	얽힘
tangled	0	0	0	0	0	1	0	0	0	0	얽힌
tank	0	0	0	0	0	0	0	0	0	0	탱크
tanned	0	0	0	0	0	0	1	0	0	0	검게 그을린
tantalizing	0	1	0	0	1	1	1	0	1	0	감질나게 하는
tantamount	0	0	0	0	0	0	0	0	0	1	동등한
tap	0	0	0	0	0	0	0	0	0	0	수도꼭지
tape	0	0	0	0	0	0	0	0	0	0	줄자
taper	0	0	0	0	0	0	0	0	0	0	작은 초
tapering	0	0	0	0	0	0	0	0	0	0	테이퍼링
tapestry	0	0	0	0	0	0	0	0	0	0	태피스트리
tar	0	0	0	0	0	0	0	0	0	0	타르
tardiness	0	0	0	0	0	1	0	0	0	0	지각
tardy	0	0	0	0	0	1	0	0	0	0	더딘
target	0	0	0	0	0	0	0	0	0	0	표적
tariff	1	0	1	0	0	1	0	0	0	0	관세
tarnish	0	0	1	0	0	1	0	1	0	0	흐림
tarry	0	0	0	0	0	1	0	0	0	0	체재
tart	0	0	0	0	0	0	0	0	0	0	타르트
tartan	0	0	0	0	0	0	0	0	0	0	격자 무늬 모직물
tartar	0	0	0	0	0	0	0	0	0	0	치석
task	0	0	0	0	0	0	1	0	0	0	직무
tassel	0	0	0	0	0	0	0	0	0	0	술
taste	0	0	0	0	0	0	0	0	0	0	맛
tasteful	0	0	0	0	0	0	1	0	0	0	멋을 아는
tasteless	0	0	1	0	0	1	0	0	0	0	맛없는
tasting	0	0	0	0	0	0	0	0	0	0	시식
tasty	0	0	0	0	0	0	1	0	0	0	맛있는
tat	0	0	0	0	0	0	0	0	0	0	싸구려
tattoo	0	0	0	0	0	0	0	0	0	0	타투
taught	0	0	0	0	0	0	0	0	0	1	가르쳤다
taunt	1	0	0	1	0	1	0	1	0	0	조롱
taut	0	0	0	0	0	0	0	0	0	0	긴장된
tavern	0	0	0	0	0	0	0	0	0	0	선술집
tawny	0	0	1	0	0	0	0	0	0	0	황갈색
tax	0	0	0	0	0	1	0	1	0	0	세
taxicab	0	0	0	0	0	0	0	0	0	0	택시
taxonomy	0	0	0	0	0	0	0	0	0	0	분류
tea	0	0	0	0	0	0	0	0	0	0	차
teach	0	0	0	0	1	0	1	0	1	1	가르치다
teacher	0	0	0	0	0	0	1	0	0	1	선생님
teaching	0	0	0	0	0	0	0	0	0	0	가르치는
team	0	0	0	0	0	0	0	0	0	1	팀
tearful	0	0	1	1	0	0	0	1	0	0	눈물 어린
tease	1	1	0	0	0	1	0	1	0	0	놀리다
teaser	0	0	0	0	0	0	0	0	0	0	괴롭히는 사람
teasing	1	0	0	1	0	1	0	0	0	0	놀리는
teat	0	0	0	0	0	0	0	0	0	0	젖꼭지
technical	0	0	0	0	0	0	0	0	0	0	전문인
technicality	0	0	0	0	0	0	0	0	0	0	전문적 사항
technician	0	0	0	0	0	0	0	0	0	0	기술자
technology	0	0	0	0	0	0	1	0	0	0	기술
ted	0	0	0	0	0	0	0	0	0	0	테드
tedious	0	0	0	0	0	1	0	0	0	0	지루한
tedium	0	0	0	0	0	1	0	0	0	0	지겨움
teeming	0	0	1	0	0	0	0	0	0	0	풍부한
teens	0	0	0	0	0	1	1	0	0	0	열대
teeth	0	0	0	0	0	0	0	0	0	0	이
teflon	0	0	0	0	0	0	0	0	0	0	테프론
telegram	0	0	0	0	0	0	0	0	0	0	전보
telegraph	0	0	0	0	0	0	0	0	0	0	전신
telephone	0	0	0	0	0	0	0	0	0	0	전화
telescope	0	0	0	0	0	0	0	0	0	0	망원경
telescopic	0	0	0	0	0	0	0	0	0	0	망원경
television	0	0	0	0	0	0	0	0	0	0	텔레비전
teller	0	0	0	0	0	0	0	0	0	0	말하는 사람
telling	0	0	0	0	0	0	0	0	0	0	말함
telltale	0	0	0	0	0	0	0	0	0	0	경렴
temper	0	0	0	0	0	0	0	0	0	0	성질
tempera	0	0	0	0	0	0	0	0	0	0	템페라 화법
temperament	0	0	0	0	0	0	0	0	0	0	기질
temperance	0	0	0	0	0	0	1	0	0	0	절제
temperate	0	0	0	0	0	0	0	0	0	1	삼가는
temperature	0	0	0	0	0	0	0	0	0	0	온도
tempered	0	0	0	0	0	0	1	0	0	0	단련된
tempest	1	1	0	1	0	1	0	1	1	0	대소동
temple	0	0	0	0	0	0	0	0	0	0	절
temporal	0	0	0	0	0	0	0	0	0	0	일시적인
temporarily	0	0	0	0	0	0	0	0	0	0	일시적으로
temporary	0	0	0	0	0	0	0	0	0	0	일시적인
tempt	0	0	0	0	0	0	0	0	0	0	유혹하다
temptation	0	0	0	0	0	1	0	0	0	0	유혹
tempting	0	0	0	0	0	0	0	0	0	0	유혹하는
ten	0	0	0	0	0	0	0	0	0	0	십
tenable	0	0	0	0	0	0	1	0	0	0	유지할 수 있는
tenacious	0	0	0	0	0	0	1	0	0	0	끈기 있는
tenacity	0	0	0	0	0	0	1	0	0	0	끈기
tenancy	0	0	0	0	0	0	1	0	0	0	차용
tenant	0	0	0	0	0	0	1	0	0	0	거주자
tendency	0	0	0	0	0	0	0	0	0	0	성향
tender	0	0	0	0	1	0	1	0	0	1	부드러운
tenderness	0	0	0	0	1	0	1	0	0	0	유연함
tending	0	0	0	0	0	0	0	0	0	0	돌보기
tendon	0	0	0	0	0	0	0	0	0	0	건
tenement	0	0	0	0	0	1	0	0	0	0	아파트
tenet	0	0	0	0	0	0	0	0	0	0	주의
tenets	0	0	0	0	0	0	0	0	0	0	신조
tenfold	0	0	0	0	0	0	0	0	0	0	십배
tennis	0	0	0	0	0	0	0	0	0	0	테니스
tense	0	0	0	0	0	0	0	0	0	0	시제
tensile	0	0	0	0	0	0	0	0	0	0	인장
tension	1	0	0	0	0	0	0	0	0	0	긴장
tent	0	0	0	0	0	0	0	0	0	0	텐트
tentacle	0	0	0	0	0	0	0	0	0	0	촉수
tentative	0	0	0	0	0	0	0	0	0	0	잠정적인
tenth	0	0	0	0	0	0	0	0	0	0	제십
tenths	0	0	0	0	0	0	0	0	0	0	십분의 일
tenuous	0	0	0	0	0	0	0	0	0	0	얇은
tenure	0	0	0	0	0	0	0	0	0	0	보유
tepid	0	0	0	0	0	0	0	0	0	0	미지근한
term	0	0	0	0	0	0	0	0	0	0	기간
terminal	0	0	0	1	0	1	0	1	0	0	단말기
terminate	0	0	0	0	0	0	0	1	0	0	끝내다
termination	0	0	0	0	0	1	0	1	0	0	종료
terminus	0	0	0	0	0	0	0	0	0	0	말단
termite	0	0	1	0	0	1	0	0	0	0	흰개미
terms	0	0	0	0	0	0	0	0	0	0	자귀
tern	0	0	0	0	0	0	0	0	0	0	세 개 한 세트
ternary	0	0	0	0	0	0	0	0	0	0	세 개 한 벌
terrace	0	0	0	0	0	0	0	0	0	0	테라스
terrestrial	0	0	0	0	0	0	0	0	0	0	지구의
terrible	1	0	1	1	0	1	0	1	0	0	끔찍한
terribly	0	0	0	0	0	0	0	1	0	0	몹시
terrier	0	0	0	0	0	0	0	0	0	0	테리어
terrific	0	0	0	0	0	0	0	1	0	0	훌륭한
territorial	0	0	0	0	0	0	0	0	0	0	지방 수비병
territory	0	0	0	0	0	0	0	0	0	0	영토
terror	0	0	0	1	0	1	0	0	0	0	공포
terrorism	1	0	1	1	0	1	0	1	0	0	테러
terrorist	1	0	1	1	0	1	0	1	1	0	테러리스트
terrorize	1	0	0	1	0	1	0	1	0	0	테러하다
terse	0	0	0	0	0	0	0	0	0	0	간결한
tertiary	0	0	0	0	0	0	0	0	0	0	제삼기
test	0	0	0	0	0	0	0	0	0	0	테스트
testament	0	1	0	0	0	0	0	0	0	1	성서
testify	0	0	0	0	0	0	0	0	0	0	증언하다
testimonial	0	0	0	0	0	0	0	0	0	0	증명서
testimony	0	0	0	0	0	0	0	0	0	1	고백
tetanus	0	0	1	0	0	1	0	0	0	0	파상풍
tether	0	0	0	0	0	1	0	0	0	0	밧줄
tethered	0	0	0	0	0	0	0	0	0	0	묶인
tetrahedral	0	0	0	0	0	0	0	0	0	0	사면체
text	0	0	0	0	0	0	0	0	0	0	텍스트
textbook	0	0	0	0	0	0	0	0	0	0	교과서
textile	0	0	0	0	0	0	0	0	0	0	직물
textural	0	0	0	0	0	0	0	0	0	0	질감의
texture	0	0	0	0	0	0	0	0	0	0	조직
thankful	0	0	0	0	1	0	1	0	0	0	감사합니다
thanksgiving	0	0	0	0	1	0	1	0	0	0	추수 감사절
thatch	0	0	0	0	0	0	0	0	0	0	풀 지풍
thaw	0	0	0	0	0	0	0	0	0	0	해동
theater	0	0	0	0	0	0	0	0	0	0	극장
theatrical	0	0	0	0	0	0	0	0	0	0	연극
theft	1	0	1	1	0	1	0	1	0	0	훔침
theism	0	0	1	0	0	1	0	0	0	0	유신론
theistic	0	0	0	0	0	0	0	0	0	0	유신론자
theme	0	0	0	0	0	0	0	0	0	0	주제
theocracy	0	0	0	0	0	0	0	0	0	0	신정
theocratic	1	0	0	1	0	1	0	1	0	1	신권
theologian	0	0	0	0	0	0	0	0	0	0	신학자
theological	0	0	0	0	0	0	0	0	0	1	신학적
theology	0	1	0	0	0	0	0	0	0	0	신학
theorem	0	0	0	0	0	0	0	0	0	1	정리
theoretical	0	0	0	0	0	0	1	0	0	0	이론적 인
theory	0	1	0	0	0	0	0	0	0	1	이론
therapeutic	0	0	0	0	1	0	1	0	0	1	학의
therapeutics	0	0	0	0	0	0	1	0	0	0	치료학
thereabouts	0	0	0	0	0	0	0	0	0	0	그 당시
thereof	0	0	0	0	0	0	0	0	0	0	그것의
therewith	0	0	0	0	0	0	0	0	0	0	그래서
thermal	0	0	0	0	0	0	0	0	0	0	열의
thermocouple	0	1	0	0	0	0	0	0	0	0	열전대
thermodynamics	0	0	0	0	0	0	0	0	0	0	열역학
thermometer	0	0	0	0	0	0	0	0	0	1	온도계
thermostat	0	0	0	0	0	0	0	0	0	0	온도 조절기
thesaurus	0	0	0	0	0	0	0	0	0	0	시소러스
thesis	0	0	0	0	0	0	0	0	0	0	명제
thick	0	0	0	0	0	0	0	0	0	0	두꺼운
thicken	0	0	0	0	0	0	0	0	0	0	두껍게 하다
thickening	0	0	0	0	0	0	0	0	0	0	농화
thicket	0	0	0	0	0	0	0	0	0	0	덤불
thickness	0	0	0	0	0	0	0	0	0	0	두께
thief	1	0	1	1	0	1	0	1	1	0	도둑
thimble	0	0	0	0	0	0	0	0	0	0	골무
thin	0	0	0	0	0	0	0	0	0	0	얇은
thing	0	0	0	0	0	0	0	0	0	0	물건
things	0	0	0	0	0	0	0	0	0	0	것들
thinker	0	0	0	0	0	0	1	0	0	0	사상가
thinking	0	0	0	0	0	0	0	0	0	0	생각
thirds	0	0	0	0	0	0	0	0	0	0	3분의 1
thirst	0	1	0	0	0	0	0	1	1	0	갈증
thirsty	0	0	0	0	0	1	0	0	0	0	목마른
thirteen	0	0	0	0	0	0	0	0	0	0	열셋
thirteenth	0	0	0	1	0	0	0	0	0	0	열세 번째
thistle	0	0	0	0	0	0	0	0	0	0	엉겅퀴 훈장
thither	0	0	0	0	0	0	0	0	0	0	거기
thong	0	0	0	0	0	0	0	0	0	0	가죽 끈
thorn	0	0	0	0	0	1	0	0	0	0	가시
thorny	0	0	0	1	0	1	0	0	0	0	어려운
thoroughbred	0	0	0	0	0	0	1	0	0	0	우수한
thoroughfare	0	0	0	0	0	0	0	0	0	0	도로
thought	0	1	0	0	0	0	0	0	0	0	생각
thoughtful	0	0	0	0	0	0	1	0	0	1	인정 있는
thoughtfulness	0	0	0	0	0	0	1	0	0	0	사려 깊은
thoughtless	1	0	1	0	0	1	0	0	0	0	인정 없는
thoughts	0	0	0	0	0	0	0	0	0	0	생각
thousand	0	0	0	0	0	0	0	0	0	0	천
thrash	1	0	1	1	0	1	0	1	0	0	뒹굴다
thread	0	0	0	0	0	0	0	0	0	0	실
threat	1	0	0	1	0	1	0	0	0	0	위협
threaten	1	1	0	1	0	1	0	0	0	0	위협하다
threatening	1	0	1	1	0	1	0	0	0	0	험악한
threefold	0	0	0	0	0	0	0	0	0	0	요소이 있는
thresh	1	0	0	1	0	1	0	1	0	0	뒹굴다
threshold	0	0	0	0	0	0	0	0	0	0	한계점
thrice	0	0	0	0	0	0	0	0	0	0	세 번
thrift	0	0	1	0	0	0	1	0	0	1	절약
thrifty	0	0	0	0	0	0	0	0	0	0	무성한
thrill	0	1	0	1	1	0	1	0	1	0	스릴
thrilling	0	1	0	0	1	0	1	0	1	0	떨리는
thriving	0	1	0	0	1	0	1	0	0	0	번성
throat	0	0	0	0	0	0	0	0	0	0	목
throb	0	0	0	1	0	1	0	1	0	0	진동
throbbing	0	0	0	0	0	0	0	0	0	0	동계
throne	0	0	0	0	0	0	1	0	0	1	왕좌
throng	0	0	0	0	0	0	0	0	0	0	군중
throttle	1	0	0	0	0	1	0	0	0	0	조절판
throw	0	0	0	0	0	0	0	0	0	0	던지다
thrush	0	0	0	0	0	0	0	0	0	0	아구창
thrust	0	0	0	0	0	0	0	0	0	0	추력
thud	0	0	0	0	0	0	0	0	0	0	쿵
thug	1	0	1	1	0	1	0	0	0	0	자객
thumb	0	0	0	0	0	0	0	0	0	0	무지
thump	1	0	0	0	0	1	0	0	0	0	때림
thumping	0	0	0	1	0	0	0	0	0	0	탁 치는
thunder	0	0	0	0	0	0	0	0	0	0	우뢰
thunderbolt	0	0	0	0	0	0	0	0	0	0	벼락
thundering	1	0	0	1	0	1	0	0	0	0	우뢰 같은
thunderstorm	0	0	0	0	0	0	0	0	0	0	뇌우
thwart	0	0	0	0	0	1	0	0	1	0	방해하다
thyme	0	0	0	0	0	0	0	0	0	0	백리향
tiara	0	0	0	0	0	0	0	0	0	0	보석 달린 머리 장식
tick	0	0	0	0	0	0	0	0	0	0	진드기
ticker	0	0	0	0	0	0	0	0	0	0	증권 시세 표시기
ticket	0	0	0	0	0	0	0	0	0	0	티켓
tickle	0	1	0	0	1	0	1	0	1	1	간지럼
ticklish	0	0	0	0	0	0	0	0	0	0	불안정한
tidal	0	0	0	0	0	0	0	0	0	0	조수
tidbit	0	0	0	0	0	0	0	0	0	0	맛있는 가벼운 음식
tide	0	0	0	0	0	0	0	0	0	0	조류
tidings	0	0	0	0	0	0	0	0	0	0	소식
tie	0	0	0	0	0	0	0	0	0	0	묶다
tier	0	0	0	0	0	0	0	0	0	0	층
tiff	1	0	0	0	0	1	0	0	0	0	사소한 말다툼
tiger	0	0	0	0	0	0	0	0	0	0	호랑이
tighten	1	0	0	0	0	0	0	0	0	0	죄다
tightness	0	0	0	0	0	0	0	0	0	0	조임
tights	0	0	0	0	0	0	0	0	0	0	타이츠
tilde	0	0	0	0	0	0	0	0	0	0	틸데
tile	0	0	0	0	0	0	0	0	0	0	타일
tiling	0	0	0	0	0	0	1	0	0	0	기와
till	0	0	0	0	0	0	0	0	0	0	까지
tillage	0	0	0	0	0	0	0	0	0	0	경작
tiller	0	0	0	0	0	0	0	0	0	0	경운기
tilt	0	0	0	0	0	0	0	0	0	0	경사
tilting	0	0	0	0	0	0	0	0	0	0	기울이기
timber	0	0	0	0	0	0	0	0	0	0	재목
timberland	0	0	0	0	0	0	0	0	0	0	삼림지
timbre	0	0	0	0	0	0	0	0	0	0	음색
time	0	1	0	0	0	0	0	0	0	0	시각
timeliness	0	0	0	0	0	0	0	0	0	0	적시
timely	0	0	0	0	0	0	1	0	0	0	시기 적절한
timepiece	0	0	0	0	0	0	0	0	0	0	계시기
timid	0	0	0	1	0	1	0	1	0	0	소심한
timidity	0	1	0	1	0	1	0	0	0	0	소심
tin	0	0	0	0	0	0	0	0	0	0	주석
tincture	0	0	0	0	0	0	0	0	0	0	팅크
tine	0	0	0	0	0	0	0	0	0	0	가지
tinge	0	0	0	0	0	0	0	0	0	0	엷은 색조
tingle	0	0	0	0	0	0	0	0	0	0	얼얼함
tingling	0	0	0	0	0	0	0	0	0	0	따끔 거림
tinker	0	0	0	0	0	0	0	0	0	0	땜장이
tinkering	0	0	0	0	0	0	0	0	0	0	땜질
tinnitus	0	0	0	0	0	0	0	0	0	0	이명
tinsel	0	0	0	0	1	0	1	0	0	0	싸고 야한 것
tint	0	0	0	0	0	0	0	0	0	0	색조
tiny	0	0	0	0	0	0	0	0	0	0	매우 작은
tip	0	0	0	0	0	0	0	0	0	0	팁
tipsy	0	0	0	0	0	1	0	0	0	0	기운
tirade	1	0	1	0	0	1	0	0	0	0	장황한 연설
tire	0	0	0	0	0	0	0	0	0	0	타이어
tired	0	0	0	0	0	1	0	0	0	0	피곤한
tiredness	0	0	0	0	0	1	0	0	0	0	피로
tiresome	0	0	0	0	0	1	0	0	0	0	귀찮은
tissue	0	0	0	0	0	0	0	0	0	0	조직
tit	0	0	0	0	0	1	0	0	0	0	젖꼭지
titanic	0	0	0	0	0	0	0	0	0	0	거대한
tithe	0	0	0	0	0	0	0	0	0	0	십일조
title	0	0	0	0	0	0	1	0	0	1	제목
titled	0	0	0	0	0	0	0	0	0	0	제목
titty	0	0	0	0	0	0	0	0	0	0	가슴
titular	0	0	0	0	0	0	0	0	0	0	제목의
toad	0	0	1	0	0	1	0	0	0	0	두꺼비
toast	0	0	0	0	1	0	1	0	0	0	토스트
tobacco	0	0	0	0	0	1	0	0	0	0	담배
toby	0	0	0	0	0	0	0	0	0	0	남자 이름
tod	0	0	0	0	0	0	0	0	0	0	토드
today	0	0	0	0	0	0	0	0	0	0	오늘
toe	0	0	0	0	0	0	0	0	0	0	발가락
toga	0	0	0	0	0	0	0	0	0	0	예복
toil	0	0	0	0	0	0	0	0	0	0	수고
toilet	0	0	1	0	0	1	0	0	0	0	화장실
toils	0	0	0	0	0	1	0	0	0	0	수고
token	0	0	0	0	0	0	0	0	0	0	토큰
tolerance	0	0	0	0	0	0	0	0	0	0	용인
tolerant	0	0	0	0	0	0	1	0	0	0	관대 한
tolerate	1	0	0	0	0	1	0	1	0	0	참다
toleration	0	0	0	0	0	0	1	0	0	0	관용
toll	0	0	0	0	0	0	0	0	0	0	통행료
tomahawk	0	0	0	0	0	0	0	0	0	0	큰 도끼
tomb	0	0	0	0	0	0	0	1	0	0	무덤
tomcat	0	0	0	0	0	0	0	0	0	0	수코양이
tome	0	0	0	0	0	0	0	0	0	0	나에게
tomorrow	0	1	0	0	0	0	0	0	0	0	내일
ton	0	0	0	0	0	0	0	0	0	0	톤
tone	0	0	0	0	0	0	0	0	0	0	음정
tong	0	0	0	0	0	0	0	0	0	0	집게
tongs	0	0	0	0	0	0	0	0	0	0	...집게
tongue	0	0	0	0	0	0	0	0	0	0	혀
tonic	0	0	0	0	0	0	0	0	0	0	토닉
tonnage	0	0	0	0	0	0	0	0	0	0	선박
tonsils	0	0	0	0	0	0	0	0	0	0	편도선
tooling	0	0	0	0	0	0	0	0	0	0	압형
tooth	0	0	0	0	0	0	0	0	0	0	이빨
toothache	0	0	0	1	0	1	0	0	0	0	치통
toothed	0	0	0	0	0	0	0	0	0	0	이가 있는
toothless	0	0	0	0	0	0	0	0	0	0	이가 없는
top	0	1	0	0	0	0	1	0	0	1	맨 위
topaz	0	0	0	0	0	0	0	0	0	0	황옥
topic	0	0	0	0	0	0	0	0	0	0	주제
topical	0	0	0	0	0	0	0	0	0	0	뉴스 영화
topographic	0	0	0	0	0	0	0	0	0	0	지형
topographical	0	0	0	0	0	0	0	0	0	0	지형적
topography	0	0	0	0	0	0	0	0	0	0	지형
topple	0	0	0	0	0	0	0	0	1	0	전복
tor	0	0	0	0	0	0	0	0	0	0	토르
torch	0	0	0	0	0	0	0	0	0	0	토치
torment	1	0	0	1	0	1	0	1	0	0	고통
torn	0	0	0	0	0	1	0	0	0	0	찢어진
tornado	0	0	0	1	0	0	0	0	0	0	폭풍
torpedo	1	0	0	0	0	1	0	0	0	0	수뢰
torrent	0	0	0	1	0	0	0	0	0	0	급류
