English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Chichewa Word
spellbound	0	0	0	0	0	0	0	0	0	0	zopusa
spelling	0	0	0	0	0	0	1	0	0	0	kalembedwe
spencer	0	0	0	0	0	0	0	0	0	0	Spencer
spend	0	0	0	0	0	0	0	0	0	0	wononga
spent	0	0	0	0	0	1	0	0	0	0	kuwononga
sperm	0	0	0	0	0	0	0	0	0	0	umuna
spew	0	0	1	0	0	0	0	0	0	0	mpweya
sphere	0	0	0	0	0	0	0	0	0	0	gawo
spherical	0	0	0	0	0	0	0	0	0	0	ozungulira
sphinx	0	0	0	0	0	0	0	0	0	0	sphinx
spice	0	0	0	0	0	0	1	0	0	0	zonunkhira
spicy	0	0	0	0	0	0	0	0	0	0	zokometsera
spider	0	0	1	1	0	0	0	0	0	0	kangaude
spigot	0	0	0	0	0	0	0	0	0	0	spigot
spike	0	0	0	1	0	0	0	0	0	0	spike
spiked	0	0	0	0	0	0	0	0	0	0	spiked
spiky	0	0	0	0	0	0	0	0	0	0	spiky
spill	0	0	0	0	0	0	0	0	0	0	kutaya
spin	0	0	0	0	0	0	0	0	0	0	sapota
spinal	0	0	0	0	0	0	0	0	0	0	msana
spindle	0	0	0	0	0	0	0	0	0	0	spindle
spine	1	0	0	0	0	1	1	0	0	0	msana
spinning	0	0	0	0	0	0	0	0	0	0	kupota
spinster	0	0	0	1	0	1	0	1	0	0	spinster
spiny	0	0	0	0	0	0	0	0	0	0	spiny
spiral	0	0	0	0	0	0	0	0	0	0	wozungulira
spire	0	0	0	0	0	0	0	0	0	0	spire
spirit	0	0	0	0	0	0	1	0	0	0	mzimu
spirits	0	1	0	0	1	0	1	0	1	0	mizimu
spiritual	0	0	0	0	0	0	0	0	0	0	zauzimu
spirituality	0	0	0	0	0	0	0	0	0	0	uzimu
spit	0	0	1	0	0	0	0	0	0	0	kulavulira
spite	1	0	0	0	0	1	0	0	0	0	ngakhale
spiteful	1	0	0	0	0	1	0	0	0	0	zamwano
splash	0	0	0	0	0	0	0	0	1	0	kuwaza
spleen	0	0	0	0	0	0	0	0	0	0	ndulu
splendid	0	0	0	0	1	0	1	0	1	0	wokongola
splendor	0	1	0	0	1	0	1	0	1	0	ulemerero
splice	0	0	0	0	0	0	0	0	0	0	splice
spline	0	0	0	0	0	0	0	0	0	0	spline
splint	0	0	0	0	0	0	0	0	0	0	chingwe
splinter	0	0	0	0	0	1	0	0	0	0	splinter
split	0	0	0	0	0	1	0	0	0	0	Gawa
splitting	0	0	0	0	0	1	0	1	0	0	kugawanika
splurge	0	0	0	0	0	0	0	0	0	0	splurge
spoil	0	0	1	0	0	1	0	0	0	0	wononga
spoiler	0	0	0	0	0	1	0	1	0	0	wowononga
spoiling	0	0	0	0	0	0	0	0	0	0	kuwononga
spoke	0	0	0	0	0	1	0	0	0	0	analankhula
spoken	0	0	0	0	0	0	0	0	0	0	zolankhulidwa
spokesman	0	0	0	0	0	0	0	0	0	1	wolankhulira
sponge	0	0	0	0	0	1	0	0	0	0	siponji
spongy	0	0	0	0	0	0	0	0	0	0	chaponji
sponsor	0	0	0	0	0	0	1	0	0	1	wothandizira
sponsorship	0	0	0	0	0	0	0	0	0	0	thandizo
spoof	0	0	0	0	0	0	0	0	0	0	spoof
spook	0	0	0	1	0	1	0	0	0	0	chikwapu
spoon	0	0	0	0	0	0	0	0	0	0	supuni
spoonful	0	0	0	0	0	0	0	0	0	0	spoonful
sporadic	0	0	0	0	0	0	0	0	0	0	mwapang'onopang'ono
spore	0	0	0	0	0	0	0	0	0	0	spore
sport	0	0	0	0	0	0	0	0	0	0	masewera
sporting	0	0	0	0	0	0	0	0	0	0	zamasewera
sports	0	0	0	0	0	0	0	0	0	0	masewera
sportsman	0	0	0	0	0	0	0	0	0	0	wamasewera
spot	0	0	0	0	0	0	0	0	0	0	malo
spotless	0	0	0	0	0	0	1	0	0	1	opanda banga
spotted	0	0	0	0	0	0	0	0	0	0	zamawanga
spotty	0	0	0	0	0	0	0	0	0	0	wawanga
spousal	0	0	0	0	0	0	0	0	0	0	mwamuna kapena mkazi
spouse	0	0	0	0	1	0	1	0	0	1	mkazi
spout	0	0	0	0	0	0	0	0	0	0	mpweya
sprain	0	0	0	0	0	1	0	1	0	0	kupunduka
sprawl	0	0	0	0	0	0	0	0	0	0	tambalala
spray	0	0	0	0	0	0	0	0	0	0	utsi
spread	0	0	0	0	0	0	0	0	0	0	kufalitsa
spree	0	0	0	0	0	1	0	0	0	0	spree
sprinkling	0	0	0	0	0	0	0	0	0	0	kukonkha
sprite	0	0	0	1	0	1	0	0	0	0	sprite
sprout	0	0	0	0	0	0	0	0	0	0	mphukira
spruce	0	0	0	0	0	0	1	0	0	0	spruce
spur	0	0	0	1	0	0	0	0	0	0	limbikitsa
spurious	0	0	1	0	0	1	0	0	0	0	zabodza
spurred	0	0	0	0	0	0	0	0	0	0	analimbikitsa
spurt	0	0	0	0	0	0	0	0	0	0	kuthamanga
spy	0	0	0	0	0	0	0	0	0	0	kazitape
squad	0	0	0	0	0	0	0	0	0	0	gulu
squadron	0	0	0	0	0	0	0	0	0	0	gulu
squall	0	0	0	1	0	1	0	1	0	0	squall
squamous	0	0	0	0	0	0	0	0	0	0	squamous
square	0	0	0	0	0	0	0	0	0	0	lalikulu
squat	0	0	0	0	0	0	0	0	0	0	squat
squatter	0	0	0	0	0	1	0	0	0	0	squatter
squeak	0	0	0	0	0	0	0	0	0	0	khwinya
squeal	0	0	0	0	0	0	0	0	0	0	kulira
squeamish	0	0	1	1	0	1	0	0	0	0	squeamish
squeeze	0	0	0	0	0	0	0	0	0	0	finyani
squeezing	0	0	0	0	0	0	0	0	0	0	kufinya
squelch	1	0	1	0	0	1	0	0	0	0	squelch
squint	0	0	0	0	0	0	0	0	0	0	tsinzini
squire	0	0	0	0	0	0	0	0	0	0	squire
squirm	0	0	1	0	0	1	0	0	0	0	squirm
squirrel	0	0	0	0	0	0	0	0	0	0	gologolo
squirt	0	0	0	0	0	0	0	0	0	0	squirt
stab	1	0	0	1	0	1	0	1	1	0	kubaya
stability	0	0	0	0	0	0	0	0	0	0	bata
stable	0	0	0	0	0	0	1	0	0	1	khola
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	stack
staff	0	0	0	0	0	0	0	0	0	0	ndodo
stag	0	0	0	0	0	0	0	0	0	0	mbawala
stage	0	0	0	0	0	0	0	0	0	0	siteji
stagger	0	0	0	0	0	0	0	0	1	0	zandima
staggering	0	0	0	0	0	1	0	0	0	0	zodabwitsa
stagnant	0	0	0	0	0	1	0	1	0	0	choyimirira
stagnation	0	0	0	0	0	0	0	0	0	0	Kuyimirira
staid	0	0	0	0	0	0	0	0	0	0	staid
stain	0	0	1	0	0	1	0	0	0	0	banga
stainless	0	0	0	0	0	0	1	0	0	0	zosa banga
stair	0	0	0	0	0	0	0	0	0	0	makwerero
staircase	0	0	0	0	0	0	0	0	0	0	masitepe
stairway	0	0	0	0	0	0	0	0	0	0	makwerero
stake	0	0	0	0	0	0	0	0	0	0	mtengo
stale	0	0	0	0	0	1	0	0	0	0	stale
stalemate	1	0	1	0	0	0	0	0	0	0	stalemate
stalk	0	0	0	1	0	1	0	0	0	0	phesi
stall	0	0	1	0	0	0	0	0	0	0	khola
stallion	0	0	0	0	0	0	1	0	0	0	ng'ombe
stalls	0	0	0	0	0	0	0	0	0	0	makola
stalwart	0	0	0	0	0	0	1	0	0	0	wolimba
stamina	0	0	0	0	0	0	1	0	0	1	mphamvu
stamp	0	0	0	0	0	0	0	0	0	0	sitampu
stand	0	0	0	0	0	0	0	0	0	0	kuyimirira
standard	0	0	0	0	0	0	0	0	0	0	muyezo
standardize	0	0	0	0	0	0	0	0	0	0	standardize
standing	0	0	0	0	0	0	1	0	0	0	kuyimirira
standoff	1	0	0	1	0	1	0	0	0	0	kuyimirira
standpoint	0	0	0	0	0	0	0	0	0	0	malingaliro
standstill	1	0	0	0	0	1	0	0	0	0	kuyimirira
stanza	0	0	0	0	0	0	0	0	0	0	stanza
staple	0	0	0	0	0	0	0	0	0	0	chachikulu
star	0	1	0	0	1	0	1	0	0	1	nyenyezi
starboard	0	0	0	0	0	0	0	0	0	0	nyenyezi
starch	0	0	0	0	0	0	0	0	0	0	wowuma
stare	0	0	0	0	0	0	0	0	0	0	kuyang'ana
staring	0	0	0	0	0	1	0	0	0	0	kuyang'ana
stark	0	0	0	0	0	1	0	0	0	1	kwambiri
starlight	0	0	0	0	0	0	1	0	0	0	kuwala kwa nyenyezi
starry	0	1	0	0	1	0	1	0	0	0	nyenyezi
stars	0	0	0	0	0	0	0	0	0	0	nyenyezi
start	0	1	0	0	0	0	0	0	0	0	kuyamba
startle	0	0	0	1	0	1	0	0	1	0	chodabwitsa
startling	0	0	0	0	0	0	0	0	1	0	zodabwitsa
starvation	0	0	0	1	0	1	0	1	0	0	njala
starved	0	0	0	0	0	1	0	0	0	0	njala
starving	0	0	0	0	0	1	0	0	0	0	njala
state	0	0	0	0	0	0	0	0	0	0	boma
stately	0	0	0	0	0	0	1	0	0	0	wapamwamba
statement	0	0	0	0	0	0	1	0	0	1	mawu
stateroom	0	0	0	0	0	0	0	0	0	0	stateroom
statesman	0	0	0	0	0	0	0	0	0	0	mtsogoleri wa dziko
static	0	0	0	0	0	0	0	0	0	0	static
statics	0	0	0	0	0	0	0	0	0	0	statics
station	0	0	0	0	0	0	0	0	0	0	siteshoni
stationary	0	0	0	0	0	1	0	0	0	0	osaima
stationery	0	0	0	0	0	0	0	0	0	0	zolemba
statistical	0	0	0	0	0	0	0	0	0	1	zowerengera
statistician	0	0	0	0	0	0	0	0	0	0	wowerengera
stator	0	0	0	0	0	0	0	0	0	0	stator
statuary	0	0	0	0	0	0	0	0	0	0	choyimira
statue	0	0	0	0	0	0	1	0	0	0	fano
statuette	0	0	0	0	0	0	0	0	0	0	statuette
stature	0	0	0	0	0	0	0	0	0	0	msinkhu
status	0	0	0	0	0	0	1	0	0	0	udindo
statute	0	0	0	0	0	0	0	0	0	0	lamulo
statutory	0	0	0	0	0	0	0	0	0	0	malamulo
staunch	0	0	0	0	0	0	1	0	0	0	cholimba
stave	0	0	0	0	0	1	0	0	0	0	ndodo
stay	0	0	0	0	0	0	0	0	0	0	khalani
stayed	0	0	0	0	0	0	0	0	0	0	anakhala
stays	0	0	0	0	0	0	0	0	0	0	amakhala
stead	0	0	0	0	0	0	0	0	0	0	m'malo
steadfast	0	0	0	0	0	0	1	0	0	1	okhazikika
steady	0	0	0	0	0	0	0	0	1	1	wokhazikika
steal	1	0	0	1	0	1	0	1	0	0	kuba
stealing	0	0	1	1	0	1	0	0	0	0	kuba
stealth	0	0	0	0	0	0	0	0	1	0	chobisika
stealthily	0	0	0	0	0	0	0	0	1	0	mobisa
stealthy	0	1	0	1	0	1	0	0	1	0	zachabechabe
steamboat	0	0	0	0	0	0	0	0	0	0	sitima yapamadzi
steamer	0	0	0	0	0	0	0	0	0	0	sitima
steamroller	0	0	0	0	0	0	0	0	0	0	steamroller
steamship	0	0	0	0	0	0	0	0	0	0	sitima yapamadzi
steamy	0	0	0	0	0	0	0	0	0	0	mpweya
steel	0	0	0	0	0	0	0	0	0	0	zitsulo
steep	0	0	0	0	0	0	0	0	0	0	chotsetsereka
steeple	0	0	0	0	0	0	0	0	0	0	chipilala
steer	0	0	0	0	0	0	0	0	0	0	yendetsa
stellar	0	0	0	0	0	0	1	0	0	0	nyenyezi
stem	0	0	0	0	0	0	0	0	0	0	tsinde
stench	0	0	0	0	0	0	0	0	0	0	kununkha
stencil	0	0	0	0	0	0	0	0	0	0	cholembera
step	0	0	0	0	0	0	0	0	0	0	sitepe
steppe	0	0	0	0	0	0	0	0	0	0	steppe
steps	0	0	0	0	0	0	0	0	0	0	masitepe
stereoscopic	0	0	0	0	0	0	0	0	0	0	stereoscopic
stereotype	0	0	0	0	0	1	0	0	0	0	stereotype
stereotyped	0	0	0	0	0	1	0	0	0	0	osatengera
sterile	0	0	0	0	0	1	0	1	0	0	wosabala
sterility	0	0	0	0	0	1	0	0	0	0	kusabereka
sterling	1	1	0	0	1	1	1	0	0	1	wokongola
stern	0	0	0	0	0	1	0	0	0	0	wolimba
stethoscope	0	0	0	0	0	0	0	0	0	0	stethoscope
stew	0	0	0	0	0	0	0	0	0	0	mphodza
steward	0	0	0	0	0	0	1	0	0	1	mdindo
stewardship	0	0	0	0	0	0	0	0	0	0	ukapitawo
stick	0	0	0	0	0	0	0	0	0	0	ndodo
sticking	0	0	0	0	0	0	0	0	0	0	kukakamira
sticky	0	0	1	0	0	0	0	0	0	0	zomata
stiff	0	0	0	0	0	1	0	0	0	0	zolimba
stiffen	0	0	0	0	0	0	0	0	0	0	kuumitsa
stiffness	0	0	0	0	0	1	0	0	0	0	kuuma
stifle	0	0	0	0	0	1	0	0	0	0	chepetsa
stifled	1	0	0	1	0	1	0	1	0	0	zokanidwa
stifling	0	0	0	0	0	0	0	0	0	0	kuyimitsa
stigma	1	0	1	1	0	1	0	1	0	0	kusalidwa
stile	0	0	0	0	0	0	0	0	0	0	stile
stiletto	0	0	0	0	0	0	0	0	0	0	stiletto
stillborn	0	0	0	0	0	1	0	1	0	0	wobadwa wakufa
stillness	0	0	0	1	0	0	1	1	0	0	bata
stilts	0	0	0	0	0	0	0	0	0	0	mizati
stimulant	0	0	0	0	0	0	0	0	0	0	cholimbikitsa
stimulation	0	0	0	0	0	0	0	0	0	0	kukondoweza
stimulus	0	0	0	0	0	0	0	0	0	0	cholimbikitsa
sting	1	0	0	1	0	1	0	0	0	0	mbola
stinging	0	0	0	0	0	1	0	0	0	0	kuluma
stingy	1	0	1	1	0	1	0	1	0	0	wotopetsa
stink	0	0	1	0	0	1	0	0	0	0	kununkha
stinking	0	0	1	0	0	1	0	0	0	0	kununkha
stint	0	0	0	1	0	1	0	1	0	0	stint
stipulate	0	0	0	0	0	0	0	0	0	0	fotokozani
stipulation	0	0	0	0	0	0	0	0	0	0	lamulo
stir	0	0	0	0	0	0	0	0	0	0	yambitsa
stirring	0	0	0	0	0	0	0	0	0	0	kusonkhezera
stitch	0	0	0	0	0	0	0	0	0	0	soka
stock	0	0	0	0	0	0	0	0	0	0	katundu
stockbroker	0	0	0	0	0	0	0	0	0	0	wogulitsa katundu
stocking	0	0	0	0	0	0	0	0	0	0	katundu
stocks	0	0	0	0	0	1	0	0	0	0	katundu
stole	0	0	0	0	0	0	0	0	0	0	waba
stolen	1	0	0	0	0	1	0	0	0	0	kubedwa
stomach	0	0	1	0	0	0	0	0	0	0	m'mimba
stone	1	0	0	0	0	1	0	0	0	0	mwala
stoned	0	0	0	0	0	1	0	0	0	0	kugendedwa ndi miyala
stoneware	0	0	0	0	0	0	0	0	0	0	mwala
stony	0	0	0	0	0	0	0	0	0	0	mwala
stool	0	0	0	0	0	0	0	0	0	0	chopondapo
stools	0	0	1	0	0	1	0	0	0	0	chimbudzi
stoop	0	0	0	0	0	0	0	0	0	0	imani
stop	0	0	0	0	0	0	0	0	0	0	Imani
stoppage	0	0	0	0	0	1	0	0	0	0	kuyimitsidwa
stopper	0	0	0	0	0	0	0	0	0	0	choyimitsa
stopping	0	0	0	0	0	0	0	0	0	0	kuyimitsa
stopwatch	0	0	0	0	0	0	0	0	0	0	stopwatch
storage	0	0	0	0	0	0	0	0	0	0	yosungirako
store	0	1	0	0	0	0	1	0	0	0	sitolo
storehouse	0	0	0	0	0	0	0	0	0	0	nkhokwe
storing	0	0	0	0	0	0	0	0	0	0	kusunga
storm	1	0	0	0	0	1	0	0	0	0	mkuntho
storming	1	0	0	0	0	0	0	0	0	0	mphepo yamkuntho
stormy	0	0	0	1	0	1	0	0	0	0	namondwe
story	0	0	0	0	0	0	0	0	0	0	nkhani
stout	0	0	0	0	0	0	0	0	0	0	wolimba
stove	0	0	0	0	0	0	0	0	0	0	mbaula
stow	0	0	0	0	0	0	0	0	0	0	stow
straddle	0	0	0	0	0	0	0	0	0	0	kuyenda
straighten	0	0	0	0	0	0	0	0	0	0	wongola
straightforward	0	0	0	0	0	0	1	0	0	1	zolunjika
straightway	0	0	0	0	0	0	0	0	0	0	pomwepo
strained	1	0	0	0	0	1	0	0	0	0	kupsyinjika
strait	0	0	0	0	0	0	0	0	0	0	strait
straits	0	0	0	1	0	1	0	0	0	0	zovuta
strand	0	0	0	0	0	0	0	0	0	0	chingwe
stranded	0	0	0	0	0	1	0	0	0	0	wosakhazikika
stranger	0	0	0	1	0	1	0	0	0	0	mlendo
strangle	1	0	1	1	0	1	0	1	1	0	nyonga
strap	0	0	0	0	0	0	0	0	0	0	lamba
strapping	0	0	0	0	0	0	0	0	0	0	kumanga
strata	0	0	0	0	0	0	0	0	0	0	strata
strategic	0	0	0	0	0	0	1	0	0	0	njira
strategist	0	1	0	0	0	0	1	0	0	1	katswiri
strategy	0	0	0	0	0	0	0	0	0	0	njira
stratification	0	0	0	0	0	0	0	0	0	0	stratification
stratum	0	0	0	0	0	0	0	0	0	0	stratum
stratus	0	0	0	0	0	0	0	0	0	0	stratus
straw	0	0	0	0	0	0	0	0	0	0	udzu
stray	0	0	0	0	0	1	0	0	0	0	kusokera
streak	0	0	0	0	0	0	0	0	0	0	mzere
streaked	0	0	0	0	0	0	0	0	0	0	wamizeremizere
stream	0	0	0	0	0	0	0	0	0	0	mtsinje
streamer	0	0	0	0	0	0	0	0	0	0	streamer
streaming	0	0	0	0	0	0	0	0	0	0	kukhamukira
street	0	0	0	0	0	0	0	0	0	0	msewu
strength	0	0	0	0	0	0	1	0	0	1	mphamvu
strengthen	0	0	0	0	0	0	1	0	0	0	limbitsani
strengthening	0	0	0	0	1	0	1	0	0	1	kulimbikitsa
strenuous	0	0	0	0	0	0	0	0	0	0	zolemetsa
stress	0	0	0	0	0	1	0	0	0	0	nkhawa
stretch	0	0	0	0	0	0	0	0	0	0	kutambasula
stretcher	0	0	0	1	0	0	0	1	0	0	machira
stricken	0	0	0	0	0	0	0	1	0	0	wokanthidwa
stride	0	0	0	0	0	0	0	0	0	0	kuyenda
strife	1	0	0	0	0	1	0	0	0	0	ndewu
strike	1	0	0	0	0	1	0	0	0	0	menyani
striking	0	0	0	0	0	0	1	0	0	0	kukhudza
strikingly	0	0	0	0	0	0	1	0	0	0	mochititsa chidwi
string	0	0	0	0	0	0	0	0	0	0	chingwe
stringy	0	0	0	0	0	0	0	0	0	0	zotsatizana
strip	0	0	0	0	0	1	0	1	0	0	vula
stripe	0	0	0	0	0	1	0	0	0	0	mzere
stripped	1	1	1	1	0	1	0	1	0	0	kuvula
strive	0	1	0	0	0	0	0	0	0	0	limbikira
strobe	0	0	0	0	0	0	0	0	0	0	strobe
stroke	0	0	0	1	0	1	0	1	0	0	sitiroko
stroll	0	0	0	0	0	0	0	0	0	0	yenda
stronghold	0	0	0	0	0	0	0	0	0	0	linga
strongly	0	0	0	0	0	0	1	0	0	0	mwamphamvu
structural	0	0	0	0	0	0	0	0	0	1	zomangamanga
structure	0	0	0	0	0	0	1	0	0	1	kapangidwe
struggle	1	0	0	1	0	1	0	1	0	0	kulimbana
strut	0	0	0	0	0	1	0	0	0	0	mphamvu
stubble	0	0	0	0	0	0	0	0	0	0	chiputu
stubbornness	0	0	0	0	0	0	0	0	0	0	kukakamira
stubby	0	0	0	0	0	0	0	0	0	0	wovuta
stucco	0	0	0	0	0	0	0	0	0	0	stuko
stuck	0	0	0	0	0	0	0	0	0	0	kukakamira
stud	0	0	0	0	0	0	1	0	0	0	mbiri
studded	0	0	0	0	0	0	0	0	0	0	chokhazikika
student	0	0	0	0	0	0	0	0	0	0	wophunzira
studied	0	0	0	0	0	0	0	0	0	0	anaphunzira
studio	0	0	0	0	0	0	0	0	0	0	studio
study	0	0	0	0	0	0	1	0	0	0	kuphunzira
stuff	0	0	0	0	0	0	0	0	0	0	zinthu
stuffing	0	0	0	0	0	0	0	0	0	0	kudzaza
stuffy	0	0	0	0	0	1	0	0	0	0	wodzaza
stumble	0	0	0	0	0	1	0	0	0	0	kupunthwa
stump	0	0	0	0	0	0	0	0	0	0	chitsa
stunned	0	0	0	1	0	1	0	0	1	0	odabwa
stunt	0	0	0	0	0	0	0	0	0	0	kupindika
stunted	0	0	0	0	0	1	0	0	0	0	kupindika
stupendous	0	0	0	0	0	0	0	0	0	0	zodabwitsa
stupid	0	0	0	0	0	1	0	0	0	0	opusa
stupidity	0	0	0	0	0	1	0	0	0	0	kupusa
stupor	0	0	0	0	0	1	0	0	0	0	kupuma
sturdy	0	0	0	0	0	0	1	0	0	0	cholimba
sturgeon	0	0	0	0	0	0	0	0	0	0	sturgeon
stutter	0	0	0	0	0	0	0	0	0	0	chibwibwi
sty	0	0	1	0	0	1	0	0	0	0	sty
style	0	0	0	0	0	0	0	0	0	0	kalembedwe
stylish	0	0	0	0	0	0	0	0	0	0	wotsogola
subatomic	0	0	0	0	0	0	0	0	0	0	subatomic
subcommittee	0	0	0	0	0	0	0	0	0	0	komiti yaying'ono
subconscious	0	0	0	0	0	0	0	0	0	0	chikumbumtima
subcutaneous	0	0	0	0	0	0	0	0	0	0	subcutaneous
subdivide	0	0	0	0	0	0	0	0	0	0	kugawa
subdivision	0	0	0	0	0	0	0	0	0	0	kugawa
subduction	0	0	0	0	0	0	0	0	0	0	kutsitsa
subdue	0	0	0	0	0	1	0	0	0	0	gonjetsa
subdued	0	0	0	0	0	0	0	0	0	0	kugonja
subito	0	0	0	0	0	0	0	0	1	0	subito
subject	0	0	0	0	0	1	0	0	0	0	mutu
subjected	0	0	0	0	0	1	0	1	0	0	kuchitiridwa
subjection	0	0	0	0	0	1	0	0	0	0	kugonjera
subjective	0	0	0	0	0	0	0	0	0	0	omvera
subjugation	1	0	1	1	0	1	0	1	0	0	kugonjera
sublimation	0	0	0	0	1	0	1	0	0	0	sublimation
subliminal	0	0	0	0	0	0	0	0	0	0	subliminal
submarine	0	0	0	0	0	0	0	0	0	0	sitima yapamadzi
submerged	0	0	0	0	0	0	0	0	0	0	kumizidwa
submersible	0	0	0	0	0	0	0	0	0	0	submersible
submission	0	0	0	0	0	0	0	0	0	0	kugonjera
submit	0	1	0	0	0	0	0	0	0	0	pereka
subordinate	0	0	0	1	0	1	0	0	0	0	wapansi
subordination	0	0	0	0	0	0	0	0	0	0	kugonjera
subplot	0	0	0	0	0	0	0	0	0	0	gawo
subpoena	0	0	0	0	0	1	0	0	0	0	kumvera
subscribe	0	1	0	0	0	0	0	0	0	0	lembetsani
subscription	0	0	0	0	0	0	0	0	0	0	kulembetsa
subsequence	0	0	0	0	0	0	0	0	0	0	zotsatira
subsequent	0	0	0	0	0	0	0	0	0	0	wotsatira
subsequently	0	0	0	0	0	0	0	0	0	0	kenako
subset	0	0	0	0	0	0	0	0	0	0	gawo
subside	0	0	0	0	0	0	0	0	0	0	chepetsa
subsidence	0	0	0	0	0	1	0	1	0	0	kuchepa
subsidiary	0	0	0	0	0	0	0	0	0	0	wothandizira
subsidize	0	0	0	0	0	0	0	0	0	0	thandizira
subsidy	1	0	1	0	0	1	0	0	0	0	thandizo
subsist	0	0	0	0	0	1	0	0	0	0	thandiza
subsistence	0	0	0	0	0	0	0	0	0	0	zokhala ndi moyo
subsoil	0	0	0	0	0	0	0	0	0	0	pansi
substance	0	0	0	0	0	0	1	0	0	0	zinthu
substantially	0	0	0	0	0	0	0	0	0	0	kwambiri
substantiate	0	0	0	0	0	0	0	0	0	1	tsimikizira
substantive	0	0	0	0	0	0	1	0	0	0	zomveka
substitute	0	0	0	0	0	0	0	0	0	0	cholowa m'malo
substituted	0	0	0	0	0	0	0	0	0	0	m'malo
substitution	0	0	0	0	0	0	0	0	0	0	m'malo
substructure	0	0	0	0	0	0	0	0	0	0	gawo
subterranean	0	0	0	0	0	0	0	0	0	0	zapansi panthaka
subtle	0	0	0	0	0	0	0	0	0	0	wochenjera
subtlety	0	0	0	0	0	0	0	0	0	0	wochenjera
subtract	0	0	0	0	0	1	0	0	0	0	chepetsa
subtraction	0	0	0	0	0	0	0	0	0	0	kuchotsa
subtype	0	0	0	0	0	0	0	0	0	0	subtype
suburb	0	0	0	0	0	0	0	0	0	0	tawuni
suburban	0	0	0	0	0	0	0	0	0	0	wakumidzi
suburbs	0	0	0	0	0	0	0	0	0	0	midzi
subversion	1	0	0	1	0	1	0	0	0	0	kugwetsa
subversive	1	0	0	0	0	1	0	0	1	0	woukira boma
subvert	0	0	1	1	0	1	0	1	0	0	sokoneza
subway	0	0	0	0	0	0	0	0	0	0	njanji zapansi panthaka
succeed	0	1	0	0	1	0	1	0	1	1	kupambana
succeeding	0	1	0	0	1	0	1	0	0	1	kupambana
success	0	1	0	0	1	0	1	0	0	0	kupambana
successful	0	1	0	0	1	0	1	0	0	1	wopambana
succession	0	0	0	0	0	0	0	0	0	0	kutsatira
successive	0	0	0	0	0	0	0	0	0	0	motsatizana
successor	0	0	0	0	0	0	0	0	0	0	wolowa m'malo
succinct	0	0	0	0	0	0	1	0	0	0	mwachidule
succulent	0	0	0	0	0	1	1	0	0	0	zokoma
succumb	0	0	0	0	0	1	0	0	0	0	kugonja
suck	0	0	0	0	0	1	0	0	0	0	kuyamwa
sucker	1	0	0	0	0	1	0	0	0	0	kuyamwa
sucking	0	0	0	0	0	0	0	0	0	0	kuyamwa
suckling	0	0	0	0	0	0	0	0	0	0	kuyamwa
suction	0	0	0	0	0	0	0	0	0	0	kuyamwa
sudden	0	0	0	0	0	0	0	0	1	0	mwadzidzidzi
suddenly	0	0	0	0	0	0	0	0	1	0	mwadzidzidzi
sue	1	0	0	0	0	1	0	1	0	0	sue
suffer	0	0	0	0	0	1	0	0	0	0	kuvutika
sufferer	0	0	0	1	0	1	0	1	0	0	wodwala
suffering	0	0	1	1	0	1	0	1	0	0	kuvutika
suffice	0	0	0	0	0	0	0	0	0	0	zokwanira
sufficiency	0	0	0	0	0	0	1	0	0	0	zokwanira
sufficient	0	0	0	0	0	0	0	0	0	0	zokwanira
sufficiently	0	0	0	0	0	0	0	0	0	0	mokwanira
suffix	0	0	0	0	0	0	0	0	0	0	mawu okwana
suffocating	0	0	1	1	0	1	0	1	0	0	kukomoka
suffocation	1	0	0	1	0	1	0	0	0	0	Kulephera kupuma
sugar	0	0	0	0	0	0	1	0	0	0	shuga
suggest	0	0	0	0	0	0	0	0	0	1	perekani malingaliro
suggestion	0	0	0	0	0	0	0	0	0	0	lingaliro
suggestive	0	0	0	0	0	0	0	0	0	0	zolingalira
suicidal	1	0	1	1	0	1	0	1	0	0	wodzipha
suicide	1	0	0	1	0	1	0	1	0	0	kudzipha
suit	0	0	0	0	0	0	0	0	0	0	suti
suitable	0	0	0	0	0	0	1	0	0	0	zoyenera
suite	0	0	0	0	0	0	0	0	0	0	suite
suitor	0	0	0	0	0	0	0	0	0	0	wofunsira
sullen	1	0	0	0	0	1	0	1	0	0	wokhumudwa
sulphur	0	0	0	0	0	0	0	0	0	0	sulufule
sultan	0	0	0	1	0	0	0	0	0	0	sultani
sultry	0	0	0	0	0	0	1	0	0	0	wakuda
sum	0	0	0	0	0	0	0	0	0	0	sum
summarily	0	0	0	0	0	0	0	0	0	0	mwachidule
summarize	0	0	0	0	0	0	0	0	0	0	fotokoza mwachidule
summary	0	0	0	0	0	0	0	0	0	0	mwachidule
summation	0	0	0	0	0	0	0	0	0	0	mwachidule
summer	0	0	0	0	0	0	0	0	0	0	chirimwe
summit	0	0	0	0	0	0	0	0	0	0	pamwamba
summon	0	0	0	0	0	0	0	0	0	0	kuitana
summons	0	0	0	0	0	1	0	0	0	0	kuitana
sumo	0	0	0	0	0	0	0	0	0	0	sumo
sump	0	0	1	0	0	0	0	0	0	0	sump
sumptuous	0	0	0	0	0	0	0	0	0	0	wapamwamba
