English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Bengali Word
rifles	0	0	0	0	0	0	0	0	0	0	রাইফেল
rift	0	0	0	0	0	1	0	0	0	0	ফাটল
rig	0	0	0	0	0	0	0	0	0	0	রিগ
rigging	0	0	0	0	0	0	0	0	0	0	জালিয়াতি
righteous	0	0	0	0	0	0	1	0	0	0	ধার্মিক
rightful	0	0	0	0	0	0	1	0	0	0	ন্যায়সঙ্গত
rightly	0	0	0	0	0	0	1	0	0	0	সঠিকভাবে
rigid	0	0	0	0	0	1	0	0	0	0	অনমনীয়
rigidity	0	0	0	0	0	1	0	0	0	0	অনমনীয়তা
rigor	0	0	1	1	0	1	0	0	0	0	কঠোরতা
rigorous	0	0	0	0	0	1	0	0	0	0	কঠোর
rim	0	0	0	0	0	0	0	0	0	0	রিম
rind	0	0	0	0	0	0	0	0	0	0	ছিদ্র
ring	0	0	0	0	0	0	0	0	0	0	রিং
ringer	1	0	0	0	0	1	0	0	0	0	রিংগার
ringing	0	0	0	0	0	0	0	0	0	0	বাজছে
rink	0	0	0	0	0	0	0	0	0	0	রিঙ্ক
rinse	0	0	0	0	0	0	0	0	0	0	ধুয়ে ফেলা
riot	1	0	0	1	0	1	0	0	0	0	দাঙ্গা
riotous	1	0	0	1	0	1	0	0	1	0	দাঙ্গাবাজ
riparian	0	0	0	0	0	0	0	0	0	0	নদী
ripe	0	0	0	0	0	0	1	0	0	0	পাকা
ripen	0	1	0	0	0	0	1	0	0	0	পাকা
ripening	0	0	0	0	0	0	0	0	0	0	ripening
ripple	0	0	0	0	0	0	0	0	0	0	লহর
rise	0	0	0	0	0	0	0	0	0	0	উঠা
rising	0	1	0	0	1	0	1	0	0	0	উদীয়মান
risk	0	1	0	1	0	1	0	0	0	0	ঝুঁকি
risky	0	1	0	1	0	1	0	0	0	0	ঝুঁকিপূর্ণ
rite	0	0	0	0	0	0	0	0	0	0	আচার
ritual	0	0	0	0	0	0	0	0	0	0	আচার
ritualistic	0	0	0	0	0	0	0	0	0	0	আচারিক
rival	0	0	0	0	0	0	0	0	0	0	প্রতিদ্বন্দ্বী
rivalry	1	0	0	0	0	1	0	0	0	0	প্রতিদ্বন্দ্বিতা
river	0	0	0	0	0	0	0	0	0	0	নদী
riverbank	0	0	0	0	0	0	0	0	0	0	নদীর তীর
rivet	0	0	0	0	0	0	0	0	0	0	রিভেট
riveted	0	0	0	0	0	0	0	0	0	0	riveted
riveting	0	0	0	0	0	0	1	0	0	0	riveting
road	0	0	0	0	0	0	0	0	0	0	রাস্তা
roads	0	0	0	0	0	0	0	0	0	0	রাস্তা
roadster	0	0	0	0	1	0	1	0	0	1	রোডস্টার
roadway	0	0	0	0	0	0	0	0	0	0	রাস্তা
roam	0	0	0	0	0	0	0	0	0	0	ঘুরিয়া বেড়ান
roar	0	0	0	0	0	0	0	0	0	0	গর্জন
roast	0	0	0	0	0	0	0	0	0	0	রোস্ট
rob	1	0	1	1	0	1	0	1	0	0	ডাকাতি
robber	0	0	1	1	0	1	0	0	0	0	ডাকাত
robbery	1	0	1	1	0	1	0	1	0	0	ডাকাতি
robe	0	0	0	0	0	0	0	0	0	0	পোশাক
robot	0	0	0	0	0	0	0	0	0	0	রোবট
robotics	0	0	0	0	0	0	0	0	0	0	যন্ত্রমানব নির্মাণ বিদ্যা
robust	0	0	0	0	0	0	1	0	0	0	বলিষ্ঠ
roc	0	0	0	0	0	0	0	0	0	0	roc
rock	0	0	0	0	0	0	1	0	0	0	শিলা
rocket	1	0	0	0	0	0	0	0	0	0	রকেট
rocks	0	0	0	0	0	0	0	0	0	0	শিলা
rod	0	0	0	1	0	0	1	0	0	1	রড
roe	0	0	0	0	0	0	0	0	0	0	রো
rogue	0	0	1	0	0	1	0	0	0	0	দুর্বৃত্ত
role	0	0	0	0	0	0	0	0	0	0	ভূমিকা
roll	0	0	0	0	0	0	0	0	0	0	রোল
roller	0	0	0	0	0	0	0	0	0	0	বেলন
rollers	0	0	0	0	0	0	0	0	0	0	রোলার
rollicking	0	0	0	0	1	0	1	0	0	0	রোলিকিং
rolling	0	0	0	0	0	0	0	0	0	0	ঘূর্ণায়মান
romance	0	1	0	1	1	0	1	1	1	1	রোম্যান্স
romantic	0	1	0	0	1	0	1	0	0	1	রোমান্টিক
romanticism	0	0	0	0	1	0	1	0	0	0	রোমান্টিকতা
romp	0	0	0	0	1	0	1	0	0	0	কোলাহল
roof	0	0	0	0	0	0	0	0	0	0	ছাদ
rook	1	0	1	0	0	1	0	0	0	0	rook
room	0	0	0	0	0	0	0	0	0	0	রুম
roomy	0	0	0	0	0	0	0	0	0	0	প্রশস্ত
roost	0	0	0	0	0	0	0	0	0	0	মোরগ
rooster	0	0	0	0	0	0	0	0	0	0	মোরগ
root	0	0	0	0	0	0	0	0	0	0	মূল
rooted	0	0	0	0	0	0	1	0	0	1	rooted
rope	0	0	0	0	0	0	0	0	0	0	দড়ি
rosary	0	0	0	0	0	0	0	0	0	0	জপমালা
rose	0	0	0	0	0	0	0	0	0	0	গোলাপ
rosemary	0	0	0	0	0	0	0	0	0	0	রোজমেরি
rosette	0	0	0	0	0	0	0	0	0	0	রোসেট
roster	0	0	0	0	0	0	0	0	0	0	তালিকা
rosy	0	0	0	0	0	0	1	0	0	0	গোলাপী
rot	0	0	1	1	0	1	0	1	0	0	পচা
rota	0	0	0	0	0	0	1	0	0	1	রোটা
rotary	0	0	0	0	0	0	0	0	0	0	ঘূর্ণমান
rotate	0	0	0	0	0	0	0	0	0	0	আবর্তিত
rotation	0	0	0	0	0	0	0	0	0	0	ঘূর্ণন
rote	0	0	0	0	0	0	0	0	0	0	রোট
rotor	0	0	0	0	0	0	0	0	0	0	রটার
rotting	0	0	1	0	0	1	0	0	0	0	পচা
rouge	0	0	0	0	0	0	0	0	0	0	রুজ
rough	0	0	0	0	0	0	0	0	0	0	রুক্ষ
roughly	0	0	0	0	0	0	0	0	0	0	মোটামুটি
roughness	0	0	0	0	0	1	0	0	0	0	রুক্ষতা
roulette	0	1	0	0	0	0	0	0	0	0	রুলেট
round	0	0	0	0	0	0	0	0	0	0	বৃত্তাকার
roundabout	0	0	0	0	0	0	0	0	0	0	বৃত্তাকার
rounded	0	0	0	0	0	0	0	0	0	0	বৃত্তাকার
roundup	0	0	0	0	0	0	0	0	0	0	রাউন্ডআপ
rouse	0	0	0	0	0	0	0	0	0	0	জাগানো
rouser	0	0	0	0	0	0	0	0	0	0	রাউজার
rousing	0	0	0	0	0	0	0	0	0	0	উত্তেজিত
rout	0	0	0	0	0	1	0	0	0	0	রাউট
route	0	0	0	0	0	0	0	0	0	0	রুট
routine	0	0	0	0	0	0	1	0	0	1	রুটিন
rover	0	0	0	0	0	0	0	0	0	0	রোভার
roving	0	0	0	0	0	0	0	0	0	0	রোভিং
row	1	0	0	0	0	1	0	0	0	0	সারি
rowdy	0	0	0	0	0	1	0	0	0	0	উচ্ছৃঙ্খল
royal	0	0	0	0	0	0	0	0	0	0	রাজকীয়
royalty	0	0	0	0	0	0	1	0	0	0	রয়্যালটি
rub	0	0	0	0	0	0	0	0	0	0	ঘষা
rubber	0	0	0	0	0	0	0	0	0	0	রাবার
rubbers	0	0	0	0	0	0	0	0	0	0	রাবার
rubbing	0	0	0	0	0	0	0	0	0	0	ঘষা
rubbish	0	0	1	0	0	1	0	0	0	0	আবর্জনা
rubble	0	0	0	1	0	1	0	1	0	0	ধ্বংসস্তূপ
rubric	0	0	0	0	0	0	1	0	0	0	রুব্রিক
ruby	0	0	0	0	0	0	0	0	0	0	রুবি
rudder	0	0	0	0	0	0	0	0	0	0	রডার
ruddy	0	0	0	0	0	0	0	0	0	0	রডি
rudimentary	0	0	0	0	0	0	0	0	0	0	প্রাথমিক
rudiments	0	0	0	0	0	0	0	0	0	0	rudiments
rue	0	0	0	0	0	1	0	1	0	0	rue
ruff	0	0	0	0	0	0	0	0	0	0	রফ
ruffle	0	0	0	0	0	1	0	0	0	0	হট্টগোল
rug	0	0	0	0	0	0	0	0	0	0	পাটি
rugged	0	0	0	0	0	1	0	0	0	0	শ্রমসাধ্য
ruin	0	0	0	1	0	1	0	1	0	0	ধ্বংস
ruined	1	0	1	1	0	1	0	1	0	0	নষ্ট
ruinous	1	0	1	1	0	1	0	1	0	0	ধ্বংসাত্মক
ruins	0	0	0	0	0	0	0	0	0	0	ধ্বংসাবশেষ
rule	0	0	0	1	0	0	0	0	0	1	নিয়ম
ruler	0	0	0	0	0	0	0	0	0	0	শাসক
ruling	0	0	0	0	0	0	0	0	0	0	শাসন
rum	0	0	0	0	0	0	0	0	0	0	রাম
rumble	0	0	0	0	0	0	0	0	0	0	গর্জন
rummage	0	0	0	0	0	0	0	0	0	0	গুঞ্জন
rumor	0	0	0	0	0	1	0	1	0	0	গুজব
rumored	0	0	0	0	0	0	0	0	0	0	গুজব
rump	0	0	0	0	0	0	0	0	0	0	রাম্প
runaway	0	0	0	0	0	1	0	1	0	0	পলায়ন
runes	0	0	0	0	0	0	0	0	0	0	রানস
rung	0	0	0	0	0	0	0	0	0	0	রঙ্গ
runner	0	0	0	0	0	0	0	0	0	0	রানার
running	0	0	0	0	0	0	0	0	0	0	চলমান
runway	0	0	0	0	0	0	0	0	0	0	রানওয়ে
rupture	0	0	0	1	0	1	0	1	1	0	ফেটে যাওয়া
rural	0	0	0	0	0	0	0	0	0	0	গ্রামীণ
ruse	0	0	0	0	0	1	0	0	0	0	চালান
rush	0	0	0	0	0	0	0	0	0	0	ভিড়
rust	0	0	0	0	0	1	0	0	0	0	মরিচা
rustic	0	0	0	0	0	0	0	0	0	0	দেহাতি
rustle	0	0	0	0	0	0	0	0	0	0	কোলাহল
rusty	0	0	0	0	0	1	0	0	0	0	মরিচা
rut	0	0	0	0	0	0	0	0	0	0	রাট
ruth	0	0	0	0	0	0	1	0	0	0	রুথ
ruthless	1	0	1	1	0	1	0	0	0	0	নির্মম
rye	0	0	0	0	0	0	0	0	0	0	রাই
saber	1	0	0	1	0	1	0	0	0	0	সাবার
sable	0	0	0	0	0	0	0	0	0	0	সাবল
sabotage	1	0	1	1	0	1	0	1	1	0	নাশকতা
sac	0	0	0	0	0	0	0	0	0	0	থলি
sack	0	0	0	0	0	0	0	0	0	0	বস্তা
sacrament	0	0	0	0	0	0	0	0	0	0	sacrament
sacred	0	0	0	0	0	0	0	0	0	0	পবিত্র
sacrifices	0	0	1	1	0	1	0	1	0	0	বলিদান
saddle	0	0	0	0	0	0	0	0	0	0	জিন
sadly	0	0	0	0	0	1	0	1	0	0	দুঃখজনকভাবে
sadness	0	0	0	0	0	1	0	1	0	1	দুঃখ
safe	0	0	0	0	1	0	1	0	0	1	নিরাপদ
safeguard	0	0	0	0	0	0	1	0	0	1	নিরাপত্তা বেষ্টনী
safekeeping	0	0	0	0	0	0	0	0	0	1	নিরাপত্তা
safety	0	0	0	0	0	0	0	0	0	0	নিরাপত্তা
saffron	0	0	0	0	0	0	0	0	0	0	জাফরান
sag	0	0	0	1	0	1	0	0	0	0	স্তব্ধ
saga	0	0	0	0	0	0	0	0	0	0	গল্প
sage	0	0	0	0	0	0	1	0	0	1	ঋষি
sail	0	0	0	0	0	0	0	0	0	0	পাল
sailing	0	0	0	0	0	0	0	0	0	0	পালতোলা
sailor	0	0	0	0	0	0	0	0	0	0	নাবিক
saint	0	1	0	0	1	0	1	0	1	1	সাধু
saintly	0	1	0	0	1	0	1	0	1	1	সাধু
salad	0	0	0	0	0	0	0	0	0	0	সালাদ
salamander	0	0	0	0	0	0	0	0	0	0	সালামান্ডার
salary	0	1	0	0	1	0	1	0	0	1	বেতন
sale	0	0	0	0	0	0	0	0	0	0	বিক্রয়
salesman	0	0	0	0	0	0	0	0	0	0	বিক্রয়কর্মী
salient	0	0	0	0	0	0	1	0	0	0	উল্লেখযোগ্য
saline	0	0	0	0	0	0	0	0	0	0	স্যালাইন
saliva	0	1	0	0	0	0	0	0	0	0	মুখের লালা
sally	0	0	0	0	0	0	0	0	1	0	স্যালি
salon	0	0	0	0	0	0	0	0	0	0	সেলুন
saloon	1	0	0	0	0	0	0	0	0	0	সেলুন
salt	0	0	0	0	0	0	0	0	0	0	লবণ
salty	0	0	0	0	0	0	0	0	0	0	লবণাক্ত
salutary	0	0	0	0	1	0	1	0	0	1	অভিনন্দন
salutation	0	0	0	0	0	0	0	0	0	0	অভিবাদন
salute	0	0	0	0	1	0	1	0	0	0	অভিবাদন
salvage	0	0	0	0	0	0	0	0	0	0	উদ্ধার
salvation	0	1	0	0	1	0	1	0	0	1	পরিত্রাণ
salve	0	0	0	0	0	0	1	0	0	0	লবণ
samba	0	0	0	0	0	0	0	0	0	0	সাম্বা
sameness	0	0	0	0	0	0	0	0	0	0	একইতা
samurai	0	0	0	1	0	0	1	0	0	0	সামুরাই
sanctification	0	0	0	0	1	0	1	0	0	1	পবিত্রকরণ
sanctified	0	0	0	0	0	0	0	0	0	0	পবিত্র
sanctify	0	1	0	0	1	0	1	1	1	1	পবিত্র করা
sanction	0	0	0	0	0	0	0	0	0	0	অনুমোদন
sanctioned	0	0	0	0	0	0	0	0	0	0	অনুমোদিত
sanctity	0	0	0	0	0	0	0	0	0	0	পবিত্রতা
sanctuary	0	1	0	0	1	0	1	0	0	1	অভয়ারণ্য
sand	0	0	0	0	0	0	0	0	0	0	বালি
sandal	0	0	0	0	0	0	0	0	0	0	স্যান্ডেল
sander	0	0	0	0	0	0	0	0	0	0	sander
sands	0	0	0	0	0	0	0	0	0	0	বালি
sandy	0	0	0	0	0	0	0	0	0	0	বালুকাময়
sane	0	0	0	0	0	0	0	0	0	0	সুস্থ
sanguine	0	0	0	0	0	0	1	0	0	0	স্বচ্ছ
sanitary	0	0	0	0	0	0	1	0	0	0	স্যানিটারি
sanity	0	0	0	0	0	0	0	0	0	0	সদ্বিবেচনা
sans	0	0	0	0	0	0	0	0	0	0	ছাড়া
sap	0	0	0	0	0	1	0	1	0	0	রস
sapphire	0	0	0	0	0	0	0	0	0	0	নীলকান্তমণি
sappy	0	0	0	0	0	0	0	0	0	1	সুখী
sarcasm	1	0	1	0	0	1	0	1	0	0	কটাক্ষ
sarcoma	0	0	0	1	0	1	0	1	0	0	সারকোমা
sardonic	0	0	0	0	0	1	0	0	0	0	ব্যঙ্গ
sash	0	0	0	0	0	0	0	0	0	0	স্যাশ
satanic	1	0	0	0	0	1	0	0	0	0	শয়তানী
satchel	0	0	0	0	0	0	0	0	0	0	ছোট ঝুলিবিশেষ
sate	0	0	0	0	0	0	0	0	0	0	সাতে
satellite	0	0	0	0	0	0	0	0	0	0	উপগ্রহ
satin	0	0	0	0	0	0	1	0	0	0	সাটিন
satire	0	0	0	0	0	0	0	0	0	0	ব্যঙ্গ
satirical	0	0	0	0	0	0	0	0	0	0	ব্যঙ্গাত্মক
satisfaction	0	0	0	0	0	0	0	0	0	0	সন্তোষ
satisfactorily	0	0	0	0	0	0	1	0	0	0	সন্তোষজনকভাবে
satisfied	0	0	0	0	1	0	1	0	0	0	সন্তুষ্ট
saturate	0	0	0	0	0	0	0	0	0	0	পরিপূর্ণ করা
saturated	0	0	1	0	0	1	0	0	0	0	সম্পৃক্ত
saturation	0	0	0	0	0	0	0	0	0	0	স্যাচুরেশন
sauce	0	0	0	0	0	0	0	0	0	0	সস
saucepan	0	0	0	0	0	0	0	0	0	0	কড়া
saucer	0	0	0	0	0	0	0	0	0	0	সসার
saucy	0	0	0	0	0	0	0	0	0	0	মসৃণ
sauerkraut	0	0	0	0	0	0	0	0	0	0	sauerkraut
sauna	0	0	0	0	0	0	0	0	0	0	sauna
savage	1	0	0	1	0	1	0	0	0	0	অসভ্য
savagery	1	0	0	1	0	1	0	0	0	0	বর্বরতা
savanna	0	0	0	0	0	0	0	0	0	0	সাভানা
save	0	0	0	0	1	0	1	0	0	1	সংরক্ষণ
saving	0	0	0	0	0	0	0	0	0	0	সংরক্ষণ
savings	0	0	0	0	0	0	1	0	0	0	সঞ্চয়
savor	0	1	1	0	1	0	1	1	0	1	স্বাদ গ্রহণ
savory	0	0	0	0	0	0	1	0	0	0	সুস্বাদু
savvy	0	0	0	0	0	0	1	0	0	0	বুদ্ধিমান
sawdust	0	0	0	0	0	0	0	0	0	0	করাত
sax	0	0	0	0	0	0	0	0	0	0	sax
saxophone	0	0	0	0	0	0	0	0	0	0	স্যাক্সোফোন
scab	0	0	0	0	0	1	0	0	0	0	স্ক্যাব
scabbard	0	0	0	0	0	0	0	0	0	0	স্ক্যাবার্ড
scaffold	0	0	0	1	0	1	0	0	0	0	ভারা
scaffolding	0	0	0	0	0	0	0	0	0	0	ভারা
scale	0	0	0	0	0	0	0	0	0	0	স্কেল
scales	0	0	0	0	0	0	0	0	0	0	দাঁড়িপাল্লা
scallop	0	0	0	0	0	0	0	0	0	0	স্ক্যালপ
scalp	0	0	0	0	0	0	0	0	0	0	মাথার ত্বক
scalpel	0	0	0	1	0	1	0	0	0	0	স্কাল্পেল
scaly	0	0	0	0	0	1	0	0	0	0	আঁশযুক্ত
scan	0	0	0	0	0	0	0	0	0	0	স্ক্যান
scandal	0	0	0	1	0	1	0	0	0	0	কলঙ্ক
scandalous	1	0	0	0	0	1	0	0	0	0	কলঙ্কজনক
scanty	0	0	0	0	0	1	0	0	0	0	স্বল্প
scape	0	0	0	0	0	0	0	0	0	0	স্কেপ
scapegoat	1	0	0	1	0	1	0	0	0	0	বলির পাঁঠা
scar	1	0	1	1	0	1	0	1	0	0	দাগ
scarab	0	0	0	0	0	0	0	0	0	0	scarab
scarce	0	0	0	1	0	1	0	1	0	0	দুষ্প্রাপ্য
scarcely	0	0	0	0	0	1	0	1	0	0	খুব কমই
scarcity	1	0	0	1	0	1	0	1	0	0	অভাব
scare	1	1	0	1	0	1	0	0	1	0	ভয় দেখানো
scarecrow	0	0	0	1	0	1	1	0	0	0	কাকতাড়ুয়া
scarf	0	0	0	0	0	0	0	0	0	0	ওড়না
scarlet	0	0	0	0	0	0	0	0	0	0	লাল
scatter	0	0	0	0	0	0	0	0	0	0	ছিটান
scattered	0	0	0	0	0	0	0	0	0	0	বিক্ষিপ্ত
scattering	0	0	0	0	0	0	0	0	0	0	বিক্ষিপ্ত
scavenger	0	0	0	0	0	1	0	0	0	0	মেথর
scene	0	0	0	0	0	0	0	0	0	0	দৃশ্য
scenery	0	0	0	0	0	0	0	0	0	0	দৃশ্যাবলী
scenic	0	0	0	0	0	0	0	0	0	0	প্রাকৃতিক
scent	0	0	0	0	0	0	0	0	0	0	ঘ্রাণ
sceptical	0	0	0	0	0	0	0	0	0	1	সন্দেহপ্রবণ
scepticism	0	0	0	0	0	0	0	0	0	0	সংশয়বাদ
schematic	0	0	0	0	0	0	0	0	0	0	পরিকল্পিত
scheme	0	0	0	0	0	1	0	0	0	0	পরিকল্পনা
schism	1	0	0	0	0	1	0	0	0	0	বিভেদ
schizophrenia	1	0	1	1	0	1	0	1	0	0	সিজোফ্রেনিয়া
scholar	0	0	0	0	0	0	1	0	0	0	পণ্ডিত
scholarly	0	0	0	0	0	0	0	0	0	0	পণ্ডিত
scholarship	0	0	0	0	1	0	1	0	0	0	বৃত্তি
school	0	0	0	0	0	0	0	0	0	1	বিদ্যালয়
schoolboy	0	0	0	0	0	0	0	0	0	0	স্কুলছাত্র
schooling	0	0	0	0	0	0	0	0	0	0	স্কুলিং
schoolmaster	0	0	0	0	0	0	0	0	0	0	স্কুলমাস্টার
schooner	0	0	0	0	0	0	0	0	0	0	স্কুনার
sciatica	0	0	0	0	0	1	0	0	0	0	সায়াটিকা
science	0	0	0	0	0	0	0	0	0	0	বিজ্ঞান
scientific	0	0	0	0	0	0	1	0	0	1	বৈজ্ঞানিক
scientist	0	1	0	0	0	0	1	0	0	1	বিজ্ঞানী
scintilla	0	0	0	0	0	0	1	0	0	0	সিন্টিলা
scintillation	0	0	0	0	0	0	0	0	0	0	সিঁথি
scintillator	0	0	0	0	0	0	0	0	0	0	সিন্টিলেটর
scion	0	0	0	0	0	0	0	0	0	0	বংশীয়
scissors	0	0	0	0	0	0	0	0	0	0	কাঁচি
scoff	1	0	1	0	0	1	0	0	0	0	উপহাস
scold	1	0	1	1	0	1	0	1	0	0	তিরস্কার করা
scolding	1	0	0	0	0	1	0	0	0	0	তিরস্কার
scoop	0	0	0	0	0	0	0	0	0	0	স্কুপ
scope	0	0	0	0	0	0	0	0	0	0	সুযোগ
scorching	1	0	0	0	0	1	0	0	0	0	scorching
score	0	1	0	0	1	0	1	0	1	0	স্কোর
scores	0	0	0	0	0	0	0	0	0	0	স্কোর
scorn	1	0	0	0	0	1	0	0	0	0	তিরস্কার
scorpion	1	0	1	1	0	1	0	0	1	0	বিচ্ছু
scotch	0	0	0	0	0	1	0	0	0	0	স্কচ
scoundrel	1	0	1	1	0	1	0	0	0	1	বখাটে
scour	0	0	0	0	0	0	0	0	0	0	ঘষা
scourge	1	0	0	1	0	1	0	1	0	0	আঘাত
scout	0	0	0	0	0	0	0	0	0	0	স্কাউট
scrabble	0	0	0	0	0	0	0	0	0	0	স্ক্র্যাবল
scramble	0	0	0	0	0	0	0	0	0	0	আঁচড়
scrambling	0	0	0	0	0	1	0	0	0	0	scrambling
scrape	0	0	0	0	0	0	0	0	0	0	স্ক্র্যাপ
scrapie	1	0	0	1	0	1	0	1	0	0	scrapie
scraping	0	0	0	0	0	0	0	0	0	0	স্ক্র্যাপিং
scratch	0	0	0	0	0	0	0	0	0	0	আঁচড়
scream	1	0	1	1	0	1	0	0	1	0	চিৎকার
screaming	1	0	1	1	0	1	0	0	0	0	চিৎকার
screech	0	0	0	1	0	1	0	0	1	0	চিৎকার
screen	0	0	0	0	0	0	0	0	0	0	পর্দা
screwdriver	0	0	0	0	0	0	0	0	0	0	স্ক্রু ড্রাইভার
screwed	1	0	0	0	0	1	0	0	0	0	মাতাল
scribble	0	0	0	0	0	0	0	0	0	0	স্ক্রিবল
scribe	0	0	0	0	0	0	1	0	0	0	লেখক
scrimmage	0	0	0	0	0	1	0	0	1	0	হাতছানি
scrip	0	0	0	0	0	0	0	0	0	0	স্ক্রিপ
script	0	0	0	0	0	0	1	0	0	0	লিপি
scriptural	0	0	0	0	0	0	0	0	0	0	শাস্ত্রীয়
scripture	0	0	0	0	0	0	0	0	0	1	ধর্মগ্রন্থ
scroll	0	0	0	0	0	0	0	0	0	0	স্ক্রল
scrub	0	0	1	0	0	1	0	0	0	0	মাজা
scrumptious	0	0	0	0	0	0	1	0	0	0	চটকদার
scrupulous	0	0	0	0	0	0	0	0	0	0	বিচক্ষণ
scrutinize	0	1	0	0	0	1	0	0	0	0	যাচাই করা
scrutiny	0	0	0	0	0	1	0	0	0	0	যাচাই
sculptor	0	0	0	0	0	0	0	0	0	0	ভাস্কর
sculpture	0	0	0	0	0	0	1	0	0	0	ভাস্কর্য
sculptured	0	0	0	0	0	0	0	0	0	0	ভাস্কর্য
scum	0	0	1	0	0	1	0	0	0	0	ময়লা
sea	0	0	0	0	0	0	1	0	0	0	সমুদ্র
seaboard	0	0	0	0	0	0	0	0	0	0	সমুদ্রতট
seal	0	0	0	0	0	0	1	0	0	1	সীল
seals	0	0	0	0	0	0	0	0	0	1	সীল
seam	0	0	0	0	0	0	0	0	0	0	seam
seaman	0	0	0	0	0	0	0	0	0	0	নাবিক
seamless	0	0	0	0	0	0	0	0	0	0	বিরামহীন
seamstress	0	0	0	0	0	0	0	0	0	0	মেয়ে - দর্জি
seaport	0	0	0	0	0	0	0	0	0	0	সমুদ্রবন্দর
sear	0	0	0	0	0	1	0	0	0	0	জল
search	0	0	0	0	0	0	0	0	0	0	অনুসন্ধান
searching	0	0	0	0	0	0	0	0	0	0	অনুসন্ধান
seared	0	0	0	0	0	0	0	0	0	0	seared
seaside	0	0	0	0	0	0	0	0	0	0	সমুদ্রতীরবর্তী অঁচল
season	0	0	0	0	0	0	0	0	0	0	মৌসম
seasoned	0	0	0	0	0	0	1	0	0	0	পাকা
seasoning	0	0	0	0	0	0	0	0	0	0	সিজনিং
seat	0	0	0	0	0	0	0	0	0	0	আসন
secession	0	0	0	0	0	1	0	0	0	0	বিচ্ছিন্নতা
secluded	0	0	0	0	0	1	0	1	0	0	নির্জন
seclusion	0	0	0	1	0	1	1	0	0	0	নির্জনতা
secondary	0	0	0	0	0	0	0	0	0	0	মাধ্যমিক
secondhand	0	0	0	0	0	1	0	0	0	0	সেকেন্ডহ্যান্ড
secrecy	0	0	0	0	0	0	0	0	1	1	গোপনীয়তা
secret	0	0	0	0	0	0	0	0	0	1	গোপন
secretariat	0	0	0	0	0	0	1	0	0	0	সচিবালয়
secretary	0	0	0	0	0	0	0	0	0	0	সচিব
secrete	0	0	1	0	0	0	0	0	0	0	গোপন করা
secretion	0	0	1	0	0	1	0	0	0	0	নিঃসরণ
secretive	0	0	0	0	0	1	0	0	0	0	গোপনীয়
secretly	0	0	0	0	0	0	0	0	0	0	গোপনে
sect	0	0	0	0	0	0	0	0	0	0	সম্প্রদায়
sectarian	1	0	0	1	0	1	0	0	0	0	সাম্প্রদায়িক
sectional	0	0	0	0	0	0	0	0	0	0	বিভাগীয়
sector	0	0	0	0	0	0	0	0	0	0	সেক্টর
secular	0	1	0	0	0	0	0	0	0	0	ধর্মনিরপেক্ষ
secularism	0	0	0	0	0	0	0	0	0	0	ধর্মনিরপেক্ষতা
securities	0	0	0	0	0	0	0	0	0	1	সিকিউরিটিজ
security	0	0	0	0	0	0	0	0	0	0	নিরাপত্তা
sedan	0	0	0	0	0	0	0	0	0	0	সেডান
sedate	0	0	0	0	0	0	0	0	0	0	উপশম
sedative	0	0	0	0	0	0	0	0	0	0	উপশমকারী
sedentary	0	0	0	0	0	0	0	0	0	0	আসীন
sedge	0	0	0	0	0	0	0	0	0	0	সেজ
sediment	0	0	0	0	0	0	0	0	0	0	পলল
sedimentary	0	0	0	0	0	0	0	0	0	0	পাললিক
sedition	1	0	0	0	0	1	0	1	0	0	রাষ্ট্রদ্রোহ
seduce	0	0	0	0	0	1	0	0	0	0	প্রলুব্ধ করা
seducing	0	0	0	0	0	0	0	0	0	0	seducing
seduction	0	0	0	0	0	1	0	0	0	0	প্রলোভন
seductive	0	1	0	0	0	0	0	0	0	0	প্রলোভনসঙ্কুল
seed	0	0	0	0	0	0	0	0	0	0	বীজ
seedling	0	0	0	0	0	0	0	0	0	0	চারা
seek	0	1	0	0	0	0	0	0	0	0	চাওয়া
seeker	0	0	0	0	0	0	0	0	0	0	সন্ধানকারী
seemingly	0	0	0	0	0	0	0	0	0	0	আপাতদৃষ্টিতে
seer	0	0	0	0	0	0	0	0	0	0	দ্রষ্টা
seething	0	0	0	0	0	0	0	0	0	0	ক্ষত
segment	0	0	0	0	0	0	0	0	0	0	সেগমেন্ট
segregate	1	0	1	0	0	1	0	1	0	0	আলাদা করা
segregated	0	0	0	0	0	1	0	0	0	0	বিচ্ছিন্ন
segregation	0	0	0	0	0	0	0	0	0	0	পৃথকীকরণ
seize	0	0	0	1	0	1	0	0	0	0	জব্দ করা
seizure	0	0	0	1	0	0	0	0	0	0	খিঁচুনি
seldom	0	0	0	0	0	0	0	0	0	0	কদাচিৎ
select	0	0	0	0	0	0	0	0	0	0	নির্বাচন করুন
selection	0	0	0	0	0	0	0	0	0	0	নির্বাচন
selfish	1	0	1	0	0	1	0	0	0	0	স্বার্থপর
selfishness	0	0	0	0	0	1	0	0	0	0	স্বার্থপরতা
sell	0	0	0	0	0	0	0	0	0	0	বিক্রি
seller	0	0	0	0	0	0	0	0	0	0	বিক্রেতা
semaphore	0	0	0	0	0	0	0	0	0	0	সেমাফোর
semblance	0	0	0	0	0	0	0	0	0	0	আভাস
semen	0	0	0	0	0	0	0	0	0	0	বীর্য
