English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Yoruba Word
twisted	0	0	0	0	0	0	0	0	0	0	alayidayida
twitch	0	0	0	0	0	1	0	0	0	0	twitch
twofold	0	0	0	0	0	0	0	0	0	0	meji
tycoon	0	0	0	0	0	0	0	0	0	0	onigbowo
type	0	0	0	0	0	0	0	0	0	0	iru
typewriter	0	0	0	0	0	0	0	0	0	0	typewriter
typhoon	0	0	0	1	0	1	0	0	0	0	ìjì líle
typically	0	0	0	0	0	0	0	0	0	0	ojo melo
typist	0	0	0	0	0	0	0	0	0	0	atẹwe
typography	0	0	0	0	0	0	0	0	0	0	iwe itẹwe
tyrannical	1	0	1	1	0	1	0	0	0	0	apanilaya
tyranny	0	0	0	1	0	1	0	1	0	0	tiranje
tyrant	1	0	1	1	0	1	0	1	0	0	aladede
tyre	0	0	0	0	0	0	0	0	0	0	taya
ubiquitous	0	0	0	0	0	0	0	0	0	0	ibi gbogbo
ubiquity	0	0	0	0	0	0	0	0	0	0	ibi gbogbo
ugliness	0	0	1	1	0	1	0	1	0	0	ilosiwaju
ugly	0	0	1	0	0	1	0	0	0	0	ilosiwaju
ulcer	1	0	1	1	0	1	0	1	0	0	ọgbẹ
ulterior	0	0	0	0	0	1	0	0	0	0	ajeji
ultimate	0	1	0	0	0	0	0	1	0	0	Gbẹhin
ultimately	0	1	0	0	0	0	1	0	0	0	nikẹhin
ultimatum	1	0	0	1	0	1	0	0	0	0	ultimatum
ultimo	0	0	0	0	0	0	0	0	0	0	ultimo
ultraviolet	0	0	0	0	0	0	0	0	0	0	ultraviolet
umbilical	0	0	0	0	0	0	0	0	0	0	umbilial
umbra	0	0	0	0	0	0	0	0	0	0	umbra
umbrella	0	0	0	0	0	0	0	0	0	0	agboorun
umpire	0	0	0	0	0	0	1	0	0	1	umpire
unabashed	0	0	0	0	0	0	0	0	0	0	aibalẹ
unabated	0	0	0	0	0	0	0	0	0	0	aiduro
unable	0	0	0	0	0	1	0	1	0	0	lagbara
unacceptable	0	0	0	0	0	1	0	1	0	0	itẹwẹgba
unaccompanied	0	0	0	0	0	0	0	0	0	0	aiṣedeede
unaccountable	0	1	1	0	0	1	0	1	0	1	aiṣiro
unacknowledged	0	0	0	0	0	0	0	1	0	0	aimọ
unadulterated	0	0	0	0	0	0	0	0	0	0	ailabawọn
unaided	0	0	0	0	0	0	0	0	0	0	airiran
unaltered	0	0	0	0	0	0	0	0	0	0	aiyipada
unambiguous	0	0	0	0	0	0	0	0	0	0	aiduroṣinṣin
unanimity	0	0	0	0	0	0	1	0	0	0	isokan
unanimous	0	0	0	0	0	0	1	0	0	0	isokan
unanimously	0	0	0	0	0	0	0	0	0	0	fohunsokan
unanticipated	0	0	0	0	0	0	0	0	1	0	airotẹlẹ
unapproved	0	0	0	0	0	1	0	0	0	0	ti ko fọwọsi
unarmed	0	0	0	0	0	0	0	0	0	0	ti ko ni ihamọra
unassisted	0	0	0	0	0	0	0	0	0	0	airiranlọwọ
unassuming	0	0	0	0	0	0	1	0	0	0	aibikita
unattached	0	0	0	0	0	1	0	0	0	0	aiṣedeede
unattainable	1	0	0	0	0	1	0	1	0	0	aiṣedeede
unattended	0	0	0	0	0	0	0	0	0	0	laiduro
unattractive	0	0	1	0	0	1	0	1	0	0	ti ko wuni
unauthorized	0	0	0	0	0	1	0	0	0	0	laigba aṣẹ
unavoidable	0	0	0	0	0	1	0	0	0	0	ko yẹ
unaware	0	0	0	0	0	1	0	0	0	0	aimọ
unbalanced	0	0	0	0	0	0	0	0	0	0	aiwontunwonsi
unbearable	0	0	1	0	0	1	0	1	0	0	aláìfaradà
unbeaten	0	1	0	0	1	1	1	1	1	0	unbeaten
unbelief	0	0	0	0	0	1	0	0	0	0	aigbagbọ
unbelievable	0	0	0	0	0	1	0	0	0	0	aigbagbọ
unbiased	0	0	0	0	0	0	1	0	0	0	aigbesehin
unborn	0	0	0	0	0	1	0	0	0	0	unborn
unbound	0	0	0	0	0	0	0	0	0	0	unbound
unbounded	0	0	0	0	0	0	0	0	0	0	ailopin
unbreakable	0	0	0	0	0	0	1	0	0	0	ailagbara
unbridled	1	1	0	1	0	1	1	0	1	0	ti ko ni idaabobo
unbroken	0	0	0	0	0	0	1	0	0	1	aibikita
uncanny	0	0	0	1	0	1	0	0	1	0	aibikita
uncaring	1	0	1	0	0	1	0	1	0	0	aibikita
uncertain	1	0	1	1	0	1	0	0	1	0	aidaniloju
uncertainty	0	0	0	0	0	0	0	0	0	0	aidaniloju
unchallenged	0	0	0	0	0	0	0	0	0	0	ko nija
unchangeable	0	0	0	0	0	1	0	0	0	0	aileyipada
unchanged	0	0	0	0	0	0	0	0	0	0	ko yipada
unclaimed	0	0	0	0	0	0	0	0	0	0	ti ko ni ẹtọ
uncle	0	0	0	0	0	0	0	0	0	0	aburo
unclean	0	0	1	0	0	1	0	0	0	0	alaimọ́
uncomfortable	0	0	0	0	0	1	0	0	0	0	korọrun
uncommon	0	0	0	0	0	0	0	0	0	0	ko wọpọ
uncommonly	0	0	0	0	0	0	0	0	0	0	aiṣedeede
uncompromising	0	0	0	0	0	0	0	0	0	0	alaigbagbọ
unconcerned	0	0	0	0	0	0	0	0	0	0	aibikita
unconfirmed	0	0	0	0	0	0	0	0	0	0	unconfirmed
unconnected	0	0	0	0	0	0	0	0	0	0	aisopọmọ
unconscionable	0	0	1	0	0	1	0	0	0	0	aibikita
unconscious	0	0	0	0	0	1	0	0	0	0	aimọkan
unconsciousness	0	0	0	0	0	0	0	0	0	0	aimọkan
unconstitutional	0	0	0	0	0	1	0	0	0	0	aisedede
unconstrained	0	0	0	0	1	0	1	0	0	0	ti ko ni ihamọ
uncontested	0	0	0	0	0	0	0	0	0	0	ti ko ni idije
uncontrollable	1	1	0	0	0	1	0	0	1	0	aiṣakoso
uncontrolled	0	0	0	0	0	1	0	0	0	0	aiṣakoso
unconventional	0	0	0	0	0	0	0	0	0	0	aiṣedeede
unconvinced	0	0	0	0	0	0	0	0	0	0	ti ko ni idaniloju
uncooked	0	0	0	0	0	0	0	0	0	0	ti ko jinna
uncorrelated	0	0	0	0	0	0	0	0	0	0	aiṣedeede
uncover	0	0	0	0	0	0	0	0	1	0	ṣii
uncritical	0	0	0	0	0	0	0	0	0	0	aibikita
uncut	0	0	0	0	0	0	0	0	0	0	ti ko ge
undecided	0	1	0	1	0	1	0	0	0	0	aipinnu
undefined	0	0	0	0	0	0	0	0	0	0	aisọye
undeniable	0	0	0	0	0	0	0	0	0	0	aigbagbọ
undercover	0	0	0	0	0	0	0	0	0	0	undercover
undercurrent	0	0	0	0	0	0	0	0	0	0	labẹ lọwọlọwọ
underestimate	0	0	0	0	0	0	0	0	1	0	aibikita
undergo	0	0	0	0	0	0	0	0	0	0	faragba
undergraduate	0	0	0	0	0	0	0	0	0	0	akẹkọ ti oye
underground	0	0	0	0	0	0	0	0	0	0	ipamo
underlie	0	0	0	0	0	0	0	0	0	0	labẹ
underline	0	0	0	0	0	0	1	0	0	0	underline
undermined	0	0	0	0	0	1	0	0	0	0	undermined
underneath	0	0	0	0	0	0	0	0	0	0	labẹ
underpaid	1	0	0	0	0	1	0	1	0	0	underpaid
underpants	0	0	0	0	0	0	0	0	0	0	inu sokoto
underscore	0	0	0	0	0	0	0	0	0	0	underscore
undersized	0	0	0	0	0	1	0	0	0	0	aibikita
understanding	0	0	0	0	0	0	1	0	0	1	Oye
understood	0	0	0	0	0	0	0	0	0	0	gbọye
undertake	0	0	0	0	0	0	0	0	0	0	ṣe
undertaker	0	0	0	0	0	0	0	1	0	0	alagidi
undertaking	0	1	0	0	0	0	0	0	0	0	ṣiṣe
underwood	0	0	0	0	0	0	0	0	0	0	underwood
underwrite	0	0	0	0	0	0	1	0	0	1	kọ silẹ
underwriter	0	0	0	0	0	0	0	0	0	0	underwriter
undeserved	0	0	0	0	0	0	0	0	0	0	ti ko yẹ
undesirable	1	0	1	1	0	1	0	1	0	0	aifẹ
undesired	0	0	0	0	0	1	0	1	0	0	aifẹ
undeveloped	0	0	0	0	0	0	0	0	0	0	ti ko ni idagbasoke
undirected	0	0	0	0	0	0	0	0	0	0	aimọ
undisclosed	0	1	0	0	0	0	0	0	0	0	aisọ
undiscovered	0	0	0	0	0	0	0	0	1	0	aimọ
undisputed	0	0	0	0	0	0	0	0	0	0	lainidii
undisturbed	0	0	0	0	0	0	0	0	0	0	aibalẹ
undivided	0	0	0	0	0	0	1	0	0	0	aipin
undo	0	0	0	0	0	1	0	0	0	0	yi pada
undoing	0	0	0	0	0	0	0	0	0	0	yiyọ
undoubted	0	1	1	0	0	0	0	0	0	0	laiseaniani
undress	0	0	0	0	0	0	0	0	0	0	Yọọ kuro
undressed	0	0	0	0	0	0	0	0	0	0	aimura
undue	0	0	0	0	0	0	0	0	0	0	ti ko yẹ
undying	0	1	0	0	1	0	1	1	0	1	aiku
unearned	0	0	0	0	0	0	0	0	0	0	aiṣedeede
unearth	0	0	0	0	0	0	0	0	0	0	unarth
uneasiness	0	1	0	0	0	1	0	1	0	0	aibalẹ
uneasy	0	0	1	1	0	1	0	0	0	0	aibalẹ
uneducated	0	0	0	0	0	1	0	1	0	0	alaimoye
unemployed	0	0	0	1	0	1	0	1	0	0	alainiṣẹ
unencumbered	0	0	0	0	0	0	0	0	0	0	aiṣedeede
unending	0	0	0	0	0	0	0	0	0	0	ailopin
unequal	1	0	1	1	0	1	0	1	0	0	aidogba
unequalled	0	0	0	0	0	0	0	0	0	0	aiṣedeede
unequivocal	0	0	0	0	0	0	0	0	0	1	aiṣedeede
unequivocally	0	0	0	0	0	0	1	0	0	0	laiseaniani
uneven	0	0	0	0	0	1	0	0	0	0	aiṣedeede
uneventful	0	0	0	0	0	0	0	0	0	0	airotẹlẹ
unexpected	0	1	0	1	1	1	1	0	1	0	airotẹlẹ
unexpectedly	0	0	0	0	0	0	0	0	1	0	lairotele
unexplained	0	1	0	0	0	1	0	1	0	0	unexplained
unexplored	0	0	0	0	0	0	0	0	0	0	unexplored
unfailing	0	0	0	0	0	0	0	0	0	0	ti ko kuna
unfair	1	0	1	0	0	1	0	1	0	0	aiṣododo
unfairness	1	0	0	0	0	1	0	1	0	0	aiṣododo
unfaithful	0	0	1	0	0	1	0	0	0	0	aláìṣòótọ́
unfamiliar	0	0	0	0	0	0	0	0	0	0	aimọ
unfavorable	0	0	1	0	0	1	0	1	0	0	aiṣedeede
unfettered	0	0	0	0	0	0	0	0	0	0	ti ko ni idiwọ
unfinished	0	0	0	0	0	1	0	0	0	0	ti ko pari
unflinching	0	0	0	0	0	0	0	0	0	0	unflinching
unfold	0	1	0	0	0	0	1	0	0	0	ṣii
unforeseen	0	0	0	0	0	0	0	0	1	0	airotẹlẹ
unforgiving	1	0	0	0	0	1	0	1	0	0	aláìdáríjì
unfortunate	0	0	0	0	0	1	0	1	0	0	lailoriire
unfriendly	1	0	1	1	0	1	0	1	0	0	aisore
unfulfilled	1	1	0	0	0	1	0	1	1	0	ti ko ṣẹ
unfurnished	0	0	0	0	0	1	0	0	0	0	unfurnished
ungodly	0	0	0	0	0	1	0	1	0	0	alaiwa-bi-Ọlọrun
ungrateful	1	0	1	0	0	1	0	0	0	0	aláìmoore
unguarded	0	0	0	0	0	0	0	0	1	0	ti ko ni aabo
unhappiness	0	0	0	0	0	1	0	1	0	0	aidunnu
unhappy	1	0	1	0	0	1	0	1	0	0	aidunnu
unharmed	0	0	0	0	0	0	0	0	0	0	ti ko ni ipalara
unhealthy	0	0	1	1	0	1	0	1	0	0	ailera
unhindered	0	0	0	0	0	0	0	0	0	0	laisi idilọwọ
unholy	0	0	0	1	0	1	0	0	0	0	aláìmọ́
unicorn	0	0	0	0	0	0	0	0	0	0	ẹyọkan
unification	0	1	0	0	1	0	1	0	0	1	isokan
uniform	0	0	0	0	0	0	0	0	0	0	aṣọ ile
uniformity	0	0	0	0	0	0	0	0	0	0	isokan
uniformly	0	0	0	0	0	0	1	0	0	0	iṣọkan
unimaginable	0	0	0	0	0	1	1	0	1	0	airotẹlẹ
unimportant	0	0	0	0	0	1	0	1	0	0	ko ṣe pataki
unimpressed	0	0	0	0	0	1	0	0	0	0	unimpressed
unimproved	0	0	0	0	0	1	0	0	0	0	ko ni ilọsiwaju
uninfected	0	0	0	0	0	0	1	0	0	0	ti ko ni arun
uninformed	0	0	0	0	0	1	0	0	0	0	aimọ
uninhabited	0	0	0	0	0	0	0	0	0	0	ailegbe
uninitiated	0	0	0	0	0	1	0	0	0	0	aimọ
uninspired	0	0	0	0	0	1	0	1	0	0	ti ko ni atilẹyin
unintelligible	0	0	0	0	0	1	0	0	0	0	aimọye
unintended	0	0	0	0	0	0	0	0	1	0	airotẹlẹ
unintentional	0	0	0	0	0	0	0	0	1	0	aimọọmọ
unintentionally	0	0	0	0	0	1	0	0	1	0	aimọọmọ
uninterested	0	0	0	0	0	1	0	1	0	0	aifẹ
uninteresting	0	0	0	0	0	1	0	1	0	0	aifẹ
uninterrupted	0	0	0	0	0	0	0	0	0	0	idilọwọ
uninvited	0	0	0	0	0	0	0	1	0	0	laipe
union	0	0	0	0	0	0	0	0	0	0	egbe
unique	0	0	0	0	0	0	1	0	1	0	oto
unison	0	0	0	0	0	0	1	0	0	0	isokan
unit	0	0	0	0	0	0	0	0	0	0	ẹyọkan
unitary	0	0	0	0	0	0	1	0	0	0	isokan
unite	0	0	0	0	0	0	0	0	0	0	ṣọkan
united	0	0	0	0	0	0	1	0	0	1	apapọ
unity	0	0	0	0	0	0	1	0	0	1	isokan
universal	0	0	0	0	0	0	0	0	0	0	gbogbo agbaye
universality	0	0	0	0	0	0	0	0	0	0	agbaye
universe	0	0	0	0	0	0	0	0	0	0	agbaye
university	0	1	0	0	0	0	1	0	0	0	ile-ẹkọ giga
unjust	1	0	0	0	0	1	0	0	0	0	aiṣododo
unjustifiable	1	0	1	1	0	1	0	0	0	0	unjustifiable
unjustified	0	0	0	0	0	1	0	0	0	0	ti ko ni idalare
unkind	1	0	1	1	0	1	0	1	0	0	aibikita
unknowable	0	0	0	0	0	0	0	0	0	0	aimọ
unknown	0	1	0	1	0	1	0	0	0	0	aimọ
unlawful	1	0	1	1	0	1	0	1	0	0	arufin
unleash	0	0	0	0	0	0	0	0	0	0	tu silẹ
unlicensed	0	0	0	0	0	1	0	0	0	0	ti ko ni iwe-aṣẹ
unlike	0	0	0	0	0	0	0	0	0	0	ko dabi
unlimited	0	0	0	0	0	0	1	0	0	0	ailopin
unload	0	0	0	0	0	0	0	0	0	0	gbejade
unloaded	0	0	0	0	0	0	0	0	0	0	kojọpọ
unlock	0	0	0	0	0	0	0	0	0	0	ṣii
unlucky	1	0	1	1	0	1	0	1	0	0	ailoriire
unmanageable	0	0	1	0	0	1	0	0	0	0	aiṣakoso
unmarked	0	0	0	0	0	0	0	0	0	0	ti ko ni aami
unmarried	0	0	0	0	0	0	0	0	0	0	ti ko ni iyawo
unmask	0	0	0	0	0	0	0	0	0	0	unmask
unmatched	0	0	0	0	0	0	0	0	0	0	ti ko baramu
unmistakable	0	0	0	0	0	0	0	0	0	0	aiṣedeede
unmitigated	0	0	0	0	0	0	0	0	0	0	aiduro
unmoved	0	0	0	0	0	0	0	0	0	0	ti ko gbe
unnamed	0	0	0	0	0	0	0	0	0	0	ti a ko darukọ
unnatural	0	0	1	1	0	1	0	0	0	0	atubotan
unnecessary	0	0	0	0	0	0	0	0	0	0	kobojumu
unneeded	0	0	0	0	0	0	0	0	0	0	ti ko nilo
unnoticed	0	0	0	0	0	0	0	0	0	0	aifiyesi
unnumbered	0	0	0	0	0	0	0	0	0	0	ainiye
unobserved	0	0	0	0	0	0	0	0	0	0	aifiyesi
unobstructed	0	0	0	0	0	0	0	0	0	0	ti ko ni idiwọ
unobtrusive	0	0	0	0	0	0	0	0	0	0	aibikita
unoccupied	0	0	0	0	0	0	0	0	0	0	aiṣedeede
unofficial	0	0	0	0	0	1	0	0	0	0	laigba aṣẹ
unopened	0	0	0	0	0	0	0	0	0	0	aiṣii
unopposed	0	0	0	0	0	0	0	0	0	0	laisi atako
unordered	0	0	0	0	0	0	0	0	0	0	aiṣedeede
unorganized	0	0	0	0	0	0	0	0	0	0	ti ko ṣeto
unorthodox	0	0	0	0	0	0	0	0	0	0	aiṣedeede
unpack	0	0	0	0	0	0	0	0	0	0	unpack
unpaid	1	0	0	0	0	1	0	1	0	0	aisanwo
unpleasant	0	0	1	0	0	1	0	1	0	0	aidunnu
unpopular	0	0	1	0	0	1	0	1	0	0	ailokiki
unprecedented	0	0	0	0	0	0	0	0	1	0	airotẹlẹ
unpredictable	0	0	0	0	0	1	0	0	1	0	aisọtẹlẹ
unprepared	0	0	0	0	0	1	0	0	0	0	ai murasilẹ
unpretentious	0	0	0	0	0	0	1	0	0	0	unpretentious
unproductive	0	0	0	0	0	1	0	0	0	0	alaileso
unprofitable	0	0	0	0	0	1	0	0	0	0	alailere
unprotected	0	0	0	0	0	1	0	0	0	0	ti ko ni aabo
unproven	0	0	0	0	0	0	0	0	0	0	ti ko ni ẹri
unpublished	0	1	0	0	0	1	0	1	0	0	aitẹjade
unquestionable	0	0	0	0	0	0	1	0	0	1	aiseyemeji
unquestionably	0	0	0	0	0	0	1	0	0	1	laiseaniani
unquestioned	0	0	0	0	0	0	1	0	0	1	laisi ibeere
unread	0	0	0	0	0	0	0	0	0	0	ai ka
unreal	0	0	0	0	0	0	0	0	0	0	aiṣedeede
unrealistic	0	0	0	0	0	0	0	0	0	0	aiṣedeede
unrecorded	0	0	0	0	0	0	0	0	0	0	ti ko gba silẹ
unregistered	0	0	0	0	0	0	0	0	0	0	ti ko forukọsilẹ
unregulated	0	0	0	0	0	0	0	0	0	0	aiṣedeede
unrelated	0	0	0	0	0	0	0	0	0	0	ti ko ni ibatan
unrelenting	0	0	0	0	0	0	0	0	0	0	alaigbọran
unreliable	0	0	0	0	0	1	0	0	0	1	alaigbagbọ
unrepentant	0	0	0	0	0	0	0	0	0	0	aláìronúpìwàdà
unrequited	0	0	0	0	0	1	0	1	0	0	ti kii ṣe atunṣe
unresolved	0	1	0	0	0	0	0	0	0	0	ti ko yanju
unrest	0	0	0	1	0	0	0	1	0	0	rudurudu
unrestrained	0	0	0	0	0	0	0	0	0	0	aiduro
unrestricted	0	0	0	0	0	0	0	0	0	0	ainidilowo
unruly	1	0	1	1	0	1	0	0	0	0	alaigbọran
unsafe	0	0	0	1	0	1	0	0	0	0	lewu
unsatisfactory	0	0	1	0	0	1	0	0	0	0	ti ko ni itẹlọrun
unsatisfied	0	0	1	0	0	1	0	1	0	0	ti ko ni itẹlọrun
unsavory	0	0	0	0	0	1	0	0	0	0	aidunnu
unscathed	0	0	0	0	0	0	1	0	0	0	ti ko ni ipalara
unscientific	0	0	0	0	0	0	0	0	0	0	aimo ijinle sayensi
unscrupulous	0	0	0	0	0	1	0	0	0	0	aiṣedeede
unseat	0	0	0	0	0	0	0	1	0	0	un ijoko
unseen	0	0	0	0	0	0	0	0	0	0	airi
unselfish	0	0	0	0	0	0	1	0	0	0	aimọtara-ẹni-nikan
unsettled	1	0	1	1	0	1	0	0	0	0	aiduro
unsightly	0	0	1	0	0	1	0	0	0	0	aibikita
unsophisticated	0	0	0	0	0	1	0	0	0	0	unsophisticated
unspeakable	0	0	0	1	0	1	0	0	0	0	aisọ ọrọ
unspecified	0	0	0	0	0	0	0	0	0	0	aisọ pato
unstable	0	0	0	1	0	1	0	0	1	0	riru
unsteady	0	0	0	1	0	0	0	0	0	0	aiduroṣinṣin
unsuccessful	0	0	0	0	0	1	0	1	0	0	ti ko ni aṣeyọri
unsuitable	0	0	0	0	0	1	0	0	0	0	ko yẹ
unsung	0	0	0	0	0	1	0	0	0	0	ti a ko kọ
unsupported	0	0	0	0	0	1	0	0	0	0	ti ko ni atilẹyin
unsurpassed	0	1	0	1	1	0	1	0	0	1	unsurpassed
unsuspecting	0	0	0	0	0	0	0	0	1	0	aibikita
unsustainable	0	0	0	0	0	1	0	0	0	0	alagbero
unsweetened	0	0	0	0	0	0	0	0	0	0	ti ko dun
unsympathetic	1	0	0	0	0	1	0	0	0	0	aibanuje
untamed	0	0	0	0	0	1	0	0	0	0	aiṣedeede
untenable	0	0	0	0	0	1	0	0	0	0	aiduro
untested	0	0	0	0	0	0	0	0	0	0	ti ko ni idanwo
unthinkable	1	0	1	1	0	1	0	0	0	0	airotẹlẹ
untidy	0	0	1	0	0	1	0	0	0	0	aiduro
untie	0	0	0	0	1	1	1	0	0	0	tú
untimely	0	0	0	0	0	1	0	0	0	0	airotẹlẹ
untitled	0	0	0	0	0	1	0	1	0	0	ti ko ni akole
untold	0	1	0	0	0	1	0	0	0	0	aimọ
untouched	0	0	0	0	0	0	0	0	0	0	aifọwọkan
untoward	1	0	1	0	0	1	0	0	0	0	si ọna
untrained	0	0	0	0	0	1	0	0	0	0	ti ko ni ikẹkọ
untranslated	0	0	0	0	0	0	0	0	0	0	aitumọ
untrue	0	0	0	0	0	1	0	0	0	0	aiṣedeede
untrustworthy	1	0	0	0	0	1	0	0	0	0	alaigbagbọ
unused	0	0	0	0	0	0	0	0	0	0	ajeku
unusual	0	0	0	0	0	0	0	0	0	0	dani
unusually	0	0	0	0	0	0	0	0	0	0	aiṣedeede
unveil	0	0	0	0	0	0	0	0	0	0	ṣiṣafihan
unveiling	0	0	0	0	0	0	0	0	0	0	ṣiṣafihan
unverified	0	1	0	0	0	0	0	0	0	0	unverified
unwarranted	0	0	0	0	0	1	0	0	0	0	ainidilowo
unwary	0	0	0	0	0	0	0	0	0	0	aibikita
unwashed	0	0	1	0	0	1	0	0	0	0	aifofo
unwavering	0	0	0	0	0	0	1	0	0	1	ailopin
unwelcome	0	0	0	0	0	1	0	1	0	0	aifẹ
unwell	0	0	0	0	0	1	0	1	0	0	ailera
unwilling	0	0	0	0	0	0	0	0	0	0	aifẹ
unwillingly	0	0	0	0	0	0	0	0	0	0	laimoye
unwillingness	0	0	0	0	0	1	0	0	0	0	aifẹ
unwind	0	0	0	0	0	0	0	0	0	0	sinmi
unwise	0	0	0	0	0	1	0	0	0	0	aimọgbọnwa
unwitting	0	0	0	0	0	1	0	0	0	0	aimoye
unwittingly	0	0	0	0	0	0	0	0	0	0	laimoye
unworthy	0	0	1	0	0	1	0	0	0	0	aláìyẹ
unwritten	0	0	0	0	0	0	0	0	0	0	aikọwe
unyielding	0	0	0	0	0	1	0	0	0	0	alaigbagbọ
upheaval	1	0	0	1	0	1	0	1	0	0	rudurudu
uphill	0	1	0	1	0	1	1	0	0	0	òkè
upholstery	0	0	0	0	0	0	0	0	0	0	ohun ọṣọ
upland	0	0	0	0	0	0	0	0	0	0	oke ilẹ
uplands	0	0	0	0	0	0	0	0	0	0	awọn oke-nla
uplift	0	1	0	0	1	0	1	0	0	1	igbega
upper	0	0	0	0	0	0	0	0	0	0	oke
upright	0	0	0	0	0	0	1	0	0	1	titọ
uprising	1	1	0	1	0	1	0	0	0	0	igbega
uproar	0	0	0	0	0	1	0	0	0	0	ariwo
upset	1	0	0	0	0	1	0	1	0	0	inu bibi
upshot	0	0	0	0	0	0	0	0	0	0	upshot
upstairs	0	0	0	0	0	0	0	0	0	0	pẹtẹẹsì
upstart	0	0	0	0	0	0	0	0	0	0	ibere
upwards	0	0	0	0	0	0	0	0	0	0	si oke
uranium	0	0	0	0	0	0	0	0	0	0	kẹmika
urban	0	0	0	0	0	0	0	0	0	0	ilu
urchin	0	0	0	0	0	1	0	0	0	0	urchin
urge	0	0	0	0	0	0	0	0	0	0	rọ
urgency	0	1	0	1	0	0	0	0	1	0	amojuto
urgent	0	1	0	1	0	1	0	0	1	0	amojuto
urinalysis	0	0	0	0	0	0	0	0	0	0	ito ito
urn	0	0	0	0	0	0	0	1	0	0	irin
usage	0	0	0	0	0	0	0	0	0	0	lilo
usefully	0	0	0	0	0	0	0	0	0	0	wulo
usefulness	0	0	0	0	0	0	1	0	0	0	iwulo
useless	0	0	0	0	0	1	0	0	0	0	asan
usher	0	0	0	0	0	0	1	0	0	1	agbateru
usual	0	0	0	0	0	0	1	0	0	1	ibùgbé
usurp	1	0	0	0	0	1	0	0	0	0	ilokulo
usurped	1	0	0	1	0	1	0	0	0	0	usurped
usury	0	0	0	0	0	1	0	0	0	0	èlé
utensil	0	0	0	0	0	0	0	0	0	0	ohun èlò
utilitarian	0	0	0	0	0	0	0	0	0	0	olulo
utility	0	0	0	0	0	0	1	0	0	0	ohun elo
utilization	0	0	0	0	0	0	0	0	0	0	iṣamulo
utilize	0	0	0	0	0	0	0	0	0	0	lo
utmost	0	0	0	0	0	0	0	0	0	0	o pọju
utopian	0	1	0	0	1	0	1	0	0	1	utopian
utterance	0	0	0	0	0	0	0	0	0	0	ọrọ sisọ
utterly	0	0	0	0	0	0	0	0	0	0	patapata
vacancy	0	0	0	0	0	1	0	0	0	0	aaye
vacation	0	1	0	0	1	0	1	0	0	0	isinmi
vaccination	0	0	0	0	0	0	0	0	0	0	ajesara
vaccine	0	0	0	0	0	0	1	0	0	0	ajesara
vacuolar	0	0	0	0	0	0	0	0	0	0	vacuolar
vacuole	0	0	0	0	0	0	0	0	0	0	vacuole
vacuous	0	0	1	0	0	1	0	0	0	0	igbale
vacuum	0	0	0	0	0	0	0	0	0	0	igbale
vague	0	0	0	0	0	1	0	0	0	0	aiduro
vagueness	0	0	0	0	0	1	0	0	0	0	aiduro
vainly	0	0	1	0	0	1	0	1	0	0	asan
valance	0	0	0	0	0	0	0	0	0	0	valance
vale	0	0	0	0	0	0	0	0	0	0	vale
valet	0	0	0	0	0	0	0	0	0	0	Valet
valiant	0	0	0	0	0	0	1	0	0	0	akinkanju
validity	0	0	0	1	0	0	0	0	0	0	iwulo
valley	0	0	0	0	0	0	0	0	0	0	afonifoji
valor	0	0	0	0	0	0	1	0	0	1	alagbara
valuable	0	0	0	0	0	0	1	0	0	0	niyelori
valuation	0	0	0	0	0	0	0	0	0	0	idiyele
valve	0	0	0	0	0	0	0	0	0	0	àtọwọdá
vamp	0	0	0	0	0	0	0	0	0	0	vamp
vampire	1	0	1	1	0	1	0	0	0	0	Fanpaya
van	0	0	0	0	0	0	0	0	0	0	ayokele
vane	0	0	0	0	0	0	0	0	0	0	ayokele
vanguard	0	0	0	0	0	0	1	0	0	0	vanguard
vanilla	0	0	0	0	0	0	0	0	0	0	fanila
vanish	0	0	0	0	0	0	0	0	1	0	parun
vanished	0	0	0	1	0	1	0	1	1	0	sọnu
vanity	0	0	0	0	0	1	0	0	0	0	asan
vanquish	0	0	0	0	0	0	1	0	0	0	bori
vapor	0	0	0	0	0	0	0	0	0	0	oru
vara	0	0	0	0	0	0	0	0	0	0	wara
variable	0	0	0	0	0	0	0	0	1	0	oniyipada
variance	0	0	0	0	0	0	0	0	0	0	iyatọ
variation	0	0	0	0	0	0	0	0	0	0	iyatọ
variations	0	0	0	0	0	0	0	0	0	0	awọn iyatọ
varicella	0	0	1	1	0	1	0	1	0	0	varicella
varicose	0	0	0	0	0	1	0	0	0	0	varicose
varied	0	0	0	0	0	0	0	0	0	0	orisirisi
variegated	0	0	0	0	0	0	0	0	0	0	orisirisi
variety	0	0	0	0	0	0	0	0	0	0	orisirisi
vary	0	0	0	0	0	0	0	0	0	0	yatọ
vascular	0	0	0	0	0	0	0	0	0	0	iṣan iṣan
vase	0	0	0	0	0	0	0	0	0	0	ikoko
vast	0	0	0	0	0	0	0	0	0	0	nla
vat	0	0	0	0	0	0	0	0	0	0	vat
vaudeville	0	0	0	0	0	0	0	0	0	0	vaudeville
vault	0	0	0	0	0	0	0	0	0	0	ifinkan
vaulted	0	0	0	0	0	0	0	0	0	0	ifinkan
vaulting	0	0	0	0	0	0	0	0	0	0	ifinkan
