English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Telugu Word
swarm	0	0	1	0	0	0	0	0	0	0	గుంపు
swarming	0	0	0	0	0	0	0	0	0	0	గుంపులు గుంపులుగా
swastika	1	0	0	1	0	1	0	0	0	0	స్వస్తిక
sway	0	0	0	0	0	0	0	0	0	0	ఊగుతాయి
swear	0	0	0	0	0	0	1	0	0	1	ప్రమాణం
swearing	0	0	0	0	0	0	0	0	0	0	ప్రమాణ స్వీకారం
sweat	0	0	0	1	0	0	0	0	0	0	చెమట
sweater	0	0	0	0	0	0	0	0	0	0	స్వెటర్
sweating	0	0	0	0	0	0	0	0	0	0	చెమటలు పట్టాయి
sweep	0	0	0	0	0	0	0	0	0	0	స్వీప్
sweeping	0	0	0	0	0	0	0	0	0	0	ఊడ్చేది
sweet	0	1	0	0	1	0	1	0	1	1	తీపి
sweeten	0	0	0	0	0	0	0	0	0	0	తీయగా
sweetened	0	0	0	0	0	0	0	0	0	0	తీయగా
sweetener	0	0	0	0	0	0	0	0	0	0	స్వీటెనర్
sweetheart	0	1	0	0	1	0	1	1	0	1	ప్రియురాలు
sweetie	0	0	0	0	0	0	1	0	0	0	స్వీటీ
sweetness	0	0	0	0	0	0	1	0	0	0	మాధుర్యం
sweets	0	1	0	0	1	0	1	0	0	0	స్వీట్లు
swell	0	0	0	0	0	0	0	0	0	0	ఉబ్బు
swelling	0	0	0	1	0	1	0	0	0	0	వాపు
sweltering	0	0	0	0	0	0	0	0	0	0	ఉబ్బరం
swerve	0	0	0	1	0	0	0	0	1	0	తిరుగుట
swift	0	0	0	0	0	0	1	0	0	0	వేగవంతమైన
swiftly	0	0	0	0	0	0	0	0	0	0	వేగంగా
swig	0	0	1	0	0	1	0	0	0	0	స్విగ్
swim	0	1	0	1	1	0	1	0	0	0	ఈత కొట్టండి
swimming	0	0	0	0	0	0	0	0	0	0	ఈత
swine	0	0	1	0	0	1	0	0	0	0	స్వైన్
swing	0	0	0	0	0	0	0	0	0	0	స్వింగ్
swinging	0	0	0	0	0	0	0	0	0	0	ఊగుతున్నాడు
swish	0	0	0	0	0	0	0	0	0	0	స్విష్
switch	0	0	0	0	0	0	0	0	0	0	మారండి
swivel	0	0	0	0	0	0	0	0	0	0	స్వివెల్
swollen	0	0	0	0	0	1	0	0	0	0	ఉబ్బిన
swoon	0	0	0	0	0	0	0	0	0	0	మూర్చ
swoop	0	0	0	0	0	0	0	0	0	0	ఊపు
sword	0	0	0	0	0	0	0	0	0	0	కత్తి
syllable	0	0	0	0	0	0	0	0	0	0	అక్షరం
syllabus	0	0	0	0	0	0	0	0	0	0	సిలబస్
symbol	0	0	0	0	0	0	0	0	0	0	చిహ్నం
symbolic	0	0	0	0	0	0	1	0	0	0	ప్రతీకాత్మకమైన
symbolically	0	0	0	0	0	0	0	0	0	0	ప్రతీకాత్మకంగా
symbolism	0	0	0	0	0	0	0	0	0	0	ప్రతీకవాదం
symbolize	0	0	0	0	0	0	0	0	0	0	ప్రతీక
symmetric	0	0	0	0	0	0	0	0	0	0	సౌష్టవమైన
symmetrical	0	0	0	0	0	0	1	0	0	0	సుష్టమైన
symmetry	0	0	0	0	1	0	1	0	0	1	సమరూపత
sympathetic	0	0	0	1	1	0	1	1	0	1	సానుభూతిపరుడు
sympathize	0	0	0	0	0	0	0	1	0	0	సానుభూతి చూపండి
sympathy	0	0	0	0	0	0	1	1	0	0	సానుభూతి
symphony	0	1	0	0	1	0	1	0	0	0	సింఫొనీ
symptom	0	0	0	0	0	1	0	0	0	0	లక్షణం
symptomatic	0	0	0	0	0	0	0	0	0	0	రోగలక్షణ
synagogue	0	0	0	0	0	0	0	0	0	0	ప్రార్థనా మందిరం
synchronize	0	1	0	0	1	0	1	0	1	1	సమకాలీకరించు
synchronous	0	0	0	0	0	0	0	0	0	0	సమకాలిక
syncope	0	0	0	1	0	1	0	1	1	0	సింకోప్
syndicate	0	0	0	0	0	0	0	0	0	0	సిండికేట్
synergistic	0	0	0	0	0	0	1	0	0	1	సమన్వయ సంబంధమైన
synergy	0	0	0	0	0	0	0	0	0	0	సినర్జీ
synod	0	0	0	0	0	0	1	0	0	1	సైనాడ్
synonym	0	0	0	0	0	0	0	0	0	0	పర్యాయపదం
synonymous	0	0	0	1	0	1	1	0	0	1	పర్యాయపదం
synopsis	0	0	0	0	0	0	0	0	0	0	సారాంశం
synoptic	0	0	0	0	0	0	0	0	0	0	సారాంశం
syntax	0	0	0	0	0	0	0	0	0	0	వాక్యనిర్మాణం
synthesis	0	0	0	0	0	0	0	0	0	0	సంశ్లేషణ
synthetic	0	0	0	0	0	0	0	0	0	0	సింథటిక్
syringe	0	0	0	1	0	0	0	0	0	0	సిరంజి
syrup	0	0	0	0	0	0	0	0	0	0	సిరప్
system	0	0	0	0	0	0	0	0	0	1	వ్యవస్థ
systematic	0	0	0	0	0	0	0	0	0	0	క్రమబద్ధమైన
systematically	0	0	0	0	0	0	0	0	0	0	క్రమపద్ధతిలో
tabby	0	0	0	0	0	0	0	0	0	0	టాబీ
tabernacle	0	0	0	0	0	0	0	0	0	0	గుడారము
table	0	0	0	0	0	0	0	0	0	0	పట్టిక
tableau	0	0	0	0	0	0	0	0	0	0	పట్టిక
tablespoon	0	0	0	0	0	0	0	0	0	0	టేబుల్ స్పూన్
tablet	0	0	0	0	0	0	0	0	0	0	టాబ్లెట్
tableware	0	0	0	0	0	0	0	0	0	0	టేబుల్వేర్
taboo	0	0	1	1	0	1	0	0	0	0	నిషిద్ధ
tabular	0	0	0	0	0	0	0	0	0	0	పట్టిక
tabulate	0	1	0	0	0	0	0	0	0	0	పట్టిక
tabulation	0	0	0	0	0	0	0	0	0	0	పట్టిక
tachometer	0	0	0	0	0	0	0	0	0	0	టాకోమీటర్
tacit	0	0	0	0	0	0	0	0	0	0	మౌనంగా
tack	0	0	0	0	0	0	0	0	0	0	టాక్
tackle	1	0	0	0	0	0	0	0	1	0	అధిగమించేందుకు
tackling	0	0	0	0	0	0	0	0	0	0	ఎదుర్కోవడం
tacky	0	0	0	0	0	0	0	0	0	0	పనికిమాలిన
tact	0	0	0	0	0	0	1	0	0	0	యుక్తి
tactics	0	0	0	1	0	0	0	0	0	1	వ్యూహాలు
tactile	0	0	0	0	0	0	0	0	0	0	స్పర్శ
taffeta	0	0	0	0	0	0	0	0	0	0	టాఫెటా
taffy	0	0	0	0	0	0	0	0	0	0	టాఫీ
tag	0	0	0	0	0	0	0	0	0	0	ట్యాగ్
tail	0	0	0	0	0	0	0	0	0	0	తోక
tailed	0	0	0	0	0	0	0	0	0	0	తోకగల
tailings	0	0	0	0	0	0	0	0	0	0	టైలింగ్స్
tailor	0	0	0	0	0	0	0	0	0	0	దర్జీ
tailoring	0	0	0	0	0	0	0	0	0	0	టైలరింగ్
taint	0	0	0	0	0	1	0	1	0	0	కళంకం
taker	0	0	0	0	0	0	0	0	0	0	తీసుకునేవాడు
tale	0	0	0	0	0	0	1	0	0	0	కథ
talent	0	0	0	0	0	0	1	0	0	0	ప్రతిభ
talented	0	0	0	0	0	0	0	0	0	0	ప్రతిభావంతులైన
talisman	0	0	0	0	0	0	1	0	0	0	టాలిస్మాన్
talk	0	0	0	0	0	0	1	0	0	0	మాట్లాడండి
talkative	0	0	0	0	0	0	0	0	0	0	మాట్లాడేవాడు
talker	0	0	0	0	0	0	0	0	0	0	మాట్లాడేవాడు
tall	0	0	0	0	0	0	0	0	0	0	పొడవు
tallies	0	0	0	0	0	0	0	0	0	0	టాలీస్
tallow	0	0	0	0	0	0	0	0	0	0	టాలో
tally	0	0	0	0	0	0	0	0	0	0	లెక్క
talons	1	0	0	1	0	1	0	0	0	0	తలకాయలు
tambourine	0	0	0	0	0	0	0	0	0	0	టాంబురైన్
taming	0	0	0	0	0	0	0	0	0	0	మచ్చిక చేసుకోవడం
tan	0	0	0	0	0	0	0	0	0	0	తాన్
tandem	0	0	0	0	0	0	0	0	0	1	టెన్డం
tang	0	0	0	0	0	0	0	0	0	0	టాంగ్
tangent	0	0	0	0	0	0	0	0	0	0	టాంజెంట్
tangle	0	0	0	0	0	0	0	0	0	0	చిక్కుముడి
tangled	0	0	0	0	0	1	0	0	0	0	చిక్కుబడ్డ
tank	0	0	0	0	0	0	0	0	0	0	ట్యాంక్
tanned	0	0	0	0	0	0	1	0	0	0	tanned
tantalizing	0	1	0	0	1	1	1	0	1	0	ప్రలోభపెట్టడం
tantamount	0	0	0	0	0	0	0	0	0	1	సమానమైన
tap	0	0	0	0	0	0	0	0	0	0	నొక్కండి
tape	0	0	0	0	0	0	0	0	0	0	టేప్
taper	0	0	0	0	0	0	0	0	0	0	టేపర్
tapering	0	0	0	0	0	0	0	0	0	0	టేపింగ్
tapestry	0	0	0	0	0	0	0	0	0	0	వస్త్రం
tar	0	0	0	0	0	0	0	0	0	0	తారు
tardiness	0	0	0	0	0	1	0	0	0	0	ఆలస్యము
tardy	0	0	0	0	0	1	0	0	0	0	ఆలస్యంగా
target	0	0	0	0	0	0	0	0	0	0	లక్ష్యం
tariff	1	0	1	0	0	1	0	0	0	0	సుంకం
tarnish	0	0	1	0	0	1	0	1	0	0	కళంకం
tarry	0	0	0	0	0	1	0	0	0	0	tarry
tart	0	0	0	0	0	0	0	0	0	0	టార్ట్
tartan	0	0	0	0	0	0	0	0	0	0	టార్టాన్
tartar	0	0	0	0	0	0	0	0	0	0	టార్టార్
task	0	0	0	0	0	0	1	0	0	0	పని
tassel	0	0	0	0	0	0	0	0	0	0	టాసెల్
taste	0	0	0	0	0	0	0	0	0	0	రుచి
tasteful	0	0	0	0	0	0	1	0	0	0	రుచిగల
tasteless	0	0	1	0	0	1	0	0	0	0	రుచిలేని
tasting	0	0	0	0	0	0	0	0	0	0	రుచి చూడటం
tasty	0	0	0	0	0	0	1	0	0	0	రుచికరమైన
tat	0	0	0	0	0	0	0	0	0	0	తత్
tattoo	0	0	0	0	0	0	0	0	0	0	పచ్చబొట్టు
taught	0	0	0	0	0	0	0	0	0	1	బోధించాడు
taunt	1	0	0	1	0	1	0	1	0	0	ఎగతాళి
taut	0	0	0	0	0	0	0	0	0	0	బిగువు
tavern	0	0	0	0	0	0	0	0	0	0	చావడి
tawny	0	0	1	0	0	0	0	0	0	0	పచ్చటి
tax	0	0	0	0	0	1	0	1	0	0	పన్ను
taxicab	0	0	0	0	0	0	0	0	0	0	అద్దె కారు
taxonomy	0	0	0	0	0	0	0	0	0	0	వర్గీకరణ
tea	0	0	0	0	0	0	0	0	0	0	తేనీరు
teach	0	0	0	0	1	0	1	0	1	1	బోధిస్తారు
teacher	0	0	0	0	0	0	1	0	0	1	గురువు
teaching	0	0	0	0	0	0	0	0	0	0	బోధన
team	0	0	0	0	0	0	0	0	0	1	జట్టు
tearful	0	0	1	1	0	0	0	1	0	0	కన్నీటి పర్యంతం
tease	1	1	0	0	0	1	0	1	0	0	ఆటపట్టించు
teaser	0	0	0	0	0	0	0	0	0	0	టీజర్
teasing	1	0	0	1	0	1	0	0	0	0	ఆటపట్టించడం
teat	0	0	0	0	0	0	0	0	0	0	చనుమొన
technical	0	0	0	0	0	0	0	0	0	0	సాంకేతిక
technicality	0	0	0	0	0	0	0	0	0	0	సాంకేతికత
technician	0	0	0	0	0	0	0	0	0	0	సాంకేతిక నిపుణుడు
technology	0	0	0	0	0	0	1	0	0	0	సాంకేతికం
ted	0	0	0	0	0	0	0	0	0	0	టెడ్
tedious	0	0	0	0	0	1	0	0	0	0	దుర్భరమైన
tedium	0	0	0	0	0	1	0	0	0	0	టెడియం
teeming	0	0	1	0	0	0	0	0	0	0	పోటెత్తుతోంది
teens	0	0	0	0	0	1	1	0	0	0	టీనేజ్
teeth	0	0	0	0	0	0	0	0	0	0	పళ్ళు
teflon	0	0	0	0	0	0	0	0	0	0	టెఫ్లాన్
telegram	0	0	0	0	0	0	0	0	0	0	టెలిగ్రామ్
telegraph	0	0	0	0	0	0	0	0	0	0	టెలిగ్రాఫ్
telephone	0	0	0	0	0	0	0	0	0	0	టెలిఫోన్
telescope	0	0	0	0	0	0	0	0	0	0	టెలిస్కోప్
telescopic	0	0	0	0	0	0	0	0	0	0	టెలిస్కోపిక్
television	0	0	0	0	0	0	0	0	0	0	టెలివిజన్
teller	0	0	0	0	0	0	0	0	0	0	చెప్పేవాడు
telling	0	0	0	0	0	0	0	0	0	0	చెప్పడం
telltale	0	0	0	0	0	0	0	0	0	0	చెప్పేది
temper	0	0	0	0	0	0	0	0	0	0	కోపము
tempera	0	0	0	0	0	0	0	0	0	0	టెంపెరా
temperament	0	0	0	0	0	0	0	0	0	0	స్వభావము
temperance	0	0	0	0	0	0	1	0	0	0	నిగ్రహము
temperate	0	0	0	0	0	0	0	0	0	1	సమశీతోష్ణ
temperature	0	0	0	0	0	0	0	0	0	0	ఉష్ణోగ్రత
tempered	0	0	0	0	0	0	1	0	0	0	కోపగించుకున్నాడు
tempest	1	1	0	1	0	1	0	1	1	0	తుఫాను
temple	0	0	0	0	0	0	0	0	0	0	మందిరము
temporal	0	0	0	0	0	0	0	0	0	0	తాత్కాలికమైన
temporarily	0	0	0	0	0	0	0	0	0	0	తాత్కాలికంగా
temporary	0	0	0	0	0	0	0	0	0	0	తాత్కాలిక
tempt	0	0	0	0	0	0	0	0	0	0	టెంప్ట్
temptation	0	0	0	0	0	1	0	0	0	0	టెంప్టేషన్
tempting	0	0	0	0	0	0	0	0	0	0	టెంప్టింగ్
ten	0	0	0	0	0	0	0	0	0	0	పది
tenable	0	0	0	0	0	0	1	0	0	0	సమర్థించదగినది
tenacious	0	0	0	0	0	0	1	0	0	0	మొండి పట్టుదలగల
tenacity	0	0	0	0	0	0	1	0	0	0	దృఢత్వం
tenancy	0	0	0	0	0	0	1	0	0	0	అద్దె
tenant	0	0	0	0	0	0	1	0	0	0	కౌలుదారు
tendency	0	0	0	0	0	0	0	0	0	0	ధోరణి
tender	0	0	0	0	1	0	1	0	0	1	టెండర్
tenderness	0	0	0	0	1	0	1	0	0	0	సున్నితత్వం
tending	0	0	0	0	0	0	0	0	0	0	చూసుకుంటున్నాను
tendon	0	0	0	0	0	0	0	0	0	0	స్నాయువు
tenement	0	0	0	0	0	1	0	0	0	0	నివాసం
tenet	0	0	0	0	0	0	0	0	0	0	సిద్ధాంతం
tenets	0	0	0	0	0	0	0	0	0	0	సిద్ధాంతాలు
tenfold	0	0	0	0	0	0	0	0	0	0	పదిరెట్లు
tennis	0	0	0	0	0	0	0	0	0	0	టెన్నిస్
tense	0	0	0	0	0	0	0	0	0	0	కాలం
tensile	0	0	0	0	0	0	0	0	0	0	తన్యత
tension	1	0	0	0	0	0	0	0	0	0	ఉద్రిక్తత
tent	0	0	0	0	0	0	0	0	0	0	డేరా
tentacle	0	0	0	0	0	0	0	0	0	0	టెన్టకిల్
tentative	0	0	0	0	0	0	0	0	0	0	అస్థిరమైనదనే
tenth	0	0	0	0	0	0	0	0	0	0	పదవ
tenths	0	0	0	0	0	0	0	0	0	0	పదవ వంతు
tenuous	0	0	0	0	0	0	0	0	0	0	పల్చని
tenure	0	0	0	0	0	0	0	0	0	0	పదవీకాలం
tepid	0	0	0	0	0	0	0	0	0	0	గోరువెచ్చని
term	0	0	0	0	0	0	0	0	0	0	పదం
terminal	0	0	0	1	0	1	0	1	0	0	టెర్మినల్
terminate	0	0	0	0	0	0	0	1	0	0	ముగించు
termination	0	0	0	0	0	1	0	1	0	0	రద్దు
terminus	0	0	0	0	0	0	0	0	0	0	టెర్మినస్
termite	0	0	1	0	0	1	0	0	0	0	చెదపురుగు
terms	0	0	0	0	0	0	0	0	0	0	నిబంధనలు
tern	0	0	0	0	0	0	0	0	0	0	టెర్న్
ternary	0	0	0	0	0	0	0	0	0	0	తృతీయ
terrace	0	0	0	0	0	0	0	0	0	0	చప్పరము
terrestrial	0	0	0	0	0	0	0	0	0	0	భూసంబంధమైన
terrible	1	0	1	1	0	1	0	1	0	0	భయంకరమైన
terribly	0	0	0	0	0	0	0	1	0	0	భయంకరంగా
terrier	0	0	0	0	0	0	0	0	0	0	టెర్రియర్
terrific	0	0	0	0	0	0	0	1	0	0	అద్భుతమైన
territorial	0	0	0	0	0	0	0	0	0	0	ప్రాదేశిక
territory	0	0	0	0	0	0	0	0	0	0	భూభాగం
terror	0	0	0	1	0	1	0	0	0	0	భీభత్సం
terrorism	1	0	1	1	0	1	0	1	0	0	తీవ్రవాదం
terrorist	1	0	1	1	0	1	0	1	1	0	తీవ్రవాది
terrorize	1	0	0	1	0	1	0	1	0	0	భయభ్రాంతులకు గురిచేస్తాయి
terse	0	0	0	0	0	0	0	0	0	0	కఠినమైన
tertiary	0	0	0	0	0	0	0	0	0	0	తృతీయ
test	0	0	0	0	0	0	0	0	0	0	పరీక్ష
testament	0	1	0	0	0	0	0	0	0	1	నిబంధన
testify	0	0	0	0	0	0	0	0	0	0	సాక్ష్యం చెప్పండి
testimonial	0	0	0	0	0	0	0	0	0	0	యోగ్యతా పత్రము
testimony	0	0	0	0	0	0	0	0	0	1	సాక్ష్యం
tetanus	0	0	1	0	0	1	0	0	0	0	ధనుర్వాతం
tether	0	0	0	0	0	1	0	0	0	0	టెథర్
tethered	0	0	0	0	0	0	0	0	0	0	కట్టివేయబడింది
tetrahedral	0	0	0	0	0	0	0	0	0	0	చతుర్ముఖ
text	0	0	0	0	0	0	0	0	0	0	వచనం
textbook	0	0	0	0	0	0	0	0	0	0	పాఠ్యపుస్తకం
textile	0	0	0	0	0	0	0	0	0	0	వస్త్ర
textural	0	0	0	0	0	0	0	0	0	0	వాచకమైన
texture	0	0	0	0	0	0	0	0	0	0	ఆకృతి
thankful	0	0	0	0	1	0	1	0	0	0	కృతజ్ఞతతో
thanksgiving	0	0	0	0	1	0	1	0	0	0	థాంక్స్ గివింగ్
thatch	0	0	0	0	0	0	0	0	0	0	గడ్డి
thaw	0	0	0	0	0	0	0	0	0	0	కరిగించండి
theater	0	0	0	0	0	0	0	0	0	0	థియేటర్
theatrical	0	0	0	0	0	0	0	0	0	0	రంగస్థలం
theft	1	0	1	1	0	1	0	1	0	0	దొంగతనం
theism	0	0	1	0	0	1	0	0	0	0	ఆస్తికత్వం
theistic	0	0	0	0	0	0	0	0	0	0	ఆస్తికుడు
theme	0	0	0	0	0	0	0	0	0	0	థీమ్
theocracy	0	0	0	0	0	0	0	0	0	0	దైవపరిపాలన
theocratic	1	0	0	1	0	1	0	1	0	1	దైవపరిపాలన
theologian	0	0	0	0	0	0	0	0	0	0	వేదాంతవేత్త
theological	0	0	0	0	0	0	0	0	0	1	వేదాంతపరమైన
theology	0	1	0	0	0	0	0	0	0	0	వేదాంతశాస్త్రం
theorem	0	0	0	0	0	0	0	0	0	1	సిద్ధాంతం
theoretical	0	0	0	0	0	0	1	0	0	0	సిద్ధాంతపరమైన
theory	0	1	0	0	0	0	0	0	0	1	సిద్ధాంతం
therapeutic	0	0	0	0	1	0	1	0	0	1	చికిత్సాపరమైన
therapeutics	0	0	0	0	0	0	1	0	0	0	చికిత్సా విధానాలు
thereabouts	0	0	0	0	0	0	0	0	0	0	దాని గురించి
thereof	0	0	0	0	0	0	0	0	0	0	దాని
therewith	0	0	0	0	0	0	0	0	0	0	దానితో
thermal	0	0	0	0	0	0	0	0	0	0	థర్మల్
thermocouple	0	1	0	0	0	0	0	0	0	0	థర్మోకపుల్
thermodynamics	0	0	0	0	0	0	0	0	0	0	థర్మోడైనమిక్స్
thermometer	0	0	0	0	0	0	0	0	0	1	థర్మామీటర్
thermostat	0	0	0	0	0	0	0	0	0	0	థర్మోస్టాట్
thesaurus	0	0	0	0	0	0	0	0	0	0	థెసారస్
thesis	0	0	0	0	0	0	0	0	0	0	థీసిస్
thick	0	0	0	0	0	0	0	0	0	0	మందపాటి
thicken	0	0	0	0	0	0	0	0	0	0	చిక్కగా
thickening	0	0	0	0	0	0	0	0	0	0	గట్టిపడటం
thicket	0	0	0	0	0	0	0	0	0	0	దట్టమైన
thickness	0	0	0	0	0	0	0	0	0	0	మందం
thief	1	0	1	1	0	1	0	1	1	0	దొంగ
thimble	0	0	0	0	0	0	0	0	0	0	వ్రేళ్ళ తొడుగు
thin	0	0	0	0	0	0	0	0	0	0	సన్నగా
thing	0	0	0	0	0	0	0	0	0	0	విషయం
things	0	0	0	0	0	0	0	0	0	0	విషయాలు
thinker	0	0	0	0	0	0	1	0	0	0	ఆలోచనాపరుడు
thinking	0	0	0	0	0	0	0	0	0	0	ఆలోచిస్తున్నాను
thirds	0	0	0	0	0	0	0	0	0	0	మూడవ వంతు
thirst	0	1	0	0	0	0	0	1	1	0	దాహం
thirsty	0	0	0	0	0	1	0	0	0	0	దాహం వేసింది
thirteen	0	0	0	0	0	0	0	0	0	0	పదమూడు
thirteenth	0	0	0	1	0	0	0	0	0	0	పదమూడవ
thistle	0	0	0	0	0	0	0	0	0	0	తిస్టిల్
thither	0	0	0	0	0	0	0	0	0	0	అక్కడ
thong	0	0	0	0	0	0	0	0	0	0	తాంగ్
thorn	0	0	0	0	0	1	0	0	0	0	ముల్లు
thorny	0	0	0	1	0	1	0	0	0	0	ముళ్ళతో కూడిన
thoroughbred	0	0	0	0	0	0	1	0	0	0	క్షుణ్ణంగా
thoroughfare	0	0	0	0	0	0	0	0	0	0	దారి
thought	0	1	0	0	0	0	0	0	0	0	అనుకున్నాడు
thoughtful	0	0	0	0	0	0	1	0	0	1	శ్రద్ద
thoughtfulness	0	0	0	0	0	0	1	0	0	0	ఆలోచనాత్మకత
thoughtless	1	0	1	0	0	1	0	0	0	0	ఆలోచనలేని
thoughts	0	0	0	0	0	0	0	0	0	0	ఆలోచనలు
thousand	0	0	0	0	0	0	0	0	0	0	వెయ్యి
thrash	1	0	1	1	0	1	0	1	0	0	కొట్టు
thread	0	0	0	0	0	0	0	0	0	0	దారం
threat	1	0	0	1	0	1	0	0	0	0	బెదిరింపు
threaten	1	1	0	1	0	1	0	0	0	0	బెదిరించే
threatening	1	0	1	1	0	1	0	0	0	0	బెదిరింపు
threefold	0	0	0	0	0	0	0	0	0	0	మూడు రెట్లు
thresh	1	0	0	1	0	1	0	1	0	0	నూర్పిడి
threshold	0	0	0	0	0	0	0	0	0	0	త్రెషోల్డ్
thrice	0	0	0	0	0	0	0	0	0	0	మూడుసార్లు
thrift	0	0	1	0	0	0	1	0	0	1	పొదుపు
thrifty	0	0	0	0	0	0	0	0	0	0	పొదుపు
thrill	0	1	0	1	1	0	1	0	1	0	థ్రిల్
thrilling	0	1	0	0	1	0	1	0	1	0	థ్రిల్లింగ్
thriving	0	1	0	0	1	0	1	0	0	0	అభివృద్ధి చెందుతోంది
throat	0	0	0	0	0	0	0	0	0	0	గొంతు
throb	0	0	0	1	0	1	0	1	0	0	పుడుతుంది
throbbing	0	0	0	0	0	0	0	0	0	0	దడదడలాడుతోంది
throne	0	0	0	0	0	0	1	0	0	1	సింహాసనం
throng	0	0	0	0	0	0	0	0	0	0	గుంపు
throttle	1	0	0	0	0	1	0	0	0	0	థొరెటల్
throw	0	0	0	0	0	0	0	0	0	0	త్రో
thrush	0	0	0	0	0	0	0	0	0	0	త్రష్
thrust	0	0	0	0	0	0	0	0	0	0	థ్రస్ట్
thud	0	0	0	0	0	0	0	0	0	0	చప్పుడు
thug	1	0	1	1	0	1	0	0	0	0	పోకిరి
thumb	0	0	0	0	0	0	0	0	0	0	బొటనవేలు
thump	1	0	0	0	0	1	0	0	0	0	చప్పుడు
thumping	0	0	0	1	0	0	0	0	0	0	కొట్టడం
thunder	0	0	0	0	0	0	0	0	0	0	ఉరుము
thunderbolt	0	0	0	0	0	0	0	0	0	0	పిడుగు
thundering	1	0	0	1	0	1	0	0	0	0	ఉరుములు
thunderstorm	0	0	0	0	0	0	0	0	0	0	పిడుగుపాటు
thwart	0	0	0	0	0	1	0	0	1	0	అడ్డుకుంటుంది
thyme	0	0	0	0	0	0	0	0	0	0	థైమ్
tiara	0	0	0	0	0	0	0	0	0	0	తలపాగా
tick	0	0	0	0	0	0	0	0	0	0	టిక్
ticker	0	0	0	0	0	0	0	0	0	0	టిక్కర్
ticket	0	0	0	0	0	0	0	0	0	0	టిక్కెట్టు
tickle	0	1	0	0	1	0	1	0	1	1	చక్కిలిగింత
ticklish	0	0	0	0	0	0	0	0	0	0	చక్కిలిగింత
tidal	0	0	0	0	0	0	0	0	0	0	అలల
tidbit	0	0	0	0	0	0	0	0	0	0	చిట్కా
tide	0	0	0	0	0	0	0	0	0	0	పోటు
tidings	0	0	0	0	0	0	0	0	0	0	వార్తలు
tie	0	0	0	0	0	0	0	0	0	0	టై
tier	0	0	0	0	0	0	0	0	0	0	శ్రేణి
tiff	1	0	0	0	0	1	0	0	0	0	టిఫ్
tiger	0	0	0	0	0	0	0	0	0	0	పులి
tighten	1	0	0	0	0	0	0	0	0	0	బిగించండి
tightness	0	0	0	0	0	0	0	0	0	0	బిగుతు
tights	0	0	0	0	0	0	0	0	0	0	బిగుతైన దుస్తులు
tilde	0	0	0	0	0	0	0	0	0	0	టిల్డే
tile	0	0	0	0	0	0	0	0	0	0	టైల్
tiling	0	0	0	0	0	0	1	0	0	0	టైలింగ్
till	0	0	0	0	0	0	0	0	0	0	వరకు
tillage	0	0	0	0	0	0	0	0	0	0	సాగు
tiller	0	0	0	0	0	0	0	0	0	0	పైరు
tilt	0	0	0	0	0	0	0	0	0	0	వంపు
tilting	0	0	0	0	0	0	0	0	0	0	టిల్టింగ్
timber	0	0	0	0	0	0	0	0	0	0	కలప
timberland	0	0	0	0	0	0	0	0	0	0	కలప భూమి
timbre	0	0	0	0	0	0	0	0	0	0	టింబ్రే
time	0	1	0	0	0	0	0	0	0	0	సమయం
timeliness	0	0	0	0	0	0	0	0	0	0	సమయస్ఫూర్తి
timely	0	0	0	0	0	0	1	0	0	0	సమయానుకూలమైనది
timepiece	0	0	0	0	0	0	0	0	0	0	సమయము
timid	0	0	0	1	0	1	0	1	0	0	పిరికివాడు
timidity	0	1	0	1	0	1	0	0	0	0	పిరికితనం
tin	0	0	0	0	0	0	0	0	0	0	టిన్
tincture	0	0	0	0	0	0	0	0	0	0	టింక్చర్
tine	0	0	0	0	0	0	0	0	0	0	టైన్
tinge	0	0	0	0	0	0	0	0	0	0	ఛాయ
tingle	0	0	0	0	0	0	0	0	0	0	జలదరింపు
tingling	0	0	0	0	0	0	0	0	0	0	జలదరింపు
tinker	0	0	0	0	0	0	0	0	0	0	టింకర్
tinkering	0	0	0	0	0	0	0	0	0	0	టింకరింగ్
tinnitus	0	0	0	0	0	0	0	0	0	0	టిన్నిటస్
tinsel	0	0	0	0	1	0	1	0	0	0	టిన్సెల్
tint	0	0	0	0	0	0	0	0	0	0	లేతరంగు
tiny	0	0	0	0	0	0	0	0	0	0	చిన్న
tip	0	0	0	0	0	0	0	0	0	0	చిట్కా
tipsy	0	0	0	0	0	1	0	0	0	0	చిలిపిగా
tirade	1	0	1	0	0	1	0	0	0	0	అలజడి
tire	0	0	0	0	0	0	0	0	0	0	టైర్
tired	0	0	0	0	0	1	0	0	0	0	అలసిన
tiredness	0	0	0	0	0	1	0	0	0	0	అలసట
tiresome	0	0	0	0	0	1	0	0	0	0	అలసిపోతుంది
tissue	0	0	0	0	0	0	0	0	0	0	కణజాలం
tit	0	0	0	0	0	1	0	0	0	0	tit
titanic	0	0	0	0	0	0	0	0	0	0	టైటానిక్
tithe	0	0	0	0	0	0	0	0	0	0	దశమభాగము
title	0	0	0	0	0	0	1	0	0	1	శీర్షిక
