English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Catalan Word
surveying	0	0	0	0	0	0	1	0	0	0	topografia
surveyor	0	0	0	0	0	0	0	0	0	0	agrimensor
survival	0	0	0	0	0	0	0	0	0	0	supervivència
survive	0	0	0	0	0	0	1	0	0	0	sobreviure
surviving	0	0	0	0	0	0	0	0	0	0	supervivent
susceptibility	0	0	0	0	0	0	0	0	0	0	susceptibilitat
susceptible	0	0	0	0	0	1	0	0	0	0	susceptibles
suspect	0	0	0	1	0	1	0	0	0	0	sospitós
suspected	0	0	0	0	0	0	0	0	0	0	sospitat
suspend	0	0	0	0	0	0	0	0	0	0	suspendre
suspended	0	0	0	0	0	0	0	0	0	0	suspès
suspenders	0	0	0	0	0	0	0	0	0	0	tirants
suspense	0	1	0	1	0	0	0	0	1	0	suspens
suspension	0	0	0	1	0	1	0	0	0	0	suspensió
suspicion	0	0	0	1	0	1	0	0	0	0	sospita
suspicions	0	0	0	0	0	0	0	0	0	0	sospites
suspicious	1	1	0	0	0	1	0	0	0	0	sospitós
sustained	0	0	0	0	0	0	0	0	0	0	sostingut
sustenance	0	0	0	0	0	0	0	0	0	0	subsistència
suture	0	0	0	0	0	0	0	0	0	0	sutura
swab	0	0	0	0	0	1	0	0	0	0	hisop
swag	0	0	0	0	0	0	0	0	0	0	swag
swagger	0	0	0	0	0	0	0	0	0	0	arrodoniment
swallow	0	0	0	0	0	0	0	0	0	0	empassar
swamp	0	0	1	1	0	1	0	0	0	0	pantà
swamped	0	0	0	0	0	0	0	0	0	0	inundat
swampy	0	0	1	1	0	1	0	0	0	0	pantanós
swan	0	0	0	0	0	0	0	0	0	0	cigne
swap	0	0	0	0	0	0	0	0	0	0	intercanviar
swarm	0	0	1	0	0	0	0	0	0	0	eixam
swarming	0	0	0	0	0	0	0	0	0	0	pululant
swastika	1	0	0	1	0	1	0	0	0	0	esvàstica
sway	0	0	0	0	0	0	0	0	0	0	influència
swear	0	0	0	0	0	0	1	0	0	1	jurar
swearing	0	0	0	0	0	0	0	0	0	0	jurant
sweat	0	0	0	1	0	0	0	0	0	0	suar
sweater	0	0	0	0	0	0	0	0	0	0	jersei
sweating	0	0	0	0	0	0	0	0	0	0	suant
sweep	0	0	0	0	0	0	0	0	0	0	escombrar
sweeping	0	0	0	0	0	0	0	0	0	0	escombrant
sweet	0	1	0	0	1	0	1	0	1	1	dolça
sweeten	0	0	0	0	0	0	0	0	0	0	endolcir
sweetened	0	0	0	0	0	0	0	0	0	0	endolcit
sweetener	0	0	0	0	0	0	0	0	0	0	edulcorant
sweetheart	0	1	0	0	1	0	1	1	0	1	amor
sweetie	0	0	0	0	0	0	1	0	0	0	carinyo
sweetness	0	0	0	0	0	0	1	0	0	0	dolçor
sweets	0	1	0	0	1	0	1	0	0	0	dolços
swell	0	0	0	0	0	0	0	0	0	0	inflar
swelling	0	0	0	1	0	1	0	0	0	0	inflor
sweltering	0	0	0	0	0	0	0	0	0	0	sufocant
swerve	0	0	0	1	0	0	0	0	1	0	desviar
swift	0	0	0	0	0	0	1	0	0	0	ràpid
swiftly	0	0	0	0	0	0	0	0	0	0	ràpidament
swig	0	0	1	0	0	1	0	0	0	0	glop
swim	0	1	0	1	1	0	1	0	0	0	nedar
swimming	0	0	0	0	0	0	0	0	0	0	natació
swine	0	0	1	0	0	1	0	0	0	0	porcs
swing	0	0	0	0	0	0	0	0	0	0	gronxador
swinging	0	0	0	0	0	0	0	0	0	0	balancejant
swish	0	0	0	0	0	0	0	0	0	0	xoc
switch	0	0	0	0	0	0	0	0	0	0	interruptor
swivel	0	0	0	0	0	0	0	0	0	0	giratòria
swollen	0	0	0	0	0	1	0	0	0	0	inflat
swoon	0	0	0	0	0	0	0	0	0	0	desmaiar
swoop	0	0	0	0	0	0	0	0	0	0	picar
sword	0	0	0	0	0	0	0	0	0	0	espasa
syllable	0	0	0	0	0	0	0	0	0	0	síl·laba
syllabus	0	0	0	0	0	0	0	0	0	0	temari
symbol	0	0	0	0	0	0	0	0	0	0	símbol
symbolic	0	0	0	0	0	0	1	0	0	0	simbòlica
symbolically	0	0	0	0	0	0	0	0	0	0	simbòlicament
symbolism	0	0	0	0	0	0	0	0	0	0	simbolisme
symbolize	0	0	0	0	0	0	0	0	0	0	simbolitza
symmetric	0	0	0	0	0	0	0	0	0	0	simètric
symmetrical	0	0	0	0	0	0	1	0	0	0	simètric
symmetry	0	0	0	0	1	0	1	0	0	1	simetria
sympathetic	0	0	0	1	1	0	1	1	0	1	simpàtic
sympathize	0	0	0	0	0	0	0	1	0	0	simpatitzar
sympathy	0	0	0	0	0	0	1	1	0	0	comprensió
symphony	0	1	0	0	1	0	1	0	0	0	simfonia
symptom	0	0	0	0	0	1	0	0	0	0	símptoma
symptomatic	0	0	0	0	0	0	0	0	0	0	simptomàtica
synagogue	0	0	0	0	0	0	0	0	0	0	sinagoga
synchronize	0	1	0	0	1	0	1	0	1	1	sincronitzar
synchronous	0	0	0	0	0	0	0	0	0	0	sincrònic
syncope	0	0	0	1	0	1	0	1	1	0	síncope
syndicate	0	0	0	0	0	0	0	0	0	0	sindicat
synergistic	0	0	0	0	0	0	1	0	0	1	sinèrgica
synergy	0	0	0	0	0	0	0	0	0	0	sinergia
synod	0	0	0	0	0	0	1	0	0	1	sínode
synonym	0	0	0	0	0	0	0	0	0	0	sinònim
synonymous	0	0	0	1	0	1	1	0	0	1	sinònim
synopsis	0	0	0	0	0	0	0	0	0	0	sinopsi
synoptic	0	0	0	0	0	0	0	0	0	0	sinòptic
syntax	0	0	0	0	0	0	0	0	0	0	sintaxi
synthesis	0	0	0	0	0	0	0	0	0	0	síntesi
synthetic	0	0	0	0	0	0	0	0	0	0	sintètic
syringe	0	0	0	1	0	0	0	0	0	0	xeringa
syrup	0	0	0	0	0	0	0	0	0	0	xarop
system	0	0	0	0	0	0	0	0	0	1	sistema
systematic	0	0	0	0	0	0	0	0	0	0	sistemàtica
systematically	0	0	0	0	0	0	0	0	0	0	sistemàticament
tabby	0	0	0	0	0	0	0	0	0	0	tabby
tabernacle	0	0	0	0	0	0	0	0	0	0	tabernacle
table	0	0	0	0	0	0	0	0	0	0	taula
tableau	0	0	0	0	0	0	0	0	0	0	quadre
tablespoon	0	0	0	0	0	0	0	0	0	0	cullerada
tablet	0	0	0	0	0	0	0	0	0	0	tauleta
tableware	0	0	0	0	0	0	0	0	0	0	vaixella
taboo	0	0	1	1	0	1	0	0	0	0	tabú
tabular	0	0	0	0	0	0	0	0	0	0	tabular
tabulate	0	1	0	0	0	0	0	0	0	0	tabular
tabulation	0	0	0	0	0	0	0	0	0	0	tabulació
tachometer	0	0	0	0	0	0	0	0	0	0	tacòmetre
tacit	0	0	0	0	0	0	0	0	0	0	tàcit
tack	0	0	0	0	0	0	0	0	0	0	taca
tackle	1	0	0	0	0	0	0	0	1	0	abordar
tackling	0	0	0	0	0	0	0	0	0	0	abordant
tacky	0	0	0	0	0	0	0	0	0	0	hortera
tact	0	0	0	0	0	0	1	0	0	0	tacte
tactics	0	0	0	1	0	0	0	0	0	1	tàctiques
tactile	0	0	0	0	0	0	0	0	0	0	tàctil
taffeta	0	0	0	0	0	0	0	0	0	0	tafetà
taffy	0	0	0	0	0	0	0	0	0	0	taffy
tag	0	0	0	0	0	0	0	0	0	0	etiqueta
tail	0	0	0	0	0	0	0	0	0	0	cua
tailed	0	0	0	0	0	0	0	0	0	0	cua
tailings	0	0	0	0	0	0	0	0	0	0	residus
tailor	0	0	0	0	0	0	0	0	0	0	sastre
tailoring	0	0	0	0	0	0	0	0	0	0	sastreria
taint	0	0	0	0	0	1	0	1	0	0	contaminació
taker	0	0	0	0	0	0	0	0	0	0	prenedor
tale	0	0	0	0	0	0	1	0	0	0	conte
talent	0	0	0	0	0	0	1	0	0	0	talent
talented	0	0	0	0	0	0	0	0	0	0	talentós
talisman	0	0	0	0	0	0	1	0	0	0	talismà
talk	0	0	0	0	0	0	1	0	0	0	parlar
talkative	0	0	0	0	0	0	0	0	0	0	xerraire
talker	0	0	0	0	0	0	0	0	0	0	parlant
tall	0	0	0	0	0	0	0	0	0	0	alt
tallies	0	0	0	0	0	0	0	0	0	0	comptes
tallow	0	0	0	0	0	0	0	0	0	0	sèu
tally	0	0	0	0	0	0	0	0	0	0	recompte
talons	1	0	0	1	0	1	0	0	0	0	urpes
tambourine	0	0	0	0	0	0	0	0	0	0	tamborí
taming	0	0	0	0	0	0	0	0	0	0	domesticar
tan	0	0	0	0	0	0	0	0	0	0	bronzejat
tandem	0	0	0	0	0	0	0	0	0	1	tàndem
tang	0	0	0	0	0	0	0	0	0	0	tang
tangent	0	0	0	0	0	0	0	0	0	0	tangent
tangle	0	0	0	0	0	0	0	0	0	0	embolic
tangled	0	0	0	0	0	1	0	0	0	0	enredat
tank	0	0	0	0	0	0	0	0	0	0	tanc
tanned	0	0	0	0	0	0	1	0	0	0	bronzejat
tantalizing	0	1	0	0	1	1	1	0	1	0	temptador
tantamount	0	0	0	0	0	0	0	0	0	1	equivalent
tap	0	0	0	0	0	0	0	0	0	0	aixeta
tape	0	0	0	0	0	0	0	0	0	0	cinta
taper	0	0	0	0	0	0	0	0	0	0	cònic
tapering	0	0	0	0	0	0	0	0	0	0	afilant-se
tapestry	0	0	0	0	0	0	0	0	0	0	tapís
tar	0	0	0	0	0	0	0	0	0	0	quitrà
tardiness	0	0	0	0	0	1	0	0	0	0	tardanza
tardy	0	0	0	0	0	1	0	0	0	0	tardà
target	0	0	0	0	0	0	0	0	0	0	objectiu
tariff	1	0	1	0	0	1	0	0	0	0	tarifa
tarnish	0	0	1	0	0	1	0	1	0	0	embrutar
tarry	0	0	0	0	0	1	0	0	0	0	tardar
tart	0	0	0	0	0	0	0	0	0	0	tarta
tartan	0	0	0	0	0	0	0	0	0	0	tartan
tartar	0	0	0	0	0	0	0	0	0	0	tàrtar
task	0	0	0	0	0	0	1	0	0	0	tasca
tassel	0	0	0	0	0	0	0	0	0	0	borla
taste	0	0	0	0	0	0	0	0	0	0	gust
tasteful	0	0	0	0	0	0	1	0	0	0	de bon gust
tasteless	0	0	1	0	0	1	0	0	0	0	sense gust
tasting	0	0	0	0	0	0	0	0	0	0	tast
tasty	0	0	0	0	0	0	1	0	0	0	saborós
tat	0	0	0	0	0	0	0	0	0	0	tat
tattoo	0	0	0	0	0	0	0	0	0	0	tatuatge
taught	0	0	0	0	0	0	0	0	0	1	ensenyat
taunt	1	0	0	1	0	1	0	1	0	0	burla
taut	0	0	0	0	0	0	0	0	0	0	estirat
tavern	0	0	0	0	0	0	0	0	0	0	taverna
tawny	0	0	1	0	0	0	0	0	0	0	rojizo
tax	0	0	0	0	0	1	0	1	0	0	impost
taxicab	0	0	0	0	0	0	0	0	0	0	taxi
taxonomy	0	0	0	0	0	0	0	0	0	0	taxonomia
tea	0	0	0	0	0	0	0	0	0	0	te
teach	0	0	0	0	1	0	1	0	1	1	ensenyar
teacher	0	0	0	0	0	0	1	0	0	1	professor
teaching	0	0	0	0	0	0	0	0	0	0	ensenyament
team	0	0	0	0	0	0	0	0	0	1	equip
tearful	0	0	1	1	0	0	0	1	0	0	plorosa
tease	1	1	0	0	0	1	0	1	0	0	burlar
teaser	0	0	0	0	0	0	0	0	0	0	teaser
teasing	1	0	0	1	0	1	0	0	0	0	burla
teat	0	0	0	0	0	0	0	0	0	0	tetina
technical	0	0	0	0	0	0	0	0	0	0	tècnica
technicality	0	0	0	0	0	0	0	0	0	0	tecnicitat
technician	0	0	0	0	0	0	0	0	0	0	tècnic
technology	0	0	0	0	0	0	1	0	0	0	tecnologia
ted	0	0	0	0	0	0	0	0	0	0	ted
tedious	0	0	0	0	0	1	0	0	0	0	tediós
tedium	0	0	0	0	0	1	0	0	0	0	tedi
teeming	0	0	1	0	0	0	0	0	0	0	ple
teens	0	0	0	0	0	1	1	0	0	0	joves
teeth	0	0	0	0	0	0	0	0	0	0	dents
teflon	0	0	0	0	0	0	0	0	0	0	tefló
telegram	0	0	0	0	0	0	0	0	0	0	telegrama
telegraph	0	0	0	0	0	0	0	0	0	0	telègraf
telephone	0	0	0	0	0	0	0	0	0	0	telèfon
telescope	0	0	0	0	0	0	0	0	0	0	telescopi
telescopic	0	0	0	0	0	0	0	0	0	0	telescòpic
television	0	0	0	0	0	0	0	0	0	0	televisió
teller	0	0	0	0	0	0	0	0	0	0	caixer
telling	0	0	0	0	0	0	0	0	0	0	dient
telltale	0	0	0	0	0	0	0	0	0	0	revelador
temper	0	0	0	0	0	0	0	0	0	0	temperament
tempera	0	0	0	0	0	0	0	0	0	0	tremp
temperament	0	0	0	0	0	0	0	0	0	0	temperament
temperance	0	0	0	0	0	0	1	0	0	0	temprança
temperate	0	0	0	0	0	0	0	0	0	1	temperat
temperature	0	0	0	0	0	0	0	0	0	0	temperatura
tempered	0	0	0	0	0	0	1	0	0	0	temperat
tempest	1	1	0	1	0	1	0	1	1	0	tempesta
temple	0	0	0	0	0	0	0	0	0	0	temple
temporal	0	0	0	0	0	0	0	0	0	0	temporal
temporarily	0	0	0	0	0	0	0	0	0	0	temporalment
temporary	0	0	0	0	0	0	0	0	0	0	temporal
tempt	0	0	0	0	0	0	0	0	0	0	temptar
temptation	0	0	0	0	0	1	0	0	0	0	temptació
tempting	0	0	0	0	0	0	0	0	0	0	temptadora
ten	0	0	0	0	0	0	0	0	0	0	deu
tenable	0	0	0	0	0	0	1	0	0	0	sostenible
tenacious	0	0	0	0	0	0	1	0	0	0	tenaç
tenacity	0	0	0	0	0	0	1	0	0	0	tenacitat
tenancy	0	0	0	0	0	0	1	0	0	0	arrendament
tenant	0	0	0	0	0	0	1	0	0	0	Llogater
tendency	0	0	0	0	0	0	0	0	0	0	tendència
tender	0	0	0	0	1	0	1	0	0	1	tendre
tenderness	0	0	0	0	1	0	1	0	0	0	tendresa
tending	0	0	0	0	0	0	0	0	0	0	tenint
tendon	0	0	0	0	0	0	0	0	0	0	tendó
tenement	0	0	0	0	0	1	0	0	0	0	habitatge
tenet	0	0	0	0	0	0	0	0	0	0	principi
tenets	0	0	0	0	0	0	0	0	0	0	principis
tenfold	0	0	0	0	0	0	0	0	0	0	deu vegades
tennis	0	0	0	0	0	0	0	0	0	0	tennis
tense	0	0	0	0	0	0	0	0	0	0	tens
tensile	0	0	0	0	0	0	0	0	0	0	extensible
tension	1	0	0	0	0	0	0	0	0	0	tensió
tent	0	0	0	0	0	0	0	0	0	0	tenda de campanya
tentacle	0	0	0	0	0	0	0	0	0	0	tentacle
tentative	0	0	0	0	0	0	0	0	0	0	temptatiu
tenth	0	0	0	0	0	0	0	0	0	0	desè
tenths	0	0	0	0	0	0	0	0	0	0	dècimes
tenuous	0	0	0	0	0	0	0	0	0	0	tènue
tenure	0	0	0	0	0	0	0	0	0	0	tinença
tepid	0	0	0	0	0	0	0	0	0	0	tèbia
term	0	0	0	0	0	0	0	0	0	0	terme
terminal	0	0	0	1	0	1	0	1	0	0	terminal
terminate	0	0	0	0	0	0	0	1	0	0	acabar
termination	0	0	0	0	0	1	0	1	0	0	terminació
terminus	0	0	0	0	0	0	0	0	0	0	terme
termite	0	0	1	0	0	1	0	0	0	0	tèrmits
terms	0	0	0	0	0	0	0	0	0	0	termes
tern	0	0	0	0	0	0	0	0	0	0	tern
ternary	0	0	0	0	0	0	0	0	0	0	ternari
terrace	0	0	0	0	0	0	0	0	0	0	terrassa
terrestrial	0	0	0	0	0	0	0	0	0	0	terrestre
terrible	1	0	1	1	0	1	0	1	0	0	terrible
terribly	0	0	0	0	0	0	0	1	0	0	terriblement
terrier	0	0	0	0	0	0	0	0	0	0	terrier
terrific	0	0	0	0	0	0	0	1	0	0	excel · lent
territorial	0	0	0	0	0	0	0	0	0	0	territorial
territory	0	0	0	0	0	0	0	0	0	0	territori
terror	0	0	0	1	0	1	0	0	0	0	terror
terrorism	1	0	1	1	0	1	0	1	0	0	terrorisme
terrorist	1	0	1	1	0	1	0	1	1	0	terrorista
terrorize	1	0	0	1	0	1	0	1	0	0	terroritzar
terse	0	0	0	0	0	0	0	0	0	0	concis
tertiary	0	0	0	0	0	0	0	0	0	0	terciari
test	0	0	0	0	0	0	0	0	0	0	prova
testament	0	1	0	0	0	0	0	0	0	1	testament
testify	0	0	0	0	0	0	0	0	0	0	testimoniar
testimonial	0	0	0	0	0	0	0	0	0	0	testimonial
testimony	0	0	0	0	0	0	0	0	0	1	testimoni
tetanus	0	0	1	0	0	1	0	0	0	0	tètanus
tether	0	0	0	0	0	1	0	0	0	0	lligar
tethered	0	0	0	0	0	0	0	0	0	0	lligat
tetrahedral	0	0	0	0	0	0	0	0	0	0	tetraèdric
text	0	0	0	0	0	0	0	0	0	0	text
textbook	0	0	0	0	0	0	0	0	0	0	llibre de text
textile	0	0	0	0	0	0	0	0	0	0	tèxtil
textural	0	0	0	0	0	0	0	0	0	0	textural
texture	0	0	0	0	0	0	0	0	0	0	textura
thankful	0	0	0	0	1	0	1	0	0	0	agraït
thanksgiving	0	0	0	0	1	0	1	0	0	0	acció de gràcies
thatch	0	0	0	0	0	0	0	0	0	0	palla
thaw	0	0	0	0	0	0	0	0	0	0	descongelar
theater	0	0	0	0	0	0	0	0	0	0	teatre
theatrical	0	0	0	0	0	0	0	0	0	0	teatral
theft	1	0	1	1	0	1	0	1	0	0	robatori
theism	0	0	1	0	0	1	0	0	0	0	teisme
theistic	0	0	0	0	0	0	0	0	0	0	teista
theme	0	0	0	0	0	0	0	0	0	0	tema
theocracy	0	0	0	0	0	0	0	0	0	0	teocràcia
theocratic	1	0	0	1	0	1	0	1	0	1	teocràtic
theologian	0	0	0	0	0	0	0	0	0	0	teòleg
theological	0	0	0	0	0	0	0	0	0	1	teològica
theology	0	1	0	0	0	0	0	0	0	0	teologia
theorem	0	0	0	0	0	0	0	0	0	1	teorema
theoretical	0	0	0	0	0	0	1	0	0	0	teòric
theory	0	1	0	0	0	0	0	0	0	1	teoria
therapeutic	0	0	0	0	1	0	1	0	0	1	terapèutica
therapeutics	0	0	0	0	0	0	1	0	0	0	terapèutiques
thereabouts	0	0	0	0	0	0	0	0	0	0	al voltant
thereof	0	0	0	0	0	0	0	0	0	0	del mateix
therewith	0	0	0	0	0	0	0	0	0	0	amb això
thermal	0	0	0	0	0	0	0	0	0	0	tèrmica
thermocouple	0	1	0	0	0	0	0	0	0	0	termoparell
thermodynamics	0	0	0	0	0	0	0	0	0	0	termodinàmica
thermometer	0	0	0	0	0	0	0	0	0	1	termòmetre
thermostat	0	0	0	0	0	0	0	0	0	0	termòstat
thesaurus	0	0	0	0	0	0	0	0	0	0	tesaurus
thesis	0	0	0	0	0	0	0	0	0	0	tesi
thick	0	0	0	0	0	0	0	0	0	0	espés
thicken	0	0	0	0	0	0	0	0	0	0	espessir
thickening	0	0	0	0	0	0	0	0	0	0	espessiment
thicket	0	0	0	0	0	0	0	0	0	0	matoll
thickness	0	0	0	0	0	0	0	0	0	0	gruix
thief	1	0	1	1	0	1	0	1	1	0	lladre
thimble	0	0	0	0	0	0	0	0	0	0	didal
thin	0	0	0	0	0	0	0	0	0	0	prim
thing	0	0	0	0	0	0	0	0	0	0	cosa
things	0	0	0	0	0	0	0	0	0	0	coses
thinker	0	0	0	0	0	0	1	0	0	0	pensador
thinking	0	0	0	0	0	0	0	0	0	0	pensant
thirds	0	0	0	0	0	0	0	0	0	0	terços
thirst	0	1	0	0	0	0	0	1	1	0	set
thirsty	0	0	0	0	0	1	0	0	0	0	assedegat
thirteen	0	0	0	0	0	0	0	0	0	0	tretze
thirteenth	0	0	0	1	0	0	0	0	0	0	tretzè
thistle	0	0	0	0	0	0	0	0	0	0	card
thither	0	0	0	0	0	0	0	0	0	0	allà
thong	0	0	0	0	0	0	0	0	0	0	tanga
thorn	0	0	0	0	0	1	0	0	0	0	espina
thorny	0	0	0	1	0	1	0	0	0	0	espinós
thoroughbred	0	0	0	0	0	0	1	0	0	0	de pura sang
thoroughfare	0	0	0	0	0	0	0	0	0	0	via
thought	0	1	0	0	0	0	0	0	0	0	pensat
thoughtful	0	0	0	0	0	0	1	0	0	1	reflexiva
thoughtfulness	0	0	0	0	0	0	1	0	0	0	reflexió
thoughtless	1	0	1	0	0	1	0	0	0	0	irreflexiva
thoughts	0	0	0	0	0	0	0	0	0	0	pensaments
thousand	0	0	0	0	0	0	0	0	0	0	milers
thrash	1	0	1	1	0	1	0	1	0	0	golejar
thread	0	0	0	0	0	0	0	0	0	0	fil
threat	1	0	0	1	0	1	0	0	0	0	amenaça
threaten	1	1	0	1	0	1	0	0	0	0	amenaçar
threatening	1	0	1	1	0	1	0	0	0	0	amenaçador
threefold	0	0	0	0	0	0	0	0	0	0	triple
thresh	1	0	0	1	0	1	0	1	0	0	batre
threshold	0	0	0	0	0	0	0	0	0	0	llindar
thrice	0	0	0	0	0	0	0	0	0	0	tres vegades
thrift	0	0	1	0	0	0	1	0	0	1	estalvi
thrifty	0	0	0	0	0	0	0	0	0	0	estalviador
thrill	0	1	0	1	1	0	1	0	1	0	emoció
thrilling	0	1	0	0	1	0	1	0	1	0	emocionant
thriving	0	1	0	0	1	0	1	0	0	0	pròsper
throat	0	0	0	0	0	0	0	0	0	0	gola
throb	0	0	0	1	0	1	0	1	0	0	batec
throbbing	0	0	0	0	0	0	0	0	0	0	bategant
throne	0	0	0	0	0	0	1	0	0	1	tron
throng	0	0	0	0	0	0	0	0	0	0	multitud
throttle	1	0	0	0	0	1	0	0	0	0	accelerador
throw	0	0	0	0	0	0	0	0	0	0	llançar
thrush	0	0	0	0	0	0	0	0	0	0	tord
thrust	0	0	0	0	0	0	0	0	0	0	empenta
thud	0	0	0	0	0	0	0	0	0	0	soroll
thug	1	0	1	1	0	1	0	0	0	0	brètol
thumb	0	0	0	0	0	0	0	0	0	0	polze
thump	1	0	0	0	0	1	0	0	0	0	cop
thumping	0	0	0	1	0	0	0	0	0	0	colpejant
thunder	0	0	0	0	0	0	0	0	0	0	tro
thunderbolt	0	0	0	0	0	0	0	0	0	0	llamp
thundering	1	0	0	1	0	1	0	0	0	0	tronant
thunderstorm	0	0	0	0	0	0	0	0	0	0	tempesta
thwart	0	0	0	0	0	1	0	0	1	0	frustrar
thyme	0	0	0	0	0	0	0	0	0	0	farigola
tiara	0	0	0	0	0	0	0	0	0	0	tiara
tick	0	0	0	0	0	0	0	0	0	0	marca
ticker	0	0	0	0	0	0	0	0	0	0	ticker
ticket	0	0	0	0	0	0	0	0	0	0	bitllet
tickle	0	1	0	0	1	0	1	0	1	1	pessigolles
ticklish	0	0	0	0	0	0	0	0	0	0	pessigolles
tidal	0	0	0	0	0	0	0	0	0	0	marea
tidbit	0	0	0	0	0	0	0	0	0	0	bossa
tide	0	0	0	0	0	0	0	0	0	0	marea
tidings	0	0	0	0	0	0	0	0	0	0	notícies
tie	0	0	0	0	0	0	0	0	0	0	corbata
tier	0	0	0	0	0	0	0	0	0	0	nivell
tiff	1	0	0	0	0	1	0	0	0	0	tiff
tiger	0	0	0	0	0	0	0	0	0	0	tigre
tighten	1	0	0	0	0	0	0	0	0	0	apretar
tightness	0	0	0	0	0	0	0	0	0	0	estanquitat
tights	0	0	0	0	0	0	0	0	0	0	malles
tilde	0	0	0	0	0	0	0	0	0	0	tilda
tile	0	0	0	0	0	0	0	0	0	0	rajola
tiling	0	0	0	0	0	0	1	0	0	0	enrajolat
till	0	0	0	0	0	0	0	0	0	0	fins a
tillage	0	0	0	0	0	0	0	0	0	0	conreu
tiller	0	0	0	0	0	0	0	0	0	0	timón
tilt	0	0	0	0	0	0	0	0	0	0	inclinació
tilting	0	0	0	0	0	0	0	0	0	0	inclinació
timber	0	0	0	0	0	0	0	0	0	0	fusta
timberland	0	0	0	0	0	0	0	0	0	0	timberland
timbre	0	0	0	0	0	0	0	0	0	0	timbre
time	0	1	0	0	0	0	0	0	0	0	temps
timeliness	0	0	0	0	0	0	0	0	0	0	oportunitat
timely	0	0	0	0	0	0	1	0	0	0	oportú
timepiece	0	0	0	0	0	0	0	0	0	0	rellotge
timid	0	0	0	1	0	1	0	1	0	0	tímid
timidity	0	1	0	1	0	1	0	0	0	0	timidesa
tin	0	0	0	0	0	0	0	0	0	0	llauna
tincture	0	0	0	0	0	0	0	0	0	0	tintura
tine	0	0	0	0	0	0	0	0	0	0	tine
tinge	0	0	0	0	0	0	0	0	0	0	tint
tingle	0	0	0	0	0	0	0	0	0	0	formigueig
tingling	0	0	0	0	0	0	0	0	0	0	formigueig
tinker	0	0	0	0	0	0	0	0	0	0	tinguer
tinkering	0	0	0	0	0	0	0	0	0	0	retocant
tinnitus	0	0	0	0	0	0	0	0	0	0	tinnitus
tinsel	0	0	0	0	1	0	1	0	0	0	orpel·lo
tint	0	0	0	0	0	0	0	0	0	0	tint
tiny	0	0	0	0	0	0	0	0	0	0	petit
tip	0	0	0	0	0	0	0	0	0	0	propina
tipsy	0	0	0	0	0	1	0	0	0	0	borratxo
tirade	1	0	1	0	0	1	0	0	0	0	diatriba
tire	0	0	0	0	0	0	0	0	0	0	pneumàtic
tired	0	0	0	0	0	1	0	0	0	0	cansat
tiredness	0	0	0	0	0	1	0	0	0	0	cansament
tiresome	0	0	0	0	0	1	0	0	0	0	cansat
tissue	0	0	0	0	0	0	0	0	0	0	teixit
tit	0	0	0	0	0	1	0	0	0	0	tit
titanic	0	0	0	0	0	0	0	0	0	0	titànic
tithe	0	0	0	0	0	0	0	0	0	0	delme
title	0	0	0	0	0	0	1	0	0	1	títol
titled	0	0	0	0	0	0	0	0	0	0	titulat
titty	0	0	0	0	0	0	0	0	0	0	titta
titular	0	0	0	0	0	0	0	0	0	0	titular
toad	0	0	1	0	0	1	0	0	0	0	gripau
toast	0	0	0	0	1	0	1	0	0	0	torrades
tobacco	0	0	0	0	0	1	0	0	0	0	tabac
toby	0	0	0	0	0	0	0	0	0	0	toby
tod	0	0	0	0	0	0	0	0	0	0	tod
today	0	0	0	0	0	0	0	0	0	0	avui
toe	0	0	0	0	0	0	0	0	0	0	dit del peu
toga	0	0	0	0	0	0	0	0	0	0	toga
toil	0	0	0	0	0	0	0	0	0	0	treball
toilet	0	0	1	0	0	1	0	0	0	0	lavabo
toils	0	0	0	0	0	1	0	0	0	0	esforços
token	0	0	0	0	0	0	0	0	0	0	testimoni
tolerance	0	0	0	0	0	0	0	0	0	0	tolerància
tolerant	0	0	0	0	0	0	1	0	0	0	tolerant
tolerate	1	0	0	0	0	1	0	1	0	0	tolerar
toleration	0	0	0	0	0	0	1	0	0	0	tolerància
toll	0	0	0	0	0	0	0	0	0	0	peatge
tomahawk	0	0	0	0	0	0	0	0	0	0	tomahawk
tomb	0	0	0	0	0	0	0	1	0	0	tomba
tomcat	0	0	0	0	0	0	0	0	0	0	tomcat
tome	0	0	0	0	0	0	0	0	0	0	tom
tomorrow	0	1	0	0	0	0	0	0	0	0	demà
ton	0	0	0	0	0	0	0	0	0	0	tona
tone	0	0	0	0	0	0	0	0	0	0	to
tong	0	0	0	0	0	0	0	0	0	0	pinça
tongs	0	0	0	0	0	0	0	0	0	0	pinces
tongue	0	0	0	0	0	0	0	0	0	0	llengua
tonic	0	0	0	0	0	0	0	0	0	0	tònic
tonnage	0	0	0	0	0	0	0	0	0	0	tonatge
tonsils	0	0	0	0	0	0	0	0	0	0	amígdales
tooling	0	0	0	0	0	0	0	0	0	0	eines
tooth	0	0	0	0	0	0	0	0	0	0	dent
toothache	0	0	0	1	0	1	0	0	0	0	mal de queixal
toothed	0	0	0	0	0	0	0	0	0	0	dentada
toothless	0	0	0	0	0	0	0	0	0	0	sense dents
top	0	1	0	0	0	0	1	0	0	1	superior
topaz	0	0	0	0	0	0	0	0	0	0	topazi
topic	0	0	0	0	0	0	0	0	0	0	tema
