English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Chinese-Simplified Word
restful	0	0	0	0	0	0	1	0	0	0	宁静的
restitution	1	0	0	0	0	0	1	0	0	0	归还
restlessness	0	1	0	0	0	0	0	0	0	0	躁动不安
restoration	0	0	0	0	0	0	0	0	0	0	恢复
restorative	0	1	0	0	1	0	1	0	0	1	恢复性
restored	0	0	0	0	0	0	0	0	0	0	已恢复
restoring	0	0	0	0	0	0	1	0	0	0	恢复
restrain	1	0	0	1	0	1	0	0	0	0	抑制
restrained	0	0	0	1	0	0	0	0	0	0	克制的
restraint	0	0	0	0	0	0	1	0	0	0	克制
restrict	0	0	0	0	0	1	0	1	0	0	严格
restricted	0	0	0	0	0	0	0	0	0	0	受限制的
restriction	1	0	0	1	0	1	0	1	0	0	限制
restrictive	0	0	0	0	0	1	0	0	0	0	限制性的
result	0	1	0	0	0	0	0	0	0	0	结果
resultant	0	1	0	0	0	0	0	0	0	0	结果
resumption	0	0	0	0	0	0	1	0	0	0	恢复
resurrection	0	0	0	0	0	0	0	0	0	0	复活
resuscitation	0	0	0	0	0	0	0	0	0	0	复苏
retail	0	0	0	0	0	0	0	0	0	0	零售
retailer	0	0	0	0	0	0	0	0	0	0	零售商
retain	0	0	0	0	0	0	0	0	0	1	保持
retaining	0	0	0	0	0	0	0	0	0	0	保留
retake	0	0	0	0	0	0	0	0	0	0	重拍
retaliate	1	0	0	0	0	1	0	0	0	0	报复
retaliation	1	0	0	1	0	1	0	0	0	0	报复
retaliatory	1	0	0	0	0	1	0	0	0	0	报复性
retard	0	0	1	1	0	1	0	1	0	0	减速
retardation	0	0	0	0	0	1	0	0	0	0	迟滞
retention	0	0	0	0	0	0	1	0	0	0	保留
retentive	0	0	0	0	0	0	0	0	0	0	保持性
reticent	0	0	0	1	0	1	0	0	0	0	沉默寡言
retina	0	0	0	0	0	0	0	0	0	0	视网膜
retired	0	0	0	0	0	0	0	0	0	0	退休
retirement	0	1	0	1	1	1	1	1	0	1	退休
retiring	0	0	0	0	0	0	0	0	0	0	退休
retold	0	0	0	0	0	0	0	0	0	0	重述
retort	0	0	0	0	0	1	0	0	0	0	反驳
retrace	0	0	0	0	0	0	0	0	0	0	回溯
retract	1	0	0	0	0	1	0	0	0	0	收回
retraction	0	0	0	0	0	1	0	0	0	0	撤回
retrenchment	0	0	0	1	0	1	0	0	0	0	裁员
retribution	1	0	0	1	0	1	0	1	0	0	报应
retrieval	0	0	0	0	0	0	0	0	0	0	恢复
retrieve	0	0	0	0	0	0	0	0	0	0	取回
retriever	0	0	0	0	0	0	0	0	0	0	寻回犬
retroactive	0	0	0	0	0	0	0	0	0	0	追溯
retrograde	0	0	0	0	0	1	0	0	0	0	逆行
retrospect	0	0	0	0	0	0	0	0	0	0	回顾
retrospective	0	0	0	0	0	0	0	0	0	0	回顾性
retrospectively	0	0	0	0	0	0	0	0	0	0	回顾性地
return	0	0	0	0	0	0	0	0	0	0	返回
reunion	0	1	0	0	0	0	1	0	0	1	团圆
reveal	0	0	0	0	0	0	0	0	0	0	揭示
revel	0	0	0	0	1	0	1	0	0	0	陶醉
revelation	0	0	0	0	0	0	0	0	0	0	启示
revels	0	0	0	0	1	0	1	0	0	0	狂欢
revenge	1	1	0	1	0	1	0	0	1	0	复仇
revenue	0	0	0	0	0	0	0	0	0	0	收入
reverberation	0	0	0	0	0	0	0	0	0	0	混响
revere	0	1	0	0	1	0	1	0	0	1	尊敬
reverence	0	0	0	0	1	0	1	0	0	1	尊敬
reverend	0	0	0	0	1	0	1	0	0	0	牧师
reverent	0	0	0	0	0	0	0	0	0	0	虔诚的
reverie	0	0	0	0	1	0	1	0	0	1	遐想
reversal	1	0	1	0	0	1	0	0	1	0	逆转
reverse	0	0	0	0	0	0	0	0	0	0	撤销
reversion	0	0	0	0	0	0	0	0	0	0	反转
revert	0	0	0	0	0	0	0	0	0	0	恢复
reverting	0	0	0	0	0	0	0	0	0	0	还原
review	0	0	0	0	0	0	0	0	0	0	审查
reviewer	0	0	0	0	0	0	0	0	0	0	审稿人
revise	0	0	0	0	0	0	1	0	0	0	修订
revision	0	0	0	0	0	0	0	0	0	0	修订
revisit	0	0	0	0	0	0	0	0	0	0	重访
revival	0	1	0	0	1	0	1	0	0	1	复兴
revive	0	1	0	0	0	1	1	0	0	0	复活
revocation	0	0	0	0	0	1	0	0	0	0	撤销
revoke	1	0	1	1	0	1	0	1	0	0	撤销
revolt	1	0	0	0	0	1	0	0	1	0	反叛
revolting	1	0	1	1	0	1	0	0	0	0	令人反感
revolution	1	1	0	1	0	1	1	1	1	0	革命
revolutionary	0	0	0	0	0	0	1	0	0	0	革命性的
revolutionize	0	0	0	0	0	0	0	0	0	0	彻底改变
revolve	0	0	0	0	0	0	0	0	0	0	围绕
revolver	1	0	0	1	0	1	0	1	0	0	左轮手枪
revulsion	1	0	1	1	0	1	0	0	0	0	反感
reward	0	1	0	0	1	0	1	0	1	1	报酬
rhetoric	0	0	0	0	0	0	0	0	0	0	修辞
rhetorical	0	0	0	0	0	0	0	0	0	0	修辞的
rheumatism	1	0	0	1	0	1	0	1	0	0	风湿病
rhyme	0	0	0	0	0	0	0	0	0	0	韵
rhyming	0	0	0	0	0	0	0	0	0	0	押韵
rhythm	0	0	0	0	0	0	1	0	0	0	韵律
rhythmical	0	0	0	0	1	0	1	0	1	0	有节奏的
rib	0	0	0	0	0	0	0	0	0	0	肋骨
ribbed	0	0	0	0	0	0	0	0	0	0	罗纹
ribbon	1	1	0	0	1	0	1	0	0	0	丝带
rice	0	0	0	0	0	0	0	0	0	0	白饭
riches	0	0	0	0	0	0	0	0	0	0	富有
richness	0	0	0	0	0	0	1	0	0	0	丰富
rick	0	0	0	0	0	0	0	0	0	0	瑞克
rickety	0	0	0	0	0	1	0	0	0	0	摇摇晃晃
rid	0	0	0	0	0	0	0	0	0	0	摆脱
riddance	0	0	0	0	0	0	0	0	0	0	摆脱
riddle	0	0	0	0	0	0	0	0	1	0	谜语
riddled	0	0	0	0	0	1	0	0	0	0	千疮百孔
ride	0	0	0	0	0	0	0	0	0	0	骑
rider	0	0	0	0	0	0	1	0	0	0	骑士
ridge	0	0	0	0	0	0	0	0	0	0	岭
ridicule	1	0	1	0	0	1	0	1	0	0	嘲笑
ridiculous	1	0	1	0	0	1	0	0	0	0	荒谬的
riding	0	0	0	0	0	0	0	0	0	0	骑术
rife	0	0	0	0	0	1	0	0	0	0	盛行
rifle	1	0	0	1	0	1	0	0	0	0	步枪
rifles	0	0	0	0	0	0	0	0	0	0	步枪
rift	0	0	0	0	0	1	0	0	0	0	裂痕
rig	0	0	0	0	0	0	0	0	0	0	钻机
rigging	0	0	0	0	0	0	0	0	0	0	索具
righteous	0	0	0	0	0	0	1	0	0	0	正义
rightful	0	0	0	0	0	0	1	0	0	0	正当的
rightly	0	0	0	0	0	0	1	0	0	0	正确地
rigid	0	0	0	0	0	1	0	0	0	0	死板的
rigidity	0	0	0	0	0	1	0	0	0	0	刚性
rigor	0	0	1	1	0	1	0	0	0	0	严格
rigorous	0	0	0	0	0	1	0	0	0	0	严格的
rim	0	0	0	0	0	0	0	0	0	0	轮缘
rind	0	0	0	0	0	0	0	0	0	0	果皮
ring	0	0	0	0	0	0	0	0	0	0	戒指
ringer	1	0	0	0	0	1	0	0	0	0	铃声
ringing	0	0	0	0	0	0	0	0	0	0	铃声
rink	0	0	0	0	0	0	0	0	0	0	溜冰场
rinse	0	0	0	0	0	0	0	0	0	0	冲洗
riot	1	0	0	1	0	1	0	0	0	0	暴动
riotous	1	0	0	1	0	1	0	0	1	0	暴乱的
riparian	0	0	0	0	0	0	0	0	0	0	河岸
ripe	0	0	0	0	0	0	1	0	0	0	成熟
ripen	0	1	0	0	0	0	1	0	0	0	熟
ripening	0	0	0	0	0	0	0	0	0	0	成熟
ripple	0	0	0	0	0	0	0	0	0	0	波纹
rise	0	0	0	0	0	0	0	0	0	0	上升
rising	0	1	0	0	1	0	1	0	0	0	上升
risk	0	1	0	1	0	1	0	0	0	0	风险
risky	0	1	0	1	0	1	0	0	0	0	有风险
rite	0	0	0	0	0	0	0	0	0	0	仪式
ritual	0	0	0	0	0	0	0	0	0	0	仪式
ritualistic	0	0	0	0	0	0	0	0	0	0	仪式性的
rival	0	0	0	0	0	0	0	0	0	0	对手
rivalry	1	0	0	0	0	1	0	0	0	0	对抗
river	0	0	0	0	0	0	0	0	0	0	河
riverbank	0	0	0	0	0	0	0	0	0	0	河岸
rivet	0	0	0	0	0	0	0	0	0	0	铆钉
riveted	0	0	0	0	0	0	0	0	0	0	铆接
riveting	0	0	0	0	0	0	1	0	0	0	铆
road	0	0	0	0	0	0	0	0	0	0	路
roads	0	0	0	0	0	0	0	0	0	0	道路
roadster	0	0	0	0	1	0	1	0	0	1	跑车
roadway	0	0	0	0	0	0	0	0	0	0	巷道
roam	0	0	0	0	0	0	0	0	0	0	漫游
roar	0	0	0	0	0	0	0	0	0	0	怒吼
roast	0	0	0	0	0	0	0	0	0	0	烤
rob	1	0	1	1	0	1	0	1	0	0	抢
robber	0	0	1	1	0	1	0	0	0	0	强盗
robbery	1	0	1	1	0	1	0	1	0	0	抢劫
robe	0	0	0	0	0	0	0	0	0	0	长袍
robot	0	0	0	0	0	0	0	0	0	0	机器人
robotics	0	0	0	0	0	0	0	0	0	0	机器人技术
robust	0	0	0	0	0	0	1	0	0	0	强大的
roc	0	0	0	0	0	0	0	0	0	0	鹏
rock	0	0	0	0	0	0	1	0	0	0	岩石
rocket	1	0	0	0	0	0	0	0	0	0	火箭
rocks	0	0	0	0	0	0	0	0	0	0	岩石
rod	0	0	0	1	0	0	1	0	0	1	竿
roe	0	0	0	0	0	0	0	0	0	0	鱼子
rogue	0	0	1	0	0	1	0	0	0	0	流氓
role	0	0	0	0	0	0	0	0	0	0	角色
roll	0	0	0	0	0	0	0	0	0	0	卷
roller	0	0	0	0	0	0	0	0	0	0	滚筒
rollers	0	0	0	0	0	0	0	0	0	0	滚筒
rollicking	0	0	0	0	1	0	1	0	0	0	嬉闹
rolling	0	0	0	0	0	0	0	0	0	0	滚动
romance	0	1	0	1	1	0	1	1	1	1	浪漫
romantic	0	1	0	0	1	0	1	0	0	1	浪漫的
romanticism	0	0	0	0	1	0	1	0	0	0	浪漫主义
romp	0	0	0	0	1	0	1	0	0	0	欢蹦乱跳
roof	0	0	0	0	0	0	0	0	0	0	屋顶
rook	1	0	1	0	0	1	0	0	0	0	车
room	0	0	0	0	0	0	0	0	0	0	房间
roomy	0	0	0	0	0	0	0	0	0	0	宽敞
roost	0	0	0	0	0	0	0	0	0	0	栖息
rooster	0	0	0	0	0	0	0	0	0	0	公鸡
root	0	0	0	0	0	0	0	0	0	0	根
rooted	0	0	0	0	0	0	1	0	0	1	根
rope	0	0	0	0	0	0	0	0	0	0	绳索
rosary	0	0	0	0	0	0	0	0	0	0	念珠
rose	0	0	0	0	0	0	0	0	0	0	玫瑰
rosemary	0	0	0	0	0	0	0	0	0	0	迷迭香
rosette	0	0	0	0	0	0	0	0	0	0	花环
roster	0	0	0	0	0	0	0	0	0	0	名册
rosy	0	0	0	0	0	0	1	0	0	0	红润
rot	0	0	1	1	0	1	0	1	0	0	腐烂
rota	0	0	0	0	0	0	1	0	0	1	轮值
rotary	0	0	0	0	0	0	0	0	0	0	旋转
rotate	0	0	0	0	0	0	0	0	0	0	旋转
rotation	0	0	0	0	0	0	0	0	0	0	回转
rote	0	0	0	0	0	0	0	0	0	0	死记硬背
rotor	0	0	0	0	0	0	0	0	0	0	转子
rotting	0	0	1	0	0	1	0	0	0	0	腐烂
rouge	0	0	0	0	0	0	0	0	0	0	胭脂
rough	0	0	0	0	0	0	0	0	0	0	粗糙的
roughly	0	0	0	0	0	0	0	0	0	0	大致
roughness	0	0	0	0	0	1	0	0	0	0	粗糙度
roulette	0	1	0	0	0	0	0	0	0	0	轮盘赌
round	0	0	0	0	0	0	0	0	0	0	圆形的
roundabout	0	0	0	0	0	0	0	0	0	0	迂回
rounded	0	0	0	0	0	0	0	0	0	0	圆形
roundup	0	0	0	0	0	0	0	0	0	0	围捕
rouse	0	0	0	0	0	0	0	0	0	0	唤醒
rouser	0	0	0	0	0	0	0	0	0	0	唤醒者
rousing	0	0	0	0	0	0	0	0	0	0	激动人心的
rout	0	0	0	0	0	1	0	0	0	0	溃败
route	0	0	0	0	0	0	0	0	0	0	路线
routine	0	0	0	0	0	0	1	0	0	1	常规
rover	0	0	0	0	0	0	0	0	0	0	漫游者
roving	0	0	0	0	0	0	0	0	0	0	粗纱
row	1	0	0	0	0	1	0	0	0	0	排
rowdy	0	0	0	0	0	1	0	0	0	0	吵闹
royal	0	0	0	0	0	0	0	0	0	0	皇家
royalty	0	0	0	0	0	0	1	0	0	0	版税
rub	0	0	0	0	0	0	0	0	0	0	擦
rubber	0	0	0	0	0	0	0	0	0	0	橡胶
rubbers	0	0	0	0	0	0	0	0	0	0	橡胶
rubbing	0	0	0	0	0	0	0	0	0	0	擦
rubbish	0	0	1	0	0	1	0	0	0	0	垃圾
rubble	0	0	0	1	0	1	0	1	0	0	瓦砾
rubric	0	0	0	0	0	0	1	0	0	0	专栏
ruby	0	0	0	0	0	0	0	0	0	0	红宝石
rudder	0	0	0	0	0	0	0	0	0	0	舵
ruddy	0	0	0	0	0	0	0	0	0	0	红润
rudimentary	0	0	0	0	0	0	0	0	0	0	初级的
rudiments	0	0	0	0	0	0	0	0	0	0	雏形
rue	0	0	0	0	0	1	0	1	0	0	后悔
ruff	0	0	0	0	0	0	0	0	0	0	领口
ruffle	0	0	0	0	0	1	0	0	0	0	褶边
rug	0	0	0	0	0	0	0	0	0	0	小地毯
rugged	0	0	0	0	0	1	0	0	0	0	崎岖
ruin	0	0	0	1	0	1	0	1	0	0	废墟
ruined	1	0	1	1	0	1	0	1	0	0	毁了
ruinous	1	0	1	1	0	1	0	1	0	0	毁灭性的
ruins	0	0	0	0	0	0	0	0	0	0	废墟
rule	0	0	0	1	0	0	0	0	0	1	规则
ruler	0	0	0	0	0	0	0	0	0	0	统治者
ruling	0	0	0	0	0	0	0	0	0	0	裁决
rum	0	0	0	0	0	0	0	0	0	0	朗姆酒
rumble	0	0	0	0	0	0	0	0	0	0	隆隆
rummage	0	0	0	0	0	0	0	0	0	0	临检
rumor	0	0	0	0	0	1	0	1	0	0	谣言
rumored	0	0	0	0	0	0	0	0	0	0	传闻
rump	0	0	0	0	0	0	0	0	0	0	臀部
runaway	0	0	0	0	0	1	0	1	0	0	逃跑
runes	0	0	0	0	0	0	0	0	0	0	符文
rung	0	0	0	0	0	0	0	0	0	0	梯级
runner	0	0	0	0	0	0	0	0	0	0	赛跑者
running	0	0	0	0	0	0	0	0	0	0	跑步
runway	0	0	0	0	0	0	0	0	0	0	跑道
rupture	0	0	0	1	0	1	0	1	1	0	破裂
rural	0	0	0	0	0	0	0	0	0	0	乡村的
ruse	0	0	0	0	0	1	0	0	0	0	诡计
rush	0	0	0	0	0	0	0	0	0	0	匆忙
rust	0	0	0	0	0	1	0	0	0	0	锈
rustic	0	0	0	0	0	0	0	0	0	0	乡村
rustle	0	0	0	0	0	0	0	0	0	0	沙沙
rusty	0	0	0	0	0	1	0	0	0	0	生锈的
rut	0	0	0	0	0	0	0	0	0	0	发情
ruth	0	0	0	0	0	0	1	0	0	0	露丝
ruthless	1	0	1	1	0	1	0	0	0	0	无情
rye	0	0	0	0	0	0	0	0	0	0	黑麦
saber	1	0	0	1	0	1	0	0	0	0	军刀
sable	0	0	0	0	0	0	0	0	0	0	黑貂
sabotage	1	0	1	1	0	1	0	1	1	0	破坏
sac	0	0	0	0	0	0	0	0	0	0	囊
sack	0	0	0	0	0	0	0	0	0	0	解雇
sacrament	0	0	0	0	0	0	0	0	0	0	圣餐
sacred	0	0	0	0	0	0	0	0	0	0	神圣
sacrifices	0	0	1	1	0	1	0	1	0	0	牺牲
saddle	0	0	0	0	0	0	0	0	0	0	鞍
sadly	0	0	0	0	0	1	0	1	0	0	可悲的是
sadness	0	0	0	0	0	1	0	1	0	1	悲伤
safe	0	0	0	0	1	0	1	0	0	1	安全的
safeguard	0	0	0	0	0	0	1	0	0	1	保障
safekeeping	0	0	0	0	0	0	0	0	0	1	保管
safety	0	0	0	0	0	0	0	0	0	0	安全
saffron	0	0	0	0	0	0	0	0	0	0	藏红花
sag	0	0	0	1	0	1	0	0	0	0	下垂
saga	0	0	0	0	0	0	0	0	0	0	传奇
sage	0	0	0	0	0	0	1	0	0	1	智者
sail	0	0	0	0	0	0	0	0	0	0	帆
sailing	0	0	0	0	0	0	0	0	0	0	航行
sailor	0	0	0	0	0	0	0	0	0	0	水手
saint	0	1	0	0	1	0	1	0	1	1	圣
saintly	0	1	0	0	1	0	1	0	1	1	圣洁的
salad	0	0	0	0	0	0	0	0	0	0	沙拉
salamander	0	0	0	0	0	0	0	0	0	0	蝾
salary	0	1	0	0	1	0	1	0	0	1	薪水
sale	0	0	0	0	0	0	0	0	0	0	销售
salesman	0	0	0	0	0	0	0	0	0	0	推销员
salient	0	0	0	0	0	0	1	0	0	0	突出的
saline	0	0	0	0	0	0	0	0	0	0	盐水
saliva	0	1	0	0	0	0	0	0	0	0	唾液
sally	0	0	0	0	0	0	0	0	1	0	莎莉
salon	0	0	0	0	0	0	0	0	0	0	沙龙
saloon	1	0	0	0	0	0	0	0	0	0	沙龙
salt	0	0	0	0	0	0	0	0	0	0	盐
salty	0	0	0	0	0	0	0	0	0	0	咸
salutary	0	0	0	0	1	0	1	0	0	1	有益的
salutation	0	0	0	0	0	0	0	0	0	0	称呼
salute	0	0	0	0	1	0	1	0	0	0	礼炮
salvage	0	0	0	0	0	0	0	0	0	0	打捞
salvation	0	1	0	0	1	0	1	0	0	1	救恩
salve	0	0	0	0	0	0	1	0	0	0	药膏
samba	0	0	0	0	0	0	0	0	0	0	桑巴
sameness	0	0	0	0	0	0	0	0	0	0	同一性
samurai	0	0	0	1	0	0	1	0	0	0	武士
sanctification	0	0	0	0	1	0	1	0	0	1	成圣
sanctified	0	0	0	0	0	0	0	0	0	0	成圣
sanctify	0	1	0	0	1	0	1	1	1	1	成圣
sanction	0	0	0	0	0	0	0	0	0	0	制裁
sanctioned	0	0	0	0	0	0	0	0	0	0	受制裁的
sanctity	0	0	0	0	0	0	0	0	0	0	圣洁
sanctuary	0	1	0	0	1	0	1	0	0	1	避难所
sand	0	0	0	0	0	0	0	0	0	0	沙
sandal	0	0	0	0	0	0	0	0	0	0	凉鞋
sander	0	0	0	0	0	0	0	0	0	0	砂光机
sands	0	0	0	0	0	0	0	0	0	0	金沙
sandy	0	0	0	0	0	0	0	0	0	0	沙
sane	0	0	0	0	0	0	0	0	0	0	理智的
sanguine	0	0	0	0	0	0	1	0	0	0	乐观
sanitary	0	0	0	0	0	0	1	0	0	0	卫生
sanity	0	0	0	0	0	0	0	0	0	0	理智
sans	0	0	0	0	0	0	0	0	0	0	无
sap	0	0	0	0	0	1	0	1	0	0	树液
sapphire	0	0	0	0	0	0	0	0	0	0	蓝宝石
sappy	0	0	0	0	0	0	0	0	0	1	闷闷不乐的
sarcasm	1	0	1	0	0	1	0	1	0	0	讽刺
sarcoma	0	0	0	1	0	1	0	1	0	0	肉瘤
sardonic	0	0	0	0	0	1	0	0	0	0	讽刺的
sash	0	0	0	0	0	0	0	0	0	0	窗扇
satanic	1	0	0	0	0	1	0	0	0	0	撒旦的
satchel	0	0	0	0	0	0	0	0	0	0	书包
sate	0	0	0	0	0	0	0	0	0	0	满足
satellite	0	0	0	0	0	0	0	0	0	0	卫星
satin	0	0	0	0	0	0	1	0	0	0	缎
satire	0	0	0	0	0	0	0	0	0	0	讽刺
satirical	0	0	0	0	0	0	0	0	0	0	讽刺的
satisfaction	0	0	0	0	0	0	0	0	0	0	满意
satisfactorily	0	0	0	0	0	0	1	0	0	0	令人满意
satisfied	0	0	0	0	1	0	1	0	0	0	使满意
saturate	0	0	0	0	0	0	0	0	0	0	饱和
saturated	0	0	1	0	0	1	0	0	0	0	饱和的
saturation	0	0	0	0	0	0	0	0	0	0	饱和
sauce	0	0	0	0	0	0	0	0	0	0	酱
saucepan	0	0	0	0	0	0	0	0	0	0	平底锅
saucer	0	0	0	0	0	0	0	0	0	0	碟子
saucy	0	0	0	0	0	0	0	0	0	0	俏皮
sauerkraut	0	0	0	0	0	0	0	0	0	0	酸菜
sauna	0	0	0	0	0	0	0	0	0	0	桑拿
savage	1	0	0	1	0	1	0	0	0	0	野蛮的
savagery	1	0	0	1	0	1	0	0	0	0	野蛮
savanna	0	0	0	0	0	0	0	0	0	0	稀树草原
save	0	0	0	0	1	0	1	0	0	1	节省
saving	0	0	0	0	0	0	0	0	0	0	保存
savings	0	0	0	0	0	0	1	0	0	0	储蓄
savor	0	1	1	0	1	0	1	1	0	1	品尝
savory	0	0	0	0	0	0	1	0	0	0	咸味的
savvy	0	0	0	0	0	0	1	0	0	0	精明的
sawdust	0	0	0	0	0	0	0	0	0	0	锯末
sax	0	0	0	0	0	0	0	0	0	0	萨克斯
saxophone	0	0	0	0	0	0	0	0	0	0	萨克斯管
scab	0	0	0	0	0	1	0	0	0	0	痂
scabbard	0	0	0	0	0	0	0	0	0	0	刀鞘
scaffold	0	0	0	1	0	1	0	0	0	0	脚手架
scaffolding	0	0	0	0	0	0	0	0	0	0	脚手架
scale	0	0	0	0	0	0	0	0	0	0	规模
scales	0	0	0	0	0	0	0	0	0	0	秤
scallop	0	0	0	0	0	0	0	0	0	0	扇贝
scalp	0	0	0	0	0	0	0	0	0	0	头皮
scalpel	0	0	0	1	0	1	0	0	0	0	解剖刀
scaly	0	0	0	0	0	1	0	0	0	0	鳞片状的
scan	0	0	0	0	0	0	0	0	0	0	扫描
scandal	0	0	0	1	0	1	0	0	0	0	丑闻
scandalous	1	0	0	0	0	1	0	0	0	0	丑闻
scanty	0	0	0	0	0	1	0	0	0	0	稀少
scape	0	0	0	0	0	0	0	0	0	0	景观
scapegoat	1	0	0	1	0	1	0	0	0	0	替罪羊
scar	1	0	1	1	0	1	0	1	0	0	瘢痕
scarab	0	0	0	0	0	0	0	0	0	0	圣甲虫
scarce	0	0	0	1	0	1	0	1	0	0	稀缺
scarcely	0	0	0	0	0	1	0	1	0	0	几乎没有
scarcity	1	0	0	1	0	1	0	1	0	0	缺乏
scare	1	1	0	1	0	1	0	0	1	0	吓
scarecrow	0	0	0	1	0	1	1	0	0	0	稻草人
scarf	0	0	0	0	0	0	0	0	0	0	围巾
scarlet	0	0	0	0	0	0	0	0	0	0	猩红
scatter	0	0	0	0	0	0	0	0	0	0	分散
scattered	0	0	0	0	0	0	0	0	0	0	疏散
scattering	0	0	0	0	0	0	0	0	0	0	散射
scavenger	0	0	0	0	0	1	0	0	0	0	清道夫
scene	0	0	0	0	0	0	0	0	0	0	场景
scenery	0	0	0	0	0	0	0	0	0	0	风景
scenic	0	0	0	0	0	0	0	0	0	0	风景优美
scent	0	0	0	0	0	0	0	0	0	0	香味
sceptical	0	0	0	0	0	0	0	0	0	1	持怀疑态度
scepticism	0	0	0	0	0	0	0	0	0	0	怀疑论
schematic	0	0	0	0	0	0	0	0	0	0	示意图
scheme	0	0	0	0	0	1	0	0	0	0	方案
schism	1	0	0	0	0	1	0	0	0	0	分裂
schizophrenia	1	0	1	1	0	1	0	1	0	0	精神分裂症
scholar	0	0	0	0	0	0	1	0	0	0	学者
scholarly	0	0	0	0	0	0	0	0	0	0	学术的
scholarship	0	0	0	0	1	0	1	0	0	0	奖学金
school	0	0	0	0	0	0	0	0	0	1	学校
schoolboy	0	0	0	0	0	0	0	0	0	0	男生
schooling	0	0	0	0	0	0	0	0	0	0	上学
schoolmaster	0	0	0	0	0	0	0	0	0	0	校长
schooner	0	0	0	0	0	0	0	0	0	0	大篷车
sciatica	0	0	0	0	0	1	0	0	0	0	坐骨神经痛
science	0	0	0	0	0	0	0	0	0	0	科学
scientific	0	0	0	0	0	0	1	0	0	1	科学的
scientist	0	1	0	0	0	0	1	0	0	1	科学家
scintilla	0	0	0	0	0	0	1	0	0	0	闪烁
scintillation	0	0	0	0	0	0	0	0	0	0	闪烁
scintillator	0	0	0	0	0	0	0	0	0	0	闪烁体
scion	0	0	0	0	0	0	0	0	0	0	接穗
scissors	0	0	0	0	0	0	0	0	0	0	剪刀
scoff	1	0	1	0	0	1	0	0	0	0	嘲笑
scold	1	0	1	1	0	1	0	1	0	0	骂
scolding	1	0	0	0	0	1	0	0	0	0	骂
scoop	0	0	0	0	0	0	0	0	0	0	舀
scope	0	0	0	0	0	0	0	0	0	0	范围
scorching	1	0	0	0	0	1	0	0	0	0	灼热
score	0	1	0	0	1	0	1	0	1	0	分数
scores	0	0	0	0	0	0	0	0	0	0	分数
scorn	1	0	0	0	0	1	0	0	0	0	轻蔑
scorpion	1	0	1	1	0	1	0	0	1	0	蝎
scotch	0	0	0	0	0	1	0	0	0	0	苏格兰人
scoundrel	1	0	1	1	0	1	0	0	0	1	恶棍
scour	0	0	0	0	0	0	0	0	0	0	冲刷
scourge	1	0	0	1	0	1	0	1	0	0	祸害
scout	0	0	0	0	0	0	0	0	0	0	侦察
scrabble	0	0	0	0	0	0	0	0	0	0	拼字游戏
scramble	0	0	0	0	0	0	0	0	0	0	争夺
scrambling	0	0	0	0	0	1	0	0	0	0	加扰
scrape	0	0	0	0	0	0	0	0	0	0	刮
scrapie	1	0	0	1	0	1	0	1	0	0	刮痧
scraping	0	0	0	0	0	0	0	0	0	0	刮
scratch	0	0	0	0	0	0	0	0	0	0	刮
scream	1	0	1	1	0	1	0	0	1	0	尖叫
screaming	1	0	1	1	0	1	0	0	0	0	尖叫
screech	0	0	0	1	0	1	0	0	1	0	尖叫
screen	0	0	0	0	0	0	0	0	0	0	屏幕
screwdriver	0	0	0	0	0	0	0	0	0	0	螺丝刀
screwed	1	0	0	0	0	1	0	0	0	0	拧紧
scribble	0	0	0	0	0	0	0	0	0	0	涂
scribe	0	0	0	0	0	0	1	0	0	0	隶
scrimmage	0	0	0	0	0	1	0	0	1	0	混战
scrip	0	0	0	0	0	0	0	0	0	0	脚本
script	0	0	0	0	0	0	1	0	0	0	脚本
scriptural	0	0	0	0	0	0	0	0	0	0	圣经
scripture	0	0	0	0	0	0	0	0	0	1	圣经
scroll	0	0	0	0	0	0	0	0	0	0	滚动
scrub	0	0	1	0	0	1	0	0	0	0	擦洗
scrumptious	0	0	0	0	0	0	1	0	0	0	美味的
scrupulous	0	0	0	0	0	0	0	0	0	0	一丝不苟
scrutinize	0	1	0	0	0	1	0	0	0	0	细看
scrutiny	0	0	0	0	0	1	0	0	0	0	审查
sculptor	0	0	0	0	0	0	0	0	0	0	雕塑家
sculpture	0	0	0	0	0	0	1	0	0	0	雕塑
sculptured	0	0	0	0	0	0	0	0	0	0	雕刻的
scum	0	0	1	0	0	1	0	0	0	0	浮渣
sea	0	0	0	0	0	0	1	0	0	0	海
seaboard	0	0	0	0	0	0	0	0	0	0	海岸
seal	0	0	0	0	0	0	1	0	0	1	海豹
seals	0	0	0	0	0	0	0	0	0	1	密封件
seam	0	0	0	0	0	0	0	0	0	0	接缝
seaman	0	0	0	0	0	0	0	0	0	0	水手
seamless	0	0	0	0	0	0	0	0	0	0	无缝的
seamstress	0	0	0	0	0	0	0	0	0	0	裁缝
seaport	0	0	0	0	0	0	0	0	0	0	海港
sear	0	0	0	0	0	1	0	0	0	0	灼烧
search	0	0	0	0	0	0	0	0	0	0	搜索
searching	0	0	0	0	0	0	0	0	0	0	搜索
seared	0	0	0	0	0	0	0	0	0	0	烧焦的
seaside	0	0	0	0	0	0	0	0	0	0	海滨
season	0	0	0	0	0	0	0	0	0	0	季节
seasoned	0	0	0	0	0	0	1	0	0	0	经验丰富的
