English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Swahili Word
unhindered	0	0	0	0	0	0	0	0	0	0	bila kuzuiliwa
unholy	0	0	0	1	0	1	0	0	0	0	wasio mtakatifu
unicorn	0	0	0	0	0	0	0	0	0	0	nyati
unification	0	1	0	0	1	0	1	0	0	1	umoja
uniform	0	0	0	0	0	0	0	0	0	0	sare
uniformity	0	0	0	0	0	0	0	0	0	0	usawa
uniformly	0	0	0	0	0	0	1	0	0	0	kwa usawa
unimaginable	0	0	0	0	0	1	1	0	1	0	isiyofikirika
unimportant	0	0	0	0	0	1	0	1	0	0	zisizo muhimu
unimpressed	0	0	0	0	0	1	0	0	0	0	bila kuguswa
unimproved	0	0	0	0	0	1	0	0	0	0	haijaboreshwa
uninfected	0	0	0	0	0	0	1	0	0	0	bila kuambukizwa
uninformed	0	0	0	0	0	1	0	0	0	0	wasio na habari
uninhabited	0	0	0	0	0	0	0	0	0	0	isiyo na watu
uninitiated	0	0	0	0	0	1	0	0	0	0	wasiojua
uninspired	0	0	0	0	0	1	0	1	0	0	bila msukumo
unintelligible	0	0	0	0	0	1	0	0	0	0	isiyoeleweka
unintended	0	0	0	0	0	0	0	0	1	0	zisizokusudiwa
unintentional	0	0	0	0	0	0	0	0	1	0	bila kukusudia
unintentionally	0	0	0	0	0	1	0	0	1	0	bila kukusudia
uninterested	0	0	0	0	0	1	0	1	0	0	wasio na nia
uninteresting	0	0	0	0	0	1	0	1	0	0	isiyovutia
uninterrupted	0	0	0	0	0	0	0	0	0	0	bila kuingiliwa
uninvited	0	0	0	0	0	0	0	1	0	0	bila kualikwa
union	0	0	0	0	0	0	0	0	0	0	muungano
unique	0	0	0	0	0	0	1	0	1	0	kipekee
unison	0	0	0	0	0	0	1	0	0	0	umoja
unit	0	0	0	0	0	0	0	0	0	0	kitengo
unitary	0	0	0	0	0	0	1	0	0	0	umoja
unite	0	0	0	0	0	0	0	0	0	0	kuungana
united	0	0	0	0	0	0	1	0	0	1	umoja
unity	0	0	0	0	0	0	1	0	0	1	umoja
universal	0	0	0	0	0	0	0	0	0	0	zima
universality	0	0	0	0	0	0	0	0	0	0	ulimwengu mzima
universe	0	0	0	0	0	0	0	0	0	0	ulimwengu
university	0	1	0	0	0	0	1	0	0	0	chuo kikuu
unjust	1	0	0	0	0	1	0	0	0	0	wasio na haki
unjustifiable	1	0	1	1	0	1	0	0	0	0	isiyo na uhalali
unjustified	0	0	0	0	0	1	0	0	0	0	yasiyo ya haki
unkind	1	0	1	1	0	1	0	1	0	0	wasio na fadhili
unknowable	0	0	0	0	0	0	0	0	0	0	isiyojulikana
unknown	0	1	0	1	0	1	0	0	0	0	haijulikani
unlawful	1	0	1	1	0	1	0	1	0	0	kinyume cha sheria
unleash	0	0	0	0	0	0	0	0	0	0	fungua
unlicensed	0	0	0	0	0	1	0	0	0	0	bila leseni
unlike	0	0	0	0	0	0	0	0	0	0	tofauti
unlimited	0	0	0	0	0	0	1	0	0	0	isiyo na kikomo
unload	0	0	0	0	0	0	0	0	0	0	pakua
unloaded	0	0	0	0	0	0	0	0	0	0	kupakuliwa
unlock	0	0	0	0	0	0	0	0	0	0	kufungua
unlucky	1	0	1	1	0	1	0	1	0	0	bahati mbaya
unmanageable	0	0	1	0	0	1	0	0	0	0	isiyoweza kudhibitiwa
unmarked	0	0	0	0	0	0	0	0	0	0	haijawekwa alama
unmarried	0	0	0	0	0	0	0	0	0	0	bila kuolewa
unmask	0	0	0	0	0	0	0	0	0	0	funua
unmatched	0	0	0	0	0	0	0	0	0	0	isiyolinganishwa
unmistakable	0	0	0	0	0	0	0	0	0	0	bila makosa
unmitigated	0	0	0	0	0	0	0	0	0	0	isiyopunguzwa
unmoved	0	0	0	0	0	0	0	0	0	0	bila kutikiswa
unnamed	0	0	0	0	0	0	0	0	0	0	isiyo na jina
unnatural	0	0	1	1	0	1	0	0	0	0	isiyo ya asili
unnecessary	0	0	0	0	0	0	0	0	0	0	isiyo ya lazima
unneeded	0	0	0	0	0	0	0	0	0	0	isiyohitajika
unnoticed	0	0	0	0	0	0	0	0	0	0	bila kutambuliwa
unnumbered	0	0	0	0	0	0	0	0	0	0	isiyo na nambari
unobserved	0	0	0	0	0	0	0	0	0	0	bila kuzingatiwa
unobstructed	0	0	0	0	0	0	0	0	0	0	isiyozuiliwa
unobtrusive	0	0	0	0	0	0	0	0	0	0	isiyovutia
unoccupied	0	0	0	0	0	0	0	0	0	0	isiyo na mtu
unofficial	0	0	0	0	0	1	0	0	0	0	isiyo rasmi
unopened	0	0	0	0	0	0	0	0	0	0	haijafunguliwa
unopposed	0	0	0	0	0	0	0	0	0	0	bila kupingwa
unordered	0	0	0	0	0	0	0	0	0	0	bila agizo
unorganized	0	0	0	0	0	0	0	0	0	0	bila mpangilio
unorthodox	0	0	0	0	0	0	0	0	0	0	isiyo ya kawaida
unpack	0	0	0	0	0	0	0	0	0	0	fungua
unpaid	1	0	0	0	0	1	0	1	0	0	bila kulipwa
unpleasant	0	0	1	0	0	1	0	1	0	0	isiyopendeza
unpopular	0	0	1	0	0	1	0	1	0	0	isiyopendwa
unprecedented	0	0	0	0	0	0	0	0	1	0	isiyo na kifani
unpredictable	0	0	0	0	0	1	0	0	1	0	haitabiriki
unprepared	0	0	0	0	0	1	0	0	0	0	bila kujiandaa
unpretentious	0	0	0	0	0	0	1	0	0	0	asiye na adabu
unproductive	0	0	0	0	0	1	0	0	0	0	isiyo na tija
unprofitable	0	0	0	0	0	1	0	0	0	0	isiyo na faida
unprotected	0	0	0	0	0	1	0	0	0	0	bila ulinzi
unproven	0	0	0	0	0	0	0	0	0	0	haijathibitishwa
unpublished	0	1	0	0	0	1	0	1	0	0	haijachapishwa
unquestionable	0	0	0	0	0	0	1	0	0	1	isiyo na shaka
unquestionably	0	0	0	0	0	0	1	0	0	1	bila shaka
unquestioned	0	0	0	0	0	0	1	0	0	1	bila kuhojiwa
unread	0	0	0	0	0	0	0	0	0	0	haijasomwa
unreal	0	0	0	0	0	0	0	0	0	0	isiyo ya kweli
unrealistic	0	0	0	0	0	0	0	0	0	0	isiyo ya kweli
unrecorded	0	0	0	0	0	0	0	0	0	0	haijarekodiwa
unregistered	0	0	0	0	0	0	0	0	0	0	haijasajiliwa
unregulated	0	0	0	0	0	0	0	0	0	0	isiyodhibitiwa
unrelated	0	0	0	0	0	0	0	0	0	0	isiyohusiana
unrelenting	0	0	0	0	0	0	0	0	0	0	isiyokoma
unreliable	0	0	0	0	0	1	0	0	0	1	asiyeaminika
unrepentant	0	0	0	0	0	0	0	0	0	0	wasiotubu
unrequited	0	0	0	0	0	1	0	1	0	0	bila malipo
unresolved	0	1	0	0	0	0	0	0	0	0	haijatatuliwa
unrest	0	0	0	1	0	0	0	1	0	0	machafuko
unrestrained	0	0	0	0	0	0	0	0	0	0	isiyozuiliwa
unrestricted	0	0	0	0	0	0	0	0	0	0	bila vikwazo
unruly	1	0	1	1	0	1	0	0	0	0	wakaidi
unsafe	0	0	0	1	0	1	0	0	0	0	isiyo salama
unsatisfactory	0	0	1	0	0	1	0	0	0	0	isiyoridhisha
unsatisfied	0	0	1	0	0	1	0	1	0	0	wasioridhika
unsavory	0	0	0	0	0	1	0	0	0	0	isiyopendeza
unscathed	0	0	0	0	0	0	1	0	0	0	bila kujeruhiwa
unscientific	0	0	0	0	0	0	0	0	0	0	isiyo ya kisayansi
unscrupulous	0	0	0	0	0	1	0	0	0	0	wasio waaminifu
unseat	0	0	0	0	0	0	0	1	0	0	vua kiti
unseen	0	0	0	0	0	0	0	0	0	0	isiyoonekana
unselfish	0	0	0	0	0	0	1	0	0	0	asiye na ubinafsi
unsettled	1	0	1	1	0	1	0	0	0	0	haijatulia
unsightly	0	0	1	0	0	1	0	0	0	0	isiyopendeza
unsophisticated	0	0	0	0	0	1	0	0	0	0	isiyo ya kisasa
unspeakable	0	0	0	1	0	1	0	0	0	0	isiyosemeka
unspecified	0	0	0	0	0	0	0	0	0	0	haijabainishwa
unstable	0	0	0	1	0	1	0	0	1	0	isiyo imara
unsteady	0	0	0	1	0	0	0	0	0	0	isiyo imara
unsuccessful	0	0	0	0	0	1	0	1	0	0	isiyofanikiwa
unsuitable	0	0	0	0	0	1	0	0	0	0	isiyofaa
unsung	0	0	0	0	0	1	0	0	0	0	isiyoimbwa
unsupported	0	0	0	0	0	1	0	0	0	0	haitumiki
unsurpassed	0	1	0	1	1	0	1	0	0	1	isiyo na kifani
unsuspecting	0	0	0	0	0	0	0	0	1	0	wasio na mashaka
unsustainable	0	0	0	0	0	1	0	0	0	0	isiyo endelevu
unsweetened	0	0	0	0	0	0	0	0	0	0	bila sukari
unsympathetic	1	0	0	0	0	1	0	0	0	0	asiye na huruma
untamed	0	0	0	0	0	1	0	0	0	0	bila kufugwa
untenable	0	0	0	0	0	1	0	0	0	0	isiyoweza kutegemewa
untested	0	0	0	0	0	0	0	0	0	0	haijajaribiwa
unthinkable	1	0	1	1	0	1	0	0	0	0	isiyofikirika
untidy	0	0	1	0	0	1	0	0	0	0	chafu
untie	0	0	0	0	1	1	1	0	0	0	fungua
untimely	0	0	0	0	0	1	0	0	0	0	bila wakati
untitled	0	0	0	0	0	1	0	1	0	0	isiyo na jina
untold	0	1	0	0	0	1	0	0	0	0	haijulikani
untouched	0	0	0	0	0	0	0	0	0	0	haijaguswa
untoward	1	0	1	0	0	1	0	0	0	0	kuelekea
untrained	0	0	0	0	0	1	0	0	0	0	wasio na mafunzo
untranslated	0	0	0	0	0	0	0	0	0	0	isiyotafsiriwa
untrue	0	0	0	0	0	1	0	0	0	0	isiyo ya kweli
untrustworthy	1	0	0	0	0	1	0	0	0	0	asiyeaminika
unused	0	0	0	0	0	0	0	0	0	0	isiyotumika
unusual	0	0	0	0	0	0	0	0	0	0	isiyo ya kawaida
unusually	0	0	0	0	0	0	0	0	0	0	isivyo kawaida
unveil	0	0	0	0	0	0	0	0	0	0	funua
unveiling	0	0	0	0	0	0	0	0	0	0	kufunua
unverified	0	1	0	0	0	0	0	0	0	0	haijathibitishwa
unwarranted	0	0	0	0	0	1	0	0	0	0	bila sababu
unwary	0	0	0	0	0	0	0	0	0	0	wasio na tahadhari
unwashed	0	0	1	0	0	1	0	0	0	0	bila kunawa
unwavering	0	0	0	0	0	0	1	0	0	1	isiyoyumba
unwelcome	0	0	0	0	0	1	0	1	0	0	kutokubalika
unwell	0	0	0	0	0	1	0	1	0	0	mbaya
unwilling	0	0	0	0	0	0	0	0	0	0	wasiotaka
unwillingly	0	0	0	0	0	0	0	0	0	0	bila kupenda
unwillingness	0	0	0	0	0	1	0	0	0	0	kutokuwa na nia
unwind	0	0	0	0	0	0	0	0	0	0	tuliza
unwise	0	0	0	0	0	1	0	0	0	0	wasio na busara
unwitting	0	0	0	0	0	1	0	0	0	0	bila kujua
unwittingly	0	0	0	0	0	0	0	0	0	0	bila kujua
unworthy	0	0	1	0	0	1	0	0	0	0	wasiostahili
unwritten	0	0	0	0	0	0	0	0	0	0	isiyoandikwa
unyielding	0	0	0	0	0	1	0	0	0	0	asiyekata tamaa
upheaval	1	0	0	1	0	1	0	1	0	0	mtikisiko
uphill	0	1	0	1	0	1	1	0	0	0	kupanda
upholstery	0	0	0	0	0	0	0	0	0	0	upholstery
upland	0	0	0	0	0	0	0	0	0	0	nchi juu
uplands	0	0	0	0	0	0	0	0	0	0	miinuko
uplift	0	1	0	0	1	0	1	0	0	1	kuinua
upper	0	0	0	0	0	0	0	0	0	0	juu
upright	0	0	0	0	0	0	1	0	0	1	wima
uprising	1	1	0	1	0	1	0	0	0	0	maasi
uproar	0	0	0	0	0	1	0	0	0	0	ghasia
upset	1	0	0	0	0	1	0	1	0	0	kasirika
upshot	0	0	0	0	0	0	0	0	0	0	picha ya juu
upstairs	0	0	0	0	0	0	0	0	0	0	juu
upstart	0	0	0	0	0	0	0	0	0	0	kuanzia
upwards	0	0	0	0	0	0	0	0	0	0	juu
uranium	0	0	0	0	0	0	0	0	0	0	urani
urban	0	0	0	0	0	0	0	0	0	0	mjini
urchin	0	0	0	0	0	1	0	0	0	0	uchini
urge	0	0	0	0	0	0	0	0	0	0	kuhimiza
urgency	0	1	0	1	0	0	0	0	1	0	uharaka
urgent	0	1	0	1	0	1	0	0	1	0	haraka
urinalysis	0	0	0	0	0	0	0	0	0	0	uchambuzi wa mkojo
urn	0	0	0	0	0	0	0	1	0	0	mkojo
usage	0	0	0	0	0	0	0	0	0	0	matumizi
usefully	0	0	0	0	0	0	0	0	0	0	kwa manufaa
usefulness	0	0	0	0	0	0	1	0	0	0	manufaa
useless	0	0	0	0	0	1	0	0	0	0	haina maana
usher	0	0	0	0	0	0	1	0	0	1	mtunzaji
usual	0	0	0	0	0	0	1	0	0	1	kawaida
usurp	1	0	0	0	0	1	0	0	0	0	unyang'anyi
usurped	1	0	0	1	0	1	0	0	0	0	kunyang'anywa
usury	0	0	0	0	0	1	0	0	0	0	riba
utensil	0	0	0	0	0	0	0	0	0	0	chombo
utilitarian	0	0	0	0	0	0	0	0	0	0	utilitarian
utility	0	0	0	0	0	0	1	0	0	0	matumizi
utilization	0	0	0	0	0	0	0	0	0	0	matumizi
utilize	0	0	0	0	0	0	0	0	0	0	tumia
utmost	0	0	0	0	0	0	0	0	0	0	kabisa
utopian	0	1	0	0	1	0	1	0	0	1	ndotoni
utterance	0	0	0	0	0	0	0	0	0	0	matamshi
utterly	0	0	0	0	0	0	0	0	0	0	kabisa
vacancy	0	0	0	0	0	1	0	0	0	0	nafasi
vacation	0	1	0	0	1	0	1	0	0	0	likizo
vaccination	0	0	0	0	0	0	0	0	0	0	chanjo
vaccine	0	0	0	0	0	0	1	0	0	0	chanjo
vacuolar	0	0	0	0	0	0	0	0	0	0	utupu
vacuole	0	0	0	0	0	0	0	0	0	0	vakuli
vacuous	0	0	1	0	0	1	0	0	0	0	utupu
vacuum	0	0	0	0	0	0	0	0	0	0	utupu
vague	0	0	0	0	0	1	0	0	0	0	haijulikani
vagueness	0	0	0	0	0	1	0	0	0	0	kutokuwa wazi
vainly	0	0	1	0	0	1	0	1	0	0	bure
valance	0	0	0	0	0	0	0	0	0	0	usawa
vale	0	0	0	0	0	0	0	0	0	0	vale
valet	0	0	0	0	0	0	0	0	0	0	valet
valiant	0	0	0	0	0	0	1	0	0	0	shujaa
validity	0	0	0	1	0	0	0	0	0	0	uhalali
valley	0	0	0	0	0	0	0	0	0	0	bonde
valor	0	0	0	0	0	0	1	0	0	1	ushujaa
valuable	0	0	0	0	0	0	1	0	0	0	thamani
valuation	0	0	0	0	0	0	0	0	0	0	uthamini
valve	0	0	0	0	0	0	0	0	0	0	valve
vamp	0	0	0	0	0	0	0	0	0	0	vampu
vampire	1	0	1	1	0	1	0	0	0	0	vampire
van	0	0	0	0	0	0	0	0	0	0	gari
vane	0	0	0	0	0	0	0	0	0	0	vane
vanguard	0	0	0	0	0	0	1	0	0	0	mbele
vanilla	0	0	0	0	0	0	0	0	0	0	vanila
vanish	0	0	0	0	0	0	0	0	1	0	kutoweka
vanished	0	0	0	1	0	1	0	1	1	0	kutoweka
vanity	0	0	0	0	0	1	0	0	0	0	ubatili
vanquish	0	0	0	0	0	0	1	0	0	0	shinda
vapor	0	0	0	0	0	0	0	0	0	0	mvuke
vara	0	0	0	0	0	0	0	0	0	0	vara
variable	0	0	0	0	0	0	0	0	1	0	kutofautiana
variance	0	0	0	0	0	0	0	0	0	0	tofauti
variation	0	0	0	0	0	0	0	0	0	0	tofauti
variations	0	0	0	0	0	0	0	0	0	0	tofauti
varicella	0	0	1	1	0	1	0	1	0	0	varisela
varicose	0	0	0	0	0	1	0	0	0	0	varicose
varied	0	0	0	0	0	0	0	0	0	0	mbalimbali
variegated	0	0	0	0	0	0	0	0	0	0	variegated
variety	0	0	0	0	0	0	0	0	0	0	tofauti
vary	0	0	0	0	0	0	0	0	0	0	kutofautiana
vascular	0	0	0	0	0	0	0	0	0	0	mishipa
vase	0	0	0	0	0	0	0	0	0	0	chombo hicho
vast	0	0	0	0	0	0	0	0	0	0	kubwa
vat	0	0	0	0	0	0	0	0	0	0	vat
vaudeville	0	0	0	0	0	0	0	0	0	0	vaudeville
vault	0	0	0	0	0	0	0	0	0	0	kuba
vaulted	0	0	0	0	0	0	0	0	0	0	iliyoinuliwa
vaulting	0	0	0	0	0	0	0	0	0	0	kubana
veal	0	0	0	0	0	0	0	1	0	1	nyama ya ng'ombe
vector	0	0	0	0	0	0	0	0	0	0	vekta
veer	0	0	0	1	0	0	0	0	1	0	veer
vega	0	0	0	0	0	0	0	0	0	0	mboga
vegetable	0	0	0	0	0	0	0	0	0	0	mboga
vegetarian	0	0	0	0	0	0	0	0	0	0	mboga
vegetarianism	0	0	0	0	0	0	0	0	0	0	ulaji mboga
vegetation	0	0	0	0	0	0	0	0	0	0	mimea
vegetative	0	0	1	0	0	1	0	1	0	0	mimea
vehement	1	0	0	1	0	1	0	0	0	0	ukali
vehicle	0	0	0	0	0	0	0	0	0	0	gari
veil	0	0	0	0	0	0	0	0	0	0	pazia
veiled	0	0	0	0	0	0	0	0	0	0	iliyofunikwa
vein	0	0	0	0	0	0	0	0	0	0	mshipa
veined	0	0	0	0	0	0	0	0	0	0	yenye mshipa
vellum	0	0	0	0	0	0	0	0	0	0	vellum
velocity	0	0	0	0	0	0	0	0	0	0	kasi
velour	0	0	0	0	0	0	0	0	0	0	velor
velvet	0	0	0	0	0	0	1	0	0	0	velvet
velvety	0	0	0	0	0	0	1	0	0	0	velvety
vena	0	0	0	0	0	0	0	0	0	0	vena
vendetta	1	0	0	1	0	1	0	1	0	0	vendetta
vendor	0	0	0	0	0	0	0	0	0	0	mchuuzi
veneer	0	0	0	0	0	0	0	0	0	0	veneer
venerable	0	1	0	0	1	0	1	0	0	1	kuheshimiwa
veneration	0	0	0	0	0	0	1	0	0	0	heshima
vengeance	1	0	0	0	0	1	0	0	0	0	kisasi
vengeful	1	0	0	1	0	1	0	0	0	0	mwenye kulipiza kisasi
venison	0	0	0	0	0	0	0	0	0	0	mawindo
venom	1	0	1	1	0	1	0	0	0	0	sumu
venomous	1	0	1	1	0	1	0	0	0	0	yenye sumu
venous	0	0	0	0	0	0	0	0	0	0	vena
vent	1	0	0	0	0	0	0	0	0	0	tundu
ventilation	0	0	0	0	0	0	0	0	0	0	uingizaji hewa
ventilator	0	0	0	0	0	0	0	0	0	0	kipumuaji
ventricle	0	0	0	0	0	0	0	0	0	0	ventrikali
ventricular	0	0	0	0	0	0	0	0	0	0	ventrikali
venture	0	0	0	0	0	0	0	0	0	0	mradi
venue	0	0	0	0	0	0	0	0	0	0	ukumbi
veracity	0	1	0	0	1	0	1	0	1	1	ukweli
veranda	0	0	0	0	0	0	0	0	0	0	veranda
verbal	0	0	0	0	0	0	0	0	0	0	kwa maneno
verbatim	0	0	0	0	0	0	0	0	0	0	neno kwa neno
verbiage	0	0	0	0	0	0	0	0	0	0	verbiage
verbose	0	0	0	0	0	0	0	0	0	0	kitenzi
verbosity	0	0	0	0	0	1	0	0	0	0	verbosity
verdant	0	0	0	0	0	0	1	0	0	0	kijani kibichi
verdict	0	0	0	1	0	0	0	0	0	0	uamuzi
verge	0	1	0	1	0	1	0	0	0	0	ukingo
verification	0	0	0	0	0	0	1	0	0	1	uthibitishaji
verified	0	0	0	0	0	0	1	0	0	1	imethibitishwa
verify	0	0	0	0	0	0	0	0	0	0	thibitisha
verily	0	0	0	0	0	0	1	0	0	1	hakika
veritable	0	0	0	0	0	0	1	0	0	0	halisi
vermin	1	0	1	1	0	1	0	0	0	0	wanyama waharibifu
vernacular	0	0	0	0	0	0	0	0	0	0	kienyeji
vernal	0	0	0	0	1	0	1	0	0	0	ya kikabila
veronica	0	0	0	0	0	0	0	0	0	0	veronica
versatile	0	0	0	0	0	0	0	0	0	0	hodari
versatility	0	0	0	0	0	0	0	0	0	0	uwezo mwingi
verse	0	0	0	0	0	0	0	0	0	0	mstari
version	0	0	0	0	0	0	0	0	0	0	toleo
versus	1	0	0	0	0	1	0	0	0	0	dhidi
vert	0	0	0	0	0	0	0	0	0	0	kipeo
vertebra	0	0	0	0	0	0	0	0	0	0	vertebra
vertebral	0	0	0	0	0	0	0	0	0	0	uti wa mgongo
vertex	0	0	0	0	0	0	0	0	0	0	kipeo
vertical	0	0	0	0	0	0	0	0	0	0	wima
vertically	0	0	0	0	0	0	0	0	0	0	wima
vertigo	0	0	0	1	0	1	0	0	0	0	kizunguzungu
verve	0	0	0	0	0	0	1	0	0	0	verve
vesicle	0	0	0	0	0	0	0	0	0	0	vesicle
vesicular	0	0	1	0	0	0	0	0	0	0	vesicular
vessel	0	0	0	0	0	0	0	0	0	0	chombo
vest	0	0	0	0	0	0	0	0	0	0	fulana
vested	0	0	0	0	0	0	0	0	0	0	imekabidhiwa
vestibule	0	0	0	0	0	0	0	0	0	0	ukumbi
vestige	0	0	0	0	0	0	0	0	0	0	masalio
vet	0	0	0	0	0	0	0	0	0	0	daktari wa mifugo
veteran	0	0	0	0	0	0	1	0	0	1	mkongwe
veterinarian	0	0	0	0	0	0	0	0	0	0	daktari wa mifugo
veto	1	0	0	0	0	1	0	0	0	0	kura ya turufu
viability	0	0	0	0	0	0	0	0	0	0	uwezekano
viable	0	0	0	0	0	0	0	0	0	0	inayowezekana
viaduct	0	0	0	0	0	0	0	0	0	0	viaduct
vial	0	0	0	0	0	0	0	0	0	0	bakuli
vibrate	0	0	0	0	0	0	0	0	0	0	mtetemo
vibration	0	0	0	0	0	0	0	0	0	0	mtetemo
vibratory	0	0	0	0	0	0	0	0	0	0	mtetemo
vicar	0	0	0	0	0	0	1	0	0	1	kasisi
vicarious	0	0	0	0	0	0	0	0	0	0	kibaraka
vice	0	0	0	0	0	1	0	0	0	0	makamu
vicinity	0	0	0	0	0	0	0	0	0	0	jirani
vicious	1	0	1	0	0	1	0	0	0	0	mbaya
victim	1	0	0	1	0	1	0	1	0	0	mwathirika
victimized	1	0	1	1	0	1	0	1	1	0	kudhulumiwa
victor	0	0	0	0	1	0	1	0	0	0	mshindi
victoria	0	0	0	0	0	0	0	0	0	0	Victoria
victorious	0	0	0	0	1	0	1	0	0	0	mshindi
victory	0	1	0	0	1	0	1	0	0	1	ushindi
videotape	0	0	0	0	0	0	0	0	0	0	mkanda wa video
vie	0	0	0	0	0	0	0	0	0	0	vie
view	0	0	0	0	0	0	0	0	0	0	mtazamo
vigil	0	1	0	0	0	0	0	0	0	0	mkesha
vigilance	0	1	0	0	0	0	1	0	0	1	uangalifu
vigilant	0	0	0	1	0	0	1	0	0	1	macho
vignette	0	0	0	0	0	0	0	0	0	0	vignette
vigor	0	0	0	0	0	0	1	0	0	0	nguvu
vigorous	0	0	0	0	0	0	1	0	0	1	wenye nguvu
viking	0	0	0	0	0	0	0	0	0	0	Viking
villa	0	0	0	0	0	0	0	0	0	0	villa
village	0	0	0	0	0	0	0	0	0	0	kijiji
villager	0	0	0	0	0	0	1	0	0	1	mwanakijiji
villain	0	0	0	1	0	1	0	0	0	0	mhalifu
villainous	1	0	1	1	0	1	0	0	0	0	mwovu
vinaigrette	0	0	0	0	0	0	0	0	0	0	vinaigrette
vindicate	1	0	0	0	0	0	0	0	0	0	thibitisha
vindicated	0	0	0	0	0	0	1	0	0	0	imethibitishwa
vindication	0	1	0	0	1	0	1	0	0	1	uthibitisho
vindictive	1	0	1	0	0	1	0	0	0	0	mwenye kulipiza kisasi
vinegar	0	0	0	0	0	0	0	0	0	0	siki
vineyard	0	0	0	0	0	0	0	0	0	0	shamba la mizabibu
viola	0	0	0	0	0	0	0	0	0	0	viola
violation	1	0	0	1	0	1	0	1	1	0	ukiukaji
violence	1	0	0	1	0	1	0	1	0	0	vurugu
violent	1	0	1	1	0	1	0	0	1	0	vurugu
violently	1	0	1	1	0	1	0	1	0	0	kwa ukali
violet	0	0	0	0	0	0	0	0	0	0	urujuani
violin	0	0	0	0	0	0	0	0	0	0	violin
violinist	0	0	0	0	0	0	0	0	0	0	mpiga fidla
viper	0	0	0	1	0	1	0	0	0	0	nyoka
virgin	0	0	0	0	0	0	1	0	0	1	bikira
virginity	0	1	0	0	0	0	1	0	0	0	ubikira
virology	0	0	0	0	0	0	0	0	0	0	virusi
virtual	0	0	0	0	0	0	0	0	0	0	mtandaoni
virtually	0	0	0	0	0	0	0	0	0	0	karibu
virtue	0	0	0	0	0	0	1	0	0	1	wema
virtuoso	0	0	0	0	0	0	0	0	0	0	wema
virtuous	0	0	0	0	1	0	1	0	0	1	wema
virulence	1	0	0	1	0	1	0	0	0	0	virusi
virus	0	0	0	0	0	1	0	0	0	0	virusi
visa	0	0	0	0	0	0	0	0	0	0	visa
visage	0	0	0	0	0	0	0	0	0	0	sura
viscosity	0	0	0	0	0	0	0	0	0	0	mnato
viscous	0	0	0	0	0	0	0	0	0	0	mnato
vise	0	0	0	0	0	0	0	0	0	0	vise
visibility	0	0	0	0	0	0	0	0	0	0	kujulikana
visible	0	0	0	0	0	0	0	0	0	0	inayoonekana
visibly	0	0	0	0	0	0	0	0	0	0	inayoonekana
vision	0	1	0	0	0	0	1	0	0	0	maono
visionary	0	1	0	0	1	0	1	0	0	1	mwenye maono
visit	0	0	0	0	0	0	1	0	0	0	tembelea
visitation	0	0	0	0	0	1	0	0	0	0	kutembelea
visiting	0	0	0	0	0	0	0	0	0	0	kutembelea
visitor	0	1	0	0	1	0	1	0	0	0	mgeni
visor	0	1	0	0	0	0	0	0	1	0	visor
vista	0	0	0	0	0	0	0	0	0	0	vista
visual	0	0	0	0	0	0	0	0	0	0	kuona
visualize	0	0	0	0	0	0	0	0	0	0	taswira
vital	0	0	0	0	0	0	1	0	0	0	muhimu
vitality	0	0	0	0	1	0	1	0	0	1	uhai
vitreous	0	0	0	0	0	0	0	0	0	0	vitreous
vivacious	0	0	0	0	1	0	1	0	0	0	mkali
vivid	0	0	0	0	1	0	1	0	0	0	wazi
vixen	0	0	0	0	0	1	0	0	0	0	vixen
vocabulary	0	0	0	0	0	0	1	0	0	0	Msamiati
vocal	0	0	0	0	0	0	0	0	0	0	sauti
vocalist	0	0	0	0	0	0	0	0	0	0	mwimbaji
vocation	0	0	0	0	0	0	0	0	0	0	wito
vogue	0	0	0	0	0	0	0	0	0	0	mtindo
voice	0	0	0	0	0	0	0	0	0	0	sauti
voiceless	0	0	0	0	0	0	0	0	0	0	wasio na sauti
void	0	0	0	0	0	0	0	0	0	0	utupu
volatility	1	1	0	1	0	1	0	0	1	0	tete
volcanic	0	0	0	0	0	0	0	0	0	0	volkeno
volcano	0	0	0	1	0	1	0	0	1	0	volkano
volition	0	0	0	0	0	0	0	0	0	0	hiari
volley	0	0	0	0	0	0	0	0	0	0	voli
voltmeter	0	0	0	0	0	0	0	0	0	0	voltmeter
volume	0	0	0	0	0	0	0	0	0	0	kiasi
voluminous	0	0	0	0	0	0	0	0	0	0	yenye wingi
voluntarily	0	0	0	0	0	0	0	0	0	0	kwa hiari
voluntary	0	0	0	0	0	0	0	0	0	0	kwa hiari
volunteer	0	1	0	1	1	0	1	0	0	1	kujitolea
volunteering	0	0	0	0	0	0	0	0	0	0	kujitolea
volunteers	0	0	0	0	0	0	0	0	0	1	watu wa kujitolea
voluptuous	0	1	0	0	1	0	1	0	0	0	mwenye kujitolea
vomit	0	0	1	0	0	0	0	0	0	0	kutapika
vomiting	0	0	0	0	0	1	0	0	0	0	kutapika
voodoo	0	0	0	0	0	1	0	0	0	0	voodoo
voracious	0	0	0	0	0	0	0	0	0	0	mchafu
vortex	0	0	0	0	0	0	0	0	0	0	vortex
vote	1	1	0	0	1	1	1	1	1	1	piga kura
voting	0	0	0	0	0	0	0	0	0	0	kupiga kura
votive	0	0	0	0	0	0	0	0	0	1	kupiga kura
