English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tajik Word
simulating	0	0	0	0	0	0	0	0	0	0	тақлид кардан
simulation	0	0	0	0	0	0	0	0	0	0	симулятсия
simultaneous	0	0	0	0	0	0	0	0	0	0	ҳамзамон
simultaneously	0	0	0	0	0	0	0	0	0	0	ҳамзамон
sin	1	0	1	1	0	1	0	1	0	0	гуноҳ
sincere	0	0	0	0	0	0	1	0	0	1	самимона
sincerity	0	0	0	0	0	0	1	0	0	0	самимият
sinful	1	0	1	1	0	1	0	1	0	0	гунаҳкор
sing	0	1	0	0	1	0	1	1	0	1	суруд хонед
singer	0	0	0	0	0	0	0	0	0	0	сароянда
single	0	0	0	0	0	0	0	0	0	0	муҷаррад
singly	0	0	0	0	0	0	1	0	0	0	якка
singular	0	0	0	0	0	0	0	0	0	0	ягона
singularity	0	0	0	0	0	0	0	0	0	0	ягонагӣ
singularly	0	0	0	0	0	0	0	0	1	0	ба таври алоҳида
sinister	1	0	1	1	0	1	0	0	0	0	бадбахт
sink	0	0	0	0	0	0	0	0	0	0	ғарқ кардан
sinner	1	0	1	1	0	1	0	1	0	0	гунахкор
sinning	0	0	1	0	0	1	0	0	0	0	гуноҳ кардан
sinus	0	0	0	0	0	0	0	0	0	0	синус
sip	0	0	0	0	0	0	0	0	0	0	ҷӯшон
siphon	0	0	0	0	0	0	0	0	0	0	сифон
sir	0	0	0	0	0	0	1	0	0	1	ҷаноб
sire	0	0	0	0	0	0	0	0	0	0	ҷаноб
siren	0	0	0	1	0	1	0	0	0	0	сирена
sissy	0	0	0	0	0	1	0	0	0	0	хохар
sister	0	0	0	0	0	0	0	0	0	0	хохар
sisterhood	1	0	0	0	0	0	1	1	1	1	хохарй
site	0	0	0	0	0	0	0	0	0	0	сайт
sith	0	0	0	0	0	0	0	0	0	0	сит
sitting	0	0	0	0	0	0	0	0	0	0	нишастан
situate	0	0	0	0	0	0	0	0	0	0	ҷойгир
situated	0	0	0	0	0	0	0	0	0	0	ҷойгир шудааст
situation	0	0	0	0	0	0	0	0	0	0	вазъият
sixth	0	0	0	0	0	0	0	0	0	0	шашум
sixty	0	0	0	0	0	0	0	0	0	0	шаст
size	0	0	0	0	0	0	0	0	0	0	андоза
sizzle	1	0	0	0	0	0	0	0	0	0	шур
skate	0	0	0	0	0	0	0	0	0	0	скейт
skating	0	0	0	0	0	0	0	0	0	0	яхмолакбозй
skein	0	0	0	0	0	0	0	0	0	0	пӯст
skeleton	0	0	0	0	0	0	0	0	0	0	скелет
skeptic	0	0	0	0	0	0	0	0	0	0	шубҳанок
skeptical	0	0	0	0	0	1	0	0	0	0	шубҳанок
skepticism	0	0	0	0	0	0	0	0	0	0	скептицизм
sketch	0	0	0	0	0	0	0	0	0	0	эскиз
sketchy	0	0	0	0	0	1	0	0	0	0	ночиз
skewed	1	1	0	0	0	1	0	0	0	0	каҷ
skewer	0	0	0	0	0	0	0	0	0	0	шиш
ski	0	0	0	0	0	0	0	0	0	0	лижаронӣ
skid	1	0	0	1	0	1	0	1	0	0	лағжиш
skiff	0	0	0	0	0	0	0	0	0	0	скиф
skill	0	0	0	0	0	0	0	0	0	0	махорат
skilled	0	0	0	0	0	0	1	0	0	0	мохир
skillet	0	0	0	0	0	0	0	0	0	0	табақ
skillful	0	0	0	0	0	0	1	0	0	1	мохир
skim	0	0	0	0	0	0	0	0	0	0	пошидан
skin	0	0	0	0	0	0	0	0	0	0	пӯст
skinny	0	0	0	0	0	0	0	0	0	0	лоғар
skip	0	0	0	0	0	1	0	0	0	0	гузаред
skipper	0	0	0	0	0	0	0	0	0	0	скипер
skirmish	1	0	0	0	0	1	0	0	0	0	задухурд
skirt	0	0	0	0	0	0	0	0	0	0	доман
skirting	0	0	0	0	0	0	0	0	0	0	юбка
skirts	0	0	0	0	0	0	0	0	0	0	юбкахо
skit	0	0	0	0	0	0	0	0	0	0	скит
skull	0	0	0	0	0	0	0	0	0	0	косахонаи сар
skunk	0	0	0	0	0	0	0	0	0	0	кабуд
sky	0	0	0	0	0	0	1	0	0	0	осмон
skyscraper	0	0	0	0	0	0	0	0	0	0	осмонбӯс
slab	0	0	0	0	0	0	0	0	0	0	плита
slack	0	0	0	0	0	1	0	0	0	0	сустӣ
slag	0	0	0	0	0	1	0	0	0	0	шлак
slam	1	0	0	1	0	1	0	0	1	0	зарба задан
slander	1	0	1	0	0	1	0	0	0	0	тухмат
slanderous	0	0	0	0	0	1	0	0	0	0	тухматангез
slang	0	0	0	0	0	0	0	0	0	0	жаргон
slant	0	0	0	0	0	0	0	0	0	0	майл
slap	1	0	0	0	0	1	0	0	1	0	торсакӣ задан
slash	1	0	0	0	0	0	0	0	0	0	буридан
slashes	0	0	0	0	0	0	0	0	0	0	рахҳо
slate	0	0	0	0	0	0	1	0	0	0	шифер
slates	0	0	0	0	0	0	0	0	0	0	шифер
slaughter	1	0	1	1	0	1	0	1	1	0	куштан
slaughterhouse	1	0	1	1	0	1	0	1	0	0	кушхона
slaughtering	1	0	1	1	0	1	0	1	1	0	куштан
slave	1	0	0	1	0	1	0	1	0	0	ғулом
slavery	1	0	1	1	0	1	0	1	0	0	ғуломӣ
slay	1	0	0	0	0	1	0	0	0	0	куштан
slayer	1	0	1	1	0	1	0	1	1	0	қотил
sledge	0	0	0	0	0	0	0	0	0	0	чана
sleek	0	0	0	0	0	0	1	0	0	0	ҳамвор
sleep	0	0	0	0	0	0	0	0	0	0	хоб
sleeper	0	0	0	0	0	0	0	0	0	0	хобанда
sleeping	0	0	0	0	0	0	0	0	0	0	хобидан
sleeplessness	0	0	0	0	0	0	0	0	0	0	бехобӣ
sleepy	0	0	0	0	0	0	0	0	0	0	хоболуд
sleet	0	0	0	0	0	1	0	0	0	0	барф
sleeve	0	0	0	0	0	0	0	0	0	0	остин
sleeveless	0	0	0	0	0	0	0	0	0	0	остин
sleigh	0	0	0	0	0	0	0	0	0	0	чана
sleight	0	0	0	0	0	0	0	0	0	0	сустӣ
slender	0	0	0	0	0	0	1	0	0	0	борик
sleuth	0	0	0	0	0	0	0	0	0	0	разведка
slice	0	0	0	0	0	0	0	0	0	0	бурида
slick	0	0	0	0	0	0	0	0	0	0	ҳамвор
slide	0	0	0	0	0	0	0	0	0	0	слайд
sliding	0	0	0	0	0	0	0	0	0	0	лағжиш
slight	0	0	0	0	0	0	0	0	0	0	ночиз
slightly	0	0	0	0	0	0	0	0	0	0	каме
slim	0	0	0	0	0	0	1	0	0	0	борик
slime	0	0	1	0	0	0	0	0	0	0	лой
slimy	0	0	1	0	0	1	0	0	0	0	лалмӣ
sling	0	0	0	0	0	0	0	0	0	0	фалаҳ
slink	0	0	0	0	0	1	0	0	0	0	фишурдан
slip	0	0	0	0	0	1	0	0	1	0	лағжиш
slipper	0	0	0	0	0	0	0	0	0	0	пойафзол
slippers	0	0	0	0	0	0	0	0	0	0	пойафзол
slit	0	0	0	0	0	0	0	0	0	0	буриш
sliver	0	0	0	0	0	0	0	0	0	0	реза
slogan	0	0	0	0	0	0	0	0	0	0	шиор
sloop	0	0	0	0	0	0	0	0	0	0	лағжиш
slop	0	0	1	0	0	1	0	0	0	0	суст
slope	0	0	0	0	0	0	0	0	0	0	нишебии
sloppy	0	0	1	0	0	1	0	0	0	0	суст
slot	0	0	0	0	0	0	0	0	0	0	ковокии
sloth	0	0	1	0	0	1	0	0	0	0	танбал
slouch	0	0	0	0	0	1	0	0	0	0	суст
slough	0	0	0	0	0	1	0	0	0	0	лоғар
slow	0	0	0	0	0	0	0	0	0	0	суст
slowly	0	0	0	0	0	0	0	0	0	0	охиста-охиста
slowness	0	0	0	0	0	1	0	0	0	0	сустӣ
sludge	0	0	1	0	0	1	0	0	0	0	лой
slug	0	0	1	0	0	1	0	0	0	0	слаг
sluggish	0	0	0	0	0	1	0	1	0	0	суст
sluice	0	0	0	0	0	0	0	0	0	0	шлюз
slum	0	0	1	0	0	1	0	0	0	0	камбағалон
slumber	0	0	0	0	0	0	0	0	0	0	хобидан
slump	0	0	0	0	0	1	0	1	0	0	таназзул
slur	1	0	1	0	0	1	0	1	0	0	дашном
slush	0	0	1	0	0	1	0	0	1	0	лағжиш
slut	1	0	1	0	0	1	0	0	0	0	фоҳиша
sly	1	0	1	1	0	1	0	0	0	0	маккор
smack	1	0	0	0	0	1	0	0	0	0	зарба задан
small	0	0	0	0	0	1	0	0	0	0	хурд
smaller	0	0	0	0	0	0	0	0	0	0	хурдтар
smallest	0	0	0	0	0	0	0	0	0	0	хурдтарин
smash	1	0	0	1	0	1	0	0	0	0	зарба задан
smashed	0	0	0	0	0	1	0	0	0	0	шикаста
smattering	0	0	0	0	0	1	0	0	0	0	нозук
smear	0	0	0	0	0	0	0	0	0	0	молидан
smell	1	0	1	0	0	1	0	0	0	0	бӯй
smelling	0	0	1	0	0	1	0	0	0	0	бӯй кардан
smelt	0	0	0	0	0	0	0	0	0	0	гудохта
smile	0	0	0	0	1	0	1	0	1	1	табассум
smiling	0	0	0	0	1	0	1	0	0	0	табассум
smirk	0	0	0	0	0	1	0	0	0	0	табассум кардан
smite	1	0	0	1	0	1	0	1	0	0	зарба задан
smith	0	0	0	0	0	0	0	0	0	1	Смит
smitten	0	0	0	0	0	0	1	0	0	0	задашуда
smoker	0	0	0	0	0	1	0	0	0	0	тамокукаш
smokey	0	0	0	0	0	0	0	0	0	0	дудкаш
smoking	0	0	0	0	0	0	0	0	0	0	тамокукашӣ
smoky	0	0	0	0	0	0	0	0	0	0	дудкаш
smoldering	0	0	0	0	0	0	0	0	0	0	сӯзондан
smoothly	0	0	0	0	0	0	0	0	0	0	хамвор
smoothness	0	0	0	0	0	0	1	0	0	0	ҳамворӣ
smother	1	0	0	0	0	1	0	0	0	0	пахш кардан
smudge	0	0	0	0	0	1	0	0	0	0	доғ
smug	0	0	0	0	0	1	0	0	0	0	худхоҳ
smuggle	0	0	0	1	0	1	0	0	0	0	қочоқ
smuggler	1	0	1	1	0	1	0	0	0	0	қочоқчӣ
smuggling	0	0	0	0	0	1	0	0	0	0	қочоқ
smut	0	0	1	1	0	1	0	0	0	0	шӯх
snack	0	0	0	0	0	0	0	0	0	0	газак
snacks	0	0	0	0	0	0	0	0	0	0	газакхо
snag	0	0	0	0	0	1	0	0	1	0	банд
snags	0	0	0	0	0	1	0	0	0	0	бандҳо
snail	0	0	0	0	0	0	0	0	0	0	гулӯла
snake	0	0	1	1	0	1	0	0	0	0	мор
snap	0	0	0	0	0	0	0	0	0	0	зарба задан
snapshot	0	0	0	0	0	0	0	0	0	0	аксбардорӣ
snare	0	0	0	1	0	1	0	0	0	0	дом
snarl	1	0	1	0	0	1	0	0	0	0	гиря кардан
snarling	1	0	0	0	0	1	0	0	0	0	гиря кардан
snatch	0	0	0	0	0	0	0	0	0	0	рабуда
sneak	1	0	0	1	0	1	0	0	1	0	пинҳон кардан
sneakers	0	0	0	0	0	0	0	0	0	0	кроссовкахо
sneaking	0	1	0	1	0	1	0	0	0	1	пинҳон кардан
sneer	1	0	1	0	0	1	0	0	0	0	тамасхур
sneeze	0	0	1	0	0	1	0	0	1	0	атса задан
sneezing	0	0	0	0	0	0	0	0	0	0	атса задан
snicker	0	0	0	0	0	0	1	0	0	0	хандаовар
snide	0	0	0	0	0	1	0	0	0	0	тамасхур кардан
sniff	0	0	0	0	0	0	0	0	0	0	бӯй кардан
snip	0	0	0	0	0	0	0	0	0	0	бурида
snipe	0	0	0	0	0	0	0	0	0	0	шанд
snippet	0	0	0	0	0	0	0	0	0	0	порча
snob	0	0	0	0	0	1	0	0	0	0	зулм
snoopy	0	0	0	0	0	0	0	0	0	0	нозук
snooze	0	0	0	0	0	0	0	0	0	0	хобидан
snore	0	0	0	0	0	0	0	0	0	0	хурӯс кардан
snort	0	0	0	0	0	0	0	1	0	0	хурӯшидан
snout	0	0	0	0	0	0	0	0	0	0	бӯй
snow	0	0	0	0	0	0	0	0	0	0	барф
snowball	0	0	0	0	0	0	0	0	0	0	тӯби барфӣ
snowflake	0	0	0	0	0	0	0	0	0	0	барфпора
snowy	0	0	0	0	0	0	0	0	0	0	барфист
snuff	0	0	0	0	0	0	0	0	0	0	нон
soak	0	0	0	0	0	1	0	0	0	0	тар кардан
soaking	0	0	0	0	0	0	0	0	0	0	тар кардан
soap	0	0	0	0	0	0	0	0	0	0	собун
soapy	0	0	0	0	0	0	0	0	0	0	собун
soaring	0	0	0	0	0	0	0	0	0	0	баланд шудан
sob	0	0	0	0	0	1	0	1	0	0	гиря
sobriety	0	0	0	0	0	0	1	0	0	1	хушьёрй
soc	0	0	0	0	0	0	0	0	0	0	соц
soccer	0	0	0	0	0	0	0	0	0	0	футбол
sociable	0	0	0	0	0	0	1	0	0	0	муошират
social	0	0	0	0	0	0	0	0	0	0	социалй
socialism	0	0	1	1	0	0	0	0	0	0	социализм
socialist	1	0	1	1	0	1	0	1	0	0	социалистй
society	0	0	0	0	0	0	0	0	0	0	чамъият
sock	0	0	0	0	0	0	0	0	0	0	ҷӯроб
socket	0	0	0	0	0	0	0	0	0	0	розетка
sod	0	0	0	0	0	0	0	0	0	0	сод
sofa	0	0	0	0	0	0	0	0	0	0	диван
softening	0	0	0	0	0	0	0	0	0	0	нарм кардан
softness	0	0	0	0	0	0	0	0	0	0	нармӣ
soggy	0	0	0	0	0	0	0	0	0	0	тар
soil	0	0	1	0	0	1	0	0	0	0	хок
soiled	0	0	1	0	0	1	0	0	0	0	чиркин
sojourn	0	0	0	0	0	0	0	0	0	0	истикомат кардан
solace	0	0	0	0	0	0	1	0	0	0	тасалло
solar	0	0	0	0	0	0	0	0	0	0	офтобӣ
solder	0	0	0	0	0	0	0	0	0	0	кафшер
soldering	0	0	0	0	0	0	0	0	0	0	кафшер кардан
soldier	1	0	0	0	0	0	1	1	0	0	солдат
sole	0	0	0	0	0	0	0	0	0	0	тагчарми пойафзол
solicit	0	0	0	0	0	0	0	0	0	0	талаб кунед
solicitation	0	0	0	0	0	0	0	0	0	0	даъват
solicitor	0	0	0	0	0	0	0	0	0	0	адвокат
solid	0	0	0	0	0	0	1	0	0	0	сахт
solidarity	0	0	0	0	0	0	0	0	0	1	якдилй
solidification	0	0	0	0	0	0	0	0	0	0	сахт шудан
solidified	0	0	0	0	0	0	0	0	0	0	мустахкам гардид
solidify	0	0	0	0	0	0	0	0	0	0	мустахкам кардан
solidity	0	0	0	0	0	0	1	0	0	1	устуворӣ
solitaire	0	0	0	0	0	0	0	0	0	0	солитар
solitary	0	0	0	0	0	0	0	0	0	0	танҳоӣ
solitude	0	0	0	0	0	0	0	0	0	0	танҳоӣ
solo	0	0	0	0	0	0	0	0	0	0	соло
solubility	0	0	0	0	0	0	0	0	0	0	ҳалшавандагӣ
soluble	0	0	0	0	0	0	0	0	0	0	ҳалшаванда
solution	0	0	0	0	0	0	1	0	0	0	ҳалли
solve	0	0	0	0	0	0	0	0	0	0	ҳал
solvency	0	0	0	0	0	0	1	0	0	0	қобилияти пардохт
solvent	0	0	0	0	0	0	0	0	0	0	ҳалкунанда
somatic	0	0	0	0	0	1	0	0	1	0	соматикӣ
somber	0	0	0	0	0	1	0	1	0	0	ғамгин
son	0	0	0	0	0	0	0	0	0	0	писар
sonar	0	1	0	0	0	0	1	0	0	0	сонар
sonata	0	0	0	0	0	0	1	0	0	0	соната
song	0	0	0	0	0	0	0	0	0	0	суруд
sonnet	0	0	0	0	1	0	1	1	0	0	сонет
sonorous	0	0	0	0	1	0	1	0	0	0	садонок
soot	0	0	1	0	0	1	0	0	0	0	дуда сиёҳии дег
soothe	0	0	0	0	0	0	1	0	0	0	ором кардан
soothing	0	0	0	0	1	0	1	0	0	1	таскинбахш
sophomore	0	0	0	0	0	0	0	0	0	0	донишҷӯи курси дуюм
soprano	0	0	0	0	0	0	0	0	0	0	сопрано
sorcerer	0	0	0	0	0	0	0	0	0	0	ҷодугар
sorcery	0	1	0	1	0	1	0	0	1	0	ҷодугарӣ
sordid	1	0	1	1	0	1	0	1	0	0	бадбахт
sore	1	0	0	0	0	1	0	1	0	0	дард
sorely	0	0	0	0	0	1	0	1	0	0	сахт
soreness	0	0	1	0	0	1	0	1	0	0	дард
sorghum	0	0	0	0	0	0	0	0	0	0	сорго
sorority	0	0	0	0	0	0	0	0	0	0	сорори
sorrow	0	0	0	1	0	1	0	1	0	0	алам
sorrowful	0	0	0	0	0	1	0	1	0	0	аламовар
sort	0	0	0	0	0	0	0	0	0	0	навъ
sorter	0	0	0	0	0	0	1	0	0	0	ҷудокунанда
sortie	0	0	0	1	0	1	0	0	0	0	навъ
sorting	0	0	0	0	0	0	0	0	0	0	ба навъхо чудо кардан
sou	0	0	0	0	0	0	0	0	0	0	су
soulless	0	0	1	1	0	1	0	1	0	0	беҷон
soulmate	0	0	0	1	0	1	0	0	0	0	шарики чон
sound	0	0	0	0	0	0	0	0	0	0	садо
sounding	0	0	0	0	0	0	0	0	0	0	садо додан
soundness	0	1	0	0	1	0	1	0	0	1	солим
soup	0	0	0	0	0	0	1	0	0	0	шӯрбо
sour	0	0	1	0	0	1	0	0	0	0	турш
source	0	0	0	0	0	0	0	0	0	0	сарчашма
souvenir	0	0	0	0	0	0	0	0	0	0	сувенир
sovereign	0	0	0	0	0	0	0	0	0	1	сохибихтиёр
sovereignty	0	0	0	0	0	0	0	0	0	0	сохибихтиёрй
sow	0	0	0	0	0	0	0	0	0	0	мекорад
spa	0	1	0	0	1	0	1	0	1	1	курорт
space	0	0	0	0	0	0	0	0	0	0	фазо
spacious	0	0	0	0	0	0	1	0	0	0	васеъ
spade	0	0	0	0	0	0	0	0	0	0	бел
span	0	0	0	0	0	0	0	0	0	0	фосила
spaniel	0	0	0	0	1	0	1	0	0	1	спаниел
spank	1	0	0	1	0	1	0	1	0	0	задан
spanking	1	0	0	0	0	0	0	0	0	0	зарба задан
spar	0	0	0	0	0	0	0	0	0	0	спар
spare	0	0	0	0	0	0	0	0	0	0	эхтиётй
sparingly	0	0	0	0	0	0	0	0	0	0	сарфакорона
spark	0	0	0	0	0	0	0	0	0	0	шарора
sparkle	0	1	0	0	1	0	1	0	1	0	дурахш
sparring	0	0	0	0	0	0	0	0	0	0	спарринг
sparse	0	0	0	0	0	0	0	0	0	0	камёфт
spasm	0	0	0	1	0	1	0	0	0	0	спазм
spat	1	0	0	0	0	1	0	0	0	0	туф кард
spatula	0	0	0	0	0	0	0	0	0	0	spatula
spawn	0	0	0	0	0	0	0	0	0	0	тухм
speaker	0	0	0	0	0	0	0	0	0	0	сухангӯй
speaking	0	0	0	0	0	0	0	0	0	0	Гап задан
spear	1	1	0	1	0	1	0	0	0	0	найза
special	0	0	0	0	1	0	1	0	0	0	махсус
specialist	0	0	0	0	0	0	0	0	0	1	мутахассис
speciality	0	0	0	0	0	0	0	0	0	0	ихтисос
specialize	0	0	0	0	0	0	0	0	0	1	махсус гардондан
specially	0	0	0	0	0	0	0	0	0	0	махсусан
specie	0	0	0	0	0	0	1	0	0	0	намуд
species	0	0	0	0	0	0	0	0	0	0	намуд
specific	0	0	0	0	0	0	0	0	0	0	мушаххас
specification	0	0	0	0	0	0	0	0	0	0	мушаххасот
specimen	0	0	0	0	0	0	0	0	0	0	намуна
speck	0	0	1	0	0	1	0	0	0	0	доғ
speckled	0	0	0	0	0	0	0	0	0	0	доғдор
specs	0	0	0	0	0	0	0	0	0	0	мушаххасот
spectacle	0	0	0	0	0	1	1	0	0	0	тамошо
spectacles	0	0	0	0	0	0	0	0	0	0	айнак
spectacular	0	1	0	0	0	0	0	0	1	0	тамошобоб
spectator	0	0	0	0	0	0	0	0	0	0	тамошобин
specter	0	0	0	1	0	1	0	1	0	0	ҳайрат
spectral	0	0	0	0	0	1	0	0	0	0	спектралӣ
spectrometer	0	0	0	0	0	0	0	0	0	0	спектрометр
spectrophotometer	0	0	0	0	0	0	0	0	0	0	спектрофотометр
spectroscopy	0	0	0	0	0	0	0	0	0	0	спектроскопия
spectrum	0	0	0	0	0	0	0	0	0	0	спектр
speculate	0	0	0	0	0	0	0	0	0	0	тахмин кардан
speculation	0	0	0	1	0	1	0	1	0	0	тахмин
speculative	0	1	0	0	0	0	0	0	0	0	тахминӣ
speculum	0	0	0	0	0	0	0	0	0	0	тахмин
speech	0	0	0	0	0	0	1	0	0	0	сухан
speechless	0	0	0	0	0	0	0	0	0	0	безабон
speed	0	0	0	0	0	0	0	0	0	0	суръат
speedily	0	0	0	0	0	0	0	0	0	0	зуд
speedometer	0	0	0	0	0	0	0	0	0	0	спидометр
speedway	0	0	0	0	0	0	0	0	0	0	роҳи суръат
speedy	0	0	0	0	0	0	1	0	0	0	зуд
spellbound	0	0	0	0	0	0	0	0	0	0	ҷодушуда
spelling	0	0	0	0	0	0	1	0	0	0	имло
spencer	0	0	0	0	0	0	0	0	0	0	Спенсер
spend	0	0	0	0	0	0	0	0	0	0	сарф кунанд
spent	0	0	0	0	0	1	0	0	0	0	сарф кард
sperm	0	0	0	0	0	0	0	0	0	0	нутфа
spew	0	0	1	0	0	0	0	0	0	0	пошидан
sphere	0	0	0	0	0	0	0	0	0	0	сфера
spherical	0	0	0	0	0	0	0	0	0	0	курашакл
sphinx	0	0	0	0	0	0	0	0	0	0	сфинкс
spice	0	0	0	0	0	0	1	0	0	0	ҳанут
spicy	0	0	0	0	0	0	0	0	0	0	тунд
spider	0	0	1	1	0	0	0	0	0	0	тортанак
spigot	0	0	0	0	0	0	0	0	0	0	нуқра
spike	0	0	0	1	0	0	0	0	0	0	хӯша
spiked	0	0	0	0	0	0	0	0	0	0	хушадор
spiky	0	0	0	0	0	0	0	0	0	0	чанговар
spill	0	0	0	0	0	0	0	0	0	0	рехтан
spin	0	0	0	0	0	0	0	0	0	0	чарх задан
spinal	0	0	0	0	0	0	0	0	0	0	сутунмӯҳра
spindle	0	0	0	0	0	0	0	0	0	0	шпиндель
spine	1	0	0	0	0	1	1	0	0	0	сутунмӯҳра
spinning	0	0	0	0	0	0	0	0	0	0	ресандагӣ
spinster	0	0	0	1	0	1	0	1	0	0	чархзананда
spiny	0	0	0	0	0	0	0	0	0	0	чиркин
spiral	0	0	0	0	0	0	0	0	0	0	спираль
spire	0	0	0	0	0	0	0	0	0	0	шароб
spirit	0	0	0	0	0	0	1	0	0	0	рух
spirits	0	1	0	0	1	0	1	0	1	0	рӯҳҳо
spiritual	0	0	0	0	0	0	0	0	0	0	рӯҳонӣ
spirituality	0	0	0	0	0	0	0	0	0	0	маънавият
spit	0	0	1	0	0	0	0	0	0	0	туф кардан
spite	1	0	0	0	0	1	0	0	0	0	кина
spiteful	1	0	0	0	0	1	0	0	0	0	хашмгин
splash	0	0	0	0	0	0	0	0	1	0	пошидан
spleen	0	0	0	0	0	0	0	0	0	0	испурч
splendid	0	0	0	0	1	0	1	0	1	0	олиҷаноб
splendor	0	1	0	0	1	0	1	0	1	0	шукӯҳ
splice	0	0	0	0	0	0	0	0	0	0	пайванд кардан
spline	0	0	0	0	0	0	0	0	0	0	сплайн
splint	0	0	0	0	0	0	0	0	0	0	шантаж
splinter	0	0	0	0	0	1	0	0	0	0	пора
split	0	0	0	0	0	1	0	0	0	0	Зада шикастан
splitting	0	0	0	0	0	1	0	1	0	0	тақсим кардан
splurge	0	0	0	0	0	0	0	0	0	0	рехтан
spoil	0	0	1	0	0	1	0	0	0	0	вайрон кардан
spoiler	0	0	0	0	0	1	0	1	0	0	вайронкунанда
spoiling	0	0	0	0	0	0	0	0	0	0	вайрон кардан
spoke	0	0	0	0	0	1	0	0	0	0	сухан ронд
spoken	0	0	0	0	0	0	0	0	0	0	гуфт
spokesman	0	0	0	0	0	0	0	0	0	1	сухангӯй
sponge	0	0	0	0	0	1	0	0	0	0	исфанҷеро
spongy	0	0	0	0	0	0	0	0	0	0	исфанҷанг
sponsor	0	0	0	0	0	0	1	0	0	1	сарпараст
sponsorship	0	0	0	0	0	0	0	0	0	0	сарпарастӣ
spoof	0	0	0	0	0	0	0	0	0	0	қаллобӣ
spook	0	0	0	1	0	1	0	0	0	0	ваҳшатангез
spoon	0	0	0	0	0	0	0	0	0	0	қошуқ
spoonful	0	0	0	0	0	0	0	0	0	0	қошуқ
sporadic	0	0	0	0	0	0	0	0	0	0	пароканда
spore	0	0	0	0	0	0	0	0	0	0	спора
sport	0	0	0	0	0	0	0	0	0	0	варзиш
sporting	0	0	0	0	0	0	0	0	0	0	варзишӣ
sports	0	0	0	0	0	0	0	0	0	0	варзиш
sportsman	0	0	0	0	0	0	0	0	0	0	варзишгар
spot	0	0	0	0	0	0	0	0	0	0	ҷойи
spotless	0	0	0	0	0	0	1	0	0	1	бенуқсон
spotted	0	0	0	0	0	0	0	0	0	0	пайдо шуд
spotty	0	0	0	0	0	0	0	0	0	0	доғдор
spousal	0	0	0	0	0	0	0	0	0	0	ҳамсар
spouse	0	0	0	0	1	0	1	0	0	1	ҳамсар
spout	0	0	0	0	0	0	0	0	0	0	най
sprain	0	0	0	0	0	1	0	1	0	0	кашиш
sprawl	0	0	0	0	0	0	0	0	0	0	паҳн кардан
spray	0	0	0	0	0	0	0	0	0	0	дорупошӣ
spread	0	0	0	0	0	0	0	0	0	0	паҳн шудан
spree	0	0	0	0	0	1	0	0	0	0	шӯхӣ
sprinkling	0	0	0	0	0	0	0	0	0	0	пошидан
sprite	0	0	0	1	0	1	0	0	0	0	спрайт
sprout	0	0	0	0	0	0	0	0	0	0	сабзида
spruce	0	0	0	0	0	0	1	0	0	0	арча
spur	0	0	0	1	0	0	0	0	0	0	шпор
spurious	0	0	1	0	0	1	0	0	0	0	қалбакӣ
spurred	0	0	0	0	0	0	0	0	0	0	таҳрик дод
spurt	0	0	0	0	0	0	0	0	0	0	ҷунбиш
spy	0	0	0	0	0	0	0	0	0	0	чосус
squad	0	0	0	0	0	0	0	0	0	0	отряд
squadron	0	0	0	0	0	0	0	0	0	0	эскадрилья
squall	0	0	0	1	0	1	0	1	0	0	борон
squamous	0	0	0	0	0	0	0	0	0	0	кабуд
square	0	0	0	0	0	0	0	0	0	0	мураббаъ
squat	0	0	0	0	0	0	0	0	0	0	хамида
squatter	0	0	0	0	0	1	0	0	0	0	банд кардан
squeak	0	0	0	0	0	0	0	0	0	0	гиря кардан
squeal	0	0	0	0	0	0	0	0	0	0	гиря кардан
squeamish	0	0	1	1	0	1	0	0	0	0	хашмгин
squeeze	0	0	0	0	0	0	0	0	0	0	фишурдан
squeezing	0	0	0	0	0	0	0	0	0	0	фишурдан
squelch	1	0	1	0	0	1	0	0	0	0	хомуш кардан
squint	0	0	0	0	0	0	0	0	0	0	чашмак задан
squire	0	0	0	0	0	0	0	0	0	0	сквайр
squirm	0	0	1	0	0	1	0	0	0	0	гиря кардан
squirrel	0	0	0	0	0	0	0	0	0	0	сугур
squirt	0	0	0	0	0	0	0	0	0	0	пошидан
stab	1	0	0	1	0	1	0	1	1	0	корд задан
stability	0	0	0	0	0	0	0	0	0	0	субот
stable	0	0	0	0	0	0	1	0	0	1	устувор
staccato	0	0	0	0	0	0	1	0	0	0	стаккато
stack	0	0	0	0	0	0	0	0	0	0	стек
staff	0	0	0	0	0	0	0	0	0	0	кадрхо
stag	0	0	0	0	0	0	0	0	0	0	бухор
stage	0	0	0	0	0	0	0	0	0	0	марҳила
stagger	0	0	0	0	0	0	0	0	1	0	ҳайрон
staggering	0	0	0	0	0	1	0	0	0	0	ҳайратангез
stagnant	0	0	0	0	0	1	0	1	0	0	рукуд
stagnation	0	0	0	0	0	0	0	0	0	0	рукуд
staid	0	0	0	0	0	0	0	0	0	0	устувор
stain	0	0	1	0	0	1	0	0	0	0	доғ
stainless	0	0	0	0	0	0	1	0	0	0	зангногир
stair	0	0	0	0	0	0	0	0	0	0	зинапоя
staircase	0	0	0	0	0	0	0	0	0	0	зинапоя
