English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Samoan Word
uneventful	0	0	0	0	0	0	0	0	0	0	lē fa'alavelave
unexpected	0	1	0	1	1	1	1	0	1	0	fa'afuase'i
unexpectedly	0	0	0	0	0	0	0	0	1	0	fa'afuase'i
unexplained	0	1	0	0	0	1	0	1	0	0	le faamatalaina
unexplored	0	0	0	0	0	0	0	0	0	0	e le'i su'esu'eina
unfailing	0	0	0	0	0	0	0	0	0	0	e le uma
unfair	1	0	1	0	0	1	0	1	0	0	le tonu
unfairness	1	0	0	0	0	1	0	1	0	0	le tonu
unfaithful	0	0	1	0	0	1	0	0	0	0	le faamaoni
unfamiliar	0	0	0	0	0	0	0	0	0	0	lē masani ai
unfavorable	0	0	1	0	0	1	0	1	0	0	le lelei
unfettered	0	0	0	0	0	0	0	0	0	0	lē taofiofia
unfinished	0	0	0	0	0	1	0	0	0	0	e le'i mae'a
unflinching	0	0	0	0	0	0	0	0	0	0	fa'alētonu
unfold	0	1	0	0	0	0	1	0	0	0	tatala
unforeseen	0	0	0	0	0	0	0	0	1	0	fa'afuase'i
unforgiving	1	0	0	0	0	1	0	1	0	0	lē loto fa'amagalo
unfortunate	0	0	0	0	0	1	0	1	0	0	le manuia
unfriendly	1	0	1	1	0	1	0	1	0	0	le faauo
unfulfilled	1	1	0	0	0	1	0	1	1	0	le faataunuuina
unfurnished	0	0	0	0	0	1	0	0	0	0	e le'i saunia
ungodly	0	0	0	0	0	1	0	1	0	0	le amioatua
ungrateful	1	0	1	0	0	1	0	0	0	0	le fa'afetai
unguarded	0	0	0	0	0	0	0	0	1	0	le leoleoina
unhappiness	0	0	0	0	0	1	0	1	0	0	le fiafia
unhappy	1	0	1	0	0	1	0	1	0	0	le fiafia
unharmed	0	0	0	0	0	0	0	0	0	0	le afaina
unhealthy	0	0	1	1	0	1	0	1	0	0	le soifua maloloina
unhindered	0	0	0	0	0	0	0	0	0	0	le fa'alavelave
unholy	0	0	0	1	0	1	0	0	0	0	le paia
unicorn	0	0	0	0	0	0	0	0	0	0	unicorn
unification	0	1	0	0	1	0	1	0	0	1	fa'atasi
uniform	0	0	0	0	0	0	0	0	0	0	togiga
uniformity	0	0	0	0	0	0	0	0	0	0	tutusa
uniformly	0	0	0	0	0	0	1	0	0	0	tutusa
unimaginable	0	0	0	0	0	1	1	0	1	0	lē mafaufauina
unimportant	0	0	0	0	0	1	0	1	0	0	le taua
unimpressed	0	0	0	0	0	1	0	0	0	0	le faagaeetia
unimproved	0	0	0	0	0	1	0	0	0	0	e lei faaleleia
uninfected	0	0	0	0	0	0	1	0	0	0	le pisia
uninformed	0	0	0	0	0	1	0	0	0	0	le iloa
uninhabited	0	0	0	0	0	0	0	0	0	0	lē ‘ainā
uninitiated	0	0	0	0	0	1	0	0	0	0	lē iloa
uninspired	0	0	0	0	0	1	0	1	0	0	le musuia
unintelligible	0	0	0	0	0	1	0	0	0	0	le malamalama
unintended	0	0	0	0	0	0	0	0	1	0	e lei faamoemoeina
unintentional	0	0	0	0	0	0	0	0	1	0	le iloa
unintentionally	0	0	0	0	0	1	0	0	1	0	ma le le iloa
uninterested	0	0	0	0	0	1	0	1	0	0	le fiafia
uninteresting	0	0	0	0	0	1	0	1	0	0	le fiafia
uninterrupted	0	0	0	0	0	0	0	0	0	0	le motusia
uninvited	0	0	0	0	0	0	0	1	0	0	e le'i vala'aulia
union	0	0	0	0	0	0	0	0	0	0	fa'atasiga
unique	0	0	0	0	0	0	1	0	1	0	tulaga ese
unison	0	0	0	0	0	0	1	0	0	0	fa'atasi
unit	0	0	0	0	0	0	0	0	0	0	iunite
unitary	0	0	0	0	0	0	1	0	0	0	autasi
unite	0	0	0	0	0	0	0	0	0	0	fa'atasi
united	0	0	0	0	0	0	1	0	0	1	lotogatasi
unity	0	0	0	0	0	0	1	0	0	1	lotogatasi
universal	0	0	0	0	0	0	0	0	0	0	lautele
universality	0	0	0	0	0	0	0	0	0	0	lautele
universe	0	0	0	0	0	0	0	0	0	0	atulaulau
university	0	1	0	0	0	0	1	0	0	0	iunivesite
unjust	1	0	0	0	0	1	0	0	0	0	amioletonu
unjustifiable	1	0	1	1	0	1	0	0	0	0	lē fa'asalaina
unjustified	0	0	0	0	0	1	0	0	0	0	lē fa'amaoni
unkind	1	0	1	1	0	1	0	1	0	0	agaleaga
unknowable	0	0	0	0	0	0	0	0	0	0	lē iloa
unknown	0	1	0	1	0	1	0	0	0	0	le iloa
unlawful	1	0	1	1	0	1	0	1	0	0	faasolitulafono
unleash	0	0	0	0	0	0	0	0	0	0	tatala
unlicensed	0	0	0	0	0	1	0	0	0	0	lē laiseneina
unlike	0	0	0	0	0	0	0	0	0	0	e le pei
unlimited	0	0	0	0	0	0	1	0	0	0	le gata
unload	0	0	0	0	0	0	0	0	0	0	la'u uta
unloaded	0	0	0	0	0	0	0	0	0	0	la'u ese
unlock	0	0	0	0	0	0	0	0	0	0	tatala
unlucky	1	0	1	1	0	1	0	1	0	0	le manuia
unmanageable	0	0	1	0	0	1	0	0	0	0	le pulea
unmarked	0	0	0	0	0	0	0	0	0	0	le faailogaina
unmarried	0	0	0	0	0	0	0	0	0	0	e lei faaipoipo
unmask	0	0	0	0	0	0	0	0	0	0	tatala mata
unmatched	0	0	0	0	0	0	0	0	0	0	e le mafaatusalia
unmistakable	0	0	0	0	0	0	0	0	0	0	e le mafaaseseina
unmitigated	0	0	0	0	0	0	0	0	0	0	lē fa'amu'aina
unmoved	0	0	0	0	0	0	0	0	0	0	le gaioi
unnamed	0	0	0	0	0	0	0	0	0	0	le ta'ua
unnatural	0	0	1	1	0	1	0	0	0	0	e le masani ai
unnecessary	0	0	0	0	0	0	0	0	0	0	lē tatau
unneeded	0	0	0	0	0	0	0	0	0	0	lē mana'omia
unnoticed	0	0	0	0	0	0	0	0	0	0	le iloa
unnumbered	0	0	0	0	0	0	0	0	0	0	lē faitaulia
unobserved	0	0	0	0	0	0	0	0	0	0	le matauina
unobstructed	0	0	0	0	0	0	0	0	0	0	le fa'alavelave
unobtrusive	0	0	0	0	0	0	0	0	0	0	lē fa'afefe
unoccupied	0	0	0	0	0	0	0	0	0	0	lē nofoia
unofficial	0	0	0	0	0	1	0	0	0	0	lē aloaia
unopened	0	0	0	0	0	0	0	0	0	0	e le'i tatalaina
unopposed	0	0	0	0	0	0	0	0	0	0	lē fa'afeagai
unordered	0	0	0	0	0	0	0	0	0	0	lē fa'atonuina
unorganized	0	0	0	0	0	0	0	0	0	0	lē maopoopo
unorthodox	0	0	0	0	0	0	0	0	0	0	lē masani
unpack	0	0	0	0	0	0	0	0	0	0	tatala
unpaid	1	0	0	0	0	1	0	1	0	0	le totogia
unpleasant	0	0	1	0	0	1	0	1	0	0	le fiafia
unpopular	0	0	1	0	0	1	0	1	0	0	lē ta'uta'ua
unprecedented	0	0	0	0	0	0	0	0	1	0	e le'i tupu muamua
unpredictable	0	0	0	0	0	1	0	0	1	0	le taumateina
unprepared	0	0	0	0	0	1	0	0	0	0	le saunia
unpretentious	0	0	0	0	0	0	1	0	0	0	lē taupulea
unproductive	0	0	0	0	0	1	0	0	0	0	lē fua
unprofitable	0	0	0	0	0	1	0	0	0	0	le aoga
unprotected	0	0	0	0	0	1	0	0	0	0	le puipuia
unproven	0	0	0	0	0	0	0	0	0	0	le fa'amaonia
unpublished	0	1	0	0	0	1	0	1	0	0	e le'i fa'asalalauina
unquestionable	0	0	0	0	0	0	1	0	0	1	e le fesiligia
unquestionably	0	0	0	0	0	0	1	0	0	1	e le fesiligia
unquestioned	0	0	0	0	0	0	1	0	0	1	e le fesiligia
unread	0	0	0	0	0	0	0	0	0	0	e le'i faitauina
unreal	0	0	0	0	0	0	0	0	0	0	le moni
unrealistic	0	0	0	0	0	0	0	0	0	0	le talafeagai
unrecorded	0	0	0	0	0	0	0	0	0	0	e lei faamaumauina
unregistered	0	0	0	0	0	0	0	0	0	0	e le'i resitalaina
unregulated	0	0	0	0	0	0	0	0	0	0	lē fa'atulafonoina
unrelated	0	0	0	0	0	0	0	0	0	0	le fesootai
unrelenting	0	0	0	0	0	0	0	0	0	0	lē fa'avaivai
unreliable	0	0	0	0	0	1	0	0	0	1	le faatuatuaina
unrepentant	0	0	0	0	0	0	0	0	0	0	le salamo
unrequited	0	0	0	0	0	1	0	1	0	0	le tauia
unresolved	0	1	0	0	0	0	0	0	0	0	e lei foiaina
unrest	0	0	0	1	0	0	0	1	0	0	vevesi
unrestrained	0	0	0	0	0	0	0	0	0	0	lē taofiofia
unrestricted	0	0	0	0	0	0	0	0	0	0	le fa'atapulaaina
unruly	1	0	1	1	0	1	0	0	0	0	le taupulea
unsafe	0	0	0	1	0	1	0	0	0	0	le saogalemu
unsatisfactory	0	0	1	0	0	1	0	0	0	0	le faamalieina
unsatisfied	0	0	1	0	0	1	0	1	0	0	le faamalieina
unsavory	0	0	0	0	0	1	0	0	0	0	le lelei
unscathed	0	0	0	0	0	0	1	0	0	0	e le afaina
unscientific	0	0	0	0	0	0	0	0	0	0	lē faasaienisi
unscrupulous	0	0	0	0	0	1	0	0	0	0	le amioletonu
unseat	0	0	0	0	0	0	0	1	0	0	to'esea
unseen	0	0	0	0	0	0	0	0	0	0	le vaaia
unselfish	0	0	0	0	0	0	1	0	0	0	lē manatu faapito
unsettled	1	0	1	1	0	1	0	0	0	0	le mautu
unsightly	0	0	1	0	0	1	0	0	0	0	matagā
unsophisticated	0	0	0	0	0	1	0	0	0	0	lē atamai
unspeakable	0	0	0	1	0	1	0	0	0	0	e le mafaamatalaina
unspecified	0	0	0	0	0	0	0	0	0	0	le fa'ailoaina
unstable	0	0	0	1	0	1	0	0	1	0	le mautu
unsteady	0	0	0	1	0	0	0	0	0	0	le mautu
unsuccessful	0	0	0	0	0	1	0	1	0	0	le manuia
unsuitable	0	0	0	0	0	1	0	0	0	0	le talafeagai
unsung	0	0	0	0	0	1	0	0	0	0	le taulia
unsupported	0	0	0	0	0	1	0	0	0	0	lē lagolagoina
unsurpassed	0	1	0	1	1	0	1	0	0	1	e le mafaatusalia
unsuspecting	0	0	0	0	0	0	0	0	1	0	le masalosalo
unsustainable	0	0	0	0	0	1	0	0	0	0	lē gafataulimaina
unsweetened	0	0	0	0	0	0	0	0	0	0	lē suamalie
unsympathetic	1	0	0	0	0	1	0	0	0	0	lē alofa
untamed	0	0	0	0	0	1	0	0	0	0	e le fa'atauaina
untenable	0	0	0	0	0	1	0	0	0	0	e le mafaia
untested	0	0	0	0	0	0	0	0	0	0	e le'i tofotofoina
unthinkable	1	0	1	1	0	1	0	0	0	0	le mafaufauina
untidy	0	0	1	0	0	1	0	0	0	0	le mama
untie	0	0	0	0	1	1	1	0	0	0	tatala
untimely	0	0	0	0	0	1	0	0	0	0	fa'afuase'i
untitled	0	0	0	0	0	1	0	1	0	0	le fa'aigoaina
untold	0	1	0	0	0	1	0	0	0	0	e le taulia
untouched	0	0	0	0	0	0	0	0	0	0	e le’i pa’ia
untoward	1	0	1	0	0	1	0	0	0	0	fa'aletonu
untrained	0	0	0	0	0	1	0	0	0	0	le aoaoina
untranslated	0	0	0	0	0	0	0	0	0	0	e le'i fa'aliliuina
untrue	0	0	0	0	0	1	0	0	0	0	le moni
untrustworthy	1	0	0	0	0	1	0	0	0	0	lē faatuatuaina
unused	0	0	0	0	0	0	0	0	0	0	le fa'aaogaina
unusual	0	0	0	0	0	0	0	0	0	0	e le masani ai
unusually	0	0	0	0	0	0	0	0	0	0	e le masani ai
unveil	0	0	0	0	0	0	0	0	0	0	tatala le veli
unveiling	0	0	0	0	0	0	0	0	0	0	tatalaina
unverified	0	1	0	0	0	0	0	0	0	0	e le'i fa'amaonia
unwarranted	0	0	0	0	0	1	0	0	0	0	lē fa'asalaina
unwary	0	0	0	0	0	0	0	0	0	0	le mataala
unwashed	0	0	1	0	0	1	0	0	0	0	e le'i fufuluina
unwavering	0	0	0	0	0	0	1	0	0	1	lē maluelue
unwelcome	0	0	0	0	0	1	0	1	0	0	lē talia
unwell	0	0	0	0	0	1	0	1	0	0	leaga
unwilling	0	0	0	0	0	0	0	0	0	0	le naunau
unwillingly	0	0	0	0	0	0	0	0	0	0	ma le le loto i ai
unwillingness	0	0	0	0	0	1	0	0	0	0	le naunau
unwind	0	0	0	0	0	0	0	0	0	0	malolo
unwise	0	0	0	0	0	1	0	0	0	0	le poto
unwitting	0	0	0	0	0	1	0	0	0	0	le iloa
unwittingly	0	0	0	0	0	0	0	0	0	0	ma le le iloa
unworthy	0	0	1	0	0	1	0	0	0	0	lē agavaa
unwritten	0	0	0	0	0	0	0	0	0	0	lē tusitusia
unyielding	0	0	0	0	0	1	0	0	0	0	le fa'avaivai
upheaval	1	0	0	1	0	1	0	1	0	0	vevesi
uphill	0	1	0	1	0	1	1	0	0	0	a'ega
upholstery	0	0	0	0	0	0	0	0	0	0	iefu
upland	0	0	0	0	0	0	0	0	0	0	i uta
uplands	0	0	0	0	0	0	0	0	0	0	mauga i luga
uplift	0	1	0	0	1	0	1	0	0	1	siitia
upper	0	0	0	0	0	0	0	0	0	0	luga
upright	0	0	0	0	0	0	1	0	0	1	sa'o
uprising	1	1	0	1	0	1	0	0	0	0	fouvalega
uproar	0	0	0	0	0	1	0	0	0	0	vevesi
upset	1	0	0	0	0	1	0	1	0	0	le fiafia
upshot	0	0	0	0	0	0	0	0	0	0	i'uga
upstairs	0	0	0	0	0	0	0	0	0	0	i luga
upstart	0	0	0	0	0	0	0	0	0	0	i luga
upwards	0	0	0	0	0	0	0	0	0	0	agai i luga
uranium	0	0	0	0	0	0	0	0	0	0	uranium
urban	0	0	0	0	0	0	0	0	0	0	taulaga
urchin	0	0	0	0	0	1	0	0	0	0	u'amea
urge	0	0	0	0	0	0	0	0	0	0	fa'anaunauga
urgency	0	1	0	1	0	0	0	0	1	0	faanatinati
urgent	0	1	0	1	0	1	0	0	1	0	fa'anatinati
urinalysis	0	0	0	0	0	0	0	0	0	0	urinalysis
urn	0	0	0	0	0	0	0	1	0	0	fagu
usage	0	0	0	0	0	0	0	0	0	0	fa'aoga
usefully	0	0	0	0	0	0	0	0	0	0	aoga
usefulness	0	0	0	0	0	0	1	0	0	0	aoga
useless	0	0	0	0	0	1	0	0	0	0	le aoga
usher	0	0	0	0	0	0	1	0	0	1	fa'afeiloa'i
usual	0	0	0	0	0	0	1	0	0	1	masani
usurp	1	0	0	0	0	1	0	0	0	0	faomea
usurped	1	0	0	1	0	1	0	0	0	0	faoa faamalosi
usury	0	0	0	0	0	1	0	0	0	0	tupe faasili
utensil	0	0	0	0	0	0	0	0	0	0	ipu
utilitarian	0	0	0	0	0	0	0	0	0	0	aoga
utility	0	0	0	0	0	0	1	0	0	0	aoga
utilization	0	0	0	0	0	0	0	0	0	0	fa'aogaina
utilize	0	0	0	0	0	0	0	0	0	0	fa'aoga
utmost	0	0	0	0	0	0	0	0	0	0	silisili
utopian	0	1	0	0	1	0	1	0	0	1	utopia
utterance	0	0	0	0	0	0	0	0	0	0	tautalaga
utterly	0	0	0	0	0	0	0	0	0	0	atoatoa
vacancy	0	0	0	0	0	1	0	0	0	0	avanoa
vacation	0	1	0	0	1	0	1	0	0	0	malologa
vaccination	0	0	0	0	0	0	0	0	0	0	tui
vaccine	0	0	0	0	0	0	1	0	0	0	tui
vacuolar	0	0	0	0	0	0	0	0	0	0	vacuolar
vacuole	0	0	0	0	0	0	0	0	0	0	vacuole
vacuous	0	0	1	0	0	1	0	0	0	0	gaogao
vacuum	0	0	0	0	0	0	0	0	0	0	vacuum
vague	0	0	0	0	0	1	0	0	0	0	le manino
vagueness	0	0	0	0	0	1	0	0	0	0	le manino
vainly	0	0	1	0	0	1	0	1	0	0	fua
valance	0	0	0	0	0	0	0	0	0	0	pa'u
vale	0	0	0	0	0	0	0	0	0	0	vale
valet	0	0	0	0	0	0	0	0	0	0	valet
valiant	0	0	0	0	0	0	1	0	0	0	lototoa
validity	0	0	0	1	0	0	0	0	0	0	aoga
valley	0	0	0	0	0	0	0	0	0	0	vanu
valor	0	0	0	0	0	0	1	0	0	1	toa
valuable	0	0	0	0	0	0	1	0	0	0	taua
valuation	0	0	0	0	0	0	0	0	0	0	fa'atatauga
valve	0	0	0	0	0	0	0	0	0	0	alavai
vamp	0	0	0	0	0	0	0	0	0	0	vamp
vampire	1	0	1	1	0	1	0	0	0	0	vampire
van	0	0	0	0	0	0	0	0	0	0	van
vane	0	0	0	0	0	0	0	0	0	0	vane
vanguard	0	0	0	0	0	0	1	0	0	0	pito i luma
vanilla	0	0	0	0	0	0	0	0	0	0	vanilla
vanish	0	0	0	0	0	0	0	0	1	0	mou atu
vanished	0	0	0	1	0	1	0	1	1	0	ua mou atu
vanity	0	0	0	0	0	1	0	0	0	0	fa'atauva'a
vanquish	0	0	0	0	0	0	1	0	0	0	fa'ato'ilaloina
vapor	0	0	0	0	0	0	0	0	0	0	ausa
vara	0	0	0	0	0	0	0	0	0	0	vara
variable	0	0	0	0	0	0	0	0	1	0	fesuia'i
variance	0	0	0	0	0	0	0	0	0	0	feeseesea'iga
variation	0	0	0	0	0	0	0	0	0	0	fesuiaiga
variations	0	0	0	0	0	0	0	0	0	0	fesuiaiga
varicella	0	0	1	1	0	1	0	1	0	0	varicella
varicose	0	0	0	0	0	1	0	0	0	0	varicose
varied	0	0	0	0	0	0	0	0	0	0	eseese
variegated	0	0	0	0	0	0	0	0	0	0	felanulanua'i
variety	0	0	0	0	0	0	0	0	0	0	eseese
vary	0	0	0	0	0	0	0	0	0	0	eseese
vascular	0	0	0	0	0	0	0	0	0	0	alatoto
vase	0	0	0	0	0	0	0	0	0	0	fagu
vast	0	0	0	0	0	0	0	0	0	0	tele
vat	0	0	0	0	0	0	0	0	0	0	vat
vaudeville	0	0	0	0	0	0	0	0	0	0	vaudeville
vault	0	0	0	0	0	0	0	0	0	0	vault
vaulted	0	0	0	0	0	0	0	0	0	0	vaulted
vaulting	0	0	0	0	0	0	0	0	0	0	vaulting
veal	0	0	0	0	0	0	0	1	0	1	veal
vector	0	0	0	0	0	0	0	0	0	0	vector
veer	0	0	0	1	0	0	0	0	1	0	liliu
vega	0	0	0	0	0	0	0	0	0	0	vega
vegetable	0	0	0	0	0	0	0	0	0	0	fualaau faisua
vegetarian	0	0	0	0	0	0	0	0	0	0	vegetarian
vegetarianism	0	0	0	0	0	0	0	0	0	0	fai mea'ai
vegetation	0	0	0	0	0	0	0	0	0	0	vao
vegetative	0	0	1	0	0	1	0	1	0	0	laau toto
vehement	1	0	0	1	0	1	0	0	0	0	malosi
vehicle	0	0	0	0	0	0	0	0	0	0	taavale
veil	0	0	0	0	0	0	0	0	0	0	veli
veiled	0	0	0	0	0	0	0	0	0	0	ufiufi
vein	0	0	0	0	0	0	0	0	0	0	veina
veined	0	0	0	0	0	0	0	0	0	0	veina
vellum	0	0	0	0	0	0	0	0	0	0	vellum
velocity	0	0	0	0	0	0	0	0	0	0	saoasaoa
velour	0	0	0	0	0	0	0	0	0	0	velor
velvet	0	0	0	0	0	0	1	0	0	0	veveti
velvety	0	0	0	0	0	0	1	0	0	0	evelveti
vena	0	0	0	0	0	0	0	0	0	0	vena
vendetta	1	0	0	1	0	1	0	1	0	0	taui ma sui
vendor	0	0	0	0	0	0	0	0	0	0	fa'atau
veneer	0	0	0	0	0	0	0	0	0	0	vali
venerable	0	1	0	0	1	0	1	0	0	1	mamalu
veneration	0	0	0	0	0	0	1	0	0	0	fa'aaloalo
vengeance	1	0	0	0	0	1	0	0	0	0	tauimasui
vengeful	1	0	0	1	0	1	0	0	0	0	tauimasui
venison	0	0	0	0	0	0	0	0	0	0	manumanu
venom	1	0	1	1	0	1	0	0	0	0	oona
venomous	1	0	1	1	0	1	0	0	0	0	oona
venous	0	0	0	0	0	0	0	0	0	0	venosa
vent	1	0	0	0	0	0	0	0	0	0	fa'amalo
ventilation	0	0	0	0	0	0	0	0	0	0	fa'avevela
ventilator	0	0	0	0	0	0	0	0	0	0	ventilator
ventricle	0	0	0	0	0	0	0	0	0	0	ventricle
ventricular	0	0	0	0	0	0	0	0	0	0	ventricular
venture	0	0	0	0	0	0	0	0	0	0	pisinisi
venue	0	0	0	0	0	0	0	0	0	0	nofoaga
veracity	0	1	0	0	1	0	1	0	1	1	faamaoni
veranda	0	0	0	0	0	0	0	0	0	0	veranda
verbal	0	0	0	0	0	0	0	0	0	0	tautala
verbatim	0	0	0	0	0	0	0	0	0	0	fa'aupuga
verbiage	0	0	0	0	0	0	0	0	0	0	upu tautala
verbose	0	0	0	0	0	0	0	0	0	0	talatala
verbosity	0	0	0	0	0	1	0	0	0	0	upu tautala
verdant	0	0	0	0	0	0	1	0	0	0	lanu meamata
verdict	0	0	0	1	0	0	0	0	0	0	faamasinoga
verge	0	1	0	1	0	1	0	0	0	0	pito
verification	0	0	0	0	0	0	1	0	0	1	fa'amaoniga
verified	0	0	0	0	0	0	1	0	0	1	fa'amaonia
verify	0	0	0	0	0	0	0	0	0	0	fa'amaonia
verily	0	0	0	0	0	0	1	0	0	1	e moni
veritable	0	0	0	0	0	0	1	0	0	0	moni
vermin	1	0	1	1	0	1	0	0	0	0	mea leaga
vernacular	0	0	0	0	0	0	0	0	0	0	gagana masani
vernal	0	0	0	0	1	0	1	0	0	0	vernal
veronica	0	0	0	0	0	0	0	0	0	0	veronica
versatile	0	0	0	0	0	0	0	0	0	0	fe'avea'i
versatility	0	0	0	0	0	0	0	0	0	0	agava'a
verse	0	0	0	0	0	0	0	0	0	0	fuaiupu
version	0	0	0	0	0	0	0	0	0	0	lomiga
versus	1	0	0	0	0	1	0	0	0	0	fa'afeagai
vert	0	0	0	0	0	0	0	0	0	0	vert
vertebra	0	0	0	0	0	0	0	0	0	0	vetebra
vertebral	0	0	0	0	0	0	0	0	0	0	vetebral
vertex	0	0	0	0	0	0	0	0	0	0	tumutumu
vertical	0	0	0	0	0	0	0	0	0	0	tūsa'o
vertically	0	0	0	0	0	0	0	0	0	0	tūsa'o
vertigo	0	0	0	1	0	1	0	0	0	0	vertigo
verve	0	0	0	0	0	0	1	0	0	0	vilivilita'i
vesicle	0	0	0	0	0	0	0	0	0	0	vesicle
vesicular	0	0	1	0	0	0	0	0	0	0	vesicular
vessel	0	0	0	0	0	0	0	0	0	0	vaa
vest	0	0	0	0	0	0	0	0	0	0	ofutino
vested	0	0	0	0	0	0	0	0	0	0	tuuina atu
vestibule	0	0	0	0	0	0	0	0	0	0	fa'alavalava
vestige	0	0	0	0	0	0	0	0	0	0	fa'ailoga
vet	0	0	0	0	0	0	0	0	0	0	fomai manu
veteran	0	0	0	0	0	0	1	0	0	1	tagata matutua
veterinarian	0	0	0	0	0	0	0	0	0	0	fomai manu
veto	1	0	0	0	0	1	0	0	0	0	veto
viability	0	0	0	0	0	0	0	0	0	0	olaola
viable	0	0	0	0	0	0	0	0	0	0	olaola
viaduct	0	0	0	0	0	0	0	0	0	0	alavai
vial	0	0	0	0	0	0	0	0	0	0	fagu
vibrate	0	0	0	0	0	0	0	0	0	0	tetete
vibration	0	0	0	0	0	0	0	0	0	0	vibration
vibratory	0	0	0	0	0	0	0	0	0	0	vibratory
vicar	0	0	0	0	0	0	1	0	0	1	faife'au
vicarious	0	0	0	0	0	0	0	0	0	0	sui
vice	0	0	0	0	0	1	0	0	0	0	amio leaga
vicinity	0	0	0	0	0	0	0	0	0	0	tuaoi
vicious	1	0	1	0	0	1	0	0	0	0	sauā
victim	1	0	0	1	0	1	0	1	0	0	manu'a
victimized	1	0	1	1	0	1	0	1	1	0	fa'aleagaina
victor	0	0	0	0	1	0	1	0	0	0	manumalo
victoria	0	0	0	0	0	0	0	0	0	0	victoria
victorious	0	0	0	0	1	0	1	0	0	0	manumalo
victory	0	1	0	0	1	0	1	0	0	1	manumalo
videotape	0	0	0	0	0	0	0	0	0	0	lipine vitio
vie	0	0	0	0	0	0	0	0	0	0	vie
view	0	0	0	0	0	0	0	0	0	0	va'aiga
vigil	0	1	0	0	0	0	0	0	0	0	mataala
vigilance	0	1	0	0	0	0	1	0	0	1	mataala
vigilant	0	0	0	1	0	0	1	0	0	1	mataala
vignette	0	0	0	0	0	0	0	0	0	0	fa'amatalaga
vigor	0	0	0	0	0	0	1	0	0	0	malosi
vigorous	0	0	0	0	0	0	1	0	0	1	malosi
viking	0	0	0	0	0	0	0	0	0	0	viking
villa	0	0	0	0	0	0	0	0	0	0	villa
village	0	0	0	0	0	0	0	0	0	0	nuu
villager	0	0	0	0	0	0	1	0	0	1	tagata nu'u
villain	0	0	0	1	0	1	0	0	0	0	tagata leaga
villainous	1	0	1	1	0	1	0	0	0	0	leaga
vinaigrette	0	0	0	0	0	0	0	0	0	0	uainaigrette
vindicate	1	0	0	0	0	0	0	0	0	0	fa'amaonia
vindicated	0	0	0	0	0	0	1	0	0	0	fa'amaonia
vindication	0	1	0	0	1	0	1	0	0	1	fa'amaoni
vindictive	1	0	1	0	0	1	0	0	0	0	taui ma sui
vinegar	0	0	0	0	0	0	0	0	0	0	vineka
vineyard	0	0	0	0	0	0	0	0	0	0	tovine
viola	0	0	0	0	0	0	0	0	0	0	vaiolia
violation	1	0	0	1	0	1	0	1	1	0	soliga
violence	1	0	0	1	0	1	0	1	0	0	sauaga
violent	1	0	1	1	0	1	0	0	1	0	sauā
violently	1	0	1	1	0	1	0	1	0	0	sauā
violet	0	0	0	0	0	0	0	0	0	0	viole
violin	0	0	0	0	0	0	0	0	0	0	vaiolini
violinist	0	0	0	0	0	0	0	0	0	0	ta vaiolini
viper	0	0	0	1	0	1	0	0	0	0	gata gata
virgin	0	0	0	0	0	0	1	0	0	1	taupou
virginity	0	1	0	0	0	0	1	0	0	0	taupou
virology	0	0	0	0	0	0	0	0	0	0	virology
virtual	0	0	0	0	0	0	0	0	0	0	fa'afoliga
virtually	0	0	0	0	0	0	0	0	0	0	toetoe lava
virtue	0	0	0	0	0	0	1	0	0	1	amio lelei
virtuoso	0	0	0	0	0	0	0	0	0	0	amioatua
virtuous	0	0	0	0	1	0	1	0	0	1	amio mama
virulence	1	0	0	1	0	1	0	0	0	0	fa'aleagaina
virus	0	0	0	0	0	1	0	0	0	0	vairusi
visa	0	0	0	0	0	0	0	0	0	0	visa
visage	0	0	0	0	0	0	0	0	0	0	mata
viscosity	0	0	0	0	0	0	0	0	0	0	viscosity
viscous	0	0	0	0	0	0	0	0	0	0	vivise
vise	0	0	0	0	0	0	0	0	0	0	vise
visibility	0	0	0	0	0	0	0	0	0	0	va'aiga
visible	0	0	0	0	0	0	0	0	0	0	vaaia
visibly	0	0	0	0	0	0	0	0	0	0	vaaia
vision	0	1	0	0	0	0	1	0	0	0	fa'aaliga
visionary	0	1	0	0	1	0	1	0	0	1	va'ai
visit	0	0	0	0	0	0	1	0	0	0	asiasi
visitation	0	0	0	0	0	1	0	0	0	0	asiasiga
visiting	0	0	0	0	0	0	0	0	0	0	asiasi
visitor	0	1	0	0	1	0	1	0	0	0	tagata asiasi
visor	0	1	0	0	0	0	0	0	1	0	tioata
vista	0	0	0	0	0	0	0	0	0	0	vaaiga
visual	0	0	0	0	0	0	0	0	0	0	vaaia
visualize	0	0	0	0	0	0	0	0	0	0	vaai faalemafaufau
vital	0	0	0	0	0	0	1	0	0	0	taua
vitality	0	0	0	0	1	0	1	0	0	1	malosi
vitreous	0	0	0	0	0	0	0	0	0	0	vitreous
vivacious	0	0	0	0	1	0	1	0	0	0	olaola
vivid	0	0	0	0	1	0	1	0	0	0	olaola
vixen	0	0	0	0	0	1	0	0	0	0	vixen
vocabulary	0	0	0	0	0	0	1	0	0	0	upu
vocal	0	0	0	0	0	0	0	0	0	0	leo
vocalist	0	0	0	0	0	0	0	0	0	0	leo leo
vocation	0	0	0	0	0	0	0	0	0	0	galuega
