English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Maltese Word
transposition	0	0	0	0	0	0	0	0	0	0	traspożizzjoni
transverse	0	0	0	0	0	0	0	0	0	0	trasversali
trap	0	0	0	0	0	0	0	0	0	0	nassa
trapping	0	0	0	0	0	0	0	0	0	0	insib
trappings	0	0	0	0	0	1	0	0	0	0	trappings
traps	0	0	0	0	0	1	0	0	0	0	nases
trash	0	0	1	0	0	1	0	1	0	0	żibel
trashy	0	0	1	0	0	1	0	0	0	0	trashy
traumatic	1	0	0	1	0	1	0	1	0	0	trawmatika
travail	0	0	0	0	0	1	0	0	0	0	travail
travel	0	0	0	0	0	0	0	0	0	0	l-ivvjaġġar
traveler	0	0	0	0	0	0	0	0	0	0	vjaġġatur
traveling	0	0	0	0	0	0	1	0	0	0	jivvjaġġaw
traverse	0	0	0	0	0	0	0	0	0	0	travers
travesty	0	0	1	1	0	1	0	1	0	0	travesti
trawl	0	0	0	0	0	0	0	0	0	0	xbieki tat-tkarkir
trawler	0	0	0	0	0	0	0	0	0	0	bastiment tat-tkarkir
tray	0	0	0	0	0	0	0	0	0	0	trej
treacherous	1	0	1	1	0	1	0	0	0	0	traditur
treachery	1	0	0	1	0	1	0	1	1	0	tradiment
tread	0	0	0	0	0	0	0	0	0	0	tread
treadmill	0	1	0	0	0	0	0	0	0	0	treadmill
treason	1	0	1	1	0	1	0	0	1	0	tradiment
treasure	0	1	0	0	1	0	1	0	0	1	teżor
treasurer	0	0	0	0	0	0	0	0	0	1	teżorier
treasury	0	0	0	0	0	0	0	0	0	0	teżor
treat	1	1	1	1	1	1	1	1	1	1	kura
treatise	0	0	0	0	0	0	0	0	0	0	trattat
treatment	0	0	0	0	0	0	0	0	0	0	trattament
treaty	0	0	0	0	0	0	0	0	0	0	trattat
treble	0	0	0	0	0	0	0	0	0	0	triplu
tree	1	1	1	0	1	0	1	0	1	1	siġra
trek	0	0	0	0	0	0	0	0	0	0	trek
trellis	0	0	0	0	0	0	0	0	0	0	kannizzati
tremble	0	0	0	0	0	0	0	0	0	0	tregħid
trembling	0	0	0	1	0	1	0	0	0	0	rogħda
tremendous	0	0	0	0	0	0	0	0	0	0	tremendi
tremendously	0	0	0	0	0	0	1	0	0	0	bil-kbir
tremor	1	1	0	1	0	1	0	1	0	0	rogħda
trench	0	0	0	0	0	0	0	0	0	0	trinka
trend	0	0	0	0	0	0	1	0	0	0	xejra
trending	0	0	0	0	0	0	0	0	0	0	trending
trendy	0	0	0	0	0	0	1	0	0	0	trendy
trepidation	0	1	0	1	0	1	0	0	1	0	trepidation
trespass	1	0	0	0	0	1	0	0	0	0	tkissir
triad	0	0	0	0	0	0	0	0	0	0	trijade
triangle	0	0	0	0	0	0	0	0	0	0	trijangolu
triangular	0	0	0	0	0	0	0	0	0	0	trijangolari
tribe	0	0	0	0	0	0	0	0	0	1	tribù
tribulation	0	0	0	1	0	1	0	1	0	0	tribulazzjoni
tribunal	0	1	1	1	0	1	0	0	0	1	tribunal
tribune	0	0	0	0	0	0	0	0	0	1	tribuna
tributary	0	1	0	0	0	0	1	0	0	0	tributarju
tribute	0	0	0	0	0	0	1	0	0	0	ġieħ
trick	0	0	0	0	0	1	0	0	1	0	trick
trickery	1	0	1	1	0	1	0	1	1	0	qarrieqa
trickle	0	0	0	0	0	0	0	0	0	0	tqattigħ
tricky	0	0	0	0	0	0	0	0	0	0	delikata
tricycle	0	0	0	0	0	0	0	0	0	0	triċiklu
trident	0	0	0	0	0	0	0	0	0	0	trident
trifle	0	0	0	0	0	1	0	0	0	0	trifle
trig	0	0	0	0	0	0	1	0	0	0	trig
trigger	0	0	0	0	0	0	0	0	0	0	grillu
trigonometry	0	0	0	0	0	0	0	0	0	0	trigonometrija
trillion	0	0	0	0	0	0	0	0	0	0	triljun
trim	0	0	0	0	0	0	0	0	0	0	ittrimmja
trimmer	0	0	0	0	0	0	0	0	0	0	trimmer
trimming	0	0	0	0	0	0	0	0	0	0	tirqim
trine	0	0	0	0	0	0	0	0	0	0	trine
trinity	0	0	0	0	0	0	0	0	0	0	trinità
trio	0	0	0	0	0	0	0	0	0	0	trio
trip	0	0	0	0	0	0	0	0	1	0	vjaġġ
tripartite	0	0	0	0	0	0	0	0	0	0	tripartitiku
triple	0	0	0	0	0	0	0	0	0	0	triplu
triplet	0	0	0	0	0	0	0	0	0	0	tripletta
triplicate	0	0	0	0	0	0	0	0	0	0	triplikat
tripod	0	0	0	0	0	0	0	0	0	0	tripod
tripping	1	0	0	0	0	1	0	1	0	0	tgerbib
trite	0	0	0	0	0	0	0	0	0	0	banal
tritium	0	0	0	0	0	0	0	0	0	0	tritju
triumph	0	1	0	0	1	0	1	0	0	0	trijonf
triumphant	0	1	0	0	1	0	1	0	0	1	trijonfanti
troll	1	0	0	1	0	1	0	0	0	0	troll
trolley	0	0	0	0	0	0	0	0	0	0	trolley
trombone	0	0	0	0	0	0	0	0	0	0	trombon
troop	0	0	0	0	0	0	0	0	0	0	truppa
trooper	0	0	0	0	0	0	0	0	0	0	trooper
troops	0	0	0	0	0	0	0	0	0	0	truppi
trophy	0	1	0	0	1	0	1	0	1	1	trofew
tropical	0	0	0	0	0	0	0	0	0	0	tropikali
trot	0	0	0	0	0	0	0	0	0	0	trott
troublesome	1	0	0	1	0	1	0	0	0	0	idejqek
trough	0	0	0	0	0	0	0	0	0	0	ħawt
troupe	0	0	0	0	0	0	0	0	0	0	truppa
trousers	0	0	0	0	0	0	0	0	0	0	qliezet
trout	0	0	0	0	0	0	0	0	0	0	trota
trowel	0	0	0	0	0	0	0	0	0	0	kazzolla
truce	0	0	0	0	1	0	1	0	0	1	tregwa
truck	0	0	0	0	0	0	0	0	0	1	trakk
true	0	0	0	0	1	0	1	0	0	1	veru
truism	0	0	0	0	0	0	0	0	0	0	truiżmu
trump	0	0	0	0	0	0	0	0	1	0	trump
trumpet	0	0	0	0	0	1	0	0	0	0	tromba
trumpeter	0	0	0	0	0	0	0	0	0	0	trumbetti
truncate	0	0	0	0	0	0	0	0	0	0	jonqos
truncated	0	0	0	0	0	0	0	0	0	0	maqtugħ
trundle	0	0	0	0	0	0	0	0	0	0	trundle
trunk	0	0	0	0	0	0	0	0	0	0	bagoll
truss	0	0	0	0	0	0	0	0	0	1	irfid
trust	0	0	0	0	0	0	0	0	0	1	fiduċja
trustee	0	0	0	0	0	0	0	0	0	1	trustee
trusty	0	0	0	0	0	0	1	0	0	0	fiduċja
truth	0	0	0	0	0	0	1	0	0	1	verità
truthful	0	0	0	0	0	0	0	0	0	1	veritiera
truthfulness	0	0	0	0	0	0	1	0	0	1	il-verità
tryout	0	0	0	0	0	0	0	0	0	0	prova
tub	0	0	0	0	0	0	0	0	0	0	tub
tube	0	0	0	0	0	0	0	0	0	0	tubu
tubular	0	0	0	0	0	0	0	0	0	0	tubulari
tubule	0	0	0	0	0	0	0	0	0	0	tubuli
tuck	0	0	0	0	0	0	0	0	0	0	tuck
tucker	0	0	0	0	0	0	0	0	0	0	tucker
tufted	0	0	0	0	0	0	0	0	0	0	bit-trofof
tug	0	0	0	0	0	0	0	0	0	0	irmonk
tuition	0	0	0	0	0	0	0	0	0	0	lezzjonijiet
tulip	0	0	0	0	0	0	0	0	0	0	tulipani
tumble	0	0	0	0	0	1	0	0	0	0	taqleb
tumbler	0	0	0	0	0	0	0	0	0	0	tumbler
tumor	0	0	0	1	0	1	0	0	0	0	tumur
tumour	0	0	0	1	0	1	0	1	0	0	tumur
tumult	1	0	0	1	0	1	0	0	1	0	tumult
tumultuous	1	0	0	1	0	1	0	0	0	0	tumultuous
tun	0	0	0	0	0	0	0	0	0	0	tun
tuna	0	0	0	0	0	0	0	0	0	0	tonn
tunable	0	0	0	0	0	0	0	0	0	0	tunable
tune	0	0	0	0	0	0	0	0	0	0	tixgħel
tunic	0	0	0	0	0	0	0	0	0	0	tunika
tuning	0	0	0	0	0	0	0	0	0	0	irfinar
tunnel	0	0	0	0	0	0	0	0	0	0	mina
turban	0	0	0	0	0	0	0	0	0	0	turban
turbidity	0	0	0	0	0	0	0	0	0	0	turbidità
turbine	0	0	0	0	0	0	0	0	0	0	turbina
turbulence	1	0	0	1	0	1	0	0	0	0	turbolenza
turbulent	0	0	0	1	0	1	0	0	0	0	turbulenti
turf	0	0	0	0	0	0	0	0	0	0	turf
turmeric	0	0	0	0	0	0	0	0	0	0	turmeric
turmoil	1	0	0	1	0	1	0	1	0	0	taqlib
turn	0	0	0	0	0	0	0	0	0	0	dawran
turning	0	0	0	0	0	0	0	0	0	0	tidwir
turnkey	0	0	0	0	0	0	0	0	0	0	turnkey
turnpike	0	0	0	0	0	0	0	0	0	0	turnpike
turntable	0	0	0	0	0	0	0	0	0	0	turntable
turquoise	0	0	0	0	0	0	0	0	0	0	lewn
turret	0	0	0	0	0	0	0	0	0	0	turret
turtleneck	0	0	0	0	0	0	0	0	0	0	għonq tal-fekruna
tussle	1	0	0	0	0	0	0	0	0	0	taqlib
tutelage	0	0	0	0	0	0	1	0	0	1	tutela
tutor	0	0	0	0	0	0	1	0	0	0	tutur
tweak	0	0	0	0	0	0	0	0	0	0	tweak
twelfth	0	0	0	0	0	0	0	0	0	0	it-tnax
twelve	0	0	0	0	0	0	0	0	0	0	tnax
twentieth	0	0	0	0	0	0	0	0	0	0	l-għoxrin
twenty	0	0	0	0	0	0	0	0	0	0	għoxrin
twig	0	0	0	0	0	0	0	0	0	0	friegħa
twilight	0	0	0	0	0	0	0	0	0	0	għabex
twill	0	0	0	0	0	0	0	0	0	0	djagunali
twin	0	0	0	0	0	0	1	0	0	0	tewmin
twine	0	0	0	0	0	0	0	0	0	0	spag
twinkle	0	1	0	0	1	0	1	0	0	0	twinkle
twins	0	0	0	0	0	0	0	0	0	0	tewmin
twist	0	0	0	0	0	0	0	0	0	0	twist
twisted	0	0	0	0	0	0	0	0	0	0	mibrum
twitch	0	0	0	0	0	1	0	0	0	0	twitch
twofold	0	0	0	0	0	0	0	0	0	0	doppju
tycoon	0	0	0	0	0	0	0	0	0	0	magnat
type	0	0	0	0	0	0	0	0	0	0	tip
typewriter	0	0	0	0	0	0	0	0	0	0	tajprajter
typhoon	0	0	0	1	0	1	0	0	0	0	tifun
typically	0	0	0	0	0	0	0	0	0	0	tipikament
typist	0	0	0	0	0	0	0	0	0	0	ittajpista
typography	0	0	0	0	0	0	0	0	0	0	tipografija
tyrannical	1	0	1	1	0	1	0	0	0	0	tiraniku
tyranny	0	0	0	1	0	1	0	1	0	0	tirannija
tyrant	1	0	1	1	0	1	0	1	0	0	tirann
tyre	0	0	0	0	0	0	0	0	0	0	tajer
ubiquitous	0	0	0	0	0	0	0	0	0	0	kullimkien
ubiquity	0	0	0	0	0	0	0	0	0	0	ubikwità
ugliness	0	0	1	1	0	1	0	1	0	0	ikrah
ugly	0	0	1	0	0	1	0	0	0	0	ikrah
ulcer	1	0	1	1	0	1	0	1	0	0	ulċera
ulterior	0	0	0	0	0	1	0	0	0	0	ulterjuri
ultimate	0	1	0	0	0	0	0	1	0	0	aħħari
ultimately	0	1	0	0	0	0	1	0	0	0	fl-aħħar mill-aħħar
ultimatum	1	0	0	1	0	1	0	0	0	0	ultimatum
ultimo	0	0	0	0	0	0	0	0	0	0	aħħari
ultraviolet	0	0	0	0	0	0	0	0	0	0	ultravjola
umbilical	0	0	0	0	0	0	0	0	0	0	umbilikali
umbra	0	0	0	0	0	0	0	0	0	0	umbra
umbrella	0	0	0	0	0	0	0	0	0	0	umbrella
umpire	0	0	0	0	0	0	1	0	0	1	arbitru
unabashed	0	0	0	0	0	0	0	0	0	0	bla mistħija
unabated	0	0	0	0	0	0	0	0	0	0	bla waqfien
unable	0	0	0	0	0	1	0	1	0	0	kapaċi
unacceptable	0	0	0	0	0	1	0	1	0	0	inaċċettabbli
unaccompanied	0	0	0	0	0	0	0	0	0	0	mhux akkumpanjat
unaccountable	0	1	1	0	0	1	0	1	0	1	bla kont
unacknowledged	0	0	0	0	0	0	0	1	0	0	mhux rikonoxxut
unadulterated	0	0	0	0	0	0	0	0	0	0	mhux adulterat
unaided	0	0	0	0	0	0	0	0	0	0	mingħajr għajnuna
unaltered	0	0	0	0	0	0	0	0	0	0	mhux mibdula
unambiguous	0	0	0	0	0	0	0	0	0	0	mhux ambigwu
unanimity	0	0	0	0	0	0	1	0	0	0	unanimità
unanimous	0	0	0	0	0	0	1	0	0	0	unanimu
unanimously	0	0	0	0	0	0	0	0	0	0	unanimament
unanticipated	0	0	0	0	0	0	0	0	1	0	mhux antiċipat
unapproved	0	0	0	0	0	1	0	0	0	0	mhux approvat
unarmed	0	0	0	0	0	0	0	0	0	0	mhux armati
unassisted	0	0	0	0	0	0	0	0	0	0	mingħajr għajnuna
unassuming	0	0	0	0	0	0	1	0	0	0	bla preżunzjoni
unattached	0	0	0	0	0	1	0	0	0	0	mhux imwaħħla
unattainable	1	0	0	0	0	1	0	1	0	0	ma jistax jintlaħaq
unattended	0	0	0	0	0	0	0	0	0	0	waħedhom
unattractive	0	0	1	0	0	1	0	1	0	0	mhux attraenti
unauthorized	0	0	0	0	0	1	0	0	0	0	mhux awtorizzat
unavoidable	0	0	0	0	0	1	0	0	0	0	inevitabbli
unaware	0	0	0	0	0	1	0	0	0	0	mhux konxju
unbalanced	0	0	0	0	0	0	0	0	0	0	żbilanċjat
unbearable	0	0	1	0	0	1	0	1	0	0	insopportabbli
unbeaten	0	1	0	0	1	1	1	1	1	0	bla telfa
unbelief	0	0	0	0	0	1	0	0	0	0	nuqqas ta’ twemmin
unbelievable	0	0	0	0	0	1	0	0	0	0	inkredibbli
unbiased	0	0	0	0	0	0	1	0	0	0	imparzjali
unborn	0	0	0	0	0	1	0	0	0	0	fil-ġuf
unbound	0	0	0	0	0	0	0	0	0	0	mhux marbut
unbounded	0	0	0	0	0	0	0	0	0	0	bla limitu
unbreakable	0	0	0	0	0	0	1	0	0	0	ma jinkisirx
unbridled	1	1	0	1	0	1	1	0	1	0	bla rażan
unbroken	0	0	0	0	0	0	1	0	0	1	mhux imkisser
uncanny	0	0	0	1	0	1	0	0	1	0	strambi
uncaring	1	0	1	0	0	1	0	1	0	0	bla ħsieb
uncertain	1	0	1	1	0	1	0	0	1	0	inċert
uncertainty	0	0	0	0	0	0	0	0	0	0	inċertezza
unchallenged	0	0	0	0	0	0	0	0	0	0	bla kontestazzjoni
unchangeable	0	0	0	0	0	1	0	0	0	0	ma jinbidilx
unchanged	0	0	0	0	0	0	0	0	0	0	mhux mibdula
unclaimed	0	0	0	0	0	0	0	0	0	0	mhux mitluba
uncle	0	0	0	0	0	0	0	0	0	0	ziju
unclean	0	0	1	0	0	1	0	0	0	0	mhux nadif
uncomfortable	0	0	0	0	0	1	0	0	0	0	skomda
uncommon	0	0	0	0	0	0	0	0	0	0	mhux komuni
uncommonly	0	0	0	0	0	0	0	0	0	0	mhux komuni
uncompromising	0	0	0	0	0	0	0	0	0	0	bla kompromessi
unconcerned	0	0	0	0	0	0	0	0	0	0	bla tħassib
unconfirmed	0	0	0	0	0	0	0	0	0	0	mhux ikkonfermat
unconnected	0	0	0	0	0	0	0	0	0	0	mhux konnessi
unconscionable	0	0	1	0	0	1	0	0	0	0	bla sens
unconscious	0	0	0	0	0	1	0	0	0	0	mitluf minn sensih
unconsciousness	0	0	0	0	0	0	0	0	0	0	sensih
unconstitutional	0	0	0	0	0	1	0	0	0	0	antikostituzzjonali
unconstrained	0	0	0	0	1	0	1	0	0	0	mhux kostrett
uncontested	0	0	0	0	0	0	0	0	0	0	mhux ikkontestat
uncontrollable	1	1	0	0	0	1	0	0	1	0	inkontrollabbli
uncontrolled	0	0	0	0	0	1	0	0	0	0	mhux ikkontrollat
unconventional	0	0	0	0	0	0	0	0	0	0	mhux konvenzjonali
unconvinced	0	0	0	0	0	0	0	0	0	0	mhux konvint
uncooked	0	0	0	0	0	0	0	0	0	0	mhux imsajjar
uncorrelated	0	0	0	0	0	0	0	0	0	0	mhux korrelata
uncover	0	0	0	0	0	0	0	0	1	0	tikxef
uncritical	0	0	0	0	0	0	0	0	0	0	mhux kritiku
uncut	0	0	0	0	0	0	0	0	0	0	mhux maqtugħ
undecided	0	1	0	1	0	1	0	0	0	0	indeċiż
undefined	0	0	0	0	0	0	0	0	0	0	mhux definit
undeniable	0	0	0	0	0	0	0	0	0	0	innegabbli
undercover	0	0	0	0	0	0	0	0	0	0	moħbija
undercurrent	0	0	0	0	0	0	0	0	0	0	undercurrent
underestimate	0	0	0	0	0	0	0	0	1	0	jissottovaluta
undergo	0	0	0	0	0	0	0	0	0	0	jgħaddu
undergraduate	0	0	0	0	0	0	0	0	0	0	undergraduate
underground	0	0	0	0	0	0	0	0	0	0	taħt l-art
underlie	0	0	0	0	0	0	0	0	0	0	sottostanti
underline	0	0	0	0	0	0	1	0	0	0	enfasizza
undermined	0	0	0	0	0	1	0	0	0	0	imminat
underneath	0	0	0	0	0	0	0	0	0	0	taħt
underpaid	1	0	0	0	0	1	0	1	0	0	imħallsa biżżejjed
underpants	0	0	0	0	0	0	0	0	0	0	qliezet ta’ taħt
underscore	0	0	0	0	0	0	0	0	0	0	jenfasizza
undersized	0	0	0	0	0	1	0	0	0	0	ta' daqs żgħir
understanding	0	0	0	0	0	0	1	0	0	1	fehim
understood	0	0	0	0	0	0	0	0	0	0	mifhum
undertake	0	0	0	0	0	0	0	0	0	0	jimpenja ruħu
undertaker	0	0	0	0	0	0	0	1	0	0	entertaker
undertaking	0	1	0	0	0	0	0	0	0	0	impriża
underwood	0	0	0	0	0	0	0	0	0	0	taħt l-injam
underwrite	0	0	0	0	0	0	1	0	0	1	jissottoskrivu
underwriter	0	0	0	0	0	0	0	0	0	0	underwriter
undeserved	0	0	0	0	0	0	0	0	0	0	mhux mistħoqqa
undesirable	1	0	1	1	0	1	0	1	0	0	mhux mixtieqa
undesired	0	0	0	0	0	1	0	1	0	0	mhux mixtieqa
undeveloped	0	0	0	0	0	0	0	0	0	0	mhux żviluppati
undirected	0	0	0	0	0	0	0	0	0	0	mhux dirett
undisclosed	0	1	0	0	0	0	0	0	0	0	mhux żvelat
undiscovered	0	0	0	0	0	0	0	0	1	0	mhux skoperti
undisputed	0	0	0	0	0	0	0	0	0	0	bla dubju
undisturbed	0	0	0	0	0	0	0	0	0	0	mhux disturbat
undivided	0	0	0	0	0	0	1	0	0	0	indiviż
undo	0	0	0	0	0	1	0	0	0	0	ħoll
undoing	0	0	0	0	0	0	0	0	0	0	tneħħa
undoubted	0	1	1	0	0	0	0	0	0	0	bla dubju
undress	0	0	0	0	0	0	0	0	0	0	undress
undressed	0	0	0	0	0	0	0	0	0	0	bla ilbies
undue	0	0	0	0	0	0	0	0	0	0	bla bżonn
undying	0	1	0	0	1	0	1	1	0	1	bla mewt
unearned	0	0	0	0	0	0	0	0	0	0	mhux qala
unearth	0	0	0	0	0	0	0	0	0	0	tikxef
uneasiness	0	1	0	0	0	1	0	1	0	0	inkwiet
uneasy	0	0	1	1	0	1	0	0	0	0	inċerti
uneducated	0	0	0	0	0	1	0	1	0	0	bla edukazzjoni
unemployed	0	0	0	1	0	1	0	1	0	0	qiegħda
unencumbered	0	0	0	0	0	0	0	0	0	0	bla tfixkil
unending	0	0	0	0	0	0	0	0	0	0	bla tmiem
unequal	1	0	1	1	0	1	0	1	0	0	mhux ugwali
unequalled	0	0	0	0	0	0	0	0	0	0	indaqs
unequivocal	0	0	0	0	0	0	0	0	0	1	inekwivoku
unequivocally	0	0	0	0	0	0	1	0	0	0	bla ekwivoku
uneven	0	0	0	0	0	1	0	0	0	0	irregolari
uneventful	0	0	0	0	0	0	0	0	0	0	bla avveniment
unexpected	0	1	0	1	1	1	1	0	1	0	mhux mistennija
unexpectedly	0	0	0	0	0	0	0	0	1	0	bla mistenni
unexplained	0	1	0	0	0	1	0	1	0	0	mhux spjegat
unexplored	0	0	0	0	0	0	0	0	0	0	mhux esplorati
unfailing	0	0	0	0	0	0	0	0	0	0	bla falliment
unfair	1	0	1	0	0	1	0	1	0	0	inġust
unfairness	1	0	0	0	0	1	0	1	0	0	inġustizzja
unfaithful	0	0	1	0	0	1	0	0	0	0	infidili
unfamiliar	0	0	0	0	0	0	0	0	0	0	mhux familjari
unfavorable	0	0	1	0	0	1	0	1	0	0	sfavorevoli
unfettered	0	0	0	0	0	0	0	0	0	0	bla xkiel
unfinished	0	0	0	0	0	1	0	0	0	0	mhux mitmuma
unflinching	0	0	0	0	0	0	0	0	0	0	bla waqfien
unfold	0	1	0	0	0	0	1	0	0	0	tiżvolġi
unforeseen	0	0	0	0	0	0	0	0	1	0	mhux previst
unforgiving	1	0	0	0	0	1	0	1	0	0	bla maħfer
unfortunate	0	0	0	0	0	1	0	1	0	0	sfortunati
unfriendly	1	0	1	1	0	1	0	1	0	0	mhux faċli
unfulfilled	1	1	0	0	0	1	0	1	1	0	mhux sodisfatt
unfurnished	0	0	0	0	0	1	0	0	0	0	bla għamara
ungodly	0	0	0	0	0	1	0	1	0	0	ungodly
ungrateful	1	0	1	0	0	1	0	0	0	0	ingrati
unguarded	0	0	0	0	0	0	0	0	1	0	mhux imħarsa
unhappiness	0	0	0	0	0	1	0	1	0	0	inkuntentizza
unhappy	1	0	1	0	0	1	0	1	0	0	kuntent
unharmed	0	0	0	0	0	0	0	0	0	0	bla ħsara
unhealthy	0	0	1	1	0	1	0	1	0	0	ħżiena għas-saħħa
unhindered	0	0	0	0	0	0	0	0	0	0	bla xkiel
unholy	0	0	0	1	0	1	0	0	0	0	mhux qaddis
unicorn	0	0	0	0	0	0	0	0	0	0	unicorn
unification	0	1	0	0	1	0	1	0	0	1	unifikazzjoni
uniform	0	0	0	0	0	0	0	0	0	0	uniformi
uniformity	0	0	0	0	0	0	0	0	0	0	uniformità
uniformly	0	0	0	0	0	0	1	0	0	0	uniformi
unimaginable	0	0	0	0	0	1	1	0	1	0	inkonċepibbli
unimportant	0	0	0	0	0	1	0	1	0	0	mhux importanti
unimpressed	0	0	0	0	0	1	0	0	0	0	mhux impressjonat
unimproved	0	0	0	0	0	1	0	0	0	0	mhux imtejba
uninfected	0	0	0	0	0	0	1	0	0	0	mhux infettat
uninformed	0	0	0	0	0	1	0	0	0	0	mhux infurmat
uninhabited	0	0	0	0	0	0	0	0	0	0	diżabitati
uninitiated	0	0	0	0	0	1	0	0	0	0	mhux mibdija
uninspired	0	0	0	0	0	1	0	1	0	0	bla ispirazzjoni
unintelligible	0	0	0	0	0	1	0	0	0	0	inkomprensibbli
unintended	0	0	0	0	0	0	0	0	1	0	mhux intenzjonat
unintentional	0	0	0	0	0	0	0	0	1	0	mhux intenzjonat
unintentionally	0	0	0	0	0	1	0	0	1	0	bla ħsieb
uninterested	0	0	0	0	0	1	0	1	0	0	mhux interessat
uninteresting	0	0	0	0	0	1	0	1	0	0	mhux interessanti
uninterrupted	0	0	0	0	0	0	0	0	0	0	bla interruzzjoni
uninvited	0	0	0	0	0	0	0	1	0	0	mhux mistiedna
union	0	0	0	0	0	0	0	0	0	0	unjoni
unique	0	0	0	0	0	0	1	0	1	0	uniku
unison	0	0	0	0	0	0	1	0	0	0	unison
unit	0	0	0	0	0	0	0	0	0	0	unità
unitary	0	0	0	0	0	0	1	0	0	0	unitarju
unite	0	0	0	0	0	0	0	0	0	0	għaqqad
united	0	0	0	0	0	0	1	0	0	1	magħqudin
unity	0	0	0	0	0	0	1	0	0	1	għaqda
universal	0	0	0	0	0	0	0	0	0	0	universali
universality	0	0	0	0	0	0	0	0	0	0	universalità
universe	0	0	0	0	0	0	0	0	0	0	univers
university	0	1	0	0	0	0	1	0	0	0	università
unjust	1	0	0	0	0	1	0	0	0	0	inġusti
unjustifiable	1	0	1	1	0	1	0	0	0	0	inġustifikabbli
unjustified	0	0	0	0	0	1	0	0	0	0	mhux ġustifikat
unkind	1	0	1	1	0	1	0	1	0	0	bla qalb tajba
unknowable	0	0	0	0	0	0	0	0	0	0	mhux magħruf
unknown	0	1	0	1	0	1	0	0	0	0	mhux magħruf
unlawful	1	0	1	1	0	1	0	1	0	0	illegali
unleash	0	0	0	0	0	0	0	0	0	0	rilaxx
unlicensed	0	0	0	0	0	1	0	0	0	0	bla liċenzja
unlike	0	0	0	0	0	0	0	0	0	0	b'differenza
unlimited	0	0	0	0	0	0	1	0	0	0	illimitat
unload	0	0	0	0	0	0	0	0	0	0	ħatt
unloaded	0	0	0	0	0	0	0	0	0	0	ħatt
unlock	0	0	0	0	0	0	0	0	0	0	nisfruttaw
unlucky	1	0	1	1	0	1	0	1	0	0	sfortunati
unmanageable	0	0	1	0	0	1	0	0	0	0	inmaniġġabbli
unmarked	0	0	0	0	0	0	0	0	0	0	mhux immarkat
unmarried	0	0	0	0	0	0	0	0	0	0	mhux miżżewweġ
unmask	0	0	0	0	0	0	0	0	0	0	iħoll il-maskra
unmatched	0	0	0	0	0	0	0	0	0	0	mhux imqabbla
unmistakable	0	0	0	0	0	0	0	0	0	0	inequivocabbli
unmitigated	0	0	0	0	0	0	0	0	0	0	bla mitigazzjoni
unmoved	0	0	0	0	0	0	0	0	0	0	bla ċaqliq
unnamed	0	0	0	0	0	0	0	0	0	0	bla isem
unnatural	0	0	1	1	0	1	0	0	0	0	mhux naturali
unnecessary	0	0	0	0	0	0	0	0	0	0	bla bżonn
unneeded	0	0	0	0	0	0	0	0	0	0	bla bżonn
unnoticed	0	0	0	0	0	0	0	0	0	0	inosservati
unnumbered	0	0	0	0	0	0	0	0	0	0	bla numru
unobserved	0	0	0	0	0	0	0	0	0	0	mhux osservati
unobstructed	0	0	0	0	0	0	0	0	0	0	bla xkiel
unobtrusive	0	0	0	0	0	0	0	0	0	0	ma jgħaqqadx
unoccupied	0	0	0	0	0	0	0	0	0	0	mhux okkupat
unofficial	0	0	0	0	0	1	0	0	0	0	mhux uffiċjali
unopened	0	0	0	0	0	0	0	0	0	0	mhux miftuħ
unopposed	0	0	0	0	0	0	0	0	0	0	bla oppożizzjoni
unordered	0	0	0	0	0	0	0	0	0	0	mhux ordnat
unorganized	0	0	0	0	0	0	0	0	0	0	mhux organizzati
unorthodox	0	0	0	0	0	0	0	0	0	0	mhux ortodoss
unpack	0	0	0	0	0	0	0	0	0	0	neħħi l-pakkett
unpaid	1	0	0	0	0	1	0	1	0	0	mhux imħallsa
unpleasant	0	0	1	0	0	1	0	1	0	0	spjaċevoli
unpopular	0	0	1	0	0	1	0	1	0	0	mhux popolari
unprecedented	0	0	0	0	0	0	0	0	1	0	bla preċedent
unpredictable	0	0	0	0	0	1	0	0	1	0	imprevedibbli
unprepared	0	0	0	0	0	1	0	0	0	0	mhux ippreparat
unpretentious	0	0	0	0	0	0	1	0	0	0	bla pretenzjoni
unproductive	0	0	0	0	0	1	0	0	0	0	mhux produttiv
unprofitable	0	0	0	0	0	1	0	0	0	0	mhux profittabbli
unprotected	0	0	0	0	0	1	0	0	0	0	mhux protett
unproven	0	0	0	0	0	0	0	0	0	0	mhux ippruvat
unpublished	0	1	0	0	0	1	0	1	0	0	mhux ippubblikat
unquestionable	0	0	0	0	0	0	1	0	0	1	bla dubju
unquestionably	0	0	0	0	0	0	1	0	0	1	bla dubju
unquestioned	0	0	0	0	0	0	1	0	0	1	bla dubju
unread	0	0	0	0	0	0	0	0	0	0	mhux moqrija
unreal	0	0	0	0	0	0	0	0	0	0	irreali
unrealistic	0	0	0	0	0	0	0	0	0	0	mhux realistiku
unrecorded	0	0	0	0	0	0	0	0	0	0	mhux irreġistrat
unregistered	0	0	0	0	0	0	0	0	0	0	mhux irreġistrat
unregulated	0	0	0	0	0	0	0	0	0	0	mhux regolat
unrelated	0	0	0	0	0	0	0	0	0	0	mhux relatati
unrelenting	0	0	0	0	0	0	0	0	0	0	bla waqfien
