English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hmong Word
solitary	0	0	0	0	0	0	0	0	0	0	nyob ib leeg
solitude	0	0	0	0	0	0	0	0	0	0	kev nyob ntsiag to
solo	0	0	0	0	0	0	0	0	0	0	solo
solubility	0	0	0	0	0	0	0	0	0	0	solubility
soluble	0	0	0	0	0	0	0	0	0	0	soluble
solution	0	0	0	0	0	0	1	0	0	0	daws
solve	0	0	0	0	0	0	0	0	0	0	daws
solvency	0	0	0	0	0	0	1	0	0	0	kev daws teeb meem
solvent	0	0	0	0	0	0	0	0	0	0	kuab tshuaj
somatic	0	0	0	0	0	1	0	0	1	0	somatic
somber	0	0	0	0	0	1	0	1	0	0	tsis tsaug zog
son	0	0	0	0	0	0	0	0	0	0	tus tub
sonar	0	1	0	0	0	0	1	0	0	0	sonar
sonata	0	0	0	0	0	0	1	0	0	0	sonata
song	0	0	0	0	0	0	0	0	0	0	nkauj
sonnet	0	0	0	0	1	0	1	1	0	0	sonnet
sonorous	0	0	0	0	1	0	1	0	0	0	sonorous
soot	0	0	1	0	0	1	0	0	0	0	soot
soothe	0	0	0	0	0	0	1	0	0	0	soothe
soothing	0	0	0	0	1	0	1	0	0	1	soothing
sophomore	0	0	0	0	0	0	0	0	0	0	kawm ntawv qib siab
soprano	0	0	0	0	0	0	0	0	0	0	soprano
sorcerer	0	0	0	0	0	0	0	0	0	0	ua khawv koob
sorcery	0	1	0	1	0	1	0	0	1	0	khawv koob
sordid	1	0	1	1	0	1	0	1	0	0	sordid
sore	1	0	0	0	0	1	0	1	0	0	mob
sorely	0	0	0	0	0	1	0	1	0	0	mob heev
soreness	0	0	1	0	0	1	0	1	0	0	mob
sorghum	0	0	0	0	0	0	0	0	0	0	sorghum
sorority	0	0	0	0	0	0	0	0	0	0	kev nyuaj siab
sorrow	0	0	0	1	0	1	0	1	0	0	kev tu siab
sorrowful	0	0	0	0	0	1	0	1	0	0	kev nyuaj siab
sort	0	0	0	0	0	0	0	0	0	0	xaiv
sorter	0	0	0	0	0	0	1	0	0	0	tus txheej txheem
sortie	0	0	0	1	0	1	0	0	0	0	yam
sorting	0	0	0	0	0	0	0	0	0	0	kev xaiv
sou	0	0	0	0	0	0	0	0	0	0	suav
soulless	0	0	1	1	0	1	0	1	0	0	sab ntsuj plig
soulmate	0	0	0	1	0	1	0	0	0	0	tus ntsuj plig
sound	0	0	0	0	0	0	0	0	0	0	suab
sounding	0	0	0	0	0	0	0	0	0	0	suab
soundness	0	1	0	0	1	0	1	0	0	1	suab nrov
soup	0	0	0	0	0	0	1	0	0	0	kua zaub
sour	0	0	1	0	0	1	0	0	0	0	qaub
source	0	0	0	0	0	0	0	0	0	0	qhov chaw
souvenir	0	0	0	0	0	0	0	0	0	0	khoom plig
sovereign	0	0	0	0	0	0	0	0	0	1	kav teb chaws
sovereignty	0	0	0	0	0	0	0	0	0	0	kev ywj pheej
sow	0	0	0	0	0	0	0	0	0	0	tseb
spa	0	1	0	0	1	0	1	0	1	1	spa
space	0	0	0	0	0	0	0	0	0	0	qhov chaw
spacious	0	0	0	0	0	0	1	0	0	0	dav
spade	0	0	0	0	0	0	0	0	0	0	spade
span	0	0	0	0	0	0	0	0	0	0	ncua
spaniel	0	0	0	0	1	0	1	0	0	1	spaniel
spank	1	0	0	1	0	1	0	1	0	0	spank
spanking	1	0	0	0	0	0	0	0	0	0	ntaus
spar	0	0	0	0	0	0	0	0	0	0	spar
spare	0	0	0	0	0	0	0	0	0	0	khoom seem
sparingly	0	0	0	0	0	0	0	0	0	0	me ntsis
spark	0	0	0	0	0	0	0	0	0	0	spark
sparkle	0	1	0	0	1	0	1	0	1	0	sparkle
sparring	0	0	0	0	0	0	0	0	0	0	sparring
sparse	0	0	0	0	0	0	0	0	0	0	nyias
spasm	0	0	0	1	0	1	0	0	0	0	spasm
spat	1	0	0	0	0	1	0	0	0	0	nplawm
spatula	0	0	0	0	0	0	0	0	0	0	spatula
spawn	0	0	0	0	0	0	0	0	0	0	qev
speaker	0	0	0	0	0	0	0	0	0	0	tus hais lus
speaking	0	0	0	0	0	0	0	0	0	0	hais lus
spear	1	1	0	1	0	1	0	0	0	0	hmuv
special	0	0	0	0	1	0	1	0	0	0	tshwj xeeb
specialist	0	0	0	0	0	0	0	0	0	1	tus kws tshaj lij
speciality	0	0	0	0	0	0	0	0	0	0	tshwj xeeb
specialize	0	0	0	0	0	0	0	0	0	1	tshwj xeeb
specially	0	0	0	0	0	0	0	0	0	0	tshwj xeeb
specie	0	0	0	0	0	0	1	0	0	0	hom
species	0	0	0	0	0	0	0	0	0	0	hom
specific	0	0	0	0	0	0	0	0	0	0	tshwj xeeb
specification	0	0	0	0	0	0	0	0	0	0	specification
specimen	0	0	0	0	0	0	0	0	0	0	qauv
speck	0	0	1	0	0	1	0	0	0	0	speck
speckled	0	0	0	0	0	0	0	0	0	0	ua pob
specs	0	0	0	0	0	0	0	0	0	0	specs
spectacle	0	0	0	0	0	1	1	0	0	0	tsom iav
spectacles	0	0	0	0	0	0	0	0	0	0	tsom iav
spectacular	0	1	0	0	0	0	0	0	1	0	zoo kawg li
spectator	0	0	0	0	0	0	0	0	0	0	tus saib
specter	0	0	0	1	0	1	0	1	0	0	saib
spectral	0	0	0	0	0	1	0	0	0	0	spectral
spectrometer	0	0	0	0	0	0	0	0	0	0	spectrometer
spectrophotometer	0	0	0	0	0	0	0	0	0	0	spectrophotometer
spectroscopy	0	0	0	0	0	0	0	0	0	0	spectroscopy
spectrum	0	0	0	0	0	0	0	0	0	0	spectrum
speculate	0	0	0	0	0	0	0	0	0	0	kwv yees
speculation	0	0	0	1	0	1	0	1	0	0	kev kwv yees
speculative	0	1	0	0	0	0	0	0	0	0	kwv yees
speculum	0	0	0	0	0	0	0	0	0	0	speculum
speech	0	0	0	0	0	0	1	0	0	0	lus
speechless	0	0	0	0	0	0	0	0	0	0	tsis hais lus
speed	0	0	0	0	0	0	0	0	0	0	ceev
speedily	0	0	0	0	0	0	0	0	0	0	ceev ceev
speedometer	0	0	0	0	0	0	0	0	0	0	speedometer
speedway	0	0	0	0	0	0	0	0	0	0	txoj kev ceev
speedy	0	0	0	0	0	0	1	0	0	0	ceev ceev
spellbound	0	0	0	0	0	0	0	0	0	0	spellbound
spelling	0	0	0	0	0	0	1	0	0	0	sau ntawv
spencer	0	0	0	0	0	0	0	0	0	0	spencer
spend	0	0	0	0	0	0	0	0	0	0	siv
spent	0	0	0	0	0	1	0	0	0	0	siv
sperm	0	0	0	0	0	0	0	0	0	0	phev
spew	0	0	1	0	0	0	0	0	0	0	spew
sphere	0	0	0	0	0	0	0	0	0	0	kheej kheej
spherical	0	0	0	0	0	0	0	0	0	0	kheej kheej
sphinx	0	0	0	0	0	0	0	0	0	0	sphinx
spice	0	0	0	0	0	0	1	0	0	0	txuj lom
spicy	0	0	0	0	0	0	0	0	0	0	ntsim
spider	0	0	1	1	0	0	0	0	0	0	kab laug sab
spigot	0	0	0	0	0	0	0	0	0	0	tus npua
spike	0	0	0	1	0	0	0	0	0	0	ntsia hlau loj
spiked	0	0	0	0	0	0	0	0	0	0	ua npaws
spiky	0	0	0	0	0	0	0	0	0	0	spiky
spill	0	0	0	0	0	0	0	0	0	0	nchuav
spin	0	0	0	0	0	0	0	0	0	0	kiv
spinal	0	0	0	0	0	0	0	0	0	0	qaum
spindle	0	0	0	0	0	0	0	0	0	0	spindle
spine	1	0	0	0	0	1	1	0	0	0	qaum
spinning	0	0	0	0	0	0	0	0	0	0	kiv
spinster	0	0	0	1	0	1	0	1	0	0	spinster
spiny	0	0	0	0	0	0	0	0	0	0	spiny
spiral	0	0	0	0	0	0	0	0	0	0	kauv
spire	0	0	0	0	0	0	0	0	0	0	spire
spirit	0	0	0	0	0	0	1	0	0	0	ntsuj plig
spirits	0	1	0	0	1	0	1	0	1	0	ntsuj plig
spiritual	0	0	0	0	0	0	0	0	0	0	sab ntsuj plig
spirituality	0	0	0	0	0	0	0	0	0	0	sab ntsuj plig
spit	0	0	1	0	0	0	0	0	0	0	ntov
spite	1	0	0	0	0	1	0	0	0	0	ntxhov siab
spiteful	1	0	0	0	0	1	0	0	0	0	siab phem
splash	0	0	0	0	0	0	0	0	1	0	txaws
spleen	0	0	0	0	0	0	0	0	0	0	tus po
splendid	0	0	0	0	1	0	1	0	1	0	zoo nkauj
splendor	0	1	0	0	1	0	1	0	1	0	kev zoo nkauj
splice	0	0	0	0	0	0	0	0	0	0	sib txuas
spline	0	0	0	0	0	0	0	0	0	0	spline
splint	0	0	0	0	0	0	0	0	0	0	daim ntaub
splinter	0	0	0	0	0	1	0	0	0	0	splinter
split	0	0	0	0	0	1	0	0	0	0	cais
splitting	0	0	0	0	0	1	0	1	0	0	kev sib cais
splurge	0	0	0	0	0	0	0	0	0	0	splurge
spoil	0	0	1	0	0	1	0	0	0	0	lwj
spoiler	0	0	0	0	0	1	0	1	0	0	spoiler
spoiling	0	0	0	0	0	0	0	0	0	0	lwj
spoke	0	0	0	0	0	1	0	0	0	0	hais lus
spoken	0	0	0	0	0	0	0	0	0	0	hais lus
spokesman	0	0	0	0	0	0	0	0	0	1	tus cev lus
sponge	0	0	0	0	0	1	0	0	0	0	daim txhuam cev
spongy	0	0	0	0	0	0	0	0	0	0	spongy
sponsor	0	0	0	0	0	0	1	0	0	1	tus txhawb nqa
sponsorship	0	0	0	0	0	0	0	0	0	0	kev txhawb nqa
spoof	0	0	0	0	0	0	0	0	0	0	cuav
spook	0	0	0	1	0	1	0	0	0	0	spook
spoon	0	0	0	0	0	0	0	0	0	0	diav
spoonful	0	0	0	0	0	0	0	0	0	0	diav
sporadic	0	0	0	0	0	0	0	0	0	0	tsis pom kev
spore	0	0	0	0	0	0	0	0	0	0	spore
sport	0	0	0	0	0	0	0	0	0	0	kev ua si nawv
sporting	0	0	0	0	0	0	0	0	0	0	kev ua kis las
sports	0	0	0	0	0	0	0	0	0	0	kev ua si
sportsman	0	0	0	0	0	0	0	0	0	0	tus neeg ncaws pob
spot	0	0	0	0	0	0	0	0	0	0	chaw
spotless	0	0	0	0	0	0	1	0	0	1	tsis hnov tsw
spotted	0	0	0	0	0	0	0	0	0	0	pom
spotty	0	0	0	0	0	0	0	0	0	0	tsis pom kev
spousal	0	0	0	0	0	0	0	0	0	0	tus txij nkawm
spouse	0	0	0	0	1	0	1	0	0	1	tus txij nkawm
spout	0	0	0	0	0	0	0	0	0	0	spout
sprain	0	0	0	0	0	1	0	1	0	0	txhav
sprawl	0	0	0	0	0	0	0	0	0	0	sprawl
spray	0	0	0	0	0	0	0	0	0	0	tshuaj tsuag
spread	0	0	0	0	0	0	0	0	0	0	kis mus
spree	0	0	0	0	0	1	0	0	0	0	kev lom zem
sprinkling	0	0	0	0	0	0	0	0	0	0	sprinkling
sprite	0	0	0	1	0	1	0	0	0	0	sprite
sprout	0	0	0	0	0	0	0	0	0	0	tawg
spruce	0	0	0	0	0	0	1	0	0	0	spruce
spur	0	0	0	1	0	0	0	0	0	0	spur
spurious	0	0	1	0	0	1	0	0	0	0	spurious
spurred	0	0	0	0	0	0	0	0	0	0	txhawb siab
spurt	0	0	0	0	0	0	0	0	0	0	spurt
spy	0	0	0	0	0	0	0	0	0	0	neeg soj xyuas
squad	0	0	0	0	0	0	0	0	0	0	pawg
squadron	0	0	0	0	0	0	0	0	0	0	tub rog
squall	0	0	0	1	0	1	0	1	0	0	squall
squamous	0	0	0	0	0	0	0	0	0	0	squamous
square	0	0	0	0	0	0	0	0	0	0	square
squat	0	0	0	0	0	0	0	0	0	0	squat
squatter	0	0	0	0	0	1	0	0	0	0	squatter
squeak	0	0	0	0	0	0	0	0	0	0	squeak
squeal	0	0	0	0	0	0	0	0	0	0	squeal
squeamish	0	0	1	1	0	1	0	0	0	0	squeamish
squeeze	0	0	0	0	0	0	0	0	0	0	nyem
squeezing	0	0	0	0	0	0	0	0	0	0	nyem
squelch	1	0	1	0	0	1	0	0	0	0	squelch
squint	0	0	0	0	0	0	0	0	0	0	squint
squire	0	0	0	0	0	0	0	0	0	0	squire
squirm	0	0	1	0	0	1	0	0	0	0	squirm
squirrel	0	0	0	0	0	0	0	0	0	0	squirrel
squirt	0	0	0	0	0	0	0	0	0	0	squirt
stab	1	0	0	1	0	1	0	1	1	0	stab
stability	0	0	0	0	0	0	0	0	0	0	ruaj khov
stable	0	0	0	0	0	0	1	0	0	1	ruaj khov
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	pawg
staff	0	0	0	0	0	0	0	0	0	0	cov neeg ua haujlwm
stag	0	0	0	0	0	0	0	0	0	0	stag
stage	0	0	0	0	0	0	0	0	0	0	theem
stagger	0	0	0	0	0	0	0	0	1	0	stagger
staggering	0	0	0	0	0	1	0	0	0	0	staggering
stagnant	0	0	0	0	0	1	0	1	0	0	tsis khov
stagnation	0	0	0	0	0	0	0	0	0	0	stagnation
staid	0	0	0	0	0	0	0	0	0	0	nyob
stain	0	0	1	0	0	1	0	0	0	0	stain
stainless	0	0	0	0	0	0	1	0	0	0	stainless
stair	0	0	0	0	0	0	0	0	0	0	ntaiv
staircase	0	0	0	0	0	0	0	0	0	0	ntaiv
stairway	0	0	0	0	0	0	0	0	0	0	ntaiv
stake	0	0	0	0	0	0	0	0	0	0	ceg txheem ntseeg
stale	0	0	0	0	0	1	0	0	0	0	stale
stalemate	1	0	1	0	0	0	0	0	0	0	ua tsis taus pa
stalk	0	0	0	1	0	1	0	0	0	0	nqa
stall	0	0	1	0	0	0	0	0	0	0	rooj
stallion	0	0	0	0	0	0	1	0	0	0	maum
stalls	0	0	0	0	0	0	0	0	0	0	cov khw
stalwart	0	0	0	0	0	0	1	0	0	0	stalwart
stamina	0	0	0	0	0	0	1	0	0	1	lub zog
stamp	0	0	0	0	0	0	0	0	0	0	stamp
stand	0	0	0	0	0	0	0	0	0	0	sawv
standard	0	0	0	0	0	0	0	0	0	0	txheem
standardize	0	0	0	0	0	0	0	0	0	0	txheem
standing	0	0	0	0	0	0	1	0	0	0	sawv
standoff	1	0	0	1	0	1	0	0	0	0	sawv ntsug
standpoint	0	0	0	0	0	0	0	0	0	0	qhov muag pom
standstill	1	0	0	0	0	1	0	0	0	0	sawv ntsug
stanza	0	0	0	0	0	0	0	0	0	0	lus
staple	0	0	0	0	0	0	0	0	0	0	staple
star	0	1	0	0	1	0	1	0	0	1	hnub qub
starboard	0	0	0	0	0	0	0	0	0	0	lub hnub qub
starch	0	0	0	0	0	0	0	0	0	0	hmoov nplej
stare	0	0	0	0	0	0	0	0	0	0	ntsia
staring	0	0	0	0	0	1	0	0	0	0	ntsia
stark	0	0	0	0	0	1	0	0	0	1	stark
starlight	0	0	0	0	0	0	1	0	0	0	lub hnub qub
starry	0	1	0	0	1	0	1	0	0	0	hnub qub
stars	0	0	0	0	0	0	0	0	0	0	hnub qub
start	0	1	0	0	0	0	0	0	0	0	pib
startle	0	0	0	1	0	1	0	0	1	0	xav tsis thoob
startling	0	0	0	0	0	0	0	0	1	0	xav tsis thoob
starvation	0	0	0	1	0	1	0	1	0	0	kev tshaib kev nqhis
starved	0	0	0	0	0	1	0	0	0	0	tshaib plab
starving	0	0	0	0	0	1	0	0	0	0	tshaib plab
state	0	0	0	0	0	0	0	0	0	0	xeev
stately	0	0	0	0	0	0	1	0	0	0	zoo heev
statement	0	0	0	0	0	0	1	0	0	1	nqe lus
stateroom	0	0	0	0	0	0	0	0	0	0	chav xeev
statesman	0	0	0	0	0	0	0	0	0	0	lub xeev
static	0	0	0	0	0	0	0	0	0	0	zoo li qub
statics	0	0	0	0	0	0	0	0	0	0	statics
station	0	0	0	0	0	0	0	0	0	0	chaw nres tsheb
stationary	0	0	0	0	0	1	0	0	0	0	nyob ruaj ruaj
stationery	0	0	0	0	0	0	0	0	0	0	khoom siv
statistical	0	0	0	0	0	0	0	0	0	1	txheeb cais
statistician	0	0	0	0	0	0	0	0	0	0	tus neeg txheeb cais
stator	0	0	0	0	0	0	0	0	0	0	stator
statuary	0	0	0	0	0	0	0	0	0	0	xwm txheej
statue	0	0	0	0	0	0	1	0	0	0	pej thuam
statuette	0	0	0	0	0	0	0	0	0	0	pej thuam
stature	0	0	0	0	0	0	0	0	0	0	siab loj
status	0	0	0	0	0	0	1	0	0	0	xwm txheej
statute	0	0	0	0	0	0	0	0	0	0	txoj cai
statutory	0	0	0	0	0	0	0	0	0	0	txoj cai
staunch	0	0	0	0	0	0	1	0	0	0	ruaj khov
stave	0	0	0	0	0	1	0	0	0	0	tuav
stay	0	0	0	0	0	0	0	0	0	0	nyob
stayed	0	0	0	0	0	0	0	0	0	0	nyob
stays	0	0	0	0	0	0	0	0	0	0	nyob
stead	0	0	0	0	0	0	0	0	0	0	hloov
steadfast	0	0	0	0	0	0	1	0	0	1	khov kho
steady	0	0	0	0	0	0	0	0	1	1	khov kho
steal	1	0	0	1	0	1	0	1	0	0	nyiag
stealing	0	0	1	1	0	1	0	0	0	0	nyiag
stealth	0	0	0	0	0	0	0	0	1	0	nyiag
stealthily	0	0	0	0	0	0	0	0	1	0	luag ntxhi
stealthy	0	1	0	1	0	1	0	0	1	0	neeg vwm
steamboat	0	0	0	0	0	0	0	0	0	0	lub nkoj
steamer	0	0	0	0	0	0	0	0	0	0	steamer
steamroller	0	0	0	0	0	0	0	0	0	0	steamroller
steamship	0	0	0	0	0	0	0	0	0	0	steamship
steamy	0	0	0	0	0	0	0	0	0	0	steamy
steel	0	0	0	0	0	0	0	0	0	0	hlau
steep	0	0	0	0	0	0	0	0	0	0	ntxhab
steeple	0	0	0	0	0	0	0	0	0	0	muaj zog
steer	0	0	0	0	0	0	0	0	0	0	coj
stellar	0	0	0	0	0	0	1	0	0	0	hnub qub
stem	0	0	0	0	0	0	0	0	0	0	qia
stench	0	0	0	0	0	0	0	0	0	0	ntxhiab tsw
stencil	0	0	0	0	0	0	0	0	0	0	stencil
step	0	0	0	0	0	0	0	0	0	0	kauj ruam
steppe	0	0	0	0	0	0	0	0	0	0	steppe
steps	0	0	0	0	0	0	0	0	0	0	cov kauj ruam
stereoscopic	0	0	0	0	0	0	0	0	0	0	stereoscopic
stereotype	0	0	0	0	0	1	0	0	0	0	stereotype
stereotyped	0	0	0	0	0	1	0	0	0	0	stereotyped
sterile	0	0	0	0	0	1	0	1	0	0	tsis muaj menyuam
sterility	0	0	0	0	0	1	0	0	0	0	tsis muaj menyuam
sterling	1	1	0	0	1	1	1	0	0	1	sterling
stern	0	0	0	0	0	1	0	0	0	0	stern
stethoscope	0	0	0	0	0	0	0	0	0	0	stethoscope
stew	0	0	0	0	0	0	0	0	0	0	stew
steward	0	0	0	0	0	0	1	0	0	1	tus saib xyuas
stewardship	0	0	0	0	0	0	0	0	0	0	kev tswj hwm
stick	0	0	0	0	0	0	0	0	0	0	stick
sticking	0	0	0	0	0	0	0	0	0	0	nplaum
sticky	0	0	1	0	0	0	0	0	0	0	nplaum
stiff	0	0	0	0	0	1	0	0	0	0	tawv
stiffen	0	0	0	0	0	0	0	0	0	0	tawv
stiffness	0	0	0	0	0	1	0	0	0	0	tawv
stifle	0	0	0	0	0	1	0	0	0	0	tawv
stifled	1	0	0	1	0	1	0	1	0	0	ua nruj
stifling	0	0	0	0	0	0	0	0	0	0	stifling
stigma	1	0	1	1	0	1	0	1	0	0	qias neeg
stile	0	0	0	0	0	0	0	0	0	0	stile
stiletto	0	0	0	0	0	0	0	0	0	0	stiletto
stillborn	0	0	0	0	0	1	0	1	0	0	yug
stillness	0	0	0	1	0	0	1	1	0	0	kev nyob ntsiag to
stilts	0	0	0	0	0	0	0	0	0	0	stilts
stimulant	0	0	0	0	0	0	0	0	0	0	stimulant
stimulation	0	0	0	0	0	0	0	0	0	0	kev txhawb nqa
stimulus	0	0	0	0	0	0	0	0	0	0	kev txhawb nqa
sting	1	0	0	1	0	1	0	0	0	0	sting
stinging	0	0	0	0	0	1	0	0	0	0	txhav
stingy	1	0	1	1	0	1	0	1	0	0	qias neeg
stink	0	0	1	0	0	1	0	0	0	0	qias neeg
stinking	0	0	1	0	0	1	0	0	0	0	qias neeg
stint	0	0	0	1	0	1	0	1	0	0	stint
stipulate	0	0	0	0	0	0	0	0	0	0	qhia
stipulation	0	0	0	0	0	0	0	0	0	0	kev cai
stir	0	0	0	0	0	0	0	0	0	0	do
stirring	0	0	0	0	0	0	0	0	0	0	nplawm
stitch	0	0	0	0	0	0	0	0	0	0	xaws
stock	0	0	0	0	0	0	0	0	0	0	Tshuag
stockbroker	0	0	0	0	0	0	0	0	0	0	stockbroker
stocking	0	0	0	0	0	0	0	0	0	0	stocking
stocks	0	0	0	0	0	1	0	0	0	0	cov khoom lag luam
stole	0	0	0	0	0	0	0	0	0	0	nyiag
stolen	1	0	0	0	0	1	0	0	0	0	nyiag
stomach	0	0	1	0	0	0	0	0	0	0	plab
stone	1	0	0	0	0	1	0	0	0	0	pob zeb
stoned	0	0	0	0	0	1	0	0	0	0	pob zeb
stoneware	0	0	0	0	0	0	0	0	0	0	stoneware
stony	0	0	0	0	0	0	0	0	0	0	pob zeb
stool	0	0	0	0	0	0	0	0	0	0	quav
stools	0	0	1	0	0	1	0	0	0	0	cov quav
stoop	0	0	0	0	0	0	0	0	0	0	tuav
stop	0	0	0	0	0	0	0	0	0	0	nres
stoppage	0	0	0	0	0	1	0	0	0	0	nres
stopper	0	0	0	0	0	0	0	0	0	0	nres
stopping	0	0	0	0	0	0	0	0	0	0	nres
stopwatch	0	0	0	0	0	0	0	0	0	0	stopwatch
storage	0	0	0	0	0	0	0	0	0	0	khaws cia
store	0	1	0	0	0	0	1	0	0	0	khw
storehouse	0	0	0	0	0	0	0	0	0	0	tsev khaws khoom
storing	0	0	0	0	0	0	0	0	0	0	khaws cia
storm	1	0	0	0	0	1	0	0	0	0	cua daj cua dub
storming	1	0	0	0	0	0	0	0	0	0	cua daj cua dub
stormy	0	0	0	1	0	1	0	0	0	0	cua daj cua dub
story	0	0	0	0	0	0	0	0	0	0	dab neeg
stout	0	0	0	0	0	0	0	0	0	0	tawv
stove	0	0	0	0	0	0	0	0	0	0	qhov cub
stow	0	0	0	0	0	0	0	0	0	0	stow
straddle	0	0	0	0	0	0	0	0	0	0	taug kev
straighten	0	0	0	0	0	0	0	0	0	0	ncaj
straightforward	0	0	0	0	0	0	1	0	0	1	ncaj nraim
straightway	0	0	0	0	0	0	0	0	0	0	ncaj nraim
strained	1	0	0	0	0	1	0	0	0	0	ntxhov siab
strait	0	0	0	0	0	0	0	0	0	0	txoj kev
straits	0	0	0	1	0	1	0	0	0	0	txoj kev
strand	0	0	0	0	0	0	0	0	0	0	txoj hlua
stranded	0	0	0	0	0	1	0	0	0	0	tso tseg
stranger	0	0	0	1	0	1	0	0	0	0	neeg txawv
strangle	1	0	1	1	0	1	0	1	1	0	tshum
strap	0	0	0	0	0	0	0	0	0	0	pluaj
strapping	0	0	0	0	0	0	0	0	0	0	strapping
strata	0	0	0	0	0	0	0	0	0	0	strata
strategic	0	0	0	0	0	0	1	0	0	0	tswv yim
strategist	0	1	0	0	0	0	1	0	0	1	tus tswv yim
strategy	0	0	0	0	0	0	0	0	0	0	tswv yim
stratification	0	0	0	0	0	0	0	0	0	0	stratification
stratum	0	0	0	0	0	0	0	0	0	0	stratum
stratus	0	0	0	0	0	0	0	0	0	0	stratus
straw	0	0	0	0	0	0	0	0	0	0	straw
stray	0	0	0	0	0	1	0	0	0	0	taug kev
streak	0	0	0	0	0	0	0	0	0	0	streak
streaked	0	0	0	0	0	0	0	0	0	0	ua streak
stream	0	0	0	0	0	0	0	0	0	0	ntws
streamer	0	0	0	0	0	0	0	0	0	0	tus kwj dej
streaming	0	0	0	0	0	0	0	0	0	0	streaming
street	0	0	0	0	0	0	0	0	0	0	txoj kev
strength	0	0	0	0	0	0	1	0	0	1	zog
strengthen	0	0	0	0	0	0	1	0	0	0	ntxiv dag zog
strengthening	0	0	0	0	1	0	1	0	0	1	ntxiv dag zog
strenuous	0	0	0	0	0	0	0	0	0	0	kev nyuaj siab
stress	0	0	0	0	0	1	0	0	0	0	kev ntxhov siab
stretch	0	0	0	0	0	0	0	0	0	0	stretch
stretcher	0	0	0	1	0	0	0	1	0	0	stretcher
stricken	0	0	0	0	0	0	0	1	0	0	raug mob
stride	0	0	0	0	0	0	0	0	0	0	txoj kev
strife	1	0	0	0	0	1	0	0	0	0	kev sib cav
strike	1	0	0	0	0	1	0	0	0	0	ntaus
striking	0	0	0	0	0	0	1	0	0	0	tawm tsam
strikingly	0	0	0	0	0	0	1	0	0	0	tawm tsam
string	0	0	0	0	0	0	0	0	0	0	txoj hlua
stringy	0	0	0	0	0	0	0	0	0	0	txoj hlua
strip	0	0	0	0	0	1	0	1	0	0	strip
stripe	0	0	0	0	0	1	0	0	0	0	kab txaij
stripped	1	1	1	1	0	1	0	1	0	0	stripped
strive	0	1	0	0	0	0	0	0	0	0	siv zog
strobe	0	0	0	0	0	0	0	0	0	0	strobe
stroke	0	0	0	1	0	1	0	1	0	0	mob stroke
stroll	0	0	0	0	0	0	0	0	0	0	taug kev
stronghold	0	0	0	0	0	0	0	0	0	0	ruaj khov
strongly	0	0	0	0	0	0	1	0	0	0	muaj zog
structural	0	0	0	0	0	0	0	0	0	1	tus qauv
structure	0	0	0	0	0	0	1	0	0	1	qauv
struggle	1	0	0	1	0	1	0	1	0	0	kev tawm tsam
strut	0	0	0	0	0	1	0	0	0	0	strut
stubble	0	0	0	0	0	0	0	0	0	0	stub
stubbornness	0	0	0	0	0	0	0	0	0	0	kev tawv ncauj
stubby	0	0	0	0	0	0	0	0	0	0	ruam
stucco	0	0	0	0	0	0	0	0	0	0	stucco
stuck	0	0	0	0	0	0	0	0	0	0	daig
stud	0	0	0	0	0	0	1	0	0	0	stud
studded	0	0	0	0	0	0	0	0	0	0	kawm ntawv
student	0	0	0	0	0	0	0	0	0	0	tub kawm
studied	0	0	0	0	0	0	0	0	0	0	kawm
studio	0	0	0	0	0	0	0	0	0	0	studio
study	0	0	0	0	0	0	1	0	0	0	kawm
stuff	0	0	0	0	0	0	0	0	0	0	khoom
stuffing	0	0	0	0	0	0	0	0	0	0	khoom
stuffy	0	0	0	0	0	1	0	0	0	0	khaus
stumble	0	0	0	0	0	1	0	0	0	0	dawm
stump	0	0	0	0	0	0	0	0	0	0	ncej
stunned	0	0	0	1	0	1	0	0	1	0	xav tsis thoob
stunt	0	0	0	0	0	0	0	0	0	0	stunt
stunted	0	0	0	0	0	1	0	0	0	0	stunted
stupendous	0	0	0	0	0	0	0	0	0	0	ruam
stupid	0	0	0	0	0	1	0	0	0	0	ruam
stupidity	0	0	0	0	0	1	0	0	0	0	ruam
stupor	0	0	0	0	0	1	0	0	0	0	ntxhov siab
sturdy	0	0	0	0	0	0	1	0	0	0	ruaj khov
sturgeon	0	0	0	0	0	0	0	0	0	0	sturgeon
stutter	0	0	0	0	0	0	0	0	0	0	hais lus
sty	0	0	1	0	0	1	0	0	0	0	sty
style	0	0	0	0	0	0	0	0	0	0	style
stylish	0	0	0	0	0	0	0	0	0	0	stylish
subatomic	0	0	0	0	0	0	0	0	0	0	subatomic
subcommittee	0	0	0	0	0	0	0	0	0	0	subcommittee
subconscious	0	0	0	0	0	0	0	0	0	0	subconscious
subcutaneous	0	0	0	0	0	0	0	0	0	0	subcutaneous kev
subdivide	0	0	0	0	0	0	0	0	0	0	subdivided
subdivision	0	0	0	0	0	0	0	0	0	0	subdivision
subduction	0	0	0	0	0	0	0	0	0	0	subduction
subdue	0	0	0	0	0	1	0	0	0	0	subdue
subdued	0	0	0	0	0	0	0	0	0	0	subdued
subito	0	0	0	0	0	0	0	0	1	0	subito
