English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kazakh Word
sacred	0	0	0	0	0	0	0	0	0	0	киелі
sacrifices	0	0	1	1	0	1	0	1	0	0	құрбандықтар
saddle	0	0	0	0	0	0	0	0	0	0	седла
sadly	0	0	0	0	0	1	0	1	0	0	өкінішті
sadness	0	0	0	0	0	1	0	1	0	1	мұң
safe	0	0	0	0	1	0	1	0	0	1	қауіпсіз
safeguard	0	0	0	0	0	0	1	0	0	1	қорғау
safekeeping	0	0	0	0	0	0	0	0	0	1	сақтау
safety	0	0	0	0	0	0	0	0	0	0	қауіпсіздік
saffron	0	0	0	0	0	0	0	0	0	0	шафран
sag	0	0	0	1	0	1	0	0	0	0	шөгу
saga	0	0	0	0	0	0	0	0	0	0	дастан
sage	0	0	0	0	0	0	1	0	0	1	шалфей
sail	0	0	0	0	0	0	0	0	0	0	жүзу
sailing	0	0	0	0	0	0	0	0	0	0	жүзу
sailor	0	0	0	0	0	0	0	0	0	0	матрос
saint	0	1	0	0	1	0	1	0	1	1	әулие
saintly	0	1	0	0	1	0	1	0	1	1	әулие
salad	0	0	0	0	0	0	0	0	0	0	салат
salamander	0	0	0	0	0	0	0	0	0	0	саламандр
salary	0	1	0	0	1	0	1	0	0	1	жалақы
sale	0	0	0	0	0	0	0	0	0	0	сату
salesman	0	0	0	0	0	0	0	0	0	0	сатушы
salient	0	0	0	0	0	0	1	0	0	0	көрнекті
saline	0	0	0	0	0	0	0	0	0	0	тұзды
saliva	0	1	0	0	0	0	0	0	0	0	сілекей
sally	0	0	0	0	0	0	0	0	1	0	Салли
salon	0	0	0	0	0	0	0	0	0	0	салон
saloon	1	0	0	0	0	0	0	0	0	0	салон
salt	0	0	0	0	0	0	0	0	0	0	тұз
salty	0	0	0	0	0	0	0	0	0	0	тұзды
salutary	0	0	0	0	1	0	1	0	0	1	салауатты
salutation	0	0	0	0	0	0	0	0	0	0	сәлемдесу
salute	0	0	0	0	1	0	1	0	0	0	сәлем
salvage	0	0	0	0	0	0	0	0	0	0	құтқару
salvation	0	1	0	0	1	0	1	0	0	1	құтқару
salve	0	0	0	0	0	0	1	0	0	0	тұз
samba	0	0	0	0	0	0	0	0	0	0	самба
sameness	0	0	0	0	0	0	0	0	0	0	бірдейлік
samurai	0	0	0	1	0	0	1	0	0	0	самурай
sanctification	0	0	0	0	1	0	1	0	0	1	қасиетті ету
sanctified	0	0	0	0	0	0	0	0	0	0	қасиетті
sanctify	0	1	0	0	1	0	1	1	1	1	қасиетті ету
sanction	0	0	0	0	0	0	0	0	0	0	санкция
sanctioned	0	0	0	0	0	0	0	0	0	0	санкцияланған
sanctity	0	0	0	0	0	0	0	0	0	0	қасиеттілік
sanctuary	0	1	0	0	1	0	1	0	0	1	киелі орын
sand	0	0	0	0	0	0	0	0	0	0	құм
sandal	0	0	0	0	0	0	0	0	0	0	сандал
sander	0	0	0	0	0	0	0	0	0	0	тегістеуіш
sands	0	0	0	0	0	0	0	0	0	0	құмдар
sandy	0	0	0	0	0	0	0	0	0	0	құмды
sane	0	0	0	0	0	0	0	0	0	0	есі дұрыс
sanguine	0	0	0	0	0	0	1	0	0	0	сангвиник
sanitary	0	0	0	0	0	0	1	0	0	0	санитарлық
sanity	0	0	0	0	0	0	0	0	0	0	есі дұрыс
sans	0	0	0	0	0	0	0	0	0	0	sans
sap	0	0	0	0	0	1	0	1	0	0	шырын
sapphire	0	0	0	0	0	0	0	0	0	0	сапфир
sappy	0	0	0	0	0	0	0	0	0	1	шырынды
sarcasm	1	0	1	0	0	1	0	1	0	0	сарказм
sarcoma	0	0	0	1	0	1	0	1	0	0	саркома
sardonic	0	0	0	0	0	1	0	0	0	0	сардониялық
sash	0	0	0	0	0	0	0	0	0	0	белбеу
satanic	1	0	0	0	0	1	0	0	0	0	шайтандық
satchel	0	0	0	0	0	0	0	0	0	0	сөмке
sate	0	0	0	0	0	0	0	0	0	0	қанық
satellite	0	0	0	0	0	0	0	0	0	0	спутник
satin	0	0	0	0	0	0	1	0	0	0	атлас
satire	0	0	0	0	0	0	0	0	0	0	сатира
satirical	0	0	0	0	0	0	0	0	0	0	сатиралық
satisfaction	0	0	0	0	0	0	0	0	0	0	қанағаттану
satisfactorily	0	0	0	0	0	0	1	0	0	0	қанағаттанарлық
satisfied	0	0	0	0	1	0	1	0	0	0	қанағаттандырылды
saturate	0	0	0	0	0	0	0	0	0	0	қанықтыру
saturated	0	0	1	0	0	1	0	0	0	0	қаныққан
saturation	0	0	0	0	0	0	0	0	0	0	қанықтығы
sauce	0	0	0	0	0	0	0	0	0	0	тұздық
saucepan	0	0	0	0	0	0	0	0	0	0	кастрюль
saucer	0	0	0	0	0	0	0	0	0	0	табақша
saucy	0	0	0	0	0	0	0	0	0	0	ащы
sauerkraut	0	0	0	0	0	0	0	0	0	0	ашытылған қырыққабат
sauna	0	0	0	0	0	0	0	0	0	0	сауна
savage	1	0	0	1	0	1	0	0	0	0	жабайы
savagery	1	0	0	1	0	1	0	0	0	0	жабайылық
savanna	0	0	0	0	0	0	0	0	0	0	саванна
save	0	0	0	0	1	0	1	0	0	1	сақтау
saving	0	0	0	0	0	0	0	0	0	0	үнемдеу
savings	0	0	0	0	0	0	1	0	0	0	үнемдеу
savor	0	1	1	0	1	0	1	1	0	1	дәмін тат
savory	0	0	0	0	0	0	1	0	0	0	дәмді
savvy	0	0	0	0	0	0	1	0	0	0	зерек
sawdust	0	0	0	0	0	0	0	0	0	0	үгінділер
sax	0	0	0	0	0	0	0	0	0	0	сакс
saxophone	0	0	0	0	0	0	0	0	0	0	саксофон
scab	0	0	0	0	0	1	0	0	0	0	қотыр
scabbard	0	0	0	0	0	0	0	0	0	0	қынап
scaffold	0	0	0	1	0	1	0	0	0	0	тірек
scaffolding	0	0	0	0	0	0	0	0	0	0	тіреуіштер
scale	0	0	0	0	0	0	0	0	0	0	масштаб
scales	0	0	0	0	0	0	0	0	0	0	таразы
scallop	0	0	0	0	0	0	0	0	0	0	ұлу
scalp	0	0	0	0	0	0	0	0	0	0	бас терісі
scalpel	0	0	0	1	0	1	0	0	0	0	скальпель
scaly	0	0	0	0	0	1	0	0	0	0	қабыршақты
scan	0	0	0	0	0	0	0	0	0	0	сканерлеу
scandal	0	0	0	1	0	1	0	0	0	0	жанжал
scandalous	1	0	0	0	0	1	0	0	0	0	жанжалды
scanty	0	0	0	0	0	1	0	0	0	0	тапшы
scape	0	0	0	0	0	0	0	0	0	0	scape
scapegoat	1	0	0	1	0	1	0	0	0	0	айып ешкі
scar	1	0	1	1	0	1	0	1	0	0	тыртық
scarab	0	0	0	0	0	0	0	0	0	0	скараб
scarce	0	0	0	1	0	1	0	1	0	0	тапшы
scarcely	0	0	0	0	0	1	0	1	0	0	әрең
scarcity	1	0	0	1	0	1	0	1	0	0	тапшылық
scare	1	1	0	1	0	1	0	0	1	0	қорқыту
scarecrow	0	0	0	1	0	1	1	0	0	0	қорқау
scarf	0	0	0	0	0	0	0	0	0	0	шарф
scarlet	0	0	0	0	0	0	0	0	0	0	қызыл
scatter	0	0	0	0	0	0	0	0	0	0	шашырау
scattered	0	0	0	0	0	0	0	0	0	0	шашыраңқы
scattering	0	0	0	0	0	0	0	0	0	0	шашырау
scavenger	0	0	0	0	0	1	0	0	0	0	қоқыс жинаушы
scene	0	0	0	0	0	0	0	0	0	0	көрініс
scenery	0	0	0	0	0	0	0	0	0	0	декорация
scenic	0	0	0	0	0	0	0	0	0	0	көркем
scent	0	0	0	0	0	0	0	0	0	0	иіс
sceptical	0	0	0	0	0	0	0	0	0	1	күмәнді
scepticism	0	0	0	0	0	0	0	0	0	0	скептицизм
schematic	0	0	0	0	0	0	0	0	0	0	схемалық
scheme	0	0	0	0	0	1	0	0	0	0	схема
schism	1	0	0	0	0	1	0	0	0	0	бөліну
schizophrenia	1	0	1	1	0	1	0	1	0	0	шизофрения
scholar	0	0	0	0	0	0	1	0	0	0	ғалым
scholarly	0	0	0	0	0	0	0	0	0	0	ғылыми
scholarship	0	0	0	0	1	0	1	0	0	0	шәкіртақы
school	0	0	0	0	0	0	0	0	0	1	мектеп
schoolboy	0	0	0	0	0	0	0	0	0	0	мектеп оқушысы
schooling	0	0	0	0	0	0	0	0	0	0	оқу
schoolmaster	0	0	0	0	0	0	0	0	0	0	мектеп мұғалімі
schooner	0	0	0	0	0	0	0	0	0	0	шхунер
sciatica	0	0	0	0	0	1	0	0	0	0	сіатика
science	0	0	0	0	0	0	0	0	0	0	ғылым
scientific	0	0	0	0	0	0	1	0	0	1	ғылыми
scientist	0	1	0	0	0	0	1	0	0	1	ғалым
scintilla	0	0	0	0	0	0	1	0	0	0	сцинтилля
scintillation	0	0	0	0	0	0	0	0	0	0	сцинтилляция
scintillator	0	0	0	0	0	0	0	0	0	0	сцинтиллятор
scion	0	0	0	0	0	0	0	0	0	0	секция
scissors	0	0	0	0	0	0	0	0	0	0	қайшы
scoff	1	0	1	0	0	1	0	0	0	0	мазақ ету
scold	1	0	1	1	0	1	0	1	0	0	ұрысады
scolding	1	0	0	0	0	1	0	0	0	0	ұрысу
scoop	0	0	0	0	0	0	0	0	0	0	шелек
scope	0	0	0	0	0	0	0	0	0	0	ауқымы
scorching	1	0	0	0	0	1	0	0	0	0	күйдіргіш
score	0	1	0	0	1	0	1	0	1	0	Гол
scores	0	0	0	0	0	0	0	0	0	0	ұпайлар
scorn	1	0	0	0	0	1	0	0	0	0	мысқыл
scorpion	1	0	1	1	0	1	0	0	1	0	шаян
scotch	0	0	0	0	0	1	0	0	0	0	скотч
scoundrel	1	0	1	1	0	1	0	0	0	1	арамза
scour	0	0	0	0	0	0	0	0	0	0	сүрту
scourge	1	0	0	1	0	1	0	1	0	0	қасірет
scout	0	0	0	0	0	0	0	0	0	0	барлаушы
scrabble	0	0	0	0	0	0	0	0	0	0	тырнау
scramble	0	0	0	0	0	0	0	0	0	0	сермеу
scrambling	0	0	0	0	0	1	0	0	0	0	шиеленісу
scrape	0	0	0	0	0	0	0	0	0	0	тырнау
scrapie	1	0	0	1	0	1	0	1	0	0	скрепи
scraping	0	0	0	0	0	0	0	0	0	0	қырқу
scratch	0	0	0	0	0	0	0	0	0	0	сызат
scream	1	0	1	1	0	1	0	0	1	0	айқайлау
screaming	1	0	1	1	0	1	0	0	0	0	айқайлау
screech	0	0	0	1	0	1	0	0	1	0	айқай
screen	0	0	0	0	0	0	0	0	0	0	экран
screwdriver	0	0	0	0	0	0	0	0	0	0	бұрағыш
screwed	1	0	0	0	0	1	0	0	0	0	бұрандалы
scribble	0	0	0	0	0	0	0	0	0	0	жазу
scribe	0	0	0	0	0	0	1	0	0	0	хатшы
scrimmage	0	0	0	0	0	1	0	0	1	0	ұрыс
scrip	0	0	0	0	0	0	0	0	0	0	скрипт
script	0	0	0	0	0	0	1	0	0	0	сценарий
scriptural	0	0	0	0	0	0	0	0	0	0	жазба
scripture	0	0	0	0	0	0	0	0	0	1	жазба
scroll	0	0	0	0	0	0	0	0	0	0	айналдыру
scrub	0	0	1	0	0	1	0	0	0	0	скраб
scrumptious	0	0	0	0	0	0	1	0	0	0	тамаша
scrupulous	0	0	0	0	0	0	0	0	0	0	ұқыпты
scrutinize	0	1	0	0	0	1	0	0	0	0	мұқият қарап шығу
scrutiny	0	0	0	0	0	1	0	0	0	0	тексеру
sculptor	0	0	0	0	0	0	0	0	0	0	мүсінші
sculpture	0	0	0	0	0	0	1	0	0	0	мүсін
sculptured	0	0	0	0	0	0	0	0	0	0	мүсіндік
scum	0	0	1	0	0	1	0	0	0	0	қоқыс
sea	0	0	0	0	0	0	1	0	0	0	теңіз
seaboard	0	0	0	0	0	0	0	0	0	0	теңіз жағалауы
seal	0	0	0	0	0	0	1	0	0	1	мөр
seals	0	0	0	0	0	0	0	0	0	1	пломбалар
seam	0	0	0	0	0	0	0	0	0	0	тігіс
seaman	0	0	0	0	0	0	0	0	0	0	теңізші
seamless	0	0	0	0	0	0	0	0	0	0	жіксіз
seamstress	0	0	0	0	0	0	0	0	0	0	тігінші
seaport	0	0	0	0	0	0	0	0	0	0	теңіз порты
sear	0	0	0	0	0	1	0	0	0	0	қақтау
search	0	0	0	0	0	0	0	0	0	0	іздеу
searching	0	0	0	0	0	0	0	0	0	0	іздеу
seared	0	0	0	0	0	0	0	0	0	0	қуырылған
seaside	0	0	0	0	0	0	0	0	0	0	теңіз жағалауы
season	0	0	0	0	0	0	0	0	0	0	маусым
seasoned	0	0	0	0	0	0	1	0	0	0	дәмделген
seasoning	0	0	0	0	0	0	0	0	0	0	дәмдеуіш
seat	0	0	0	0	0	0	0	0	0	0	орындық
secession	0	0	0	0	0	1	0	0	0	0	бөліну
secluded	0	0	0	0	0	1	0	1	0	0	оқшауланған
seclusion	0	0	0	1	0	1	1	0	0	0	оқшаулану
secondary	0	0	0	0	0	0	0	0	0	0	қосалқы
secondhand	0	0	0	0	0	1	0	0	0	0	секонд-хенд
secrecy	0	0	0	0	0	0	0	0	1	1	құпиялық
secret	0	0	0	0	0	0	0	0	0	1	құпия
secretariat	0	0	0	0	0	0	1	0	0	0	хатшылық
secretary	0	0	0	0	0	0	0	0	0	0	хатшы
secrete	0	0	1	0	0	0	0	0	0	0	бөлу
secretion	0	0	1	0	0	1	0	0	0	0	секреция
secretive	0	0	0	0	0	1	0	0	0	0	құпия
secretly	0	0	0	0	0	0	0	0	0	0	жасырын түрде
sect	0	0	0	0	0	0	0	0	0	0	секта
sectarian	1	0	0	1	0	1	0	0	0	0	секталық
sectional	0	0	0	0	0	0	0	0	0	0	секциялық
sector	0	0	0	0	0	0	0	0	0	0	сектор
secular	0	1	0	0	0	0	0	0	0	0	зайырлы
secularism	0	0	0	0	0	0	0	0	0	0	зайырлылық
securities	0	0	0	0	0	0	0	0	0	1	бағалы қағаздар
security	0	0	0	0	0	0	0	0	0	0	қауіпсіздік
sedan	0	0	0	0	0	0	0	0	0	0	седан
sedate	0	0	0	0	0	0	0	0	0	0	седат
sedative	0	0	0	0	0	0	0	0	0	0	седативті
sedentary	0	0	0	0	0	0	0	0	0	0	отырықшы
sedge	0	0	0	0	0	0	0	0	0	0	қияқ
sediment	0	0	0	0	0	0	0	0	0	0	шөгінді
sedimentary	0	0	0	0	0	0	0	0	0	0	шөгінді
sedition	1	0	0	0	0	1	0	1	0	0	көтеріліс
seduce	0	0	0	0	0	1	0	0	0	0	еліктіру
seducing	0	0	0	0	0	0	0	0	0	0	еліктіру
seduction	0	0	0	0	0	1	0	0	0	0	арбау
seductive	0	1	0	0	0	0	0	0	0	0	еліктіргіш
seed	0	0	0	0	0	0	0	0	0	0	тұқым
seedling	0	0	0	0	0	0	0	0	0	0	көшет
seek	0	1	0	0	0	0	0	0	0	0	іздеу
seeker	0	0	0	0	0	0	0	0	0	0	іздеуші
seemingly	0	0	0	0	0	0	0	0	0	0	сияқты
seer	0	0	0	0	0	0	0	0	0	0	көріпкел
seething	0	0	0	0	0	0	0	0	0	0	қайнау
segment	0	0	0	0	0	0	0	0	0	0	сегмент
segregate	1	0	1	0	0	1	0	1	0	0	бөлу
segregated	0	0	0	0	0	1	0	0	0	0	бөлінген
segregation	0	0	0	0	0	0	0	0	0	0	сегрегация
seize	0	0	0	1	0	1	0	0	0	0	басып алу
seizure	0	0	0	1	0	0	0	0	0	0	ұстама
seldom	0	0	0	0	0	0	0	0	0	0	сирек
select	0	0	0	0	0	0	0	0	0	0	таңдаңыз
selection	0	0	0	0	0	0	0	0	0	0	таңдау
selfish	1	0	1	0	0	1	0	0	0	0	өзімшіл
selfishness	0	0	0	0	0	1	0	0	0	0	өзімшілдік
sell	0	0	0	0	0	0	0	0	0	0	сату
seller	0	0	0	0	0	0	0	0	0	0	сатушы
semaphore	0	0	0	0	0	0	0	0	0	0	семафор
semblance	0	0	0	0	0	0	0	0	0	0	ұқсастық
semen	0	0	0	0	0	0	0	0	0	0	шәует
semicolon	0	0	0	0	0	0	0	0	0	0	нүктелі үтір
seminal	0	0	0	0	0	0	0	0	0	0	іргелі
seminar	0	0	0	0	0	0	0	0	0	0	семинар
seminary	0	0	0	0	0	0	0	0	0	0	семинария
semiotics	0	0	0	0	0	0	0	0	0	0	семиотика
senate	0	0	0	0	0	0	0	0	0	1	сенат
senator	0	0	0	0	0	0	0	0	0	0	сенатор
send	0	0	0	0	0	0	0	0	0	0	жіберу
senescence	0	0	0	0	0	0	0	0	0	0	қартаю
senile	0	0	0	1	0	1	0	1	0	0	кәрілік
senior	0	0	0	0	0	0	0	0	0	0	аға
seniority	0	0	0	0	0	0	1	0	0	1	еңбек өтілі
sensation	0	0	0	0	0	0	0	0	0	0	сезім
sensational	0	0	0	0	1	0	1	0	0	0	сенсациялық
sense	0	0	0	0	0	0	1	0	0	0	сезім
senseless	1	0	1	1	0	1	0	1	1	0	мағынасыз
senses	0	0	0	0	0	0	0	0	0	0	сезімдер
sensibility	0	0	0	0	0	0	1	0	0	0	сезімталдық
sensibly	0	0	0	0	0	0	1	0	0	0	саналы түрде
sensitive	0	0	0	0	0	0	0	0	0	0	сезімтал
sensory	0	0	0	0	0	0	0	0	0	0	сенсорлық
sensual	0	1	0	0	1	1	1	0	1	1	сезімтал
sensuality	0	1	0	0	1	0	1	0	0	0	сезімталдық
sensuous	0	0	0	0	1	0	1	0	0	0	сезімтал
sentence	1	1	1	1	0	1	0	1	0	0	сөйлем
sentient	0	0	0	0	0	0	0	0	0	0	сезімтал
sentiment	0	0	0	0	0	0	0	0	0	0	сезім
sentimental	0	0	0	0	0	0	1	0	0	0	сентименталды
sentimentality	0	0	0	0	0	0	1	0	0	0	сентименталдылық
sentinel	0	0	0	0	0	0	1	0	0	1	күзетші
sentry	0	0	0	0	0	0	0	0	0	1	күзетші
separable	0	0	0	0	0	0	0	0	0	0	бөлінетін
separate	0	0	0	0	0	0	0	0	0	0	бөлек
separately	0	0	0	0	0	0	0	0	0	0	бөлек
separation	0	0	0	0	0	0	0	0	0	0	бөлу
separatist	1	0	1	0	0	1	0	0	0	0	сепаратист
sepia	0	0	0	0	0	0	0	0	0	0	сепия
sepsis	0	0	0	1	0	1	0	1	0	0	сепсис
sept	0	0	0	0	0	0	0	0	0	0	қыркүйек
septic	0	0	1	0	0	1	0	0	0	0	септикалық
septum	0	0	0	0	0	0	0	0	0	0	септум
sequel	0	1	0	0	0	0	0	0	0	0	жалғасы
sequence	0	0	0	0	0	0	0	0	0	0	жүйелі
sequent	0	0	0	0	0	0	0	0	0	0	кезекті
sequestered	0	0	0	0	0	0	0	0	0	0	секвестрленген
sequestration	0	0	0	0	0	1	0	1	0	0	секвестрлеу
serene	0	0	0	0	0	1	0	0	0	1	тыныш
serenity	0	1	0	0	1	0	1	0	0	1	тыныштық
sergeant	0	0	0	0	0	0	0	0	0	0	сержант
serial	0	1	0	0	0	0	0	0	0	0	сериялық
series	0	0	0	0	0	0	0	0	0	1	сериясы
serif	0	0	0	0	0	0	0	0	0	0	сериф
seriousness	0	0	0	1	0	0	0	1	0	0	байыптылық
sermon	0	0	0	0	0	0	1	0	0	1	уағыз
serpent	0	0	1	1	0	1	0	0	0	0	жылан
serpentine	0	0	0	0	0	0	0	0	0	0	серпентин
serrated	0	0	0	0	0	0	0	0	0	0	тістелген
serum	0	0	0	0	0	0	1	0	0	0	сарысу
servant	0	0	0	0	0	1	0	0	0	1	қызметші
serve	0	0	0	0	0	1	0	0	0	1	қызмет ету
service	0	0	0	0	0	0	0	0	0	0	қызмет көрсету
serviceable	0	0	0	0	0	0	0	0	0	0	қызмет көрсетуге жарамды
servile	0	0	1	1	0	1	0	1	0	0	қызметші
servitude	0	0	0	0	0	1	0	0	0	0	сервитут
sess	0	0	0	0	0	0	0	0	0	0	сессия
session	0	0	0	0	0	0	0	0	0	0	сеанс
sessions	0	0	0	0	0	0	0	0	0	0	сеанстар
set	0	0	0	0	0	0	0	0	0	0	орнату
setback	0	0	0	0	0	1	0	1	0	0	сәтсіздік
sett	0	0	0	0	0	0	0	0	0	0	орнату
setter	0	0	0	0	0	0	0	0	0	0	орнатушы
settle	0	0	0	0	0	0	0	0	0	0	шешу
settled	0	0	0	0	0	0	0	0	0	0	орнықты
settler	0	0	0	0	0	0	0	0	0	0	қоныстанушы
settlor	0	0	0	1	0	0	1	0	0	0	қоныстанушы
seventh	0	0	0	0	0	0	0	0	0	0	жетінші
seventy	0	0	0	0	0	0	0	0	0	0	жетпіс
sever	0	0	0	0	0	1	0	0	0	0	үзу
severable	0	0	0	0	0	0	0	0	0	0	бөлінетін
severally	0	0	0	0	0	0	0	0	0	0	бірнеше рет
severance	0	0	0	0	0	0	0	1	0	0	жұмыстан босату
severely	0	0	0	0	0	0	0	0	0	0	қатаң
severity	0	0	0	0	0	0	0	0	0	0	ауырлығы
sew	0	0	0	0	0	0	0	0	0	0	тігу
sewage	0	0	1	0	0	1	0	0	0	0	канализация
sewer	0	0	1	0	0	0	0	0	0	0	кәріз
sewerage	0	0	1	0	0	1	0	0	0	0	кәріз
sex	0	1	0	0	1	0	1	0	0	1	жыныстық қатынас
sexuality	0	0	0	0	0	0	0	0	0	0	жыныстық қатынас
sexy	0	0	0	0	0	0	0	0	0	0	сексуалды
shabby	0	0	1	0	0	1	0	0	0	0	тозған
shack	0	0	1	0	0	1	0	1	0	0	сарай
shackle	1	1	1	1	0	1	0	1	0	0	бұғау
shade	0	0	0	0	0	0	0	0	0	0	көлеңке
shades	0	0	0	0	0	0	0	0	0	0	реңктер
shading	0	0	0	0	0	0	0	0	0	0	көлеңкелеу
shadow	0	0	0	0	0	0	0	0	0	0	көлеңке
shadowy	0	0	0	0	0	0	0	0	0	0	көлеңкелі
shady	0	0	0	1	0	1	0	0	0	0	көлеңкелі
shaft	0	0	0	0	0	0	0	0	0	0	білік
shag	0	0	0	0	0	0	0	0	0	0	шабақ
shaggy	0	0	0	0	0	0	0	0	0	0	жүнді
shake	0	0	0	0	0	0	0	0	0	0	шайқау
shaken	0	0	0	0	0	0	0	0	0	0	шайқалған
shaking	0	0	0	1	0	1	0	0	0	0	шайқау
shaky	1	1	0	1	0	1	0	0	0	0	діріл
sham	1	0	1	0	0	1	0	0	0	0	Жалған
shaman	0	0	0	0	0	0	0	0	0	0	бақсы
shambles	0	0	0	0	0	1	0	0	0	0	бұзылады
shame	0	0	1	1	0	1	0	1	0	0	ұят
shameful	0	0	0	0	0	1	0	1	0	0	ұят
shameless	0	0	1	0	0	1	0	0	0	0	ұятсыз
shanghai	0	0	1	1	0	1	0	0	0	0	Шанхай
shank	0	0	0	1	0	0	0	0	0	0	шанақ
shanty	0	0	0	0	0	0	0	0	0	0	шатыр
shape	0	0	0	0	0	0	1	0	0	0	пішін
shapely	0	0	0	0	0	0	1	0	0	0	пішінді
share	0	1	0	0	1	0	1	0	0	1	бөлісу
shareholder	0	0	0	0	0	0	0	0	0	0	акционер
shark	0	0	0	0	0	1	0	0	0	0	акула
sharpen	1	1	0	0	0	0	0	0	0	0	қайрау
sharpened	0	0	0	0	0	0	0	0	0	0	өткірленді
sharpener	0	0	0	0	0	0	0	0	0	0	қайрау
sharpness	0	0	0	0	0	0	0	0	0	0	айқындық
shatter	1	0	0	1	0	1	0	1	1	0	талқандау
shattered	0	0	0	0	0	1	0	1	0	0	жарылған
shave	0	0	0	0	0	0	0	0	0	0	қырыну
shaving	0	0	0	0	0	0	0	0	0	0	қырыну
shawl	0	0	0	0	0	0	0	0	0	0	шаль
sheaf	0	0	0	0	0	0	0	0	0	0	бау
shear	0	0	0	0	0	0	0	0	0	0	кесу
shears	0	0	0	0	0	0	0	0	0	0	қайшылар
sheath	0	0	0	0	0	0	0	0	0	0	қабық
sheathing	0	0	0	0	0	0	0	0	0	0	қаптау
shed	0	0	0	0	0	1	0	0	0	0	сарай
sheen	0	0	0	0	0	0	0	0	0	0	жылтыр
sheep	0	0	0	0	0	0	0	0	0	0	қой
sheer	0	0	0	0	0	0	0	0	0	0	мөлдір
sheet	0	0	0	0	0	0	0	0	0	0	парақ
shelf	0	0	0	0	0	0	0	0	0	0	сөре
shell	1	0	0	1	0	1	0	1	1	0	қабық
shellfish	0	0	0	0	0	0	0	0	0	0	ұлулар
shelter	0	0	0	0	0	0	1	0	0	1	баспана
shelved	0	0	0	0	0	1	0	0	0	0	сөреге қойылған
shepherd	0	0	0	0	0	0	1	0	0	1	бақташы
sheriff	0	0	0	0	0	0	0	0	0	1	шериф
sherry	0	0	0	0	0	0	0	0	0	0	шерри
shield	0	0	0	0	0	0	0	0	0	0	қалқан
shift	0	0	0	0	0	0	0	0	0	0	ауысым
shifting	0	0	0	0	0	0	0	0	0	0	ауысу
shilling	0	0	0	0	0	0	0	0	0	0	шиллинг
shimmer	0	0	0	0	0	0	0	0	0	0	жылтыр
shin	0	0	0	0	0	0	0	0	0	0	жіліншік
shine	0	0	0	0	0	0	1	0	0	0	жылтыр
shingle	0	0	0	0	0	0	0	0	0	0	шинель
shining	0	1	0	0	1	0	1	0	0	0	жарқыраған
shiny	0	0	0	0	0	0	0	0	0	0	жылтыр
ship	0	1	0	0	0	0	0	0	0	0	кеме
shipment	0	0	0	0	0	0	0	0	0	0	жөнелту
shipping	0	0	0	0	0	0	0	0	0	0	Жеткізілім
shipwreck	0	0	0	1	0	1	0	1	0	0	кеме апаты
shire	0	0	0	0	0	0	0	0	0	0	шире
shirt	0	0	0	0	0	0	0	0	0	0	көйлек
shit	1	0	1	0	0	1	0	0	0	0	боқ
shiver	1	1	0	1	0	1	0	1	0	0	қалтырап
shivering	0	0	0	0	0	0	0	0	0	0	қалтырап
shoals	0	0	0	0	0	0	0	0	0	0	шоғырлар
shock	1	0	0	1	0	1	0	0	1	0	шок
shockingly	0	0	0	0	0	0	0	0	1	0	таң қалдырарлықтай
shoddy	1	0	1	0	0	1	0	0	0	0	сапасыз
shoe	0	0	0	0	0	0	0	0	0	0	аяқ киім
shoemaker	0	0	0	0	0	0	0	0	0	0	етікші
shoot	1	0	0	1	0	1	0	0	0	0	ату
shooter	0	0	0	1	0	0	0	0	0	0	атқыш
shooting	1	0	0	1	0	1	0	0	0	0	ату
shop	0	0	0	0	0	0	0	0	0	0	дүкен
shopkeeper	0	0	0	0	0	0	0	0	0	1	дүкенші
shoplifting	1	0	1	0	0	1	0	0	0	0	дүкен ұрлығы
shopping	0	1	0	0	1	0	1	0	1	1	сатып алу
shore	0	0	0	0	0	0	0	0	0	0	жаға
shorn	0	0	0	0	0	0	0	0	0	0	қырқылған
short	0	0	0	0	0	0	0	0	0	0	қысқа
shortage	1	0	0	1	0	1	0	1	0	0	тапшылық
shortcoming	0	0	0	0	0	1	0	0	0	0	кемшілік
shorten	0	0	0	0	0	0	0	0	0	0	қысқарту
shortening	0	0	0	0	0	0	0	0	0	0	қысқарту
shorthand	0	0	0	0	0	0	0	0	0	0	стенография
shortly	0	1	0	0	0	0	0	0	0	0	қысқаша
shortness	0	0	0	0	0	0	0	0	0	0	қысқалық
shorts	0	0	0	0	0	0	0	0	0	0	шорт
shot	1	0	0	1	0	1	0	1	1	0	ату
shotgun	0	0	0	0	0	0	0	0	0	0	шолақ мылтық
shoulder	0	0	0	0	0	0	1	0	0	1	иық
shout	1	0	0	0	0	0	0	0	1	0	айқай
shove	1	0	0	0	0	1	0	0	0	0	итеру
shovel	0	0	0	0	0	0	0	0	0	0	күрек
shoveling	0	0	0	0	0	0	0	0	0	0	күректеу
show	0	0	0	0	0	0	0	0	0	1	көрсету
shower	0	0	0	0	0	0	0	0	0	0	душ
showing	0	0	0	0	0	0	0	0	0	0	көрсету
showy	0	0	0	0	0	1	0	0	0	0	көрнекті
shrapnel	0	0	0	1	0	0	0	0	0	0	сынықтар
shred	0	0	0	0	0	0	0	0	0	0	ұсақтау
