English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Galician Word
tumultuous	1	0	0	1	0	1	0	0	0	0	tumultuoso
tun	0	0	0	0	0	0	0	0	0	0	tun
tuna	0	0	0	0	0	0	0	0	0	0	atún
tunable	0	0	0	0	0	0	0	0	0	0	sintonizable
tune	0	0	0	0	0	0	0	0	0	0	afinar
tunic	0	0	0	0	0	0	0	0	0	0	túnica
tuning	0	0	0	0	0	0	0	0	0	0	afinación
tunnel	0	0	0	0	0	0	0	0	0	0	túnel
turban	0	0	0	0	0	0	0	0	0	0	turbante
turbidity	0	0	0	0	0	0	0	0	0	0	turbidez
turbine	0	0	0	0	0	0	0	0	0	0	turbina
turbulence	1	0	0	1	0	1	0	0	0	0	turbulencia
turbulent	0	0	0	1	0	1	0	0	0	0	turbulento
turf	0	0	0	0	0	0	0	0	0	0	céspede
turmeric	0	0	0	0	0	0	0	0	0	0	cúrcuma
turmoil	1	0	0	1	0	1	0	1	0	0	turbulencia
turn	0	0	0	0	0	0	0	0	0	0	quenda
turning	0	0	0	0	0	0	0	0	0	0	xirando
turnkey	0	0	0	0	0	0	0	0	0	0	chave en man
turnpike	0	0	0	0	0	0	0	0	0	0	autopista de peaxe
turntable	0	0	0	0	0	0	0	0	0	0	tocadiscos
turquoise	0	0	0	0	0	0	0	0	0	0	turquesa
turret	0	0	0	0	0	0	0	0	0	0	torreta
turtleneck	0	0	0	0	0	0	0	0	0	0	cuello alto
tussle	1	0	0	0	0	0	0	0	0	0	liorta
tutelage	0	0	0	0	0	0	1	0	0	1	tutela
tutor	0	0	0	0	0	0	1	0	0	0	titor
tweak	0	0	0	0	0	0	0	0	0	0	retocar
twelfth	0	0	0	0	0	0	0	0	0	0	duodécimo
twelve	0	0	0	0	0	0	0	0	0	0	doce
twentieth	0	0	0	0	0	0	0	0	0	0	vixésimo
twenty	0	0	0	0	0	0	0	0	0	0	vinte
twig	0	0	0	0	0	0	0	0	0	0	póla
twilight	0	0	0	0	0	0	0	0	0	0	solpor
twill	0	0	0	0	0	0	0	0	0	0	sarja
twin	0	0	0	0	0	0	1	0	0	0	xemelgo
twine	0	0	0	0	0	0	0	0	0	0	cordel
twinkle	0	1	0	0	1	0	1	0	0	0	intermitencia
twins	0	0	0	0	0	0	0	0	0	0	xemelgos
twist	0	0	0	0	0	0	0	0	0	0	torcer
twisted	0	0	0	0	0	0	0	0	0	0	retorcido
twitch	0	0	0	0	0	1	0	0	0	0	sacudir
twofold	0	0	0	0	0	0	0	0	0	0	dobre
tycoon	0	0	0	0	0	0	0	0	0	0	magnate
type	0	0	0	0	0	0	0	0	0	0	tipo
typewriter	0	0	0	0	0	0	0	0	0	0	máquina de escribir
typhoon	0	0	0	1	0	1	0	0	0	0	tifón
typically	0	0	0	0	0	0	0	0	0	0	normalmente
typist	0	0	0	0	0	0	0	0	0	0	mecanógrafo
typography	0	0	0	0	0	0	0	0	0	0	tipografía
tyrannical	1	0	1	1	0	1	0	0	0	0	tiránico
tyranny	0	0	0	1	0	1	0	1	0	0	tiranía
tyrant	1	0	1	1	0	1	0	1	0	0	tirano
tyre	0	0	0	0	0	0	0	0	0	0	pneumático
ubiquitous	0	0	0	0	0	0	0	0	0	0	omnipresente
ubiquity	0	0	0	0	0	0	0	0	0	0	ubicuidade
ugliness	0	0	1	1	0	1	0	1	0	0	feísmo
ugly	0	0	1	0	0	1	0	0	0	0	feo
ulcer	1	0	1	1	0	1	0	1	0	0	úlcera
ulterior	0	0	0	0	0	1	0	0	0	0	ulterior
ultimate	0	1	0	0	0	0	0	1	0	0	último
ultimately	0	1	0	0	0	0	1	0	0	0	en definitiva
ultimatum	1	0	0	1	0	1	0	0	0	0	ultimato
ultimo	0	0	0	0	0	0	0	0	0	0	último
ultraviolet	0	0	0	0	0	0	0	0	0	0	ultravioleta
umbilical	0	0	0	0	0	0	0	0	0	0	umbilical
umbra	0	0	0	0	0	0	0	0	0	0	umbra
umbrella	0	0	0	0	0	0	0	0	0	0	paraugas
umpire	0	0	0	0	0	0	1	0	0	1	árbitro
unabashed	0	0	0	0	0	0	0	0	0	0	descarado
unabated	0	0	0	0	0	0	0	0	0	0	sen cesar
unable	0	0	0	0	0	1	0	1	0	0	incapaz
unacceptable	0	0	0	0	0	1	0	1	0	0	inaceptable
unaccompanied	0	0	0	0	0	0	0	0	0	0	non acompañado
unaccountable	0	1	1	0	0	1	0	1	0	1	inexplicable
unacknowledged	0	0	0	0	0	0	0	1	0	0	non recoñecido
unadulterated	0	0	0	0	0	0	0	0	0	0	sen adulterar
unaided	0	0	0	0	0	0	0	0	0	0	sen axuda
unaltered	0	0	0	0	0	0	0	0	0	0	inalterado
unambiguous	0	0	0	0	0	0	0	0	0	0	inequívoco
unanimity	0	0	0	0	0	0	1	0	0	0	unanimidade
unanimous	0	0	0	0	0	0	1	0	0	0	unánime
unanimously	0	0	0	0	0	0	0	0	0	0	por unanimidade
unanticipated	0	0	0	0	0	0	0	0	1	0	imprevisto
unapproved	0	0	0	0	0	1	0	0	0	0	non aprobado
unarmed	0	0	0	0	0	0	0	0	0	0	desarmado
unassisted	0	0	0	0	0	0	0	0	0	0	sen asistencia
unassuming	0	0	0	0	0	0	1	0	0	0	sen pretensións
unattached	0	0	0	0	0	1	0	0	0	0	sen apego
unattainable	1	0	0	0	0	1	0	1	0	0	inalcanzable
unattended	0	0	0	0	0	0	0	0	0	0	desatendido
unattractive	0	0	1	0	0	1	0	1	0	0	pouco atractivo
unauthorized	0	0	0	0	0	1	0	0	0	0	non autorizado
unavoidable	0	0	0	0	0	1	0	0	0	0	inevitable
unaware	0	0	0	0	0	1	0	0	0	0	descoñecido
unbalanced	0	0	0	0	0	0	0	0	0	0	desequilibrada
unbearable	0	0	1	0	0	1	0	1	0	0	insoportable
unbeaten	0	1	0	0	1	1	1	1	1	0	invicto
unbelief	0	0	0	0	0	1	0	0	0	0	incredulidade
unbelievable	0	0	0	0	0	1	0	0	0	0	incrible
unbiased	0	0	0	0	0	0	1	0	0	0	imparcial
unborn	0	0	0	0	0	1	0	0	0	0	non nacido
unbound	0	0	0	0	0	0	0	0	0	0	liberado
unbounded	0	0	0	0	0	0	0	0	0	0	sen límites
unbreakable	0	0	0	0	0	0	1	0	0	0	irrompible
unbridled	1	1	0	1	0	1	1	0	1	0	desenfreado
unbroken	0	0	0	0	0	0	1	0	0	1	ininterrompido
uncanny	0	0	0	1	0	1	0	0	1	0	estraño
uncaring	1	0	1	0	0	1	0	1	0	0	indiferente
uncertain	1	0	1	1	0	1	0	0	1	0	incerto
uncertainty	0	0	0	0	0	0	0	0	0	0	incerteza
unchallenged	0	0	0	0	0	0	0	0	0	0	indiscutible
unchangeable	0	0	0	0	0	1	0	0	0	0	inmutable
unchanged	0	0	0	0	0	0	0	0	0	0	sen cambios
unclaimed	0	0	0	0	0	0	0	0	0	0	non reclamado
uncle	0	0	0	0	0	0	0	0	0	0	tío
unclean	0	0	1	0	0	1	0	0	0	0	impuro
uncomfortable	0	0	0	0	0	1	0	0	0	0	incómodo
uncommon	0	0	0	0	0	0	0	0	0	0	pouco común
uncommonly	0	0	0	0	0	0	0	0	0	0	inusualmente
uncompromising	0	0	0	0	0	0	0	0	0	0	intransixente
unconcerned	0	0	0	0	0	0	0	0	0	0	despreocupado
unconfirmed	0	0	0	0	0	0	0	0	0	0	sen confirmar
unconnected	0	0	0	0	0	0	0	0	0	0	desconectado
unconscionable	0	0	1	0	0	1	0	0	0	0	inconcebible
unconscious	0	0	0	0	0	1	0	0	0	0	inconsciente
unconsciousness	0	0	0	0	0	0	0	0	0	0	inconsciencia
unconstitutional	0	0	0	0	0	1	0	0	0	0	inconstitucional
unconstrained	0	0	0	0	1	0	1	0	0	0	sen restricións
uncontested	0	0	0	0	0	0	0	0	0	0	incontestable
uncontrollable	1	1	0	0	0	1	0	0	1	0	incontrolable
uncontrolled	0	0	0	0	0	1	0	0	0	0	descontrolada
unconventional	0	0	0	0	0	0	0	0	0	0	non convencional
unconvinced	0	0	0	0	0	0	0	0	0	0	non convencido
uncooked	0	0	0	0	0	0	0	0	0	0	sen cocer
uncorrelated	0	0	0	0	0	0	0	0	0	0	sen correlación
uncover	0	0	0	0	0	0	0	0	1	0	destapar
uncritical	0	0	0	0	0	0	0	0	0	0	acrítico
uncut	0	0	0	0	0	0	0	0	0	0	sen cortar
undecided	0	1	0	1	0	1	0	0	0	0	indeciso
undefined	0	0	0	0	0	0	0	0	0	0	indefinido
undeniable	0	0	0	0	0	0	0	0	0	0	innegable
undercover	0	0	0	0	0	0	0	0	0	0	encuberto
undercurrent	0	0	0	0	0	0	0	0	0	0	corrente subterránea
underestimate	0	0	0	0	0	0	0	0	1	0	subestimar
undergo	0	0	0	0	0	0	0	0	0	0	sufrir
undergraduate	0	0	0	0	0	0	0	0	0	0	licenciatura
underground	0	0	0	0	0	0	0	0	0	0	subterránea
underlie	0	0	0	0	0	0	0	0	0	0	subxacente
underline	0	0	0	0	0	0	1	0	0	0	subliñar
undermined	0	0	0	0	0	1	0	0	0	0	minado
underneath	0	0	0	0	0	0	0	0	0	0	debaixo
underpaid	1	0	0	0	0	1	0	1	0	0	mal pagados
underpants	0	0	0	0	0	0	0	0	0	0	calzóns
underscore	0	0	0	0	0	0	0	0	0	0	subliñado
undersized	0	0	0	0	0	1	0	0	0	0	infradimensionado
understanding	0	0	0	0	0	0	1	0	0	1	comprensión
understood	0	0	0	0	0	0	0	0	0	0	entendido
undertake	0	0	0	0	0	0	0	0	0	0	emprender
undertaker	0	0	0	0	0	0	0	1	0	0	funeraria
undertaking	0	1	0	0	0	0	0	0	0	0	empresa
underwood	0	0	0	0	0	0	0	0	0	0	underwood
underwrite	0	0	0	0	0	0	1	0	0	1	subscribir
underwriter	0	0	0	0	0	0	0	0	0	0	asegurador
undeserved	0	0	0	0	0	0	0	0	0	0	inmerecida
undesirable	1	0	1	1	0	1	0	1	0	0	indesexable
undesired	0	0	0	0	0	1	0	1	0	0	non desexado
undeveloped	0	0	0	0	0	0	0	0	0	0	sen desenvolver
undirected	0	0	0	0	0	0	0	0	0	0	sen dirección
undisclosed	0	1	0	0	0	0	0	0	0	0	non revelado
undiscovered	0	0	0	0	0	0	0	0	1	0	sen descubrir
undisputed	0	0	0	0	0	0	0	0	0	0	indiscutible
undisturbed	0	0	0	0	0	0	0	0	0	0	imperturbable
undivided	0	0	0	0	0	0	1	0	0	0	indiviso
undo	0	0	0	0	0	1	0	0	0	0	desfacer
undoing	0	0	0	0	0	0	0	0	0	0	desfacendo
undoubted	0	1	1	0	0	0	0	0	0	0	indubidable
undress	0	0	0	0	0	0	0	0	0	0	espirse
undressed	0	0	0	0	0	0	0	0	0	0	espido
undue	0	0	0	0	0	0	0	0	0	0	indebido
undying	0	1	0	0	1	0	1	1	0	1	eterno
unearned	0	0	0	0	0	0	0	0	0	0	sen gañar
unearth	0	0	0	0	0	0	0	0	0	0	desenterrar
uneasiness	0	1	0	0	0	1	0	1	0	0	desacougo
uneasy	0	0	1	1	0	1	0	0	0	0	incómodo
uneducated	0	0	0	0	0	1	0	1	0	0	inculto
unemployed	0	0	0	1	0	1	0	1	0	0	desempregados
unencumbered	0	0	0	0	0	0	0	0	0	0	sen cargas
unending	0	0	0	0	0	0	0	0	0	0	sen fin
unequal	1	0	1	1	0	1	0	1	0	0	desigual
unequalled	0	0	0	0	0	0	0	0	0	0	inigualable
unequivocal	0	0	0	0	0	0	0	0	0	1	inequívoco
unequivocally	0	0	0	0	0	0	1	0	0	0	inequívocamente
uneven	0	0	0	0	0	1	0	0	0	0	desigual
uneventful	0	0	0	0	0	0	0	0	0	0	sen incidentes
unexpected	0	1	0	1	1	1	1	0	1	0	inesperado
unexpectedly	0	0	0	0	0	0	0	0	1	0	inesperadamente
unexplained	0	1	0	0	0	1	0	1	0	0	inexplicable
unexplored	0	0	0	0	0	0	0	0	0	0	inexplorado
unfailing	0	0	0	0	0	0	0	0	0	0	infalible
unfair	1	0	1	0	0	1	0	1	0	0	inxusto
unfairness	1	0	0	0	0	1	0	1	0	0	inxusto
unfaithful	0	0	1	0	0	1	0	0	0	0	infiel
unfamiliar	0	0	0	0	0	0	0	0	0	0	descoñecido
unfavorable	0	0	1	0	0	1	0	1	0	0	desfavorable
unfettered	0	0	0	0	0	0	0	0	0	0	sen trabas
unfinished	0	0	0	0	0	1	0	0	0	0	inacabado
unflinching	0	0	0	0	0	0	0	0	0	0	inquebrantable
unfold	0	1	0	0	0	0	1	0	0	0	despregar
unforeseen	0	0	0	0	0	0	0	0	1	0	imprevisto
unforgiving	1	0	0	0	0	1	0	1	0	0	implacable
unfortunate	0	0	0	0	0	1	0	1	0	0	lamentable
unfriendly	1	0	1	1	0	1	0	1	0	0	antipático
unfulfilled	1	1	0	0	0	1	0	1	1	0	incumprido
unfurnished	0	0	0	0	0	1	0	0	0	0	sen amoblar
ungodly	0	0	0	0	0	1	0	1	0	0	impío
ungrateful	1	0	1	0	0	1	0	0	0	0	ingrato
unguarded	0	0	0	0	0	0	0	0	1	0	sen vixilancia
unhappiness	0	0	0	0	0	1	0	1	0	0	infelicidade
unhappy	1	0	1	0	0	1	0	1	0	0	infeliz
unharmed	0	0	0	0	0	0	0	0	0	0	ileso
unhealthy	0	0	1	1	0	1	0	1	0	0	insalubre
unhindered	0	0	0	0	0	0	0	0	0	0	sen trabas
unholy	0	0	0	1	0	1	0	0	0	0	impío
unicorn	0	0	0	0	0	0	0	0	0	0	unicornio
unification	0	1	0	0	1	0	1	0	0	1	unificación
uniform	0	0	0	0	0	0	0	0	0	0	uniforme
uniformity	0	0	0	0	0	0	0	0	0	0	uniformidade
uniformly	0	0	0	0	0	0	1	0	0	0	uniformemente
unimaginable	0	0	0	0	0	1	1	0	1	0	inimaxinable
unimportant	0	0	0	0	0	1	0	1	0	0	sen importancia
unimpressed	0	0	0	0	0	1	0	0	0	0	sen impresionar
unimproved	0	0	0	0	0	1	0	0	0	0	sen mellorar
uninfected	0	0	0	0	0	0	1	0	0	0	non infectado
uninformed	0	0	0	0	0	1	0	0	0	0	desinformado
uninhabited	0	0	0	0	0	0	0	0	0	0	deshabitada
uninitiated	0	0	0	0	0	1	0	0	0	0	non iniciado
uninspired	0	0	0	0	0	1	0	1	0	0	sen inspiración
unintelligible	0	0	0	0	0	1	0	0	0	0	inintelixible
unintended	0	0	0	0	0	0	0	0	1	0	non intencionado
unintentional	0	0	0	0	0	0	0	0	1	0	sen querer
unintentionally	0	0	0	0	0	1	0	0	1	0	sen querer
uninterested	0	0	0	0	0	1	0	1	0	0	desinteresado
uninteresting	0	0	0	0	0	1	0	1	0	0	pouco interesante
uninterrupted	0	0	0	0	0	0	0	0	0	0	ininterrompido
uninvited	0	0	0	0	0	0	0	1	0	0	sen convidar
union	0	0	0	0	0	0	0	0	0	0	unión
unique	0	0	0	0	0	0	1	0	1	0	único
unison	0	0	0	0	0	0	1	0	0	0	unísono
unit	0	0	0	0	0	0	0	0	0	0	unidade
unitary	0	0	0	0	0	0	1	0	0	0	unitario
unite	0	0	0	0	0	0	0	0	0	0	unir
united	0	0	0	0	0	0	1	0	0	1	unidos
unity	0	0	0	0	0	0	1	0	0	1	unidade
universal	0	0	0	0	0	0	0	0	0	0	universal
universality	0	0	0	0	0	0	0	0	0	0	universalidade
universe	0	0	0	0	0	0	0	0	0	0	universo
university	0	1	0	0	0	0	1	0	0	0	universidade
unjust	1	0	0	0	0	1	0	0	0	0	inxusto
unjustifiable	1	0	1	1	0	1	0	0	0	0	inxustificable
unjustified	0	0	0	0	0	1	0	0	0	0	inxustificado
unkind	1	0	1	1	0	1	0	1	0	0	desagradable
unknowable	0	0	0	0	0	0	0	0	0	0	incognoscible
unknown	0	1	0	1	0	1	0	0	0	0	descoñecido
unlawful	1	0	1	1	0	1	0	1	0	0	ilegal
unleash	0	0	0	0	0	0	0	0	0	0	soltar
unlicensed	0	0	0	0	0	1	0	0	0	0	sen licenza
unlike	0	0	0	0	0	0	0	0	0	0	a diferenza
unlimited	0	0	0	0	0	0	1	0	0	0	ilimitado
unload	0	0	0	0	0	0	0	0	0	0	descargar
unloaded	0	0	0	0	0	0	0	0	0	0	descargado
unlock	0	0	0	0	0	0	0	0	0	0	desbloquear
unlucky	1	0	1	1	0	1	0	1	0	0	desafortunado
unmanageable	0	0	1	0	0	1	0	0	0	0	inmanexable
unmarked	0	0	0	0	0	0	0	0	0	0	sen marcar
unmarried	0	0	0	0	0	0	0	0	0	0	solteiro
unmask	0	0	0	0	0	0	0	0	0	0	desenmascarar
unmatched	0	0	0	0	0	0	0	0	0	0	inigualable
unmistakable	0	0	0	0	0	0	0	0	0	0	inconfundible
unmitigated	0	0	0	0	0	0	0	0	0	0	sen paliativos
unmoved	0	0	0	0	0	0	0	0	0	0	inmóbil
unnamed	0	0	0	0	0	0	0	0	0	0	sen nome
unnatural	0	0	1	1	0	1	0	0	0	0	antinatural
unnecessary	0	0	0	0	0	0	0	0	0	0	innecesario
unneeded	0	0	0	0	0	0	0	0	0	0	innecesario
unnoticed	0	0	0	0	0	0	0	0	0	0	desapercibido
unnumbered	0	0	0	0	0	0	0	0	0	0	sen numerar
unobserved	0	0	0	0	0	0	0	0	0	0	sen observar
unobstructed	0	0	0	0	0	0	0	0	0	0	sen obstáculos
unobtrusive	0	0	0	0	0	0	0	0	0	0	discreto
unoccupied	0	0	0	0	0	0	0	0	0	0	desocupado
unofficial	0	0	0	0	0	1	0	0	0	0	non oficial
unopened	0	0	0	0	0	0	0	0	0	0	sen abrir
unopposed	0	0	0	0	0	0	0	0	0	0	sen oposición
unordered	0	0	0	0	0	0	0	0	0	0	sen ordenar
unorganized	0	0	0	0	0	0	0	0	0	0	desorganizado
unorthodox	0	0	0	0	0	0	0	0	0	0	pouco ortodoxos
unpack	0	0	0	0	0	0	0	0	0	0	desempaquetar
unpaid	1	0	0	0	0	1	0	1	0	0	sen pagar
unpleasant	0	0	1	0	0	1	0	1	0	0	desagradable
unpopular	0	0	1	0	0	1	0	1	0	0	impopular
unprecedented	0	0	0	0	0	0	0	0	1	0	sen precedentes
unpredictable	0	0	0	0	0	1	0	0	1	0	impredicible
unprepared	0	0	0	0	0	1	0	0	0	0	sen preparar
unpretentious	0	0	0	0	0	0	1	0	0	0	sen pretensións
unproductive	0	0	0	0	0	1	0	0	0	0	improdutivo
unprofitable	0	0	0	0	0	1	0	0	0	0	non rendibles
unprotected	0	0	0	0	0	1	0	0	0	0	desprotexida
unproven	0	0	0	0	0	0	0	0	0	0	sen probar
unpublished	0	1	0	0	0	1	0	1	0	0	inédito
unquestionable	0	0	0	0	0	0	1	0	0	1	incuestionable
unquestionably	0	0	0	0	0	0	1	0	0	1	sen dúbida
unquestioned	0	0	0	0	0	0	1	0	0	1	incuestionado
unread	0	0	0	0	0	0	0	0	0	0	sen ler
unreal	0	0	0	0	0	0	0	0	0	0	irreal
unrealistic	0	0	0	0	0	0	0	0	0	0	irreal
unrecorded	0	0	0	0	0	0	0	0	0	0	sen gravar
unregistered	0	0	0	0	0	0	0	0	0	0	sen rexistrar
unregulated	0	0	0	0	0	0	0	0	0	0	non regulado
unrelated	0	0	0	0	0	0	0	0	0	0	sen relación
unrelenting	0	0	0	0	0	0	0	0	0	0	implacable
unreliable	0	0	0	0	0	1	0	0	0	1	pouco fiables
unrepentant	0	0	0	0	0	0	0	0	0	0	impenitente
unrequited	0	0	0	0	0	1	0	1	0	0	non correspondido
unresolved	0	1	0	0	0	0	0	0	0	0	sen resolver
unrest	0	0	0	1	0	0	0	1	0	0	malestar
unrestrained	0	0	0	0	0	0	0	0	0	0	desenfreada
unrestricted	0	0	0	0	0	0	0	0	0	0	sen restricións
unruly	1	0	1	1	0	1	0	0	0	0	indisciplinado
unsafe	0	0	0	1	0	1	0	0	0	0	inseguro
unsatisfactory	0	0	1	0	0	1	0	0	0	0	insatisfactorio
unsatisfied	0	0	1	0	0	1	0	1	0	0	insatisfeito
unsavory	0	0	0	0	0	1	0	0	0	0	desagradable
unscathed	0	0	0	0	0	0	1	0	0	0	indemne
unscientific	0	0	0	0	0	0	0	0	0	0	non científico
unscrupulous	0	0	0	0	0	1	0	0	0	0	sen escrúpulos
unseat	0	0	0	0	0	0	0	1	0	0	desasentar
unseen	0	0	0	0	0	0	0	0	0	0	sen ver
unselfish	0	0	0	0	0	0	1	0	0	0	desinteresado
unsettled	1	0	1	1	0	1	0	0	0	0	inestable
unsightly	0	0	1	0	0	1	0	0	0	0	antiestético
unsophisticated	0	0	0	0	0	1	0	0	0	0	pouco sofisticado
unspeakable	0	0	0	1	0	1	0	0	0	0	indicible
unspecified	0	0	0	0	0	0	0	0	0	0	sen especificar
unstable	0	0	0	1	0	1	0	0	1	0	inestable
unsteady	0	0	0	1	0	0	0	0	0	0	inestable
unsuccessful	0	0	0	0	0	1	0	1	0	0	sen éxito
unsuitable	0	0	0	0	0	1	0	0	0	0	inadecuado
unsung	0	0	0	0	0	1	0	0	0	0	non cantada
unsupported	0	0	0	0	0	1	0	0	0	0	non admitido
unsurpassed	0	1	0	1	1	0	1	0	0	1	insuperable
unsuspecting	0	0	0	0	0	0	0	0	1	0	sen sospeitar
unsustainable	0	0	0	0	0	1	0	0	0	0	insostible
unsweetened	0	0	0	0	0	0	0	0	0	0	sen azucre
unsympathetic	1	0	0	0	0	1	0	0	0	0	antipático
untamed	0	0	0	0	0	1	0	0	0	0	indomable
untenable	0	0	0	0	0	1	0	0	0	0	insostible
untested	0	0	0	0	0	0	0	0	0	0	sen probar
unthinkable	1	0	1	1	0	1	0	0	0	0	impensable
untidy	0	0	1	0	0	1	0	0	0	0	desordenado
untie	0	0	0	0	1	1	1	0	0	0	desatar
untimely	0	0	0	0	0	1	0	0	0	0	intempestivo
untitled	0	0	0	0	0	1	0	1	0	0	sen título
untold	0	1	0	0	0	1	0	0	0	0	sen contar
untouched	0	0	0	0	0	0	0	0	0	0	intacta
untoward	1	0	1	0	0	1	0	0	0	0	desagradable
untrained	0	0	0	0	0	1	0	0	0	0	non adestrado
untranslated	0	0	0	0	0	0	0	0	0	0	sen traducir
untrue	0	0	0	0	0	1	0	0	0	0	mentira
untrustworthy	1	0	0	0	0	1	0	0	0	0	pouco fiables
unused	0	0	0	0	0	0	0	0	0	0	sen usar
unusual	0	0	0	0	0	0	0	0	0	0	rara
unusually	0	0	0	0	0	0	0	0	0	0	inusualmente
unveil	0	0	0	0	0	0	0	0	0	0	desvelar
unveiling	0	0	0	0	0	0	0	0	0	0	revelación
unverified	0	1	0	0	0	0	0	0	0	0	sen verificar
unwarranted	0	0	0	0	0	1	0	0	0	0	inxustificado
unwary	0	0	0	0	0	0	0	0	0	0	incauto
unwashed	0	0	1	0	0	1	0	0	0	0	sen lavar
unwavering	0	0	0	0	0	0	1	0	0	1	inquebrantable
unwelcome	0	0	0	0	0	1	0	1	0	0	desagradable
unwell	0	0	0	0	0	1	0	1	0	0	indisposto
unwilling	0	0	0	0	0	0	0	0	0	0	sen querer
unwillingly	0	0	0	0	0	0	0	0	0	0	sen querer
unwillingness	0	0	0	0	0	1	0	0	0	0	falta de vontade
unwind	0	0	0	0	0	0	0	0	0	0	relaxarse
unwise	0	0	0	0	0	1	0	0	0	0	imprudente
unwitting	0	0	0	0	0	1	0	0	0	0	sen querer
unwittingly	0	0	0	0	0	0	0	0	0	0	sen querelo
unworthy	0	0	1	0	0	1	0	0	0	0	indigno
unwritten	0	0	0	0	0	0	0	0	0	0	non escrito
unyielding	0	0	0	0	0	1	0	0	0	0	inflexible
upheaval	1	0	0	1	0	1	0	1	0	0	trastorno
uphill	0	1	0	1	0	1	1	0	0	0	costa arriba
upholstery	0	0	0	0	0	0	0	0	0	0	tapicería
upland	0	0	0	0	0	0	0	0	0	0	terra alta
uplands	0	0	0	0	0	0	0	0	0	0	terras altas
uplift	0	1	0	0	1	0	1	0	0	1	elevación
upper	0	0	0	0	0	0	0	0	0	0	superior
upright	0	0	0	0	0	0	1	0	0	1	en posición vertical
uprising	1	1	0	1	0	1	0	0	0	0	levantamento
uproar	0	0	0	0	0	1	0	0	0	0	alboroto
upset	1	0	0	0	0	1	0	1	0	0	molesto
upshot	0	0	0	0	0	0	0	0	0	0	resultado
upstairs	0	0	0	0	0	0	0	0	0	0	arriba
upstart	0	0	0	0	0	0	0	0	0	0	advenedizo
upwards	0	0	0	0	0	0	0	0	0	0	cara arriba
uranium	0	0	0	0	0	0	0	0	0	0	uranio
urban	0	0	0	0	0	0	0	0	0	0	urbano
urchin	0	0	0	0	0	1	0	0	0	0	ourizo
urge	0	0	0	0	0	0	0	0	0	0	urxe
urgency	0	1	0	1	0	0	0	0	1	0	urxencia
urgent	0	1	0	1	0	1	0	0	1	0	urxente
urinalysis	0	0	0	0	0	0	0	0	0	0	análise de orina
urn	0	0	0	0	0	0	0	1	0	0	urna
usage	0	0	0	0	0	0	0	0	0	0	uso
usefully	0	0	0	0	0	0	0	0	0	0	utilmente
usefulness	0	0	0	0	0	0	1	0	0	0	utilidade
useless	0	0	0	0	0	1	0	0	0	0	inútil
usher	0	0	0	0	0	0	1	0	0	1	acomodador
usual	0	0	0	0	0	0	1	0	0	1	habitual
usurp	1	0	0	0	0	1	0	0	0	0	usurpar
usurped	1	0	0	1	0	1	0	0	0	0	usurpada
usury	0	0	0	0	0	1	0	0	0	0	usura
utensil	0	0	0	0	0	0	0	0	0	0	utensilio
utilitarian	0	0	0	0	0	0	0	0	0	0	utilitario
utility	0	0	0	0	0	0	1	0	0	0	utilidade
utilization	0	0	0	0	0	0	0	0	0	0	utilización
utilize	0	0	0	0	0	0	0	0	0	0	utilizar
utmost	0	0	0	0	0	0	0	0	0	0	máximo
utopian	0	1	0	0	1	0	1	0	0	1	utópico
utterance	0	0	0	0	0	0	0	0	0	0	enunciado
utterly	0	0	0	0	0	0	0	0	0	0	totalmente
vacancy	0	0	0	0	0	1	0	0	0	0	vacante
vacation	0	1	0	0	1	0	1	0	0	0	vacacións
vaccination	0	0	0	0	0	0	0	0	0	0	vacinación
vaccine	0	0	0	0	0	0	1	0	0	0	vacina
vacuolar	0	0	0	0	0	0	0	0	0	0	vacuolar
vacuole	0	0	0	0	0	0	0	0	0	0	vacúolo
vacuous	0	0	1	0	0	1	0	0	0	0	baleiro
vacuum	0	0	0	0	0	0	0	0	0	0	baleiro
vague	0	0	0	0	0	1	0	0	0	0	vago
vagueness	0	0	0	0	0	1	0	0	0	0	vaguidade
vainly	0	0	1	0	0	1	0	1	0	0	en van
valance	0	0	0	0	0	0	0	0	0	0	cenefa
vale	0	0	0	0	0	0	0	0	0	0	vale
valet	0	0	0	0	0	0	0	0	0	0	valet
valiant	0	0	0	0	0	0	1	0	0	0	valeroso
validity	0	0	0	1	0	0	0	0	0	0	validez
valley	0	0	0	0	0	0	0	0	0	0	val
valor	0	0	0	0	0	0	1	0	0	1	valor
valuable	0	0	0	0	0	0	1	0	0	0	valioso
valuation	0	0	0	0	0	0	0	0	0	0	valoración
valve	0	0	0	0	0	0	0	0	0	0	válvula
vamp	0	0	0	0	0	0	0	0	0	0	vampiro
vampire	1	0	1	1	0	1	0	0	0	0	vampiro
van	0	0	0	0	0	0	0	0	0	0	furgoneta
vane	0	0	0	0	0	0	0	0	0	0	paleta
vanguard	0	0	0	0	0	0	1	0	0	0	vangarda
vanilla	0	0	0	0	0	0	0	0	0	0	vainilla
vanish	0	0	0	0	0	0	0	0	1	0	desaparecer
vanished	0	0	0	1	0	1	0	1	1	0	desapareceu
vanity	0	0	0	0	0	1	0	0	0	0	vaidade
vanquish	0	0	0	0	0	0	1	0	0	0	vencer
vapor	0	0	0	0	0	0	0	0	0	0	vapor
vara	0	0	0	0	0	0	0	0	0	0	vara
