English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Croatian Word
secrecy	0	0	0	0	0	0	0	0	1	1	tajnost
secret	0	0	0	0	0	0	0	0	0	1	tajna
secretariat	0	0	0	0	0	0	1	0	0	0	tajništvo
secretary	0	0	0	0	0	0	0	0	0	0	tajnica
secrete	0	0	1	0	0	0	0	0	0	0	lučiti
secretion	0	0	1	0	0	1	0	0	0	0	lučenje
secretive	0	0	0	0	0	1	0	0	0	0	tajnovit
secretly	0	0	0	0	0	0	0	0	0	0	tajno
sect	0	0	0	0	0	0	0	0	0	0	sekta
sectarian	1	0	0	1	0	1	0	0	0	0	sektaški
sectional	0	0	0	0	0	0	0	0	0	0	sekcijski
sector	0	0	0	0	0	0	0	0	0	0	sektor
secular	0	1	0	0	0	0	0	0	0	0	svjetovni
secularism	0	0	0	0	0	0	0	0	0	0	sekularizam
securities	0	0	0	0	0	0	0	0	0	1	vrijednosni papiri
security	0	0	0	0	0	0	0	0	0	0	sigurnosti
sedan	0	0	0	0	0	0	0	0	0	0	limuzina
sedate	0	0	0	0	0	0	0	0	0	0	trijezan
sedative	0	0	0	0	0	0	0	0	0	0	sedativ
sedentary	0	0	0	0	0	0	0	0	0	0	sjedeći
sedge	0	0	0	0	0	0	0	0	0	0	šaš
sediment	0	0	0	0	0	0	0	0	0	0	sediment
sedimentary	0	0	0	0	0	0	0	0	0	0	sedimentni
sedition	1	0	0	0	0	1	0	1	0	0	pobuna
seduce	0	0	0	0	0	1	0	0	0	0	zavesti
seducing	0	0	0	0	0	0	0	0	0	0	zavodljiv
seduction	0	0	0	0	0	1	0	0	0	0	zavođenje
seductive	0	1	0	0	0	0	0	0	0	0	zavodljiv
seed	0	0	0	0	0	0	0	0	0	0	sjeme
seedling	0	0	0	0	0	0	0	0	0	0	sadnica
seek	0	1	0	0	0	0	0	0	0	0	tražiti
seeker	0	0	0	0	0	0	0	0	0	0	tragač
seemingly	0	0	0	0	0	0	0	0	0	0	naizgled
seer	0	0	0	0	0	0	0	0	0	0	vidjelica
seething	0	0	0	0	0	0	0	0	0	0	uzavrelo
segment	0	0	0	0	0	0	0	0	0	0	segment
segregate	1	0	1	0	0	1	0	1	0	0	odvojiti
segregated	0	0	0	0	0	1	0	0	0	0	odvojeni
segregation	0	0	0	0	0	0	0	0	0	0	segregacija
seize	0	0	0	1	0	1	0	0	0	0	zaplijeniti
seizure	0	0	0	1	0	0	0	0	0	0	napadaj
seldom	0	0	0	0	0	0	0	0	0	0	rijetko
select	0	0	0	0	0	0	0	0	0	0	Odaberi
selection	0	0	0	0	0	0	0	0	0	0	izbor
selfish	1	0	1	0	0	1	0	0	0	0	sebičan
selfishness	0	0	0	0	0	1	0	0	0	0	sebičnost
sell	0	0	0	0	0	0	0	0	0	0	prodavati
seller	0	0	0	0	0	0	0	0	0	0	prodavač
semaphore	0	0	0	0	0	0	0	0	0	0	semafor
semblance	0	0	0	0	0	0	0	0	0	0	prividnost
semen	0	0	0	0	0	0	0	0	0	0	sjeme
semicolon	0	0	0	0	0	0	0	0	0	0	točka i zarez
seminal	0	0	0	0	0	0	0	0	0	0	sjemenski
seminar	0	0	0	0	0	0	0	0	0	0	seminar
seminary	0	0	0	0	0	0	0	0	0	0	sjemenište
semiotics	0	0	0	0	0	0	0	0	0	0	semiotika
senate	0	0	0	0	0	0	0	0	0	1	senat
senator	0	0	0	0	0	0	0	0	0	0	senator
send	0	0	0	0	0	0	0	0	0	0	poslati
senescence	0	0	0	0	0	0	0	0	0	0	starenje
senile	0	0	0	1	0	1	0	1	0	0	senilan
senior	0	0	0	0	0	0	0	0	0	0	stariji
seniority	0	0	0	0	0	0	1	0	0	1	radni staž
sensation	0	0	0	0	0	0	0	0	0	0	osjećaj
sensational	0	0	0	0	1	0	1	0	0	0	senzacionalan
sense	0	0	0	0	0	0	1	0	0	0	osjećaj
senseless	1	0	1	1	0	1	0	1	1	0	besmislen
senses	0	0	0	0	0	0	0	0	0	0	osjetila
sensibility	0	0	0	0	0	0	1	0	0	0	osjećajnost
sensibly	0	0	0	0	0	0	1	0	0	0	razumno
sensitive	0	0	0	0	0	0	0	0	0	0	osjetljiv
sensory	0	0	0	0	0	0	0	0	0	0	osjetilni
sensual	0	1	0	0	1	1	1	0	1	1	senzualan
sensuality	0	1	0	0	1	0	1	0	0	0	senzualnost
sensuous	0	0	0	0	1	0	1	0	0	0	senzualan
sentence	1	1	1	1	0	1	0	1	0	0	rečenica
sentient	0	0	0	0	0	0	0	0	0	0	osjećajan
sentiment	0	0	0	0	0	0	0	0	0	0	sentiment
sentimental	0	0	0	0	0	0	1	0	0	0	sentimentalan
sentimentality	0	0	0	0	0	0	1	0	0	0	sentimentalnost
sentinel	0	0	0	0	0	0	1	0	0	1	stražar
sentry	0	0	0	0	0	0	0	0	0	1	stražar
separable	0	0	0	0	0	0	0	0	0	0	odvojiv
separate	0	0	0	0	0	0	0	0	0	0	odvojiti
separately	0	0	0	0	0	0	0	0	0	0	odvojeno
separation	0	0	0	0	0	0	0	0	0	0	odvajanje
separatist	1	0	1	0	0	1	0	0	0	0	separatist
sepia	0	0	0	0	0	0	0	0	0	0	sepija
sepsis	0	0	0	1	0	1	0	1	0	0	sepsa
sept	0	0	0	0	0	0	0	0	0	0	ruj
septic	0	0	1	0	0	1	0	0	0	0	septički
septum	0	0	0	0	0	0	0	0	0	0	septum
sequel	0	1	0	0	0	0	0	0	0	0	nastavak
sequence	0	0	0	0	0	0	0	0	0	0	slijed
sequent	0	0	0	0	0	0	0	0	0	0	sljedstven
sequestered	0	0	0	0	0	0	0	0	0	0	sekvestriran
sequestration	0	0	0	0	0	1	0	1	0	0	sekvestracija
serene	0	0	0	0	0	1	0	0	0	1	spokojan
serenity	0	1	0	0	1	0	1	0	0	1	spokoj
sergeant	0	0	0	0	0	0	0	0	0	0	narednik
serial	0	1	0	0	0	0	0	0	0	0	serijski
series	0	0	0	0	0	0	0	0	0	1	niz
serif	0	0	0	0	0	0	0	0	0	0	serif
seriousness	0	0	0	1	0	0	0	1	0	0	ozbiljnost
sermon	0	0	0	0	0	0	1	0	0	1	propovijed
serpent	0	0	1	1	0	1	0	0	0	0	zmija
serpentine	0	0	0	0	0	0	0	0	0	0	serpentina
serrated	0	0	0	0	0	0	0	0	0	0	nazubljeni
serum	0	0	0	0	0	0	1	0	0	0	serum
servant	0	0	0	0	0	1	0	0	0	1	sluga
serve	0	0	0	0	0	1	0	0	0	1	poslužiti
service	0	0	0	0	0	0	0	0	0	0	servis
serviceable	0	0	0	0	0	0	0	0	0	0	uslužan
servile	0	0	1	1	0	1	0	1	0	0	sluganski
servitude	0	0	0	0	0	1	0	0	0	0	ropstvo
sess	0	0	0	0	0	0	0	0	0	0	sess
session	0	0	0	0	0	0	0	0	0	0	sjednica
sessions	0	0	0	0	0	0	0	0	0	0	sjednice
set	0	0	0	0	0	0	0	0	0	0	postaviti
setback	0	0	0	0	0	1	0	1	0	0	nazadak
sett	0	0	0	0	0	0	0	0	0	0	postaviti
setter	0	0	0	0	0	0	0	0	0	0	seter
settle	0	0	0	0	0	0	0	0	0	0	podmiriti se
settled	0	0	0	0	0	0	0	0	0	0	namireni
settler	0	0	0	0	0	0	0	0	0	0	naseljenik
settlor	0	0	0	1	0	0	1	0	0	0	naseljenik
seventh	0	0	0	0	0	0	0	0	0	0	sedmi
seventy	0	0	0	0	0	0	0	0	0	0	sedamdeset
sever	0	0	0	0	0	1	0	0	0	0	razdvojiti
severable	0	0	0	0	0	0	0	0	0	0	odvojiv
severally	0	0	0	0	0	0	0	0	0	0	pojedinačno
severance	0	0	0	0	0	0	0	1	0	0	raskid
severely	0	0	0	0	0	0	0	0	0	0	ozbiljno
severity	0	0	0	0	0	0	0	0	0	0	ozbiljnost
sew	0	0	0	0	0	0	0	0	0	0	sašiti
sewage	0	0	1	0	0	1	0	0	0	0	kanalizacija
sewer	0	0	1	0	0	0	0	0	0	0	odvodni kanal
sewerage	0	0	1	0	0	1	0	0	0	0	kanalizacija
sex	0	1	0	0	1	0	1	0	0	1	seks
sexuality	0	0	0	0	0	0	0	0	0	0	seksualnost
sexy	0	0	0	0	0	0	0	0	0	0	seksi
shabby	0	0	1	0	0	1	0	0	0	0	otrcan
shack	0	0	1	0	0	1	0	1	0	0	koliba
shackle	1	1	1	1	0	1	0	1	0	0	okov
shade	0	0	0	0	0	0	0	0	0	0	hlad
shades	0	0	0	0	0	0	0	0	0	0	nijanse
shading	0	0	0	0	0	0	0	0	0	0	sjenčanje
shadow	0	0	0	0	0	0	0	0	0	0	sjena
shadowy	0	0	0	0	0	0	0	0	0	0	sjenovito
shady	0	0	0	1	0	1	0	0	0	0	sjenovit
shaft	0	0	0	0	0	0	0	0	0	0	vratilo
shag	0	0	0	0	0	0	0	0	0	0	drhtati
shaggy	0	0	0	0	0	0	0	0	0	0	ispucao
shake	0	0	0	0	0	0	0	0	0	0	tresti
shaken	0	0	0	0	0	0	0	0	0	0	uzdrman
shaking	0	0	0	1	0	1	0	0	0	0	tresući se
shaky	1	1	0	1	0	1	0	0	0	0	klimav
sham	1	0	1	0	0	1	0	0	0	0	varka
shaman	0	0	0	0	0	0	0	0	0	0	šaman
shambles	0	0	0	0	0	1	0	0	0	0	nesreće
shame	0	0	1	1	0	1	0	1	0	0	sram
shameful	0	0	0	0	0	1	0	1	0	0	sramotno
shameless	0	0	1	0	0	1	0	0	0	0	besraman
shanghai	0	0	1	1	0	1	0	0	0	0	šangaj
shank	0	0	0	1	0	0	0	0	0	0	koljenica
shanty	0	0	0	0	0	0	0	0	0	0	straćara
shape	0	0	0	0	0	0	1	0	0	0	oblik
shapely	0	0	0	0	0	0	1	0	0	0	oblikovana
share	0	1	0	0	1	0	1	0	0	1	udio
shareholder	0	0	0	0	0	0	0	0	0	0	dioničar
shark	0	0	0	0	0	1	0	0	0	0	morski pas
sharpen	1	1	0	0	0	0	0	0	0	0	izoštriti
sharpened	0	0	0	0	0	0	0	0	0	0	naoštrena
sharpener	0	0	0	0	0	0	0	0	0	0	šiljilo
sharpness	0	0	0	0	0	0	0	0	0	0	oštrina
shatter	1	0	0	1	0	1	0	1	1	0	razbiti
shattered	0	0	0	0	0	1	0	1	0	0	razbijen
shave	0	0	0	0	0	0	0	0	0	0	obrijati se
shaving	0	0	0	0	0	0	0	0	0	0	brijanje
shawl	0	0	0	0	0	0	0	0	0	0	šal
sheaf	0	0	0	0	0	0	0	0	0	0	snop
shear	0	0	0	0	0	0	0	0	0	0	smicanje
shears	0	0	0	0	0	0	0	0	0	0	škare
sheath	0	0	0	0	0	0	0	0	0	0	korice
sheathing	0	0	0	0	0	0	0	0	0	0	oblaganje koricama
shed	0	0	0	0	0	1	0	0	0	0	šupa
sheen	0	0	0	0	0	0	0	0	0	0	sjaj
sheep	0	0	0	0	0	0	0	0	0	0	ovce
sheer	0	0	0	0	0	0	0	0	0	0	čista
sheet	0	0	0	0	0	0	0	0	0	0	list
shelf	0	0	0	0	0	0	0	0	0	0	polica
shell	1	0	0	1	0	1	0	1	1	0	ljuska
shellfish	0	0	0	0	0	0	0	0	0	0	školjka
shelter	0	0	0	0	0	0	1	0	0	1	zaklon
shelved	0	0	0	0	0	1	0	0	0	0	odložen na police
shepherd	0	0	0	0	0	0	1	0	0	1	pastir
sheriff	0	0	0	0	0	0	0	0	0	1	šerif
sherry	0	0	0	0	0	0	0	0	0	0	šeri
shield	0	0	0	0	0	0	0	0	0	0	štit
shift	0	0	0	0	0	0	0	0	0	0	pomaknuti
shifting	0	0	0	0	0	0	0	0	0	0	pomicanje
shilling	0	0	0	0	0	0	0	0	0	0	šiling
shimmer	0	0	0	0	0	0	0	0	0	0	svjetlucanje
shin	0	0	0	0	0	0	0	0	0	0	cjevanica
shine	0	0	0	0	0	0	1	0	0	0	sjaj
shingle	0	0	0	0	0	0	0	0	0	0	šindra
shining	0	1	0	0	1	0	1	0	0	0	blistavo
shiny	0	0	0	0	0	0	0	0	0	0	sjajan
ship	0	1	0	0	0	0	0	0	0	0	brod
shipment	0	0	0	0	0	0	0	0	0	0	Pošiljka
shipping	0	0	0	0	0	0	0	0	0	0	dostava
shipwreck	0	0	0	1	0	1	0	1	0	0	brodolom
shire	0	0	0	0	0	0	0	0	0	0	okrug
shirt	0	0	0	0	0	0	0	0	0	0	košulja
shit	1	0	1	0	0	1	0	0	0	0	sranje
shiver	1	1	0	1	0	1	0	1	0	0	drhtaj
shivering	0	0	0	0	0	0	0	0	0	0	drhtanje
shoals	0	0	0	0	0	0	0	0	0	0	plićaci
shock	1	0	0	1	0	1	0	0	1	0	šok
shockingly	0	0	0	0	0	0	0	0	1	0	šokantno
shoddy	1	0	1	0	0	1	0	0	0	0	nekvalitetan
shoe	0	0	0	0	0	0	0	0	0	0	cipela
shoemaker	0	0	0	0	0	0	0	0	0	0	postolar
shoot	1	0	0	1	0	1	0	0	0	0	pucati
shooter	0	0	0	1	0	0	0	0	0	0	strijelac
shooting	1	0	0	1	0	1	0	0	0	0	pucanje
shop	0	0	0	0	0	0	0	0	0	0	dućan
shopkeeper	0	0	0	0	0	0	0	0	0	1	trgovac
shoplifting	1	0	1	0	0	1	0	0	0	0	krađa po dućanima
shopping	0	1	0	0	1	0	1	0	1	1	shopping
shore	0	0	0	0	0	0	0	0	0	0	poduprijeti
shorn	0	0	0	0	0	0	0	0	0	0	ošišan
short	0	0	0	0	0	0	0	0	0	0	kratak
shortage	1	0	0	1	0	1	0	1	0	0	nedostatak
shortcoming	0	0	0	0	0	1	0	0	0	0	nedostatak
shorten	0	0	0	0	0	0	0	0	0	0	skratiti
shortening	0	0	0	0	0	0	0	0	0	0	skraćivanje
shorthand	0	0	0	0	0	0	0	0	0	0	stenografija
shortly	0	1	0	0	0	0	0	0	0	0	ukratko
shortness	0	0	0	0	0	0	0	0	0	0	kratkoća
shorts	0	0	0	0	0	0	0	0	0	0	kratke hlače
shot	1	0	0	1	0	1	0	1	1	0	pucao
shotgun	0	0	0	0	0	0	0	0	0	0	sačmarica
shoulder	0	0	0	0	0	0	1	0	0	1	rame
shout	1	0	0	0	0	0	0	0	1	0	vikati
shove	1	0	0	0	0	1	0	0	0	0	gurati
shovel	0	0	0	0	0	0	0	0	0	0	lopata
shoveling	0	0	0	0	0	0	0	0	0	0	lopatanje
show	0	0	0	0	0	0	0	0	0	1	pokazati
shower	0	0	0	0	0	0	0	0	0	0	tuš
showing	0	0	0	0	0	0	0	0	0	0	pokazivanje
showy	0	0	0	0	0	1	0	0	0	0	upadljiv
shrapnel	0	0	0	1	0	0	0	0	0	0	geleri
shred	0	0	0	0	0	0	0	0	0	0	usitniti
shrewd	0	0	0	0	0	0	1	0	0	0	oštrouman
shriek	1	0	0	1	0	1	0	1	1	0	krik
shrill	1	0	0	1	0	1	0	0	1	0	kreštavo
shrimp	0	0	0	0	0	0	0	0	0	0	škampi
shrine	0	0	0	0	0	0	0	0	0	0	svetište
shrink	0	0	0	1	0	1	0	1	0	0	se smanjiti
shrinking	0	0	0	0	0	0	0	0	0	0	skupljanje
shroud	0	0	0	0	0	0	0	1	0	0	pokrov
shrub	0	0	0	0	0	0	0	0	0	0	grm
shrubbery	0	0	0	0	0	0	0	0	0	0	grmlje
shrug	0	0	0	0	0	0	0	0	0	0	slijeganje
shrunk	0	0	0	0	0	1	0	0	0	0	skupio se
shudder	0	0	0	1	0	1	0	0	0	0	jeza
shuffle	0	0	0	0	0	0	0	0	0	0	miješati se
shuffling	0	0	0	0	0	0	0	0	0	0	premetanje
shun	1	0	1	0	0	1	0	1	0	0	izbjegavati
shunt	0	0	0	0	0	0	0	0	0	0	šant
shut	0	0	0	0	0	0	0	0	0	0	zatvoriti
shutter	0	0	0	0	0	0	0	0	0	0	zatvarač
shuttle	0	0	0	0	0	0	0	0	0	0	čunak
sib	0	0	0	0	0	0	0	0	0	1	sib
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	bolestan
sickening	1	0	1	1	0	1	0	1	0	0	odvratan
sickle	0	0	0	0	0	0	0	0	0	0	srp
sickly	0	0	1	0	0	1	0	1	0	0	boležljivo
sickness	0	0	1	1	0	1	0	1	0	0	bolest
side	0	0	0	0	0	0	0	0	0	0	strana
sideboard	0	0	0	0	0	0	0	0	0	0	stol za posuđe
sidestep	0	0	0	0	0	0	0	0	0	0	postrance
sideways	0	0	0	0	0	0	0	0	0	0	postrance
siege	0	0	0	0	0	0	0	0	0	0	opsada
siesta	0	0	0	0	0	0	0	0	0	0	siesta
sieve	0	0	0	0	0	0	0	0	0	0	sito
sifting	0	0	0	0	0	0	0	0	0	0	prosijavanje
sigh	0	0	0	0	0	0	0	0	0	0	uzdah
sight	0	0	0	0	0	0	0	0	0	0	vid
sign	0	0	0	0	0	0	0	0	0	0	znak
signal	0	0	0	0	0	0	0	0	0	0	signal
signature	0	0	0	0	0	0	0	0	0	1	potpis
significance	0	0	0	0	0	0	0	0	0	0	značaj
significant	0	0	0	0	0	0	0	0	0	0	značajan
signification	0	0	0	0	0	0	0	0	0	0	označavanje
signify	0	1	0	0	0	0	0	0	0	0	označavati
signpost	0	0	0	0	0	0	0	0	0	0	putokaz
silent	0	0	0	0	0	0	0	0	0	0	tihi
silently	0	0	0	0	0	0	0	0	0	0	nečujno
silhouette	0	0	0	0	0	0	0	0	0	0	silueta
silk	0	0	0	0	0	0	1	0	0	0	svila
silken	0	0	0	0	0	0	0	0	0	0	svilenkasta
silky	0	0	0	0	0	0	0	0	0	0	svilenkasta
sill	0	0	0	0	0	0	0	0	0	0	prag
silliness	0	0	0	0	0	0	0	0	0	0	glupost
silly	0	0	0	0	1	1	0	0	0	0	budalica
silt	0	0	0	0	0	0	0	0	0	0	mulj
silver	0	0	0	0	0	0	0	0	0	0	srebro
silvery	0	0	0	0	0	0	0	0	0	0	srebrnast
similar	0	0	0	0	0	0	0	0	0	0	sličan
similarity	0	0	0	0	0	0	0	0	0	0	sličnost
simile	0	0	0	0	0	0	0	0	0	0	poređenje
simmer	1	1	0	0	0	0	0	0	0	0	kuhati na laganoj vatri
simmering	0	1	0	0	0	0	0	0	0	0	krčkanje
simple	0	0	0	0	0	0	0	0	0	0	jednostavan
simples	0	0	0	0	0	0	0	0	0	0	jednostavni
simplify	0	1	0	0	1	0	1	0	1	1	pojednostaviti
simply	0	0	0	0	0	0	0	0	0	0	jednostavno
simulate	0	0	0	0	0	0	0	0	0	0	simulirati
simulated	0	0	0	0	0	0	0	0	0	0	simulirano
simulating	0	0	0	0	0	0	0	0	0	0	simulirajući
simulation	0	0	0	0	0	0	0	0	0	0	simulacija
simultaneous	0	0	0	0	0	0	0	0	0	0	istodobna
simultaneously	0	0	0	0	0	0	0	0	0	0	istovremeno
sin	1	0	1	1	0	1	0	1	0	0	grijeh
sincere	0	0	0	0	0	0	1	0	0	1	iskrena
sincerity	0	0	0	0	0	0	1	0	0	0	iskrenost
sinful	1	0	1	1	0	1	0	1	0	0	grješna
sing	0	1	0	0	1	0	1	1	0	1	pjevati
singer	0	0	0	0	0	0	0	0	0	0	pjevač
single	0	0	0	0	0	0	0	0	0	0	singl
singly	0	0	0	0	0	0	1	0	0	0	pojedinačno
singular	0	0	0	0	0	0	0	0	0	0	jednina
singularity	0	0	0	0	0	0	0	0	0	0	singularnost
singularly	0	0	0	0	0	0	0	0	1	0	pojedinačno
sinister	1	0	1	1	0	1	0	0	0	0	zlokoban
sink	0	0	0	0	0	0	0	0	0	0	umivaonik
sinner	1	0	1	1	0	1	0	1	0	0	grešnik
sinning	0	0	1	0	0	1	0	0	0	0	griješenje
sinus	0	0	0	0	0	0	0	0	0	0	sinus
sip	0	0	0	0	0	0	0	0	0	0	gutljaj
siphon	0	0	0	0	0	0	0	0	0	0	sifon
sir	0	0	0	0	0	0	1	0	0	1	gospodine
sire	0	0	0	0	0	0	0	0	0	0	gospodine
siren	0	0	0	1	0	1	0	0	0	0	sirena
sissy	0	0	0	0	0	1	0	0	0	0	curica
sister	0	0	0	0	0	0	0	0	0	0	sestra
sisterhood	1	0	0	0	0	0	1	1	1	1	sestrinstvo
site	0	0	0	0	0	0	0	0	0	0	mjesto
sith	0	0	0	0	0	0	0	0	0	0	sith
sitting	0	0	0	0	0	0	0	0	0	0	sjedenje
situate	0	0	0	0	0	0	0	0	0	0	smjestiti
situated	0	0	0	0	0	0	0	0	0	0	smještena
situation	0	0	0	0	0	0	0	0	0	0	situacija
sixth	0	0	0	0	0	0	0	0	0	0	šesti
sixty	0	0	0	0	0	0	0	0	0	0	šezdeset
size	0	0	0	0	0	0	0	0	0	0	veličina
sizzle	1	0	0	0	0	0	0	0	0	0	cvrčanje
skate	0	0	0	0	0	0	0	0	0	0	klizati
skating	0	0	0	0	0	0	0	0	0	0	klizanje
skein	0	0	0	0	0	0	0	0	0	0	klupko
skeleton	0	0	0	0	0	0	0	0	0	0	kostur
skeptic	0	0	0	0	0	0	0	0	0	0	skeptik
skeptical	0	0	0	0	0	1	0	0	0	0	skeptičan
skepticism	0	0	0	0	0	0	0	0	0	0	skepticizam
sketch	0	0	0	0	0	0	0	0	0	0	Skica
sketchy	0	0	0	0	0	1	0	0	0	0	površno
skewed	1	1	0	0	0	1	0	0	0	0	iskošeno
skewer	0	0	0	0	0	0	0	0	0	0	ražanj
ski	0	0	0	0	0	0	0	0	0	0	skijati
skid	1	0	0	1	0	1	0	1	0	0	skliznuti
skiff	0	0	0	0	0	0	0	0	0	0	skif
skill	0	0	0	0	0	0	0	0	0	0	vještina
skilled	0	0	0	0	0	0	1	0	0	0	vješt
skillet	0	0	0	0	0	0	0	0	0	0	tava
skillful	0	0	0	0	0	0	1	0	0	1	vješto
skim	0	0	0	0	0	0	0	0	0	0	obrano
skin	0	0	0	0	0	0	0	0	0	0	koža
skinny	0	0	0	0	0	0	0	0	0	0	mršav
skip	0	0	0	0	0	1	0	0	0	0	preskočiti
skipper	0	0	0	0	0	0	0	0	0	0	skiper
skirmish	1	0	0	0	0	1	0	0	0	0	okršaj
skirt	0	0	0	0	0	0	0	0	0	0	suknja
skirting	0	0	0	0	0	0	0	0	0	0	lajsne
skirts	0	0	0	0	0	0	0	0	0	0	suknje
skit	0	0	0	0	0	0	0	0	0	0	skeč
skull	0	0	0	0	0	0	0	0	0	0	lubanja
skunk	0	0	0	0	0	0	0	0	0	0	tvor
sky	0	0	0	0	0	0	1	0	0	0	nebo
skyscraper	0	0	0	0	0	0	0	0	0	0	neboder
slab	0	0	0	0	0	0	0	0	0	0	ploča
slack	0	0	0	0	0	1	0	0	0	0	zatišje
slag	0	0	0	0	0	1	0	0	0	0	šljaka
slam	1	0	0	1	0	1	0	0	1	0	zalupiti
slander	1	0	1	0	0	1	0	0	0	0	klevetati
slanderous	0	0	0	0	0	1	0	0	0	0	klevetnički
slang	0	0	0	0	0	0	0	0	0	0	sleng
slant	0	0	0	0	0	0	0	0	0	0	nagib
slap	1	0	0	0	0	1	0	0	1	0	šamariti
slash	1	0	0	0	0	0	0	0	0	0	kosa crta
slashes	0	0	0	0	0	0	0	0	0	0	kose crte
slate	0	0	0	0	0	0	1	0	0	0	škriljevca
slates	0	0	0	0	0	0	0	0	0	0	škriljevci
slaughter	1	0	1	1	0	1	0	1	1	0	pokolj
slaughterhouse	1	0	1	1	0	1	0	1	0	0	klaonica
slaughtering	1	0	1	1	0	1	0	1	1	0	klanje
slave	1	0	0	1	0	1	0	1	0	0	rob
slavery	1	0	1	1	0	1	0	1	0	0	ropstvo
slay	1	0	0	0	0	1	0	0	0	0	ubiti
slayer	1	0	1	1	0	1	0	1	1	0	ubojica
sledge	0	0	0	0	0	0	0	0	0	0	sanjke
sleek	0	0	0	0	0	0	1	0	0	0	uglađen
sleep	0	0	0	0	0	0	0	0	0	0	spavati
sleeper	0	0	0	0	0	0	0	0	0	0	spavač
sleeping	0	0	0	0	0	0	0	0	0	0	spavanje
sleeplessness	0	0	0	0	0	0	0	0	0	0	nesanica
sleepy	0	0	0	0	0	0	0	0	0	0	pospano
sleet	0	0	0	0	0	1	0	0	0	0	susnježica
sleeve	0	0	0	0	0	0	0	0	0	0	rukav
sleeveless	0	0	0	0	0	0	0	0	0	0	bez rukava
sleigh	0	0	0	0	0	0	0	0	0	0	sanjke
sleight	0	0	0	0	0	0	0	0	0	0	lukavost
slender	0	0	0	0	0	0	1	0	0	0	vitka
sleuth	0	0	0	0	0	0	0	0	0	0	detektiv
slice	0	0	0	0	0	0	0	0	0	0	kriška
slick	0	0	0	0	0	0	0	0	0	0	gladak
slide	0	0	0	0	0	0	0	0	0	0	tobogan
sliding	0	0	0	0	0	0	0	0	0	0	klizna
slight	0	0	0	0	0	0	0	0	0	0	neznatan
slightly	0	0	0	0	0	0	0	0	0	0	malo
slim	0	0	0	0	0	0	1	0	0	0	vitak
slime	0	0	1	0	0	0	0	0	0	0	sluz
slimy	0	0	1	0	0	1	0	0	0	0	ljigav
sling	0	0	0	0	0	0	0	0	0	0	praćka
slink	0	0	0	0	0	1	0	0	0	0	šuljati se
slip	0	0	0	0	0	1	0	0	1	0	skliznuti
slipper	0	0	0	0	0	0	0	0	0	0	papuča
slippers	0	0	0	0	0	0	0	0	0	0	papuče
slit	0	0	0	0	0	0	0	0	0	0	prorez
sliver	0	0	0	0	0	0	0	0	0	0	tračak
slogan	0	0	0	0	0	0	0	0	0	0	slogan
sloop	0	0	0	0	0	0	0	0	0	0	šalupa
slop	0	0	1	0	0	1	0	0	0	0	polije
slope	0	0	0	0	0	0	0	0	0	0	nagib
sloppy	0	0	1	0	0	1	0	0	0	0	neuredan
slot	0	0	0	0	0	0	0	0	0	0	utor
sloth	0	0	1	0	0	1	0	0	0	0	lijenost
slouch	0	0	0	0	0	1	0	0	0	0	spuštenost
slough	0	0	0	0	0	1	0	0	0	0	slough
slow	0	0	0	0	0	0	0	0	0	0	usporiti
slowly	0	0	0	0	0	0	0	0	0	0	polako
slowness	0	0	0	0	0	1	0	0	0	0	sporost
sludge	0	0	1	0	0	1	0	0	0	0	mulj
slug	0	0	1	0	0	1	0	0	0	0	puž
sluggish	0	0	0	0	0	1	0	1	0	0	trom
sluice	0	0	0	0	0	0	0	0	0	0	brana
slum	0	0	1	0	0	1	0	0	0	0	straćara
slumber	0	0	0	0	0	0	0	0	0	0	drijemež
slump	0	0	0	0	0	1	0	1	0	0	pad
slur	1	0	1	0	0	1	0	1	0	0	vrijeđati
slush	0	0	1	0	0	1	0	0	1	0	bljuzgavica
slut	1	0	1	0	0	1	0	0	0	0	djevojčura
sly	1	0	1	1	0	1	0	0	0	0	lukavo
smack	1	0	0	0	0	1	0	0	0	0	cmoknuti
small	0	0	0	0	0	1	0	0	0	0	mali
smaller	0	0	0	0	0	0	0	0	0	0	manji
smallest	0	0	0	0	0	0	0	0	0	0	najmanji
smash	1	0	0	1	0	1	0	0	0	0	razbiti
smashed	0	0	0	0	0	1	0	0	0	0	razbijen
smattering	0	0	0	0	0	1	0	0	0	0	natucanje
smear	0	0	0	0	0	0	0	0	0	0	mazati
smell	1	0	1	0	0	1	0	0	0	0	miris
smelling	0	0	1	0	0	1	0	0	0	0	mirisanje
smelt	0	0	0	0	0	0	0	0	0	0	gavun
smile	0	0	0	0	1	0	1	0	1	1	osmijeh
smiling	0	0	0	0	1	0	1	0	0	0	nasmiješen
smirk	0	0	0	0	0	1	0	0	0	0	zlobno smješkanje
smite	1	0	0	1	0	1	0	1	0	0	udariti
smith	0	0	0	0	0	0	0	0	0	1	kovač
smitten	0	0	0	0	0	0	1	0	0	0	oboren
smoker	0	0	0	0	0	1	0	0	0	0	pušač
smokey	0	0	0	0	0	0	0	0	0	0	zadimljen
smoking	0	0	0	0	0	0	0	0	0	0	pušenje
