English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Danish Word
tallies	0	0	0	0	0	0	0	0	0	0	stemmer
tallow	0	0	0	0	0	0	0	0	0	0	talg
tally	0	0	0	0	0	0	0	0	0	0	stemme
talons	1	0	0	1	0	1	0	0	0	0	kløer
tambourine	0	0	0	0	0	0	0	0	0	0	tamburin
taming	0	0	0	0	0	0	0	0	0	0	tæmme
tan	0	0	0	0	0	0	0	0	0	0	tan
tandem	0	0	0	0	0	0	0	0	0	1	tandem
tang	0	0	0	0	0	0	0	0	0	0	tang
tangent	0	0	0	0	0	0	0	0	0	0	tangent
tangle	0	0	0	0	0	0	0	0	0	0	virvar
tangled	0	0	0	0	0	1	0	0	0	0	sammenfiltret
tank	0	0	0	0	0	0	0	0	0	0	tank
tanned	0	0	0	0	0	0	1	0	0	0	garvet
tantalizing	0	1	0	0	1	1	1	0	1	0	fristende
tantamount	0	0	0	0	0	0	0	0	0	1	ensbetydende med
tap	0	0	0	0	0	0	0	0	0	0	tryk
tape	0	0	0	0	0	0	0	0	0	0	tape
taper	0	0	0	0	0	0	0	0	0	0	tilspidsning
tapering	0	0	0	0	0	0	0	0	0	0	tilspidsning
tapestry	0	0	0	0	0	0	0	0	0	0	gobelin
tar	0	0	0	0	0	0	0	0	0	0	tjære
tardiness	0	0	0	0	0	1	0	0	0	0	forsinkelse
tardy	0	0	0	0	0	1	0	0	0	0	forsinket
target	0	0	0	0	0	0	0	0	0	0	mål
tariff	1	0	1	0	0	1	0	0	0	0	tarif
tarnish	0	0	1	0	0	1	0	1	0	0	plette
tarry	0	0	0	0	0	1	0	0	0	0	tjære
tart	0	0	0	0	0	0	0	0	0	0	tærte
tartan	0	0	0	0	0	0	0	0	0	0	tartan
tartar	0	0	0	0	0	0	0	0	0	0	tandsten
task	0	0	0	0	0	0	1	0	0	0	opgave
tassel	0	0	0	0	0	0	0	0	0	0	kvast
taste	0	0	0	0	0	0	0	0	0	0	smag
tasteful	0	0	0	0	0	0	1	0	0	0	smagfuld
tasteless	0	0	1	0	0	1	0	0	0	0	smagløs
tasting	0	0	0	0	0	0	0	0	0	0	smagning
tasty	0	0	0	0	0	0	1	0	0	0	velsmagende
tat	0	0	0	0	0	0	0	0	0	0	tat
tattoo	0	0	0	0	0	0	0	0	0	0	tatovering
taught	0	0	0	0	0	0	0	0	0	1	undervist
taunt	1	0	0	1	0	1	0	1	0	0	håne
taut	0	0	0	0	0	0	0	0	0	0	stramt
tavern	0	0	0	0	0	0	0	0	0	0	værtshus
tawny	0	0	1	0	0	0	0	0	0	0	tawny
tax	0	0	0	0	0	1	0	1	0	0	skat
taxicab	0	0	0	0	0	0	0	0	0	0	taxa
taxonomy	0	0	0	0	0	0	0	0	0	0	taksonomi
tea	0	0	0	0	0	0	0	0	0	0	te
teach	0	0	0	0	1	0	1	0	1	1	underviser
teacher	0	0	0	0	0	0	1	0	0	1	lærer
teaching	0	0	0	0	0	0	0	0	0	0	undervisning
team	0	0	0	0	0	0	0	0	0	1	hold
tearful	0	0	1	1	0	0	0	1	0	0	tårefuldt
tease	1	1	0	0	0	1	0	1	0	0	drille
teaser	0	0	0	0	0	0	0	0	0	0	teaser
teasing	1	0	0	1	0	1	0	0	0	0	drilleri
teat	0	0	0	0	0	0	0	0	0	0	patte
technical	0	0	0	0	0	0	0	0	0	0	teknisk
technicality	0	0	0	0	0	0	0	0	0	0	formalitet
technician	0	0	0	0	0	0	0	0	0	0	tekniker
technology	0	0	0	0	0	0	1	0	0	0	teknologi
ted	0	0	0	0	0	0	0	0	0	0	ted
tedious	0	0	0	0	0	1	0	0	0	0	kedeligt
tedium	0	0	0	0	0	1	0	0	0	0	kedeligt
teeming	0	0	1	0	0	0	0	0	0	0	vrimler
teens	0	0	0	0	0	1	1	0	0	0	teenagere
teeth	0	0	0	0	0	0	0	0	0	0	tænder
teflon	0	0	0	0	0	0	0	0	0	0	teflon
telegram	0	0	0	0	0	0	0	0	0	0	telegram
telegraph	0	0	0	0	0	0	0	0	0	0	telegraf
telephone	0	0	0	0	0	0	0	0	0	0	telefon
telescope	0	0	0	0	0	0	0	0	0	0	teleskop
telescopic	0	0	0	0	0	0	0	0	0	0	teleskopisk
television	0	0	0	0	0	0	0	0	0	0	television
teller	0	0	0	0	0	0	0	0	0	0	tæller
telling	0	0	0	0	0	0	0	0	0	0	fortæller
telltale	0	0	0	0	0	0	0	0	0	0	fortælling
temper	0	0	0	0	0	0	0	0	0	0	temperament
tempera	0	0	0	0	0	0	0	0	0	0	tempera
temperament	0	0	0	0	0	0	0	0	0	0	temperament
temperance	0	0	0	0	0	0	1	0	0	0	afholdenhed
temperate	0	0	0	0	0	0	0	0	0	1	tempereret
temperature	0	0	0	0	0	0	0	0	0	0	temperatur
tempered	0	0	0	0	0	0	1	0	0	0	hærdet
tempest	1	1	0	1	0	1	0	1	1	0	storm
temple	0	0	0	0	0	0	0	0	0	0	tempel
temporal	0	0	0	0	0	0	0	0	0	0	tidsmæssigt
temporarily	0	0	0	0	0	0	0	0	0	0	midlertidigt
temporary	0	0	0	0	0	0	0	0	0	0	midlertidig
tempt	0	0	0	0	0	0	0	0	0	0	friste
temptation	0	0	0	0	0	1	0	0	0	0	fristelse
tempting	0	0	0	0	0	0	0	0	0	0	fristende
ten	0	0	0	0	0	0	0	0	0	0	ti
tenable	0	0	0	0	0	0	1	0	0	0	holdbare
tenacious	0	0	0	0	0	0	1	0	0	0	ihærdig
tenacity	0	0	0	0	0	0	1	0	0	0	vedholdenhed
tenancy	0	0	0	0	0	0	1	0	0	0	lejemål
tenant	0	0	0	0	0	0	1	0	0	0	lejer
tendency	0	0	0	0	0	0	0	0	0	0	tendens
tender	0	0	0	0	1	0	1	0	0	1	bud
tenderness	0	0	0	0	1	0	1	0	0	0	ømhed
tending	0	0	0	0	0	0	0	0	0	0	pleje
tendon	0	0	0	0	0	0	0	0	0	0	sene
tenement	0	0	0	0	0	1	0	0	0	0	lejemål
tenet	0	0	0	0	0	0	0	0	0	0	grundsætning
tenets	0	0	0	0	0	0	0	0	0	0	grundsætninger
tenfold	0	0	0	0	0	0	0	0	0	0	tidoblet
tennis	0	0	0	0	0	0	0	0	0	0	tennis
tense	0	0	0	0	0	0	0	0	0	0	anspændt
tensile	0	0	0	0	0	0	0	0	0	0	trækstyrke
tension	1	0	0	0	0	0	0	0	0	0	spænding
tent	0	0	0	0	0	0	0	0	0	0	telt
tentacle	0	0	0	0	0	0	0	0	0	0	tentakel
tentative	0	0	0	0	0	0	0	0	0	0	foreløbige
tenth	0	0	0	0	0	0	0	0	0	0	tiende
tenths	0	0	0	0	0	0	0	0	0	0	tiendedele
tenuous	0	0	0	0	0	0	0	0	0	0	spinkel
tenure	0	0	0	0	0	0	0	0	0	0	embedsperiode
tepid	0	0	0	0	0	0	0	0	0	0	lunken
term	0	0	0	0	0	0	0	0	0	0	semester
terminal	0	0	0	1	0	1	0	1	0	0	terminal
terminate	0	0	0	0	0	0	0	1	0	0	opsige
termination	0	0	0	0	0	1	0	1	0	0	afslutning
terminus	0	0	0	0	0	0	0	0	0	0	endestation
termite	0	0	1	0	0	1	0	0	0	0	termit
terms	0	0	0	0	0	0	0	0	0	0	vilkår
tern	0	0	0	0	0	0	0	0	0	0	tern
ternary	0	0	0	0	0	0	0	0	0	0	ternær
terrace	0	0	0	0	0	0	0	0	0	0	terrasse
terrestrial	0	0	0	0	0	0	0	0	0	0	terrestrisk
terrible	1	0	1	1	0	1	0	1	0	0	forfærdeligt
terribly	0	0	0	0	0	0	0	1	0	0	forfærdeligt
terrier	0	0	0	0	0	0	0	0	0	0	terrier
terrific	0	0	0	0	0	0	0	1	0	0	forrygende
territorial	0	0	0	0	0	0	0	0	0	0	territoriale
territory	0	0	0	0	0	0	0	0	0	0	territorium
terror	0	0	0	1	0	1	0	0	0	0	terror
terrorism	1	0	1	1	0	1	0	1	0	0	terrorisme
terrorist	1	0	1	1	0	1	0	1	1	0	terrorist
terrorize	1	0	0	1	0	1	0	1	0	0	terrorisere
terse	0	0	0	0	0	0	0	0	0	0	kortfattet
tertiary	0	0	0	0	0	0	0	0	0	0	tertiære
test	0	0	0	0	0	0	0	0	0	0	prøve
testament	0	1	0	0	0	0	0	0	0	1	testamente
testify	0	0	0	0	0	0	0	0	0	0	vidner
testimonial	0	0	0	0	0	0	0	0	0	0	vidnesbyrd
testimony	0	0	0	0	0	0	0	0	0	1	vidnesbyrd
tetanus	0	0	1	0	0	1	0	0	0	0	stivkrampe
tether	0	0	0	0	0	1	0	0	0	0	tøjre
tethered	0	0	0	0	0	0	0	0	0	0	tøjret
tetrahedral	0	0	0	0	0	0	0	0	0	0	tetraedrisk
text	0	0	0	0	0	0	0	0	0	0	tekst
textbook	0	0	0	0	0	0	0	0	0	0	lærebog
textile	0	0	0	0	0	0	0	0	0	0	tekstil
textural	0	0	0	0	0	0	0	0	0	0	teksturel
texture	0	0	0	0	0	0	0	0	0	0	struktur
thankful	0	0	0	0	1	0	1	0	0	0	taknemmelig
thanksgiving	0	0	0	0	1	0	1	0	0	0	taksigelse
thatch	0	0	0	0	0	0	0	0	0	0	stråtag
thaw	0	0	0	0	0	0	0	0	0	0	tø
theater	0	0	0	0	0	0	0	0	0	0	teater
theatrical	0	0	0	0	0	0	0	0	0	0	teatralsk
theft	1	0	1	1	0	1	0	1	0	0	tyveri
theism	0	0	1	0	0	1	0	0	0	0	teisme
theistic	0	0	0	0	0	0	0	0	0	0	teistisk
theme	0	0	0	0	0	0	0	0	0	0	tema
theocracy	0	0	0	0	0	0	0	0	0	0	teokrati
theocratic	1	0	0	1	0	1	0	1	0	1	teokratiske
theologian	0	0	0	0	0	0	0	0	0	0	teolog
theological	0	0	0	0	0	0	0	0	0	1	teologisk
theology	0	1	0	0	0	0	0	0	0	0	teologi
theorem	0	0	0	0	0	0	0	0	0	1	teorem
theoretical	0	0	0	0	0	0	1	0	0	0	teoretisk
theory	0	1	0	0	0	0	0	0	0	1	teori
therapeutic	0	0	0	0	1	0	1	0	0	1	terapeutisk
therapeutics	0	0	0	0	0	0	1	0	0	0	terapeutiske midler
thereabouts	0	0	0	0	0	0	0	0	0	0	deromkring
thereof	0	0	0	0	0	0	0	0	0	0	deraf
therewith	0	0	0	0	0	0	0	0	0	0	dermed
thermal	0	0	0	0	0	0	0	0	0	0	termisk
thermocouple	0	1	0	0	0	0	0	0	0	0	termoelement
thermodynamics	0	0	0	0	0	0	0	0	0	0	termodynamik
thermometer	0	0	0	0	0	0	0	0	0	1	termometer
thermostat	0	0	0	0	0	0	0	0	0	0	termostat
thesaurus	0	0	0	0	0	0	0	0	0	0	synonymordbog
thesis	0	0	0	0	0	0	0	0	0	0	afhandling
thick	0	0	0	0	0	0	0	0	0	0	tyk
thicken	0	0	0	0	0	0	0	0	0	0	tykkere
thickening	0	0	0	0	0	0	0	0	0	0	fortykkelse
thicket	0	0	0	0	0	0	0	0	0	0	krat
thickness	0	0	0	0	0	0	0	0	0	0	tykkelse
thief	1	0	1	1	0	1	0	1	1	0	tyv
thimble	0	0	0	0	0	0	0	0	0	0	fingerbøl
thin	0	0	0	0	0	0	0	0	0	0	tynd
thing	0	0	0	0	0	0	0	0	0	0	ting
things	0	0	0	0	0	0	0	0	0	0	ting
thinker	0	0	0	0	0	0	1	0	0	0	tænker
thinking	0	0	0	0	0	0	0	0	0	0	tænker
thirds	0	0	0	0	0	0	0	0	0	0	tredjedele
thirst	0	1	0	0	0	0	0	1	1	0	tørst
thirsty	0	0	0	0	0	1	0	0	0	0	tørstig
thirteen	0	0	0	0	0	0	0	0	0	0	tretten
thirteenth	0	0	0	1	0	0	0	0	0	0	trettende
thistle	0	0	0	0	0	0	0	0	0	0	tidsel
thither	0	0	0	0	0	0	0	0	0	0	dertil
thong	0	0	0	0	0	0	0	0	0	0	g-streng
thorn	0	0	0	0	0	1	0	0	0	0	torn
thorny	0	0	0	1	0	1	0	0	0	0	tornet
thoroughbred	0	0	0	0	0	0	1	0	0	0	fuldblod
thoroughfare	0	0	0	0	0	0	0	0	0	0	færdselsåre
thought	0	1	0	0	0	0	0	0	0	0	tanke
thoughtful	0	0	0	0	0	0	1	0	0	1	tankevækkende
thoughtfulness	0	0	0	0	0	0	1	0	0	0	eftertænksomhed
thoughtless	1	0	1	0	0	1	0	0	0	0	tankeløs
thoughts	0	0	0	0	0	0	0	0	0	0	tanker
thousand	0	0	0	0	0	0	0	0	0	0	tusind
thrash	1	0	1	1	0	1	0	1	0	0	thrash
thread	0	0	0	0	0	0	0	0	0	0	tråd
threat	1	0	0	1	0	1	0	0	0	0	trussel
threaten	1	1	0	1	0	1	0	0	0	0	true
threatening	1	0	1	1	0	1	0	0	0	0	truende
threefold	0	0	0	0	0	0	0	0	0	0	tredobbelt
thresh	1	0	0	1	0	1	0	1	0	0	tærske
threshold	0	0	0	0	0	0	0	0	0	0	Grænseværdi
thrice	0	0	0	0	0	0	0	0	0	0	tre gange
thrift	0	0	1	0	0	0	1	0	0	1	sparsommelighed
thrifty	0	0	0	0	0	0	0	0	0	0	sparsommelig
thrill	0	1	0	1	1	0	1	0	1	0	spænding
thrilling	0	1	0	0	1	0	1	0	1	0	spændende
thriving	0	1	0	0	1	0	1	0	0	0	trives
throat	0	0	0	0	0	0	0	0	0	0	hals
throb	0	0	0	1	0	1	0	1	0	0	banke
throbbing	0	0	0	0	0	0	0	0	0	0	dunkende
throne	0	0	0	0	0	0	1	0	0	1	trone
throng	0	0	0	0	0	0	0	0	0	0	skare
throttle	1	0	0	0	0	1	0	0	0	0	gashåndtag
throw	0	0	0	0	0	0	0	0	0	0	kaste
thrush	0	0	0	0	0	0	0	0	0	0	trøske
thrust	0	0	0	0	0	0	0	0	0	0	fremstød
thud	0	0	0	0	0	0	0	0	0	0	dunke
thug	1	0	1	1	0	1	0	0	0	0	bandit
thumb	0	0	0	0	0	0	0	0	0	0	tommelfinger
thump	1	0	0	0	0	1	0	0	0	0	dunk
thumping	0	0	0	1	0	0	0	0	0	0	dunkende
thunder	0	0	0	0	0	0	0	0	0	0	torden
thunderbolt	0	0	0	0	0	0	0	0	0	0	lyn
thundering	1	0	0	1	0	1	0	0	0	0	tordnende
thunderstorm	0	0	0	0	0	0	0	0	0	0	tordenvejr
thwart	0	0	0	0	0	1	0	0	1	0	modarbejde
thyme	0	0	0	0	0	0	0	0	0	0	timian
tiara	0	0	0	0	0	0	0	0	0	0	diadem
tick	0	0	0	0	0	0	0	0	0	0	kryds
ticker	0	0	0	0	0	0	0	0	0	0	ticker
ticket	0	0	0	0	0	0	0	0	0	0	billet
tickle	0	1	0	0	1	0	1	0	1	1	kildre
ticklish	0	0	0	0	0	0	0	0	0	0	kilden
tidal	0	0	0	0	0	0	0	0	0	0	tidevand
tidbit	0	0	0	0	0	0	0	0	0	0	lækkerbisken
tide	0	0	0	0	0	0	0	0	0	0	tidevand
tidings	0	0	0	0	0	0	0	0	0	0	nyheder
tie	0	0	0	0	0	0	0	0	0	0	binde
tier	0	0	0	0	0	0	0	0	0	0	niveau
tiff	1	0	0	0	0	1	0	0	0	0	tiff
tiger	0	0	0	0	0	0	0	0	0	0	tiger
tighten	1	0	0	0	0	0	0	0	0	0	stramme
tightness	0	0	0	0	0	0	0	0	0	0	stramhed
tights	0	0	0	0	0	0	0	0	0	0	strømpebukser
tilde	0	0	0	0	0	0	0	0	0	0	tilde
tile	0	0	0	0	0	0	0	0	0	0	flise
tiling	0	0	0	0	0	0	1	0	0	0	flisebelægning
till	0	0	0	0	0	0	0	0	0	0	indtil
tillage	0	0	0	0	0	0	0	0	0	0	jordbearbejdning
tiller	0	0	0	0	0	0	0	0	0	0	rorpind
tilt	0	0	0	0	0	0	0	0	0	0	vippe
tilting	0	0	0	0	0	0	0	0	0	0	vipning
timber	0	0	0	0	0	0	0	0	0	0	tømmer
timberland	0	0	0	0	0	0	0	0	0	0	tømmerland
timbre	0	0	0	0	0	0	0	0	0	0	klang
time	0	1	0	0	0	0	0	0	0	0	tid
timeliness	0	0	0	0	0	0	0	0	0	0	aktualitet
timely	0	0	0	0	0	0	1	0	0	0	rettidigt
timepiece	0	0	0	0	0	0	0	0	0	0	ur
timid	0	0	0	1	0	1	0	1	0	0	sky
timidity	0	1	0	1	0	1	0	0	0	0	frygtsomhed
tin	0	0	0	0	0	0	0	0	0	0	tin
tincture	0	0	0	0	0	0	0	0	0	0	tinktur
tine	0	0	0	0	0	0	0	0	0	0	tine
tinge	0	0	0	0	0	0	0	0	0	0	skær
tingle	0	0	0	0	0	0	0	0	0	0	snurre
tingling	0	0	0	0	0	0	0	0	0	0	prikkende
tinker	0	0	0	0	0	0	0	0	0	0	tinker
tinkering	0	0	0	0	0	0	0	0	0	0	roder
tinnitus	0	0	0	0	0	0	0	0	0	0	tinnitus
tinsel	0	0	0	0	1	0	1	0	0	0	tinsel
tint	0	0	0	0	0	0	0	0	0	0	farvetone
tiny	0	0	0	0	0	0	0	0	0	0	lille bitte
tip	0	0	0	0	0	0	0	0	0	0	tip
tipsy	0	0	0	0	0	1	0	0	0	0	småfuld
tirade	1	0	1	0	0	1	0	0	0	0	tirade
tire	0	0	0	0	0	0	0	0	0	0	dæk
tired	0	0	0	0	0	1	0	0	0	0	træt
tiredness	0	0	0	0	0	1	0	0	0	0	træthed
tiresome	0	0	0	0	0	1	0	0	0	0	trættende
tissue	0	0	0	0	0	0	0	0	0	0	væv
tit	0	0	0	0	0	1	0	0	0	0	tit
titanic	0	0	0	0	0	0	0	0	0	0	titanisk
tithe	0	0	0	0	0	0	0	0	0	0	tiende
title	0	0	0	0	0	0	1	0	0	1	titel
titled	0	0	0	0	0	0	0	0	0	0	med titlen
titty	0	0	0	0	0	0	0	0	0	0	bryst
titular	0	0	0	0	0	0	0	0	0	0	titulære
toad	0	0	1	0	0	1	0	0	0	0	tudse
toast	0	0	0	0	1	0	1	0	0	0	ristet brød
tobacco	0	0	0	0	0	1	0	0	0	0	tobak
toby	0	0	0	0	0	0	0	0	0	0	toby
tod	0	0	0	0	0	0	0	0	0	0	til d
today	0	0	0	0	0	0	0	0	0	0	i dag
toe	0	0	0	0	0	0	0	0	0	0	tå
toga	0	0	0	0	0	0	0	0	0	0	toga
toil	0	0	0	0	0	0	0	0	0	0	slid
toilet	0	0	1	0	0	1	0	0	0	0	toilet
toils	0	0	0	0	0	1	0	0	0	0	slider
token	0	0	0	0	0	0	0	0	0	0	polet
tolerance	0	0	0	0	0	0	0	0	0	0	tolerance
tolerant	0	0	0	0	0	0	1	0	0	0	tolerant
tolerate	1	0	0	0	0	1	0	1	0	0	tolerere
toleration	0	0	0	0	0	0	1	0	0	0	tolerance
toll	0	0	0	0	0	0	0	0	0	0	afgift
tomahawk	0	0	0	0	0	0	0	0	0	0	tomahawk
tomb	0	0	0	0	0	0	0	1	0	0	grav
tomcat	0	0	0	0	0	0	0	0	0	0	Tomcat
tome	0	0	0	0	0	0	0	0	0	0	til mig
tomorrow	0	1	0	0	0	0	0	0	0	0	i morgen
ton	0	0	0	0	0	0	0	0	0	0	ton
tone	0	0	0	0	0	0	0	0	0	0	tone
tong	0	0	0	0	0	0	0	0	0	0	tang
tongs	0	0	0	0	0	0	0	0	0	0	tang
tongue	0	0	0	0	0	0	0	0	0	0	tunge
tonic	0	0	0	0	0	0	0	0	0	0	tonic
tonnage	0	0	0	0	0	0	0	0	0	0	tonnage
tonsils	0	0	0	0	0	0	0	0	0	0	mandler
tooling	0	0	0	0	0	0	0	0	0	0	værktøj
tooth	0	0	0	0	0	0	0	0	0	0	tand
toothache	0	0	0	1	0	1	0	0	0	0	tandpine
toothed	0	0	0	0	0	0	0	0	0	0	tandet
toothless	0	0	0	0	0	0	0	0	0	0	tandløs
top	0	1	0	0	0	0	1	0	0	1	top
topaz	0	0	0	0	0	0	0	0	0	0	topas
topic	0	0	0	0	0	0	0	0	0	0	emne
topical	0	0	0	0	0	0	0	0	0	0	aktuelt
topographic	0	0	0	0	0	0	0	0	0	0	topografisk
topographical	0	0	0	0	0	0	0	0	0	0	topografisk
topography	0	0	0	0	0	0	0	0	0	0	topografi
topple	0	0	0	0	0	0	0	0	1	0	vælte
tor	0	0	0	0	0	0	0	0	0	0	tor
torch	0	0	0	0	0	0	0	0	0	0	fakkel
torment	1	0	0	1	0	1	0	1	0	0	pine
torn	0	0	0	0	0	1	0	0	0	0	revet i stykker
tornado	0	0	0	1	0	0	0	0	0	0	tornado
torpedo	1	0	0	0	0	1	0	0	0	0	torpedo
torrent	0	0	0	1	0	0	0	0	0	0	torrent
torrid	0	0	0	0	0	1	0	0	0	0	brændende
torsion	0	0	0	0	0	0	0	0	0	0	torsion
torso	0	0	0	0	0	0	0	0	0	0	torso
tort	0	0	0	0	0	1	0	0	0	0	tort
tortious	1	0	1	0	0	1	0	0	0	0	skadevoldende
tortoise	0	0	0	0	0	0	0	0	0	0	skildpadde
tortuous	0	0	0	0	0	0	0	0	0	0	snoede
torture	1	1	1	1	0	1	0	1	0	0	tortur
toss	0	0	0	0	0	0	0	0	0	0	smid væk
total	0	0	0	0	0	0	0	0	0	0	i alt
totality	0	0	0	0	0	0	0	0	0	0	helhed
totally	0	0	0	0	0	0	0	0	0	0	helt
tote	0	0	0	0	0	0	0	0	0	0	tote
totem	0	0	0	0	0	0	0	0	0	0	totem
touch	0	0	0	0	0	0	0	0	0	0	røre ved
touched	0	0	0	0	0	1	0	0	0	0	rørt
touching	0	0	0	0	0	0	0	0	0	0	rørende
touchy	1	0	0	0	0	1	0	1	0	0	rørende
tough	0	0	0	0	0	1	0	1	0	0	hårde
toughness	1	0	0	1	0	0	1	0	0	1	sejhed
tour	0	0	0	0	0	0	0	0	0	0	tur
tourist	0	0	0	0	0	0	0	0	0	0	turist
tourmaline	0	0	0	0	0	0	0	0	0	0	turmalin
tournament	0	0	0	0	0	0	0	0	0	0	turnering
tourniquet	0	0	0	0	0	0	0	0	0	0	tourniquet
tout	0	0	0	0	0	0	0	0	0	0	tout
tow	0	0	0	0	0	0	0	0	0	0	bugsere
towel	0	0	0	0	0	0	0	0	0	0	håndklæde
tower	0	0	0	0	0	0	1	0	0	0	tårn
towering	0	1	0	1	0	0	1	0	0	0	tårnhøje
town	0	0	0	0	0	0	0	0	0	0	by
townhouse	0	0	0	0	0	0	0	0	0	0	rækkehus
toxic	0	0	1	0	0	1	0	0	0	0	giftig
toxicology	0	0	0	0	0	0	0	0	0	0	toksikologi
toxin	0	0	0	1	0	1	0	0	0	0	toksin
toy	0	0	0	0	0	0	0	0	0	0	legetøj
trace	0	0	0	0	0	0	0	0	0	0	spore
traces	0	0	0	0	0	0	0	0	0	0	spor
trachea	0	0	0	0	0	0	0	0	0	0	luftrør
tracing	0	0	0	0	0	0	0	0	0	0	sporing
track	0	1	0	0	0	0	0	0	0	0	spore
tract	0	0	0	1	0	0	0	0	0	0	traktat
tractable	0	0	0	0	0	0	0	0	0	0	håndterbar
traction	0	0	0	0	0	0	0	0	0	0	trækkraft
tractor	0	0	0	0	0	0	0	0	0	0	traktor
trade	0	0	0	0	0	0	0	0	0	1	handle
trader	0	0	0	0	0	0	0	0	0	0	erhvervsdrivende
tradesman	0	0	0	0	0	0	0	0	0	0	håndværker
trading	0	0	0	0	0	0	0	0	0	0	handel
tradition	0	0	0	0	0	0	0	0	0	0	tradition
traditional	0	0	0	0	0	0	1	0	0	0	traditionel
traffic	0	0	0	0	0	0	0	0	0	0	Trafik
tragedy	0	0	0	1	0	1	0	1	0	0	tragedie
tragic	0	0	0	0	0	1	0	0	0	0	tragisk
trail	0	0	0	0	0	0	0	0	0	0	sti
train	0	0	0	0	0	0	0	0	0	0	tog
trained	0	0	0	0	0	0	0	0	0	0	trænet
trainer	0	0	0	0	0	0	0	0	0	1	træner
training	0	0	0	0	0	0	0	0	0	0	uddannelse
trait	0	0	0	0	0	0	0	0	0	0	egenskab
traitor	1	0	1	1	0	1	0	1	0	0	forræder
trajectory	0	0	0	0	0	0	0	0	0	0	bane
tram	0	0	0	0	0	0	0	0	0	0	sporvogn
tramp	0	0	1	1	0	1	0	1	0	0	tramp
tramway	0	0	0	0	0	0	0	0	0	0	sporvogn
trance	0	0	0	0	0	1	0	0	0	0	trance
tranquil	0	0	0	0	1	0	1	0	0	0	rolige
tranquility	0	0	0	0	1	0	1	0	0	1	ro
transact	0	0	0	0	0	0	0	0	0	0	handle
transaction	0	0	0	0	0	0	0	0	0	1	transaktion
transatlantic	0	0	0	0	0	0	0	0	0	0	transatlantiske
transcendence	0	1	0	0	1	0	1	0	1	1	transcendens
transcendent	0	0	0	0	0	0	0	0	0	0	transcendent
transcendental	0	0	0	0	0	0	1	0	0	0	transcendental
transcribe	0	0	0	0	0	0	0	0	0	0	transskribere
transcriber	0	0	0	0	0	0	0	0	0	0	transskriberen
transcript	0	0	0	0	0	0	0	0	0	1	afskrift
transcription	0	0	0	0	0	0	0	0	0	0	transskription
transfer	0	0	0	0	0	0	0	0	0	0	overførsel
transference	0	0	0	0	0	0	0	0	0	0	overførsel
transferred	0	0	0	0	0	0	0	0	0	0	overført
transfixed	0	0	0	0	0	0	0	0	0	0	transfikseret
transform	0	0	0	0	0	0	0	0	0	0	transformere
transformation	0	0	0	0	0	0	0	0	0	0	transformation
transfusion	0	0	0	0	0	0	0	0	0	0	transfusion
transgression	0	0	0	0	0	1	0	0	0	0	overtrædelse
transient	0	0	0	0	0	0	0	0	0	0	forbigående
transit	0	0	0	0	0	0	0	0	0	0	transit
transition	0	0	0	0	0	0	0	0	0	0	overgang
transitional	0	1	0	0	0	0	0	0	0	0	overgang
transitive	0	0	0	0	0	0	0	0	0	0	transitive
transitory	0	0	0	0	0	0	0	0	0	0	forbigående
translate	0	0	0	0	0	0	0	0	0	0	Oversætte
translation	0	0	0	0	0	0	0	0	0	1	oversættelse
translocation	0	0	0	0	0	0	0	0	0	0	translokation
translucent	0	0	0	0	0	0	0	0	0	0	gennemsigtig
transmission	0	0	0	0	0	0	0	0	0	0	smitte
transmit	0	0	0	0	0	0	0	0	0	0	sende
transmutation	0	0	0	0	0	0	0	0	0	0	transmutation
transom	0	0	0	0	0	0	0	0	0	0	agterspejl
transparency	0	0	0	0	0	0	0	0	0	0	gennemsigtighed
transparent	0	0	0	0	0	0	0	0	0	0	gennemsigtig
transplant	0	0	0	0	0	0	0	0	0	0	transplantation
transplantation	0	0	0	0	0	0	0	0	0	0	transplantation
transport	0	0	0	0	0	0	0	0	0	0	transportere
transportation	0	0	0	0	0	0	0	0	0	0	transport
transpose	0	0	0	0	0	0	0	0	0	0	omsætte
transposition	0	0	0	0	0	0	0	0	0	0	Omrokering
transverse	0	0	0	0	0	0	0	0	0	0	tværgående
trap	0	0	0	0	0	0	0	0	0	0	fælde
trapping	0	0	0	0	0	0	0	0	0	0	fældefangst
trappings	0	0	0	0	0	1	0	0	0	0	pynt
traps	0	0	0	0	0	1	0	0	0	0	fælder
trash	0	0	1	0	0	1	0	1	0	0	affald
trashy	0	0	1	0	0	1	0	0	0	0	skrald
traumatic	1	0	0	1	0	1	0	1	0	0	traumatisk
travail	0	0	0	0	0	1	0	0	0	0	travail
travel	0	0	0	0	0	0	0	0	0	0	rejse
traveler	0	0	0	0	0	0	0	0	0	0	rejsende
traveling	0	0	0	0	0	0	1	0	0	0	rejsende
traverse	0	0	0	0	0	0	0	0	0	0	krydse
travesty	0	0	1	1	0	1	0	1	0	0	parodi
trawl	0	0	0	0	0	0	0	0	0	0	trawl
trawler	0	0	0	0	0	0	0	0	0	0	trawler
tray	0	0	0	0	0	0	0	0	0	0	bakke
treacherous	1	0	1	1	0	1	0	0	0	0	forræderisk
treachery	1	0	0	1	0	1	0	1	1	0	forræderi
tread	0	0	0	0	0	0	0	0	0	0	træde
