English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Scots-Gaelic Word
saline	0	0	0	0	0	0	0	0	0	0	saline
saliva	0	1	0	0	0	0	0	0	0	0	seile
sally	0	0	0	0	0	0	0	0	1	0	salaidh
salon	0	0	0	0	0	0	0	0	0	0	salon
saloon	1	0	0	0	0	0	0	0	0	0	sailiùn
salt	0	0	0	0	0	0	0	0	0	0	salann
salty	0	0	0	0	0	0	0	0	0	0	saillte
salutary	0	0	0	0	1	0	1	0	0	1	sòlasach
salutation	0	0	0	0	0	0	0	0	0	0	beannachd
salute	0	0	0	0	1	0	1	0	0	0	beannachd
salvage	0	0	0	0	0	0	0	0	0	0	saoradh
salvation	0	1	0	0	1	0	1	0	0	1	saoradh
salve	0	0	0	0	0	0	1	0	0	0	sabhail
samba	0	0	0	0	0	0	0	0	0	0	samba
sameness	0	0	0	0	0	0	0	0	0	0	aonachd
samurai	0	0	0	1	0	0	1	0	0	0	samurai
sanctification	0	0	0	0	1	0	1	0	0	1	naomhachadh
sanctified	0	0	0	0	0	0	0	0	0	0	naomhaichte
sanctify	0	1	0	0	1	0	1	1	1	1	naomhaich
sanction	0	0	0	0	0	0	0	0	0	0	smachd-bhann
sanctioned	0	0	0	0	0	0	0	0	0	0	air a cheadachadh
sanctity	0	0	0	0	0	0	0	0	0	0	naomhachd
sanctuary	0	1	0	0	1	0	1	0	0	1	tearmann
sand	0	0	0	0	0	0	0	0	0	0	gainmheach
sandal	0	0	0	0	0	0	0	0	0	0	sandal
sander	0	0	0	0	0	0	0	0	0	0	sandair
sands	0	0	0	0	0	0	0	0	0	0	gainmheach
sandy	0	0	0	0	0	0	0	0	0	0	gainmhich
sane	0	0	0	0	0	0	0	0	0	0	ciallach
sanguine	0	0	0	0	0	0	1	0	0	0	sanguine
sanitary	0	0	0	0	0	0	1	0	0	0	slàintealachd
sanity	0	0	0	0	0	0	0	0	0	0	slàintealachd
sans	0	0	0	0	0	0	0	0	0	0	sans
sap	0	0	0	0	0	1	0	1	0	0	sùgh
sapphire	0	0	0	0	0	0	0	0	0	0	saphir
sappy	0	0	0	0	0	0	0	0	0	1	brònach
sarcasm	1	0	1	0	0	1	0	1	0	0	searbhas
sarcoma	0	0	0	1	0	1	0	1	0	0	sarcoma
sardonic	0	0	0	0	0	1	0	0	0	0	sardonic
sash	0	0	0	0	0	0	0	0	0	0	saise
satanic	1	0	0	0	0	1	0	0	0	0	satanach
satchel	0	0	0	0	0	0	0	0	0	0	satchel
sate	0	0	0	0	0	0	0	0	0	0	sat
satellite	0	0	0	0	0	0	0	0	0	0	saideal
satin	0	0	0	0	0	0	1	0	0	0	satain
satire	0	0	0	0	0	0	0	0	0	0	aoir
satirical	0	0	0	0	0	0	0	0	0	0	sgaiteach
satisfaction	0	0	0	0	0	0	0	0	0	0	sàsachadh
satisfactorily	0	0	0	0	0	0	1	0	0	0	gu dòigheil
satisfied	0	0	0	0	1	0	1	0	0	0	riaraichte
saturate	0	0	0	0	0	0	0	0	0	0	shàthaichte
saturated	0	0	1	0	0	1	0	0	0	0	shàthaichte
saturation	0	0	0	0	0	0	0	0	0	0	sùghaidh
sauce	0	0	0	0	0	0	0	0	0	0	sabhs
saucepan	0	0	0	0	0	0	0	0	0	0	siùpan
saucer	0	0	0	0	0	0	0	0	0	0	sàbhaidh
saucy	0	0	0	0	0	0	0	0	0	0	searbh
sauerkraut	0	0	0	0	0	0	0	0	0	0	sauerkraut
sauna	0	0	0	0	0	0	0	0	0	0	sauna
savage	1	0	0	1	0	1	0	0	0	0	borb
savagery	1	0	0	1	0	1	0	0	0	0	saoth'rachd
savanna	0	0	0	0	0	0	0	0	0	0	sabhanna
save	0	0	0	0	1	0	1	0	0	1	sàbhail
saving	0	0	0	0	0	0	0	0	0	0	sàbhaladh
savings	0	0	0	0	0	0	1	0	0	0	sàbhalaidhean
savor	0	1	1	0	1	0	1	1	0	1	blasad
savory	0	0	0	0	0	0	1	0	0	0	blasta
savvy	0	0	0	0	0	0	1	0	0	0	sgairteil
sawdust	0	0	0	0	0	0	0	0	0	0	min-sàibh
sax	0	0	0	0	0	0	0	0	0	0	sacs
saxophone	0	0	0	0	0	0	0	0	0	0	saxophone
scab	0	0	0	0	0	1	0	0	0	0	scab
scabbard	0	0	0	0	0	0	0	0	0	0	sgalag
scaffold	0	0	0	1	0	1	0	0	0	0	sgafaid
scaffolding	0	0	0	0	0	0	0	0	0	0	sgafallachd
scale	0	0	0	0	0	0	0	0	0	0	sgèile
scales	0	0	0	0	0	0	0	0	0	0	lannan
scallop	0	0	0	0	0	0	0	0	0	0	creachainn
scalp	0	0	0	0	0	0	0	0	0	0	sgal
scalpel	0	0	0	1	0	1	0	0	0	0	sgalpal
scaly	0	0	0	0	0	1	0	0	0	0	sgaile
scan	0	0	0	0	0	0	0	0	0	0	scan
scandal	0	0	0	1	0	1	0	0	0	0	sgainneal
scandalous	1	0	0	0	0	1	0	0	0	0	sgiamhach
scanty	0	0	0	0	0	1	0	0	0	0	sgith
scape	0	0	0	0	0	0	0	0	0	0	sgap
scapegoat	1	0	0	1	0	1	0	0	0	0	scapegoat
scar	1	0	1	1	0	1	0	1	0	0	scar
scarab	0	0	0	0	0	0	0	0	0	0	sgarab
scarce	0	0	0	1	0	1	0	1	0	0	gann
scarcely	0	0	0	0	0	1	0	1	0	0	gann
scarcity	1	0	0	1	0	1	0	1	0	0	gainnead
scare	1	1	0	1	0	1	0	0	1	0	eagal
scarecrow	0	0	0	1	0	1	1	0	0	0	scarecrow
scarf	0	0	0	0	0	0	0	0	0	0	sgarfa
scarlet	0	0	0	0	0	0	0	0	0	0	sgàrlaid
scatter	0	0	0	0	0	0	0	0	0	0	sgapadh
scattered	0	0	0	0	0	0	0	0	0	0	sgapadh
scattering	0	0	0	0	0	0	0	0	0	0	sgapadh
scavenger	0	0	0	0	0	1	0	0	0	0	spealadair
scene	0	0	0	0	0	0	0	0	0	0	sealladh
scenery	0	0	0	0	0	0	0	0	0	0	seallaidhean
scenic	0	0	0	0	0	0	0	0	0	0	seallaidh
scent	0	0	0	0	0	0	0	0	0	0	fàile
sceptical	0	0	0	0	0	0	0	0	0	1	teagmhach
scepticism	0	0	0	0	0	0	0	0	0	0	spleuchd
schematic	0	0	0	0	0	0	0	0	0	0	sgeamach
scheme	0	0	0	0	0	1	0	0	0	0	sgeama
schism	1	0	0	0	0	1	0	0	0	0	sgios
schizophrenia	1	0	1	1	0	1	0	1	0	0	sgitsophrenia
scholar	0	0	0	0	0	0	1	0	0	0	sgoilear
scholarly	0	0	0	0	0	0	0	0	0	0	sgoilearach
scholarship	0	0	0	0	1	0	1	0	0	0	sgoilearachd
school	0	0	0	0	0	0	0	0	0	1	sgoil
schoolboy	0	0	0	0	0	0	0	0	0	0	gille-sgoile
schooling	0	0	0	0	0	0	0	0	0	0	sgoil
schoolmaster	0	0	0	0	0	0	0	0	0	0	maighstir-sgoile
schooner	0	0	0	0	0	0	0	0	0	0	sgùnair
sciatica	0	0	0	0	0	1	0	0	0	0	sciatica
science	0	0	0	0	0	0	0	0	0	0	saidheans
scientific	0	0	0	0	0	0	1	0	0	1	saidheansail
scientist	0	1	0	0	0	0	1	0	0	1	eòlaiche
scintilla	0	0	0	0	0	0	1	0	0	0	sgintilla
scintillation	0	0	0	0	0	0	0	0	0	0	spionnaidh
scintillator	0	0	0	0	0	0	0	0	0	0	scintillator
scion	0	0	0	0	0	0	0	0	0	0	sgion
scissors	0	0	0	0	0	0	0	0	0	0	siosar
scoff	1	0	1	0	0	1	0	0	0	0	magadh
scold	1	0	1	1	0	1	0	1	0	0	sgail
scolding	1	0	0	0	0	1	0	0	0	0	scolding
scoop	0	0	0	0	0	0	0	0	0	0	sgòp
scope	0	0	0	0	0	0	0	0	0	0	raon
scorching	1	0	0	0	0	1	0	0	0	0	sgur
score	0	1	0	0	1	0	1	0	1	0	sgòr
scores	0	0	0	0	0	0	0	0	0	0	sgòran
scorn	1	0	0	0	0	1	0	0	0	0	tàir
scorpion	1	0	1	1	0	1	0	0	1	0	scorpion
scotch	0	0	0	0	0	1	0	0	0	0	scotch
scoundrel	1	0	1	1	0	1	0	0	0	1	scoundrel
scour	0	0	0	0	0	0	0	0	0	0	sgùr
scourge	1	0	0	1	0	1	0	1	0	0	sgiùrsadh
scout	0	0	0	0	0	0	0	0	0	0	scout
scrabble	0	0	0	0	0	0	0	0	0	0	sgrabail
scramble	0	0	0	0	0	0	0	0	0	0	sgreadail
scrambling	0	0	0	0	0	1	0	0	0	0	sgròbadh
scrape	0	0	0	0	0	0	0	0	0	0	sgread
scrapie	1	0	0	1	0	1	0	1	0	0	sgrapie
scraping	0	0	0	0	0	0	0	0	0	0	sgrìobadh
scratch	0	0	0	0	0	0	0	0	0	0	sgrìobadh
scream	1	0	1	1	0	1	0	0	1	0	sgread
screaming	1	0	1	1	0	1	0	0	0	0	sgreadail
screech	0	0	0	1	0	1	0	0	1	0	sgread
screen	0	0	0	0	0	0	0	0	0	0	sgrion
screwdriver	0	0	0	0	0	0	0	0	0	0	sgreadail
screwed	1	0	0	0	0	1	0	0	0	0	sgreadail
scribble	0	0	0	0	0	0	0	0	0	0	sgriob
scribe	0	0	0	0	0	0	1	0	0	0	sgrìobhaiche
scrimmage	0	0	0	0	0	1	0	0	1	0	sgriob
scrip	0	0	0	0	0	0	0	0	0	0	sgriob
script	0	0	0	0	0	0	1	0	0	0	sgriob
scriptural	0	0	0	0	0	0	0	0	0	0	sgriobhta
scripture	0	0	0	0	0	0	0	0	0	1	sgriobtur
scroll	0	0	0	0	0	0	0	0	0	0	sgrolaich
scrub	0	0	1	0	0	1	0	0	0	0	sgreabhag
scrumptious	0	0	0	0	0	0	1	0	0	0	sgiamhach
scrupulous	0	0	0	0	0	0	0	0	0	0	sgreamhail
scrutinize	0	1	0	0	0	1	0	0	0	0	sgrùdadh
scrutiny	0	0	0	0	0	1	0	0	0	0	sgrùdadh
sculptor	0	0	0	0	0	0	0	0	0	0	snaigheadair
sculpture	0	0	0	0	0	0	1	0	0	0	snaidheadh
sculptured	0	0	0	0	0	0	0	0	0	0	snaidhte
scum	0	0	1	0	0	1	0	0	0	0	sgail
sea	0	0	0	0	0	0	1	0	0	0	mar
seaboard	0	0	0	0	0	0	0	0	0	0	cladach
seal	0	0	0	0	0	0	1	0	0	1	seula
seals	0	0	0	0	0	0	0	0	0	1	ròin
seam	0	0	0	0	0	0	0	0	0	0	seam
seaman	0	0	0	0	0	0	0	0	0	0	maraiche
seamless	0	0	0	0	0	0	0	0	0	0	seimh
seamstress	0	0	0	0	0	0	0	0	0	0	gruagach
seaport	0	0	0	0	0	0	0	0	0	0	port-mara
sear	0	0	0	0	0	1	0	0	0	0	sear
search	0	0	0	0	0	0	0	0	0	0	lorg
searching	0	0	0	0	0	0	0	0	0	0	a' lorg
seared	0	0	0	0	0	0	0	0	0	0	seargadh
seaside	0	0	0	0	0	0	0	0	0	0	tràigh
season	0	0	0	0	0	0	0	0	0	0	ràithe
seasoned	0	0	0	0	0	0	1	0	0	0	ràitheil
seasoning	0	0	0	0	0	0	0	0	0	0	seusanachadh
seat	0	0	0	0	0	0	0	0	0	0	suidheachan
secession	0	0	0	0	0	1	0	0	0	0	sgaradh
secluded	0	0	0	0	0	1	0	1	0	0	dìomhair
seclusion	0	0	0	1	0	1	1	0	0	0	dealachadh
secondary	0	0	0	0	0	0	0	0	0	0	àrd-sgoile
secondhand	0	0	0	0	0	1	0	0	0	0	dara-làimh
secrecy	0	0	0	0	0	0	0	0	1	1	dìomhaireachd
secret	0	0	0	0	0	0	0	0	0	1	dìomhair
secretariat	0	0	0	0	0	0	1	0	0	0	rùnaireachd
secretary	0	0	0	0	0	0	0	0	0	0	rùnaire
secrete	0	0	1	0	0	0	0	0	0	0	dìomhair
secretion	0	0	1	0	0	1	0	0	0	0	dìomhaireachd
secretive	0	0	0	0	0	1	0	0	0	0	dìomhair
secretly	0	0	0	0	0	0	0	0	0	0	gu dìomhair
sect	0	0	0	0	0	0	0	0	0	0	sect
sectarian	1	0	0	1	0	1	0	0	0	0	buidheannach
sectional	0	0	0	0	0	0	0	0	0	0	earrannach
sector	0	0	0	0	0	0	0	0	0	0	roinn
secular	0	1	0	0	0	0	0	0	0	0	saoghalta
secularism	0	0	0	0	0	0	0	0	0	0	diadhachd
securities	0	0	0	0	0	0	0	0	0	1	thèarainteachdan
security	0	0	0	0	0	0	0	0	0	0	tèarainteachd
sedan	0	0	0	0	0	0	0	0	0	0	sedan
sedate	0	0	0	0	0	0	0	0	0	0	sith
sedative	0	0	0	0	0	0	0	0	0	0	sedative
sedentary	0	0	0	0	0	0	0	0	0	0	seideach
sedge	0	0	0	0	0	0	0	0	0	0	sèisg
sediment	0	0	0	0	0	0	0	0	0	0	grùid
sedimentary	0	0	0	0	0	0	0	0	0	0	grùideach
sedition	1	0	0	0	0	1	0	1	0	0	buaireadh
seduce	0	0	0	0	0	1	0	0	0	0	mealladh
seducing	0	0	0	0	0	0	0	0	0	0	a' mealladh
seduction	0	0	0	0	0	1	0	0	0	0	mealladh
seductive	0	1	0	0	0	0	0	0	0	0	seductive
seed	0	0	0	0	0	0	0	0	0	0	sìol
seedling	0	0	0	0	0	0	0	0	0	0	sìolachadh
seek	0	1	0	0	0	0	0	0	0	0	shireadh
seeker	0	0	0	0	0	0	0	0	0	0	neach-sireadh
seemingly	0	0	0	0	0	0	0	0	0	0	a rèir choltais
seer	0	0	0	0	0	0	0	0	0	0	fiosaiche
seething	0	0	0	0	0	0	0	0	0	0	a' sileadh
segment	0	0	0	0	0	0	0	0	0	0	earrann
segregate	1	0	1	0	0	1	0	1	0	0	sgaradh
segregated	0	0	0	0	0	1	0	0	0	0	dealaichte
segregation	0	0	0	0	0	0	0	0	0	0	sgaradh
seize	0	0	0	1	0	1	0	0	0	0	glac
seizure	0	0	0	1	0	0	0	0	0	0	glacaidh
seldom	0	0	0	0	0	0	0	0	0	0	ainneamh
select	0	0	0	0	0	0	0	0	0	0	tagh
selection	0	0	0	0	0	0	0	0	0	0	taghadh
selfish	1	0	1	0	0	1	0	0	0	0	fèineil
selfishness	0	0	0	0	0	1	0	0	0	0	fèineileachd
sell	0	0	0	0	0	0	0	0	0	0	reic
seller	0	0	0	0	0	0	0	0	0	0	reiceadair
semaphore	0	0	0	0	0	0	0	0	0	0	semaphore
semblance	0	0	0	0	0	0	0	0	0	0	seblachd
semen	0	0	0	0	0	0	0	0	0	0	seamhan
semicolon	0	0	0	0	0	0	0	0	0	0	leth-choloin
seminal	0	0	0	0	0	0	0	0	0	0	seimineach
seminar	0	0	0	0	0	0	0	0	0	0	seiminear
seminary	0	0	0	0	0	0	0	0	0	0	seiminear
semiotics	0	0	0	0	0	0	0	0	0	0	semiotics
senate	0	0	0	0	0	0	0	0	0	1	seanadh
senator	0	0	0	0	0	0	0	0	0	0	seanair
send	0	0	0	0	0	0	0	0	0	0	seol
senescence	0	0	0	0	0	0	0	0	0	0	seanachas
senile	0	0	0	1	0	1	0	1	0	0	senile
senior	0	0	0	0	0	0	0	0	0	0	àrd
seniority	0	0	0	0	0	0	1	0	0	1	àrd-inbhe
sensation	0	0	0	0	0	0	0	0	0	0	mothachadh
sensational	0	0	0	0	1	0	1	0	0	0	faireachail
sense	0	0	0	0	0	0	1	0	0	0	ciall
senseless	1	0	1	1	0	1	0	1	1	0	gun chiall
senses	0	0	0	0	0	0	0	0	0	0	mothachaidhean
sensibility	0	0	0	0	0	0	1	0	0	0	mothachalachd
sensibly	0	0	0	0	0	0	1	0	0	0	gu ciallach
sensitive	0	0	0	0	0	0	0	0	0	0	mothachail
sensory	0	0	0	0	0	0	0	0	0	0	mothachaidh
sensual	0	1	0	0	1	1	1	0	1	1	ciallach
sensuality	0	1	0	0	1	0	1	0	0	0	mothachalachd
sensuous	0	0	0	0	1	0	1	0	0	0	ciallach
sentence	1	1	1	1	0	1	0	1	0	0	binn
sentient	0	0	0	0	0	0	0	0	0	0	mothachail
sentiment	0	0	0	0	0	0	0	0	0	0	faireachdainn
sentimental	0	0	0	0	0	0	1	0	0	0	sentimental
sentimentality	0	0	0	0	0	0	1	0	0	0	sentimentality
sentinel	0	0	0	0	0	0	1	0	0	1	feallsanaiche
sentry	0	0	0	0	0	0	0	0	0	1	seòlta
separable	0	0	0	0	0	0	0	0	0	0	dealaichte
separate	0	0	0	0	0	0	0	0	0	0	fa leth
separately	0	0	0	0	0	0	0	0	0	0	fa leth
separation	0	0	0	0	0	0	0	0	0	0	dealachadh
separatist	1	0	1	0	0	1	0	0	0	0	neach-sgaraidh
sepia	0	0	0	0	0	0	0	0	0	0	sepia
sepsis	0	0	0	1	0	1	0	1	0	0	sepsis
sept	0	0	0	0	0	0	0	0	0	0	Sultain
septic	0	0	1	0	0	1	0	0	0	0	septic
septum	0	0	0	0	0	0	0	0	0	0	septum
sequel	0	1	0	0	0	0	0	0	0	0	seicheamh
sequence	0	0	0	0	0	0	0	0	0	0	sreath
sequent	0	0	0	0	0	0	0	0	0	0	seicheamh
sequestered	0	0	0	0	0	0	0	0	0	0	sequested
sequestration	0	0	0	0	0	1	0	1	0	0	sequestration
serene	0	0	0	0	0	1	0	0	0	1	sàmhach
serenity	0	1	0	0	1	0	1	0	0	1	serenity
sergeant	0	0	0	0	0	0	0	0	0	0	sàirdseant
serial	0	1	0	0	0	0	0	0	0	0	sreathach
series	0	0	0	0	0	0	0	0	0	1	sreath
serif	0	0	0	0	0	0	0	0	0	0	serif
seriousness	0	0	0	1	0	0	0	1	0	0	trom-inntinn
sermon	0	0	0	0	0	0	1	0	0	1	searmon
serpent	0	0	1	1	0	1	0	0	0	0	nathair
serpentine	0	0	0	0	0	0	0	0	0	0	nathair
serrated	0	0	0	0	0	0	0	0	0	0	srathach
serum	0	0	0	0	0	0	1	0	0	0	serum
servant	0	0	0	0	0	1	0	0	0	1	seirbhiseach
serve	0	0	0	0	0	1	0	0	0	1	frithealadh
service	0	0	0	0	0	0	0	0	0	0	seirbhis
serviceable	0	0	0	0	0	0	0	0	0	0	seirbhiseach
servile	0	0	1	1	0	1	0	1	0	0	seirbhiseach
servitude	0	0	0	0	0	1	0	0	0	0	seirbhiseach
sess	0	0	0	0	0	0	0	0	0	0	seisean
session	0	0	0	0	0	0	0	0	0	0	seisean
sessions	0	0	0	0	0	0	0	0	0	0	seiseanan
set	0	0	0	0	0	0	0	0	0	0	seata
setback	0	0	0	0	0	1	0	1	0	0	socrachadh
sett	0	0	0	0	0	0	0	0	0	0	suidhich
setter	0	0	0	0	0	0	0	0	0	0	suidhiche
settle	0	0	0	0	0	0	0	0	0	0	socraich
settled	0	0	0	0	0	0	0	0	0	0	shocraich
settler	0	0	0	0	0	0	0	0	0	0	neach-tuineachaidh
settlor	0	0	0	1	0	0	1	0	0	0	neach-rèiteachaidh
seventh	0	0	0	0	0	0	0	0	0	0	an t-seachdamh
seventy	0	0	0	0	0	0	0	0	0	0	seachdad
sever	0	0	0	0	0	1	0	0	0	0	sgaraidh
severable	0	0	0	0	0	0	0	0	0	0	so-sgaraichte
severally	0	0	0	0	0	0	0	0	0	0	fa leth
severance	0	0	0	0	0	0	0	1	0	0	sgaradh
severely	0	0	0	0	0	0	0	0	0	0	gu mòr
severity	0	0	0	0	0	0	0	0	0	0	dianachd
sew	0	0	0	0	0	0	0	0	0	0	fuaigheal
sewage	0	0	1	0	0	1	0	0	0	0	òtrachas
sewer	0	0	1	0	0	0	0	0	0	0	sàibhear
sewerage	0	0	1	0	0	1	0	0	0	0	òtrachas
sex	0	1	0	0	1	0	1	0	0	1	gnè
sexuality	0	0	0	0	0	0	0	0	0	0	gnèitheachas
sexy	0	0	0	0	0	0	0	0	0	0	gnèitheach
shabby	0	0	1	0	0	1	0	0	0	0	dubhach
shack	0	0	1	0	0	1	0	1	0	0	geimhle
shackle	1	1	1	1	0	1	0	1	0	0	geimhlean
shade	0	0	0	0	0	0	0	0	0	0	sgàile
shades	0	0	0	0	0	0	0	0	0	0	frasan
shading	0	0	0	0	0	0	0	0	0	0	dubhar
shadow	0	0	0	0	0	0	0	0	0	0	sgàile
shadowy	0	0	0	0	0	0	0	0	0	0	dubhar
shady	0	0	0	1	0	1	0	0	0	0	dubharach
shaft	0	0	0	0	0	0	0	0	0	0	shail
shag	0	0	0	0	0	0	0	0	0	0	seag
shaggy	0	0	0	0	0	0	0	0	0	0	seargach
shake	0	0	0	0	0	0	0	0	0	0	chrith
shaken	0	0	0	0	0	0	0	0	0	0	air chrith
shaking	0	0	0	1	0	1	0	0	0	0	crathadh
shaky	1	1	0	1	0	1	0	0	0	0	air chrith
sham	1	0	1	0	0	1	0	0	0	0	sham
shaman	0	0	0	0	0	0	0	0	0	0	shaman
shambles	0	0	0	0	0	1	0	0	0	0	claoidh
shame	0	0	1	1	0	1	0	1	0	0	nàire
shameful	0	0	0	0	0	1	0	1	0	0	nàire
shameless	0	0	1	0	0	1	0	0	0	0	gun nàire
shanghai	0	0	1	1	0	1	0	0	0	0	shanghai
shank	0	0	0	1	0	0	0	0	0	0	shank
shanty	0	0	0	0	0	0	0	0	0	0	seantaidh
shape	0	0	0	0	0	0	1	0	0	0	cumadh
shapely	0	0	0	0	0	0	1	0	0	0	cumadh
share	0	1	0	0	1	0	1	0	0	1	roinn
shareholder	0	0	0	0	0	0	0	0	0	0	neach-earrainn
shark	0	0	0	0	0	1	0	0	0	0	siorc
sharpen	1	1	0	0	0	0	0	0	0	0	geur
sharpened	0	0	0	0	0	0	0	0	0	0	geurachadh
sharpener	0	0	0	0	0	0	0	0	0	0	geuradair
sharpness	0	0	0	0	0	0	0	0	0	0	geur
shatter	1	0	0	1	0	1	0	1	1	0	chrathadh
shattered	0	0	0	0	0	1	0	1	0	0	briste
shave	0	0	0	0	0	0	0	0	0	0	bearradh
shaving	0	0	0	0	0	0	0	0	0	0	bearradh
shawl	0	0	0	0	0	0	0	0	0	0	seula
sheaf	0	0	0	0	0	0	0	0	0	0	sguab
shear	0	0	0	0	0	0	0	0	0	0	rùsgadh
shears	0	0	0	0	0	0	0	0	0	0	rùsgan
sheath	0	0	0	0	0	0	0	0	0	0	truaill
sheathing	0	0	0	0	0	0	0	0	0	0	rùsgadh
shed	0	0	0	0	0	1	0	0	0	0	seada
sheen	0	0	0	0	0	0	0	0	0	0	sguab
sheep	0	0	0	0	0	0	0	0	0	0	caoraich
sheer	0	0	0	0	0	0	0	0	0	0	sgith
sheet	0	0	0	0	0	0	0	0	0	0	duilleag
shelf	0	0	0	0	0	0	0	0	0	0	sgeilp
shell	1	0	0	1	0	1	0	1	1	0	slige
shellfish	0	0	0	0	0	0	0	0	0	0	maorach
shelter	0	0	0	0	0	0	1	0	0	1	fasgadh
shelved	0	0	0	0	0	1	0	0	0	0	sgeilp
shepherd	0	0	0	0	0	0	1	0	0	1	buachaille
sheriff	0	0	0	0	0	0	0	0	0	1	siorram
sherry	0	0	0	0	0	0	0	0	0	0	seire
shield	0	0	0	0	0	0	0	0	0	0	sgiath
shift	0	0	0	0	0	0	0	0	0	0	gluasad
shifting	0	0	0	0	0	0	0	0	0	0	a' gluasad
shilling	0	0	0	0	0	0	0	0	0	0	tasdan
shimmer	0	0	0	0	0	0	0	0	0	0	sgailc
shin	0	0	0	0	0	0	0	0	0	0	shin
shine	0	0	0	0	0	0	1	0	0	0	deàrrsadh
shingle	0	0	0	0	0	0	0	0	0	0	morghan
shining	0	1	0	0	1	0	1	0	0	0	a' deàrrsadh
shiny	0	0	0	0	0	0	0	0	0	0	gleansach
ship	0	1	0	0	0	0	0	0	0	0	soitheach
shipment	0	0	0	0	0	0	0	0	0	0	liubhairt
shipping	0	0	0	0	0	0	0	0	0	0	luingearachd
shipwreck	0	0	0	1	0	1	0	1	0	0	long-bhriseadh
shire	0	0	0	0	0	0	0	0	0	0	siorrachd
shirt	0	0	0	0	0	0	0	0	0	0	lèine
shit	1	0	1	0	0	1	0	0	0	0	shit
shiver	1	1	0	1	0	1	0	1	0	0	crith
shivering	0	0	0	0	0	0	0	0	0	0	crith
shoals	0	0	0	0	0	0	0	0	0	0	sgaothan
shock	1	0	0	1	0	1	0	0	1	0	clisgeadh
shockingly	0	0	0	0	0	0	0	0	1	0	gu h-uamhasach
shoddy	1	0	1	0	0	1	0	0	0	0	shoddy
shoe	0	0	0	0	0	0	0	0	0	0	bròg
shoemaker	0	0	0	0	0	0	0	0	0	0	greusaiche
shoot	1	0	0	1	0	1	0	0	0	0	losgadh
shooter	0	0	0	1	0	0	0	0	0	0	seilg
shooting	1	0	0	1	0	1	0	0	0	0	losgadh
shop	0	0	0	0	0	0	0	0	0	0	bùth
shopkeeper	0	0	0	0	0	0	0	0	0	1	fear-bùtha
shoplifting	1	0	1	0	0	1	0	0	0	0	goid
shopping	0	1	0	0	1	0	1	0	1	1	ceannachd
shore	0	0	0	0	0	0	0	0	0	0	chladach
shorn	0	0	0	0	0	0	0	0	0	0	lomadh
short	0	0	0	0	0	0	0	0	0	0	goirid
shortage	1	0	0	1	0	1	0	1	0	0	gainnead
shortcoming	0	0	0	0	0	1	0	0	0	0	easbhaidh
shorten	0	0	0	0	0	0	0	0	0	0	giorrachadh
shortening	0	0	0	0	0	0	0	0	0	0	giorrachadh
shorthand	0	0	0	0	0	0	0	0	0	0	làmh-ghoirid
shortly	0	1	0	0	0	0	0	0	0	0	goirid
shortness	0	0	0	0	0	0	0	0	0	0	gann
shorts	0	0	0	0	0	0	0	0	0	0	briogais ghoirid
shot	1	0	0	1	0	1	0	1	1	0	peilear
shotgun	0	0	0	0	0	0	0	0	0	0	gunna-gunna
shoulder	0	0	0	0	0	0	1	0	0	1	gualainn
shout	1	0	0	0	0	0	0	0	1	0	èigheach
shove	1	0	0	0	0	1	0	0	0	0	sluasaid
shovel	0	0	0	0	0	0	0	0	0	0	sluasaid
shoveling	0	0	0	0	0	0	0	0	0	0	sluasaid
show	0	0	0	0	0	0	0	0	0	1	seall
shower	0	0	0	0	0	0	0	0	0	0	fras
showing	0	0	0	0	0	0	0	0	0	0	a' sealltainn
showy	0	0	0	0	0	1	0	0	0	0	seallaidh
shrapnel	0	0	0	1	0	0	0	0	0	0	shrapnel
shred	0	0	0	0	0	0	0	0	0	0	rùsgadh
shrewd	0	0	0	0	0	0	1	0	0	0	glic
shriek	1	0	0	1	0	1	0	1	1	0	seirc
shrill	1	0	0	1	0	1	0	0	1	0	sgailc
shrimp	0	0	0	0	0	0	0	0	0	0	shrimp
shrine	0	0	0	0	0	0	0	0	0	0	naomh-ionad
shrink	0	0	0	1	0	1	0	1	0	0	crìonadh
shrinking	0	0	0	0	0	0	0	0	0	0	a' crìonadh
shroud	0	0	0	0	0	0	0	1	0	0	amadain
shrub	0	0	0	0	0	0	0	0	0	0	preas
shrubbery	0	0	0	0	0	0	0	0	0	0	preasan
shrug	0	0	0	0	0	0	0	0	0	0	shrug
shrunk	0	0	0	0	0	1	0	0	0	0	crìonadh
shudder	0	0	0	1	0	1	0	0	0	0	crathadh
shuffle	0	0	0	0	0	0	0	0	0	0	suathadh
shuffling	0	0	0	0	0	0	0	0	0	0	crathadh
shun	1	0	1	0	0	1	0	1	0	0	shuain
shunt	0	0	0	0	0	0	0	0	0	0	shunt
shut	0	0	0	0	0	0	0	0	0	0	dùin
shutter	0	0	0	0	0	0	0	0	0	0	còmhlaiche
shuttle	0	0	0	0	0	0	0	0	0	0	shuttle
sib	0	0	0	0	0	0	0	0	0	1	sib
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	tinn
sickening	1	0	1	1	0	1	0	1	0	0	tinn
sickle	0	0	0	0	0	0	0	0	0	0	corran
sickly	0	0	1	0	0	1	0	1	0	0	gu tinn
