English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hungarian Word
slush	0	0	1	0	0	1	0	0	1	0	latyak
slut	1	0	1	0	0	1	0	0	0	0	kurva
sly	1	0	1	1	0	1	0	0	0	0	ravasz
smack	1	0	0	0	0	1	0	0	0	0	cuppanás
small	0	0	0	0	0	1	0	0	0	0	kicsi
smaller	0	0	0	0	0	0	0	0	0	0	kisebb
smallest	0	0	0	0	0	0	0	0	0	0	legkisebb
smash	1	0	0	1	0	1	0	0	0	0	összetör
smashed	0	0	0	0	0	1	0	0	0	0	összetört
smattering	0	0	0	0	0	1	0	0	0	0	aprólékos
smear	0	0	0	0	0	0	0	0	0	0	kenet
smell	1	0	1	0	0	1	0	0	0	0	szag
smelling	0	0	1	0	0	1	0	0	0	0	szaglás
smelt	0	0	0	0	0	0	0	0	0	0	olvasztás
smile	0	0	0	0	1	0	1	0	1	1	mosoly
smiling	0	0	0	0	1	0	1	0	0	0	mosolygás
smirk	0	0	0	0	0	1	0	0	0	0	önelégült mosoly
smite	1	0	0	1	0	1	0	1	0	0	ütni
smith	0	0	0	0	0	0	0	0	0	1	Kovács
smitten	0	0	0	0	0	0	1	0	0	0	levert
smoker	0	0	0	0	0	1	0	0	0	0	dohányos
smokey	0	0	0	0	0	0	0	0	0	0	füstös
smoking	0	0	0	0	0	0	0	0	0	0	dohányzó
smoky	0	0	0	0	0	0	0	0	0	0	füstös
smoldering	0	0	0	0	0	0	0	0	0	0	parázsló
smoothly	0	0	0	0	0	0	0	0	0	0	simán
smoothness	0	0	0	0	0	0	1	0	0	0	simaság
smother	1	0	0	0	0	1	0	0	0	0	elrejt
smudge	0	0	0	0	0	1	0	0	0	0	piszok
smug	0	0	0	0	0	1	0	0	0	0	önelégült
smuggle	0	0	0	1	0	1	0	0	0	0	csempészik
smuggler	1	0	1	1	0	1	0	0	0	0	csempész
smuggling	0	0	0	0	0	1	0	0	0	0	csempészet
smut	0	0	1	1	0	1	0	0	0	0	korom
snack	0	0	0	0	0	0	0	0	0	0	falatozás
snacks	0	0	0	0	0	0	0	0	0	0	rágcsálnivalók
snag	0	0	0	0	0	1	0	0	1	0	csonk
snags	0	0	0	0	0	1	0	0	0	0	gubancok
snail	0	0	0	0	0	0	0	0	0	0	csiga
snake	0	0	1	1	0	1	0	0	0	0	kígyó
snap	0	0	0	0	0	0	0	0	0	0	csattan
snapshot	0	0	0	0	0	0	0	0	0	0	pillanatkép
snare	0	0	0	1	0	1	0	0	0	0	csapda
snarl	1	0	1	0	0	1	0	0	0	0	vicsorog
snarling	1	0	0	0	0	1	0	0	0	0	vicsorogva
snatch	0	0	0	0	0	0	0	0	0	0	megragad
sneak	1	0	0	1	0	1	0	0	1	0	settenkedik
sneakers	0	0	0	0	0	0	0	0	0	0	tornacipő
sneaking	0	1	0	1	0	1	0	0	0	1	alattomos
sneer	1	0	1	0	0	1	0	0	0	0	gúnymosoly
sneeze	0	0	1	0	0	1	0	0	1	0	tüsszent
sneezing	0	0	0	0	0	0	0	0	0	0	tüsszentés
snicker	0	0	0	0	0	0	1	0	0	0	vihogás
snide	0	0	0	0	0	1	0	0	0	0	hamis
sniff	0	0	0	0	0	0	0	0	0	0	szippantás
snip	0	0	0	0	0	0	0	0	0	0	lenyisszant
snipe	0	0	0	0	0	0	0	0	0	0	szalonka
snippet	0	0	0	0	0	0	0	0	0	0	töredék
snob	0	0	0	0	0	1	0	0	0	0	sznob
snoopy	0	0	0	0	0	0	0	0	0	0	leskelődő
snooze	0	0	0	0	0	0	0	0	0	0	szundikálás
snore	0	0	0	0	0	0	0	0	0	0	horkolás
snort	0	0	0	0	0	0	0	1	0	0	horkant
snout	0	0	0	0	0	0	0	0	0	0	ormány
snow	0	0	0	0	0	0	0	0	0	0	hó
snowball	0	0	0	0	0	0	0	0	0	0	hógolyó
snowflake	0	0	0	0	0	0	0	0	0	0	hópehely
snowy	0	0	0	0	0	0	0	0	0	0	havas
snuff	0	0	0	0	0	0	0	0	0	0	tubák
soak	0	0	0	0	0	1	0	0	0	0	áztatás
soaking	0	0	0	0	0	0	0	0	0	0	áztatás
soap	0	0	0	0	0	0	0	0	0	0	szappan
soapy	0	0	0	0	0	0	0	0	0	0	szappanos
soaring	0	0	0	0	0	0	0	0	0	0	szárnyal
sob	0	0	0	0	0	1	0	1	0	0	zokogás
sobriety	0	0	0	0	0	0	1	0	0	1	józanság
soc	0	0	0	0	0	0	0	0	0	0	szoc
soccer	0	0	0	0	0	0	0	0	0	0	futball
sociable	0	0	0	0	0	0	1	0	0	0	társaságkedvelő
social	0	0	0	0	0	0	0	0	0	0	társadalmi
socialism	0	0	1	1	0	0	0	0	0	0	szocializmus
socialist	1	0	1	1	0	1	0	1	0	0	szocialista
society	0	0	0	0	0	0	0	0	0	0	társadalom
sock	0	0	0	0	0	0	0	0	0	0	zokni
socket	0	0	0	0	0	0	0	0	0	0	foglalat
sod	0	0	0	0	0	0	0	0	0	0	gyep
sofa	0	0	0	0	0	0	0	0	0	0	kanapé
softening	0	0	0	0	0	0	0	0	0	0	lágyulás
softness	0	0	0	0	0	0	0	0	0	0	lágyság
soggy	0	0	0	0	0	0	0	0	0	0	átázott
soil	0	0	1	0	0	1	0	0	0	0	talaj
soiled	0	0	1	0	0	1	0	0	0	0	szennyezett
sojourn	0	0	0	0	0	0	0	0	0	0	tartózkodás
solace	0	0	0	0	0	0	1	0	0	0	vigasz
solar	0	0	0	0	0	0	0	0	0	0	nap-
solder	0	0	0	0	0	0	0	0	0	0	forrasz
soldering	0	0	0	0	0	0	0	0	0	0	forrasztás
soldier	1	0	0	0	0	0	1	1	0	0	katona
sole	0	0	0	0	0	0	0	0	0	0	egyetlen
solicit	0	0	0	0	0	0	0	0	0	0	kérni
solicitation	0	0	0	0	0	0	0	0	0	0	kérelmezés
solicitor	0	0	0	0	0	0	0	0	0	0	ügyvéd
solid	0	0	0	0	0	0	1	0	0	0	szilárd
solidarity	0	0	0	0	0	0	0	0	0	1	szolidaritás
solidification	0	0	0	0	0	0	0	0	0	0	megszilárdulását
solidified	0	0	0	0	0	0	0	0	0	0	megszilárdult
solidify	0	0	0	0	0	0	0	0	0	0	megszilárdul
solidity	0	0	0	0	0	0	1	0	0	1	szilárdság
solitaire	0	0	0	0	0	0	0	0	0	0	szoliter
solitary	0	0	0	0	0	0	0	0	0	0	magányos
solitude	0	0	0	0	0	0	0	0	0	0	magány
solo	0	0	0	0	0	0	0	0	0	0	szóló
solubility	0	0	0	0	0	0	0	0	0	0	oldhatóság
soluble	0	0	0	0	0	0	0	0	0	0	oldódó
solution	0	0	0	0	0	0	1	0	0	0	megoldás
solve	0	0	0	0	0	0	0	0	0	0	megoldani
solvency	0	0	0	0	0	0	1	0	0	0	fizetőképesség
solvent	0	0	0	0	0	0	0	0	0	0	oldószer
somatic	0	0	0	0	0	1	0	0	1	0	szomatikus
somber	0	0	0	0	0	1	0	1	0	0	komor
son	0	0	0	0	0	0	0	0	0	0	fiú
sonar	0	1	0	0	0	0	1	0	0	0	hanglokátor
sonata	0	0	0	0	0	0	1	0	0	0	szonáta
song	0	0	0	0	0	0	0	0	0	0	dal
sonnet	0	0	0	0	1	0	1	1	0	0	szonett
sonorous	0	0	0	0	1	0	1	0	0	0	zengzetes
soot	0	0	1	0	0	1	0	0	0	0	korom
soothe	0	0	0	0	0	0	1	0	0	0	megnyugtatni
soothing	0	0	0	0	1	0	1	0	0	1	megnyugtató
sophomore	0	0	0	0	0	0	0	0	0	0	másodéves
soprano	0	0	0	0	0	0	0	0	0	0	szoprán
sorcerer	0	0	0	0	0	0	0	0	0	0	varázsló
sorcery	0	1	0	1	0	1	0	0	1	0	varázslás
sordid	1	0	1	1	0	1	0	1	0	0	mocskos
sore	1	0	0	0	0	1	0	1	0	0	fájó
sorely	0	0	0	0	0	1	0	1	0	0	súlyosan
soreness	0	0	1	0	0	1	0	1	0	0	fájdalom
sorghum	0	0	0	0	0	0	0	0	0	0	cirok
sorority	0	0	0	0	0	0	0	0	0	0	szövetség
sorrow	0	0	0	1	0	1	0	1	0	0	bánat
sorrowful	0	0	0	0	0	1	0	1	0	0	szomorú
sort	0	0	0	0	0	0	0	0	0	0	fajta
sorter	0	0	0	0	0	0	1	0	0	0	válogató
sortie	0	0	0	1	0	1	0	0	0	0	bevetés
sorting	0	0	0	0	0	0	0	0	0	0	válogató
sou	0	0	0	0	0	0	0	0	0	0	sou
soulless	0	0	1	1	0	1	0	1	0	0	lelketlen
soulmate	0	0	0	1	0	1	0	0	0	0	lélektárs
sound	0	0	0	0	0	0	0	0	0	0	hang
sounding	0	0	0	0	0	0	0	0	0	0	hangzó
soundness	0	1	0	0	1	0	1	0	0	1	szilárdság
soup	0	0	0	0	0	0	1	0	0	0	leves
sour	0	0	1	0	0	1	0	0	0	0	savanyú
source	0	0	0	0	0	0	0	0	0	0	forrás
souvenir	0	0	0	0	0	0	0	0	0	0	ajándéktárgy
sovereign	0	0	0	0	0	0	0	0	0	1	szuverén
sovereignty	0	0	0	0	0	0	0	0	0	0	szuverenitás
sow	0	0	0	0	0	0	0	0	0	0	koca
spa	0	1	0	0	1	0	1	0	1	1	gyógyfürdő
space	0	0	0	0	0	0	0	0	0	0	tér
spacious	0	0	0	0	0	0	1	0	0	0	tágas
spade	0	0	0	0	0	0	0	0	0	0	ásó
span	0	0	0	0	0	0	0	0	0	0	span
spaniel	0	0	0	0	1	0	1	0	0	1	spániel
spank	1	0	0	1	0	1	0	1	0	0	ütés
spanking	1	0	0	0	0	0	0	0	0	0	verés
spar	0	0	0	0	0	0	0	0	0	0	spar
spare	0	0	0	0	0	0	0	0	0	0	tartalék
sparingly	0	0	0	0	0	0	0	0	0	0	takarékosan
spark	0	0	0	0	0	0	0	0	0	0	szikra
sparkle	0	1	0	0	1	0	1	0	1	0	szikra
sparring	0	0	0	0	0	0	0	0	0	0	edző mérkőzés
sparse	0	0	0	0	0	0	0	0	0	0	ritka
spasm	0	0	0	1	0	1	0	0	0	0	görcs
spat	1	0	0	0	0	1	0	0	0	0	köpött
spatula	0	0	0	0	0	0	0	0	0	0	spatula
spawn	0	0	0	0	0	0	0	0	0	0	ívik
speaker	0	0	0	0	0	0	0	0	0	0	hangszóró
speaking	0	0	0	0	0	0	0	0	0	0	beszélő
spear	1	1	0	1	0	1	0	0	0	0	lándzsa
special	0	0	0	0	1	0	1	0	0	0	különleges
specialist	0	0	0	0	0	0	0	0	0	1	szakember
speciality	0	0	0	0	0	0	0	0	0	0	különlegesség
specialize	0	0	0	0	0	0	0	0	0	1	szakosodni
specially	0	0	0	0	0	0	0	0	0	0	különösen
specie	0	0	0	0	0	0	1	0	0	0	fémpénz
species	0	0	0	0	0	0	0	0	0	0	faj
specific	0	0	0	0	0	0	0	0	0	0	különleges
specification	0	0	0	0	0	0	0	0	0	0	leírás
specimen	0	0	0	0	0	0	0	0	0	0	mintadarab
speck	0	0	1	0	0	1	0	0	0	0	folt
speckled	0	0	0	0	0	0	0	0	0	0	pettyes
specs	0	0	0	0	0	0	0	0	0	0	specifikációk
spectacle	0	0	0	0	0	1	1	0	0	0	látvány
spectacles	0	0	0	0	0	0	0	0	0	0	szemüveg
spectacular	0	1	0	0	0	0	0	0	1	0	látványos
spectator	0	0	0	0	0	0	0	0	0	0	néző
specter	0	0	0	1	0	1	0	1	0	0	kísértet
spectral	0	0	0	0	0	1	0	0	0	0	spektrális
spectrometer	0	0	0	0	0	0	0	0	0	0	spektrométer
spectrophotometer	0	0	0	0	0	0	0	0	0	0	spektrofotométer
spectroscopy	0	0	0	0	0	0	0	0	0	0	spektroszkópia
spectrum	0	0	0	0	0	0	0	0	0	0	spektrum
speculate	0	0	0	0	0	0	0	0	0	0	spekulál
speculation	0	0	0	1	0	1	0	1	0	0	spekuláció
speculative	0	1	0	0	0	0	0	0	0	0	spekulatív
speculum	0	0	0	0	0	0	0	0	0	0	tükörkép
speech	0	0	0	0	0	0	1	0	0	0	beszéd
speechless	0	0	0	0	0	0	0	0	0	0	szótlan
speed	0	0	0	0	0	0	0	0	0	0	sebesség
speedily	0	0	0	0	0	0	0	0	0	0	gyorsan
speedometer	0	0	0	0	0	0	0	0	0	0	sebességmérő
speedway	0	0	0	0	0	0	0	0	0	0	autópálya
speedy	0	0	0	0	0	0	1	0	0	0	gyors
spellbound	0	0	0	0	0	0	0	0	0	0	megigézve
spelling	0	0	0	0	0	0	1	0	0	0	helyesírás
spencer	0	0	0	0	0	0	0	0	0	0	spencer
spend	0	0	0	0	0	0	0	0	0	0	tölt
spent	0	0	0	0	0	1	0	0	0	0	költött
sperm	0	0	0	0	0	0	0	0	0	0	sperma
spew	0	0	1	0	0	0	0	0	0	0	köp
sphere	0	0	0	0	0	0	0	0	0	0	szféra
spherical	0	0	0	0	0	0	0	0	0	0	gömbölyű
sphinx	0	0	0	0	0	0	0	0	0	0	szfinksz
spice	0	0	0	0	0	0	1	0	0	0	fűszer
spicy	0	0	0	0	0	0	0	0	0	0	fűszeres
spider	0	0	1	1	0	0	0	0	0	0	pók
spigot	0	0	0	0	0	0	0	0	0	0	csap
spike	0	0	0	1	0	0	0	0	0	0	tüske
spiked	0	0	0	0	0	0	0	0	0	0	hegyes
spiky	0	0	0	0	0	0	0	0	0	0	szúrós
spill	0	0	0	0	0	0	0	0	0	0	bukás
spin	0	0	0	0	0	0	0	0	0	0	spin
spinal	0	0	0	0	0	0	0	0	0	0	gerinc-
spindle	0	0	0	0	0	0	0	0	0	0	orsó
spine	1	0	0	0	0	1	1	0	0	0	gerinc
spinning	0	0	0	0	0	0	0	0	0	0	fonás
spinster	0	0	0	1	0	1	0	1	0	0	aggszűz
spiny	0	0	0	0	0	0	0	0	0	0	tüskés
spiral	0	0	0	0	0	0	0	0	0	0	spirál
spire	0	0	0	0	0	0	0	0	0	0	templomtorony
spirit	0	0	0	0	0	0	1	0	0	0	szellem
spirits	0	1	0	0	1	0	1	0	1	0	szellemek
spiritual	0	0	0	0	0	0	0	0	0	0	lelki
spirituality	0	0	0	0	0	0	0	0	0	0	lelkiség
spit	0	0	1	0	0	0	0	0	0	0	nyárs
spite	1	0	0	0	0	1	0	0	0	0	dacára
spiteful	1	0	0	0	0	1	0	0	0	0	rosszindulatú
splash	0	0	0	0	0	0	0	0	1	0	loccsanás
spleen	0	0	0	0	0	0	0	0	0	0	lép
splendid	0	0	0	0	1	0	1	0	1	0	pompás
splendor	0	1	0	0	1	0	1	0	1	0	ragyogás
splice	0	0	0	0	0	0	0	0	0	0	toldás
spline	0	0	0	0	0	0	0	0	0	0	spline
splint	0	0	0	0	0	0	0	0	0	0	sín
splinter	0	0	0	0	0	1	0	0	0	0	szilánk
split	0	0	0	0	0	1	0	0	0	0	hasított
splitting	0	0	0	0	0	1	0	1	0	0	hasítás
splurge	0	0	0	0	0	0	0	0	0	0	feltűnés
spoil	0	0	1	0	0	1	0	0	0	0	zsákmány
spoiler	0	0	0	0	0	1	0	1	0	0	spoiler
spoiling	0	0	0	0	0	0	0	0	0	0	elrontani
spoke	0	0	0	0	0	1	0	0	0	0	beszéltem
spoken	0	0	0	0	0	0	0	0	0	0	beszélt
spokesman	0	0	0	0	0	0	0	0	0	1	szóvivő
sponge	0	0	0	0	0	1	0	0	0	0	szivacs
spongy	0	0	0	0	0	0	0	0	0	0	szivacsos
sponsor	0	0	0	0	0	0	1	0	0	1	szponzor
sponsorship	0	0	0	0	0	0	0	0	0	0	szponzoráció
spoof	0	0	0	0	0	0	0	0	0	0	svindli
spook	0	0	0	1	0	1	0	0	0	0	kísértet
spoon	0	0	0	0	0	0	0	0	0	0	kanál
spoonful	0	0	0	0	0	0	0	0	0	0	kanálnyi
sporadic	0	0	0	0	0	0	0	0	0	0	szórványos
spore	0	0	0	0	0	0	0	0	0	0	spóra
sport	0	0	0	0	0	0	0	0	0	0	Sport
sporting	0	0	0	0	0	0	0	0	0	0	sport
sports	0	0	0	0	0	0	0	0	0	0	sport-
sportsman	0	0	0	0	0	0	0	0	0	0	sportember
spot	0	0	0	0	0	0	0	0	0	0	folt
spotless	0	0	0	0	0	0	1	0	0	1	makulátlan
spotted	0	0	0	0	0	0	0	0	0	0	észlelve
spotty	0	0	0	0	0	0	0	0	0	0	foltos
spousal	0	0	0	0	0	0	0	0	0	0	házastárs
spouse	0	0	0	0	1	0	1	0	0	1	házastárs
spout	0	0	0	0	0	0	0	0	0	0	kilövell
sprain	0	0	0	0	0	1	0	1	0	0	rándulás
sprawl	0	0	0	0	0	0	0	0	0	0	terpeszkedni
spray	0	0	0	0	0	0	0	0	0	0	permet
spread	0	0	0	0	0	0	0	0	0	0	terjedés
spree	0	0	0	0	0	1	0	0	0	0	muri
sprinkling	0	0	0	0	0	0	0	0	0	0	locsolás
sprite	0	0	0	1	0	1	0	0	0	0	kobold
sprout	0	0	0	0	0	0	0	0	0	0	hajtás
spruce	0	0	0	0	0	0	1	0	0	0	lucfenyő
spur	0	0	0	1	0	0	0	0	0	0	sarkantyú
spurious	0	0	1	0	0	1	0	0	0	0	hamis
spurred	0	0	0	0	0	0	0	0	0	0	sarkalta
spurt	0	0	0	0	0	0	0	0	0	0	kilövellés
spy	0	0	0	0	0	0	0	0	0	0	kém
squad	0	0	0	0	0	0	0	0	0	0	osztag
squadron	0	0	0	0	0	0	0	0	0	0	repülőszázad
squall	0	0	0	1	0	1	0	1	0	0	szélroham
squamous	0	0	0	0	0	0	0	0	0	0	pikkelyes
square	0	0	0	0	0	0	0	0	0	0	négyzet
squat	0	0	0	0	0	0	0	0	0	0	guggolás
squatter	0	0	0	0	0	1	0	0	0	0	guggoló
squeak	0	0	0	0	0	0	0	0	0	0	vinnyog
squeal	0	0	0	0	0	0	0	0	0	0	visítás
squeamish	0	0	1	1	0	1	0	0	0	0	finnyás
squeeze	0	0	0	0	0	0	0	0	0	0	présel
squeezing	0	0	0	0	0	0	0	0	0	0	szorítás
squelch	1	0	1	0	0	1	0	0	0	0	squelch
squint	0	0	0	0	0	0	0	0	0	0	kancsal
squire	0	0	0	0	0	0	0	0	0	0	földesúr
squirm	0	0	1	0	0	1	0	0	0	0	fészkelődik
squirrel	0	0	0	0	0	0	0	0	0	0	mókus
squirt	0	0	0	0	0	0	0	0	0	0	spriccel
stab	1	0	0	1	0	1	0	1	1	0	szúr
stability	0	0	0	0	0	0	0	0	0	0	stabilitás
stable	0	0	0	0	0	0	1	0	0	1	stabil
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	Kazal
staff	0	0	0	0	0	0	0	0	0	0	személyzet
stag	0	0	0	0	0	0	0	0	0	0	szarvas
stage	0	0	0	0	0	0	0	0	0	0	színpad
stagger	0	0	0	0	0	0	0	0	1	0	tántorog
staggering	0	0	0	0	0	1	0	0	0	0	megdöbbentő
stagnant	0	0	0	0	0	1	0	1	0	0	pangó
stagnation	0	0	0	0	0	0	0	0	0	0	stagnálás
staid	0	0	0	0	0	0	0	0	0	0	higgadt
stain	0	0	1	0	0	1	0	0	0	0	folt
stainless	0	0	0	0	0	0	1	0	0	0	rozsdamentes
stair	0	0	0	0	0	0	0	0	0	0	lépcsőfok
staircase	0	0	0	0	0	0	0	0	0	0	lépcsőház
stairway	0	0	0	0	0	0	0	0	0	0	lépcsőház
stake	0	0	0	0	0	0	0	0	0	0	tét
stale	0	0	0	0	0	1	0	0	0	0	állott
stalemate	1	0	1	0	0	0	0	0	0	0	patt
stalk	0	0	0	1	0	1	0	0	0	0	szár
stall	0	0	1	0	0	0	0	0	0	0	istálló
stallion	0	0	0	0	0	0	1	0	0	0	csődör
stalls	0	0	0	0	0	0	0	0	0	0	standokon
stalwart	0	0	0	0	0	0	1	0	0	0	bátor
stamina	0	0	0	0	0	0	1	0	0	1	állóképesség
stamp	0	0	0	0	0	0	0	0	0	0	bélyeg
stand	0	0	0	0	0	0	0	0	0	0	állvány
standard	0	0	0	0	0	0	0	0	0	0	alapértelmezett
standardize	0	0	0	0	0	0	0	0	0	0	szabványosítani
standing	0	0	0	0	0	0	1	0	0	0	álló
standoff	1	0	0	1	0	1	0	0	0	0	tartózkodó
standpoint	0	0	0	0	0	0	0	0	0	0	álláspont
standstill	1	0	0	0	0	1	0	0	0	0	leállás
stanza	0	0	0	0	0	0	0	0	0	0	stanza
staple	0	0	0	0	0	0	0	0	0	0	kapocs
star	0	1	0	0	1	0	1	0	0	1	csillag
starboard	0	0	0	0	0	0	0	0	0	0	jobb oldalra
starch	0	0	0	0	0	0	0	0	0	0	keményítő
stare	0	0	0	0	0	0	0	0	0	0	bámul
staring	0	0	0	0	0	1	0	0	0	0	bámulva
stark	0	0	0	0	0	1	0	0	0	1	erős
starlight	0	0	0	0	0	0	1	0	0	0	csillagfény
starry	0	1	0	0	1	0	1	0	0	0	csillagos
stars	0	0	0	0	0	0	0	0	0	0	csillagok
start	0	1	0	0	0	0	0	0	0	0	Rajt
startle	0	0	0	1	0	1	0	0	1	0	megijeszt
startling	0	0	0	0	0	0	0	0	1	0	ijesztő
starvation	0	0	0	1	0	1	0	1	0	0	éhezés
starved	0	0	0	0	0	1	0	0	0	0	kiéhezett
starving	0	0	0	0	0	1	0	0	0	0	éhező
state	0	0	0	0	0	0	0	0	0	0	állapot
stately	0	0	0	0	0	0	1	0	0	0	tekintélyes
statement	0	0	0	0	0	0	1	0	0	1	nyilatkozat
stateroom	0	0	0	0	0	0	0	0	0	0	kabin
statesman	0	0	0	0	0	0	0	0	0	0	államférfi
static	0	0	0	0	0	0	0	0	0	0	statikus
statics	0	0	0	0	0	0	0	0	0	0	statika
station	0	0	0	0	0	0	0	0	0	0	állomás
stationary	0	0	0	0	0	1	0	0	0	0	helyhez kötött
stationery	0	0	0	0	0	0	0	0	0	0	irodaszer
statistical	0	0	0	0	0	0	0	0	0	1	statisztikai
statistician	0	0	0	0	0	0	0	0	0	0	statisztikus
stator	0	0	0	0	0	0	0	0	0	0	állórész
statuary	0	0	0	0	0	0	0	0	0	0	szobrászat
statue	0	0	0	0	0	0	1	0	0	0	szobor
statuette	0	0	0	0	0	0	0	0	0	0	szobrocska
stature	0	0	0	0	0	0	0	0	0	0	termet
status	0	0	0	0	0	0	1	0	0	0	állapot
statute	0	0	0	0	0	0	0	0	0	0	törvény
statutory	0	0	0	0	0	0	0	0	0	0	törvényes
staunch	0	0	0	0	0	0	1	0	0	0	hűséges
stave	0	0	0	0	0	1	0	0	0	0	donga
stay	0	0	0	0	0	0	0	0	0	0	marad
stayed	0	0	0	0	0	0	0	0	0	0	maradt
stays	0	0	0	0	0	0	0	0	0	0	marad
stead	0	0	0	0	0	0	0	0	0	0	helyette
steadfast	0	0	0	0	0	0	1	0	0	1	állhatatos
steady	0	0	0	0	0	0	0	0	1	1	állandó
steal	1	0	0	1	0	1	0	1	0	0	lop
stealing	0	0	1	1	0	1	0	0	0	0	lopás
stealth	0	0	0	0	0	0	0	0	1	0	lopakodás
stealthily	0	0	0	0	0	0	0	0	1	0	lopakodva
stealthy	0	1	0	1	0	1	0	0	1	0	titkos
steamboat	0	0	0	0	0	0	0	0	0	0	gőzhajó
steamer	0	0	0	0	0	0	0	0	0	0	gőzös
steamroller	0	0	0	0	0	0	0	0	0	0	gőzhenger
steamship	0	0	0	0	0	0	0	0	0	0	gőzhajó
steamy	0	0	0	0	0	0	0	0	0	0	gőzölgő
steel	0	0	0	0	0	0	0	0	0	0	acél-
steep	0	0	0	0	0	0	0	0	0	0	meredek
steeple	0	0	0	0	0	0	0	0	0	0	templomtorony
steer	0	0	0	0	0	0	0	0	0	0	tinó
stellar	0	0	0	0	0	0	1	0	0	0	csillag-
stem	0	0	0	0	0	0	0	0	0	0	származik
stench	0	0	0	0	0	0	0	0	0	0	bűz
stencil	0	0	0	0	0	0	0	0	0	0	stencil
step	0	0	0	0	0	0	0	0	0	0	lépés
steppe	0	0	0	0	0	0	0	0	0	0	sztyeppe
steps	0	0	0	0	0	0	0	0	0	0	lépések
stereoscopic	0	0	0	0	0	0	0	0	0	0	térhatású
stereotype	0	0	0	0	0	1	0	0	0	0	sztereotípia
stereotyped	0	0	0	0	0	1	0	0	0	0	sablonos
sterile	0	0	0	0	0	1	0	1	0	0	steril
sterility	0	0	0	0	0	1	0	0	0	0	sterilitás
sterling	1	1	0	0	1	1	1	0	0	1	font
stern	0	0	0	0	0	1	0	0	0	0	zord
stethoscope	0	0	0	0	0	0	0	0	0	0	sztetoszkóp
stew	0	0	0	0	0	0	0	0	0	0	pörkölt
steward	0	0	0	0	0	0	1	0	0	1	utaskísérő
stewardship	0	0	0	0	0	0	0	0	0	0	sáfárság
stick	0	0	0	0	0	0	0	0	0	0	rúd
sticking	0	0	0	0	0	0	0	0	0	0	ragasztás
sticky	0	0	1	0	0	0	0	0	0	0	ragadós
stiff	0	0	0	0	0	1	0	0	0	0	merev
stiffen	0	0	0	0	0	0	0	0	0	0	megmerevedni
stiffness	0	0	0	0	0	1	0	0	0	0	merevség
stifle	0	0	0	0	0	1	0	0	0	0	elfojtani
stifled	1	0	0	1	0	1	0	1	0	0	elfojtott
stifling	0	0	0	0	0	0	0	0	0	0	fojtogató
stigma	1	0	1	1	0	1	0	1	0	0	megbélyegzés
stile	0	0	0	0	0	0	0	0	0	0	ajtófélfa
stiletto	0	0	0	0	0	0	0	0	0	0	gyilok
stillborn	0	0	0	0	0	1	0	1	0	0	halva született
stillness	0	0	0	1	0	0	1	1	0	0	nyugalom
stilts	0	0	0	0	0	0	0	0	0	0	gólyalábasok
stimulant	0	0	0	0	0	0	0	0	0	0	stimuláns
stimulation	0	0	0	0	0	0	0	0	0	0	stimuláció
stimulus	0	0	0	0	0	0	0	0	0	0	inger
sting	1	0	0	1	0	1	0	0	0	0	fullánk
stinging	0	0	0	0	0	1	0	0	0	0	szúrós
stingy	1	0	1	1	0	1	0	1	0	0	fukar
stink	0	0	1	0	0	1	0	0	0	0	bűz
stinking	0	0	1	0	0	1	0	0	0	0	büdös
stint	0	0	0	1	0	1	0	1	0	0	megszorítás
stipulate	0	0	0	0	0	0	0	0	0	0	Előírja
stipulation	0	0	0	0	0	0	0	0	0	0	kikötés
stir	0	0	0	0	0	0	0	0	0	0	keverjük meg
stirring	0	0	0	0	0	0	0	0	0	0	keverés
stitch	0	0	0	0	0	0	0	0	0	0	öltés
stock	0	0	0	0	0	0	0	0	0	0	Készlet
stockbroker	0	0	0	0	0	0	0	0	0	0	bróker
stocking	0	0	0	0	0	0	0	0	0	0	harisnya
stocks	0	0	0	0	0	1	0	0	0	0	készletek
stole	0	0	0	0	0	0	0	0	0	0	stóla
stolen	1	0	0	0	0	1	0	0	0	0	lopott
stomach	0	0	1	0	0	0	0	0	0	0	gyomor
stone	1	0	0	0	0	1	0	0	0	0	kő
stoned	0	0	0	0	0	1	0	0	0	0	megkövezték
stoneware	0	0	0	0	0	0	0	0	0	0	kőedény
stony	0	0	0	0	0	0	0	0	0	0	köves
stool	0	0	0	0	0	0	0	0	0	0	szék
stools	0	0	1	0	0	1	0	0	0	0	széklet
stoop	0	0	0	0	0	0	0	0	0	0	görnyed
stop	0	0	0	0	0	0	0	0	0	0	állj meg
stoppage	0	0	0	0	0	1	0	0	0	0	megállás
stopper	0	0	0	0	0	0	0	0	0	0	dugó
stopping	0	0	0	0	0	0	0	0	0	0	megállás
stopwatch	0	0	0	0	0	0	0	0	0	0	stopperóra
storage	0	0	0	0	0	0	0	0	0	0	tárolás
store	0	1	0	0	0	0	1	0	0	0	bolt
storehouse	0	0	0	0	0	0	0	0	0	0	raktár
storing	0	0	0	0	0	0	0	0	0	0	tárolása
storm	1	0	0	0	0	1	0	0	0	0	vihar
storming	1	0	0	0	0	0	0	0	0	0	viharzik
stormy	0	0	0	1	0	1	0	0	0	0	viharos
