English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hindi Word
ready	0	1	0	0	0	0	0	0	0	0	तैयार
reaffirm	0	0	0	0	0	0	1	0	0	0	पुष्टि
reagent	0	0	0	0	0	0	0	0	0	0	अभिकर्मक
real	0	0	0	0	0	0	1	0	0	1	वास्तविक
realism	0	0	0	0	0	0	0	0	0	0	यथार्थवाद
realistic	0	0	0	0	0	0	0	0	0	0	वास्तविक
reality	0	0	0	0	0	0	0	0	0	0	यथार्थ बात
realm	0	0	0	0	0	0	0	0	0	0	क्षेत्र
realty	0	0	0	0	0	0	0	0	0	0	अचल संपत्ति
ream	0	0	0	0	0	0	0	0	0	0	बीस जिस्ता कागज
reap	0	0	0	0	0	0	0	0	0	0	काटना
reappear	0	0	0	0	0	0	0	0	1	0	को पुन: प्रकट
rear	0	0	0	0	0	1	0	0	0	0	पिछला
rearrange	0	0	0	0	0	0	0	0	0	0	को पुनर्व्यवस्थित
rearrangement	0	0	0	0	0	0	0	0	0	0	विपर्यय
reason	0	0	0	0	0	0	1	0	0	0	कारण
reasonableness	0	0	0	0	0	0	0	0	0	0	तर्कसंगतता
reasoning	0	0	0	0	0	0	0	0	0	0	विचार
reasons	0	0	0	0	0	0	0	0	0	0	कारणों
reassemble	0	0	0	0	0	0	0	0	0	0	पुनः
reassurance	0	0	0	0	0	0	1	0	0	1	आश्वासन
reassure	0	0	0	0	0	0	1	0	0	1	आश्वस्त
reassured	0	0	0	0	0	0	0	0	0	0	भरोसा दिलाया
reassuring	0	0	0	0	0	0	0	0	0	0	आश्वस्त
rebate	0	0	0	0	0	0	1	0	0	0	छूट
rebel	1	0	0	1	0	1	0	0	0	0	बागी
rebellion	1	0	1	1	0	0	0	0	0	0	विद्रोह
reborn	0	0	0	0	0	0	0	0	0	0	पुनर्जन्म
rebound	0	0	0	0	0	0	0	0	0	0	प्रतिक्षेप
rebuild	0	0	0	0	0	0	0	0	0	0	फिर से बनाना
rebuke	0	0	0	0	0	1	0	0	0	0	फटकार
rebut	0	0	0	0	0	1	0	0	0	0	गलत साबित करना
recalcitrant	1	0	1	0	0	1	0	0	0	0	आज्ञा न माननेवाला
recall	0	0	0	0	0	0	0	0	0	0	याद करना
recast	0	0	0	0	0	0	1	0	0	0	मरम्मत
recede	0	0	0	0	0	0	0	0	0	0	दूर जाना
receding	0	0	0	0	0	0	0	0	0	0	घटता
receipt	0	0	0	0	0	0	0	0	0	0	रसीद
receipts	0	0	0	0	0	0	0	0	0	0	प्राप्तियों
received	0	0	0	0	0	0	1	0	0	0	प्राप्त किया
receiver	0	0	0	0	0	0	0	0	0	0	रिसीवर
receiving	0	1	0	0	1	0	1	0	1	0	प्राप्त
recent	0	0	0	0	0	0	0	0	0	0	हाल ही का
receptacle	0	0	0	0	0	0	0	0	0	0	गोदाम
reception	0	0	0	0	0	0	0	0	0	0	स्वागत समारोह
recess	0	0	0	0	0	0	0	0	0	0	अवकाश
recesses	0	0	0	1	0	0	0	0	0	0	अवकाश
recession	1	0	1	1	0	1	0	1	0	0	मंदी
recherche	0	0	0	0	0	0	1	0	0	0	अति सूक्ष्म
recidivism	1	0	1	0	0	1	0	1	0	0	जुर्म
recipe	0	0	0	0	0	0	0	0	0	0	विधि
recipient	0	1	0	0	0	0	0	0	0	0	प्राप्तकर्ता
reciprocal	0	0	0	0	0	0	0	0	0	0	पारस्परिक
reciprocate	0	0	0	0	0	0	1	0	0	0	विनिमय
reciprocity	0	0	0	0	0	0	0	0	0	0	पारस्परिक
recital	0	0	0	0	0	0	0	0	0	0	वादन
recitation	0	0	0	0	0	0	0	0	0	0	सस्वर पाठ
recite	0	0	0	0	0	0	0	0	0	0	सुनाना
reckless	1	0	0	1	0	1	0	0	0	0	लापरवाह
recklessness	1	0	1	1	0	1	0	0	1	0	लापरवाही
reckoning	0	0	0	0	0	0	0	0	0	0	गणना
reclamation	0	0	0	0	0	0	1	0	0	0	सुधार
recline	0	0	0	0	0	0	1	0	0	1	झुकना
recluse	0	0	0	0	0	0	0	0	0	0	वैरागी
recognition	0	0	0	0	0	0	0	0	0	0	मान्यता
recognizable	0	1	0	0	0	0	1	0	0	0	पहचानने योग्य
recognized	0	0	0	0	0	0	0	0	0	0	मान्यता प्राप्त
recoil	0	0	0	0	0	0	0	0	0	0	पीछे हटना
recollect	0	0	0	0	0	0	0	0	0	0	स्मरण करना
recollection	0	0	0	0	0	0	0	0	0	0	अनुस्मरण
recombinant	0	0	0	0	0	0	0	0	0	0	पुनः संयोजक
recombination	0	1	0	0	0	0	0	0	0	0	पुनर्संयोजन
recommend	0	0	0	0	0	0	1	0	0	1	अनुशंसा करना
recommendation	0	0	0	0	0	0	0	0	0	0	सिफ़ारिश करना
recompense	0	0	0	0	0	0	0	0	0	0	बदला चुकाना
reconcile	0	0	0	0	0	0	0	0	0	0	समाधान करना
reconciliation	0	1	0	0	1	0	1	0	0	1	सुलह
reconnaissance	0	0	0	0	0	0	0	0	0	0	सैनिक परीक्षण
reconsider	0	0	0	0	0	0	0	0	0	0	पुनर्विचार करना
reconsideration	0	0	0	0	0	0	1	0	0	1	पुनर्विचार
reconstitution	0	0	0	0	0	0	0	0	0	0	पुनर्गठन
reconstruct	0	1	0	0	0	0	1	0	0	0	पुनर्निर्माण
reconstruction	0	1	0	0	0	0	1	0	0	0	पुनर्निर्माण
record	0	0	0	0	0	0	0	0	0	0	अभिलेख
recorder	0	0	0	0	0	0	1	0	0	0	रिकॉर्डर
recording	0	0	0	0	0	0	0	0	0	0	रिकॉर्डिंग
recount	0	0	0	0	0	0	0	0	0	0	ब्योरा
recoup	0	0	0	0	0	0	1	0	0	0	संभलना
recourse	0	0	0	0	0	0	0	0	0	0	सहारा
recoverable	0	0	0	0	0	0	0	0	0	0	बचानेवाला
recovery	0	0	0	0	0	0	1	0	0	0	स्वास्थ्य लाभ
recreation	0	1	0	0	1	0	1	0	0	0	मनोरंजन
recreational	0	1	0	0	1	0	1	0	0	0	मनोरंजन
recruit	0	0	0	0	0	0	0	0	0	0	रंगरूट
recruiting	0	0	0	0	0	0	0	0	0	0	भर्ती
recruits	0	0	0	0	0	0	0	0	0	1	रंगरूटों
rectangle	0	0	0	0	0	0	0	0	0	0	आयत
rectangular	0	0	0	0	0	0	0	0	0	0	आयताकार
rectification	0	0	0	0	0	0	0	0	0	0	परिहार
rectify	0	0	0	0	0	0	1	0	0	0	सुधारना
rector	0	0	0	0	0	0	0	0	0	0	अधिशिक्षक
rectory	0	0	0	0	0	0	0	0	0	0	रेक्रटर का घर
recumbent	0	0	0	0	0	0	0	0	0	0	लेटा हुआ
recuperation	0	0	0	0	0	0	0	0	0	0	आरोग्यलाभ
recur	0	0	0	0	0	0	0	0	0	0	पुनरावृत्ति होना
recurrence	0	0	0	0	0	0	0	0	0	0	पुनरावृत्ति
recurrent	0	1	0	0	0	0	0	0	0	0	आवर्तक
recurring	0	0	0	0	0	0	0	0	0	0	पुनरावर्ती
recursion	0	0	0	0	0	0	0	0	0	0	प्रत्यावर्तन
recursive	0	0	0	0	0	0	0	0	0	0	पुनरावर्ती
recursively	0	0	0	0	0	0	0	0	0	0	रिकर्सिवली
red	0	0	0	0	0	0	0	0	0	0	लाल
reddish	0	0	0	0	0	0	0	0	0	0	लाल
redemption	0	0	0	0	0	0	1	0	0	0	पाप मुक्ति
redness	0	0	0	0	0	0	0	0	0	0	लालपन
redress	0	0	0	0	0	0	1	0	0	0	प्रतिकार
reduced	0	0	0	0	0	0	0	0	0	0	कम किया हुआ
reduction	0	0	0	0	0	0	0	0	0	0	कमी
redundancy	0	0	0	0	0	0	0	0	0	0	फालतूपन
redundant	0	0	0	0	0	1	0	0	0	0	अनावश्यक
reed	0	0	0	0	0	0	0	0	0	0	रीड
reef	0	0	0	0	0	0	0	0	0	0	चट्टान
reefs	0	0	0	0	0	0	0	0	0	0	भित्तियों
reel	0	0	0	0	0	0	0	0	0	0	रील
reestablish	0	0	0	0	0	0	0	0	0	0	पैर जमाने
referee	0	0	0	0	0	0	0	0	0	1	पंच
reference	0	0	0	0	0	0	0	0	0	0	संदर्भ
referendum	0	0	0	0	0	0	0	0	0	0	जनमत संग्रह
refine	0	0	0	0	0	0	1	0	0	0	परिशोधित
refinement	0	0	0	0	0	0	1	0	0	0	शोधन
refinery	0	0	0	0	0	0	0	0	0	0	रिफाइनरी
refining	0	0	0	0	0	0	0	0	0	0	रिफाइनिंग
refit	0	0	0	0	0	0	0	0	0	0	मरम्मत
reflect	0	0	0	0	0	0	0	0	0	0	प्रतिबिंबित होना
reflecting	0	0	0	0	0	0	0	0	0	0	दर्शाती
reflection	0	0	0	0	0	0	0	0	0	0	प्रतिबिंब
reflective	0	0	0	0	0	0	0	0	0	0	चिंतनशील
reflector	0	0	0	0	0	0	0	0	0	0	प्रतिक्षेपक
reflex	0	0	0	0	0	0	0	0	1	0	पलटा हुआ
reflux	0	0	1	0	0	1	0	0	0	0	भाटा
reform	0	0	0	0	0	0	1	0	0	0	सुधार
reformation	0	0	0	0	0	0	1	0	0	0	सुधार
reformer	0	0	0	0	0	0	1	0	0	0	सुधारक
refraction	0	0	0	0	0	0	0	0	0	0	अपवर्तन
refractor	0	0	0	0	0	0	0	0	0	0	वर्त्तक
refractory	0	0	0	0	0	1	0	0	0	0	आग रोक
refrain	0	0	0	0	0	0	0	0	0	0	रोकना
refraining	0	0	0	0	0	0	0	0	0	0	परहेज
refreshing	0	0	0	0	0	0	1	0	0	0	ताज़ा
refrigerate	0	0	0	0	0	0	0	0	0	0	जमाना
refrigeration	0	0	0	0	0	0	0	0	0	0	प्रशीतन
refrigerator	0	0	0	0	0	0	0	0	0	0	फ्रिज
refuge	0	0	0	0	0	0	0	0	0	0	शरण
refugee	0	0	0	0	0	0	0	1	0	0	शरणार्थी
refund	0	0	0	0	0	0	0	0	0	0	धनवापसी
refurbish	0	0	0	0	0	0	1	0	0	0	refurbish
refusal	0	0	0	0	0	1	0	0	0	0	इनकार
refuse	0	0	0	0	0	1	0	0	0	0	इनकार
refused	0	0	0	0	0	1	0	1	0	0	मना कर दिया
refusing	0	0	0	0	0	0	0	0	0	0	इनकार
refutation	0	0	0	1	0	0	0	0	0	0	निराकरण
refute	0	0	0	0	0	0	0	0	0	0	खंडन
regain	0	0	0	0	0	0	0	0	0	0	हासिल
regal	0	0	0	0	0	0	1	0	0	1	शाही
regalia	0	0	0	0	0	0	0	0	0	0	इनाम
regatta	0	1	0	0	0	0	0	0	0	0	दौड़ की प्रतियोगिता
regency	0	0	0	0	0	0	0	0	0	0	राज-प्रतिनिधि का पद
regenerate	0	0	0	0	0	0	0	0	0	0	पुनर्जन्म
regeneration	0	0	0	0	0	0	0	0	0	0	पुनर्जनन
regent	0	0	0	0	0	0	1	0	0	1	राज-प्रतिनिधि
regime	0	0	0	0	0	0	0	0	0	0	प्रशासन
regimen	0	0	0	0	0	0	0	0	0	0	आहार
regiment	0	0	0	1	0	0	0	0	0	0	रेजिमेंट
region	0	0	0	0	0	0	0	0	0	0	क्षेत्र
regional	0	0	0	0	0	0	0	0	0	0	क्षेत्रीय
regionalism	0	0	0	0	0	0	0	0	0	0	क्षेत्रवाद
register	0	0	0	0	0	0	0	0	0	0	रजिस्टर करें
registrar	0	0	0	0	0	0	0	0	0	0	रजिस्ट्रार
registration	0	0	0	0	0	0	0	0	0	0	पंजीकरण
registry	0	0	0	0	0	0	0	0	0	1	रजिस्ट्री
regress	0	0	0	0	0	1	0	0	0	0	वापसी
regression	0	0	0	0	0	1	0	0	0	0	वापसी
regressive	0	0	0	0	0	1	1	0	0	0	प्रतिगामी
regret	0	0	0	0	0	1	0	1	0	0	खेद
regrettable	0	0	0	0	0	1	0	1	0	0	पछतावा करने योग्य
regretted	0	0	0	0	0	1	0	1	0	0	खेद व्यक्त किया
regretting	0	0	0	0	0	1	0	1	0	0	पछता रहे
regular	0	0	0	0	0	0	0	0	0	0	नियमित
regularity	0	1	0	0	0	0	1	0	0	1	नियमितता
regulars	0	0	0	0	0	0	0	0	0	0	नियमित
regulate	0	0	0	0	0	0	1	0	0	0	विनियमित
regulated	0	0	0	0	0	0	0	0	0	0	विनियमित
regulation	0	0	0	0	0	0	0	0	0	0	विनियमन
regulatory	0	0	0	1	0	1	0	0	0	0	नियामक
regurgitation	0	0	1	0	0	0	0	0	0	0	ऊर्ध्वनिक्षेप
rehabilitate	0	0	0	0	0	0	1	0	0	0	पुनर्वास
rehabilitation	0	1	0	0	0	0	1	0	0	0	पुनर्वास
rehearsal	0	0	0	0	0	0	0	0	0	0	रिहर्सल
reign	0	0	0	0	0	0	0	0	0	0	शासन
reimburse	0	0	0	0	0	0	1	0	0	0	प्रतिपूर्ति करना
reimbursement	0	0	0	0	0	0	1	0	0	1	अदायगी
rein	0	0	0	0	0	1	0	0	0	0	लगाम
reindeer	0	0	0	0	0	0	0	0	0	0	हिरन
reinforce	0	0	0	0	0	0	0	0	0	0	सुदृढ़
reinforcement	0	0	0	0	0	0	1	0	0	1	सुदृढीकरण
reinforcements	0	0	0	0	0	0	0	0	0	1	सुदृढीकरण
reins	0	0	0	0	0	0	0	0	0	0	लगाम
reinstall	0	0	0	0	0	0	0	0	0	0	पुनर्स्थापना
reinstate	0	0	0	0	0	0	1	0	0	0	पुनः स्थापित करना
reinstatement	0	0	0	0	0	0	0	0	0	0	बहाली
reinvest	0	0	0	0	0	0	0	0	0	0	पुनर्निवेश
reinvestment	0	0	0	0	0	0	0	0	0	0	पुनर्निवेश
reiterate	0	0	0	0	0	0	0	0	0	0	बार बार दुहराना
reject	1	0	0	1	0	1	0	1	0	0	अस्वीकार
rejected	0	0	0	0	0	1	0	0	0	0	अस्वीकृत
rejection	1	0	1	1	0	1	0	1	0	0	अस्वीकार
rejects	1	0	0	1	0	1	0	1	0	0	को खारिज कर दिया
rejoice	0	1	0	0	1	0	1	0	1	1	आनन्द करे
rejoicing	0	1	0	0	1	0	1	0	1	0	आनन्द
rejoin	0	0	0	0	0	0	0	0	0	0	rejoin को
rejuvenate	0	0	0	0	0	0	1	0	0	0	फिर से युवा करना
rejuvenated	0	0	0	0	0	0	1	0	0	0	फिर से जवान
rekindle	0	1	0	1	1	1	1	0	1	0	फिर से जगाना
relapse	0	0	0	1	0	1	0	1	0	0	पतन
relate	0	0	0	0	0	0	0	0	0	0	संबद्ध करना
related	0	0	0	0	0	0	0	0	0	1	सम्बंधित
relation	0	0	0	0	0	0	0	0	0	0	संबंध
relationship	0	0	0	0	0	0	0	0	0	0	रिश्ता
relative	0	0	0	0	0	0	0	0	0	1	रिश्तेदार
relativity	0	0	0	0	0	0	0	0	0	0	सापेक्षता
relaxant	0	0	0	0	0	0	0	0	0	0	को आराम
relaxation	0	0	0	0	0	0	1	0	0	0	विश्राम
relaxed	0	0	0	0	0	0	0	0	0	0	ढील
relay	0	0	0	0	0	0	0	0	0	0	रिले
release	0	0	0	0	0	0	0	0	0	0	रिहाई
released	0	0	0	0	0	0	0	0	0	0	मुक्त
relegation	0	0	0	0	0	1	0	0	0	0	निर्वासन
relevancy	0	0	0	0	0	0	0	0	0	0	प्रासंगिकता
relevant	0	0	0	0	0	0	1	0	0	1	से मिलता जुलता
reliability	0	0	0	0	0	0	1	0	0	1	विश्वसनीयता
reliable	0	0	0	0	0	0	1	0	0	1	भरोसेमंद
reliance	0	0	0	0	0	0	1	0	0	1	भरोसा
relic	0	0	0	0	0	0	0	0	0	0	अवशेष
relics	0	0	0	0	0	0	0	1	0	0	अवशेष
relief	0	0	0	0	0	0	1	0	0	0	राहत
relieving	0	0	0	0	0	0	1	0	0	0	राहत
religion	0	0	0	0	0	0	0	0	0	1	धर्म
religious	0	0	0	0	0	0	0	0	0	0	धार्मिक
relinquish	0	0	0	0	0	1	0	0	0	0	त्यागना
relish	0	0	0	0	0	0	0	0	0	0	स्वाद
reluctance	0	0	0	0	0	0	0	0	0	0	अनिच्छा
reluctant	0	0	0	1	0	1	0	0	0	0	संकोची
remainder	0	0	0	0	0	0	0	0	0	0	शेष
remaining	0	0	0	0	0	0	0	0	0	0	बचा हुआ
remains	0	0	1	1	0	1	1	0	0	1	खंडहर
remake	0	0	0	0	0	0	1	0	0	0	पुनर्निर्माण
remand	1	0	0	0	0	1	0	0	0	0	जेल वापसी
remark	0	0	0	0	0	0	0	0	0	0	टिप्पणी
remarkable	0	0	0	0	1	0	1	0	1	1	उत्कृष्ट
remarkably	0	0	0	0	0	0	1	0	0	0	ध्यान से देखने से
remedial	0	0	0	0	0	1	0	0	0	0	उपचारात्मक
remedy	0	1	0	0	1	0	1	0	0	1	निदान
remember	0	0	0	0	0	0	0	0	0	0	याद करना
remembered	0	0	0	0	0	0	0	0	0	0	याद आई
remembering	0	0	0	0	0	0	0	0	0	0	याद आती
remembrance	0	0	0	0	0	0	0	0	0	0	स्मरण
remind	0	0	0	0	0	0	0	0	0	0	याद दिलाना
reminder	0	0	0	0	0	0	0	0	0	0	अनुस्मारक
remiss	1	0	1	0	0	1	0	1	0	0	बेपरवाह
remission	0	0	0	0	0	0	1	0	0	0	क्षमा
remit	0	0	0	0	0	0	0	0	0	0	छोड़ना
remittance	0	0	0	0	0	0	0	0	0	0	प्रेषण
remnant	0	0	0	0	0	0	0	0	0	0	अवशेष
remodel	0	0	0	0	0	0	1	0	0	0	फिर से तैयार करना
remorse	0	0	0	0	0	1	0	1	0	0	आत्मा ग्लानि
remote	0	0	0	0	0	0	0	0	0	0	दूर
remoteness	0	0	0	0	0	0	0	0	0	0	पृथकता
removal	0	0	0	0	0	1	0	0	0	0	निष्कासन
remove	1	0	0	1	0	1	0	1	0	0	हटाना
remuneration	0	0	0	0	0	0	0	0	0	0	पारिश्रमिक
renaissance	0	0	0	0	0	0	1	0	0	0	पुनर्जागरण काल
rencontre	0	0	0	0	0	1	0	0	0	0	छेड़ छाड़
rend	0	0	0	0	0	1	0	0	0	0	उखड़ना
render	0	0	0	0	0	0	1	0	0	0	प्रदान करना
rendering	0	0	0	0	0	0	0	0	0	0	प्रतिपादन
rendezvous	0	0	0	0	0	0	0	0	0	0	मिलन स्थल
rendition	0	0	0	0	0	0	0	0	0	0	प्रतिपादन
renegade	1	0	0	0	0	1	0	0	0	0	पाखण्डी
renewal	0	0	0	0	0	0	1	0	0	0	नवीनीकरण
renounce	1	0	0	0	0	1	0	0	0	0	त्याग
renovate	0	1	0	0	0	0	1	0	0	0	अच्छी अवस्था में लाना
renovated	0	0	0	0	0	0	0	0	0	0	पुनर्निर्मित
renovation	0	1	0	0	1	0	1	0	0	0	नवीकरण
renown	0	0	0	0	0	0	1	0	0	0	यश
renowned	0	0	0	0	0	0	1	0	0	0	प्रसिद्ध
rent	0	0	0	0	0	0	0	0	0	0	किराया
rental	0	0	0	0	0	0	0	0	0	0	किराये पर लेना
renter	0	0	0	0	0	0	0	0	0	0	किराये पर लेनेवाला
renunciation	0	0	0	0	0	1	0	0	0	0	त्याग
reorganization	0	0	0	0	0	0	0	0	0	0	पुनर्निर्माण
reorganize	0	0	0	0	0	0	1	0	0	0	पुनर्निर्माण करना
repair	0	0	0	0	0	0	0	0	0	0	मरम्मत
reparation	0	0	0	0	0	0	1	0	0	1	मरम्मत
repay	1	1	0	0	1	0	1	0	0	1	चुकाने
repayment	0	0	0	0	0	0	0	0	0	0	वापसी
repeal	0	0	0	0	0	0	0	0	0	0	रद्द करना
repeat	0	0	0	0	0	0	0	0	0	0	दोहराना
repeated	0	0	0	0	0	0	0	0	0	0	दोहराया गया
repeatedly	0	0	0	0	0	0	0	0	0	0	बार बार
repeater	0	0	0	0	0	0	0	0	0	0	अपराधी
repellant	0	0	1	1	0	1	0	0	0	0	प्रतिकारक
repellent	1	0	1	1	0	1	0	0	0	0	विकर्षक
repelling	0	0	1	0	0	1	0	0	0	0	पीछे धकेलने
repent	0	0	0	1	0	0	1	0	0	0	मन फिराओ
repentance	0	0	0	0	0	0	0	0	0	0	पछतावा
repertoire	0	0	0	0	0	0	0	0	0	0	प्रदर्शनों की सूची
repertory	0	0	0	0	0	0	0	0	0	0	प्रदर्शनों की सूची
repetition	0	0	0	0	0	0	0	0	0	0	दुहराव
replace	0	0	0	0	0	0	0	0	0	0	बदलने के
replacement	0	0	0	0	0	0	0	0	0	0	प्रतिस्थापन
replenish	0	0	0	0	0	0	1	0	0	0	भरपाई
replete	0	0	0	0	0	0	1	0	0	0	परिपूर्ण
replication	0	0	0	0	0	0	0	0	0	0	प्रतिकृति
reply	0	0	0	0	0	0	0	0	0	0	जवाब दे दो
report	0	0	0	0	0	0	0	0	0	0	रिपोर्ट good
reported	0	0	0	0	0	0	0	0	0	0	की सूचना दी
reporter	0	0	0	0	0	0	1	0	0	1	रिपोर्टर
repose	0	0	0	0	0	0	1	0	0	0	विश्राम
reposition	0	0	0	0	0	0	0	0	0	0	पुन:
repository	0	0	0	0	0	0	0	0	0	0	कोष
representation	0	0	0	0	0	0	0	0	0	0	प्रतिनिधित्व
representative	0	0	0	0	0	0	0	0	0	0	प्रतिनिधि
represented	0	0	0	0	0	0	1	0	0	0	का प्रतिनिधित्व किया
representing	0	1	0	0	0	0	0	0	0	0	का प्रतिनिधित्व
repress	0	0	0	0	0	1	0	1	0	0	दबाने
repressed	0	0	0	0	0	0	0	0	0	0	स्तंभित
repression	0	0	0	1	0	1	0	0	0	0	दमन
reprieve	0	0	0	0	0	0	0	0	0	0	दण्डविराम
reprimand	1	0	0	0	0	1	0	0	0	0	डांटना
reprint	0	0	0	0	0	1	0	0	0	0	पुनर्मुद्रण
reprisal	1	0	0	1	0	1	0	1	0	0	प्रतिहिंसा
reprise	0	0	0	0	0	0	0	0	0	0	दोहराव
reproach	1	0	1	0	0	1	0	1	0	0	तिरस्कार
reproduce	0	0	0	0	0	0	0	0	0	0	पुन: पेश
reproduction	0	0	0	0	0	0	0	0	0	0	प्रजनन
reproductive	0	0	0	0	1	0	1	0	0	0	प्रजनन
reptile	0	0	0	0	0	0	0	0	0	0	साँप
republic	0	0	0	0	0	1	0	0	0	0	गणतंत्र
republican	0	0	0	0	0	0	0	0	0	0	रिपब्लिकन
repudiation	1	0	1	0	0	1	0	0	0	0	परित्याग
repulsion	0	0	1	1	0	1	0	0	0	0	घृणा
repurchase	0	0	0	0	0	0	0	0	0	0	पुनर्खरीद
reputable	0	0	0	0	0	0	1	0	0	1	सम्मानित
reputation	0	0	0	0	0	0	0	0	0	0	प्रतिष्ठा
repute	0	0	0	0	0	0	0	0	0	0	ख्याति
request	0	0	0	0	0	0	0	0	0	0	अनुरोध
requiem	0	0	0	0	0	0	0	1	0	0	फातहा
required	0	0	0	0	0	0	0	0	0	0	आवश्यक
requirement	0	0	0	0	0	0	0	0	0	0	मांग
requisite	0	0	0	0	0	0	0	0	0	0	मांग
requisition	0	0	0	0	0	0	0	0	0	0	मांग
rescind	0	0	0	0	0	1	0	0	0	0	रद्द कर देना
rescission	0	0	0	0	0	1	0	0	0	0	उत्सादन
rescue	0	1	0	0	1	0	1	0	1	1	बचाव
research	0	0	0	0	0	0	0	0	0	0	अनुसंधान
resection	0	0	0	1	0	0	0	0	0	0	लकीर
resemblance	0	0	0	0	0	0	0	0	0	0	सादृश्य
resemble	0	0	0	0	0	0	0	0	0	0	समान होना
resembling	0	0	0	0	0	0	0	0	0	0	मिलते-जुलते
resent	1	0	0	0	0	1	0	0	0	0	पुन: भेज
resentful	1	0	0	0	0	1	0	0	0	0	क्रोधित
resentment	1	0	1	0	0	1	0	1	0	0	क्रोध
reservation	0	0	0	0	0	0	0	0	0	0	आरक्षण
reserve	0	0	0	0	0	0	1	0	0	0	संरक्षित
reserved	0	0	0	0	0	0	0	0	0	0	आरक्षित
reserves	0	0	0	0	0	0	0	0	0	0	भंडार
reservoir	0	0	0	0	0	0	0	0	0	0	जलाशय
reside	0	0	0	0	0	0	0	0	0	0	रहते हैं
residence	0	0	0	0	0	0	0	0	0	0	निवास स्थान
residences	0	0	0	0	0	0	0	0	0	0	घरों
resident	0	0	0	0	0	0	1	0	0	0	निवासी
residual	0	0	0	0	0	0	0	0	0	0	अवशिष्ट
residue	0	0	0	0	0	0	0	0	0	0	अवशेष
resign	1	0	1	1	0	1	0	1	0	0	इस्तीफ़ा देना
resignation	0	0	0	0	0	1	0	1	1	0	इस्तीफा
resigned	0	0	0	0	0	1	0	1	0	0	इस्तीफा दे दिया
resilience	0	0	0	0	0	0	0	0	0	0	लचीलापन
resilient	0	0	0	0	0	0	1	0	0	0	लचीला
resin	0	0	0	0	0	0	0	0	0	0	राल
resist	0	0	0	0	0	1	0	0	0	0	विरोध
resistance	1	0	0	0	0	1	0	0	0	0	प्रतिरोध
resistant	0	0	0	1	0	1	0	0	0	0	प्रतिरोधी
resisting	1	0	0	1	0	1	0	1	0	0	विरोध
resistive	0	0	0	0	0	0	1	0	0	0	प्रतिरोधी
resolute	0	0	0	0	0	0	0	0	0	0	दृढ़
resolutely	0	0	0	0	0	0	1	0	0	0	सख्ती
resolution	0	0	0	0	0	0	0	0	0	0	संकल्प
resolve	0	0	0	0	0	0	0	0	0	0	हल करना
resolved	0	0	0	0	0	0	0	0	0	0	हल किया
resonance	0	0	0	0	0	0	0	0	0	0	गूंज
resonant	0	0	0	0	0	0	0	0	0	0	गुंजयमान
resonate	0	0	0	0	0	0	0	0	0	0	संबंधित
resonator	0	0	0	0	0	0	0	0	0	0	गुंजयमान यंत्र
resort	0	0	0	0	0	0	0	0	0	0	सहारा लेना
resounding	0	0	0	0	0	0	0	0	0	0	शानदार
resources	0	0	0	0	1	0	1	0	0	1	साधन
respect	0	1	0	0	1	0	1	0	0	1	आदर
respectability	0	0	0	0	0	0	1	0	0	0	सम्माननीयता
respectable	0	0	0	0	0	0	1	0	0	1	सम्मानित
respected	0	0	0	0	0	0	0	0	0	0	आदरणीय
respectful	0	0	0	0	0	0	1	0	0	1	विनीत
respecting	0	0	0	0	0	0	1	0	0	0	सम्मान
respective	0	0	0	0	0	0	0	0	0	0	संबंधित
respects	0	0	0	0	0	0	1	0	0	1	सम्मान
respiration	0	0	0	0	0	0	0	0	0	0	श्वसन
respirator	0	0	0	0	0	0	0	0	0	0	श्वासयंत्र
respite	0	0	0	0	1	0	1	0	0	1	मोहलत
resplendent	0	0	0	0	1	0	1	0	0	0	देदीप्यमान
respond	0	0	0	0	0	0	0	0	0	0	जवाब देना
