English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Arabic Word
tan	0	0	0	0	0	0	0	0	0	0	تان
tandem	0	0	0	0	0	0	0	0	0	1	بالتزامن
tang	0	0	0	0	0	0	0	0	0	0	تانغ
tangent	0	0	0	0	0	0	0	0	0	0	ظل
tangle	0	0	0	0	0	0	0	0	0	0	تشابك
tangled	0	0	0	0	0	1	0	0	0	0	متشابكة
tank	0	0	0	0	0	0	0	0	0	0	خزان
tanned	0	0	0	0	0	0	1	0	0	0	عملية تسمير البشرة
tantalizing	0	1	0	0	1	1	1	0	1	0	محيرة
tantamount	0	0	0	0	0	0	0	0	0	1	يساوي
tap	0	0	0	0	0	0	0	0	0	0	صنبور
tape	0	0	0	0	0	0	0	0	0	0	شريط
taper	0	0	0	0	0	0	0	0	0	0	تفتق
tapering	0	0	0	0	0	0	0	0	0	0	التناقص
tapestry	0	0	0	0	0	0	0	0	0	0	نسيج
tar	0	0	0	0	0	0	0	0	0	0	قطران
tardiness	0	0	0	0	0	1	0	0	0	0	تأخر
tardy	0	0	0	0	0	1	0	0	0	0	تأخر
target	0	0	0	0	0	0	0	0	0	0	استهداف
tariff	1	0	1	0	0	1	0	0	0	0	التعريفة
tarnish	0	0	1	0	0	1	0	1	0	0	تشويه
tarry	0	0	0	0	0	1	0	0	0	0	تلكأ
tart	0	0	0	0	0	0	0	0	0	0	لاذع
tartan	0	0	0	0	0	0	0	0	0	0	الترتان
tartar	0	0	0	0	0	0	0	0	0	0	الجير
task	0	0	0	0	0	0	1	0	0	0	مهمة
tassel	0	0	0	0	0	0	0	0	0	0	شرابة
taste	0	0	0	0	0	0	0	0	0	0	المذاق
tasteful	0	0	0	0	0	0	1	0	0	0	لذيذ
tasteless	0	0	1	0	0	1	0	0	0	0	لا طعم له
tasting	0	0	0	0	0	0	0	0	0	0	تذوق
tasty	0	0	0	0	0	0	1	0	0	0	طيب المذاق
tat	0	0	0	0	0	0	0	0	0	0	تات
tattoo	0	0	0	0	0	0	0	0	0	0	وشم
taught	0	0	0	0	0	0	0	0	0	1	يعلم
taunt	1	0	0	1	0	1	0	1	0	0	تهكم
taut	0	0	0	0	0	0	0	0	0	0	مشدود
tavern	0	0	0	0	0	0	0	0	0	0	حانة
tawny	0	0	1	0	0	0	0	0	0	0	أسمر
tax	0	0	0	0	0	1	0	1	0	0	ضريبة
taxicab	0	0	0	0	0	0	0	0	0	0	سيارة اجرة
taxonomy	0	0	0	0	0	0	0	0	0	0	التصنيف
tea	0	0	0	0	0	0	0	0	0	0	شاي
teach	0	0	0	0	1	0	1	0	1	1	يعلم
teacher	0	0	0	0	0	0	1	0	0	1	معلم
teaching	0	0	0	0	0	0	0	0	0	0	تعليم
team	0	0	0	0	0	0	0	0	0	1	فريق
tearful	0	0	1	1	0	0	0	1	0	0	دامعة
tease	1	1	0	0	0	1	0	1	0	0	يضايق
teaser	0	0	0	0	0	0	0	0	0	0	الإعلان التشويقي
teasing	1	0	0	1	0	1	0	0	0	0	إغاظة
teat	0	0	0	0	0	0	0	0	0	0	حلمة
technical	0	0	0	0	0	0	0	0	0	0	تقني
technicality	0	0	0	0	0	0	0	0	0	0	تقنية
technician	0	0	0	0	0	0	0	0	0	0	فني
technology	0	0	0	0	0	0	1	0	0	0	تكنولوجيا
ted	0	0	0	0	0	0	0	0	0	0	تيد
tedious	0	0	0	0	0	1	0	0	0	0	مضجر
tedium	0	0	0	0	0	1	0	0	0	0	الملل
teeming	0	0	1	0	0	0	0	0	0	0	تعج
teens	0	0	0	0	0	1	1	0	0	0	مراهقون
teeth	0	0	0	0	0	0	0	0	0	0	أسنان
teflon	0	0	0	0	0	0	0	0	0	0	تفلون
telegram	0	0	0	0	0	0	0	0	0	0	برقية
telegraph	0	0	0	0	0	0	0	0	0	0	تلغراف
telephone	0	0	0	0	0	0	0	0	0	0	هاتف
telescope	0	0	0	0	0	0	0	0	0	0	تلسكوب
telescopic	0	0	0	0	0	0	0	0	0	0	تلسكوبي
television	0	0	0	0	0	0	0	0	0	0	التلفاز
teller	0	0	0	0	0	0	0	0	0	0	راوي
telling	0	0	0	0	0	0	0	0	0	0	يقول
telltale	0	0	0	0	0	0	0	0	0	0	منبهة
temper	0	0	0	0	0	0	0	0	0	0	حِدّة
tempera	0	0	0	0	0	0	0	0	0	0	تمبرا
temperament	0	0	0	0	0	0	0	0	0	0	طبع
temperance	0	0	0	0	0	0	1	0	0	0	اعتدال
temperate	0	0	0	0	0	0	0	0	0	1	معتدل
temperature	0	0	0	0	0	0	0	0	0	0	درجة الحرارة
tempered	0	0	0	0	0	0	1	0	0	0	مزاج
tempest	1	1	0	1	0	1	0	1	1	0	عاصفة
temple	0	0	0	0	0	0	0	0	0	0	معبد
temporal	0	0	0	0	0	0	0	0	0	0	زمني
temporarily	0	0	0	0	0	0	0	0	0	0	مؤقتا
temporary	0	0	0	0	0	0	0	0	0	0	مؤقت
tempt	0	0	0	0	0	0	0	0	0	0	جذب
temptation	0	0	0	0	0	1	0	0	0	0	إغواء
tempting	0	0	0	0	0	0	0	0	0	0	مغري
ten	0	0	0	0	0	0	0	0	0	0	عشرة
tenable	0	0	0	0	0	0	1	0	0	0	يمكن الدفاع عنه
tenacious	0	0	0	0	0	0	1	0	0	0	عنيد
tenacity	0	0	0	0	0	0	1	0	0	0	عناد
tenancy	0	0	0	0	0	0	1	0	0	0	الإيجار
tenant	0	0	0	0	0	0	1	0	0	0	مستأجر
tendency	0	0	0	0	0	0	0	0	0	0	ميل
tender	0	0	0	0	1	0	1	0	0	1	مناقصة
tenderness	0	0	0	0	1	0	1	0	0	0	الرقة والحنان
tending	0	0	0	0	0	0	0	0	0	0	يميل
tendon	0	0	0	0	0	0	0	0	0	0	وتر
tenement	0	0	0	0	0	1	0	0	0	0	مبنى سكني
tenet	0	0	0	0	0	0	0	0	0	0	عقيدة
tenets	0	0	0	0	0	0	0	0	0	0	المبادئ
tenfold	0	0	0	0	0	0	0	0	0	0	عشرة أضعاف
tennis	0	0	0	0	0	0	0	0	0	0	تنس
tense	0	0	0	0	0	0	0	0	0	0	توتر
tensile	0	0	0	0	0	0	0	0	0	0	الشد
tension	1	0	0	0	0	0	0	0	0	0	توتر
tent	0	0	0	0	0	0	0	0	0	0	خيمة
tentacle	0	0	0	0	0	0	0	0	0	0	مجس نبات
tentative	0	0	0	0	0	0	0	0	0	0	مُتَردِّد
tenth	0	0	0	0	0	0	0	0	0	0	العاشر
tenths	0	0	0	0	0	0	0	0	0	0	أعشار
tenuous	0	0	0	0	0	0	0	0	0	0	ضعيف
tenure	0	0	0	0	0	0	0	0	0	0	فترة
tepid	0	0	0	0	0	0	0	0	0	0	فاتر
term	0	0	0	0	0	0	0	0	0	0	مصطلح
terminal	0	0	0	1	0	1	0	1	0	0	الطرفي
terminate	0	0	0	0	0	0	0	1	0	0	إنهاء
termination	0	0	0	0	0	1	0	1	0	0	نهاية
terminus	0	0	0	0	0	0	0	0	0	0	نهاية
termite	0	0	1	0	0	1	0	0	0	0	النمل الأبيض
terms	0	0	0	0	0	0	0	0	0	0	مصلحات
tern	0	0	0	0	0	0	0	0	0	0	الخرشنة طائر مائي
ternary	0	0	0	0	0	0	0	0	0	0	ثلاثي
terrace	0	0	0	0	0	0	0	0	0	0	مصطبة
terrestrial	0	0	0	0	0	0	0	0	0	0	ساكن الأرض
terrible	1	0	1	1	0	1	0	1	0	0	كريه
terribly	0	0	0	0	0	0	0	1	0	0	بشكل رهيب
terrier	0	0	0	0	0	0	0	0	0	0	جحر
terrific	0	0	0	0	0	0	0	1	0	0	رائع
territorial	0	0	0	0	0	0	0	0	0	0	الإقليمية
territory	0	0	0	0	0	0	0	0	0	0	إِقلِيم
terror	0	0	0	1	0	1	0	0	0	0	الرعب
terrorism	1	0	1	1	0	1	0	1	0	0	الإرهاب
terrorist	1	0	1	1	0	1	0	1	1	0	إرهابي
terrorize	1	0	0	1	0	1	0	1	0	0	أرعب
terse	0	0	0	0	0	0	0	0	0	0	مقتضب
tertiary	0	0	0	0	0	0	0	0	0	0	بعد الثانوي
test	0	0	0	0	0	0	0	0	0	0	اختبار
testament	0	1	0	0	0	0	0	0	0	1	وصية
testify	0	0	0	0	0	0	0	0	0	0	يشهد
testimonial	0	0	0	0	0	0	0	0	0	0	شهادة
testimony	0	0	0	0	0	0	0	0	0	1	شهادة
tetanus	0	0	1	0	0	1	0	0	0	0	كُزاز
tether	0	0	0	0	0	1	0	0	0	0	حبل
tethered	0	0	0	0	0	0	0	0	0	0	مربوط
tetrahedral	0	0	0	0	0	0	0	0	0	0	رباعي السطوح
text	0	0	0	0	0	0	0	0	0	0	نص
textbook	0	0	0	0	0	0	0	0	0	0	كتاب مدرسي
textile	0	0	0	0	0	0	0	0	0	0	الغزل والنسيج
textural	0	0	0	0	0	0	0	0	0	0	تركيبي
texture	0	0	0	0	0	0	0	0	0	0	نَسِيج
thankful	0	0	0	0	1	0	1	0	0	0	شاكرين
thanksgiving	0	0	0	0	1	0	1	0	0	0	عيد الشكر
thatch	0	0	0	0	0	0	0	0	0	0	القش
thaw	0	0	0	0	0	0	0	0	0	0	ذوبان
theater	0	0	0	0	0	0	0	0	0	0	مسرح
theatrical	0	0	0	0	0	0	0	0	0	0	مسرحي
theft	1	0	1	1	0	1	0	1	0	0	سرقة
theism	0	0	1	0	0	1	0	0	0	0	الايمان بالله
theistic	0	0	0	0	0	0	0	0	0	0	ايماني
theme	0	0	0	0	0	0	0	0	0	0	سمة
theocracy	0	0	0	0	0	0	0	0	0	0	الثيوقراطية
theocratic	1	0	0	1	0	1	0	1	0	1	ثيوقراطي
theologian	0	0	0	0	0	0	0	0	0	0	عالم لاهوت
theological	0	0	0	0	0	0	0	0	0	1	لاهوتي
theology	0	1	0	0	0	0	0	0	0	0	علم اللاهوت
theorem	0	0	0	0	0	0	0	0	0	1	نظرية
theoretical	0	0	0	0	0	0	1	0	0	0	نظري
theory	0	1	0	0	0	0	0	0	0	1	نظرية
therapeutic	0	0	0	0	1	0	1	0	0	1	علاجي
therapeutics	0	0	0	0	0	0	1	0	0	0	المداواة
thereabouts	0	0	0	0	0	0	0	0	0	0	على وشك ذلك
thereof	0	0	0	0	0	0	0	0	0	0	منها
therewith	0	0	0	0	0	0	0	0	0	0	معها
thermal	0	0	0	0	0	0	0	0	0	0	حراري
thermocouple	0	1	0	0	0	0	0	0	0	0	الحرارية
thermodynamics	0	0	0	0	0	0	0	0	0	0	الديناميكا الحرارية
thermometer	0	0	0	0	0	0	0	0	0	1	ميزان الحرارة
thermostat	0	0	0	0	0	0	0	0	0	0	منظم الحراره
thesaurus	0	0	0	0	0	0	0	0	0	0	القاموس الموسوعي للمفردات
thesis	0	0	0	0	0	0	0	0	0	0	فرضية
thick	0	0	0	0	0	0	0	0	0	0	سميك
thicken	0	0	0	0	0	0	0	0	0	0	رشاقته
thickening	0	0	0	0	0	0	0	0	0	0	سماكة
thicket	0	0	0	0	0	0	0	0	0	0	غابة
thickness	0	0	0	0	0	0	0	0	0	0	سماكة
thief	1	0	1	1	0	1	0	1	1	0	لص
thimble	0	0	0	0	0	0	0	0	0	0	كشتبان
thin	0	0	0	0	0	0	0	0	0	0	نحيف
thing	0	0	0	0	0	0	0	0	0	0	شيء
things	0	0	0	0	0	0	0	0	0	0	أشياء
thinker	0	0	0	0	0	0	1	0	0	0	مفكر
thinking	0	0	0	0	0	0	0	0	0	0	التفكير
thirds	0	0	0	0	0	0	0	0	0	0	أثلاث
thirst	0	1	0	0	0	0	0	1	1	0	العطش
thirsty	0	0	0	0	0	1	0	0	0	0	متعطش
thirteen	0	0	0	0	0	0	0	0	0	0	ثلاثة عشر
thirteenth	0	0	0	1	0	0	0	0	0	0	الثالث عشر
thistle	0	0	0	0	0	0	0	0	0	0	الشوك
thither	0	0	0	0	0	0	0	0	0	0	هناك
thong	0	0	0	0	0	0	0	0	0	0	ثونغ
thorn	0	0	0	0	0	1	0	0	0	0	شوكة
thorny	0	0	0	1	0	1	0	0	0	0	شائك
thoroughbred	0	0	0	0	0	0	1	0	0	0	أصيل
thoroughfare	0	0	0	0	0	0	0	0	0	0	ممر
thought	0	1	0	0	0	0	0	0	0	0	يفكر
thoughtful	0	0	0	0	0	0	1	0	0	1	وقور
thoughtfulness	0	0	0	0	0	0	1	0	0	0	التفكير
thoughtless	1	0	1	0	0	1	0	0	0	0	طائش
thoughts	0	0	0	0	0	0	0	0	0	0	خواطر
thousand	0	0	0	0	0	0	0	0	0	0	ألف
thrash	1	0	1	1	0	1	0	1	0	0	ضرب
thread	0	0	0	0	0	0	0	0	0	0	مسلك
threat	1	0	0	1	0	1	0	0	0	0	التهديد
threaten	1	1	0	1	0	1	0	0	0	0	هدد
threatening	1	0	1	1	0	1	0	0	0	0	تهديد
threefold	0	0	0	0	0	0	0	0	0	0	ثلاثة أضعاف
thresh	1	0	0	1	0	1	0	1	0	0	عتبة
threshold	0	0	0	0	0	0	0	0	0	0	عتبة
thrice	0	0	0	0	0	0	0	0	0	0	ثلاث مرات
thrift	0	0	1	0	0	0	1	0	0	1	تقطير
thrifty	0	0	0	0	0	0	0	0	0	0	مقتصد
thrill	0	1	0	1	1	0	1	0	1	0	التشويق
thrilling	0	1	0	0	1	0	1	0	1	0	مثير
thriving	0	1	0	0	1	0	1	0	0	0	مزدهرة
throat	0	0	0	0	0	0	0	0	0	0	حُلقُوم
throb	0	0	0	1	0	1	0	1	0	0	نبض
throbbing	0	0	0	0	0	0	0	0	0	0	الخفقان
throne	0	0	0	0	0	0	1	0	0	1	عرش
throng	0	0	0	0	0	0	0	0	0	0	حشد
throttle	1	0	0	0	0	1	0	0	0	0	خنق
throw	0	0	0	0	0	0	0	0	0	0	يرمي
thrush	0	0	0	0	0	0	0	0	0	0	مرض القلاع
thrust	0	0	0	0	0	0	0	0	0	0	دفع
thud	0	0	0	0	0	0	0	0	0	0	جلجل
thug	1	0	1	1	0	1	0	0	0	0	سفاح
thumb	0	0	0	0	0	0	0	0	0	0	إبهام
thump	1	0	0	0	0	1	0	0	0	0	رطم
thumping	0	0	0	1	0	0	0	0	0	0	شاذ
thunder	0	0	0	0	0	0	0	0	0	0	صوت الرعد
thunderbolt	0	0	0	0	0	0	0	0	0	0	صاعقة
thundering	1	0	0	1	0	1	0	0	0	0	مدو
thunderstorm	0	0	0	0	0	0	0	0	0	0	عاصفة رعدية
thwart	0	0	0	0	0	1	0	0	1	0	أحبط
thyme	0	0	0	0	0	0	0	0	0	0	زعتر
tiara	0	0	0	0	0	0	0	0	0	0	تاج
tick	0	0	0	0	0	0	0	0	0	0	القراد
ticker	0	0	0	0	0	0	0	0	0	0	شريط
ticket	0	0	0	0	0	0	0	0	0	0	تذكرة
tickle	0	1	0	0	1	0	1	0	1	1	دغدغة
ticklish	0	0	0	0	0	0	0	0	0	0	حساس
tidal	0	0	0	0	0	0	0	0	0	0	المد والجزر
tidbit	0	0	0	0	0	0	0	0	0	0	طعام شهي
tide	0	0	0	0	0	0	0	0	0	0	المد
tidings	0	0	0	0	0	0	0	0	0	0	بشرى
tie	0	0	0	0	0	0	0	0	0	0	ربطة عنق
tier	0	0	0	0	0	0	0	0	0	0	الطبقة
tiff	1	0	0	0	0	1	0	0	0	0	شجار
tiger	0	0	0	0	0	0	0	0	0	0	نمر
tighten	1	0	0	0	0	0	0	0	0	0	تشديد
tightness	0	0	0	0	0	0	0	0	0	0	ضيق
tights	0	0	0	0	0	0	0	0	0	0	الجوارب
tilde	0	0	0	0	0	0	0	0	0	0	تيلدا
tile	0	0	0	0	0	0	0	0	0	0	البلاط
tiling	0	0	0	0	0	0	1	0	0	0	تبليط
till	0	0	0	0	0	0	0	0	0	0	حتى
tillage	0	0	0	0	0	0	0	0	0	0	الحرث
tiller	0	0	0	0	0	0	0	0	0	0	الحارث
tilt	0	0	0	0	0	0	0	0	0	0	إمالة
tilting	0	0	0	0	0	0	0	0	0	0	إمالة
timber	0	0	0	0	0	0	0	0	0	0	خشب
timberland	0	0	0	0	0	0	0	0	0	0	خشب
timbre	0	0	0	0	0	0	0	0	0	0	طابع الصوت
time	0	1	0	0	0	0	0	0	0	0	زمن
timeliness	0	0	0	0	0	0	0	0	0	0	توقيت
timely	0	0	0	0	0	0	1	0	0	0	في الوقت المناسب
timepiece	0	0	0	0	0	0	0	0	0	0	ساعة
timid	0	0	0	1	0	1	0	1	0	0	خجول
timidity	0	1	0	1	0	1	0	0	0	0	الخجل
tin	0	0	0	0	0	0	0	0	0	0	القصدير
tincture	0	0	0	0	0	0	0	0	0	0	صبغة
tine	0	0	0	0	0	0	0	0	0	0	سنه
tinge	0	0	0	0	0	0	0	0	0	0	مسحة
tingle	0	0	0	0	0	0	0	0	0	0	ارتعش
tingling	0	0	0	0	0	0	0	0	0	0	تنميل
tinker	0	0	0	0	0	0	0	0	0	0	العبث
tinkering	0	0	0	0	0	0	0	0	0	0	ترقيع
tinnitus	0	0	0	0	0	0	0	0	0	0	طنين الأذن
tinsel	0	0	0	0	1	0	1	0	0	0	بهرج
tint	0	0	0	0	0	0	0	0	0	0	لون
tiny	0	0	0	0	0	0	0	0	0	0	صغير الحجم
tip	0	0	0	0	0	0	0	0	0	0	تلميح
tipsy	0	0	0	0	0	1	0	0	0	0	سكران
tirade	1	0	1	0	0	1	0	0	0	0	خطبة
tire	0	0	0	0	0	0	0	0	0	0	إطار العجلة
tired	0	0	0	0	0	1	0	0	0	0	مرهق
tiredness	0	0	0	0	0	1	0	0	0	0	تعب
tiresome	0	0	0	0	0	1	0	0	0	0	ممل
tissue	0	0	0	0	0	0	0	0	0	0	الانسجة
tit	0	0	0	0	0	1	0	0	0	0	حلمة
titanic	0	0	0	0	0	0	0	0	0	0	تيتانيك
tithe	0	0	0	0	0	0	0	0	0	0	العشور
title	0	0	0	0	0	0	1	0	0	1	لقب
titled	0	0	0	0	0	0	0	0	0	0	بعنوان
titty	0	0	0	0	0	0	0	0	0	0	ثدي
titular	0	0	0	0	0	0	0	0	0	0	اسمي
toad	0	0	1	0	0	1	0	0	0	0	العلجوم
toast	0	0	0	0	1	0	1	0	0	0	خبز محمص
tobacco	0	0	0	0	0	1	0	0	0	0	تبغ
toby	0	0	0	0	0	0	0	0	0	0	توبي
tod	0	0	0	0	0	0	0	0	0	0	تود
today	0	0	0	0	0	0	0	0	0	0	اليوم
toe	0	0	0	0	0	0	0	0	0	0	إصبع قدم
toga	0	0	0	0	0	0	0	0	0	0	سترة
toil	0	0	0	0	0	0	0	0	0	0	يكدح
toilet	0	0	1	0	0	1	0	0	0	0	الحمام
toils	0	0	0	0	0	1	0	0	0	0	الشدائد
token	0	0	0	0	0	0	0	0	0	0	رمز
tolerance	0	0	0	0	0	0	0	0	0	0	تفاوت
tolerant	0	0	0	0	0	0	1	0	0	0	متسامح
tolerate	1	0	0	0	0	1	0	1	0	0	تحمل
toleration	0	0	0	0	0	0	1	0	0	0	التسامح
toll	0	0	0	0	0	0	0	0	0	0	رسوم
tomahawk	0	0	0	0	0	0	0	0	0	0	توماهوك
tomb	0	0	0	0	0	0	0	1	0	0	قبر
tomcat	0	0	0	0	0	0	0	0	0	0	هر
tome	0	0	0	0	0	0	0	0	0	0	إلي
tomorrow	0	1	0	0	0	0	0	0	0	0	الغد
ton	0	0	0	0	0	0	0	0	0	0	طن
tone	0	0	0	0	0	0	0	0	0	0	نغمة، رنه
tong	0	0	0	0	0	0	0	0	0	0	تونغ
tongs	0	0	0	0	0	0	0	0	0	0	ملقط
tongue	0	0	0	0	0	0	0	0	0	0	لسان
tonic	0	0	0	0	0	0	0	0	0	0	منشط
tonnage	0	0	0	0	0	0	0	0	0	0	حمولة
tonsils	0	0	0	0	0	0	0	0	0	0	اللوزتين
tooling	0	0	0	0	0	0	0	0	0	0	الأدوات
tooth	0	0	0	0	0	0	0	0	0	0	سن
toothache	0	0	0	1	0	1	0	0	0	0	وجع أسنان
toothed	0	0	0	0	0	0	0	0	0	0	مسنن
toothless	0	0	0	0	0	0	0	0	0	0	بلا أسنان
top	0	1	0	0	0	0	1	0	0	1	أعلى
topaz	0	0	0	0	0	0	0	0	0	0	توباز
topic	0	0	0	0	0	0	0	0	0	0	عنوان
topical	0	0	0	0	0	0	0	0	0	0	موضعي
topographic	0	0	0	0	0	0	0	0	0	0	طبوغرافية
topographical	0	0	0	0	0	0	0	0	0	0	طبوغرافية
topography	0	0	0	0	0	0	0	0	0	0	التضاريس
topple	0	0	0	0	0	0	0	0	1	0	إسقاط
tor	0	0	0	0	0	0	0	0	0	0	تور
torch	0	0	0	0	0	0	0	0	0	0	شعلة
torment	1	0	0	1	0	1	0	1	0	0	عذاب
torn	0	0	0	0	0	1	0	0	0	0	تمزقها
tornado	0	0	0	1	0	0	0	0	0	0	إعصار
torpedo	1	0	0	0	0	1	0	0	0	0	نسف
torrent	0	0	0	1	0	0	0	0	0	0	سيل
torrid	0	0	0	0	0	1	0	0	0	0	متقد
torsion	0	0	0	0	0	0	0	0	0	0	التواء
torso	0	0	0	0	0	0	0	0	0	0	الجذع
tort	0	0	0	0	0	1	0	0	0	0	ضرر
tortious	1	0	1	0	0	1	0	0	0	0	معذب
tortoise	0	0	0	0	0	0	0	0	0	0	سلحفاء
tortuous	0	0	0	0	0	0	0	0	0	0	متعرج
torture	1	1	1	1	0	1	0	1	0	0	تعذيب
toss	0	0	0	0	0	0	0	0	0	0	رمى
total	0	0	0	0	0	0	0	0	0	0	المجموع
totality	0	0	0	0	0	0	0	0	0	0	الكلية
totally	0	0	0	0	0	0	0	0	0	0	تماما
tote	0	0	0	0	0	0	0	0	0	0	حمل
totem	0	0	0	0	0	0	0	0	0	0	الطوطم
touch	0	0	0	0	0	0	0	0	0	0	يلمس
touched	0	0	0	0	0	1	0	0	0	0	لمست
touching	0	0	0	0	0	0	0	0	0	0	مؤثر
touchy	1	0	0	0	0	1	0	1	0	0	حساس
tough	0	0	0	0	0	1	0	1	0	0	قاسٍ
toughness	1	0	0	1	0	0	1	0	0	1	صلابة
tour	0	0	0	0	0	0	0	0	0	0	جولة
tourist	0	0	0	0	0	0	0	0	0	0	سائح
tourmaline	0	0	0	0	0	0	0	0	0	0	التورمالين
tournament	0	0	0	0	0	0	0	0	0	0	المسابقة
tourniquet	0	0	0	0	0	0	0	0	0	0	عاصبة
tout	0	0	0	0	0	0	0	0	0	0	توت
tow	0	0	0	0	0	0	0	0	0	0	يسحب
towel	0	0	0	0	0	0	0	0	0	0	منشفة
tower	0	0	0	0	0	0	1	0	0	0	برج
towering	0	1	0	1	0	0	1	0	0	0	شاهق
town	0	0	0	0	0	0	0	0	0	0	بلدة
townhouse	0	0	0	0	0	0	0	0	0	0	تاون هاوس
toxic	0	0	1	0	0	1	0	0	0	0	سامة
toxicology	0	0	0	0	0	0	0	0	0	0	علم السموم
toxin	0	0	0	1	0	1	0	0	0	0	سم
toy	0	0	0	0	0	0	0	0	0	0	عروسه لعبه
trace	0	0	0	0	0	0	0	0	0	0	أثر
traces	0	0	0	0	0	0	0	0	0	0	آثار
trachea	0	0	0	0	0	0	0	0	0	0	ةقصبة الهوائية
tracing	0	0	0	0	0	0	0	0	0	0	اقتفاء أثر
track	0	1	0	0	0	0	0	0	0	0	مسار
tract	0	0	0	1	0	0	0	0	0	0	المسالك
tractable	0	0	0	0	0	0	0	0	0	0	لين العريكة
traction	0	0	0	0	0	0	0	0	0	0	شعبية
tractor	0	0	0	0	0	0	0	0	0	0	جرار زراعى
trade	0	0	0	0	0	0	0	0	0	1	تجارة
trader	0	0	0	0	0	0	0	0	0	0	تاجر
tradesman	0	0	0	0	0	0	0	0	0	0	تاجر
trading	0	0	0	0	0	0	0	0	0	0	تجارة
tradition	0	0	0	0	0	0	0	0	0	0	التقليد
traditional	0	0	0	0	0	0	1	0	0	0	التقليديين
traffic	0	0	0	0	0	0	0	0	0	0	حركة المرور
tragedy	0	0	0	1	0	1	0	1	0	0	مأساة
tragic	0	0	0	0	0	1	0	0	0	0	مأساوي
trail	0	0	0	0	0	0	0	0	0	0	ممر المشاة
train	0	0	0	0	0	0	0	0	0	0	قطار
trained	0	0	0	0	0	0	0	0	0	0	تم تدريبه
trainer	0	0	0	0	0	0	0	0	0	1	مدرب
training	0	0	0	0	0	0	0	0	0	0	تمرين
trait	0	0	0	0	0	0	0	0	0	0	سمة
traitor	1	0	1	1	0	1	0	1	0	0	خائن
trajectory	0	0	0	0	0	0	0	0	0	0	مسار
tram	0	0	0	0	0	0	0	0	0	0	نوع من القطارات
tramp	0	0	1	1	0	1	0	1	0	0	متشرد
tramway	0	0	0	0	0	0	0	0	0	0	الترام
trance	0	0	0	0	0	1	0	0	0	0	نشوة
tranquil	0	0	0	0	1	0	1	0	0	0	هادئ
tranquility	0	0	0	0	1	0	1	0	0	1	الهدوء والطمأنينة
transact	0	0	0	0	0	0	0	0	0	0	التعامل
transaction	0	0	0	0	0	0	0	0	0	1	عملية تجارية
transatlantic	0	0	0	0	0	0	0	0	0	0	عبر المحيط الأطلسي
transcendence	0	1	0	0	1	0	1	0	1	1	التعالي
transcendent	0	0	0	0	0	0	0	0	0	0	غير محدود
transcendental	0	0	0	0	0	0	1	0	0	0	متسام
transcribe	0	0	0	0	0	0	0	0	0	0	نسخ
transcriber	0	0	0	0	0	0	0	0	0	0	الناسخ
transcript	0	0	0	0	0	0	0	0	0	1	نسخة طبق الأصل
transcription	0	0	0	0	0	0	0	0	0	0	النسخ
transfer	0	0	0	0	0	0	0	0	0	0	نقل
transference	0	0	0	0	0	0	0	0	0	0	نقل
transferred	0	0	0	0	0	0	0	0	0	0	نقل
transfixed	0	0	0	0	0	0	0	0	0	0	مذهول
transform	0	0	0	0	0	0	0	0	0	0	تحول
transformation	0	0	0	0	0	0	0	0	0	0	تحويل
transfusion	0	0	0	0	0	0	0	0	0	0	نقل الدم
transgression	0	0	0	0	0	1	0	0	0	0	تجاوز
transient	0	0	0	0	0	0	0	0	0	0	عابر
transit	0	0	0	0	0	0	0	0	0	0	عبور
transition	0	0	0	0	0	0	0	0	0	0	انتقال
transitional	0	1	0	0	0	0	0	0	0	0	انتقالي
transitive	0	0	0	0	0	0	0	0	0	0	متعد
transitory	0	0	0	0	0	0	0	0	0	0	عابر
translate	0	0	0	0	0	0	0	0	0	0	يترجم
translation	0	0	0	0	0	0	0	0	0	1	ترجمة
translocation	0	0	0	0	0	0	0	0	0	0	النقل
translucent	0	0	0	0	0	0	0	0	0	0	شفاف
transmission	0	0	0	0	0	0	0	0	0	0	انتقال
transmit	0	0	0	0	0	0	0	0	0	0	يحيل
transmutation	0	0	0	0	0	0	0	0	0	0	تحويل
transom	0	0	0	0	0	0	0	0	0	0	رافدة
transparency	0	0	0	0	0	0	0	0	0	0	الشفافية
transparent	0	0	0	0	0	0	0	0	0	0	شفاف
transplant	0	0	0	0	0	0	0	0	0	0	زرع اعضاء
transplantation	0	0	0	0	0	0	0	0	0	0	الزرع
transport	0	0	0	0	0	0	0	0	0	0	المواصلات
transportation	0	0	0	0	0	0	0	0	0	0	وسائل النقل
transpose	0	0	0	0	0	0	0	0	0	0	تبديل موضع
transposition	0	0	0	0	0	0	0	0	0	0	التحويل
transverse	0	0	0	0	0	0	0	0	0	0	مستعرض
trap	0	0	0	0	0	0	0	0	0	0	فخ
trapping	0	0	0	0	0	0	0	0	0	0	محاصرة
trappings	0	0	0	0	0	1	0	0	0	0	زخارف
traps	0	0	0	0	0	1	0	0	0	0	الفخاخ
trash	0	0	1	0	0	1	0	1	0	0	قمامة، يدمر، يهدم
trashy	0	0	1	0	0	1	0	0	0	0	ملىء بالقمامة
traumatic	1	0	0	1	0	1	0	1	0	0	مؤلم
travail	0	0	0	0	0	1	0	0	0	0	المجهود
